
[00:00:00.000 --> 00:00:08.000]  我感謝神今天能夠跟大家分享神的話語
[00:24:53.000 --> 00:24:59.000]  十一奉獻是學習跟從主的第一步
[00:24:59.000 --> 00:25:03.000]  這個也在馬太福音六章21節裡
[00:25:03.000 --> 00:25:05.000]  說出了一個心聲
[00:25:05.000 --> 00:25:08.000]  因為你的財寶在那裡
[00:25:08.000 --> 00:25:12.000]  你的心也在那裡
[00:25:12.000 --> 00:25:14.000]  你把錢投資在哪裡
[00:25:14.000 --> 00:25:17.000]  你的心自然在那裡
[00:25:17.000 --> 00:25:19.000]  如果你把錢投資在股票那裡
[00:25:19.000 --> 00:25:24.000]  你經常會看著股票上下
[00:25:24.000 --> 00:25:27.000]  你把錢投資在餐館
[00:25:27.000 --> 00:25:30.000]  你經常會看著餐館
[00:25:30.000 --> 00:25:33.000]  你把錢投資在神的角度裡
[00:25:33.000 --> 00:25:37.000]  你就會經常看著神的角度
[00:25:37.000 --> 00:25:43.000]  這是很自然的事
[00:25:43.000 --> 00:25:44.000]  所以我們說
[00:25:44.000 --> 00:25:48.000]  信心跟奉獻是有必然的關係
[00:25:48.000 --> 00:25:52.000]  這是符合聖經的教導
[00:25:52.000 --> 00:25:54.000]  又有人這樣說
[00:25:54.000 --> 00:25:57.000]  如果你的信心常常會覺得軟弱
[00:25:57.000 --> 00:26:00.000]  或者會懷疑神的真實
[00:26:00.000 --> 00:26:04.000]  你不妨試試按神的吩咐
[00:26:04.000 --> 00:26:08.000]  課真價實地開始十一奉獻
[00:26:08.000 --> 00:26:14.000]  你的信心必然會增強
[00:26:14.000 --> 00:26:18.000]  試試這樣做
[00:26:18.000 --> 00:26:22.000]  我自己的經驗是這樣
[00:26:22.000 --> 00:26:24.000]  當我開始十一奉獻後
[00:26:24.000 --> 00:26:29.000]  我發現我成長的速度快了很多
[00:26:29.000 --> 00:26:32.000]  你也可以試試
[00:26:32.000 --> 00:26:36.000]  如果你一向都有十一奉獻
[00:26:36.000 --> 00:26:39.000]  但你仍然覺得自己的信心很弱
[00:26:39.000 --> 00:26:43.000]  或者你覺得自己成長得很慢
[00:26:43.000 --> 00:26:46.000]  那怎麼辦呢?
[00:26:46.000 --> 00:26:49.000]  你可以來找我聊聊天
[00:26:49.000 --> 00:26:55.000]  我也很想幫你找出其中的原因
[00:26:55.000 --> 00:27:02.000]  我們再看回《瑪拉基書》三章十二節
[00:27:02.000 --> 00:27:05.000]  萬君之耶和華說
[00:27:05.000 --> 00:27:08.000]  萬國必稱你們為有福的
[00:27:08.000 --> 00:27:12.000]  因你們的地必成為喜樂之地
[00:27:12.000 --> 00:27:13.000]  大家想想
[00:27:13.000 --> 00:27:16.000]  如果我們每一個信徒都守十一奉獻
[00:27:16.000 --> 00:27:20.000]  那時候不單是教會的經費充足
[00:27:20.000 --> 00:27:23.000]  而是每一個人都充滿信心
[00:27:23.000 --> 00:27:26.000]  會積極參與服事
[00:27:26.000 --> 00:27:30.000]  我們的教會當然會成為一個被人羨慕
[00:27:30.000 --> 00:27:34.000]  和一個喜樂的地方
[00:27:34.000 --> 00:27:36.000]  是不是?
[00:27:36.000 --> 00:27:38.000]  如果每個人都守十一奉獻
[00:27:38.000 --> 00:27:41.000]  將來新唐的事工和運作
[00:27:41.000 --> 00:27:44.000]  就不會有問題
[00:27:44.000 --> 00:27:51.000]  而且那個事工一定會發展得很好
[00:27:51.000 --> 00:27:54.000]  最後我們一起去讀
[00:27:54.000 --> 00:27:58.000]  引用程序表的回應經文來做結束
[00:27:58.000 --> 00:28:02.000]  大家拿出程序表來讀回應經文
[00:28:02.000 --> 00:28:07.000]  是戈林多後書九章七至八節
[00:28:07.000 --> 00:28:09.000]  我們一起讀
[00:28:09.000 --> 00:28:12.000]  各人要隨本心所著定的
[00:28:12.000 --> 00:28:15.000]  不要作難不要勉強
[00:28:15.000 --> 00:28:18.000]  因為捐得樂意的人是神所喜愛的
[00:28:18.000 --> 00:28:23.000]  神能將各樣的恩惠多多的加給你們
[00:28:23.000 --> 00:28:26.000]  使你們凡事上上充足
[00:28:26.000 --> 00:28:31.000]  能多行各樣的善事
[00:28:31.000 --> 00:28:32.000]  大家都看得很清楚
[00:28:32.000 --> 00:28:36.000]  新約舊約都是同樣說
[00:28:36.000 --> 00:28:40.000]  神會賜福給每一個向祂奉獻
[00:28:40.000 --> 00:28:43.000]  特別是守一奉獻的人
[00:28:43.000 --> 00:28:48.000]  我們一起祈禱
[00:28:48.000 --> 00:28:49.000]  慈悲人愛天父
[00:28:49.000 --> 00:28:54.000]  我們感謝祢賜下寶貴的話語
[00:28:54.000 --> 00:28:57.000]  求神祢讓我們上上曉得
[00:28:57.000 --> 00:29:00.000]  按祢的話語來生活
[00:29:00.000 --> 00:29:03.000]  也按著祢的吩咐來奉獻
[00:29:03.000 --> 00:29:07.000]  願以我們所奉獻能夠蒙祢月立
[00:29:07.000 --> 00:29:10.000]  也能夠領受祢更多的福氣
[00:29:10.000 --> 00:29:12.000]  感謝祢
[00:29:12.000 --> 00:29:16.000]  求祢也看顧保守我們一些
[00:29:16.000 --> 00:29:19.000]  仍然在缺乏裡面的弟兄姊妹
[00:29:19.000 --> 00:29:23.000]  讓他們也能經歷到神的供應
[00:29:23.000 --> 00:29:26.000]  而心裡面喜樂滿足
[00:29:26.000 --> 00:29:28.000]  多謝您聽我們的禱告
[00:29:28.000 --> 00:29:30.000]  祈禱奉耶穌基督的聖名
