
[00:00:00.000 --> 00:00:02.640]  創天做祢的主,我們獻上感恩
[00:21:07.660 --> 00:21:08.860]  當然我們要明白
[00:21:08.860 --> 00:21:12.460]  商家背後一定有商業的考慮
[00:21:12.460 --> 00:21:16.660]  但是你留意一下這種共享的文化
[00:21:16.660 --> 00:21:23.060]  慢慢地在改變商業的消費文化
[00:21:23.060 --> 00:21:27.060]  除了食物、舊衣裳
[00:21:27.060 --> 00:21:30.060]  可以跟別人分享之外
[00:21:30.060 --> 00:21:32.660]  大家還想到什麼
[00:21:32.660 --> 00:21:37.060]  都可以幫到別人
[00:21:37.060 --> 00:21:38.660]  如果我說
[00:21:38.660 --> 00:21:40.660]  我們的休閒時間
[00:21:40.660 --> 00:21:42.060]  你又怎麼想呢?
[00:21:42.060 --> 00:21:44.260]  我們休閒時間
[00:21:44.260 --> 00:21:47.260]  不多不少都會拿著手機
[00:21:47.260 --> 00:21:49.260]  滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑滑
[00:21:49.260 --> 00:21:53.060]  看來好像只有我們自己在玩而已
[00:21:53.060 --> 00:21:54.060]  有什麼特別呢?
[00:21:54.060 --> 00:21:56.660]  但是當你拿起手機
[00:21:56.660 --> 00:22:02.060]  當你上去那裡的一些社交網站的時候
[00:22:02.060 --> 00:22:05.660]  其實你是在聯繫很多人的
[00:22:05.660 --> 00:22:09.460]  只要你一個轉發
[00:22:09.460 --> 00:22:12.460]  也有很多人看到
[00:22:12.460 --> 00:22:15.460]  如果引起很多人關注的時候
[00:22:15.460 --> 00:22:18.860]  其實我們能夠聚集到創造力
[00:22:18.860 --> 00:22:20.460]  分享的能力
[00:22:20.460 --> 00:22:22.860]  合力創造一個新的資源
[00:22:22.860 --> 00:22:25.460]  就可以改變世界
[00:22:25.460 --> 00:22:29.060]  例如深水埗的燒臘店的老闆明哥
[00:22:29.060 --> 00:22:32.060]  我相信我們在座很多人都聽過
[00:22:32.060 --> 00:22:38.060]  他長期向基層和露宿者去送飯
[00:22:38.060 --> 00:22:39.860]  派飯給他們
[00:22:39.860 --> 00:22:44.060]  甚至感動了有業主願意以市價的低價
[00:22:44.060 --> 00:22:47.060]  平租給他
[00:22:47.060 --> 00:22:49.660]  租一個舖位給他以表支持
[00:22:49.660 --> 00:22:51.660]  雪中送炭
[00:22:51.660 --> 00:22:52.660]  愛心爆棚
[00:22:52.660 --> 00:22:53.860]  其實不止明哥
[00:22:53.860 --> 00:22:56.660]  原來荃灣有一家菜店
[00:22:56.660 --> 00:23:00.460]  有一位自稱無名氏的老闆
[00:23:00.460 --> 00:23:03.460]  他響應了明哥這種的行動
[00:23:03.460 --> 00:23:05.460]  他自己也做
[00:23:05.460 --> 00:23:09.860]  就將他派飯的行動放上Facebook
[00:23:09.860 --> 00:23:13.660]  隨即有超過一千四百個讚好
[00:23:13.660 --> 00:23:16.660]  三百二十個轉發
[00:23:16.660 --> 00:23:18.260]  頂姐妹
[00:23:18.260 --> 00:23:20.460]  類似這些行動其實
[00:23:20.460 --> 00:23:23.860]  你回來教會在這區裡面
[00:23:23.860 --> 00:23:25.860]  是開始越來越多
[00:23:25.860 --> 00:23:28.460]  紅土區的越來越多的食店
[00:23:28.460 --> 00:23:31.460]  都開始有限度的
[00:23:31.460 --> 00:23:34.460]  去將他們煮好的飯菜
[00:23:34.460 --> 00:23:38.660]  和有需要的人分享
[00:23:38.660 --> 00:23:42.060]  我們想著只是有空
[00:23:42.060 --> 00:23:43.060]  上下網而已
[00:23:43.060 --> 00:23:45.260]  但當你有空上下網
[00:23:45.260 --> 00:23:48.260]  你利用你這個有空上下網的習慣
[00:23:48.260 --> 00:23:50.260]  將好人好事
[00:23:50.260 --> 00:23:53.260]  在社交平台上轉發
[00:23:53.260 --> 00:23:56.260]  其實不知不覺間影響了很多人
[00:23:56.260 --> 00:23:59.060]  甚至會促使有些人
[00:23:59.060 --> 00:24:02.260]  響應你所轉發的行動
[00:24:02.260 --> 00:24:06.460]  這個世界就慢慢的改變
[00:24:06.460 --> 00:24:07.260]  頂姐妹
[00:24:07.260 --> 00:24:09.460]  我們教會每年
[00:24:09.460 --> 00:24:14.060]  在勞動節舉行社區服務
[00:24:14.060 --> 00:24:18.460]  我們的目的不是為了搞活動而搞活動
[00:24:18.460 --> 00:24:20.660]  我們的目的只有一個
[00:24:20.660 --> 00:24:23.860]  我們希望成為一個運動
[00:24:23.860 --> 00:24:25.660]  運動的意思就是說
[00:24:25.660 --> 00:24:27.660]  我們希望頂姐妹
[00:24:27.660 --> 00:24:31.660]  透過一天的體會
[00:24:31.660 --> 00:24:34.460]  讓我們一起經歷上帝
[00:24:34.460 --> 00:24:40.260]  透過我們和別人分享這個恩典
[00:24:40.260 --> 00:24:45.060]  以致讓我們成為我們生活的一部分
[00:24:45.060 --> 00:24:47.060]  他日有一日
[00:24:47.060 --> 00:24:53.060]  我們在街上見到一個推紙皮的老人家
[00:24:53.060 --> 00:24:57.060]  會不會能夠成為我們習以為常的習慣
[00:24:57.060 --> 00:25:01.060]  走過去問他
[00:25:01.060 --> 00:25:03.060]  你近來身體怎樣?
[00:25:03.060 --> 00:25:05.460]  辛不辛苦?
[00:25:05.460 --> 00:25:13.660]  這個可不可以成為我們一個身份的表現?
[00:25:13.660 --> 00:25:17.660]  我們一起禱告
[00:25:17.660 --> 00:25:20.260]  上帝要透過我們
[00:25:20.260 --> 00:25:25.460]  將這個扭壞的世界改變
[00:25:25.460 --> 00:25:28.060]  剛才的訊息
[00:25:28.060 --> 00:25:30.860]  主要是向你說什麼話
[00:25:30.860 --> 00:25:33.860]  你有什麼剩餘的東西
[00:25:33.860 --> 00:25:36.860]  可以和有需要的人分享
[00:25:36.860 --> 00:25:39.260]  容讓我們在位裡面
[00:25:39.260 --> 00:25:41.660]  思想
[00:25:41.660 --> 00:25:44.260]  如果想到一樣或者兩樣的
[00:25:44.260 --> 00:25:47.260]  我請你為自己禱告
[00:25:47.260 --> 00:25:51.260]  容讓我們在這個星期有機會去實踐
