
[00:00:00.000 --> 00:00:02.000]  在最後一章的約伯記
[00:25:12.000 --> 00:25:17.000]  我們看到約伯懷疑上帝做他的動機不良
[00:25:17.000 --> 00:25:20.000]  事實上我們還看到約伯
[00:25:20.000 --> 00:25:23.000]  在29-30章裡
[00:25:23.000 --> 00:25:26.000]  他有些自以為意
[00:25:26.000 --> 00:25:29.000]  除此之外
[00:25:29.000 --> 00:25:34.000]  他的信心也可以更上一層樓
[00:25:34.000 --> 00:25:39.000]  上帝知道約伯仍然可以有進步的地方
[00:25:39.000 --> 00:25:43.000]  他是很敬虔,不過他可以進步
[00:25:43.000 --> 00:25:47.000]  故此就藉著撒旦去折磨約伯
[00:25:47.000 --> 00:25:51.000]  使約伯更加認識自己
[00:25:51.000 --> 00:25:55.000]  以至在42章3節他承認自己無知
[00:25:55.000 --> 00:25:59.000]  而在42章6節
[00:25:59.000 --> 00:26:03.000]  他說「我對說過的話覺得羞愧
[00:26:03.000 --> 00:26:07.000]  坐在塵土和爐灰中懺悔」
[00:26:07.000 --> 00:26:11.000]  我相信經過這次磨練之後
[00:26:11.000 --> 00:26:16.000]  他對上帝的信心一定是跨進了一大步
[00:26:16.000 --> 00:26:21.000]  為人也會比以前更加謙卑
[00:26:21.000 --> 00:26:25.000]  有關聖經的苦難觀
[00:26:25.000 --> 00:26:29.000]  我下星期再詳細跟大家分享
[00:26:29.000 --> 00:26:34.000]  今天我想從約伯記裡學一些功課
[00:26:34.000 --> 00:26:41.000]  人生的真智慧就是敬畏主
[00:26:41.000 --> 00:26:43.000]  離棄邪惡
[00:26:43.000 --> 00:26:47.000]  這不僅使我們個人得福
[00:26:47.000 --> 00:26:51.000]  也使整個社會得福
[00:26:51.000 --> 00:26:55.000]  今天我們看到社會上有很多憤怒的人
[00:26:55.000 --> 00:26:59.000]  我們逛街隨時可能會被無緣無故打
[00:26:59.000 --> 00:27:03.000]  最近有一個年青人被打死了
[00:27:03.000 --> 00:27:07.000]  開車開慢一點可能會被人罵
[00:27:07.000 --> 00:27:11.000]  最近電視報道塔省開了一個研討會
[00:27:11.000 --> 00:27:14.000]  那些人認為這麼多青年的問題
[00:27:14.000 --> 00:27:18.000]  是由於年青人不懂得尊敬權威
[00:27:18.000 --> 00:27:21.000]  包括教師警察等等
[00:27:21.000 --> 00:27:24.000]  我認為要解決這些問題
[00:27:24.000 --> 00:27:29.000]  最重要的是教導人學會敬畏上帝
[00:27:29.000 --> 00:27:32.000]  如果人人都敬畏上帝
[00:27:32.000 --> 00:27:35.000]  這個社會就會安寧
[00:27:35.000 --> 00:27:40.000]  第二點可能很多人都很怕遇到苦難
[00:27:40.000 --> 00:27:44.000]  事實上從約伯的經歷裡
[00:27:44.000 --> 00:27:47.000]  我覺得我們不用怕苦難
[00:27:47.000 --> 00:27:51.000]  只要那些苦難不是由自己的罪引起就行了
[00:27:51.000 --> 00:27:54.000]  就真的不用怕
[00:27:54.000 --> 00:27:57.000]  從約伯的例子我們可以看到
[00:27:57.000 --> 00:28:02.000]  在42章16節他說他再活了140年
[00:28:02.000 --> 00:28:06.000]  在約伯未遭遇災難之前
[00:28:06.000 --> 00:28:09.000]  他都可能起碼活了70至100年
[00:28:09.000 --> 00:28:12.000]  而他受苦的年日有多長呢?
[00:28:12.000 --> 00:28:15.000]  我估計不會超過一年
[00:28:15.000 --> 00:28:18.000]  在漫長的人生當中
[00:28:18.000 --> 00:28:21.000]  只有一年的苦難日子
[00:28:21.000 --> 00:28:24.000]  而他有這麼長的人生可以享受
[00:28:24.000 --> 00:28:26.000]  並且在苦難之後
[00:28:26.000 --> 00:28:31.000]  除了贖靈生命大躍進之外
[00:28:31.000 --> 00:28:36.000]  在物質方面還得到雙倍的祝福
[00:28:36.000 --> 00:28:39.000]  這樣的話我就完全認同
[00:28:39.000 --> 00:28:42.000]  詩人在詩篇119篇71節所說
[00:28:42.000 --> 00:28:45.000]  他說我受苦是對我有益
[00:28:45.000 --> 00:28:48.000]  為要使我學習你的律例
[00:28:48.000 --> 00:28:52.000]  所以我鼓勵大家看完約伯記
[00:28:52.000 --> 00:28:55.000]  要學會一不怕死
[00:28:55.000 --> 00:28:57.000]  因為我們有永生
[00:28:57.000 --> 00:29:01.000]  二不怕苦因為沒有受到准許
[00:29:01.000 --> 00:29:04.000]  苦難是不會臨到我們的
[00:29:04.000 --> 00:29:08.000]  假如我們的人生中有苦難
[00:29:08.000 --> 00:29:10.000]  我們要有信心
[00:29:10.000 --> 00:29:13.000]  相信是上帝准許的苦難
[00:29:13.000 --> 00:29:15.000]  有上帝准許的苦難
[00:29:15.000 --> 00:29:18.000]  就一定是化了妝的祝福
[00:29:18.000 --> 00:29:22.000]  這樣我們就要忍耐等候
[00:29:22.000 --> 00:29:24.000]  祝福的來臨
[00:29:24.000 --> 00:29:27.000]  我們一起祈禱
[00:29:28.000 --> 00:29:41.000]  主席
[00:29:41.000 --> 00:29:43.000]  (字幕製作:貝爾)

