
[00:00:00.000 --> 00:00:02.360]  各位聽眾姐妹 早安
[00:25:08.240 --> 00:25:12.240]  who are called according to His purpose
[00:25:12.240 --> 00:25:15.240]  我特別強調「with those」
[00:25:15.240 --> 00:25:26.240]  那個益處、好處不是給那些愛神的人
[00:25:26.240 --> 00:25:28.240]  而是「with those」
[00:25:28.240 --> 00:25:30.240]  主角是上帝
[00:25:30.240 --> 00:25:35.240]  上帝與那些愛祂的人
[00:25:35.240 --> 00:25:42.240]  他們是一起將好處、益處帶給世人
[00:25:42.240 --> 00:25:48.240]  最能反映這種理解的中文譯本
[00:25:48.240 --> 00:25:49.240]  就是呂鎮忠譯本
[00:25:49.240 --> 00:25:52.240]  我讀一次呂鎮忠譯本給大家聽
[00:25:52.240 --> 00:25:55.240]  中文翻譯有另一種譯法
[00:25:55.240 --> 00:25:57.240]  呂鎮忠譯本是這樣譯的
[00:25:57.240 --> 00:26:04.240]  「我們曉得,凡愛上帝的,就是按祂的旨意蒙召的人
[00:26:04.240 --> 00:26:14.240]  上帝在萬事上都和他們同功,來成就有益的事」
[00:26:14.240 --> 00:26:21.240]  這個翻譯是反映整個原文的意義結構
[00:26:21.240 --> 00:26:26.240]  如果是這樣的話,那些益處、好處
[00:26:26.240 --> 00:26:30.240]  就不是信徒作為一個特權分子
[00:26:30.240 --> 00:26:34.240]  自自然然在這個世界得到的東西
[00:26:34.240 --> 00:26:37.240]  而經文反映的是
[00:26:37.240 --> 00:26:43.240]  其實是神與那些信徒一起同功
[00:26:43.240 --> 00:26:50.240]  將益處帶給世間其他人
[00:26:50.240 --> 00:26:55.240]  如果這個理解是對的話
[00:26:55.240 --> 00:27:01.240]  神所愛的人就領受著責任
[00:27:01.240 --> 00:27:04.240]  成為神的同功或者僕人
[00:27:04.240 --> 00:27:09.240]  將天國的好處帶給人間
[00:27:09.240 --> 00:27:20.240]  這個金句不是用來安慰受苦的你
[00:27:20.240 --> 00:27:24.240]  受苦的時候就給你這個金句
[00:27:24.240 --> 00:27:27.240]  原先不是用來安慰的
[00:27:27.240 --> 00:27:33.240]  其實是提醒你有應盡的責任
[00:27:33.240 --> 00:27:37.240]  去造福受苦的世界
[00:27:37.240 --> 00:27:39.240]  所以它不是安慰的經文
[00:27:39.240 --> 00:27:42.240]  而是一個責任的提示
[00:27:42.240 --> 00:27:44.240]  基督在人間
[00:27:44.240 --> 00:27:46.240]  大家看看基督
[00:27:46.240 --> 00:27:50.240]  祂從來沒有擁有任何特權
[00:27:50.240 --> 00:27:53.240]  去得到人間的益處
[00:27:53.240 --> 00:27:57.240]  祂只是背起十架完成天賦的旨意
[00:27:57.240 --> 00:28:00.240]  經文並沒有說
[00:28:00.240 --> 00:28:04.240]  在整個羅馬書的上文
[00:28:04.240 --> 00:28:08.240]  經文並沒有說信徒能免於受苦
[00:28:08.240 --> 00:28:12.240]  或者受苦之後必定得到好處
[00:28:12.240 --> 00:28:15.240]  經文卻是說
[00:28:15.240 --> 00:28:20.240]  信徒的夢照是有神聖的目的
[00:28:20.240 --> 00:28:24.240]  為了要活出基督的形象
[00:28:24.240 --> 00:28:27.240]  這個形象就是神的形象
[00:28:27.240 --> 00:28:31.240]  這個就是我們真正的人性
[00:28:31.240 --> 00:28:37.240]  真正的人性在乎捨己承擔愛的十架
[00:28:37.240 --> 00:28:40.240]  讓天國在人間呈現
[00:28:40.240 --> 00:28:42.240]  羅馬書第八章第三十節
[00:28:42.240 --> 00:28:45.240]  總括以上的說法
[00:28:45.240 --> 00:28:47.240]  你看回經文
[00:28:47.240 --> 00:28:49.240]  其實它說什麼呢?
[00:28:49.240 --> 00:28:55.240]  總有些人會明白天命
[00:28:55.240 --> 00:28:57.240]  不是每個人都明白
[00:28:57.240 --> 00:28:59.240]  有些人明白
[00:28:59.240 --> 00:29:02.240]  大部分人都是追求自己的快樂
[00:29:02.240 --> 00:29:08.240]  有些人會順服天父的旨意
[00:29:08.240 --> 00:29:10.240]  總有這些人
[00:29:10.240 --> 00:29:15.240]  這些人就是天父選召的人
[00:29:15.240 --> 00:29:18.240]  天父稱他們為義
[00:29:18.240 --> 00:29:22.240]  接納這群人為他的兒女
[00:29:22.240 --> 00:29:27.240]  然後天父就令這群人得到榮耀
[00:29:27.240 --> 00:29:28.240]  什麼叫得到榮耀呢?
[00:29:28.240 --> 00:29:31.240]  其實經文之前已經說了
[00:29:31.240 --> 00:29:34.240]  就是讓這群人回復真正的人性
[00:29:34.240 --> 00:29:38.240]  修復他們生命裡的神的形象
[00:29:38.240 --> 00:29:40.240]  而這個神的形象
[00:29:40.240 --> 00:29:46.240]  就像一塊鏡子反映著天父的榮光
[00:29:46.240 --> 00:29:51.240]  這些人不會為自己的人生的快樂成功
[00:29:51.240 --> 00:29:53.240]  獻盡一生
[00:29:53.240 --> 00:29:55.240]  就像基督一樣
[00:29:55.240 --> 00:29:58.240]  他活出真正的人性
[00:29:58.240 --> 00:30:00.240]  這些人就像基督一樣
[00:30:00.240 --> 00:30:03.240]  為這個世界回歸天父
[00:30:03.240 --> 00:30:07.240]  盡上他自己的一生
[00:30:07.240 --> 00:30:13.240]  最後一段經文第四段經文羅馬書第八章第三十七節到三十九節
[00:30:13.240 --> 00:30:16.240]  然而靠著愛我們的主
[00:30:16.240 --> 00:30:21.240]  在這一切的事上已經得勝有餘
[00:30:21.240 --> 00:30:25.240]  如果我們是特權份子最後總是有益處的話
[00:30:25.240 --> 00:30:28.240]  那就不用說這句了
[00:30:28.240 --> 00:30:32.240]  要靠著一個神性的力量
[00:30:32.240 --> 00:30:34.240]  堅持到底
[00:30:34.240 --> 00:30:36.240]  然後最後能夠得勝
[00:30:36.240 --> 00:30:38.240]  他就不需要這樣說
[00:30:38.240 --> 00:30:39.240]  為什麼呢?
[00:30:39.240 --> 00:30:41.240]  為什麼我們要堅持下去
[00:30:41.240 --> 00:30:43.240]  能夠得勝有餘呢?
[00:30:43.240 --> 00:30:45.240]  他不是得益處
[00:30:45.240 --> 00:30:47.240]  他乃是完成一個使命
[00:30:47.240 --> 00:30:49.240]  為什麼呢?第三十八節
[00:30:49.240 --> 00:30:52.240]  因為我深信無論是死是生是天使的
[00:30:52.240 --> 00:30:53.240]  是掌權的
[00:30:53.240 --> 00:30:54.240]  有能的
[00:30:54.240 --> 00:30:57.240]  現在的將來的事
[00:30:57.240 --> 00:30:59.240]  高處的低處的
[00:30:59.240 --> 00:31:01.240]  或者是別的受造之物
[00:31:01.240 --> 00:31:03.240]  所有這一切
[00:31:03.240 --> 00:31:06.240]  都不能叫我們與上帝的愛隔絕
[00:31:06.240 --> 00:31:11.240]  而這個愛是在我們的主基督耶穌裡面的
[00:31:11.240 --> 00:31:15.240]  要背起人間的十家
[00:31:15.240 --> 00:31:18.240]  你要完成人性的責任
[00:31:18.240 --> 00:31:24.240]  你背後要有很強大的足夠的支持才行
[00:31:24.240 --> 00:31:31.240]  香港有些人去參加香港四徑挑戰賽
[00:31:31.240 --> 00:31:35.240]  這個是超高難度的挑戰賽
[00:31:35.240 --> 00:31:39.240]  你要完成這些超高難度的旅程
[00:31:39.240 --> 00:31:43.240]  其實你背後要有很多人去支持你
[00:31:43.240 --> 00:31:45.240]  要做支援才行
[00:31:45.240 --> 00:31:49.240]  孤軍上路不可能成功
[00:31:49.240 --> 00:31:53.240]  經文在這裡最後提示
[00:31:53.240 --> 00:31:57.240]  就是復活的基督那個大愛的能力
[00:31:57.240 --> 00:31:59.240]  祂會不離不棄的
[00:31:59.240 --> 00:32:01.240]  去陪伴著我們每一個大家
[00:32:01.240 --> 00:32:05.240]  去完成這個十家的人生
[00:32:05.240 --> 00:32:09.240]  短短的經文
[00:32:09.240 --> 00:32:13.240]  向我們啟示了神弘大的計劃
[00:32:13.240 --> 00:32:18.240]  聖靈會進入我們的生命
[00:32:18.240 --> 00:32:20.240]  如果你願意的話
[00:32:20.240 --> 00:32:21.240]  祂會進入來的
[00:32:21.240 --> 00:32:24.240]  祂會改變你改變我
[00:32:24.240 --> 00:32:27.240]  讓我們分享基督復活的生命
[00:32:27.240 --> 00:32:30.240]  我們可以成為神的兒女
[00:32:30.240 --> 00:32:34.240]  而生命裡的神形象得以修復
[00:32:34.240 --> 00:32:38.240]  成為一個真正的人
[00:32:38.240 --> 00:32:42.240]  這個真正的人可以反映出神聖的光芒
[00:32:42.240 --> 00:32:46.240]  這樣意味著我們就像基督一樣
[00:32:46.240 --> 00:32:51.240]  承擔起修復天地的重責
[00:32:51.240 --> 00:32:53.240]  在這個苦難的人間
[00:32:53.240 --> 00:32:55.240]  懷著盼望
[00:32:55.240 --> 00:32:59.240]  走在實現天國的路上
[00:32:59.240 --> 00:33:03.240]  在這樣的理解下
[00:33:03.240 --> 00:33:07.240]  十字架就不是偶然的事
[00:33:07.240 --> 00:33:09.240]  而是承擔人的責任
[00:33:09.240 --> 00:33:11.240]  必然要面對的事
[00:33:11.240 --> 00:33:15.240]  重建天地匹夫有責
[00:33:15.240 --> 00:33:21.240]  軟弱的我們無法承擔這種重責
[00:33:21.240 --> 00:33:24.240]  而幸好復活的基督
[00:33:24.240 --> 00:33:25.240]  以祂的大愛
[00:33:25.240 --> 00:33:27.240]  以祂復活的大能
[00:33:27.240 --> 00:33:33.240]  不離不棄地支撐著我們
[00:33:33.240 --> 00:33:35.240]  說了很長
[00:33:35.240 --> 00:33:37.240]  我希望你能夠欣賞
[00:33:37.240 --> 00:33:42.240]  神編寫的這部偉大的史詩
[00:33:42.240 --> 00:33:47.240]  在當中你能夠明白到你的角色
[00:33:47.240 --> 00:33:54.240]  並且你願意好好參與其中
[00:33:54.240 --> 00:33:58.240]  演活精彩的一生
[00:33:58.240 --> 00:34:00.240]  我心願如此
[00:34:00.240 --> 00:34:02.240]  願神祝福大家
[00:34:02.240 --> 00:34:05.240]  願榮耀歸給聖父、聖子、聖靈
[00:34:05.240 --> 00:34:07.240]  阿門
