
[00:00:00.000 --> 00:00:02.000]  許多有智慧的人
[00:23:35.160 --> 00:23:40.480]  「換句話說,我們的生命就有永恆的意義了」
[00:23:40.480 --> 00:23:46.280]  「不敬畏上帝的人,活在這個世界上可能會很失落」
[00:23:46.280 --> 00:23:52.120]  「當生命結束的時候,等著祂的只有永恆的審判」
[00:23:52.120 --> 00:23:56.440]  「那就是很悲慘、很沒意思」
[00:23:56.440 --> 00:24:01.240]  「所以如果我們當中有人未認識耶穌」
[00:24:01.240 --> 00:24:05.960]  「又很想尋找生命意義的朋友」
[00:24:05.960 --> 00:24:11.560]  「我鼓勵你認識耶穌,然後學習敬畏上主」
[00:24:11.560 --> 00:24:15.880]  「以上主為中心的人生」
[00:24:15.880 --> 00:24:21.560]  「才會有可能在永恆中留下價值」
[00:24:21.560 --> 00:24:24.240]  「對於已經信主的弟兄姊妹」
[00:24:24.240 --> 00:24:27.840]  「敬畏上主是智慧的開端」
[00:24:27.840 --> 00:24:32.280]  「我們要反省自己有沒有盡心、盡性」
[00:24:32.280 --> 00:24:35.440]  「盡意、盡力愛主祢的神」
[00:24:35.440 --> 00:24:40.520]  「抑或只是過著一些行為和信仰分裂的生活」
[00:24:40.520 --> 00:24:46.960]  「星期日就來敬拜上主,平日就追隨世俗」
[00:24:46.960 --> 00:24:52.440]  「有人可能以為這樣的生活方式是很聰明的做法」
[00:24:52.440 --> 00:24:56.320]  「御御熊掌都一齊兼得」
[00:24:56.320 --> 00:25:00.840]  「一方面我們信耶穌又得到天堂的入境證」
[00:25:00.840 --> 00:25:06.000]  「有難題的時候還可以來求耶穌祈禱、求祂幫助」
[00:25:06.000 --> 00:25:08.080]  「另一方面我們又追隨世俗」
[00:25:08.080 --> 00:25:14.040]  「可以享盡世上的榮華,何樂而不為呢?」
[00:25:14.040 --> 00:25:18.280]  「不過我想告訴大家,聖經不是這樣看的」
[00:25:18.280 --> 00:25:23.720]  「在第七節裡形容這些是愚蠢的人」
[00:25:23.720 --> 00:25:30.160]  「因為愚蠢的人輕視智慧,也不願意學習」
[00:25:30.160 --> 00:25:38.920]  「求上主幫助我們認真學習真正有智慧的人生」
[00:25:38.920 --> 00:25:44.960]  「榮耀上主也能夠在自己和其他人得福」
[00:25:44.960 --> 00:25:47.200]  「我們一同祈禱」
[00:25:47.200 --> 00:25:51.280]  「撐下去天父,求祢的聖靈幫助我們學習」
[00:25:51.280 --> 00:25:54.360]  「從上頭而來的真正的智慧」
[00:25:54.360 --> 00:25:58.120]  「知道怎樣做一個誠實、公正、正直的人」
[00:25:58.120 --> 00:26:00.880]  「在這個世上為主發光」
[00:26:00.880 --> 00:26:04.000]  「奉耶穌基督的名祈禱,阿們」
