
[00:00:00.000 --> 00:00:06.120]  我請大家再一次低頭祈禱
[00:19:22.600 --> 00:19:28.200]  而是神在不斷等待人願意去回應
[00:19:28.200 --> 00:19:31.200]  並且跟他說 我願意
[00:19:31.200 --> 00:19:32.200]  所以在這一刻
[00:19:32.200 --> 00:19:34.600]  我要請願意的弟兄姊妹
[00:19:34.600 --> 00:19:41.920]  跟我一起的祈禱
[00:19:41.920 --> 00:19:45.160]  親愛的天父
[00:19:45.160 --> 00:19:47.480]  我們懇求你賜給我們有進入寶山
[00:19:47.480 --> 00:19:50.840]  去尋覓寶藏的這份學務
[00:19:50.840 --> 00:19:55.160]  一個被聖靈所充滿所轉化的生命
[00:19:55.160 --> 00:19:58.160]  而不是一個等運到的生命
[00:19:58.160 --> 00:20:03.320]  是一個有動力 有能量 有目標 有理想 有方向的生命
[00:20:03.320 --> 00:20:04.880]  是一個用愛
[00:20:04.880 --> 00:20:10.760]  以你的愛去取代懼怕 取代憂慮 取代恐懼的生命
[00:20:10.760 --> 00:20:15.200]  因為聖靈的充滿也帶著上帝你的愛去充滿我們
[00:20:15.200 --> 00:20:16.760]  聖靈啊
[00:20:16.760 --> 00:20:19.040]  你知道我們的黑暗
[00:20:19.040 --> 00:20:21.440]  體恤我們的軟弱
[00:20:21.440 --> 00:20:24.120]  我們邀請你去進入我們每一個
[00:20:24.120 --> 00:20:27.680]  願意去講我願意的信徒的生命當中
[00:20:27.680 --> 00:20:29.320]  因為你應許過
[00:20:29.320 --> 00:20:32.800]  你會以你永遠的愛去愛我們
[00:20:32.800 --> 00:20:34.480]  所以我願你
[00:20:34.480 --> 00:20:35.960]  也懇求你
[00:20:35.960 --> 00:20:39.360]  以你的慈愛去吸引我們
[00:20:39.360 --> 00:20:41.320]  讓我們的生命
[00:20:41.320 --> 00:20:42.960]  充滿了
[00:20:42.960 --> 00:20:45.280]  你所給我們的能量
[00:20:45.280 --> 00:20:47.080]  我們這樣禱告交託
[00:20:47.080 --> 00:20:50.520]  是直賴我主耶穌基督的名而求
[00:20:50.520 --> 00:20:52.520]  阿門
