
[00:00:00.000 --> 00:00:02.000]  好 等節目讓我們在聆聽主導以前
[00:18:18.000 --> 00:18:20.000]  第三
[00:18:20.000 --> 00:18:23.000]  在這個婚宴的慶典裡面
[00:18:23.000 --> 00:18:25.000]  君王已經預備了一切
[00:18:25.000 --> 00:18:28.000]  只不過這兩類的人
[00:18:28.000 --> 00:18:30.000]  他有不同的回應
[00:18:30.000 --> 00:18:32.000]  不同的反應
[00:18:32.000 --> 00:18:34.000]  有哪兩種的反應呢
[00:18:34.000 --> 00:18:36.000]  第一種的反應
[00:18:36.000 --> 00:18:37.000]  就是完全漠視
[00:18:37.000 --> 00:18:38.000]  以及要找藉口
[00:18:38.000 --> 00:18:44.000]  不去參加這個婚宴
[00:18:44.000 --> 00:18:48.000]  而另外的一個反應就是
[00:18:48.000 --> 00:18:50.000]  那些被召的人真的來了
[00:18:50.000 --> 00:18:54.000]  不過有些就穿好禮服
[00:18:54.000 --> 00:18:56.000]  來參加這個婚宴
[00:18:56.000 --> 00:19:00.000]  但有一個就不穿禮服
[00:19:00.000 --> 00:19:02.000]  就踏進來了
[00:19:02.000 --> 00:19:07.000]  最後同樣在這個比喻裡面
[00:19:07.000 --> 00:19:09.000]  也讓我們去看到
[00:19:09.000 --> 00:19:13.000]  有一個很令人詫異的結果
[00:19:13.000 --> 00:19:14.000]  在這裡
[00:19:14.000 --> 00:19:16.000]  就是那個審判
[00:19:16.000 --> 00:19:19.000]  如果審判的終結的結論就是
[00:19:19.000 --> 00:19:21.000]  被召的人多
[00:19:21.000 --> 00:19:24.000]  損傷的人少
[00:19:24.000 --> 00:19:26.000]  這個比喻的結構
[00:19:26.000 --> 00:19:28.000]  很簡單的
[00:19:28.000 --> 00:19:30.000]  其實要講很快的
[00:19:30.000 --> 00:19:32.000]  不過裡面有什麼地方
[00:19:32.000 --> 00:19:34.000]  值得我們思想呢
[00:19:34.000 --> 00:19:35.000]  我分為三個部分
[00:19:35.000 --> 00:19:37.000]  第一個部分比較長一點
[00:19:37.000 --> 00:19:38.000]  主要講到
[00:19:38.000 --> 00:19:42.000]  原來有很多廣為臣所認識的人
[00:19:42.000 --> 00:19:49.000]  他們是冷待無視這個恩典
[00:19:49.000 --> 00:19:51.000]  最終這幫被召的人
[00:19:51.000 --> 00:19:53.000]  是失落了這個恩典
[00:19:53.000 --> 00:19:57.000]  我們從第一至七節去看一下
[00:19:57.000 --> 00:20:00.000]  第一至七節裡面
[00:20:00.000 --> 00:20:02.000]  其實是耶穌承接
[00:20:02.000 --> 00:20:06.000]  祂前民和這幫民士
[00:20:06.000 --> 00:20:08.000]  和法尼塞人祭司長
[00:20:08.000 --> 00:20:10.000]  去講了一輪的說話
[00:20:10.000 --> 00:20:11.000]  來到這個時候
[00:20:11.000 --> 00:20:14.000]  他們只是順便給祂聽一下
[00:20:14.000 --> 00:20:16.000]  耶穌真正的對象
[00:20:16.000 --> 00:20:22.000]  是向那幫跟隨祂的人去講的
[00:20:22.000 --> 00:20:24.000]  所以第二二十二節開始說
[00:20:24.000 --> 00:20:26.000]  耶穌又用比喻對他們說
[00:20:26.000 --> 00:20:27.000]  這裡就指到
[00:20:27.000 --> 00:20:29.000]  當時在祂的群眾當中
[00:20:29.000 --> 00:20:32.000]  包括民事祭司法尼塞
[00:20:32.000 --> 00:20:35.000]  和跟隨祂的門徒
[00:20:35.000 --> 00:20:37.000]  讓他們去看一下
[00:20:37.000 --> 00:20:41.000]  究竟這幫人是怎樣的屬靈狀態
[00:20:41.000 --> 00:20:45.000]  其實這個陳述和前民一直講到
[00:20:45.000 --> 00:20:47.000]  無論是由二十一章十八節裡面
[00:20:47.000 --> 00:20:50.000]  講那個無花果樹
[00:20:50.000 --> 00:20:53.000]  被耶穌咒了
[00:20:53.000 --> 00:20:55.000]  已經是打開了罪幕
[00:20:55.000 --> 00:20:57.000]  什麼罪幕
[00:20:57.000 --> 00:21:00.000]  就是在講一些很好看的
[00:21:00.000 --> 00:21:03.000]  很表面很光鮮很美的
[00:21:03.000 --> 00:21:05.000]  無花果樹長滿了葉
[00:21:05.000 --> 00:21:08.000]  無花果樹你當不吃無花果
[00:21:08.000 --> 00:21:11.000]  你種起來看葉都挺美的
[00:21:11.000 --> 00:21:13.000]  是不是 慕慕東 挺美的
[00:21:13.000 --> 00:21:15.000]  如果你有機會去湯傳道家裡
[00:21:15.000 --> 00:21:18.000]  好像突然間去了一個園林
[00:21:18.000 --> 00:21:20.000]  全家有一些無花果葉
[00:21:20.000 --> 00:21:22.000]  很美 茂密
[00:21:22.000 --> 00:21:25.000]  迎接你去他家裡
[00:21:25.000 --> 00:21:26.000]  很漂亮
[00:21:26.000 --> 00:21:28.000]  不過這幫人其實
[00:21:28.000 --> 00:21:32.000]  沒有實質的質素
[00:21:32.000 --> 00:21:35.000]  耶穌希望在這個時候
[00:21:35.000 --> 00:21:36.000]  其實幫了他們
[00:21:36.000 --> 00:21:37.000]  前民講了兩個比喻
[00:21:37.000 --> 00:21:39.000]  希望都發掘他們
[00:21:39.000 --> 00:21:43.000]  其實你們是有一個很好的條件的
[00:21:43.000 --> 00:21:45.000]  你們有上帝的說話
[00:21:45.000 --> 00:21:48.000]  甚至你可以在耶路撒冷擔當一個
[00:21:48.000 --> 00:21:52.000]  傳講神說話的一個很好的位置
[00:21:52.000 --> 00:21:54.000]  但是你們這幫人
[00:21:54.000 --> 00:21:55.000]  那個屬靈的生命
[00:21:55.000 --> 00:21:57.000]  是不是真的可以發掘出來
[00:21:57.000 --> 00:22:02.000]  對上帝更加衛生
[00:22:02.000 --> 00:22:03.000]  還是你們是繼續硬心
[00:22:03.000 --> 00:22:05.000]  按照你自己的己意
[00:22:05.000 --> 00:22:07.000]  利用宗教的手段
[00:22:07.000 --> 00:22:10.000]  為自己謀取利益
[00:22:10.000 --> 00:22:14.000]  這幫人在這個過程當中
[00:22:14.000 --> 00:22:16.000]  越講越深厚
[00:22:16.000 --> 00:22:18.000]  這就是連續這三個比喻
[00:22:18.000 --> 00:22:22.000]  想帶來其中一個訊息
[00:22:22.000 --> 00:22:25.000]  耶穌越想幫他們
[00:22:25.000 --> 00:22:30.000]  他們就越深厚
[00:22:30.000 --> 00:22:32.000]  頂之梅其實這些經驗
[00:22:32.000 --> 00:22:35.000]  我想你們應該都不會少的
[00:22:35.000 --> 00:22:37.000]  有時候你看到有些人
[00:22:37.000 --> 00:22:38.000]  你想幫一下他
[00:22:38.000 --> 00:22:40.000]  看到他搞不定
[00:22:40.000 --> 00:22:42.000]  接著你去幫他的時候
[00:22:42.000 --> 00:22:44.000]  他說不用你幫
[00:22:44.000 --> 00:22:48.000]  我全關了
[00:22:48.000 --> 00:22:51.000]  人最大的問題是什麼呢
[00:22:51.000 --> 00:22:54.000]  覺得自己是無敵
[00:22:54.000 --> 00:22:57.000]  覺得自己是上帝
[00:22:57.000 --> 00:22:59.000]  這幫人以為自己已經掌握住
[00:22:59.000 --> 00:23:02.000]  這個猶太人的公會
[00:23:02.000 --> 00:23:03.000]  以為自己很好
[00:23:03.000 --> 00:23:06.000]  耶穌怎樣去crack他們呢
[00:23:06.000 --> 00:23:07.000]  怎樣去幫助他們
[00:23:07.000 --> 00:23:09.000]  打碎他們呢
[00:23:09.000 --> 00:23:11.000]  好像我後院那些泥
[00:23:11.000 --> 00:23:14.000]  已經變成那些叫Clay
[00:23:14.000 --> 00:23:16.000]  糖泥
[00:23:16.000 --> 00:23:18.000]  那些抓不到東西的
[00:23:18.000 --> 00:23:20.000]  那怎樣去解開它
[00:23:20.000 --> 00:23:22.000]  能夠再種東西呢
[00:23:22.000 --> 00:23:24.000]  不要浪費了
[00:23:24.000 --> 00:23:25.000]  或者扔掉它
[00:23:25.000 --> 00:23:27.000]  扔掉它很容易
[00:23:27.000 --> 00:23:28.000]  也不是 要給錢的
[00:23:28.000 --> 00:23:30.000]  扔泥
[00:23:30.000 --> 00:23:31.000]  怎樣去幫助他們
[00:23:31.000 --> 00:23:32.000]  這幫人怎樣
[00:23:32.000 --> 00:23:34.000]  耶穌用盡方法
[00:23:34.000 --> 00:23:35.000]  用了三個比喻
[00:23:35.000 --> 00:23:37.000]  用盡兩個比喻去幫助他們
[00:23:37.000 --> 00:23:39.000]  耶穌沒有辦法
[00:23:39.000 --> 00:23:40.000]  來到這裡最後一次
[00:23:40.000 --> 00:23:41.000]  再試一次
[00:23:41.000 --> 00:23:43.000]  他們的心越來越像
[00:23:43.000 --> 00:23:45.000]  好像摩西越講多些
[00:23:45.000 --> 00:23:46.000]  神的說話給他們知道
[00:23:46.000 --> 00:23:48.000]  他們就越深厚
[00:23:48.000 --> 00:23:50.000]  好像昔日的法老
[00:23:50.000 --> 00:23:52.000]  摩西越講
[00:23:52.000 --> 00:23:54.000]  法老的心就越硬
[00:23:54.000 --> 00:23:56.000]  在這裡講什麼呢
[00:23:56.000 --> 00:23:59.000]  前面就講了一個
[00:23:59.000 --> 00:24:01.000]  元戶的比喻
[00:24:01.000 --> 00:24:03.000]  來到這一段聖經
[00:24:03.000 --> 00:24:06.000]  就講到一個父親
[00:24:06.000 --> 00:24:07.000]  而這個父親不是一般的父親
[00:24:07.000 --> 00:24:10.000]  這是一個皇的父親
[00:24:10.000 --> 00:24:12.000]  耶穌說天國好比
[00:24:12.000 --> 00:24:17.000]  一個皇為他兒子擺設賢席
[00:24:17.000 --> 00:24:20.000]  那天國是不是經常慶祝
[00:24:20.000 --> 00:24:22.000]  經常有得飲有得吃呢
[00:24:22.000 --> 00:24:23.000]  如果這樣搞
[00:24:23.000 --> 00:24:25.000]  是不是經常要減肥呢
[00:24:25.000 --> 00:24:27.000]  這些不是聖經想講的
[00:24:27.000 --> 00:24:29.000]  聖經想講的是什麼
[00:24:29.000 --> 00:24:31.000]  天國好像一個爸爸
[00:24:31.000 --> 00:24:35.000]  為兒子悉心地去預備一個
[00:24:35.000 --> 00:24:41.000]  娶妻的慶祝盛會
[00:24:41.000 --> 00:24:46.000]  當他在預備這個盛會的時候
[00:24:46.000 --> 00:24:49.000]  他漏了
[00:24:49.000 --> 00:24:50.000]  我們看看他做什麼
[00:24:50.000 --> 00:24:52.000]  他就打發僕人
[00:24:52.000 --> 00:24:55.000]  去請一些他認識的
[00:24:55.000 --> 00:25:00.000]  召他來參加這個賢席
[00:25:00.000 --> 00:25:02.000]  回應上文
[00:25:02.000 --> 00:25:05.000]  剛剛才看完這個元戶的比喻
[00:25:05.000 --> 00:25:07.000]  元主與元戶之間的比喻
[00:25:07.000 --> 00:25:11.000]  其實元主也是這樣的心態
[00:25:11.000 --> 00:25:15.000]  他向一班租客而已
[00:25:15.000 --> 00:25:17.000]  為他預備一切
[00:25:17.000 --> 00:25:19.000]  讓他們可以種葡萄
[00:25:19.000 --> 00:25:21.000]  然後可以釀酒
[00:25:21.000 --> 00:25:24.000]  然後你交給他們
[00:25:24.000 --> 00:25:26.000]  創意分享的部分給他們
[00:25:26.000 --> 00:25:28.000]  這樣大家一起分享
[00:25:28.000 --> 00:25:29.000]  我們上次已經講
[00:25:29.000 --> 00:25:37.000]  與你真的好壞都與共的情況
[00:25:37.000 --> 00:25:39.000]  同樣這個王一樣
[00:25:39.000 --> 00:25:40.000]  當自己的兒子
[00:25:40.000 --> 00:25:42.000]  有一個婚宴的時候
[00:25:42.000 --> 00:25:47.000]  他不漏了他所認識的人
[00:25:47.000 --> 00:25:50.000]  他故意去找他們
[00:25:50.000 --> 00:25:52.000]  還派專人去找他們
[00:25:52.000 --> 00:25:54.000]  僕人這個字眼
[00:25:54.000 --> 00:25:56.000]  如果在你的聖經是你的
[00:25:56.000 --> 00:25:57.000]  或者你的電子聖經
[00:25:57.000 --> 00:25:59.000]  你就加上中心的僕人
[00:25:59.000 --> 00:26:00.000]  因為這個僕人這個字
[00:26:00.000 --> 00:26:01.000]  Dulos這個字
[00:26:01.000 --> 00:26:02.000]  是用了很多次了
[00:26:02.000 --> 00:26:03.000]  在這段聖經
[00:26:03.000 --> 00:26:05.000]  從之前已經用過的
[00:26:05.000 --> 00:26:06.000]  《馬太福音》
[00:26:06.000 --> 00:26:09.000]  都是指到一班中心的僕人
[00:26:09.000 --> 00:26:12.000]  很為這個圓主
[00:26:12.000 --> 00:26:16.000]  很為這個君王去考量的人
[00:26:16.000 --> 00:26:18.000]  很順服地去帶領
[00:26:18.000 --> 00:26:20.000]  其實多不少
[00:26:20.000 --> 00:26:22.000]  反映著真正的信徒
[00:26:22.000 --> 00:26:24.000]  不過我不想再引伸太多了
[00:26:24.000 --> 00:26:26.000]  在這個過程當中
[00:26:26.000 --> 00:26:28.000]  去差他們去找他們
[00:26:28.000 --> 00:26:29.000]  邀請他們來
[00:26:29.000 --> 00:26:30.000]  就是通知過了
[00:26:30.000 --> 00:26:32.000]  現在再通知
[00:26:32.000 --> 00:26:35.000]  但是他們不肯來
[00:26:35.000 --> 00:26:37.000]  不肯來
[00:26:37.000 --> 00:26:39.000]  於是這個王怎麼做呢
[00:26:39.000 --> 00:26:42.000]  王見他們不肯來
[00:26:42.000 --> 00:26:44.000]  於是又打發這些
[00:26:44.000 --> 00:26:47.000]  另一批的僕人
[00:26:47.000 --> 00:26:48.000]  然後怎麼樣
[00:26:48.000 --> 00:26:52.000]  就說你對他們這樣說
[00:26:52.000 --> 00:26:55.000]  傳我的意思給他們知道
[00:26:55.000 --> 00:26:57.000]  什麼意思
[00:26:57.000 --> 00:26:59.000]  告訴他們
[00:26:59.000 --> 00:27:02.000]  我的賢直已經預備好了
[00:27:02.000 --> 00:27:05.000]  牛和肥畜都已經燙好了
[00:27:05.000 --> 00:27:07.000]  煮好飯
[00:27:07.000 --> 00:27:09.000]  煮好了
[00:27:09.000 --> 00:27:10.000]  可以吃了
[00:27:10.000 --> 00:27:13.000]  開飯了
[00:27:13.000 --> 00:27:15.000]  你來就行了
[00:27:15.000 --> 00:27:16.000]  預備好了
[00:27:16.000 --> 00:27:17.000]  齊備了
[00:27:17.000 --> 00:27:20.000]  來吧
[00:27:20.000 --> 00:27:21.000]  讀到這段《聖經》
[00:27:21.000 --> 00:27:22.000]  有時候讓我想起
[00:27:22.000 --> 00:27:25.000]  我在家裡煮飯
[00:27:25.000 --> 00:27:26.000]  煮好一頓飯
[00:27:26.000 --> 00:27:27.000]  其實我也很忙
[00:27:27.000 --> 00:27:29.000]  有時候也煮好飯
[00:27:29.000 --> 00:27:30.000]  煮好飯之後
[00:27:30.000 --> 00:27:34.000]  然後叫小朋友來吃
[00:27:34.000 --> 00:27:38.000]  來吧
[00:27:38.000 --> 00:27:40.000]  來吧
[00:27:40.000 --> 00:27:42.000]  還沒見到人
[00:27:42.000 --> 00:27:44.000]  接著下一步
[00:27:44.000 --> 00:27:45.000]  師母就說
[00:27:45.000 --> 00:27:46.000]  通知他們吧
[00:27:46.000 --> 00:27:47.000]  現在真是慘了
[00:27:47.000 --> 00:27:50.000]  以前看電影就說
[00:27:50.000 --> 00:27:53.000]  叫家人吃飯要按對講機
[00:27:53.000 --> 00:27:54.000]  因為房子很大
[00:27:54.000 --> 00:27:56.000]  我家不是很大
[00:27:56.000 --> 00:27:58.000]  但是叫也不見了
[00:27:58.000 --> 00:28:00.000]  來吧
[00:28:00.000 --> 00:28:01.000]  還有回音
[00:28:01.000 --> 00:28:06.000]  也不見了
[00:28:06.000 --> 00:28:07.000]  每樣都煮好了
[00:28:07.000 --> 00:28:08.000]  你也不來
[00:28:08.000 --> 00:28:10.000]  那想怎樣呢
[00:28:10.000 --> 00:28:13.000]  他就是想不來
[00:28:13.000 --> 00:28:15.000]  他擺明就不想來
[00:28:15.000 --> 00:28:16.000]  為什麼我們知道
[00:28:16.000 --> 00:28:17.000]  第五節說的
[00:28:17.000 --> 00:28:18.000]  是不是第五節
[00:28:18.000 --> 00:28:19.000]  我的眼睛看不到
[00:28:19.000 --> 00:28:20.000]  第五節
[00:28:20.000 --> 00:28:21.000]  是的 第五節
[00:28:21.000 --> 00:28:22.000]  那些人就不理
[00:28:22.000 --> 00:28:25.000]  我的紙在後面
[00:28:25.000 --> 00:28:26.000]  師母提醒我
[00:28:26.000 --> 00:28:27.000]  後面有很多
[00:28:27.000 --> 00:28:30.000]  可能不應該給大家看到的東西
[00:28:30.000 --> 00:28:31.000]  我用一些
[00:28:31.000 --> 00:28:34.000]  recycle指引講章
[00:28:34.000 --> 00:28:36.000]  那些人不理就走了
[00:28:36.000 --> 00:28:38.000]  越叫越走
[00:28:38.000 --> 00:28:39.000]  阿崩叫狗
[00:28:39.000 --> 00:28:40.000]  越叫越走
[00:28:40.000 --> 00:28:41.000]  這個不是阿崩
[00:28:41.000 --> 00:28:42.000]  這個是王
[00:28:42.000 --> 00:28:43.000]  王有權的
[00:28:43.000 --> 00:28:45.000]  王請你來
[00:28:45.000 --> 00:28:46.000]  你應該賞臉
[00:28:46.000 --> 00:28:48.000]  是不是
[00:28:48.000 --> 00:28:49.000]  廚刀請你去
[00:28:49.000 --> 00:28:52.000]  你去不去
[00:28:52.000 --> 00:28:54.000]  可能阿Joe說不去了
[00:28:54.000 --> 00:28:55.000]  我也未必去
[00:28:55.000 --> 00:28:58.000]  但是
[00:28:58.000 --> 00:29:00.000]  誰知道他想做些什麼
[00:29:00.000 --> 00:29:04.000]  我不應該講這番話
[00:29:04.000 --> 00:29:06.000]  越叫越走
[00:29:06.000 --> 00:29:07.000]  接著他們有理由
[00:29:07.000 --> 00:29:09.000]  馬太福是一個作者
[00:29:09.000 --> 00:29:10.000]  他說他有什麼理由
[00:29:10.000 --> 00:29:13.000]  他說一個就要回自己田裡去
[00:29:13.000 --> 00:29:14.000]  因為我要耕田
[00:29:14.000 --> 00:29:15.000]  一個就說我要做生意
[00:29:15.000 --> 00:29:18.000]  我要做一些賣賣
[00:29:18.000 --> 00:29:19.000]  哇 即是怎樣
[00:29:19.000 --> 00:29:20.000]  我叫你來
[00:29:20.000 --> 00:29:21.000]  你不賞臉
[00:29:21.000 --> 00:29:23.000]  不但還講得俗一點
[00:29:23.000 --> 00:29:25.000]  你串回我轉頭
[00:29:25.000 --> 00:29:26.000]  你走來跟我說
[00:29:26.000 --> 00:29:27.000]  我要回去種田
[00:29:27.000 --> 00:29:32.000]  原來種田還要跟君王的兒子慶祝婚宴
[00:29:32.000 --> 00:29:36.000]  哇 那你真的當我沒賭
[00:29:36.000 --> 00:29:38.000]  其實聖經上講的就是這個信息
[00:29:38.000 --> 00:29:41.000]  這幫人當君王沒賭
[00:29:41.000 --> 00:29:43.000]  當兒子沒賭就算了
[00:29:43.000 --> 00:29:46.000]  當君王沒賭
[00:29:46.000 --> 00:29:47.000]  而且怎樣
[00:29:47.000 --> 00:29:49.000]  沒賭不止
[00:29:49.000 --> 00:29:50.000]  第六節
[00:29:50.000 --> 00:29:54.000]  他還將一些僕人拿著
[00:29:54.000 --> 00:29:59.000]  哇 認識的
[00:29:59.000 --> 00:30:04.000]  認識的人都當朋友
[00:30:04.000 --> 00:30:06.000]  抓住你自己的僕人
[00:30:06.000 --> 00:30:09.000]  他們是傳話的
[00:30:09.000 --> 00:30:11.000]  凌辱他
[00:30:11.000 --> 00:30:14.000]  並且將他們殺死
[00:30:14.000 --> 00:30:17.000]  其實這些說話
[00:30:17.000 --> 00:30:20.000]  隱藏著耶穌
[00:30:20.000 --> 00:30:24.000]  將自己將要面對的遭遇講了出來
[00:30:24.000 --> 00:30:27.000]  不過耶穌沒有直接講
[00:30:27.000 --> 00:30:30.000]  只是講一個這樣的現象
[00:30:30.000 --> 00:30:32.000]  一個比喻
[00:30:32.000 --> 00:30:33.000]  講來講去
[00:30:33.000 --> 00:30:36.000]  你對王的心態是怎樣
[00:30:36.000 --> 00:30:38.000]  所有比喻一定有一個主旨
[00:30:38.000 --> 00:30:40.000]  一個主旨
[00:30:40.000 --> 00:30:43.000]  就是你明不明白王的心呢
[00:30:43.000 --> 00:30:45.000]  這個比喻其實就講給我們聽
[00:30:45.000 --> 00:30:49.000]  這幫人是拒絕王的心
[00:30:49.000 --> 00:30:51.000]  王怎樣對他們多好都好
[00:30:51.000 --> 00:30:53.000]  他們都當王沒賭
[00:30:53.000 --> 00:30:54.000]  於是乎怎樣怎樣
[00:30:54.000 --> 00:30:56.000]  還要殺死他們的僕人
[00:30:56.000 --> 00:30:58.000]  這個情況很熟悉
[00:30:58.000 --> 00:31:03.000]  玄戶的比喻不是這樣講嗎
[00:31:03.000 --> 00:31:06.000]  這段聖經
[00:31:06.000 --> 00:31:12.000]  玄戶就說再猜兒子去
[00:31:12.000 --> 00:31:14.000]  這次這個君王
[00:31:14.000 --> 00:31:17.000]  他不猜他
[00:31:17.000 --> 00:31:20.000]  他這次運用自己的權力
[00:31:20.000 --> 00:31:21.000]  甚麼權力
[00:31:21.000 --> 00:31:23.000]  王大怒
[00:31:23.000 --> 00:31:26.000]  發兵除滅那些兇手
[00:31:26.000 --> 00:31:28.000]  燒毀他們的城
[00:31:28.000 --> 00:31:31.000]  城這個字眼很熟悉
[00:31:31.000 --> 00:31:33.000]  為甚麼熟悉
[00:31:33.000 --> 00:31:40.000]  因為他們正是處在耶路撒冷城裏面
[00:31:40.000 --> 00:31:45.000]  記不記得耶穌對無花果樹講的時候是甚麼
[00:31:45.000 --> 00:31:50.000]  即是將那座山搬落去
[00:31:50.000 --> 00:31:52.000]  丟在海中
[00:31:52.000 --> 00:31:54.000]  其實這個現象
[00:31:54.000 --> 00:31:56.000]  其實耶穌講這個比喻
[00:31:56.000 --> 00:32:01.000]  是介紹這個君王現在運用他的權柄
[00:32:01.000 --> 00:32:03.000]  進行審判
[00:32:03.000 --> 00:32:08.000]  比前文的兩個比喻更進一步
[00:32:08.000 --> 00:32:12.000]  鋪排出這個王不是傻的
[00:32:12.000 --> 00:32:16.000]  即是你如果當之前那個比喻這個原主是蠢的
[00:32:16.000 --> 00:32:18.000]  那麼蠢的不斷猜那麼多僕人
[00:32:18.000 --> 00:32:19.000]  又被打又被殺
[00:32:19.000 --> 00:32:22.000]  猜自己的兒子又被殺
[00:32:22.000 --> 00:32:24.000]  其實這個比喻告訴你
[00:32:24.000 --> 00:32:26.000]  這個王根本不是蠢的
[00:32:26.000 --> 00:32:27.000]  他知道的
[00:32:27.000 --> 00:32:28.000]  他有權
[00:32:28.000 --> 00:32:29.000]  甚麼時候用
[00:32:29.000 --> 00:32:33.000]  肯定了你們一定是拒絕他的時候
[00:32:33.000 --> 00:32:38.000]  當這樣的情況證實了之後
[00:32:38.000 --> 00:32:42.000]  這班人用了這樣的對待
[00:32:42.000 --> 00:32:44.000]  於是乎怎樣
[00:32:44.000 --> 00:32:47.000]  就將他們除滅
[00:32:47.000 --> 00:32:50.000]  按照你們那個的表現
[00:32:50.000 --> 00:32:53.000]  這個就真是異的表現了
[00:32:53.000 --> 00:33:01.000]  一班原本可以得著上這個君王的賞賜
[00:33:01.000 --> 00:33:04.000]  婚宴至少慶祝七日
[00:33:04.000 --> 00:33:06.000]  你試一下今天
[00:33:06.000 --> 00:33:08.000]  你放七日假給你
[00:33:08.000 --> 00:33:10.000]  加拿大政府然後請你去
[00:33:10.000 --> 00:33:12.000]  天天有飲有食
[00:33:12.000 --> 00:33:14.000]  你都開心的
[00:33:14.000 --> 00:33:16.000]  你會不會賞臉一下
[00:33:16.000 --> 00:33:18.000]  雖然你說我怕肥不吃
[00:33:18.000 --> 00:33:20.000]  有七日假都好
[00:33:20.000 --> 00:33:23.000]  君王是這樣對待他們的
[00:33:23.000 --> 00:33:28.000]  不是一個隨隨便便的一個安排
[00:33:28.000 --> 00:33:30.000]  簡單點這麼說
[00:33:30.000 --> 00:33:35.000]  這班人不單止不體會這個君王的心思意念
[00:33:35.000 --> 00:33:43.000]  並且反映出這班人是要決心拒絕君王
[00:33:43.000 --> 00:33:49.000]  君王唯有的就是進行審判
[00:33:49.000 --> 00:33:51.000]  丁志門
[00:33:51.000 --> 00:33:58.000]  我們有沒有這樣珍惜上帝拯救的機會
[00:33:58.000 --> 00:34:00.000]  你能夠回到教會有人
[00:34:00.000 --> 00:34:02.000]  種種什麼原因都好
[00:34:02.000 --> 00:34:03.000]  你家人帶你好
[00:34:03.000 --> 00:34:06.000]  或者是你因為某種原因
[00:34:06.000 --> 00:34:08.000]  撞入教會都好
[00:34:08.000 --> 00:34:11.000]  你聽到那個福音了
[00:34:11.000 --> 00:34:13.000]  你來到這裏
[00:34:13.000 --> 00:34:16.000]  你有沒有去體會
[00:34:16.000 --> 00:34:19.000]  不是以馬來還真信的那個牧師
[00:34:19.000 --> 00:34:23.000]  是以馬來還真信會所共信的這位上帝
[00:34:23.000 --> 00:34:25.000]  他對你的拯救
[00:34:25.000 --> 00:34:28.000]  那份的關懷
[00:34:28.000 --> 00:34:33.000]  否則你浪費了回到教會
[00:34:33.000 --> 00:34:36.000]  而這個比喻是想講一個信息給你
[00:34:36.000 --> 00:34:39.000]  你不要浪費了這個機會
[00:34:39.000 --> 00:34:41.000]  如果你浪費了這個機會的話
[00:34:41.000 --> 00:34:48.000]  你等同於這班冷漠對待君王所對你的善待的人
[00:34:48.000 --> 00:34:52.000]  最終你會失落
[00:34:52.000 --> 00:34:53.000]  講句心底話
[00:34:53.000 --> 00:34:54.000]  我做牧者
[00:34:54.000 --> 00:34:56.000]  見到一些信徒回到教會
[00:34:56.000 --> 00:34:57.000]  如果他不是追求主
[00:34:57.000 --> 00:34:59.000]  我有些責心的
[00:34:59.000 --> 00:35:03.000]  你能夠有這個機會
[00:35:03.000 --> 00:35:07.000]  我不是吹捧我自己
[00:35:07.000 --> 00:35:11.000]  的確有很多教會是沒有牧者的
[00:35:11.000 --> 00:35:12.000]  你有牧者
[00:35:12.000 --> 00:35:15.000]  為什麼你不和牧者一起努力去追求認識
[00:35:15.000 --> 00:35:17.000]  我也不是講我自己有多厲害
[00:35:17.000 --> 00:35:19.000]  但至少我的立心是想你知上帝
[00:35:19.000 --> 00:35:23.000]  不是想你知我講什麼給你知
[00:35:23.000 --> 00:35:27.000]  這是一個地方可以讓我們一起努力
[00:35:27.000 --> 00:35:29.000]  認信這位上主
[00:35:29.000 --> 00:35:31.000]  追求認識他
[00:35:31.000 --> 00:35:33.000]  然後在我們生命裡面彰顯
[00:35:33.000 --> 00:35:43.000]  反映他真正的屬性
[00:35:43.000 --> 00:35:46.000]  有一位牧者叫做Pastor Morgan
[00:35:46.000 --> 00:35:50.000]  曾經他寫過一個色經書的片段
[00:35:50.000 --> 00:35:53.000]  解釋針研的時候他曾經這樣講過
[00:35:53.000 --> 00:35:58.000]  每一個基督徒都好像月亮一樣
[00:35:58.000 --> 00:36:00.000]  日頭如何的光
[00:36:00.000 --> 00:36:07.000]  你就反出這個日頭的部分的光
[00:36:07.000 --> 00:36:09.000]  弟兄姊妹
[00:36:09.000 --> 00:36:11.000]  很可惜
[00:36:11.000 --> 00:36:13.000]  很可惜
[00:36:13.000 --> 00:36:15.000]  很多的基督徒
[00:36:15.000 --> 00:36:19.000]  不能夠反映到上帝的光
[00:36:19.000 --> 00:36:23.000]  做不到月亮反映太陽的光
[00:36:23.000 --> 00:36:28.000]  但他卻要做回四月
[00:36:28.000 --> 00:36:30.000]  不知道哪一天
[00:36:30.000 --> 00:36:33.000]  那一天的日傳食
[00:36:33.000 --> 00:36:39.000]  擋住上帝的創造的光
[00:36:39.000 --> 00:36:41.000]  順帶講一句
[00:36:41.000 --> 00:36:45.000]  很多人都很excited
[00:36:45.000 --> 00:36:46.000]  去看那天
[00:36:46.000 --> 00:36:49.000]  突然間怎樣的天象
[00:36:49.000 --> 00:36:50.000]  在聖經裡面記載
[00:36:50.000 --> 00:36:53.000]  所有的這些日蝕的現象
[00:36:53.000 --> 00:36:57.000]  你看看有哪一次是好的
