
[00:00:00.000 --> 00:00:03.860]  開始今天的講道呢,我們現在已經來到一個新的系列
[00:17:57.400 --> 00:17:58.400]  就這樣做下去
[00:17:58.400 --> 00:17:59.400]  我想做一些事情
[00:17:59.400 --> 00:18:00.400]  是我有passion的
[00:18:00.400 --> 00:18:01.400]  我有gift
[00:18:01.400 --> 00:18:02.400]  那我就試著這樣做
[00:18:02.400 --> 00:18:03.400]  所以他說
[00:18:03.400 --> 00:18:05.400]  等他慢慢生意越來越好
[00:18:05.400 --> 00:18:08.400]  他build up他的口碑
[00:18:08.400 --> 00:18:09.400]  客源越來越多的時候
[00:18:09.400 --> 00:18:10.400]  或許他可以shift
[00:18:10.400 --> 00:18:11.400]  越多的時間
[00:18:11.400 --> 00:18:12.400]  來做他喜歡的
[00:18:12.400 --> 00:18:14.400]  就少一點office time
[00:18:14.400 --> 00:18:15.400]  他慢慢或許他說
[00:18:15.400 --> 00:18:17.400]  有一天他可以full time
[00:18:17.400 --> 00:18:19.400]  做他很喜歡做的事情
[00:18:19.400 --> 00:18:20.400]  目前客源還不夠
[00:18:20.400 --> 00:18:22.400]  可能口碑也不夠
[00:18:22.400 --> 00:18:23.400]  所以我只能這樣
[00:18:23.400 --> 00:18:25.400]  這是一個開始
[00:18:25.400 --> 00:18:26.400]  所以這是鼓勵
[00:18:26.400 --> 00:18:27.400]  如果你的office job
[00:18:27.400 --> 00:18:28.400]  是很無聊
[00:18:28.400 --> 00:18:30.400]  也不是you are good at
[00:18:30.400 --> 00:18:32.400]  find something you are good at
[00:18:32.400 --> 00:18:34.400]  try to do it first
[00:18:34.400 --> 00:18:35.400]  不一定你要全職
[00:18:35.400 --> 00:18:36.400]  或許先試試看
[00:18:36.400 --> 00:18:37.400]  有一天神如果開路
[00:18:37.400 --> 00:18:38.400]  為你預備
[00:18:38.400 --> 00:18:40.400]  你可以find something
[00:18:40.400 --> 00:18:42.400]  you have passion with
[00:18:42.400 --> 00:18:43.400]  那你就可以full time
[00:18:43.400 --> 00:18:45.400]  這樣繼續做
[00:18:45.400 --> 00:18:46.400]  所以這是他
[00:18:46.400 --> 00:18:48.400]  第二個就是
[00:18:48.400 --> 00:18:49.400]  為什麼要工作呢
[00:18:49.400 --> 00:18:50.400]  就是我們工作
[00:18:50.400 --> 00:18:52.400]  不但只為了我們自己
[00:18:52.400 --> 00:18:54.400]  可以享受這個成果
[00:18:54.400 --> 00:18:56.400]  工作也是為了能夠幫助
[00:18:56.400 --> 00:18:58.400]  那些有需要的人
[00:18:58.400 --> 00:19:00.400]  保羅在哥倫多後書那邊說
[00:19:00.400 --> 00:19:03.400]  上帝會更加豐富的賜給你們
[00:19:03.400 --> 00:19:05.400]  使你們不但自己充足有餘
[00:19:05.400 --> 00:19:09.400]  還能夠在各樣慈善的事上出力
[00:19:09.400 --> 00:19:10.400]  所以不單止我們自己
[00:19:10.400 --> 00:19:11.400]  能夠有工錢養活自己
[00:19:11.400 --> 00:19:13.400]  不成為別人負擔
[00:19:13.400 --> 00:19:14.400]  能夠享受成果
[00:19:14.400 --> 00:19:15.400]  我們也能夠幫助到
[00:19:15.400 --> 00:19:17.400]  我們身邊的人
[00:19:17.400 --> 00:19:19.400]  幫助到身邊的人
[00:19:19.400 --> 00:19:21.400]  至於我們怎麼樣幫助身邊的人
[00:19:21.400 --> 00:19:24.400]  有什麼的東西我們需要
[00:19:24.400 --> 00:19:25.400]  我留著下一堂
[00:19:25.400 --> 00:19:27.400]  再比較花多一點時間去講
[00:19:27.400 --> 00:19:28.400]  第四個最後一個
[00:19:28.400 --> 00:19:30.400]  是作為基督徒一個的準則
[00:19:30.400 --> 00:19:32.400]  就是為了榮耀神
[00:19:32.400 --> 00:19:33.400]  在哥倫多前書說
[00:19:33.400 --> 00:19:35.400]  那麼你們無論做什麼
[00:19:35.400 --> 00:19:37.400]  或吃或喝
[00:19:37.400 --> 00:19:39.400]  都要為榮耀上帝而做
[00:19:39.400 --> 00:19:41.400]  所以工作其實是一個
[00:19:41.400 --> 00:19:42.400]  讓你可以榮耀神
[00:19:42.400 --> 00:19:44.400]  其中的一個平台
[00:19:44.400 --> 00:19:46.400]  有這份工作的神賜給你
[00:19:46.400 --> 00:19:48.400]  其實是為了要榮耀神
[00:19:48.400 --> 00:19:49.400]  當然如果做得很不開心
[00:19:49.400 --> 00:19:50.400]  你很難榮耀神
[00:19:50.400 --> 00:19:52.400]  所以要想辦法
[00:19:52.400 --> 00:19:54.400]  下一個我們就講說
[00:19:54.400 --> 00:19:55.400]  有份工作
[00:19:55.400 --> 00:19:57.400]  我們怎麼樣能夠把這個工作
[00:19:57.400 --> 00:19:58.400]  變得更加積極投入
[00:19:58.400 --> 00:20:01.400]  你會更加喜歡上你的工作呢
[00:20:01.400 --> 00:20:02.400]  第一個我們需要改變
[00:20:02.400 --> 00:20:06.400]  我們對工作的一個心態跟態度
[00:20:06.400 --> 00:20:10.400]  我們一起來讀這段經文好不好
[00:20:10.400 --> 00:20:11.400]  做奴僕的
[00:20:11.400 --> 00:20:14.400]  你們要事事聽從世上的主人
[00:20:14.400 --> 00:20:15.400]  你們所做的
[00:20:15.400 --> 00:20:17.400]  不僅是做給主人看
[00:20:17.400 --> 00:20:19.400]  討他們的喜歡
[00:20:19.400 --> 00:20:21.400]  而是出於真心誠意
[00:20:21.400 --> 00:20:24.400]  因為你們敬畏主
[00:20:24.400 --> 00:20:26.400]  你們都要專心一意
[00:20:26.400 --> 00:20:28.400]  像是為主工作
[00:20:28.400 --> 00:20:31.400]  不是為人工作
[00:20:31.400 --> 00:20:33.400]  主會把他為自己的子民
[00:20:33.400 --> 00:20:35.400]  所保存的賞賜給你
[00:20:35.400 --> 00:20:38.400]  你們侍奉的是主基督
[00:20:38.400 --> 00:20:40.400]  所以這段經文是講到說
[00:20:40.400 --> 00:20:42.400]  一個人如果信主之後
[00:20:42.400 --> 00:20:44.400]  有些人當初在保羅的時代會問說
[00:20:44.400 --> 00:20:46.400]  因為當時是奴隸制度
[00:20:46.400 --> 00:20:47.400]  所以有人問說
[00:20:47.400 --> 00:20:49.400]  為什麼神有能力
[00:20:49.400 --> 00:20:52.400]  可是當時他沒有改變奴隸制度
[00:20:52.400 --> 00:20:53.400]  如果compare
[00:20:53.400 --> 00:20:55.400]  以前奴隸制度的工作環境跟現在
[00:20:55.400 --> 00:20:57.400]  當然現在是沒有辦法比了
[00:20:57.400 --> 00:20:59.400]  現在是好很多
[00:20:59.400 --> 00:21:00.400]  但是以前神也沒有
[00:21:00.400 --> 00:21:01.400]  雖然有能力
[00:21:01.400 --> 00:21:02.400]  可是他沒有選擇
[00:21:02.400 --> 00:21:05.400]  那個時候馬上改變他們
[00:21:05.400 --> 00:21:07.400]  整個工作的system
[00:21:07.400 --> 00:21:08.400]  整個工作的系統
[00:21:08.400 --> 00:21:10.400]  儘管那時候的工作環境
[00:21:10.400 --> 00:21:12.400]  各方面都是不如意的
[00:21:12.400 --> 00:21:14.400]  可是他說要改什麼
[00:21:14.400 --> 00:21:15.400]  信主之後
[00:21:15.400 --> 00:21:17.400]  神要他們改心態
[00:21:17.400 --> 00:21:18.400]  就是信主前
[00:21:18.400 --> 00:21:20.400]  你不知道為什麼做這份工
[00:21:20.400 --> 00:21:21.400]  信主之後他說
[00:21:21.400 --> 00:21:22.400]  無論你做什麼
[00:21:22.400 --> 00:21:23.400]  你雖然還是個奴隸
[00:21:23.400 --> 00:21:25.400]  但以前你是為了一份工
[00:21:25.400 --> 00:21:26.400]  沒辦法
[00:21:26.400 --> 00:21:28.400]  現在我是為了說
[00:21:28.400 --> 00:21:30.400]  我可以來為主而做
[00:21:30.400 --> 00:21:32.400]  所以心態變
[00:21:32.400 --> 00:21:33.400]  其他慢慢就變
[00:21:33.400 --> 00:21:36.400]  所以通常心態上有很多的不一樣
[00:21:36.400 --> 00:21:38.400]  有時候我們如果心態上
[00:21:38.400 --> 00:21:40.400]  你把它當成工作的話
[00:21:40.400 --> 00:21:43.400]  如果你把你的工作
[00:21:43.400 --> 00:21:45.400]  當成是維生的話
[00:21:45.400 --> 00:21:47.400]  你會把重點放在錢上面
[00:21:47.400 --> 00:21:49.400]  如果你把工作當成是職業
[00:21:49.400 --> 00:21:51.400]  你就會把重點放在
[00:21:51.400 --> 00:21:53.400]  有沒有升職的機會
[00:21:53.400 --> 00:21:54.400]  如果你把工作
[00:21:54.400 --> 00:21:56.400]  看成是一個calling
[00:21:56.400 --> 00:21:58.400]  那就是一個侍奉的機會
[00:21:58.400 --> 00:22:00.400]  在過去基督教其實很多時候
[00:22:00.400 --> 00:22:02.400]  給弟兄姊妹一個錯誤的觀念
[00:22:02.400 --> 00:22:05.400]  以為在教會侍奉才是侍奉
[00:22:05.400 --> 00:22:06.400]  其實沒有分的
[00:22:06.400 --> 00:22:08.400]  神給你其實有些calling
[00:22:08.400 --> 00:22:10.400]  是在你工作裡面
[00:22:10.400 --> 00:22:12.400]  也是神給你的一個calling
[00:22:12.400 --> 00:22:14.400]  神護照你就是在工作上面
[00:22:14.400 --> 00:22:15.400]  能夠盡力
[00:22:15.400 --> 00:22:17.400]  能夠做好一個很好的榜樣
[00:22:17.400 --> 00:22:19.400]  第二個我們需要改善
[00:22:19.400 --> 00:22:22.400]  在職場上面的人際關係
[00:22:22.400 --> 00:22:26.400]  在香港的調查說
[00:22:26.400 --> 00:22:28.400]  80%的人考慮要不要一份工作
[00:22:28.400 --> 00:22:30.400]  他首先考慮是salary
[00:22:30.400 --> 00:22:34.400]  就是他的人工是多少
[00:22:34.400 --> 00:22:35.400]  錢是多少
[00:22:35.400 --> 00:22:37.400]  可是當那些人離開的時候
[00:22:37.400 --> 00:22:39.400]  80%是因為人事關係
[00:22:39.400 --> 00:22:41.400]  是因為office politics
[00:22:41.400 --> 00:22:42.400]  或者其他這種東西
[00:22:42.400 --> 00:22:44.400]  是因為跟上司處不好
[00:22:44.400 --> 00:22:45.400]  跟下屬不合作
[00:22:45.400 --> 00:22:46.400]  同事之間又不來往
[00:22:46.400 --> 00:22:49.400]  或者彼此在背後說你壞話
[00:22:49.400 --> 00:22:51.400]  就是通常人際關係是office裡面
[00:22:51.400 --> 00:22:53.400]  讓你能不能夠享受工作
[00:22:53.400 --> 00:22:55.400]  不享受就是看你office的人際關係
[00:22:55.400 --> 00:22:56.400]  怎麼樣
[00:22:56.400 --> 00:22:58.400]  那麼我很想說
[00:22:58.400 --> 00:23:03.400]  以前我剛剛在追Shirley的時候
[00:23:03.400 --> 00:23:05.400]  我用的招數就是去她office
[00:23:05.400 --> 00:23:07.400]  就是那時候我在讀書
[00:23:07.400 --> 00:23:09.400]  我就帶著功課去她的office
[00:23:09.400 --> 00:23:10.400]  陪她上班
[00:23:10.400 --> 00:23:11.400]  那麼她那時候的office
[00:23:11.400 --> 00:23:13.400]  其實是跟現在不一樣
[00:23:13.400 --> 00:23:14.400]  以前的office
[00:23:14.400 --> 00:23:15.400]  他們的office是很開心
[00:23:15.400 --> 00:23:16.400]  他們是沒有房間
[00:23:16.400 --> 00:23:18.400]  連cubicle都沒有
[00:23:18.400 --> 00:23:20.400]  我們有cubicle算是open office
[00:23:20.400 --> 00:23:23.400]  他們那個是100%open office
[00:23:23.400 --> 00:23:24.400]  是沒有cubicle
[00:23:24.400 --> 00:23:26.400]  就像一個classroom
[00:23:26.400 --> 00:23:27.400]  所以你一進去
[00:23:27.400 --> 00:23:28.400]  everybody sees everybody
[00:23:28.400 --> 00:23:30.400]  所以他們那時候的環境
[00:23:30.400 --> 00:23:31.400]  是很開心的
[00:23:31.400 --> 00:23:33.400]  Shirley是那種開心果
[00:23:33.400 --> 00:23:35.400]  她一到整個office氣氛
[00:23:35.400 --> 00:23:36.400]  就會變得不一樣
[00:23:36.400 --> 00:23:37.400]  大家就開始開玩笑
[00:23:37.400 --> 00:23:38.400]  會很開心
[00:23:38.400 --> 00:23:40.400]  一起吃飯聊天
[00:23:40.400 --> 00:23:42.400]  所以那時候她很享受工作
[00:23:42.400 --> 00:23:43.400]  不是因為工作本身
[00:23:43.400 --> 00:23:46.400]  是因為工作環境裡面的人
[00:23:46.400 --> 00:23:47.400]  很開心
[00:23:47.400 --> 00:23:49.400]  他們相處得非常愉快
[00:23:49.400 --> 00:23:50.400]  所以我每次去他們公司
[00:23:50.400 --> 00:23:51.400]  我也覺得很開心
[00:23:51.400 --> 00:23:53.400]  因為他們都會逗我玩
[00:23:53.400 --> 00:23:55.400]  就很開心
[00:23:55.400 --> 00:23:57.400]  後來當他們公司
[00:23:57.400 --> 00:23:59.400]  慢慢分成不同的公司
[00:23:59.400 --> 00:24:00.400]  分開之後
[00:24:00.400 --> 00:24:03.400]  她很多同事都到了別的公司
[00:24:03.400 --> 00:24:05.400]  工作性質沒變
[00:24:05.400 --> 00:24:07.400]  可是人變了
[00:24:07.400 --> 00:24:10.400]  非常depressing
[00:24:10.400 --> 00:24:11.400]  so depressing
[00:24:11.400 --> 00:24:12.400]  有時候甚至到一種程度
[00:24:12.400 --> 00:24:13.400]  她有時候跟我說
[00:24:13.400 --> 00:24:15.400]  我都不太想去office
[00:24:15.400 --> 00:24:16.400]  因為已經沒有了
[00:24:16.400 --> 00:24:18.400]  以前那種
[00:24:18.400 --> 00:24:19.400]  那一群的同事
[00:24:19.400 --> 00:24:21.400]  那種的bonding
[00:24:21.400 --> 00:24:23.400]  差很遠
[00:24:23.400 --> 00:24:25.400]  以前是禮拜一就looking forward
[00:24:25.400 --> 00:24:26.400]  我要去公司
[00:24:26.400 --> 00:24:27.400]  我見到同事
[00:24:27.400 --> 00:24:29.400]  不知道她有什麼新鮮事跟我分享
[00:24:29.400 --> 00:24:31.400]  可是當人是全非的時候
[00:24:31.400 --> 00:24:32.400]  你就覺得
[00:24:32.400 --> 00:24:34.400]  it's just a job
[00:24:34.400 --> 00:24:36.400]  just earn money
[00:24:36.400 --> 00:24:37.400]  就很不一樣
[00:24:37.400 --> 00:24:40.400]  所以如果你能夠do something
[00:24:40.400 --> 00:24:44.400]  去改善你跟同事之間的關係
[00:24:44.400 --> 00:24:47.400]  這會使你的工作開心很多
[00:24:47.400 --> 00:24:49.400]  開心很多
[00:24:49.400 --> 00:24:50.400]  有些事情我們可以做
[00:24:50.400 --> 00:24:54.400]  那以後我們可以慢慢來討論
[00:24:54.400 --> 00:24:56.400]  在羅馬書十二章十八節說
[00:24:56.400 --> 00:24:57.400]  要盡你的權利
[00:24:57.400 --> 00:24:59.400]  跟大家和睦相處
[00:24:59.400 --> 00:25:00.400]  當然也包括
[00:25:00.400 --> 00:25:02.400]  不只是教會裡面的人
[00:25:02.400 --> 00:25:03.400]  包括在公司裡面
[00:25:03.400 --> 00:25:04.400]  如果可以
[00:25:04.400 --> 00:25:07.400]  盡量跟他們和諧地相處
[00:25:07.400 --> 00:25:08.400]  至於如何跟上司
[00:25:08.400 --> 00:25:09.400]  如何跟下屬
[00:25:09.400 --> 00:25:11.400]  如何跟同事
[00:25:11.400 --> 00:25:12.400]  這又是另外一個功課
[00:25:12.400 --> 00:25:15.400]  下次可以慢慢再提
[00:25:15.400 --> 00:25:17.400]  第三個
[00:25:17.400 --> 00:25:18.400]  除了人際關係
[00:25:18.400 --> 00:25:20.400]  我們需要在職場上面
[00:25:20.400 --> 00:25:22.400]  善用我們一些的創意
[00:25:22.400 --> 00:25:23.400]  有時候你的一份工
[00:25:23.400 --> 00:25:24.400]  變得很無聊
[00:25:24.400 --> 00:25:25.400]  是因為這份工
[00:25:25.400 --> 00:25:27.400]  已經變成了一個routine
[00:25:27.400 --> 00:25:28.400]  已經不再
[00:25:28.400 --> 00:25:29.400]  就是你去已經習慣了
[00:25:29.400 --> 00:25:30.400]  每天就上班下班
[00:25:30.400 --> 00:25:32.400]  上班下班
[00:25:32.400 --> 00:25:33.400]  人
[00:25:33.400 --> 00:25:35.400]  我們的神是creative god
[00:25:35.400 --> 00:25:38.400]  我們的神是一個創造的神
[00:25:38.400 --> 00:25:40.400]  創造本身是很有意思的事情
[00:25:40.400 --> 00:25:41.400]  所以我記得在讀
[00:25:41.400 --> 00:25:43.400]  Francis Chan的寫了一本書
[00:25:43.400 --> 00:25:44.400]  Crazy Love
[00:25:44.400 --> 00:25:45.400]  The Chapter One裡面
[00:25:45.400 --> 00:25:46.400]  他有講過說
[00:25:46.400 --> 00:25:47.400]  他有時候看到有一個
[00:25:47.400 --> 00:25:48.400]  place team
[00:25:48.400 --> 00:25:50.400]  他每次唱歌都很有意思
[00:25:50.400 --> 00:25:52.400]  每次worship他都很享受
[00:25:52.400 --> 00:25:53.400]  結果他跑去問他說
[00:25:53.400 --> 00:25:55.400]  你有什麼secret
[00:25:55.400 --> 00:25:58.400]  可以讓你每次來敬拜這麼enjoy
[00:25:58.400 --> 00:25:59.400]  他就是很簡單
[00:25:59.400 --> 00:26:00.400]  我每次都跟神求說
[00:26:00.400 --> 00:26:03.400]  神我知道你是一個創造的神
[00:26:03.400 --> 00:26:06.400]  你每次都會創造一些新的東西
[00:26:06.400 --> 00:26:07.400]  所以這個禮拜
[00:26:07.400 --> 00:26:08.400]  當我來敬拜的時候
[00:26:08.400 --> 00:26:11.400]  神我想要經歷到不一樣的東西
[00:26:11.400 --> 00:26:12.400]  你可不可以create
[00:26:12.400 --> 00:26:14.400]  a whole new experience for me
[00:26:14.400 --> 00:26:15.400]  讓我經歷到敬拜當中
[00:26:15.400 --> 00:26:17.400]  認識到說你有不一樣的一面
[00:26:17.400 --> 00:26:19.400]  是跟我過去不一樣的
[00:26:19.400 --> 00:26:21.400]  我們想要每次都一樣對不對
[00:26:21.400 --> 00:26:23.400]  希望這次敬拜氣氛不錯
[00:26:23.400 --> 00:26:25.400]  下次可以一樣就很好
[00:26:25.400 --> 00:26:26.400]  有沒有想過不一樣
[00:26:26.400 --> 00:26:28.400]  可能是different
[00:26:28.400 --> 00:26:30.400]  講到的experience也可以不一樣
[00:26:30.400 --> 00:26:33.400]  所以我也會用不一樣的方式改改
[00:26:33.400 --> 00:26:36.400]  每次讓你有不一樣的experience
[00:26:36.400 --> 00:26:37.400]  創意
[00:26:37.400 --> 00:26:40.400]  創意使你的工作有一些的動力
[00:26:40.400 --> 00:26:43.400]  開始說其實工作可以做得不一樣
[00:26:43.400 --> 00:26:44.400]  可以不一樣
[00:26:44.400 --> 00:26:46.400]  我看過YouTube上面
[00:26:46.400 --> 00:26:48.400]  那些空姐在上面用跳舞
[00:26:48.400 --> 00:26:51.400]  來教你怎麼樣綁那個安全帶
[00:26:51.400 --> 00:26:52.400]  這以前都很無聊的
[00:26:52.400 --> 00:26:53.400]  這是安全帶
[00:26:53.400 --> 00:26:54.400]  別人看有沒有
[00:26:54.400 --> 00:26:55.400]  他們坐著坐著就覺得無聊
[00:26:55.400 --> 00:26:58.400]  我在這邊弄了一個沒有人看我
[00:26:58.400 --> 00:26:59.400]  結果菲律賓還是什麼
[00:26:59.400 --> 00:27:01.400]  那個空姐就invent了一個
[00:27:01.400 --> 00:27:03.400]  很creative的方法
[00:27:03.400 --> 00:27:04.400]  她就播音樂開始跳舞
[00:27:04.400 --> 00:27:06.400]  用跳舞的方式帶她出來看
[00:27:06.400 --> 00:27:08.400]  她就用跳舞的方式
[00:27:08.400 --> 00:27:10.400]  來教你怎麼綁那個安全帶
[00:27:10.400 --> 00:27:12.400]  很多很多creative的方式
[00:27:12.400 --> 00:27:15.400]  可以使我們的工作變得不一樣
[00:27:15.400 --> 00:27:17.400]  Southwest是其中一個
[00:27:17.400 --> 00:27:19.400]  promote這個culture的公司
[00:27:19.400 --> 00:27:20.400]  他們讓他們的員工說
[00:27:20.400 --> 00:27:23.400]  盡量使用你們的your sense of humor
[00:27:23.400 --> 00:27:25.400]  所以Southwest通常他們的空姐
[00:27:25.400 --> 00:27:27.400]  或者他們的captain
[00:27:27.400 --> 00:27:29.400]  就算有些不是很會講笑話的
[00:27:29.400 --> 00:27:31.400]  都會給你一兩個冷笑話
[00:27:31.400 --> 00:27:35.400]  try to make your journey a little bit pleasant
[00:27:35.400 --> 00:27:37.400]  其實是很好的事情
[00:27:37.400 --> 00:27:39.400]  就是你講一兩個笑話
[00:27:39.400 --> 00:27:41.400]  機上的人讓他疲勞的時候
[00:27:41.400 --> 00:27:43.400]  能夠有個笑話讓他開心一下
[00:27:43.400 --> 00:27:45.400]  你的工作也會變得比較有意義
[00:27:45.400 --> 00:27:47.400]  所以善用創意是其中一個
[00:27:47.400 --> 00:27:49.400]  我們其實在工作上面
[00:27:49.400 --> 00:27:51.400]  沒有多少很少用的
[00:27:51.400 --> 00:27:52.400]  但是如果善用
[00:27:52.400 --> 00:27:57.400]  其實可以使工作變得很不一樣
[00:27:57.400 --> 00:27:58.400]  最後一個
[00:27:58.400 --> 00:28:00.400]  我們需要在工作的環境
[00:28:00.400 --> 00:28:04.400]  能夠製造一些很快樂的氣氛
[00:28:04.400 --> 00:28:06.400]  有沒有想過你小時候
[00:28:06.400 --> 00:28:09.400]  你知道小孩子很喜歡工作的
[00:28:09.400 --> 00:28:11.400]  小時候他們喜歡辦護士
[00:28:11.400 --> 00:28:14.400]  辦醫生 辦lawyer
[00:28:14.400 --> 00:28:17.400]  喜歡辦廚師 煮飯
[00:28:17.400 --> 00:28:20.400]  對他們來講it's a game
[00:28:20.400 --> 00:28:22.400]  可是當我們慢慢長大了
[00:28:22.400 --> 00:28:24.400]  我們就變得很嚴肅
[00:28:24.400 --> 00:28:26.400]  we take everything so serious
[00:28:26.400 --> 00:28:28.400]  we forget how to have fun
[00:28:28.400 --> 00:28:30.400]  所以我們不知道說工作其實
[00:28:30.400 --> 00:28:32.400]  當你知道有創意
[00:28:32.400 --> 00:28:34.400]  當你知道是一個calling
[00:28:34.400 --> 00:28:35.400]  能夠把它做好的時候
[00:28:35.400 --> 00:28:38.400]  其實工作是可以很快樂的
[00:28:38.400 --> 00:28:40.400]  是個很高興的一件事情
[00:28:40.400 --> 00:28:42.400]  那我給你一些idea好不好
[00:28:42.400 --> 00:28:43.400]  比方說
[00:28:43.400 --> 00:28:46.400]  真言一起來讀好不好 真言
[00:28:46.400 --> 00:28:48.400]  喜樂的心乃是良藥
[00:28:48.400 --> 00:28:50.400]  憂傷的靈使骨枯乾
[00:28:50.400 --> 00:28:51.400]  所以神也知道
[00:28:51.400 --> 00:28:53.400]  我們如果心裡面快樂
[00:28:53.400 --> 00:28:55.400]  高興的話很不一樣
[00:28:55.400 --> 00:28:57.400]  你的身體就會好很多
[00:28:57.400 --> 00:29:00.400]  愛因斯坦說過一句話
[00:29:00.400 --> 00:29:03.400]  creativity is intelligence having fun
[00:29:03.400 --> 00:29:04.400]  意思就是說
[00:29:04.400 --> 00:29:06.400]  當你有creative的時候
[00:29:06.400 --> 00:29:08.400]  其實是你的intelligence having fun
[00:29:08.400 --> 00:29:10.400]  所以我就combine了
[00:29:10.400 --> 00:29:12.400]  你的創意跟快樂的氣氛
[00:29:12.400 --> 00:29:14.400]  如果你能夠用到工作上面
[00:29:14.400 --> 00:29:15.400]  或者侍奉上面
[00:29:15.400 --> 00:29:17.400]  其實讓整個過程
[00:29:17.400 --> 00:29:19.400]  會變得很不一樣
[00:29:19.400 --> 00:29:21.400]  比方說MRI machine
[00:29:21.400 --> 00:29:23.400]  這是一個很可怕的machine
[00:29:23.400 --> 00:29:25.400]  通常有腫瘤有什麼
[00:29:25.400 --> 00:29:26.400]  你去醫院
[00:29:26.400 --> 00:29:28.400]  醫生說那去照個MRI這樣子
[00:29:28.400 --> 00:29:31.400]  這是其中有一個人設計的
[00:29:31.400 --> 00:29:34.400]  那麼這個設計了之後
[00:29:34.400 --> 00:29:36.400]  很多就很怕進入裡面
[00:29:36.400 --> 00:29:38.400]  有些甚至大人進去裡面之後
[00:29:38.400 --> 00:29:41.400]  出來就要去欠心理輔導
[00:29:41.400 --> 00:29:43.400]  很可怕的事情
[00:29:43.400 --> 00:29:45.400]  小孩子更不用說
[00:29:45.400 --> 00:29:47.400]  小孩子一看到這個machine
[00:29:47.400 --> 00:29:49.400]  說你要推他進去
[00:29:49.400 --> 00:29:51.400]  哭啊鬧啊
[00:29:51.400 --> 00:29:53.400]  你知道有70%的小孩
[00:29:53.400 --> 00:29:55.400]  你要put他in the MRI machine
[00:29:55.400 --> 00:29:59.400]  你需要使用到鎮靜劑
[00:29:59.400 --> 00:30:02.400]  你要把他弄暈這樣子
[00:30:02.400 --> 00:30:03.400]  上次在教會有人問我說
[00:30:03.400 --> 00:30:04.400]  我小孩都不睡覺
[00:30:04.400 --> 00:30:05.400]  晚餐怎麼辦
[00:30:05.400 --> 00:30:06.400]  我說簡單啊
[00:30:06.400 --> 00:30:08.400]  two shots of tequila
[00:30:08.400 --> 00:30:09.400]  他一聽就知道
[00:30:09.400 --> 00:30:10.400]  我不是兒童施工的
[00:30:10.400 --> 00:30:14.400]  所以你要把小孩弄進去MRI machine
[00:30:14.400 --> 00:30:15.400]  你要把他弄暈
[00:30:15.400 --> 00:30:16.400]  那就很慘
[00:30:16.400 --> 00:30:18.400]  所以設計這個machine的人
[00:30:18.400 --> 00:30:20.400]  就想說覺得很苦惱
[00:30:20.400 --> 00:30:21.400]  他有一次真的哭
[00:30:21.400 --> 00:30:22.400]  他就想到
[00:30:22.400 --> 00:30:25.400]  我設計這個machine是幫人
[00:30:25.400 --> 00:30:27.400]  為什麼我幫你的過程當中
[00:30:27.400 --> 00:30:29.400]  這個過程這個experience
[00:30:29.400 --> 00:30:30.400]  是這麼恐怖的呢
[00:30:30.400 --> 00:30:32.400]  每個小孩進去都要哭啊鬧啊
[00:30:32.400 --> 00:30:34.400]  出來之後又睡不著啊
[00:30:34.400 --> 00:30:35.400]  做惡夢啊
[00:30:35.400 --> 00:30:37.400]  又要去進行心理輔導
[00:30:37.400 --> 00:30:38.400]  所以後來他就想說
[00:30:38.400 --> 00:30:40.400]  有什麼辦法
[00:30:40.400 --> 00:30:42.400]  可以使這個這麼恐怖的東西
[00:30:42.400 --> 00:30:44.400]  能夠變成一個很pleasant的東西
[00:30:44.400 --> 00:30:45.400]  所以他就後來想
[00:30:45.400 --> 00:30:47.400]  他就做了這個方法
[00:30:47.400 --> 00:30:49.400]  他就把MRI machine
[00:30:49.400 --> 00:30:52.400]  變成一個兒童樂園這樣子
[00:30:52.400 --> 00:30:53.400]  那麼小孩子去的時候
[00:30:53.400 --> 00:30:54.400]  就有個game
[00:30:54.400 --> 00:30:55.400]  就有個遊戲
[00:30:55.400 --> 00:30:58.400]  他說我們現在玩個遊戲
[00:30:58.400 --> 00:30:59.400]  我來捉你
[00:30:59.400 --> 00:31:00.400]  你就躲進去那邊
[00:31:00.400 --> 00:31:01.400]  不要讓別人找到
[00:31:01.400 --> 00:31:02.400]  小孩子就很開心
[00:31:02.400 --> 00:31:04.400]  就躺在那邊就躲進去
[00:31:04.400 --> 00:31:05.400]  就很開心
[00:31:05.400 --> 00:31:08.400]  MRI照做沒問題
[00:31:08.400 --> 00:31:10.400]  可是整個過程變
[00:31:10.400 --> 00:31:12.400]  整個experience
[00:31:12.400 --> 00:31:13.400]  變成是一個很快樂
[00:31:13.400 --> 00:31:14.400]  很愉快
[00:31:14.400 --> 00:31:15.400]  很多小孩做完
[00:31:15.400 --> 00:31:16.400]  就問媽媽說
[00:31:16.400 --> 00:31:18.400]  我明天可以再來嗎
[00:31:18.400 --> 00:31:19.400]  以前不是啊
[00:31:19.400 --> 00:31:20.400]  哭啊鬧啊
[00:31:20.400 --> 00:31:21.400]  要把他弄暈啊
[00:31:21.400 --> 00:31:23.400]  你只要把他變成這樣
[00:31:23.400 --> 00:31:25.400]  就每個小孩都很開心
[00:31:25.400 --> 00:31:26.400]  想要過去
[00:31:26.400 --> 00:31:28.400]  如果你把工作
