
[00:00:00.000 --> 00:00:01.240]  丁志榮 午安
[00:25:00.960 --> 00:25:01.960]  我想告訴大家
[00:25:01.960 --> 00:25:04.960]  上帝不會放過我們
[00:25:04.960 --> 00:25:06.960]  直到我們學到
[00:25:06.960 --> 00:25:09.960]  祂要我們學到的功課
[00:25:09.960 --> 00:25:14.960]  我相信在座有一部分是家長
[00:25:14.960 --> 00:25:17.960]  在你們小朋友仍然小的時候
[00:25:17.960 --> 00:25:18.960]  有一個階段
[00:25:18.960 --> 00:25:20.960]  兩歲
[00:25:20.960 --> 00:25:24.960]  我們經常俗稱他做Terrible Two
[00:25:24.960 --> 00:25:26.960]  他們兩歲或三歲
[00:25:26.960 --> 00:25:29.960]  你問他什麼就No
[00:25:29.960 --> 00:25:30.960]  什麼就No
[00:25:30.960 --> 00:25:32.960]  總之就先No你
[00:25:32.960 --> 00:25:36.960]  或者明明聽到你叫他做某些事
[00:25:36.960 --> 00:25:39.960]  他總是顧左右而言他
[00:25:39.960 --> 00:25:42.960]  甚至就索性當聽不到
[00:25:42.960 --> 00:25:44.960]  完全不理你
[00:25:44.960 --> 00:25:48.960]  其實我相信不只是兩歲
[00:25:48.960 --> 00:25:49.960]  十二歲
[00:25:49.960 --> 00:25:50.960]  二十歲
[00:25:50.960 --> 00:25:53.960]  甚至像我們這樣幾十歲
[00:25:53.960 --> 00:25:56.960]  歷世歷代的以色列人
[00:25:56.960 --> 00:25:59.960]  都是這樣的
[00:25:59.960 --> 00:26:03.960]  今天的信徒包括我自己
[00:26:03.960 --> 00:26:07.960]  我們都需要很警醒
[00:26:07.960 --> 00:26:12.960]  我們對於上帝的道都是這樣
[00:26:12.960 --> 00:26:16.960]  特別今天當我們高舉自我的時候
[00:26:16.960 --> 00:26:23.960]  我們是失去了謙卑受教的心
[00:26:23.960 --> 00:26:29.960]  舊聖靈真的提醒我們
[00:26:29.960 --> 00:26:34.960]  所以去到段落的第21節
[00:26:34.960 --> 00:26:36.960]  以西傑這樣說
[00:26:36.960 --> 00:26:41.960]  至於那些心中隨從可憎可厭之物的
[00:26:41.960 --> 00:26:46.960]  我必照他們所行的報應在他們頭上
[00:26:46.960 --> 00:26:49.960]  這是主耶和華說的
[00:26:49.960 --> 00:26:53.960]  神要提醒我們
[00:26:53.960 --> 00:26:54.960]  沒錯
[00:26:54.960 --> 00:26:57.960]  他的應許是在這裡
[00:26:57.960 --> 00:27:00.960]  不過這個仍然是一個
[00:27:00.960 --> 00:27:03.960]  應言未言already but not yet
[00:27:03.960 --> 00:27:05.960]  的一個階段
[00:27:05.960 --> 00:27:07.960]  所以不要這麼腦定
[00:27:07.960 --> 00:27:09.960]  真的不要這麼腦定
[00:27:09.960 --> 00:27:12.960]  如果我們不悔改的話
[00:27:12.960 --> 00:27:17.960]  報應是必然會來到
[00:27:17.960 --> 00:27:22.960]  報應是必然會來到
[00:27:22.960 --> 00:27:28.960]  接著去到第11章的完結之前
[00:27:28.960 --> 00:27:32.960]  我們就看看這裡怎樣描述
[00:27:32.960 --> 00:27:35.960]  神的榮耀離開耶路撒冷
[00:27:35.960 --> 00:27:41.960]  然後將以西傑帶回他被擄的地方
[00:27:41.960 --> 00:27:46.960]  經文是記載在第22至第25節
[00:27:46.960 --> 00:27:48.960]  請聽我讀出
[00:27:48.960 --> 00:27:51.960]  於是基督伯展開翅膀
[00:27:51.960 --> 00:27:54.960]  輪子都在他們旁邊
[00:27:54.960 --> 00:27:58.960]  在他們耳上有以色列神的榮耀
[00:27:58.960 --> 00:28:01.960]  耶和華的榮耀從城中上升
[00:28:01.960 --> 00:28:04.960]  停在城東的那座山上
[00:28:04.960 --> 00:28:07.960]  靈將我舉起
[00:28:07.960 --> 00:28:12.960]  在異象中藉著神的靈將我帶進迦勒底地
[00:28:12.960 --> 00:28:19.960]  到被擄的人那裡我所見的異象就離我上升去了
[00:28:19.960 --> 00:28:26.960]  我便將耶和華所指示我的一切事都說給被擄的人聽
[00:28:26.960 --> 00:28:32.960]  早前我們沒有機會去詳細看第十章
[00:28:32.960 --> 00:28:37.960]  在以西傑所看見的異象裡
[00:28:37.960 --> 00:28:44.960]  基督伯曾經在東門停留
[00:28:44.960 --> 00:28:48.960]  接著說到他去到城中
[00:28:48.960 --> 00:28:53.960]  第23節說他在城中上升
[00:28:53.960 --> 00:29:00.960]  然後停留在城東東邊那座山上
[00:29:00.960 --> 00:29:02.960]  那裡是橄欖山
[00:29:02.960 --> 00:29:07.960]  當年大衛逃避亞沙崙的叛亂時
[00:29:07.960 --> 00:29:14.960]  曾經出走到東邊的橄欖山
[00:29:14.960 --> 00:29:20.960]  所以在那裡已經屬於耶路撒冷城以外
[00:29:20.960 --> 00:29:22.960]  即是已經出去了
[00:29:22.960 --> 00:29:27.960]  按照猶太拉比的傳統說法
[00:29:27.960 --> 00:29:35.960]  神的榮耀是曾經在橄欖山上足足留了三年半那麼久
[00:29:35.960 --> 00:29:40.960]  他希望他的兒女去悔改
[00:29:40.960 --> 00:29:45.960]  但是神的期盼最終都是落空
[00:29:45.960 --> 00:29:49.960]  儘管這個說法不是來自聖經
[00:29:49.960 --> 00:29:55.960]  但是我們都可以想像得到究竟神是多麼難過
[00:29:55.960 --> 00:29:58.960]  來到他審判的最後一步
[00:29:58.960 --> 00:30:04.960]  相信我們都會對於以色列文革的結局感到哀傷
[00:30:04.960 --> 00:30:07.960]  不過請你們不要氣餒
[00:30:07.960 --> 00:30:10.960]  因為如果我們繼續看以色列書
[00:30:10.960 --> 00:30:11.960]  一直看下去的話
[00:30:11.960 --> 00:30:14.960]  去到第43章
[00:30:14.960 --> 00:30:21.960]  我們就會見到神的榮耀是從同一個方向返回頭的
[00:30:21.960 --> 00:30:24.960]  即是說他初頭是向東走
[00:30:24.960 --> 00:30:28.960]  然後在東邊返回頭
[00:30:28.960 --> 00:30:34.960]  在今天這個訊息的最後25節
[00:30:34.960 --> 00:30:36.960]  就說到這個異象結束
[00:30:36.960 --> 00:30:40.960]  神的顯現就停在這裡
[00:30:40.960 --> 00:30:45.960]  以色列就返回到加巴魯河邊
[00:30:45.960 --> 00:30:49.960]  就將他在異象當中看到的東西
[00:30:49.960 --> 00:30:54.960]  說給那些仍然坐在那裡的長老聽
[00:30:54.960 --> 00:30:57.960]  不過經文沒有描述到
[00:30:57.960 --> 00:31:01.960]  究竟這班長老聽完之後有什麼反應
[00:31:01.960 --> 00:31:05.960]  我們一直都不會再見到這班長老
[00:31:05.960 --> 00:31:09.960]  直至第14章第一節
[00:31:09.960 --> 00:31:13.960]  請大家靜待下回分解
[00:31:15.960 --> 00:31:21.960]  最後我想用一個小故事去結束今天的訊息
[00:31:21.960 --> 00:31:23.960]  有一個小妹妹
[00:31:23.960 --> 00:31:26.960]  有一天是春天
[00:31:26.960 --> 00:31:31.960]  她去郊外探望她的奶奶
[00:31:31.960 --> 00:31:41.960]  奶奶就在她家前的小花園整理她打理的花卉
[00:31:41.960 --> 00:31:46.960]  這個小妹妹就看到那些玫瑰開得很漂亮
[00:31:46.960 --> 00:31:50.960]  於是她就想用她的手幫忙
[00:31:50.960 --> 00:31:53.960]  希望那些玫瑰花開得快一點
[00:31:53.960 --> 00:31:55.960]  誰知道糟糕了
[00:31:55.960 --> 00:32:00.960]  當她嘗試用她的手去張開這些玫瑰花瓣的時候
[00:32:00.960 --> 00:32:04.960]  發覺有些花瓣就被她弄爛了
[00:32:04.960 --> 00:32:08.960]  有些就整個花蕾都被她弄跌了
[00:32:08.960 --> 00:32:13.960]  這個小妹妹就不好意思跟奶奶說
[00:32:13.960 --> 00:32:16.960]  對不起,自己越幫越忙
[00:32:16.960 --> 00:32:18.960]  但是另一方面她又很不明白
[00:32:18.960 --> 00:32:26.960]  為什麼當這些花如果由神去幫她打開的時候會這麼漂亮
[00:32:26.960 --> 00:32:33.960]  但是如果她自己去幫她打開的時候就弄得亂七八糟呢
[00:32:33.960 --> 00:32:35.960]  她就問她奶奶
[00:32:35.960 --> 00:32:40.960]  她說當然了,神能夠做到的原因
[00:32:40.960 --> 00:32:45.960]  是因為祂由裡面打開了花瓣
[00:32:45.960 --> 00:32:48.960]  神改變我們的生命
[00:32:48.960 --> 00:32:53.960]  讓我們能夠成長是由內至外
[00:32:53.960 --> 00:32:59.960]  無論我們面對的困境好像沒有出路
[00:32:59.960 --> 00:33:02.960]  有些事情很難忍受
[00:33:02.960 --> 00:33:04.960]  事件也好,人也好
[00:33:04.960 --> 00:33:13.960]  但是神是要讓我們在這個經歷的過程當中
[00:33:13.960 --> 00:33:16.960]  進到我們的內心
[00:33:16.960 --> 00:33:19.960]  因著內心被改變
[00:33:19.960 --> 00:33:24.960]  我們的外在生命才能夠被更新
[00:33:24.960 --> 00:33:27.960]  我有個禱告
[00:33:27.960 --> 00:33:32.960]  因此我們知道你在我們的生命當中
[00:33:32.960 --> 00:33:38.960]  我們實在很需要不斷地被你的道所更新
[00:33:38.960 --> 00:33:48.960]  以致我們真的不會像那群在耶路撒冷城裡面的耶穌一樣
[00:33:48.960 --> 00:33:52.960]  求你每天對我們說一句話
[00:33:52.960 --> 00:33:59.960]  以致無論我們在面前面對一個多麼艱難
[00:33:59.960 --> 00:34:02.960]  看似沒有出路的處境也好
[00:34:02.960 --> 00:34:05.960]  我們知道你仍然與我們同在
[00:34:05.960 --> 00:34:08.960]  你仍然要引導我們
[00:34:08.960 --> 00:34:14.960]  你仍然要叫我們的生命透過這些處境被煉成
[00:34:14.960 --> 00:34:18.960]  讓我們曉得去跟隨你的心意而行
[00:34:18.960 --> 00:34:20.960]  多謝你聽我們的禱告感恩
[00:34:20.960 --> 00:34:22.960]  是奉愛我們主耶穌基督的命求
[00:34:22.960 --> 00:34:23.960]  阿門
