
[00:00:00.000 --> 00:00:02.000]  各位頂智媒,平安!
[00:22:51.000 --> 00:22:55.000]  我們的信仰就很容易會出錯
[00:22:55.000 --> 00:22:58.000]  是不是?
[00:22:58.000 --> 00:23:02.000]  大家有沒有想過神是這麼偉大?
[00:23:02.000 --> 00:23:08.000]  我們如果仍然是停留在我們初信的時候
[00:23:08.000 --> 00:23:12.000]  人們對我們那些小小的教導的時候
[00:23:12.000 --> 00:23:15.000]  那我們會有什麼問題呢?
[00:23:15.000 --> 00:23:16.000]  我們做基督徒
[00:23:16.000 --> 00:23:20.000]  不是更加希望我們能夠很渴望地
[00:23:20.000 --> 00:23:24.000]  每一天都能夠認識他多一點嗎?
[00:23:24.000 --> 00:23:27.000]  對神的認識是沒有捷徑的
[00:23:27.000 --> 00:23:31.000]  我們只能夠透過不斷地學習聖經
[00:23:31.000 --> 00:23:34.000]  學習教義
[00:23:34.000 --> 00:23:40.000]  來更加豐富我們信仰裡面的內容
[00:23:40.000 --> 00:23:48.000]  這樣才不會使我們在信心上越來越模糊
[00:23:48.000 --> 00:23:51.000]  聽不到他在說什麼
[00:23:51.000 --> 00:23:56.000]  第二點就是同意
[00:23:56.000 --> 00:23:59.000]  單是知道是不夠的
[00:23:59.000 --> 00:24:01.000]  《雅各書》說得很好
[00:24:01.000 --> 00:24:03.000]  《韋摩也》知道
[00:24:03.000 --> 00:24:06.000]  卻是戰經的
[00:24:06.000 --> 00:24:08.000]  所以真正的信心
[00:24:08.000 --> 00:24:11.000]  就不是單單是你知道耶穌
[00:24:11.000 --> 00:24:13.000]  你知道信仰的內容
[00:24:13.000 --> 00:24:15.000]  而是你願意
[00:24:15.000 --> 00:24:16.000]  你說這個是真的
[00:24:16.000 --> 00:24:22.000]  我是相信這是神給人的救恩
[00:24:22.000 --> 00:24:25.000]  耶穌基督在《養眼福音》第五章裡說到
[00:24:25.000 --> 00:24:27.000]  那聽我話又信
[00:24:27.000 --> 00:24:30.000]  猜我來者的就有永生
[00:24:30.000 --> 00:24:33.000]  這裡的信其實就是講到
[00:24:33.000 --> 00:24:36.000]  內心對主耶穌基督
[00:24:36.000 --> 00:24:40.000]  和祂的應許的同意和回應
[00:24:40.000 --> 00:24:45.000]  如果你不認為這位主耶穌是值得你相信的時候
[00:24:45.000 --> 00:24:48.000]  那你的信心可能都是停留於
[00:24:48.000 --> 00:24:51.000]  只不過你知道的理性的
[00:24:51.000 --> 00:24:55.000]  認識的層面裡面
[00:24:55.000 --> 00:24:59.000]  就好像一些病人
[00:24:59.000 --> 00:25:03.000]  他們知道哪種藥物可以醫治他
[00:25:03.000 --> 00:25:05.000]  也很相信這藥物是真的
[00:25:05.000 --> 00:25:08.000]  但是他整天都不肯吃
[00:25:08.000 --> 00:25:11.000]  這個時候代表著什麼?
[00:25:11.000 --> 00:25:13.000]  他們同不同意呢?
[00:25:13.000 --> 00:25:16.000]  他們對這藥有沒有懷疑呢?
[00:25:16.000 --> 00:25:18.000]  還是有其他原因呢?
[00:25:18.000 --> 00:25:21.000]  他們的行動是不是多多少少都會
[00:25:21.000 --> 00:25:26.000]  表達出他們心裡的想法?
[00:25:26.000 --> 00:25:29.000]  所以其實很多人對聖經
[00:25:29.000 --> 00:25:32.000]  都有相當的認識
[00:25:32.000 --> 00:25:37.000]  但是否真的同意和接受呢?
[00:25:37.000 --> 00:25:39.000]  這是另外一回事
[00:25:39.000 --> 00:25:42.000]  所以《約翰福音》第二章
[00:25:42.000 --> 00:25:46.000]  第二二節其實記載了一件事
[00:25:46.000 --> 00:25:49.000]  就是說當耶穌復活了之後
[00:25:49.000 --> 00:25:53.000]  門徒想起耶穌所說的話
[00:25:53.000 --> 00:25:57.000]  並且同意聖經上所記載的是真的
[00:25:57.000 --> 00:25:59.000]  換言之就是說
[00:25:59.000 --> 00:26:02.000]  在耶穌基督被釘十字架之前
[00:26:02.000 --> 00:26:04.000]  門徒只不過是知道
[00:26:04.000 --> 00:26:07.000]  但是他們還沒有真正的接受
[00:26:07.000 --> 00:26:09.000]  祂所說的話
[00:26:09.000 --> 00:26:14.000]  所以大家看到那個分別嗎?
[00:26:14.000 --> 00:26:17.000]  換言之如果今天的你
[00:26:17.000 --> 00:26:19.000]  你真的接受福音
[00:26:19.000 --> 00:26:22.000]  是你人生裡面最重要的真理的話
[00:26:22.000 --> 00:26:31.000]  那你為什麼不立即承認你的信仰呢?
[00:26:31.000 --> 00:26:33.000]  第三點就是信靠
[00:26:33.000 --> 00:26:36.000]  這也是信心的最高峰
[00:26:36.000 --> 00:26:38.000]  也是表達出
[00:26:38.000 --> 00:26:41.000]  我們人是願意把我們的生命的主權
[00:26:41.000 --> 00:26:46.000]  交給這個所信的對象
[00:26:46.000 --> 00:26:49.000]  正如《約翰福音》三章十六節所說
[00:26:49.000 --> 00:26:52.000]  神愛世人 甚至將他的徒生子嗣給他們
[00:26:52.000 --> 00:26:55.000]  而一切順他的 不自滅亡 反得永生
[00:26:55.000 --> 00:26:59.000]  這裏的信不單止是在觀念上的同意
[00:26:59.000 --> 00:27:02.000]  更是在實際上將你自己交託
[00:27:02.000 --> 00:27:04.000]  來維新 順靠
[00:27:04.000 --> 00:27:06.000]  神是信實的
[00:27:06.000 --> 00:27:10.000]  祂會成就祂的應許
[00:27:10.000 --> 00:27:12.000]  同樣 亞國書裡面也提醒我們
[00:27:12.000 --> 00:27:14.000]  若有人說自己有信心
[00:27:14.000 --> 00:27:16.000]  卻沒有行為
[00:27:16.000 --> 00:27:19.000]  有什麼益存呢?
[00:27:19.000 --> 00:27:24.000]  真正的信心是會轉化成為實際的行動
[00:27:24.000 --> 00:27:28.000]  不單止是一個講法
[00:27:28.000 --> 00:27:33.000]  就好比你如果掉下懸崖
[00:27:33.000 --> 00:27:39.000]  有一個人把一條繩拋下來給你
[00:27:39.000 --> 00:27:41.000]  你認識這條繩
[00:27:41.000 --> 00:27:45.000]  你知道這條繩可以承載你的重量
[00:27:45.000 --> 00:27:47.000]  可以救你
[00:27:47.000 --> 00:27:51.000]  但如果你不用手去捉住它的時候
[00:27:51.000 --> 00:27:54.000]  那它又怎能夠救你呢?
[00:27:54.000 --> 00:27:56.000]  但反過來說
[00:27:56.000 --> 00:27:59.000]  當你用手去捉住這條繩的時候
[00:27:59.000 --> 00:28:01.000]  其實代表著什麼?
[00:28:01.000 --> 00:28:05.000]  代表著你願意放下你手上其他的東西
[00:28:05.000 --> 00:28:11.000]  這就是講述你將你的生命交託給它
[00:28:11.000 --> 00:28:14.000]  那你願不願意呢?
[00:28:14.000 --> 00:28:18.000]  希伯來書第十一章一節說
[00:28:18.000 --> 00:28:21.000]  信是所望之事的實底
[00:28:21.000 --> 00:28:25.000]  是未見之事的確據
[00:28:25.000 --> 00:28:27.000]  就是說這不是盲目的信
[00:28:27.000 --> 00:28:31.000]  我們對神的話語是要有認識
[00:28:31.000 --> 00:28:33.000]  而且要知道祂的應許
[00:28:33.000 --> 00:28:35.000]  我們同意祂的應許
[00:28:35.000 --> 00:28:40.000]  以及對祂的信術表示信靠
[00:28:40.000 --> 00:28:42.000]  所以真正的信心
[00:28:42.000 --> 00:28:45.000]  更加會讓人即使未能夠看到
[00:28:45.000 --> 00:28:52.000]  更加願意踏出那一步
[00:28:52.000 --> 00:28:54.000]  各位親愛的弟兄姊妹
[00:28:54.000 --> 00:28:56.000]  今天的文化
[00:28:56.000 --> 00:29:02.000]  經常都很容易將信這個字扭曲
[00:29:02.000 --> 00:29:06.000]  特別是在這個相對主義盛行的時代
[00:29:06.000 --> 00:29:08.000]  我們經常都會聽到
[00:29:08.000 --> 00:29:12.000]  有人說「你信你的,我信我的」
[00:29:12.000 --> 00:29:14.000]  各有道理
[00:29:14.000 --> 00:29:16.000]  很多人都是這樣說的
[00:29:16.000 --> 00:29:18.000]  但是聖經是否這樣說呢?
[00:29:18.000 --> 00:29:20.000]  聖經不是的
[00:29:20.000 --> 00:29:22.000]  聖經說我們所信的是有對象
[00:29:22.000 --> 00:29:24.000]  是有內容的
[00:29:24.000 --> 00:29:26.000]  而且這些東西是絕對的
[00:29:26.000 --> 00:29:29.000]  我們不可以做一個差不多先生
[00:29:29.000 --> 00:29:31.000]  隨便吧
[00:29:31.000 --> 00:29:33.000]  都是差不多而已
[00:29:33.000 --> 00:29:35.000]  每條大路通羅馬
[00:29:35.000 --> 00:29:37.000]  因為現在我們在這個時候
[00:29:37.000 --> 00:29:39.000]  不單止是影響我們自己
[00:29:39.000 --> 00:29:44.000]  我們也會影響其他周邊的人
[00:29:44.000 --> 00:29:49.000]  而另外一些人可能對教義非常了解
[00:29:49.000 --> 00:29:51.000]  知道什麼叫「恩信清義」
[00:29:51.000 --> 00:29:54.000]  「三一真神」就是這樣
[00:29:54.000 --> 00:29:59.000]  那是不是代表著他們是真的有信心呢?
[00:29:59.000 --> 00:30:02.000]  其實他們只不過是停留在
[00:30:02.000 --> 00:30:07.000]  認識和同意的那個階段
[00:30:07.000 --> 00:30:13.000]  根本是還沒有進入信靠的階段
[00:30:13.000 --> 00:30:15.000]  因為信靠是要將自己的生命
[00:30:15.000 --> 00:30:20.000]  交托、跟隨這位主的
[00:30:20.000 --> 00:30:23.000]  我們說了不等於我們做了
[00:30:23.000 --> 00:30:25.000]  是不是?
[00:30:25.000 --> 00:30:28.000]  而有些人更加認為
[00:30:28.000 --> 00:30:31.000]  我在報道會上一時衝動
[00:30:31.000 --> 00:30:32.000]  就舉了手
[00:30:32.000 --> 00:30:35.000]  又做了決心、祈禱
[00:30:35.000 --> 00:30:37.000]  那還不是信?
[00:30:37.000 --> 00:30:40.000]  可能當時對你跟進的人沒有跟你說
[00:30:40.000 --> 00:30:42.000]  這個沒錯,你是信了
[00:30:42.000 --> 00:30:45.000]  只不過這個是你信心的開始
[00:30:45.000 --> 00:30:48.000]  你以後要跟著這個信心
[00:30:48.000 --> 00:30:51.000]  繼續需要走下去的
[00:30:51.000 --> 00:30:53.000]  所以保羅在羅馬書
[00:30:53.000 --> 00:30:56.000]  第一章第十七節說到
[00:30:56.000 --> 00:31:01.000]  「這義士本於信,是以至於信」
[00:31:01.000 --> 00:31:05.000]  就是說我們是從信心而出
[00:31:05.000 --> 00:31:07.000]  最後也是要歸回
[00:31:07.000 --> 00:31:10.000]  以信心為終點的人生
[00:31:10.000 --> 00:31:15.000]  信心不是一次過就完了的事情
[00:31:15.000 --> 00:31:19.000]  而是我們需要將全人投入信靠這位神
[00:31:19.000 --> 00:31:21.000]  我們要順從這個神
[00:31:21.000 --> 00:31:23.000]  我們要去過這個生活
[00:31:23.000 --> 00:31:28.000]  其實是一生人的功課
[00:31:28.000 --> 00:31:32.000]  今天你的信是屬於哪一種信?
[00:31:32.000 --> 00:31:35.000]  是頭腦上的認識?
[00:31:35.000 --> 00:31:37.000]  口頭的同意?
[00:31:37.000 --> 00:31:40.000]  還是你願意交託一切
[00:31:40.000 --> 00:31:42.000]  跟隨到底
[00:31:42.000 --> 00:31:48.000]  來信靠這位真神?
[00:31:48.000 --> 00:31:50.000]  總之就是剛才我們所說的
[00:31:50.000 --> 00:31:52.000]  我信這句說話
[00:31:52.000 --> 00:31:54.000]  從歷史上看
[00:31:54.000 --> 00:31:58.000]  我信是從初代教會的洗禮而出
[00:31:58.000 --> 00:32:01.000]  我一位信徒是對神
[00:32:01.000 --> 00:32:04.000]  對群體的公開的宣告
[00:32:04.000 --> 00:32:06.000]  以及他的責任
[00:32:06.000 --> 00:32:08.000]  從實踐來看
[00:32:08.000 --> 00:32:10.000]  我信不只是改變了你的思維
[00:32:10.000 --> 00:32:13.000]  更加是改變了你那個熟悉的身份
[00:32:13.000 --> 00:32:16.000]  你現在是歸於三一的真神
[00:32:16.000 --> 00:32:18.000]  從神學來看
[00:32:18.000 --> 00:32:21.000]  我信是一種生命的承諾
[00:32:21.000 --> 00:32:25.000]  是一段由認識、同意
[00:32:25.000 --> 00:32:31.000]  最後是信靠的屬靈的旅程
[00:32:31.000 --> 00:32:33.000]  最後我們回頭看
[00:32:33.000 --> 00:32:36.000]  剛才我們所說的遊輪
[00:32:36.000 --> 00:32:38.000]  這樣你上了船沒有?
[00:32:38.000 --> 00:32:40.000]  我想請問大家
[00:32:40.000 --> 00:32:43.000]  信心是一段旅程
[00:32:43.000 --> 00:32:46.000]  除非你真的踏上去
[00:32:46.000 --> 00:32:50.000]  你永遠都不會經歷到神的恩典
[00:32:50.000 --> 00:32:52.000]  以及祂的信心
[00:32:52.000 --> 00:32:54.000]  今天我們是不是願意
[00:32:54.000 --> 00:32:58.000]  將我們生命的主權交給神
[00:32:58.000 --> 00:33:01.000]  我們願意祂帶領著我們
[00:33:01.000 --> 00:33:05.000]  與祂一生同行呢?
[00:33:05.000 --> 00:33:07.000]  我們一起祈禱吧
[00:33:07.000 --> 00:33:08.000]  親愛的天父
[00:33:08.000 --> 00:33:10.000]  我很感謝你
[00:33:10.000 --> 00:33:13.000]  藉著聖經和歷代使徒的見證
[00:33:13.000 --> 00:33:16.000]  讓我們明白我信的真正意義
[00:33:16.000 --> 00:33:20.000]  主啊今天當我們說我們信的時候
[00:33:20.000 --> 00:33:24.000]  願我們從認識你到依靠你
[00:33:24.000 --> 00:33:27.000]  直到我們一生不動搖地跟隨你
[00:33:27.000 --> 00:33:30.000]  求你幫助我們能活出我信的生命
[00:33:30.000 --> 00:33:32.000]  更願我們有我信
[00:33:32.000 --> 00:33:35.000]  與歷世歷代的信徒的我信一樣
[00:33:35.000 --> 00:33:38.000]  成為這個生命的見證
[00:33:38.000 --> 00:33:41.000]  讓更加多的人能夠成為你的兒女
[00:33:41.000 --> 00:33:43.000]  禱告奉主耶穌基督聖名
[00:33:43.000 --> 00:33:44.000]  阿彌陀佛
