
[00:00:00.000 --> 00:00:10.960]  2006年,美國時代雜誌選出了該年度的風雲人物
[00:16:53.760 --> 00:16:57.680]  「無論作甚麼都要為榮耀神而行」
[00:16:57.680 --> 00:17:01.120]  「不拘是猶太人是希利利人是神的教會」
[00:17:01.120 --> 00:17:04.160]  「你們都不要使他跌倒」
[00:17:04.160 --> 00:17:07.760]  「就好像我凡事都叫眾人喜歡」
[00:17:07.760 --> 00:17:11.200]  「不求自己的益處只求眾人的益處」
[00:17:11.200 --> 00:17:13.200]  「叫他們得救」
[00:17:13.200 --> 00:17:14.440]  很清楚嗎?
[00:17:14.440 --> 00:17:15.640]  經常都說「他」
[00:17:15.640 --> 00:17:17.560]  「他人的益處」
[00:17:17.560 --> 00:17:19.080]  「我們不要讓別人跌倒」
[00:17:19.080 --> 00:17:21.800]  「最重要是榮耀神」等等
[00:17:21.800 --> 00:17:23.880]  原來他發現本來一路教導的門徒
[00:17:23.880 --> 00:17:24.840]  我們要想的
[00:17:24.840 --> 00:17:25.880]  不要經常想著自己
[00:17:25.880 --> 00:17:26.880]  是要想著人
[00:17:26.880 --> 00:17:28.160]  想著別人的益處
[00:17:28.160 --> 00:17:29.480]  這個真是不容易
[00:17:29.480 --> 00:17:32.000]  我們都明白每一個人都很容易自我
[00:17:32.000 --> 00:17:33.920]  包括我都是很容易自我
[00:17:33.920 --> 00:17:35.360]  但是做基督徒
[00:17:35.360 --> 00:17:38.640]  跟隨基督的人不單是想著自己
[00:17:38.640 --> 00:17:40.240]  是要想著其他人的益處
[00:17:40.240 --> 00:17:43.160]  甚至你關心別人的益處、好處
[00:17:43.160 --> 00:17:47.400]  多於關心自己的好處和益處
[00:17:47.400 --> 00:17:49.560]  保留在這裡一頭一尾說這件事
[00:17:49.560 --> 00:17:50.360]  好了
[00:17:50.360 --> 00:17:54.240]  可能他為了使弟兄姊妹明白這個道理
[00:17:54.240 --> 00:17:57.040]  所以在二十五節到第三十節
[00:17:57.040 --> 00:17:59.320]  其實他就舉一些例子
[00:17:59.320 --> 00:18:01.320]  在那個時代裏面的例子
[00:18:01.320 --> 00:18:05.440]  是幫助弟兄姊妹明白這個道理
[00:18:05.440 --> 00:18:08.000]  「凡事都可行,但不都有益處」
[00:18:08.000 --> 00:18:10.840]  「凡事都可行,但不都造就人」
[00:18:10.840 --> 00:18:13.120]  我們要為眾人的益處去做事
[00:18:13.120 --> 00:18:14.720]  這裡怎麼說呢?
[00:18:14.720 --> 00:18:19.160]  「凡市上所賣的,你們只管吃」
[00:18:19.160 --> 00:18:22.240]  「不要為良心的緣故問甚麼」
[00:18:22.240 --> 00:18:26.320]  「因為地和其中所充滿的都屬付主」
[00:18:26.320 --> 00:18:30.040]  「倘有一個不信的人請你們付席」
[00:18:30.040 --> 00:18:35.640]  「你們若願意去,凡擺在你們面前的只管吃」
[00:18:35.640 --> 00:18:38.960]  「不要為良心的緣故問甚麼」
[00:18:38.960 --> 00:18:43.120]  「若有人對你們說這是獻過祭的物」
[00:18:43.120 --> 00:18:46.320]  「就要為那告訴你們的人」
[00:18:46.320 --> 00:18:49.960]  「並為良心的緣故不吃」
[00:18:49.960 --> 00:18:55.240]  「我說的良心不是你的,乃是他的」
[00:18:55.240 --> 00:18:58.600]  「我借自由為甚麼被別人的良心論斷呢?」
[00:18:58.600 --> 00:19:05.200]  「我若借恩而吃,為甚麼因我借恩的物被人毀謗呢?」
[00:19:05.200 --> 00:19:08.200]  究竟保羅在說甚麼?
[00:19:08.200 --> 00:19:10.120]  說的東西很重要
[00:19:10.120 --> 00:19:14.560]  或者我們要了解這件經文所說的是甚麼情景
[00:19:14.560 --> 00:19:16.520]  在那個年代
[00:19:16.520 --> 00:19:22.560]  很多肉類、製食物是獻過祭的
[00:19:22.560 --> 00:19:26.400]  獻完祭之後才拿去市場賣
[00:19:26.400 --> 00:19:29.600]  所以當你去買食物回來吃的時候
[00:19:29.600 --> 00:19:31.360]  基本上大家都知道
[00:19:31.360 --> 00:19:35.800]  很大可能是獻過祭、拜過偶像
[00:19:35.800 --> 00:19:37.280]  吃不吃?
[00:19:37.280 --> 00:19:40.480]  如果你不吃,可能沒甚麼買得到
[00:19:40.480 --> 00:19:41.960]  所以保羅說不是的
[00:19:41.960 --> 00:19:44.360]  萬物都是屬於主的
[00:19:44.360 --> 00:19:46.880]  而這些所謂拜偶像都是虛無的東西
[00:19:46.880 --> 00:19:49.680]  只要你認定我們屬於真神
[00:19:49.680 --> 00:19:51.920]  這些東西都不是重要的
[00:19:51.920 --> 00:19:53.800]  所以你帶著良心、帶著信心
[00:19:53.800 --> 00:19:55.840]  你去吃吧,當你有真知識的時候
[00:19:55.840 --> 00:19:58.600]  這些拜過偶像的肉是沒有問題的
[00:19:58.600 --> 00:20:00.040]  是神給我們的
[00:20:00.040 --> 00:20:02.120]  所以你就可以很歡喜發樂地去吃
[00:20:02.120 --> 00:20:03.600]  甚至有一天
[00:20:03.600 --> 00:20:05.520]  有一個未信的人請你去家裡
[00:20:05.520 --> 00:20:07.280]  很多人吃的時候
[00:20:07.280 --> 00:20:09.840]  他又擺了很多豐富的食物、肉類
[00:20:09.840 --> 00:20:13.240]  這些都是很明顯是在廟裡面拜過的
[00:20:13.240 --> 00:20:13.920]  他吃的時候
[00:20:13.920 --> 00:20:16.600]  「不用問那麼多,你就照吃」
[00:20:16.600 --> 00:20:18.120]  「照吃」
[00:20:18.120 --> 00:20:19.880]  不過他接著說
[00:20:19.880 --> 00:20:22.040]  如果有一次那個場景不是這樣的
[00:20:22.040 --> 00:20:23.640]  當大家坐在一起吃的時候
[00:20:23.640 --> 00:20:25.160]  突然間有人說
[00:20:25.160 --> 00:20:26.400]  可能那個是信的
[00:20:26.400 --> 00:20:27.920]  或者是未信的
[00:20:27.920 --> 00:20:32.520]  他說這些拜過祭物、拜過偶像、拜過廟的東西
[00:20:32.520 --> 00:20:34.520]  你又吃嗎?
[00:20:34.520 --> 00:20:37.440]  如果你在那個情境裡面你怎麼做?
[00:20:37.440 --> 00:20:39.160]  保羅教他們怎麼做?
[00:20:39.160 --> 00:20:43.280]  不吃
[00:20:43.280 --> 00:20:44.760]  你個人去吃
[00:20:44.760 --> 00:20:46.680]  你知道沒有問題
[00:20:46.680 --> 00:20:48.600]  帶著信心、帶著真理知識
[00:20:48.600 --> 00:20:50.560]  知道萬物是神所賜
[00:20:50.560 --> 00:20:51.480]  拜過又怎樣?
[00:20:51.480 --> 00:20:52.920]  這些是虛無的東西
[00:20:52.920 --> 00:20:53.360]  我可以吃
[00:20:53.360 --> 00:20:55.120]  但是當有人、旁邊有人
[00:20:55.120 --> 00:20:56.120]  那些未信的
[00:20:56.120 --> 00:20:57.400]  甚至有些信了
[00:20:57.400 --> 00:20:59.400]  他們還是很多東西不太清楚的時候
[00:20:59.400 --> 00:21:01.040]  他們發現你去吃的時候
[00:21:01.040 --> 00:21:03.600]  他說「你吃這些東西嗎?」
[00:21:03.600 --> 00:21:05.480]  一個信主的人
[00:21:05.480 --> 00:21:07.240]  要做的事情就是
[00:21:07.240 --> 00:21:09.400]  為了別人的良心
[00:21:09.400 --> 00:21:10.720]  為了其他人
[00:21:10.720 --> 00:21:13.200]  我就寧願不吃了
[00:21:13.200 --> 00:21:15.440]  不是說我個人不行
[00:21:15.440 --> 00:21:16.200]  是可行的
[00:21:16.200 --> 00:21:18.040]  但是我要做出來的事情
[00:21:18.040 --> 00:21:20.560]  是要造就周圍的人
[00:21:20.560 --> 00:21:21.400]  所以他就不吃了
[00:21:21.400 --> 00:21:22.640]  所以就是說基督徒的自由
[00:21:22.640 --> 00:21:24.160]  有時候是受到限制
[00:21:24.160 --> 00:21:26.760]  是甘心樂意受到限制
[00:21:26.760 --> 00:21:28.200]  是為誰?
[00:21:28.200 --> 00:21:29.520]  是為別人
[00:21:29.520 --> 00:21:31.200]  是為別人就不是為自己
[00:21:31.200 --> 00:21:32.920]  為自己你可能買很多東西回去
[00:21:32.920 --> 00:21:34.200]  不斷吃都沒有問題
[00:21:34.200 --> 00:21:36.200]  但是你為了別人的緣故
[00:21:36.200 --> 00:21:38.520]  寧願約束自己
[00:21:38.520 --> 00:21:41.280]  因為我要有美好的見證
[00:21:41.280 --> 00:21:43.040]  因為基督徒的生命
[00:21:43.040 --> 00:21:44.960]  不只是為自己活
[00:21:44.960 --> 00:21:46.040]  基督徒的生命
[00:21:46.040 --> 00:21:48.560]  不只是一個自我的主義
[00:21:48.560 --> 00:21:50.600]  只是個人主義色彩
[00:21:50.600 --> 00:21:52.760]  去到爆燈 不是
[00:21:52.760 --> 00:21:56.400]  我們是想起跟很多人有關係
[00:21:56.400 --> 00:21:58.120]  所以這個就是
[00:21:58.120 --> 00:22:01.920]  孤及別人的一種操練
[00:22:01.920 --> 00:22:04.560]  所以可能我們當時是那個人的時候
[00:22:04.560 --> 00:22:05.280]  你就馬上說
[00:22:05.280 --> 00:22:06.400]  好吧 那就不用吃了
[00:22:06.400 --> 00:22:07.240]  但是不用吃了
[00:22:07.240 --> 00:22:08.240]  我們吃其他東西
[00:22:08.240 --> 00:22:09.600]  這樣就搞定了
[00:22:09.600 --> 00:22:10.520]  但如果不是的話
[00:22:10.520 --> 00:22:11.120]  你就會說
[00:22:11.120 --> 00:22:11.960]  喂 你做什麼
[00:22:11.960 --> 00:22:13.720]  你這麼說
[00:22:13.720 --> 00:22:15.360]  我沒理由受你限制
[00:22:15.360 --> 00:22:17.320]  我是要做的
[00:22:17.320 --> 00:22:18.920]  我想我們還沒掌握
[00:22:18.920 --> 00:22:20.960]  聖經裏面保羅的教導
[00:22:20.960 --> 00:22:24.080]  所以求主幫助我們每一個屬主的人
[00:22:24.080 --> 00:22:26.360]  縱然我們活在這個世界
[00:22:26.360 --> 00:22:28.200]  整個世界氛圍
[00:22:28.200 --> 00:22:29.200]  很多的思潮
[00:22:29.200 --> 00:22:32.400]  都是凸顯個人的重要性的時候
[00:22:32.400 --> 00:22:33.400]  我們沒法止逃避
[00:22:33.400 --> 00:22:35.520]  甚至我們都受感影響
[00:22:35.520 --> 00:22:36.880]  但是
[00:22:36.880 --> 00:22:38.440]  在聖經的亮光中
[00:22:38.440 --> 00:22:39.880]  我們常常想起
[00:22:39.880 --> 00:22:41.920]  還有一道門是要打開的
[00:22:41.920 --> 00:22:43.720]  還有一個向度是我們需要想的
[00:22:43.720 --> 00:22:44.800]  當我們做很多事情
[00:22:44.800 --> 00:22:45.880]  做很多行動的時候
[00:22:45.880 --> 00:22:48.080]  我們要想起別人
[00:22:48.080 --> 00:22:49.360]  別人的益處
[00:22:49.360 --> 00:22:50.680]  別人的好處
[00:22:50.680 --> 00:22:52.920]  我所做的是不是這樣
[00:22:52.920 --> 00:22:54.720]  造就
[00:22:54.720 --> 00:22:56.160]  這個就成為了我們
[00:22:56.160 --> 00:23:00.400]  活在世上的一個很重要的操練
[00:23:00.400 --> 00:23:01.920]  或者當我們想起
[00:23:01.920 --> 00:23:05.400]  這個所謂在廟宇中拜祭過的食物
[00:23:05.400 --> 00:23:06.040]  吃還是不吃
[00:23:06.040 --> 00:23:08.280]  這件事對我們來說是很遙遠的
[00:23:08.280 --> 00:23:10.520]  因為事實上2000年前的
[00:23:10.520 --> 00:23:11.640]  這種操練
[00:23:11.640 --> 00:23:13.600]  這種生活習俗
[00:23:13.600 --> 00:23:15.960]  我們在香港似乎又不是這麼常見
[00:23:15.960 --> 00:23:16.800]  我們想一想
[00:23:16.800 --> 00:23:18.080]  在這個世代裏面
[00:23:18.080 --> 00:23:19.280]  有沒有一些事情
[00:23:19.280 --> 00:23:21.880]  一些做法是跟我們比較相近一點
[00:23:21.880 --> 00:23:25.000]  又可以幫助我們明白這個道理呢
[00:23:25.000 --> 00:23:25.800]  如果你問我
[00:23:25.800 --> 00:23:28.240]  我都可以嘗試舉多一個例子
[00:23:28.240 --> 00:23:30.600]  幫助我們去明白這個道理
[00:23:30.600 --> 00:23:32.640]  是怎麼樣呢
[00:23:32.640 --> 00:23:33.440]  這個特別的
[00:23:33.440 --> 00:23:36.120]  我是應用周鑾華牧師
[00:23:36.120 --> 00:23:37.840]  一位非常資深的
[00:23:37.840 --> 00:23:41.360]  浸信會台灣的牧師
[00:23:41.360 --> 00:23:42.040]  分享的
[00:23:42.040 --> 00:23:42.960]  是他的經歷
[00:23:42.960 --> 00:23:44.320]  也都是一些看法
[00:23:44.320 --> 00:23:46.880]  亦都我是很認同的
[00:23:46.880 --> 00:23:48.760]  周鑾華牧師大家知道
[00:23:48.760 --> 00:23:49.560]  是神學家
[00:23:49.560 --> 00:23:50.680]  是聖經學者
[00:23:50.680 --> 00:23:51.760]  是牧者
[00:23:51.760 --> 00:23:53.160]  不過都是幾年前
[00:23:53.160 --> 00:23:56.120]  就已經以95或者96歲高齡
[00:23:56.120 --> 00:23:58.560]  是神接他回去
[00:23:58.560 --> 00:24:01.160]  他很熟悉神的話語
[00:24:01.160 --> 00:24:04.240]  他亦都很熟悉中國文化
[00:24:04.240 --> 00:24:05.440]  在台灣裏面
[00:24:05.440 --> 00:24:06.400]  大家都會知道
[00:24:06.400 --> 00:24:09.400]  中國文化的傳統影響力是更強的
[00:24:09.400 --> 00:24:11.360]  比起香港來講
[00:24:11.360 --> 00:24:13.960]  好了
[00:24:13.960 --> 00:24:15.040]  一個問題
[00:24:15.040 --> 00:24:16.760]  究竟我們可不可以在一些
[00:24:16.760 --> 00:24:24.960]  逝去者的遺照裏面去鞠躬呢
[00:24:24.960 --> 00:24:28.320]  這是一個可能很現實的問題
[00:24:28.320 --> 00:24:29.040]  逝去者
[00:24:29.040 --> 00:24:30.400]  很多時候有張相
[00:24:30.400 --> 00:24:31.840]  究竟可不可以鞠躬
[00:24:31.840 --> 00:24:34.920]  可不可以三鞠躬呢
[00:24:34.920 --> 00:24:36.240]  周鑾華牧師告訴我們
[00:24:36.240 --> 00:24:38.920]  其實在中國傳統文化裏面
[00:24:38.920 --> 00:24:39.920]  我們的認定
[00:24:39.920 --> 00:24:44.160]  當你向一些照片去鞠躬的時候
[00:24:44.160 --> 00:24:48.440]  其實不是表達我們對這位人物的
[00:24:48.440 --> 00:24:51.240]  崇拜或者敬拜
[00:24:51.240 --> 00:24:55.160]  我們只是做一個很深切的一種尊敬
[00:24:55.160 --> 00:24:56.240]  是尊敬來的
[00:24:56.240 --> 00:24:58.640]  就算我們鞠躬也是一個尊敬
[00:24:58.640 --> 00:25:01.280]  所以在中國文化裏面
[00:25:01.280 --> 00:25:02.680]  真的要做這個動作裏面
[00:25:02.680 --> 00:25:05.160]  其實都不是說我們是在拜偶像
[00:25:05.160 --> 00:25:07.080]  拜一個人以那個人做神
[00:25:07.080 --> 00:25:08.800]  不是
[00:25:08.800 --> 00:25:10.640]  但是在教會裏面
[00:25:10.640 --> 00:25:13.480]  我們有時候又覺得有些規限
[00:25:13.480 --> 00:25:14.240]  因為很多時候
[00:25:14.240 --> 00:25:16.680]  這個是從西方將這個基督信仰
[00:25:16.680 --> 00:25:19.120]  帶來我們的華人社會
[00:25:19.120 --> 00:25:20.200]  而在西方裏面
[00:25:20.200 --> 00:25:23.240]  他們怎樣看向一些的遺像鞠躬
[00:25:23.240 --> 00:25:26.640]  他們會覺得這個是敬拜
[00:25:26.640 --> 00:25:27.960]  我們信的獨一真神
[00:25:27.960 --> 00:25:29.520]  只有去向他敬拜鞠躬
[00:25:29.520 --> 00:25:31.640]  為什麼你可以向一個照片來鞠躬
[00:25:31.640 --> 00:25:32.240]  是不行的
[00:25:32.240 --> 00:25:33.760]  這個是崇拜的
[00:25:33.760 --> 00:25:35.080]  這個是拜偶像
[00:25:35.080 --> 00:25:36.080]  所以帶來的時候
[00:25:36.080 --> 00:25:38.880]  很多時候用這種的了解的時候
[00:25:38.880 --> 00:25:41.720]  所以有些弟兄姊妹就覺得不應該
[00:25:41.720 --> 00:25:42.920]  是不是
[00:25:42.920 --> 00:25:44.800]  所以這個都是一個問題
[00:25:44.800 --> 00:25:46.080]  去到一個安息禮拜的時候
[00:25:46.080 --> 00:25:47.280]  如果有些像的時候
[00:25:47.280 --> 00:25:48.760]  你走到一個前面的時候
[00:25:48.760 --> 00:25:51.120]  你究竟鞠躬還是不鞠躬呢
[00:25:51.120 --> 00:25:56.680]  在台灣是很清楚遇到這個問題
[00:25:56.680 --> 00:25:59.400]  而周梁牧師在他的認識的文化裏面
[00:25:59.400 --> 00:26:00.120]  神學裏面
[00:26:00.120 --> 00:26:04.520]  他覺得是應該可以
[00:26:04.520 --> 00:26:07.000]  我們只是尊敬這個人物
[00:26:07.000 --> 00:26:10.920]  表示我們那種深切的對他那種的尊敬
[00:26:10.920 --> 00:26:13.080]  不是拜偶像
[00:26:13.080 --> 00:26:14.320]  但是他也都清楚
[00:26:14.320 --> 00:26:17.520]  有很多弟兄姊妹不是這樣看
[00:26:17.520 --> 00:26:18.720]  你怎樣可以的
[00:26:18.720 --> 00:26:22.320]  牧師傳遞人竟然可以對照片來鞠躬
[00:26:22.320 --> 00:26:25.320]  所以當他遇到這個場景的時候
[00:26:25.320 --> 00:26:26.840]  周牧師就唯有這樣說
[00:26:26.840 --> 00:26:29.680]  如果我知道有些弟兄姊妹是這樣看的時候
[00:26:29.680 --> 00:26:32.280]  我們不可以向這些照片鞠躬的時候
[00:26:32.280 --> 00:26:35.360]  於是牧師就說你就不要鞠躬了
[00:26:35.360 --> 00:26:37.200]  雖然在真知識裏面
[00:26:37.200 --> 00:26:39.240]  在你的認定裏面
[00:26:39.240 --> 00:26:40.240]  在你的信心
[00:26:40.240 --> 00:26:41.480]  在你的良知裏面
[00:26:41.480 --> 00:26:44.160]  你是知道我這樣做是沒有違反真理
[00:26:44.160 --> 00:26:49.240]  但是為了周圍的弟兄姊妹的良心
[00:26:49.240 --> 00:26:50.960]  你不要做
[00:26:50.960 --> 00:26:55.080]  我相信這些是較為當代的一種版本
[00:26:55.080 --> 00:26:56.520]  是不是
[00:26:56.520 --> 00:26:57.720]  不過我們很感恩
[00:26:57.720 --> 00:27:02.160]  在香港在某程度都解決了這個問題
[00:27:02.160 --> 00:27:04.240]  知不知道為什麼
[00:27:04.240 --> 00:27:06.960]  當你有機會去一些安息禮拜的時候
[00:27:06.960 --> 00:27:08.920]  走到前面的時候
[00:27:08.920 --> 00:27:12.080]  那個堂倌說什麼話
[00:27:12.080 --> 00:27:15.320]  請牧徒
[00:27:15.320 --> 00:27:18.120]  他不會叫你鞠躬
[00:27:18.120 --> 00:27:19.000]  他叫請牧徒
[00:27:19.000 --> 00:27:22.880]  牧徒就剛剛在一個中間位解決了一些問題
[00:27:22.880 --> 00:27:24.480]  牧徒都是一種很尊敬
[00:27:24.480 --> 00:27:27.520]  不過不是去到鞠躬
[00:27:27.520 --> 00:27:30.120]  但是都有一種表示
[00:27:30.120 --> 00:27:32.080]  解決了在香港裏面
[00:27:32.080 --> 00:27:34.840]  但是如果你說在一些很傳統的龍口色彩
[00:27:34.840 --> 00:27:35.840]  的華人文化裏面
[00:27:35.840 --> 00:27:36.960]  他覺得你來到的時候
[00:27:36.960 --> 00:27:37.840]  你應該鞠躬一下
[00:27:37.840 --> 00:27:40.280]  尊敬一下這位逝去者的時候
[00:27:40.280 --> 00:27:42.080]  但是在基督徒很難
[00:27:42.080 --> 00:27:42.880]  那唯有怎樣
[00:27:42.880 --> 00:27:45.240]  唯有到時知道是不容易的話
[00:27:45.240 --> 00:27:47.960]  就唯有為了別人的緣故不去做了
[00:27:47.960 --> 00:27:48.960]  所以弟兄姊妹
[00:27:48.960 --> 00:27:49.880]  我們是這樣的意思
[00:27:49.880 --> 00:27:52.200]  就是說有些情況底下
[00:27:52.200 --> 00:27:53.880]  我們是怎樣呢
[00:27:53.880 --> 00:27:55.280]  為了別人
[00:27:55.280 --> 00:27:56.880]  我們從一個被動式
[00:27:56.880 --> 00:27:58.480]  很消極的層面
[00:27:58.480 --> 00:28:00.080]  我們顧及別人
[00:28:00.080 --> 00:28:01.880]  當我們不去做一些事情
[00:28:01.880 --> 00:28:04.920]  已經是對人一個的祝福了
[00:28:04.920 --> 00:28:06.000]  是不是
[00:28:06.000 --> 00:28:07.840]  所以園主幫助我們
[00:28:07.840 --> 00:28:08.680]  第一
[00:28:08.680 --> 00:28:10.000]  正面來講
[00:28:10.000 --> 00:28:11.440]  我們是關心人
[00:28:11.440 --> 00:28:12.440]  送一些小禮物
[00:28:12.440 --> 00:28:13.880]  打個電話問候
[00:28:13.880 --> 00:28:15.200]  去服侍他們
[00:28:15.200 --> 00:28:17.000]  或者甚至有些財政的
[00:28:17.000 --> 00:28:18.760]  錢的經濟資源去幫助
[00:28:18.760 --> 00:28:20.560]  使他們覺得很有安慰
[00:28:20.560 --> 00:28:21.520]  但是有時候
[00:28:21.520 --> 00:28:22.640]  我們在交往裏面
[00:28:22.640 --> 00:28:23.680]  你知道一些情景
[00:28:23.680 --> 00:28:25.000]  有些事情你本來覺得可以做
[00:28:25.000 --> 00:28:26.520]  你都不做的話
[00:28:26.520 --> 00:28:29.400]  你其實都是顧及著別人
[00:28:29.400 --> 00:28:31.080]  我相信這樣
[00:28:31.080 --> 00:28:33.400]  是更加配合
[00:28:33.400 --> 00:28:36.000]  符合了聖經裏面的教導
[00:28:36.000 --> 00:28:38.200]  讓我們不要只是想到自己
[00:28:38.200 --> 00:28:41.320]  是怎樣就怎樣了
[00:28:41.320 --> 00:28:42.560]  弟兄姊妹
[00:28:42.560 --> 00:28:43.640]  當我在這裏分享的時候
[00:28:43.640 --> 00:28:45.600]  我更加很想提醒
[00:28:45.600 --> 00:28:47.640]  我們作為浸信會的弟兄姊妹
[00:28:47.640 --> 00:28:49.480]  更加要留意這個道理
[00:28:49.480 --> 00:28:51.880]  知不知道為甚麼呢
[00:28:51.880 --> 00:28:53.120]  因為浸信會
[00:28:53.120 --> 00:28:55.720]  整個信仰的系統裏面
[00:28:55.720 --> 00:28:58.560]  是很重視個人的
[00:28:58.560 --> 00:29:00.560]  同不同意嗎
[00:29:00.560 --> 00:29:02.960]  在我們整個浸信會信仰裏面
[00:29:02.960 --> 00:29:06.920]  我們是很重視個人的
[00:29:06.920 --> 00:29:09.280]  在我們整個浸信中的起家
[00:29:09.280 --> 00:29:10.320]  17世紀的時候
[00:29:10.320 --> 00:29:11.760]  在歷史裏面起家的時候
[00:29:11.760 --> 00:29:15.600]  我們是個人去爭取信仰的自由
[00:29:15.600 --> 00:29:17.800]  個人靈魂在神面前有他的自由
[00:29:17.800 --> 00:29:18.920]  你不可以壓迫我們
[00:29:18.920 --> 00:29:21.200]  你這個國家不要逼我們信
[00:29:21.200 --> 00:29:21.840]  不可以的
[00:29:21.840 --> 00:29:22.800]  我是信仰自由的
[00:29:22.800 --> 00:29:24.160]  每一個人都尊重你的
[00:29:24.160 --> 00:29:25.640]  所以在整個浸信會裏面
[00:29:25.640 --> 00:29:26.920]  我們很強調民主
[00:29:26.920 --> 00:29:28.280]  很強調自由
[00:29:28.280 --> 00:29:29.560]  很強調個體
[00:29:29.560 --> 00:29:31.040]  這個是我們信仰裏面
[00:29:31.040 --> 00:29:34.040]  一個很珍貴的地方
[00:29:34.040 --> 00:29:36.120]  所以為甚麼我們有月會
[00:29:36.120 --> 00:29:38.680]  為甚麼我們叫我們教會是會眾制
[00:29:38.680 --> 00:29:40.760]  就是我們每個人一起帶領教會
[00:29:40.760 --> 00:29:42.680]  月會是反映著這件事
[00:29:42.680 --> 00:29:44.760]  不是很多教會是有月會的
[00:29:44.760 --> 00:29:46.080]  月會是你可以來開會
[00:29:46.080 --> 00:29:47.400]  做一個最後的決定
[00:29:47.400 --> 00:29:48.960]  執事會通過的事
[00:29:48.960 --> 00:29:51.760]  未經月會通過有時都不行的
[00:29:51.760 --> 00:29:52.280]  為甚麼
[00:29:52.280 --> 00:29:54.880]  反映著我們每一個人都很重要
[00:29:54.880 --> 00:29:55.960]  所以在我們信仰裏面
[00:29:55.960 --> 00:29:57.640]  是很看重個人
[00:29:57.640 --> 00:29:58.440]  這個是沒有錯的
[00:29:58.440 --> 00:30:00.680]  我們都繼續維持一個自由
[00:30:00.680 --> 00:30:02.120]  民主開放的傳統
[00:30:02.120 --> 00:30:06.760]  不過當我們走得過分了的時候
[00:30:06.760 --> 00:30:09.840]  我們就只有個人色彩了
[00:30:09.840 --> 00:30:12.480]  我們忘記了保羅的提醒
[00:30:12.480 --> 00:30:15.720]  「各人不要單顧自己的事
[00:30:15.720 --> 00:30:17.640]  乃要顧別人的事」
[00:30:17.640 --> 00:30:20.040]  我們是活在群體裏面的
[00:30:20.040 --> 00:30:21.600]  不要忘記
[00:30:21.600 --> 00:30:23.960]  我們不只是活在自我的世界裏面
[00:30:23.960 --> 00:30:25.600]  我是活在整個群體
[00:30:25.600 --> 00:30:27.400]  教會是一個群體的時候
[00:30:27.400 --> 00:30:28.800]  所以當我們想一些事
[00:30:28.800 --> 00:30:29.680]  做一些事的時候
[00:30:29.680 --> 00:30:32.520]  我們就要想別人
[00:30:32.520 --> 00:30:35.120]  這個是我們需要更多的學習
[00:30:35.120 --> 00:30:36.480]  我不知道其他宗派是怎樣學
[00:30:36.480 --> 00:30:38.080]  但在我們浸信裏面
[00:30:38.080 --> 00:30:40.200]  浸信會裏面更加要學這些
[00:30:40.200 --> 00:30:44.400]  因為我們一向都強調個人的重要性
[00:30:44.400 --> 00:30:46.280]  所以我們希望我們這個優良的傳統
[00:30:46.280 --> 00:30:47.160]  是可以繼續
[00:30:47.160 --> 00:30:49.360]  但是不至走到去另一個極端的時候
[00:30:49.360 --> 00:30:52.040]  就只是一個個人的色彩
[00:30:52.040 --> 00:30:54.680]  更加配合了這個時代的思潮
[00:30:54.680 --> 00:30:57.600]  這個時代的主義就是很強調個人
[00:30:57.600 --> 00:30:58.640]  這樣的話
[00:30:58.640 --> 00:31:01.880]  或許我們稍為和聖經的教導
[00:31:01.880 --> 00:31:06.800]  某些層面可能不是那麼配合得到
[00:31:06.800 --> 00:31:10.000]  最後我很想講一些歷史的實例
[00:31:10.000 --> 00:31:11.480]  教會歷史實例
[00:31:11.480 --> 00:31:13.760]  是讓我們透過這些事情
[00:31:13.760 --> 00:31:17.240]  可以反覆思量這方面的道理
[00:31:17.240 --> 00:31:21.760]  就是顧及別人的操練的道理
[00:31:21.760 --> 00:31:23.800]  我相信大家都很認識一位人物
[00:31:23.800 --> 00:31:26.840]  是上世紀30、40年代的
[00:31:26.840 --> 00:31:29.800]  偉大的粉卿家在華人教會裏面的
[00:31:29.800 --> 00:31:30.800]  還有報道家
[00:31:30.800 --> 00:31:32.400]  知道是哪一位嗎?
[00:31:32.400 --> 00:31:35.760]  宋常哲
[00:31:35.760 --> 00:31:37.680]  偉大的粉卿家和報道家
[00:31:37.680 --> 00:31:39.360]  很影響很深遠
[00:31:39.360 --> 00:31:41.680]  在華人教會歷史裏面
[00:31:41.680 --> 00:31:43.440]  大家都知道
[00:31:43.440 --> 00:31:45.200]  事實上他都很影響
[00:31:45.200 --> 00:31:47.920]  因為在1979年我信了主沒多久
[00:31:47.920 --> 00:31:50.520]  然後回教會的下令會
[00:31:50.520 --> 00:31:51.800]  在浸會完
[00:31:51.800 --> 00:31:57.120]  不知為何找了我去做陪靈會
[00:31:57.120 --> 00:31:59.320]  或者專題之前介紹了一本書
[00:31:59.320 --> 00:32:03.360]  結果下令我看了宋常哲傳
[00:32:03.360 --> 00:32:05.240]  就是《回憶靈目》才寫的
[00:32:05.240 --> 00:32:07.160]  看那本書的時候
[00:32:07.160 --> 00:32:08.760]  我又初信心裡火熱
[00:32:08.760 --> 00:32:11.280]  再看這本書就血脈沸騰
[00:32:11.280 --> 00:32:12.680]  這位主的報人
[00:32:12.680 --> 00:32:13.800]  真是為主擺上
