
[00:00:00.000 --> 00:00:07.200]  弟兄姊妹很高興能夠在主日的下午能夠跟弟兄姊妹一起敬拜
[00:20:44.700 --> 00:20:47.700]  哇 這個很緊張很好看
[00:20:47.700 --> 00:20:51.700]  今天三點是美國隊在比賽
[00:20:51.700 --> 00:20:53.700]  你們講完以後
[00:20:53.700 --> 00:21:00.700]  你們回去就看進球的那幾分鐘就夠了
[00:21:00.700 --> 00:21:05.700]  這是一個非常新的觀念
[00:21:05.700 --> 00:21:09.700]  我太太是上海人
[00:21:09.700 --> 00:21:13.700]  我是台灣長大
[00:21:13.700 --> 00:21:15.700]  我從來不知道
[00:21:15.700 --> 00:21:17.700]  結婚以後我就認為
[00:21:17.700 --> 00:21:21.700]  我太太應該要跟台灣的女子一樣
[00:21:21.700 --> 00:21:25.700]  台灣是日本的傳統
[00:21:25.700 --> 00:21:28.700]  日本的太太都很順服的
[00:21:28.700 --> 00:21:31.700]  都很順從的 很乖的
[00:21:31.700 --> 00:21:35.700]  先生回來的時候就把拖鞋拿出來泡茶
[00:21:35.700 --> 00:21:37.700]  早餐一起來
[00:21:37.700 --> 00:21:40.700]  早餐就準備好了
[00:21:40.700 --> 00:21:42.700]  但是我沒聽過
[00:21:42.700 --> 00:21:47.700]  結婚的時候沒聽過女人半邊天
[00:21:47.700 --> 00:21:51.700]  所以結婚以後才知道
[00:21:51.700 --> 00:21:54.700]  所以當人家說婚姻的時候
[00:21:54.700 --> 00:21:56.700]  要進入婚姻的時候
[00:21:56.700 --> 00:21:58.700]  就好像兩個溪流
[00:21:58.700 --> 00:22:02.700]  兩個溪流要結合的時候
[00:22:02.700 --> 00:22:03.700]  剛結婚的時候
[00:22:03.700 --> 00:22:04.700]  兩個溪流結合的時候
[00:22:04.700 --> 00:22:07.700]  很多火花 水泡
[00:22:07.700 --> 00:22:11.700]  衝擊很大
[00:22:11.700 --> 00:22:13.700]  我可以說我的婚姻就是這樣
[00:22:13.700 --> 00:22:14.700]  剛開始的時候
[00:22:14.700 --> 00:22:19.700]  台灣的背景 上海的背景
[00:22:19.700 --> 00:22:25.700]  聽說上海的先生都是很厲害的
[00:22:25.700 --> 00:22:29.700]  都是拖鞋 炒菜都很厲害
[00:22:29.700 --> 00:22:32.700]  我一點都不知道
[00:22:32.700 --> 00:22:35.700]  所以在婚姻裡面
[00:22:35.700 --> 00:22:39.700]  我想我們兩個人都在神學院裡面讀書
[00:22:39.700 --> 00:22:43.700]  都是基督徒 又是在神學院傳道
[00:22:43.700 --> 00:22:48.700]  還在學校規定要有婚前的輔導
[00:22:48.700 --> 00:22:50.700]  所以我進入婚姻的時候
[00:22:50.700 --> 00:22:53.700]  是充滿著信心
[00:22:53.700 --> 00:22:55.700]  覺得已經學夠了
[00:22:55.700 --> 00:22:57.700]  看書也看了很多
[00:22:57.700 --> 00:23:02.700]  沒想到書裡面跟實際的完全不一樣
[00:23:02.700 --> 00:23:07.700]  所以我就仔細考察聖經
[00:23:07.700 --> 00:23:10.700]  這一句話對我的觸動非常大
[00:23:10.700 --> 00:23:13.700]  他說你們做先生的
[00:23:13.700 --> 00:23:14.700]  我們一起來念一下
[00:23:14.700 --> 00:23:15.700]  做弟兄的一起來
[00:23:15.700 --> 00:23:18.700]  丈夫照樣愛妻子
[00:23:18.700 --> 00:23:20.700]  如同愛自己的身子
[00:23:20.700 --> 00:23:23.700]  愛妻子便是愛自己人
[00:23:23.700 --> 00:23:26.700]  從來沒有人恨惡自己的身子
[00:23:26.700 --> 00:23:29.700]  總要保養顧喜
[00:23:29.700 --> 00:23:31.700]  所以你想一想
[00:23:31.700 --> 00:23:35.700]  愛我的太太就是愛我自己一樣
[00:23:35.700 --> 00:23:38.700]  那我這個觀念要改變一下
[00:23:38.700 --> 00:23:40.700]  所以有人說
[00:23:40.700 --> 00:23:43.700]  假如媽媽happy
[00:23:43.700 --> 00:23:45.700]  那整個家就happy了
[00:23:45.700 --> 00:23:47.700]  太太高興
[00:23:47.700 --> 00:23:49.700]  那整個家就高興了
[00:23:49.700 --> 00:23:52.700]  所以我覺得這個聖經的話
[00:23:52.700 --> 00:23:54.700]  你可以去操練
[00:23:54.700 --> 00:23:58.700]  我們男人都很會照顧自己的
[00:23:58.700 --> 00:24:00.700]  那你去照顧你太太
[00:24:00.700 --> 00:24:03.700]  就是等於是love yourself
[00:24:03.700 --> 00:24:06.700]  那這個是benefit很大的
[00:24:06.700 --> 00:24:08.700]  我好好愛她照顧她
[00:24:08.700 --> 00:24:10.700]  我就受益了
[00:24:10.700 --> 00:24:12.700]  就等於是愛我自己
[00:24:12.700 --> 00:24:13.700]  為什麼聖經說
[00:24:13.700 --> 00:24:16.700]  兩個人是一體的
[00:24:16.700 --> 00:24:18.700]  在婚姻裡面是一體的
[00:24:18.700 --> 00:24:20.700]  emotion 感情
[00:24:20.700 --> 00:24:21.700]  都是一體的
[00:24:21.700 --> 00:24:26.700]  所以這是非常重要的一個觀念
[00:24:26.700 --> 00:24:29.700]  你們不曉得有沒有聽過這樣的話
[00:24:29.700 --> 00:24:33.700]  就是說媽媽只有一個
[00:24:33.700 --> 00:24:36.700]  太太可以再娶
[00:24:36.700 --> 00:24:37.700]  對不對
[00:24:37.700 --> 00:24:41.700]  所以當媽媽跟太太有衝突的時候
[00:24:41.700 --> 00:24:43.700]  有難處的時候
[00:24:43.700 --> 00:24:45.700]  那要站哪一邊
[00:24:45.700 --> 00:24:47.700]  要站媽媽這一邊
[00:24:47.700 --> 00:24:48.700]  因為媽媽只有一個
[00:24:48.700 --> 00:24:50.700]  那太太沒有了
[00:24:50.700 --> 00:24:52.700]  離婚了再來一個
[00:24:52.700 --> 00:24:54.700]  再來兩個都可以
[00:24:54.700 --> 00:24:56.700]  所以這個觀念是這樣的
[00:24:56.700 --> 00:24:59.700]  社會的潮流是這樣
[00:24:59.700 --> 00:25:00.700]  社會的潮流就是說
[00:25:00.700 --> 00:25:03.700]  長痛不如短痛
[00:25:03.700 --> 00:25:05.700]  但是聖經的教導是這樣
[00:25:05.700 --> 00:25:07.700]  婚姻是一生一世的
[00:25:07.700 --> 00:25:10.700]  但是你愛你的妻子
[00:25:10.700 --> 00:25:12.700]  就等於愛自己
[00:25:12.700 --> 00:25:14.700]  假如有這樣的觀念的話
[00:25:14.700 --> 00:25:16.700]  那在婚姻裡面有困難
[00:25:16.700 --> 00:25:18.700]  那就好好的學習
[00:25:18.700 --> 00:25:19.700]  agape love
[00:25:19.700 --> 00:25:23.700]  這樣的話就會幫助非常多
[00:25:26.700 --> 00:25:28.700]  當時的世代
[00:25:28.700 --> 00:25:30.700]  在以佛所教會那個世代
[00:25:30.700 --> 00:25:33.700]  太太是先生的property
[00:25:33.700 --> 00:25:36.700]  太太是先生的產業
[00:25:36.700 --> 00:25:39.700]  所以好像可以
[00:25:39.700 --> 00:25:41.700]  好像就是買來一樣
[00:25:41.700 --> 00:25:43.700]  property
[00:25:43.700 --> 00:25:45.700]  所以保羅提到這樣的觀念
[00:25:45.700 --> 00:25:48.700]  是當時對以佛所教會一個
[00:25:48.700 --> 00:25:50.700]  非常大的挑戰
[00:25:50.700 --> 00:25:53.700]  當時的文化上是一個非常大的挑戰
[00:25:53.700 --> 00:25:56.700]  愛妻子本來太太是property
[00:25:56.700 --> 00:25:58.700]  買來是要用的
[00:25:58.700 --> 00:26:01.700]  比如說做管家
[00:26:01.700 --> 00:26:04.700]  沒想到買來的時候還要為她而死
[00:26:04.700 --> 00:26:06.700]  然後要愛她
[00:26:06.700 --> 00:26:08.700]  就像耶穌愛教會一樣
[00:26:08.700 --> 00:26:11.700]  這樣的話這個觀念是非常新的
[00:26:11.700 --> 00:26:14.700]  所以基督徒我們今天也是一樣
[00:26:14.700 --> 00:26:18.700]  在這個世代的潮流影響我們很大
[00:26:18.700 --> 00:26:20.700]  今天做父親的
[00:26:20.700 --> 00:26:24.700]  你假如能夠好好的學習耶穌的榜樣
[00:26:24.700 --> 00:26:26.700]  愛妻子
[00:26:26.700 --> 00:26:28.700]  就是愛自己
[00:26:28.700 --> 00:26:31.700]  那就是對你幫助很大
[00:26:31.700 --> 00:26:38.700]  剛才我們提到了愛的真諦
[00:26:38.700 --> 00:26:47.700]  愛是恆久仁愛猶猶恩馳
[00:26:47.700 --> 00:26:50.700]  愛是不嫉妒
[00:26:50.700 --> 00:26:52.700]  我們都會唱
[00:26:52.700 --> 00:26:53.700]  剛才很好
[00:26:53.700 --> 00:26:54.700]  很會唱
[00:26:54.700 --> 00:26:56.700]  呂帝兄帶我們唱
[00:26:56.700 --> 00:26:58.700]  郭帝兄帶我們唱
[00:26:58.700 --> 00:27:00.700]  很好聽對不對
[00:27:00.700 --> 00:27:03.700]  這個愛的真諦是
[00:27:03.700 --> 00:27:06.700]  你這個不自誇
[00:27:06.700 --> 00:27:08.700]  忍耐
[00:27:08.700 --> 00:27:12.700]  還有我這個英文
[00:27:12.700 --> 00:27:13.700]  這個love
[00:27:13.700 --> 00:27:15.700]  原文是
[00:27:15.700 --> 00:27:17.700]  愛是恆久忍耐
[00:27:17.700 --> 00:27:20.700]  love is long suffering
[00:27:20.700 --> 00:27:26.700]  我住在UC Davis旁邊
[00:27:26.700 --> 00:27:29.700]  都是來讀碩士博士的
[00:27:29.700 --> 00:27:32.700]  就很多人要結婚
[00:27:32.700 --> 00:27:33.700]  我就告訴他們
[00:27:33.700 --> 00:27:37.700]  love is long suffering
[00:27:37.700 --> 00:27:40.700]  預備他們一下
[00:27:40.700 --> 00:27:41.700]  不然的話
[00:27:41.700 --> 00:27:42.700]  彼此相愛
[00:27:42.700 --> 00:27:44.700]  談戀愛的時候走進婚姻
[00:27:44.700 --> 00:27:46.700]  遇到這個難處
[00:27:46.700 --> 00:27:49.700]  在long suffering
[00:27:49.700 --> 00:27:50.700]  很長的
[00:27:50.700 --> 00:27:52.700]  預備他們一下
[00:27:52.700 --> 00:27:53.700]  才叫愛
[00:27:53.700 --> 00:27:54.700]  在這個苦難當中
[00:27:54.700 --> 00:27:57.700]  能夠愛才叫做愛
[00:27:57.700 --> 00:27:59.700]  所以就預備他們一下
[00:27:59.700 --> 00:28:03.700]  在戈林多十三章的時候
[00:28:03.700 --> 00:28:05.700]  我們就常常在唱
[00:28:05.700 --> 00:28:07.700]  都以為很明白
[00:28:07.700 --> 00:28:09.700]  愛的定義
[00:28:09.700 --> 00:28:11.700]  其實第一節第二節
[00:28:11.700 --> 00:28:12.700]  講到說
[00:28:12.700 --> 00:28:15.700]  我只要會說各國的話語
[00:28:15.700 --> 00:28:17.700]  我會說天使的話語
[00:28:17.700 --> 00:28:18.700]  若沒有愛
[00:28:18.700 --> 00:28:20.700]  我好像是
[00:28:20.700 --> 00:28:24.700]  好像這個靶一樣
[00:28:24.700 --> 00:28:27.700]  我如果周記很多的窮人
[00:28:27.700 --> 00:28:28.700]  把自己都捨了
[00:28:28.700 --> 00:28:30.700]  都焚燒了
[00:28:30.700 --> 00:28:31.700]  卻沒有愛
[00:28:31.700 --> 00:28:34.700]  仍然沒有益處
[00:28:34.700 --> 00:28:36.700]  所以在這裡我就思想到
[00:28:36.700 --> 00:28:39.700]  第一節第二節跟第三節有什麼關係
[00:28:39.700 --> 00:28:41.700]  我周記窮人
[00:28:41.700 --> 00:28:42.700]  道理講是一個
[00:28:42.700 --> 00:28:43.700]  love is action
[00:28:43.700 --> 00:28:45.700]  愛是一個行動對不對
[00:28:45.700 --> 00:28:47.700]  愛不是一個emotion
[00:28:47.700 --> 00:28:49.700]  就好像walking in the air這樣
[00:28:49.700 --> 00:28:51.700]  很high這樣
[00:28:51.700 --> 00:28:52.700]  愛是一個決定
[00:28:52.700 --> 00:28:53.700]  一個commitment
[00:28:53.700 --> 00:28:55.700]  一個action這樣
[00:28:55.700 --> 00:28:56.700]  但是呢
[00:28:56.700 --> 00:28:58.700]  第一節第二節
[00:28:58.700 --> 00:28:59.700]  也都是一個action
[00:28:59.700 --> 00:29:01.700]  我把身體都毀了
[00:29:01.700 --> 00:29:03.700]  都讓火來燒了
[00:29:03.700 --> 00:29:04.700]  是不是一個行動
[00:29:04.700 --> 00:29:05.700]  是啊
[00:29:05.700 --> 00:29:07.700]  我這個
[00:29:07.700 --> 00:29:08.700]  他也提到這個
[00:29:08.700 --> 00:29:10.700]  我若會講到
[00:29:10.700 --> 00:29:12.700]  若會說預言
[00:29:12.700 --> 00:29:13.700]  但是沒有愛
[00:29:13.700 --> 00:29:14.700]  也沒有益處這樣
[00:29:14.700 --> 00:29:16.700]  講到跟這個說預言
[00:29:16.700 --> 00:29:18.700]  也是一個動作對不對
[00:29:18.700 --> 00:29:20.700]  有一個行動這樣
[00:29:20.700 --> 00:29:21.700]  當我想到那裡的時候
[00:29:21.700 --> 00:29:22.700]  就開車來的時候想
[00:29:22.700 --> 00:29:24.700]  今天我開車開45分鐘
[00:29:24.700 --> 00:29:26.700]  來到這裡講到
[00:29:26.700 --> 00:29:27.700]  若沒有愛
[00:29:27.700 --> 00:29:28.700]  I'm nothing這樣
[00:29:28.700 --> 00:29:30.700]  要提醒我自己這樣
[00:29:30.700 --> 00:29:33.700]  所以昨天為你們教會弟兄姊妹禱告這樣
[00:29:33.700 --> 00:29:35.700]  才發現有這個愛心這樣
[00:29:35.700 --> 00:29:37.700]  所以在這裡這個愛
[00:29:37.700 --> 00:29:39.700]  是一個對的
[00:29:39.700 --> 00:29:41.700]  做對的行動這樣
[00:29:41.700 --> 00:29:44.700]  沒有動機是對的這樣
[00:29:44.700 --> 00:29:47.700]  所以當要愛妻子的時候
[00:29:47.700 --> 00:29:49.700]  妻子沒有叫你死
[00:29:49.700 --> 00:29:50.700]  你也不要死
[00:29:50.700 --> 00:29:52.700]  因為你若沒有
[00:29:52.700 --> 00:29:54.700]  她盼望你做其他的事情這樣
[00:29:54.700 --> 00:29:56.700]  所以就要明白一下
[00:29:56.700 --> 00:29:58.700]  妻子的需要是什麼這樣
[00:29:58.700 --> 00:30:01.700]  這是一個對的行動這樣
[00:30:01.700 --> 00:30:03.700]  一個選擇
[00:30:03.700 --> 00:30:06.700]  我有一個老師叫做Gary Chapman這樣
[00:30:06.700 --> 00:30:10.700]  你們團企假如沒有看過這本書的話
[00:30:10.700 --> 00:30:12.700]  盼望你們團企能夠買一下
[00:30:12.700 --> 00:30:13.700]  看一下
[00:30:13.700 --> 00:30:15.700]  大家彼此討論一下這樣
[00:30:15.700 --> 00:30:19.700]  Find love language這樣
[00:30:19.700 --> 00:30:20.700]  就是說
[00:30:20.700 --> 00:30:23.700]  每一個人的愛的語言不一樣
[00:30:23.700 --> 00:30:26.700]  那請你們把它寫下來好嗎
[00:30:26.700 --> 00:30:27.700]  Write it down這樣
[00:30:27.700 --> 00:30:29.700]  有人的愛的語言是
[00:30:29.700 --> 00:30:31.700]  Words of affirmation
[00:30:31.700 --> 00:30:33.700]  就是很肯定他
[00:30:33.700 --> 00:30:37.700]  你今天演唱演得非常好
[00:30:37.700 --> 00:30:43.700]  你今天謝謝你在教會幫忙這樣
[00:30:43.700 --> 00:30:45.700]  有鼓勵的話
[00:30:45.700 --> 00:30:49.700]  肯定的話這樣
[00:30:49.700 --> 00:30:54.700]  第二個是quality time
[00:30:54.700 --> 00:30:58.700]  夫妻常常有時候一起出去散步啦
[00:30:58.700 --> 00:31:00.700]  走路啦這樣
[00:31:00.700 --> 00:31:02.700]  這不只是談到夫妻
[00:31:02.700 --> 00:31:06.700]  每一個人的love language都不一樣
[00:31:06.700 --> 00:31:08.700]  有一個先生很會賺錢
[00:31:08.700 --> 00:31:11.700]  到處出差賺了很多錢
[00:31:11.700 --> 00:31:17.700]  每次回來的時候就買很多東西給太太這樣
[00:31:17.700 --> 00:31:20.700]  太太說我們家裡已經夠多了
[00:31:20.700 --> 00:31:22.700]  我不要你買什麼東西
[00:31:22.700 --> 00:31:25.700]  我要的是你的時間
[00:31:25.700 --> 00:31:27.700]  所以你看這個太太的愛的語言
[00:31:27.700 --> 00:31:30.700]  就是這個quality time
[00:31:30.700 --> 00:31:31.700]  第三個是禮物
[00:31:31.700 --> 00:31:33.700]  有一些人收到這個禮物
[00:31:33.700 --> 00:31:35.700]  他就會很開心這樣
[00:31:35.700 --> 00:31:39.700]  服侍
[00:31:39.700 --> 00:31:40.700]  有時候我跟我太太說
[00:31:40.700 --> 00:31:43.700]  I love you
[00:31:43.700 --> 00:31:49.700]  太太就說Show me
[00:31:49.700 --> 00:31:50.700]  就是要action
[00:31:50.700 --> 00:31:53.700]  你這個action有沒有服侍這個家庭
[00:31:53.700 --> 00:31:58.700]  這個愛要表達出來這樣
[00:31:58.700 --> 00:32:01.700]  然後有人是要physical touch這樣
[00:32:01.700 --> 00:32:03.700]  拍拍啊這樣
[00:32:03.700 --> 00:32:08.700]  你們知道在加州這個監獄裡面
[00:32:08.700 --> 00:32:11.700]  最殘酷的一種刑法
[00:32:11.700 --> 00:32:14.700]  是什麼樣的刑法你們知道嗎
[00:32:14.700 --> 00:32:16.700]  就把他隔絕
[00:32:16.700 --> 00:32:19.700]  隔絕不讓他跟人有接觸這樣
[00:32:19.700 --> 00:32:21.700]  也不能跟他講話
[00:32:21.700 --> 00:32:23.700]  他就一個人關在一個房間裡面
[00:32:23.700 --> 00:32:25.700]  他們說這個teenage
[00:32:25.700 --> 00:32:27.700]  teenage的小孩子
[00:32:27.700 --> 00:32:28.700]  他們有規定的
[00:32:28.700 --> 00:32:31.700]  隔絕最多只能兩天到三天
[00:32:31.700 --> 00:32:34.700]  到第四天他可能精神會崩潰這樣
[00:32:34.700 --> 00:32:36.700]  所以這個physical touch
[00:32:36.700 --> 00:32:38.700]  有時候也蠻重要的這樣
[00:32:38.700 --> 00:32:41.700]  有一個媽媽就想到
[00:32:41.700 --> 00:32:43.700]  當小baby在哭的時候
[00:32:43.700 --> 00:32:45.700]  她常常進去抱抱他
[00:32:45.700 --> 00:32:48.700]  這個小baby就有安全感這樣
[00:32:48.700 --> 00:32:49.700]  他們說這個小孩
[00:32:49.700 --> 00:32:51.700]  有時候有的教導說小孩一直在哭
[00:32:51.700 --> 00:32:52.700]  你不要理他
[00:32:52.700 --> 00:32:53.700]  讓他一直哭哭哭
[00:32:53.700 --> 00:32:57.700]  他以後就不會再哭了這樣
[00:32:57.700 --> 00:33:00.700]  小孩子哭哭哭哭到最後
[00:33:00.700 --> 00:33:02.700]  他不哭的時候
[00:33:02.700 --> 00:33:04.700]  他就是絕望了
[00:33:04.700 --> 00:33:05.700]  沒有hope了
[00:33:05.700 --> 00:33:07.700]  所以他才不哭了這樣
[00:33:07.700 --> 00:33:09.700]  所以他們現在鼓勵說
[00:33:09.700 --> 00:33:11.700]  他哭的時候有時候是求救
[00:33:11.700 --> 00:33:12.700]  有時候有需要
[00:33:12.700 --> 00:33:13.700]  你去抱抱他
[00:33:13.700 --> 00:33:16.700]  他就有這個安全感
[00:33:16.700 --> 00:33:20.700]  他就很舒服這樣
[00:33:20.700 --> 00:33:21.700]  他說假如不去抱他
[00:33:21.700 --> 00:33:23.700]  他以後會有depression
[00:33:23.700 --> 00:33:25.700]  因為他不知道自己會
[00:33:25.700 --> 00:33:29.700]  去慢慢把他的情緒穩定下來
[00:33:29.700 --> 00:33:31.700]  有一個媽媽就說
[00:33:31.700 --> 00:33:34.700]  我小時候去抱抱他
[00:33:34.700 --> 00:33:36.700]  他就很安詳的
[00:33:36.700 --> 00:33:41.700]  就好像很peaceful這樣
[00:33:41.700 --> 00:33:43.700]  我們剛才在唱那個歌
[00:33:43.700 --> 00:33:45.700]  小孩子的Daddy
[00:33:45.700 --> 00:33:46.700]  時間很快
[00:33:46.700 --> 00:33:48.700]  Daddy有時候就老了這樣
[00:33:48.700 --> 00:33:50.700]  沒想到當時的那一雙
[00:33:50.700 --> 00:33:53.700]  雙手抱著小孩子的雙手
[00:33:53.700 --> 00:33:56.700]  現在感覺到那個小孩子
[00:33:56.700 --> 00:33:59.700]  就抱著Daddy的手把他牽住
[00:33:59.700 --> 00:34:00.700]  你了解一次嗎
[00:34:00.700 --> 00:34:02.700]  爸爸老了以後
[00:34:02.700 --> 00:34:03.700]  媽媽老了以後
[00:34:03.700 --> 00:34:05.700]  這個小孩子以前是被抱的
[00:34:05.700 --> 00:34:08.700]  現在反而來抱抱爸爸媽媽
[00:34:08.700 --> 00:34:11.700]  因為他以前受到爸爸媽媽的愛
[00:34:11.700 --> 00:34:13.700]  所以這個physical touch
[00:34:13.700 --> 00:34:15.700]  是很重要的
[00:34:15.700 --> 00:34:17.700]  我請郭弟兄上來一下
[00:34:17.700 --> 00:34:20.700]  還有呂弟兄你也上來一下
[00:34:20.700 --> 00:34:21.700]  我們剛才講了
[00:34:21.700 --> 00:34:25.700]  5 love language對不對
[00:34:25.700 --> 00:34:30.700]  5 love language
[00:34:30.700 --> 00:34:32.700]  呂弟兄我問你一下
[00:34:32.700 --> 00:34:34.700]  這5個language當中
[00:34:34.700 --> 00:34:36.700]  一個是word of affirmation
[00:34:36.700 --> 00:34:39.700]  你今天做主席做得真好
[00:34:39.700 --> 00:34:40.700]  謝謝
[00:34:40.700 --> 00:34:42.700]  你這歌聲
[00:34:42.700 --> 00:34:44.700]  國語標準一唱
[00:34:44.700 --> 00:34:46.700]  唱得真好
[00:34:46.700 --> 00:34:48.700]  這個就是鼓勵嘛對不對
[00:34:48.700 --> 00:34:51.700]  然後這個是quality time
[00:34:51.700 --> 00:34:54.700]  第三個是接受禮物
[00:34:54.700 --> 00:34:56.700]  acts of service
[00:34:56.700 --> 00:34:57.700]  然後身體的接觸
[00:34:57.700 --> 00:35:02.700]  你的love language是哪一個
[00:35:02.700 --> 00:35:03.700]  服務的行動
[00:35:03.700 --> 00:35:05.700]  服務的行動
[00:35:05.700 --> 00:35:07.700]  所以當你太太跟你講說
[00:35:07.700 --> 00:35:08.700]  I love you的時候
[00:35:08.700 --> 00:35:11.700]  你就說show me
[00:35:11.700 --> 00:35:12.700]  我是說我
[00:35:12.700 --> 00:35:14.700]  你是說你
[00:35:14.700 --> 00:35:17.700]  不不不現在是你的愛的語言是什麼
[00:35:17.700 --> 00:35:19.700]  你的愛的語言是什麼
[00:35:19.700 --> 00:35:21.700]  回答書
[00:35:21.700 --> 00:35:23.700]  還是行動嘛為她做事
[00:35:23.700 --> 00:35:25.700]  為她做她最喜歡的事情
[00:35:25.700 --> 00:35:28.700]  現在是人家
[00:35:28.700 --> 00:35:29.700]  假如說你太太
[00:35:29.700 --> 00:35:32.700]  想要表達她對你的愛
[00:35:32.700 --> 00:35:34.700]  那她要怎麼表達
[00:35:34.700 --> 00:35:35.700]  她會說我愛你
[00:35:35.700 --> 00:35:36.700]  她會說你愛人家
[00:35:36.700 --> 00:35:38.700]  我愛我
[00:35:38.700 --> 00:35:41.700]  所以是鼓勵還是
[00:35:41.700 --> 00:35:43.700]  她也會說鼓勵的話
[00:35:43.700 --> 00:35:47.700]  現在是問你
[00:35:47.700 --> 00:35:49.700]  你的這個五個
[00:35:49.700 --> 00:35:51.700]  只能讓你選一個
[00:35:51.700 --> 00:35:53.700]  我還是選行動
[00:35:53.700 --> 00:35:55.700]  行動好好
[00:35:55.700 --> 00:35:59.700]  所以你太太現在在不在
[00:35:59.700 --> 00:36:00.700]  好
[00:36:00.700 --> 00:36:04.700]  所以你以後要多表示一些行動
[00:36:04.700 --> 00:36:06.700]  她就覺得被愛很深這樣
[00:36:06.700 --> 00:36:07.700]  你呢
[00:36:07.700 --> 00:36:09.700]  你的這個是哪一件
[00:36:09.700 --> 00:36:11.700]  說你不是說你太太
[00:36:11.700 --> 00:36:13.700]  說你
[00:36:13.700 --> 00:36:14.700]  第一個
[00:36:14.700 --> 00:36:15.700]  第一個是什麼
[00:36:15.700 --> 00:36:16.700]  就是那個
[00:36:16.700 --> 00:36:18.700]  鼓勵
[00:36:18.700 --> 00:36:19.700]  所以人家一鼓勵
[00:36:19.700 --> 00:36:21.700]  你就是被愛很深
[00:36:21.700 --> 00:36:23.700]  你是對我還是對太太
[00:36:23.700 --> 00:36:24.700]  對你對你對你
[00:36:24.700 --> 00:36:26.700]  人家對你呢
[00:36:26.700 --> 00:36:28.700]  她對我當服務的行動
[00:36:28.700 --> 00:36:30.700]  服務的行動
[00:36:30.700 --> 00:36:33.700]  我對太太是鼓勵
[00:36:33.700 --> 00:36:35.700]  我越鼓勵她就越做得好
[00:36:35.700 --> 00:36:37.700]  這樣
[00:36:37.700 --> 00:36:41.700]  所以你太太的love language是鼓勵的話
[00:36:41.700 --> 00:36:43.700]  肯定的話對不對
[00:36:43.700 --> 00:36:45.700]  你是人家服侍你
[00:36:45.700 --> 00:36:47.700]  你就覺得好像很開心
[00:36:47.700 --> 00:36:49.700]  是不是
[00:36:49.700 --> 00:36:51.700]  你太太在不在
[00:36:51.700 --> 00:36:53.700]  對對對
[00:36:53.700 --> 00:36:56.700]  所以你要常常鼓勵她是不是
[00:36:56.700 --> 00:36:58.700]  你這個有動機的
[00:36:58.700 --> 00:37:04.700]  然後回去問你太太
[00:37:04.700 --> 00:37:07.700]  你的five love language是不是鼓勵的話
[00:37:07.700 --> 00:37:11.700]  你不能想說自己想說我鼓勵她
[00:37:11.700 --> 00:37:13.700]  你要問你太太
[00:37:13.700 --> 00:37:14.700]  對不對嗎
[00:37:14.700 --> 00:37:16.700]  她說的對不對
[00:37:16.700 --> 00:37:18.700]  對
[00:37:18.700 --> 00:37:20.700]  不敢說不對
[00:37:20.700 --> 00:37:24.700]  那你覺得你太太是
[00:37:24.700 --> 00:37:26.700]  five love language是哪一個
[00:37:26.700 --> 00:37:29.700]  就是我對她
[00:37:29.700 --> 00:37:31.700]  還是她要表示對我的
[00:37:31.700 --> 00:37:33.700]  她
[00:37:33.700 --> 00:37:35.700]  她覺得哪一種方式
[00:37:35.700 --> 00:37:37.700]  她會覺得被愛很深
[00:37:37.700 --> 00:37:39.700]  接受禮物
[00:37:39.700 --> 00:37:41.700]  接受禮物
[00:37:41.700 --> 00:37:43.700]  有時候會有在開玩笑
[00:37:43.700 --> 00:37:45.700]  謝謝
[00:37:45.700 --> 00:37:49.700]  所以回去以後
[00:37:49.700 --> 00:37:51.700]  郭俊雄跟呂俊雄
[00:37:51.700 --> 00:37:53.700]  回去以後要詳細的問一下
[00:37:53.700 --> 00:37:55.700]  太太的love language是什麼
[00:37:55.700 --> 00:37:57.700]  不要搞錯了
[00:37:57.700 --> 00:37:59.700]  禮物一直送
[00:37:59.700 --> 00:38:01.700]  不需要了
[00:38:01.700 --> 00:38:03.700]  不需要了
[00:38:03.700 --> 00:38:05.700]  郭俊雄也這樣
[00:38:05.700 --> 00:38:07.700]  回去問太太一下
[00:38:07.700 --> 00:38:09.700]  太太可能是需要你多幹一點活
[00:38:09.700 --> 00:38:11.700]  你不要老是說
[00:38:11.700 --> 00:38:13.700]  只講話
[00:38:13.700 --> 00:38:15.700]  這很重要
[00:38:15.700 --> 00:38:17.700]  你要知道你太太的love language是什麼
[00:38:17.700 --> 00:38:19.700]  對方的love language是什麼
[00:38:19.700 --> 00:38:23.700]  那還有一個
[00:38:23.700 --> 00:38:25.700]  有一個基督徒
[00:38:25.700 --> 00:38:27.700]  他說太太有五個需要
[00:38:29.700 --> 00:38:31.700]  這本書也是非常好
[00:38:31.700 --> 00:38:33.700]  男人的需要
[00:38:33.700 --> 00:38:35.700]  他的需要與她的需要
[00:38:35.700 --> 00:38:43.700]  這兩本書在中國都已經翻成中文了
[00:38:43.700 --> 00:38:47.700]  一個是愛慕
[00:38:47.700 --> 00:38:49.700]  affection
[00:38:49.700 --> 00:38:51.700]  交談
[00:38:57.700 --> 00:38:59.700]  農醫生是嗎
[00:38:59.700 --> 00:39:03.700]  你上來一下
[00:39:03.700 --> 00:39:07.700]  你上來一下
