
[00:00:00.000 --> 00:00:02.100]  如果在中國人的十二生肖
[00:15:45.100 --> 00:15:46.700]  或者另一個翻譯是這樣說
[00:15:46.700 --> 00:15:49.700]  有些國家以戰車進馬自誇
[00:15:49.700 --> 00:15:51.900]  我們自誇要上主
[00:15:51.900 --> 00:15:53.300]  我們上帝的命
[00:15:53.300 --> 00:15:55.100]  在臨後十章十七節的話
[00:15:55.100 --> 00:15:56.300]  但誇口的
[00:15:56.300 --> 00:15:59.300]  就當指著主去誇口
[00:15:59.300 --> 00:16:01.100]  不要因為我們自己所擁有的
[00:16:01.100 --> 00:16:02.300]  甚麼來誇口
[00:16:02.300 --> 00:16:04.700]  不要以人為誇口
[00:16:04.700 --> 00:16:07.900]  我們只是誇我們的耶和華的命
[00:16:07.900 --> 00:16:08.500]  我們知道的
[00:16:08.500 --> 00:16:09.100]  每一次
[00:16:09.100 --> 00:16:10.300]  每一年我們拜年的時候
[00:16:10.300 --> 00:16:12.100]  弟兄姊妹
[00:16:12.100 --> 00:16:14.700]  我們遇到很多尷尬的場面
[00:16:14.700 --> 00:16:15.300]  是不是
[00:16:15.300 --> 00:16:18.500]  我們的子女會跟別人的子女比較
[00:16:18.500 --> 00:16:20.300]  別人讀名校
[00:16:20.300 --> 00:16:22.100]  你的子女不知道那間提了
[00:16:22.100 --> 00:16:24.300]  沒人知道的那間學校
[00:16:24.300 --> 00:16:26.500]  你的子女拔尖就上到大學
[00:16:26.500 --> 00:16:29.700]  你的子女淋兩次都沒上到
[00:16:29.700 --> 00:16:32.900]  別人所住的屋給你大
[00:16:32.900 --> 00:16:34.900]  用你的車給你靚
[00:16:34.900 --> 00:16:37.100]  平時開車不太察覺
[00:16:37.100 --> 00:16:39.300]  但試試開車去吱吓咀的
[00:16:39.300 --> 00:16:40.500]  五星級酒店的時候
[00:16:40.500 --> 00:16:42.500]  你會發覺在門口的侍應
[00:16:42.500 --> 00:16:44.900]  都因著你的車的態度
[00:16:44.900 --> 00:16:48.500]  來去處理你的態度
[00:16:48.500 --> 00:16:50.900]  見到你的車不是名車的話
[00:16:50.900 --> 00:16:53.300]  就叫你停在一旁
[00:16:53.300 --> 00:16:56.100]  然後先讓一輛輪胎行過
[00:16:56.100 --> 00:16:57.500]  因為怕你害怕他
[00:16:57.500 --> 00:16:58.100]  是不是
[00:16:58.100 --> 00:16:59.500]  在那一刻你馬上知道
[00:16:59.500 --> 00:17:03.700]  原來人在香港真的有貴賤之分
[00:17:03.700 --> 00:17:06.500]  以前我們說我們騎什麼寶馬
[00:17:06.500 --> 00:17:07.300]  現在我們騎什麼
[00:17:07.300 --> 00:17:10.100]  是不是真的寶馬
[00:17:10.100 --> 00:17:11.500]  我們騎著的寶馬
[00:17:11.500 --> 00:17:13.100]  跟騎著棵樹
[00:17:13.100 --> 00:17:16.300]  別人對你的態度是不一樣的
[00:17:16.300 --> 00:17:17.700]  如果騎著的是Toyota
[00:17:17.700 --> 00:17:19.900]  那就大件事了
[00:17:19.900 --> 00:17:21.300]  我們見到
[00:17:21.300 --> 00:17:23.700]  如果你騎著的那輛車是沒人認識的
[00:17:23.700 --> 00:17:25.500]  直接問是哪裏入口的
[00:17:25.500 --> 00:17:26.900]  這輛是二手車
[00:17:26.900 --> 00:17:28.500]  更加不知道怎麼死
[00:17:28.500 --> 00:17:29.900]  你見到隔壁開車的人
[00:17:29.900 --> 00:17:30.700]  在紅綠燈裏面
[00:17:30.700 --> 00:17:31.500]  看著他的眼光
[00:17:31.500 --> 00:17:32.700]  就眼光告訴你
[00:17:32.700 --> 00:17:36.300]  那輛車要拿去宰了
[00:17:36.300 --> 00:17:37.100]  不是吧
[00:17:37.100 --> 00:17:38.700]  這樣的車駛出來
[00:17:38.700 --> 00:17:42.100]  你就開始慢慢慢慢在那裏比較
[00:17:42.100 --> 00:17:43.700]  我們開始在那裏誇耀
[00:17:43.700 --> 00:17:45.500]  我們所擁有的一切
[00:17:45.500 --> 00:17:48.300]  但是上帝從來沒有說過
[00:17:48.300 --> 00:17:50.100]  我們擁有的物質是錯的
[00:17:50.100 --> 00:17:51.300]  但問題是
[00:17:51.300 --> 00:17:53.300]  我們誇耀的是什麼
[00:17:53.300 --> 00:17:54.500]  我們誇耀的
[00:17:54.500 --> 00:17:56.700]  應該是誇耀上帝的名
[00:17:56.700 --> 00:18:01.500]  而不是誇耀我們所擁有的
[00:18:01.500 --> 00:18:03.500]  兄弟姐妹
[00:18:03.500 --> 00:18:07.700]  今天教會受到世界的影響底下
[00:18:07.700 --> 00:18:10.100]  連教會都要誇耀
[00:18:10.100 --> 00:18:12.700]  我們擁有的有多大的面積
[00:18:12.700 --> 00:18:14.900]  我們的音響是多貴
[00:18:14.900 --> 00:18:18.900]  我們的敬拜隊是多麼的專業
[00:18:18.900 --> 00:18:20.900]  沒錯這一切都是好的
[00:18:20.900 --> 00:18:22.700]  我沒有說過這一切不好
[00:18:22.700 --> 00:18:23.500]  但問題是
[00:18:23.500 --> 00:18:25.700]  今天教會要誇的
[00:18:25.700 --> 00:18:28.500]  是誇耀耶和華的名
[00:18:28.500 --> 00:18:29.700]  是吧
[00:18:29.700 --> 00:18:30.900]  跟你旁邊的弟兄說一聲
[00:18:30.900 --> 00:18:34.700]  你要誇的是耶和華的名
[00:18:34.700 --> 00:18:36.900]  在第三段的經文
[00:18:36.900 --> 00:18:39.500]  在詩篇33篇17到18字
[00:18:39.500 --> 00:18:41.500]  不要倚靠戰馬
[00:18:41.500 --> 00:18:43.100]  他不能夠使你得勝
[00:18:43.100 --> 00:18:45.300]  即使他竭盡全力
[00:18:45.300 --> 00:18:46.300]  也救不了你
[00:18:46.300 --> 00:18:49.700]  但上主看顧敬畏他的人
[00:18:49.700 --> 00:18:52.900]  就是那些倚靠他慈愛的人
[00:18:52.900 --> 00:18:56.900]  我們看到詩篇是147篇10到11節
[00:18:56.900 --> 00:18:58.900]  他不起悅馬的力大
[00:18:58.900 --> 00:19:00.900]  也不起悅人的腿快
[00:19:00.900 --> 00:19:03.900]  或者譯為勇猛
[00:19:03.900 --> 00:19:05.900]  耶和華喜愛敬畏他
[00:19:05.900 --> 00:19:07.900]  和盼望他慈愛的人
[00:19:07.900 --> 00:19:09.300]  不要誤解
[00:19:09.300 --> 00:19:10.500]  這篇是詩篇
[00:19:10.500 --> 00:19:14.500]  詩篇詩人所講的是一個比較
[00:19:14.500 --> 00:19:18.500]  不是說馬的力大人的勇猛
[00:19:18.500 --> 00:19:20.500]  其實都是上帝所創造的
[00:19:20.500 --> 00:19:21.900]  是不是上帝就不起悅他們呢?
[00:19:21.900 --> 00:19:22.900]  不是不是不是
[00:19:22.900 --> 00:19:24.500]  他的意思是一個比較
[00:19:24.500 --> 00:19:27.300]  當馬的力大人的勇猛
[00:19:27.300 --> 00:19:29.900]  要對比於一個敬畏
[00:19:29.900 --> 00:19:33.100]  和願意等候耶和華慈愛的人
[00:19:33.100 --> 00:19:36.500]  上帝較為喜歡
[00:19:36.500 --> 00:19:40.500]  敬畏和等候他慈愛的人
[00:19:40.500 --> 00:19:43.900]  今天我們可能自己所擁有的
[00:19:43.900 --> 00:19:46.500]  我們不自覺地就覺得
[00:19:46.500 --> 00:19:49.100]  自己有相當大的後盾
[00:19:49.100 --> 00:19:51.100]  但是豈不知詩人所講的
[00:19:51.100 --> 00:19:54.700]  他說即使他竭盡全力
[00:19:54.700 --> 00:19:57.900]  也救不了你
[00:19:57.900 --> 00:20:00.900]  我們所擁有的一切
[00:20:00.900 --> 00:20:05.100]  是難以去解救我們人生種種的困難
[00:20:05.100 --> 00:20:07.500]  有人說
[00:20:07.500 --> 00:20:09.500]  有什麼問題是難的
[00:20:09.500 --> 00:20:11.500]  只要錢能夠解決問題
[00:20:11.500 --> 00:20:13.100]  就不是問題
[00:20:13.100 --> 00:20:15.500]  這句說話某程度上是對的
[00:20:15.500 --> 00:20:18.100]  但很可惜世界上太多的東西
[00:20:18.100 --> 00:20:21.700]  是錢解決不了的問題
[00:20:21.700 --> 00:20:24.100]  有錢也解決不了的問題
[00:20:24.100 --> 00:20:26.900]  那才是最嚴重的問題
[00:20:26.900 --> 00:20:28.300]  在那一刻就知道
[00:20:28.300 --> 00:20:30.700]  錢是幫助不了你和我
[00:20:30.700 --> 00:20:33.100]  唯有那位耶和華
[00:20:33.100 --> 00:20:34.700]  第四大段經文
[00:20:34.700 --> 00:20:36.300]  在啟示錄裡面
[00:20:36.300 --> 00:20:37.900]  第六章第二節
[00:20:37.900 --> 00:20:39.300]  我就觀看
[00:20:39.300 --> 00:20:41.100]  見有一匹白馬
[00:20:41.100 --> 00:20:43.100]  騎在馬上的拿著弓
[00:20:43.100 --> 00:20:44.900]  並有冠冕自給他
[00:20:44.900 --> 00:20:45.900]  他便出來
[00:20:45.900 --> 00:20:47.500]  勝了又要勝
[00:20:47.500 --> 00:20:48.700]  啟示錄十九章十一節
[00:20:48.700 --> 00:20:49.500]  我觀看
[00:20:49.500 --> 00:20:50.900]  見天開了
[00:20:50.900 --> 00:20:51.900]  有一匹白馬
[00:20:51.900 --> 00:20:55.100]  騎在馬上的稱為誠信真誠
[00:20:55.100 --> 00:20:57.300]  他審判爭戰
[00:20:57.300 --> 00:20:59.900]  都按著公義
[00:20:59.900 --> 00:21:03.300]  人生裡面我們今天是短暫的
[00:21:03.300 --> 00:21:05.700]  如果有盼望者是今世的話
[00:21:05.700 --> 00:21:08.900]  保羅說給未信的人是更加悲哀
[00:21:08.900 --> 00:21:12.300]  沒錯今天我們有盼望但我們有一個更大的盼望
[00:21:12.300 --> 00:21:13.700]  在未來的日子裡面
[00:21:13.700 --> 00:21:15.500]  在最後的戰爭當中
[00:21:15.500 --> 00:21:17.300]  在每一個審判裡面
[00:21:17.300 --> 00:21:20.300]  騎著白馬上面的那位復活的主耶穌
[00:21:20.300 --> 00:21:23.100]  才是最終的得勝者
[00:21:23.100 --> 00:21:24.500]  跟隨祂的人
[00:21:24.500 --> 00:21:25.500]  包括你和我
[00:21:25.500 --> 00:21:29.100]  都會成為了得勝那方的其中一份子
[00:21:29.100 --> 00:21:31.900]  我們得勝不是因為我們打贏這場仗
[00:21:31.900 --> 00:21:35.500]  而是耶穌已經打贏了這場仗
[00:21:35.500 --> 00:21:36.500]  所以各位弟兄姊妹
[00:21:36.500 --> 00:21:39.900]  我們必須要來到主耶穌面前去仰望
[00:21:39.900 --> 00:21:41.100]  祂的慈愛
[00:21:41.100 --> 00:21:43.900]  是依賴祂的得勝
[00:21:43.900 --> 00:21:45.300]  得勝不在乎你
[00:21:45.300 --> 00:21:48.300]  不在乎我能夠做些什麼
[00:21:48.300 --> 00:21:49.700]  或許今天
[00:21:49.700 --> 00:21:51.900]  你在社會上的地位
[00:21:51.900 --> 00:21:54.300]  不是顯赫的
[00:21:54.300 --> 00:21:56.700]  你的名字
[00:21:56.700 --> 00:22:00.300]  在Facebook裡面是眾多的
[00:22:00.300 --> 00:22:02.700]  你的人生的作為
[00:22:02.700 --> 00:22:04.300]  可寫下來的
[00:22:04.300 --> 00:22:05.700]  不是很多
[00:22:05.700 --> 00:22:07.500]  但不要忘記
[00:22:07.500 --> 00:22:10.700]  得勝的是這位主耶穌基督
[00:22:10.700 --> 00:22:14.700]  我們卻能夠站在得勝那方
[00:22:14.700 --> 00:22:17.500]  這是我們極度的盼望
[00:22:17.500 --> 00:22:19.900]  所以在四段經文裡面
[00:22:19.900 --> 00:22:21.700]  在馬年當中給我們的
[00:22:21.700 --> 00:22:24.100]  真正的勝敗不在乎馬
[00:22:24.100 --> 00:22:25.500]  乃在乎神
[00:22:25.500 --> 00:22:26.900]  只是誇上帝的名
[00:22:26.900 --> 00:22:29.100]  不要誇自己有幾疊馬
[00:22:29.100 --> 00:22:30.500]  這是廣東話
[00:22:30.500 --> 00:22:32.700]  敬畏和盼望神的慈愛
[00:22:32.700 --> 00:22:35.500]  而不是倚靠馬的力大
[00:22:35.500 --> 00:22:36.500]  最後
[00:22:36.500 --> 00:22:37.900]  最終的得勝者
[00:22:37.900 --> 00:22:39.500]  是騎白馬的主
[00:22:39.500 --> 00:22:41.900]  他是我們得勝的盼望
[00:22:41.900 --> 00:22:43.100]  在馬年裡面
[00:22:43.100 --> 00:22:44.900]  都恭祝大家
[00:22:44.900 --> 00:22:47.900]  健康上能夠龍馬精神
[00:22:47.900 --> 00:22:49.500]  為主全方位裡面
[00:22:49.500 --> 00:22:50.700]  是快馬加鞭
[00:22:50.700 --> 00:22:52.300]  馬不停蹄
[00:22:52.300 --> 00:22:53.500]  馬到功成
[00:22:53.500 --> 00:22:54.500]  而且
[00:22:54.500 --> 00:22:55.700]  侍奉主裡面
[00:22:55.700 --> 00:22:57.100]  沒什麼馬虎虎
[00:22:57.100 --> 00:22:58.700]  要做一個
[00:22:58.700 --> 00:23:00.300]  一馬當先
[00:23:00.300 --> 00:23:02.300]  並且要天馬行空的
[00:23:02.300 --> 00:23:04.100]  是充滿創意的
[00:23:04.100 --> 00:23:07.300]  面對罪我們要懸崖勒馬
[00:23:07.300 --> 00:23:08.900]  而且最後
[00:23:08.900 --> 00:23:10.300]  在Facebook有人問我
[00:23:10.300 --> 00:23:11.700]  牧師身為基督徒
[00:23:11.700 --> 00:23:14.500]  應該跟人說什麼恭賀的話
[00:23:14.500 --> 00:23:15.100]  我說
[00:23:15.100 --> 00:23:16.100]  最好就是說
[00:23:16.100 --> 00:23:17.500]  以馬來利
[00:23:17.500 --> 00:23:18.900]  因為人
[00:23:18.900 --> 00:23:19.900]  在非盡途
[00:23:19.900 --> 00:23:21.700]  他聽到馬年有馬字
[00:23:21.700 --> 00:23:22.500]  也有個利字
[00:23:22.500 --> 00:23:25.100]  他就很開心
[00:23:25.100 --> 00:23:26.300]  而確實我們知道
[00:23:26.300 --> 00:23:27.700]  以馬來利就是
[00:23:27.700 --> 00:23:30.300]  神與你同在的意思
[00:23:30.300 --> 00:23:31.300]  請一同喜立
