
[00:00:00.000 --> 00:00:07.640]  香港特區政府最近有關那個蘇道立法的事
[00:18:34.400 --> 00:18:36.760]  不是神的心意
[00:18:36.760 --> 00:18:38.760]  跟著我們再看看
[00:18:38.760 --> 00:18:42.560]  舊約聖經非常清楚的指明
[00:18:42.560 --> 00:18:44.560]  同性的性行為
[00:18:44.560 --> 00:18:49.200]  他不單只是SIN
[00:18:49.200 --> 00:18:53.640]  而且在舊約以色列人的國家當中
[00:18:53.640 --> 00:18:55.280]  他是一個CRIME
[00:18:55.280 --> 00:18:57.720]  是罪行來的
[00:18:57.720 --> 00:19:00.040]  是刑事的罪行來的
[00:19:00.040 --> 00:19:01.640]  在哪裡看到呢
[00:19:01.640 --> 00:19:04.360]  我們看回以色列人
[00:19:04.360 --> 00:19:06.960]  他們所立的法律當中
[00:19:06.960 --> 00:19:09.360]  他們有一條這樣的法例
[00:19:09.360 --> 00:19:11.880]  利美記十八章的二十二節
[00:19:11.880 --> 00:19:13.280]  我們一起讀
[00:19:13.280 --> 00:19:15.400]  不可與男人苟合
[00:19:15.400 --> 00:19:17.440]  好像與女人一樣
[00:19:17.440 --> 00:19:19.760]  這本是可憎惡的
[00:19:19.760 --> 00:19:22.080]  另外利美記的二十章十三節
[00:19:22.080 --> 00:19:23.000]  一起讀
[00:19:23.000 --> 00:19:25.000]  人若與男人苟合
[00:19:25.000 --> 00:19:26.360]  像與女人一樣
[00:19:26.360 --> 00:19:29.520]  他們二人行了可憎的事
[00:19:29.520 --> 00:19:31.520]  總要把他們致死
[00:19:31.520 --> 00:19:34.280]  罪要歸到他們身上
[00:19:34.280 --> 00:19:35.040]  親愛的兄弟姐妹
[00:19:35.040 --> 00:19:38.360]  我希望大家留意
[00:19:38.360 --> 00:19:41.440]  舊約這些的律例
[00:19:41.440 --> 00:19:43.320]  典章
[00:19:43.320 --> 00:19:46.960]  是以色列人國家的法律
[00:19:46.960 --> 00:19:48.000]  不是十誡
[00:19:48.000 --> 00:19:51.440]  十誡是對全人類都講的
[00:19:51.440 --> 00:19:53.160]  但我們看到他們的國家
[00:19:53.160 --> 00:19:56.000]  是有他們自己的律法的
[00:19:56.000 --> 00:19:58.280]  而當時以色列的律法
[00:19:58.280 --> 00:20:00.680]  實際上不單是以色列
[00:20:00.680 --> 00:20:01.920]  你看到今日世界裏面
[00:20:01.920 --> 00:20:05.600]  以前絕大部分的國家
[00:20:05.600 --> 00:20:06.680]  他們的法律
[00:20:06.680 --> 00:20:08.840]  對同性戀都是這樣看的
[00:20:08.840 --> 00:20:10.400]  甚至到現在為止
[00:20:10.400 --> 00:20:13.120]  所有回教的國家
[00:20:13.120 --> 00:20:15.520]  對同性戀都是這樣看的
[00:20:15.520 --> 00:20:16.880]  是因為這樣
[00:20:16.880 --> 00:20:17.960]  在今天
[00:20:17.960 --> 00:20:21.280]  對同性戀這個罪的處罰
[00:20:21.280 --> 00:20:23.560]  最嚴的
[00:20:23.560 --> 00:20:25.120]  是哪些國家呢
[00:20:25.120 --> 00:20:26.520]  我告訴大家
[00:20:26.520 --> 00:20:29.320]  不是基督教國家
[00:20:29.320 --> 00:20:31.640]  如果你說基督教國家太失望
[00:20:31.640 --> 00:20:35.640]  基督教國家反而是最先最先說
[00:20:35.640 --> 00:20:39.040]  同性戀合法
[00:20:39.040 --> 00:20:44.560]  最嚴的反而是回教的國家
[00:20:44.560 --> 00:20:47.760]  所以有時候我們心裏面都有一種
[00:20:47.760 --> 00:20:50.360]  很難受的感覺
[00:20:50.360 --> 00:20:51.960]  即是你說
[00:20:51.960 --> 00:20:54.280]  他們信的阿拉
[00:20:54.280 --> 00:20:56.240]  不完全的
[00:20:56.240 --> 00:20:58.400]  不是我們的耶和華
[00:20:58.400 --> 00:21:00.200]  跟我們的耶和華是沒得比的
[00:21:00.200 --> 00:21:02.280]  跟我們的神沒得比
[00:21:02.280 --> 00:21:03.760]  但你看那些人
[00:21:03.760 --> 00:21:06.680]  對他們的阿拉那種敬虔的態度
[00:21:06.680 --> 00:21:08.680]  跟今日基督徒
[00:21:08.680 --> 00:21:11.360]  對我們的神敬虔的態度
[00:21:11.360 --> 00:21:14.080]  差很遠
[00:21:14.080 --> 00:21:18.280]  是否值得我們感到難過
[00:21:18.280 --> 00:21:20.400]  在這段聖經
[00:21:20.400 --> 00:21:21.800]  首先看到
[00:21:21.800 --> 00:21:25.240]  不可與男人九合
[00:21:25.240 --> 00:21:27.560]  「九合」這個字
[00:21:27.560 --> 00:21:30.240]  原文叫做shakha
[00:21:30.240 --> 00:21:32.240]  shakha是甚麼呢
[00:21:32.240 --> 00:21:34.720]  其實就是性行為
[00:21:34.720 --> 00:21:37.600]  它不是指性傾向
[00:21:37.600 --> 00:21:39.280]  不是說我是個男生
[00:21:39.280 --> 00:21:41.600]  我喜歡跟男生一起玩
[00:21:41.600 --> 00:21:43.680]  這個不是罪
[00:21:43.680 --> 00:21:44.640]  我是女生
[00:21:44.640 --> 00:21:47.200]  我喜歡跟女生一起玩
[00:21:47.200 --> 00:21:49.120]  我喜歡跟女生聊天
[00:21:49.120 --> 00:21:50.720]  我喜歡跟她們做朋友
[00:21:50.720 --> 00:21:52.720]  這是很正常的事
[00:21:52.720 --> 00:21:54.360]  友誼
[00:21:54.360 --> 00:21:57.920]  是任何不同的人都可以建立的
[00:21:57.920 --> 00:22:00.400]  聖經裏面說到這是性的關係
[00:22:00.400 --> 00:22:02.400]  是上床的關係
[00:22:02.400 --> 00:22:04.880]  聖經是用「九合」的中文
[00:22:04.880 --> 00:22:08.440]  實際上shakha是一個性行為
[00:22:08.440 --> 00:22:10.320]  然後尼米基的二十章十三節
[00:22:10.320 --> 00:22:11.720]  同樣說到
[00:22:11.720 --> 00:22:12.800]  人若果與
[00:22:12.800 --> 00:22:13.840]  這個「人」這個字
[00:22:13.840 --> 00:22:14.880]  「ish」
[00:22:14.880 --> 00:22:16.000]  就是男人
[00:22:16.000 --> 00:22:18.160]  若與男人「九合」
[00:22:18.160 --> 00:22:20.640]  好像與女人一樣
[00:22:20.640 --> 00:22:21.880]  他們二人
[00:22:21.880 --> 00:22:23.480]  行了可憎的事
[00:22:23.480 --> 00:22:25.320]  總要把她們致死
[00:22:25.320 --> 00:22:27.600]  都是在說上床
[00:22:27.600 --> 00:22:28.840]  性的關係
[00:22:28.840 --> 00:22:30.080]  來講的
[00:22:30.080 --> 00:22:32.000]  而聖經裏面不單止說
[00:22:32.000 --> 00:22:34.720]  總要將她們致死
[00:22:34.720 --> 00:22:38.080]  罪要歸到她們的身上
[00:22:38.080 --> 00:22:39.160]  我們看到
[00:22:39.160 --> 00:22:41.160]  它亦都說了一件事
[00:22:41.160 --> 00:22:44.960]  本是可憎惡的
[00:22:44.960 --> 00:22:46.960]  神是憎惡這些的罪
[00:22:46.960 --> 00:22:48.720]  各位親愛的弟兄姊妹
[00:22:48.720 --> 00:22:51.200]  但是我們要很清楚知道
[00:22:51.200 --> 00:22:53.880]  這是舊約
[00:22:53.880 --> 00:22:58.760]  是以色列人國家的法律定的東西
[00:22:58.760 --> 00:23:00.160]  我們在今天的教會
[00:23:00.160 --> 00:23:02.440]  我們不是以色列國
[00:23:02.440 --> 00:23:04.520]  這不是我們社會的律法
[00:23:04.520 --> 00:23:06.880]  我們要分得清清楚楚
[00:23:06.880 --> 00:23:08.200]  但另一方面
[00:23:08.200 --> 00:23:11.240]  我們又要很清楚知道神的心意
[00:23:11.240 --> 00:23:13.960]  祂是不喜歡這件事
[00:23:13.960 --> 00:23:16.720]  接著我們再看一看
[00:23:16.720 --> 00:23:21.640]  舊約另一段的經文
[00:23:21.640 --> 00:23:25.880]  《創世紀》十九章五到八節
[00:23:25.880 --> 00:23:29.720]  我們找到一起讀這段的經文
[00:23:29.720 --> 00:23:31.920]  「呼叫羅德說
[00:23:31.920 --> 00:23:33.120]  今日晚上
[00:23:33.120 --> 00:23:35.960]  到你這裡來的人在哪裡呢?
[00:23:35.960 --> 00:23:37.560]  把他們帶出來
[00:23:37.560 --> 00:23:39.560]  任我們所為
[00:23:39.560 --> 00:23:41.960]  羅德出來把門關上
[00:23:41.960 --> 00:23:43.960]  到眾人那裡說
[00:23:43.960 --> 00:23:44.880]  眾弟兄
[00:23:44.880 --> 00:23:47.560]  請你們不要做這惡事
[00:23:47.560 --> 00:23:48.880]  我有兩個女兒
[00:23:48.880 --> 00:23:50.320]  還是處女
[00:23:50.320 --> 00:23:51.640]  用我領出來
[00:23:51.640 --> 00:23:53.920]  任憑你們的心願而行
[00:23:53.920 --> 00:23:55.480]  指示這兩個人
[00:23:55.480 --> 00:23:56.960]  基督我卸下
[00:23:56.960 --> 00:23:59.160]  不要向他們做什麼」
[00:23:59.160 --> 00:24:00.760]  各位弟兄姊妹
[00:24:00.760 --> 00:24:03.360]  我們看回當時的《所多碼》
[00:24:03.360 --> 00:24:07.120]  為甚麼「Sodom」這個字在今天
[00:24:07.120 --> 00:24:10.320]  是要來形容同性戀
[00:24:10.320 --> 00:24:12.000]  這個行為
[00:24:12.000 --> 00:24:14.960]  其實就是從這個典故而出來
[00:24:14.960 --> 00:24:16.000]  當時
[00:24:16.000 --> 00:24:18.320]  全城的男人
[00:24:18.320 --> 00:24:22.880]  當聽到有幾個男人去了羅德的家
[00:24:22.880 --> 00:24:25.400]  是完全陌生的
[00:24:25.400 --> 00:24:26.800]  不是他們自己的人
[00:24:26.800 --> 00:24:28.760]  是陌生的男人
[00:24:28.760 --> 00:24:30.560]  去了羅德的家
[00:24:30.560 --> 00:24:32.920]  合成的這些男人
[00:24:32.920 --> 00:24:35.520]  就去到羅德的家拍門
[00:24:35.520 --> 00:24:37.360]  然後要求羅德
[00:24:37.360 --> 00:24:39.960]  將那幾個人交出來
[00:24:39.960 --> 00:24:41.360]  交出來做甚麼?
[00:24:41.360 --> 00:24:43.800]  把他們帶出來
[00:24:43.800 --> 00:24:46.640]  任我們所為
[00:24:46.640 --> 00:24:48.440]  我想問問大家
[00:24:48.440 --> 00:24:51.040]  你只是就這樣說
[00:24:51.040 --> 00:24:52.600]  任我們所為
[00:24:52.600 --> 00:24:56.840]  你想到甚麼呢?
[00:24:56.840 --> 00:24:58.040]  有些人可能想到
[00:24:58.040 --> 00:25:00.320]  砌他
[00:25:00.320 --> 00:25:01.480]  釘他
[00:25:01.480 --> 00:25:03.680]  割他
[00:25:03.680 --> 00:25:05.760]  總之拳打腳踢
[00:25:05.760 --> 00:25:06.560]  割他耳朵
[00:25:06.560 --> 00:25:07.160]  割他鼻子
[00:25:07.160 --> 00:25:07.720]  甚麼甚麼甚麼
[00:25:07.720 --> 00:25:08.600]  任我們所為
[00:25:08.600 --> 00:25:09.840]  虐待他
[00:25:09.840 --> 00:25:12.960]  你可能會想到這件事
[00:25:12.960 --> 00:25:15.520]  但聖經用的字
[00:25:15.520 --> 00:25:17.240]  在希伯來文
[00:25:17.240 --> 00:25:21.960]  是一個非常獨特的字
[00:25:21.960 --> 00:25:24.840]  這一班的男人叫羅德
[00:25:24.840 --> 00:25:26.880]  將你叫的男人帶出來
[00:25:26.880 --> 00:25:30.080]  任我們虐待他
[00:25:30.080 --> 00:25:30.880]  虐待
[00:25:30.880 --> 00:25:34.360]  Y-A-D-A
[00:25:34.360 --> 00:25:37.360]  甚麼叫虐待
[00:25:37.360 --> 00:25:40.880]  虐待Y-A-D-A
[00:25:40.880 --> 00:25:42.800]  這個字的意思
[00:25:42.800 --> 00:25:47.520]  一共在《創世紀》出現十二次
[00:25:47.520 --> 00:25:50.040]  一共出現了十二次
[00:25:50.040 --> 00:25:54.000]  其中有十次
[00:25:54.000 --> 00:25:56.320]  中文的翻譯
[00:25:56.320 --> 00:25:58.920]  就是同房
[00:25:58.920 --> 00:26:01.760]  十次的翻譯是同房
[00:26:01.760 --> 00:26:05.600]  亞當與夏娃同房
[00:26:05.600 --> 00:26:08.800]  就生了那個人
[00:26:08.800 --> 00:26:11.360]  後來又同房
[00:26:11.360 --> 00:26:13.720]  就生了瑟德
[00:26:13.720 --> 00:26:15.960]  然後誰誰誰跟誰同房
[00:26:15.960 --> 00:26:18.000]  就生了爾薩
[00:26:18.000 --> 00:26:20.400]  阿不拉罕跟瑟拉同房
[00:26:20.400 --> 00:26:22.160]  就生了爾薩
[00:26:22.160 --> 00:26:23.040]  然後還有
[00:26:23.040 --> 00:26:24.720]  雅各跟誰誰誰同房
[00:26:24.720 --> 00:26:25.480]  就生了兒子
[00:26:25.480 --> 00:26:26.920]  然後誰誰誰同房
[00:26:26.920 --> 00:26:28.000]  又生了誰
[00:26:28.000 --> 00:26:29.960]  全部都是
[00:26:29.960 --> 00:26:32.320]  跟夫妻發生關係
[00:26:32.320 --> 00:26:33.920]  是上床
[00:26:33.920 --> 00:26:35.200]  性行為
[00:26:35.200 --> 00:26:36.240]  有關的
[00:26:36.240 --> 00:26:38.680]  是只有兩次
[00:26:38.680 --> 00:26:40.320]  只有兩次
[00:26:40.320 --> 00:26:43.120]  是深入認識的意思
[00:26:43.120 --> 00:26:44.560]  是只有兩次
[00:26:44.560 --> 00:26:46.680]  因為希伯來字
[00:26:46.680 --> 00:26:48.360]  是字比較少
[00:26:48.360 --> 00:26:49.400]  但另一方面
[00:26:49.400 --> 00:26:52.200]  字與字之間是有些相關的地方
[00:26:52.200 --> 00:26:54.000]  他其實是提醒我們
[00:26:54.000 --> 00:26:55.200]  夫妻的性行為
[00:26:55.200 --> 00:26:56.840]  不只是性
[00:26:56.840 --> 00:26:58.080]  也要愛
[00:26:58.080 --> 00:26:59.360]  而這個愛本身
[00:26:59.360 --> 00:27:02.280]  是要深入彼此之間
[00:27:02.280 --> 00:27:03.880]  互相溝通
[00:27:03.880 --> 00:27:05.320]  要彼此的認識
[00:27:05.320 --> 00:27:07.080]  是零與零的溝通
[00:27:07.080 --> 00:27:08.680]  心與心的結合
[00:27:08.680 --> 00:27:11.040]  以至在性的關係裡面
[00:27:11.040 --> 00:27:15.520]  不是純粹發洩性慾那麼簡單
[00:27:15.520 --> 00:27:17.720]  這是神的心意
[00:27:17.720 --> 00:27:20.880]  不過一些同性戀的人
[00:27:20.880 --> 00:27:24.560]  有時候真的啼笑皆非
[00:27:24.560 --> 00:27:25.720]  他說你搞錯了
[00:27:25.720 --> 00:27:26.800]  宋牧師
[00:27:26.800 --> 00:27:29.760]  有一個人跟我辯
[00:27:29.760 --> 00:27:33.960]  「也嗒」這個字是認識的意思
[00:27:33.960 --> 00:27:35.040]  我就說
[00:27:35.040 --> 00:27:37.240]  你繼續讀下去
[00:27:37.240 --> 00:27:39.160]  你對一個神
[00:27:39.160 --> 00:27:41.520]  這樣也罵
[00:27:41.520 --> 00:27:43.480]  這樣也說
[00:27:43.480 --> 00:27:45.080]  他甚至說作了
[00:27:45.080 --> 00:27:46.880]  不可以作這惡事
[00:27:46.880 --> 00:27:48.200]  十三節
[00:27:48.200 --> 00:27:51.480]  不可以做這惡事得罪神
[00:27:51.480 --> 00:27:55.200]  而神就是因為這個神的罪惡甚大
[00:27:55.200 --> 00:27:58.040]  所以要將祂毀滅
[00:27:58.040 --> 00:27:58.920]  如果這群人說
[00:27:58.920 --> 00:28:00.400]  有幾個陌生人
[00:28:00.400 --> 00:28:01.360]  帶他們出來
[00:28:01.360 --> 00:28:06.040]  讓我們深入認識一下祂
[00:28:06.040 --> 00:28:07.560]  好不好?
[00:28:07.560 --> 00:28:09.000]  當然好
[00:28:09.000 --> 00:28:11.320]  但是羅德的回應是很怪的
[00:28:11.320 --> 00:28:12.320]  弟兄們
[00:28:12.320 --> 00:28:14.560]  你不要做這件惡事
[00:28:14.560 --> 00:28:17.680]  深入認識祂是惡事
[00:28:17.680 --> 00:28:19.080]  然後還要做多一件
[00:28:19.080 --> 00:28:21.520]  更加令我們感覺啼笑皆非
[00:28:21.520 --> 00:28:22.480]  我有兩個女兒
[00:28:22.480 --> 00:28:24.120]  還是處女
[00:28:24.120 --> 00:28:26.600]  不如你不要搞他們三個
[00:28:26.600 --> 00:28:33.680]  難道你們深入認識祂們兩個嗎?
[00:28:33.680 --> 00:28:36.520]  完全不合常理
[00:28:36.520 --> 00:28:39.880]  完全不看上文不看下理
[00:28:39.880 --> 00:28:41.760]  完全不看這個字
[00:28:41.760 --> 00:28:43.400]  在整個創世紀裏面
[00:28:43.400 --> 00:28:46.680]  它主要的用法到底在哪裏
[00:28:46.680 --> 00:28:48.440]  各位親愛的弟兄姊妹
[00:28:48.440 --> 00:28:50.120]  從這段聖經當中
[00:28:50.120 --> 00:28:52.120]  我們看得非常清楚
[00:28:52.120 --> 00:28:55.000]  「也」是指常常
[00:28:55.000 --> 00:28:59.560]  羅德為何在這個時候叫女兒出來
[00:28:59.560 --> 00:29:02.360]  然後不想合成的男人
[00:29:02.360 --> 00:29:05.440]  和三個男人發生這種關係
[00:29:05.440 --> 00:29:11.360]  就是希望他們不要壞到這麼壞
[00:29:11.360 --> 00:29:15.600]  其實羅德也有些問題
[00:29:15.600 --> 00:29:19.760]  我覺得這個問題真的很離譜
[00:29:19.760 --> 00:29:22.440]  那你們兩個女兒是甚麼人呢?
[00:29:22.440 --> 00:29:24.480]  有甚麼可能讓兩個處女
[00:29:24.480 --> 00:29:27.680]  讓兩個女兒讓這班男人
[00:29:27.680 --> 00:29:34.040]  好像被禽獸那樣來做法?
[00:29:34.040 --> 00:29:35.880]  所以你可以看到當時
[00:29:35.880 --> 00:29:38.640]  幸好沒有發生這件事
[00:29:38.640 --> 00:29:43.120]  否則我看得很難放過羅德
[00:29:43.120 --> 00:29:44.800]  是不是呢?
[00:29:44.800 --> 00:29:47.080]  各位親愛的弟兄姊妹
[00:29:47.080 --> 00:29:50.920]  你可以看到這件「神毀滅所多瑪」
[00:29:50.920 --> 00:29:52.320]  是有原因的
[00:29:52.320 --> 00:29:54.400]  而其中一個主要的原因
[00:29:54.400 --> 00:29:55.680]  你看得很清楚
[00:29:55.680 --> 00:30:00.120]  是聖經如此仔細具體地描寫出來
[00:30:00.120 --> 00:30:02.120]  是同性戀
[00:30:02.120 --> 00:30:03.800]  非常清楚
[00:30:03.800 --> 00:30:04.680]  好了
[00:30:04.680 --> 00:30:05.800]  有些人就說
[00:30:05.800 --> 00:30:08.760]  這是舊約
[00:30:08.760 --> 00:30:10.720]  舊約已經過了
[00:30:10.720 --> 00:30:12.440]  因為當時
[00:30:12.440 --> 00:30:14.800]  神給他們的命令要生養眾多
[00:30:14.800 --> 00:30:16.240]  遍滿地面
[00:30:16.240 --> 00:30:17.400]  所以舊約的時候
[00:30:17.400 --> 00:30:19.440]  生養眾多,有這麼多就有這麼多
[00:30:19.440 --> 00:30:22.040]  但現在已經爆滿了
[00:30:22.040 --> 00:30:23.560]  現在不夠吃了
[00:30:23.560 --> 00:30:25.720]  那你還生養眾多來做什麼呢?
[00:30:25.720 --> 00:30:29.480]  所以同性戀是個「way out」
[00:30:29.480 --> 00:30:32.360]  所謂「way out」就是「生不出」
[00:30:32.360 --> 00:30:37.280]  「生不出」就可以限制了整個世界人口的增長
[00:30:37.280 --> 00:30:39.920]  我們要看看新約
[00:30:39.920 --> 00:30:42.440]  新約又怎麼看呢?
[00:30:42.440 --> 00:30:48.400]  是不是這樣就叫做一個「way out」呢?
[00:30:48.400 --> 00:30:50.120]  我們一起去看看
[00:30:50.120 --> 00:31:00.280]  《羅馬書》一章二十六到二十七節
[00:31:00.280 --> 00:31:01.440]  我們一起讀一讀
[00:31:20.240 --> 00:31:26.120]  「羞恥的事,就在自己身上,受者妄為當得的報應。」
[00:31:26.120 --> 00:31:28.960]  聖經裏面講得很清楚
[00:31:28.960 --> 00:31:33.400]  聖經講到「羞恥」這個字
[00:31:33.400 --> 00:31:35.280]  我很想大家知道
[00:31:35.280 --> 00:31:38.320]  二十六節「羞恥」這個字
[00:31:38.320 --> 00:31:41.280]  和二十七節「羞恥」這個字
[00:31:41.280 --> 00:31:44.480]  是有兩個不同的希臘字
[00:31:44.480 --> 00:31:48.400]  二十六節那個字叫做「atemias」
[00:31:48.400 --> 00:31:53.320]  「atemias」這個字是沒有臉的
[00:31:53.320 --> 00:31:55.240]  是不榮譽的
[00:31:55.240 --> 00:31:58.840]  是「羞恥」的意思
[00:31:58.840 --> 00:32:00.760]  然後到了二十七節
[00:32:00.760 --> 00:32:03.520]  是「eskemenchene」
[00:32:03.520 --> 00:32:06.480]  「eskemenchene」這個字
[00:32:06.480 --> 00:32:08.160]  是畸形的意思
[00:32:08.160 --> 00:32:10.280]  是變態的意思
[00:32:10.280 --> 00:32:11.200]  當然
[00:32:11.200 --> 00:32:12.560]  因為這個是畸形
[00:32:12.560 --> 00:32:13.560]  是變態
[00:32:13.560 --> 00:32:15.720]  你很自然都會羞辱神
[00:32:15.720 --> 00:32:16.840]  羞辱父母
[00:32:16.840 --> 00:32:18.840]  羞辱自己
[00:32:18.840 --> 00:32:21.240]  所以聖經裏面用了幾個不同的字
[00:32:21.240 --> 00:32:22.800]  來讓我們看見
[00:32:22.800 --> 00:32:25.800]  神對這個行為的本身
[00:32:25.800 --> 00:32:28.680]  祂的心意
[00:32:28.680 --> 00:32:31.560]  是認定來到新約也好
[00:32:31.560 --> 00:32:35.800]  神認定同性的性行為
[00:32:35.800 --> 00:32:37.360]  是畸形的
[00:32:37.360 --> 00:32:38.840]  是變態的
[00:32:38.840 --> 00:32:40.440]  是丟臉的
[00:32:40.440 --> 00:32:42.040]  是不榮譽的
[00:32:42.040 --> 00:32:43.320]  是羞辱神
[00:32:43.320 --> 00:32:44.480]  羞辱父母
[00:32:44.480 --> 00:32:46.000]  羞辱自己
[00:32:46.000 --> 00:32:49.320]  是神所不喜悅的
[00:32:49.320 --> 00:32:51.400]  那你說這個是不是罪呢?
[00:32:51.400 --> 00:32:53.320]  如果你說這樣都不是罪
[00:32:53.320 --> 00:32:56.920]  那還有甚麼才叫罪呢?
[00:32:56.920 --> 00:32:58.400]  另一方面
[00:32:58.400 --> 00:33:01.960]  我們再看看另一段經文
[00:33:01.960 --> 00:33:06.080]  哥林多前書的六章第九節
[00:33:06.080 --> 00:33:07.560]  我們一起讀
[00:33:07.560 --> 00:33:12.160]  「你們豈不知不義的不能承受神的國安」
[00:33:12.160 --> 00:33:13.320]  「不要自棄」
[00:33:13.320 --> 00:33:15.680]  「無論是淫亂的、拜偶像的」
[00:33:15.680 --> 00:33:19.360]  「奸淫的、作戀童的、親藍色的」
[00:33:19.360 --> 00:33:21.000]  在這段聖經當中
[00:33:21.000 --> 00:33:23.400]  親藍色的
[00:33:23.400 --> 00:33:27.000]  很明顯就是指同性戀
[00:33:27.000 --> 00:33:30.040]  然後第八節非常清楚說到
[00:33:30.040 --> 00:33:33.960]  律法不是為那些義人而設的
[00:33:33.960 --> 00:33:36.280]  律法是為那些不義的
[00:33:36.280 --> 00:33:37.840]  不法的
[00:33:37.840 --> 00:33:39.200]  那些不信服的
[00:33:39.200 --> 00:33:40.280]  不虔誠的
[00:33:40.280 --> 00:33:41.400]  犯罪的
[00:33:41.400 --> 00:33:44.320]  然後就列出一大堆
[00:33:44.320 --> 00:33:46.640]  「無論是淫亂的、拜偶像的」
[00:33:46.640 --> 00:33:48.120]  「奸淫的、作戀童的」
[00:33:48.120 --> 00:33:50.360]  或者
[00:33:50.360 --> 00:33:52.560]  大家知道
[00:33:52.560 --> 00:33:54.760]  現在在這個世界裏面
[00:33:54.760 --> 00:33:58.640]  已經越來越擔心的一件事
[00:33:58.640 --> 00:34:01.000]  就是有人提出
[00:34:01.000 --> 00:34:04.120]  為甚麼小朋友、細蚊仔
[00:34:04.120 --> 00:34:08.800]  不可以享受成年人的自由
[00:34:08.800 --> 00:34:11.520]  為甚麼你們可以有性的行為
[00:34:11.520 --> 00:34:13.160]  為甚麼小朋友不可以
[00:34:13.160 --> 00:34:16.200]  為甚麼青少年不可以
[00:34:16.200 --> 00:34:18.560]  所以有一個叫做
[00:34:18.560 --> 00:34:20.320]  NAMBLA
[00:34:20.320 --> 00:34:22.640]  N-A-M-B-L-A
[00:34:22.640 --> 00:34:24.040]  這個組織
[00:34:24.040 --> 00:34:25.080]  其實這個是甚麼人呢
[00:34:25.080 --> 00:34:30.760]  North American Men Love Boys Association
[00:34:30.760 --> 00:34:32.080]  我告訴大家
[00:34:32.080 --> 00:34:33.320]  這個組織
[00:34:33.320 --> 00:34:36.720]  就說成年人和細蚊仔一樣有自由
[00:34:36.720 --> 00:34:38.760]  一樣有
[00:34:38.760 --> 00:34:40.960]  這個
[00:34:40.960 --> 00:34:44.160]  性的方面享受的自由
[00:34:44.160 --> 00:34:46.800]  所以他們現在要求
[00:34:46.800 --> 00:34:48.440]  性行為
[00:34:48.440 --> 00:34:50.600]  要將年齡一直降
[00:34:50.600 --> 00:34:52.920]  香港已經將「肛交」的年齡一直降
[00:34:52.920 --> 00:34:55.120]  然後現在還要降
[00:34:55.120 --> 00:34:55.920]  降到甚麼呢
[00:34:55.920 --> 00:34:58.960]  12歲以上
[00:34:58.960 --> 00:35:01.640]  我給大家看到的這個恐怖
[00:35:01.640 --> 00:35:04.280]  這個恐怖是甚麼呢
[00:35:04.280 --> 00:35:06.280]  有這個輔導
[00:35:06.280 --> 00:35:09.040]  來到「講夾道」
[00:35:09.040 --> 00:35:11.400]  我也很想跟大家分享
[00:35:11.400 --> 00:35:13.720]  其實是有一個40歲
[00:35:13.720 --> 00:35:17.080]  英文的教授
[00:35:17.080 --> 00:35:18.960]  他寫了
[00:35:18.960 --> 00:35:20.280]  Living
[00:35:20.280 --> 00:35:21.280]  或者
[00:35:21.280 --> 00:35:24.080]  Growing up with two mums
[00:35:24.080 --> 00:35:26.240]  Why
[00:35:26.240 --> 00:35:29.520]  I am a conservative
[00:35:29.520 --> 00:35:30.320]  他說
[00:35:30.320 --> 00:35:32.680]  我是一個同性戀的家庭
[00:35:32.680 --> 00:35:34.680]  成長的人
[00:35:34.680 --> 00:35:41.240]  但是為甚麼我仍然相信傳統的婚姻呢
[00:35:41.240 --> 00:35:44.440]  因為在他整個成長的過程當中
[00:35:44.440 --> 00:35:47.800]  他在紐約區成長
[00:35:47.800 --> 00:35:49.480]  對著那些HIV
[00:35:49.480 --> 00:35:53.120]  對著那些愛滋病
[00:35:53.120 --> 00:35:54.560]  他的心裏面
[00:35:54.560 --> 00:35:57.520]  看到這麼多這些東西
[00:35:57.520 --> 00:35:59.680]  他害怕
[00:35:59.680 --> 00:36:02.240]  他害怕
[00:36:02.240 --> 00:36:03.560]  所以呢
[00:36:03.560 --> 00:36:05.720]  他立定了一個心願
[00:36:05.720 --> 00:36:07.200]  是要禁慾
[00:36:07.200 --> 00:36:10.520]  不要放縱自己的情慾
[00:36:10.520 --> 00:36:12.160]  第二
[00:36:12.160 --> 00:36:15.600]  雖然他兩個媽媽很疼他
[00:36:15.600 --> 00:36:17.040]  但是他發覺到呢
[00:36:17.040 --> 00:36:18.680]  去到學校
[00:36:18.680 --> 00:36:21.840]  跟那些男同學相處的時候
[00:36:21.840 --> 00:36:24.600]  他發覺有很多事情他聽不明白
[00:36:24.600 --> 00:36:27.040]  他對他自己男生的角色
[00:36:27.040 --> 00:36:28.720]  一個男人的角色
[00:36:28.720 --> 00:36:31.320]  各方面的事情都不清不楚
[00:36:31.320 --> 00:36:33.360]  甚麼叫一個男人
[00:36:33.360 --> 00:36:35.920]  男人跟女人有甚麼不同
[00:36:35.920 --> 00:36:38.720]  男人一個特別的需要
[00:36:38.720 --> 00:36:41.680]  他發覺在他家裏成長過程當中
[00:36:41.680 --> 00:36:44.680]  他由頭到尾沒有享受過那些東西
[00:36:44.680 --> 00:36:46.440]  以致他發覺到
[00:36:46.440 --> 00:36:48.000]  他是一個男生
[00:36:48.000 --> 00:36:50.280]  但是他不能去到男生當中
