
[00:00:00.000 --> 00:00:05.000]  今天講的題目呢 是很大的題目
[00:23:44.000 --> 00:23:46.000]  但是聖經的教訓是
[00:23:46.000 --> 00:23:48.000]  不僅僅是華人
[00:23:48.000 --> 00:23:53.000]  是萬族萬民萬國萬邦
[00:23:53.000 --> 00:23:59.000]  這是跨文化宣教
[00:23:59.000 --> 00:24:02.000]  所以我們這裡可以看見
[00:24:02.000 --> 00:24:04.000]  更清楚一點
[00:24:04.000 --> 00:24:07.000]  神給亞伯拉罕的
[00:24:07.000 --> 00:24:10.000]  這雙方面的使命
[00:24:10.000 --> 00:24:11.000]  第一
[00:24:11.000 --> 00:24:12.000]  給他三個大福氣
[00:24:12.000 --> 00:24:15.000]  剛才我們就說過了
[00:24:15.000 --> 00:24:17.000]  神跟他說
[00:24:17.000 --> 00:24:20.000]  你將來的子孫要像天上的星
[00:24:20.000 --> 00:24:24.000]  海邊的沙那麼多
[00:24:24.000 --> 00:24:26.000]  大國
[00:24:26.000 --> 00:24:28.000]  神說我要賜福給你
[00:24:28.000 --> 00:24:30.000]  大福
[00:24:30.000 --> 00:24:34.000]  神說我要叫你的名為大
[00:24:34.000 --> 00:24:39.000]  請問大家亞伯拉罕的名大不大
[00:24:39.000 --> 00:24:40.000]  大家都知道
[00:24:40.000 --> 00:24:43.000]  他的名字非常大
[00:24:43.000 --> 00:24:46.000]  我們基督徒基督教
[00:24:46.000 --> 00:24:48.000]  尊重亞伯拉罕
[00:24:48.000 --> 00:24:50.000]  雖然他有不少的短處
[00:24:50.000 --> 00:24:53.000]  我們很尊重他
[00:24:53.000 --> 00:24:55.000]  更尊重他的是誰呀
[00:24:55.000 --> 00:24:56.000]  是誰呀
[00:24:56.000 --> 00:24:58.000]  猶太教
[00:24:58.000 --> 00:25:02.000]  猶太人更尊重他們的祖先亞伯拉罕
[00:25:02.000 --> 00:25:05.000]  還有誰呀
[00:25:05.000 --> 00:25:06.000]  有人大概知道
[00:25:06.000 --> 00:25:08.000]  有人大概想不到
[00:25:08.000 --> 00:25:11.000]  伊斯蘭教回教
[00:25:11.000 --> 00:25:14.000]  回教也相當尊重亞伯拉罕
[00:25:14.000 --> 00:25:18.000]  因為回教對舊約
[00:25:18.000 --> 00:25:21.000]  有相當程度的認識
[00:25:21.000 --> 00:25:23.000]  他們不承認新約
[00:25:23.000 --> 00:25:26.000]  但他們對舊約有一些認識
[00:25:26.000 --> 00:25:30.000]  他們也到某一種程度
[00:25:30.000 --> 00:25:32.000]  尊敬亞伯拉罕
[00:25:32.000 --> 00:25:35.000]  所以神說我要
[00:25:35.000 --> 00:25:38.000]  賜你的名為大
[00:25:38.000 --> 00:25:42.000]  神把這三個大的祝福
[00:25:42.000 --> 00:25:45.000]  給了亞伯拉罕
[00:25:45.000 --> 00:25:48.000]  通過他得到以色列人
[00:25:48.000 --> 00:25:51.000]  神盼望通過以色列人
[00:25:51.000 --> 00:25:53.000]  把他的愛
[00:25:53.000 --> 00:25:55.000]  把他的信息傳遍世界
[00:25:55.000 --> 00:25:59.000]  地上的萬族都要以你得福
[00:25:59.000 --> 00:26:00.000]  但很可惜
[00:26:00.000 --> 00:26:02.000]  我們都知道
[00:26:02.000 --> 00:26:06.000]  以色列人失敗了
[00:26:06.000 --> 00:26:08.000]  一次再次多次的失敗
[00:26:08.000 --> 00:26:10.000]  只是世事記裡面
[00:26:10.000 --> 00:26:14.000]  看見他們多次失敗
[00:26:14.000 --> 00:26:17.000]  神興起世事來拯救他們
[00:26:17.000 --> 00:26:19.000]  拯救了之後
[00:26:19.000 --> 00:26:20.000]  十年二十年三十年
[00:26:20.000 --> 00:26:26.000]  又離開神拜偶像
[00:26:26.000 --> 00:26:29.000]  到了新約時代
[00:26:29.000 --> 00:26:34.000]  神的指望在教會
[00:26:34.000 --> 00:26:37.000]  舊約時代以色列人失敗了
[00:26:37.000 --> 00:26:40.000]  新約時代教會
[00:26:40.000 --> 00:26:42.000]  靠主的恩典
[00:26:42.000 --> 00:26:45.000]  不要再像那樣失敗
[00:26:45.000 --> 00:26:46.000]  我們都知道
[00:26:46.000 --> 00:26:49.000]  我們失敗的地方不少
[00:26:49.000 --> 00:26:52.000]  我們讀教會歷史的人都知道
[00:26:52.000 --> 00:26:58.000]  今天我們放眼看全世界也知道
[00:26:58.000 --> 00:27:01.000]  我們的缺點我們的失敗不少
[00:27:01.000 --> 00:27:02.000]  靠主的恩典
[00:27:02.000 --> 00:27:04.000]  不是靠自己
[00:27:04.000 --> 00:27:09.000]  我們要靠主得勝
[00:27:09.000 --> 00:27:14.000]  在這個世代裡面完成神的旨意
[00:27:14.000 --> 00:27:16.000]  那是什麼呢
[00:27:16.000 --> 00:27:18.000]  那就是第二步
[00:27:18.000 --> 00:27:20.000]  我們得到福氣之後
[00:27:20.000 --> 00:27:22.000]  我們要把福氣送出去
[00:27:22.000 --> 00:27:27.000]  地上的萬族都要因你得福
[00:27:27.000 --> 00:27:30.000]  在舊約時代都要因以色列人得福
[00:27:30.000 --> 00:27:35.000]  在新約時代都要因教會得福
[00:27:35.000 --> 00:27:40.000]  問題是教會有沒有盡責任
[00:27:40.000 --> 00:27:43.000]  對不起我講這一句話
[00:27:43.000 --> 00:27:45.000]  神給我機會各處去拜訪各處的教會
[00:27:45.000 --> 00:27:48.000]  我就看見一個事實
[00:27:48.000 --> 00:27:55.000]  我看見不少的教會對自己非常大方
[00:27:55.000 --> 00:27:59.000]  對教會四個牆壁之內的事情很大方
[00:27:59.000 --> 00:28:09.000]  對於對外是相當的孤寒
[00:28:09.000 --> 00:28:13.000]  孤寒兩個字廣東話我會
[00:28:13.000 --> 00:28:16.000]  孤寒
[00:28:16.000 --> 00:28:20.000]  教會對自己很大方
[00:28:20.000 --> 00:28:26.000]  對於海外宣教相當孤寒
[00:28:26.000 --> 00:28:28.000]  我有時候講這個道理的時候
[00:28:28.000 --> 00:28:31.000]  我會跟教會的拆船委員會舉手
[00:28:31.000 --> 00:28:35.000]  我今天不要請你們舉手
[00:28:35.000 --> 00:28:39.000]  誰是拆船委員會的自己知道
[00:28:39.000 --> 00:28:47.000]  我們教會對拆船對普世宣教夠不夠大方
[00:28:47.000 --> 00:28:50.000]  求主憐憫
[00:28:50.000 --> 00:28:52.000]  這有雙重的責任
[00:28:52.000 --> 00:28:54.000]  第一憑著信心接受主的恩典
[00:28:54.000 --> 00:28:56.000]  第二也是靠著主的恩典
[00:28:56.000 --> 00:29:01.000]  把他的恩典分出去
[00:29:01.000 --> 00:29:07.000]  這個就是普世分享主的恩典的圖畫
[00:29:07.000 --> 00:29:16.000]  我們看上下左右有四個重點的地方
[00:29:16.000 --> 00:29:22.000]  上面那個重點是代表耶路撒冷
[00:29:22.000 --> 00:29:26.000]  因為福音是從耶路撒冷開始
[00:29:26.000 --> 00:29:28.000]  主耶穌說你們必得著能力
[00:29:28.000 --> 00:29:30.000]  必要從耶路撒冷
[00:29:30.000 --> 00:29:33.000]  猶太全地撒瑪利亞直到地極
[00:29:33.000 --> 00:29:35.000]  做我的見證
[00:29:35.000 --> 00:29:38.000]  所以從耶路撒冷開始
[00:29:38.000 --> 00:29:41.000]  從上面這個重點耶路撒冷往左邊
[00:29:41.000 --> 00:29:44.000]  大家往左邊看
[00:29:44.000 --> 00:29:48.000]  左邊那個重點是歐洲
[00:29:48.000 --> 00:29:54.000]  第一世紀第二世紀初期教會
[00:29:54.000 --> 00:29:59.000]  他們的拆船工作是把福音帶到歐洲
[00:29:59.000 --> 00:30:02.000]  在《使徒行傳》裡面我們都看見了
[00:30:02.000 --> 00:30:08.000]  初期教會從安提亞拆遣保羅巴納巴
[00:30:08.000 --> 00:30:11.000]  然後還有其他的宣教士
[00:30:11.000 --> 00:30:14.000]  出去拆船宣教
[00:30:14.000 --> 00:30:21.000]  初期教會就把福音傳遍了地中海的沿岸
[00:30:21.000 --> 00:30:26.000]  《使徒行傳》後面我們也知道保羅一直到了羅馬
[00:30:26.000 --> 00:30:35.000]  就初期教會把福音從耶路撒冷傳到了羅馬歐洲
[00:30:35.000 --> 00:30:39.000]  這是福音的第一棒
[00:30:39.000 --> 00:30:42.000]  然後我們看第二棒
[00:30:42.000 --> 00:30:46.000]  從歐洲再向前傳
[00:30:46.000 --> 00:30:48.000]  很可惜
[00:30:48.000 --> 00:30:52.000]  福音到了歐洲之後就停在歐洲了
[00:30:52.000 --> 00:30:56.000]  一直停了一千多年
[00:30:56.000 --> 00:30:59.000]  沒有再向外廣傳
[00:30:59.000 --> 00:31:08.000]  一直等到1517年宗教改革之後的兩百多年
[00:31:08.000 --> 00:31:12.000]  歐洲的教會才開始慢慢向外廣傳
[00:31:12.000 --> 00:31:16.000]  還是天主教先開始的
[00:31:16.000 --> 00:31:18.000]  天主教開始了一百多年之後
[00:31:18.000 --> 00:31:25.000]  基督教才慢慢開始向外廣傳福音
[00:31:25.000 --> 00:31:30.000]  我想我們弟兄姊妹都熟悉這兩位的名字
[00:31:30.000 --> 00:31:34.000]  馬里遜、戴德勝
[00:31:34.000 --> 00:31:39.000]  因為他們是從英國把福音帶來中國
[00:31:39.000 --> 00:31:42.000]  所以我們對他的名字很熟悉
[00:31:42.000 --> 00:31:50.000]  這兩位正是背井離鄉飄洋過海
[00:31:50.000 --> 00:31:54.000]  在那麼久之前把福音帶到中國
[00:31:54.000 --> 00:31:58.000]  戴德勝還特別進入內地
[00:31:58.000 --> 00:32:04.000]  因為那個時候的福音教會多半在沿海地帶
[00:32:04.000 --> 00:32:06.000]  內地很少
[00:32:06.000 --> 00:32:09.000]  戴德勝弟兄看見這個情況
[00:32:09.000 --> 00:32:12.000]  他創立中國內地會
[00:32:12.000 --> 00:32:15.000]  他所帶領的宣教士專門去內地
[00:32:15.000 --> 00:32:20.000]  不要停在沿海的地方
[00:32:20.000 --> 00:32:24.000]  很可佩服
[00:32:24.000 --> 00:32:30.000]  所以這個西教士把福音帶到了中國
[00:32:30.000 --> 00:32:34.000]  也帶到了美國
[00:32:34.000 --> 00:32:37.000]  下面那個重點
[00:32:37.000 --> 00:32:40.000]  就代表美國
[00:32:40.000 --> 00:32:46.000]  就是福音從歐洲的宣教士帶到了美國
[00:32:46.000 --> 00:32:50.000]  這是福音第二棒
[00:32:50.000 --> 00:32:53.000]  然後美國的教會又興起來了
[00:32:53.000 --> 00:32:57.000]  美國的宣教士參加歐洲的宣教士
[00:32:57.000 --> 00:33:01.000]  共同把福音傳得更廣
[00:33:01.000 --> 00:33:05.000]  包括亞洲各地
[00:33:05.000 --> 00:33:07.000]  我們看那條線
[00:33:07.000 --> 00:33:10.000]  那個線越來越粗
[00:33:10.000 --> 00:33:14.000]  那就是說宣教的力量越來越大
[00:33:14.000 --> 00:33:19.000]  第一棒的時候只是猶太人宣教
[00:33:19.000 --> 00:33:27.000]  第二棒的時候是歐洲人宣教
[00:33:27.000 --> 00:33:34.000]  第三棒的時候是美洲的教會加入歐洲的教會
[00:33:34.000 --> 00:33:36.000]  一起宣教
[00:33:36.000 --> 00:33:39.000]  就把福音帶到亞洲
[00:33:39.000 --> 00:33:44.000]  那就是右邊那個重點
[00:33:44.000 --> 00:33:49.000]  現在到了福音第四棒
[00:33:49.000 --> 00:33:56.000]  福音從亞洲傳回耶路撒冷
[00:33:56.000 --> 00:33:58.000]  我們看看這個圖
[00:33:58.000 --> 00:34:01.000]  這是第四棒
[00:34:01.000 --> 00:34:05.000]  我們一看這個圖也可以瞭解了
[00:34:05.000 --> 00:34:11.000]  福音從亞洲傳回耶路撒冷是最難的一棒
[00:34:11.000 --> 00:34:15.000]  這是大家公認的最難的
[00:34:15.000 --> 00:34:17.000]  我們看從亞洲那裡開始
[00:34:17.000 --> 00:34:19.000]  是經過什麼國家
[00:34:19.000 --> 00:34:25.000]  日本、中國、印度再往前走
[00:34:25.000 --> 00:34:27.000]  多半都是回教國家
[00:34:27.000 --> 00:34:31.000]  伊朗、伊拉克這些國家
[00:34:31.000 --> 00:34:36.000]  我們可以想像是多麼多麼的困難
[00:34:36.000 --> 00:34:39.000]  但是福音一定要傳回去
[00:34:39.000 --> 00:34:44.000]  因為主的使命是直到第幾
[00:34:44.000 --> 00:34:47.000]  不管他當地是什麼宗教
[00:34:47.000 --> 00:34:50.000]  福音都要傳過去
[00:34:50.000 --> 00:34:52.000]  直到第幾
[00:34:52.000 --> 00:34:55.000]  那是第四棒
[00:34:55.000 --> 00:34:58.000]  那請問大家一個問題
[00:34:58.000 --> 00:35:03.000]  第四棒從亞洲傳回耶路撒冷
[00:35:03.000 --> 00:35:10.000]  應該是哪一個民族負起更大的責任
[00:35:10.000 --> 00:35:13.000]  哪一個 肯不肯說
[00:35:13.000 --> 00:35:16.000]  敢不敢說
[00:35:16.000 --> 00:35:20.000]  我想大家心裡都有數
[00:35:20.000 --> 00:35:23.000]  第一棒從耶路撒冷傳到歐洲
[00:35:23.000 --> 00:35:29.000]  多半是猶太人 初期的使徒們
[00:35:29.000 --> 00:35:35.000]  第二棒從歐洲傳到美洲是歐洲人
[00:35:35.000 --> 00:35:39.000]  然後第三棒傳到亞洲
[00:35:39.000 --> 00:35:44.000]  是歐洲美洲合併的力量
[00:35:44.000 --> 00:35:51.000]  那現在第四棒從亞洲傳回耶路撒冷
[00:35:51.000 --> 00:35:53.000]  誰應該出力呀
[00:35:53.000 --> 00:35:57.000]  當然全世界 但誰應該多出力呀
[00:35:57.000 --> 00:36:01.000]  誰呀
[00:36:01.000 --> 00:36:05.000]  不敢講啊
[00:36:05.000 --> 00:36:10.000]  我想我替你們講吧
[00:36:10.000 --> 00:36:14.000]  對 我們這位子輩膽子大
[00:36:14.000 --> 00:36:22.000]  敢講 華人
[00:36:22.000 --> 00:36:24.000]  從亞洲傳回耶路撒冷
[00:36:24.000 --> 00:36:30.000]  我們華人教會責無旁貸
[00:36:30.000 --> 00:36:33.000]  不能推脫的責任
[00:36:33.000 --> 00:36:37.000]  我們是最大的民族
[00:36:37.000 --> 00:36:41.000]  我們的教會各處都有
[00:36:41.000 --> 00:36:45.000]  我們基督徒的數目也非常多
[00:36:45.000 --> 00:36:49.000]  我們今天不能再有150年以前的那種思想
[00:36:49.000 --> 00:36:54.000]  都是靠著西教士 西方
[00:36:54.000 --> 00:36:57.000]  西方已經跑了他們的路
[00:36:57.000 --> 00:36:59.000]  當跑的路跑盡了
[00:36:59.000 --> 00:37:05.000]  西方已經把福音帶給了我們
[00:37:05.000 --> 00:37:08.000]  我們今天要站起來有責任
[00:37:08.000 --> 00:37:12.000]  把福音傳回耶路撒冷
[00:37:12.000 --> 00:37:14.000]  不管是多麼艱難
[00:37:14.000 --> 00:37:17.000]  這是我們的責任
[00:37:17.000 --> 00:37:20.000]  如果教會只是對自己大方
[00:37:20.000 --> 00:37:22.000]  對外面孤寒
[00:37:22.000 --> 00:37:25.000]  教會虧欠神
[00:37:25.000 --> 00:37:27.000]  虧欠神
[00:37:27.000 --> 00:37:29.000]  不管我們教會有多少人
[00:37:29.000 --> 00:37:32.000]  我們教堂有多麼漂亮
[00:37:32.000 --> 00:37:36.000]  如果我們只顧自己自我中心的話
[00:37:36.000 --> 00:37:43.000]  我們是個虧欠神的教會
[00:37:43.000 --> 00:37:47.000]  這次我來 教會也盼望我多講一兩句
[00:37:47.000 --> 00:37:51.000]  關於所謂傳回耶路撒冷運動
[00:37:51.000 --> 00:37:56.000]  剛才第四棒就是傳回耶路撒冷運動
[00:37:56.000 --> 00:37:58.000]  我們已經講過了
[00:37:58.000 --> 00:38:06.000]  這個運動是在1940年代
[00:38:06.000 --> 00:38:09.000]  從華北開始的
[00:38:09.000 --> 00:38:13.000]  山東 河南 安徽
[00:38:13.000 --> 00:38:15.000]  這些個省份的
[00:38:15.000 --> 00:38:17.000]  一些基督徒 傳道人
[00:38:17.000 --> 00:38:21.000]  有了一個護照 有一個感動
[00:38:21.000 --> 00:38:22.000]  感動是什麼
[00:38:22.000 --> 00:38:25.000]  要把福音向西傳
[00:38:25.000 --> 00:38:27.000]  先傳到中國的西北
[00:38:27.000 --> 00:38:30.000]  好像新疆這些個地方
[00:38:30.000 --> 00:38:33.000]  到了新疆之後再往西傳
[00:38:33.000 --> 00:38:36.000]  就進入中東
[00:38:36.000 --> 00:38:40.000]  再往西傳就到了近東
[00:38:40.000 --> 00:38:47.000]  再往前去就回到以色列 耶路撒冷
[00:38:47.000 --> 00:38:52.000]  這所謂傳回耶路撒冷運動
[00:38:52.000 --> 00:38:57.000]  那個時候神護照了一些位
[00:38:57.000 --> 00:38:59.000]  中國的傳道人
[00:38:59.000 --> 00:39:02.000]  背起行囊
[00:39:02.000 --> 00:39:04.000]  那個時候交通也不方便
[00:39:04.000 --> 00:39:07.000]  有時候坐一段公共汽車
[00:39:07.000 --> 00:39:10.000]  有時候要走路
[00:39:10.000 --> 00:39:13.000]  有幾位甚至於走過
[00:39:13.000 --> 00:39:17.000]  蒙古的大戈壁沙漠
[00:39:17.000 --> 00:39:21.000]  想一想 大戈壁沙漠走過去
[00:39:21.000 --> 00:39:24.000]  不可想像
[00:39:24.000 --> 00:39:26.000]  還有幾位是拉著駱駝
[00:39:26.000 --> 00:39:29.000]  到了新疆
[00:39:29.000 --> 00:39:33.000]  好像招賣家弟兄等等
[00:39:33.000 --> 00:39:36.000]  這個照片
[00:39:36.000 --> 00:39:37.000]  是神那個時候
[00:39:37.000 --> 00:39:39.000]  形成了兩個組織裡面的一個
[00:39:39.000 --> 00:39:42.000]  神形成了兩個拆傳組織
[00:39:42.000 --> 00:39:45.000]  一個是西北靈工團
[00:39:45.000 --> 00:39:48.000]  一個是變傳福音團
[00:39:48.000 --> 00:39:52.000]  這個照片是前排中間那一位
[00:39:52.000 --> 00:39:54.000]  是姓馬 馬可 牧師
[00:39:54.000 --> 00:39:58.000]  他是變傳福音團的負責人
[00:39:58.000 --> 00:40:00.000]  這些位
[00:40:00.000 --> 00:40:03.000]  他們那個時候真是
[00:40:03.000 --> 00:40:05.000]  靠著主的恩典
[00:40:05.000 --> 00:40:08.000]  用 衝過各樣的難處
[00:40:08.000 --> 00:40:10.000]  到了新疆
[00:40:10.000 --> 00:40:12.000]  差不多八年以前
[00:40:12.000 --> 00:40:15.000]  我也去了新疆去看
[00:40:15.000 --> 00:40:17.000]  那麼這些位
[00:40:17.000 --> 00:40:18.000]  有幾位還在
[00:40:18.000 --> 00:40:21.000]  已經九十多歲了
[00:40:21.000 --> 00:40:23.000]  九十多歲了
[00:40:23.000 --> 00:40:29.000]  我還和一位招賣家弟兄見面
[00:40:29.000 --> 00:40:32.000]  那個他也九十多歲了
[00:40:32.000 --> 00:40:33.000]  坐在床上
[00:40:33.000 --> 00:40:34.000]  不能行動
[00:40:34.000 --> 00:40:37.000]  也不能講話
[00:40:37.000 --> 00:40:40.000]  但還可以聽
[00:40:40.000 --> 00:40:44.000]  我就在他的耳朵旁邊大聲音說
[00:40:44.000 --> 00:40:47.000]  我說招勞弟兄
[00:40:47.000 --> 00:40:49.000]  我說你們當初
[00:40:49.000 --> 00:40:53.000]  神所給你們的護照
[00:40:53.000 --> 00:40:55.000]  沒有完成的護照
[00:40:55.000 --> 00:40:59.000]  把福音傳回耶路撒冷
[00:40:59.000 --> 00:41:00.000]  我說招勞弟兄
[00:41:00.000 --> 00:41:01.000]  我們願意知道
[00:41:01.000 --> 00:41:04.000]  今天的華人教會
[00:41:04.000 --> 00:41:06.000]  還有這個
[00:41:06.000 --> 00:41:07.000]  有不少的教會
[00:41:07.000 --> 00:41:10.000]  還有這個負擔
[00:41:10.000 --> 00:41:14.000]  有這個意向
[00:41:14.000 --> 00:41:15.000]  傳回耶路撒冷運動
[00:41:15.000 --> 00:41:18.000]  雖然是中斷了
[00:41:18.000 --> 00:41:21.000]  我說是暫時的中斷了
[00:41:21.000 --> 00:41:25.000]  但這個意向並沒有完全丟掉
[00:41:25.000 --> 00:41:28.000]  現在還有教會有這個負擔
[00:41:28.000 --> 00:41:31.000]  他老人家聽見了
[00:41:31.000 --> 00:41:33.000]  他不能講話
[00:41:33.000 --> 00:41:35.000]  但他點點頭
[00:41:35.000 --> 00:41:37.000]  他瞭解了
[00:41:37.000 --> 00:41:43.000]  然後兩個眼睛流淚
[00:41:43.000 --> 00:41:45.000]  心裡面受很大的安慰
[00:41:45.000 --> 00:41:47.000]  感動
[00:41:47.000 --> 00:41:48.000]  因為多年以來
[00:41:48.000 --> 00:41:53.000]  他們就是覺得自己是未完之功
[00:41:53.000 --> 00:41:56.000]  功虧一簣
[00:41:56.000 --> 00:41:58.000]  不錯是到了新疆
[00:41:58.000 --> 00:42:03.000]  但是不能夠出國門
[00:42:03.000 --> 00:42:04.000]  那個意向
[00:42:04.000 --> 00:42:08.000]  那個願望始終沒有達到
[00:42:08.000 --> 00:42:12.000]  當然這不是一件容易的事情
[00:42:12.000 --> 00:42:13.000]  我們已經在美國
[00:42:13.000 --> 00:42:14.000]  在香港
[00:42:14.000 --> 00:42:17.000]  在東南亞舉行過四次
[00:42:17.000 --> 00:42:22.000]  傳回耶路撒冷運動研討會
[00:42:22.000 --> 00:42:26.000]  還沒有一個具體的進行的方式
[00:42:26.000 --> 00:42:29.000]  這是不容易
[00:42:29.000 --> 00:42:34.000]  但是我們知道這個運動並沒有死
[00:42:34.000 --> 00:42:37.000]  這個運動還在我們的計劃之中
[00:42:37.000 --> 00:42:40.000]  求主憐憫
[00:42:40.000 --> 00:42:49.000]  我們完成福音圍繞地球之環
[00:42:49.000 --> 00:42:52.000]  傳回耶路撒冷運動
[00:42:52.000 --> 00:42:55.000]  從華北開始
[00:42:55.000 --> 00:42:59.000]  我們還是在往前面看
[00:42:59.000 --> 00:43:03.000]  還在禱告求主完成這個計劃
[00:43:03.000 --> 00:43:05.000]  因為中東的人
[00:43:05.000 --> 00:43:06.000]  近東的人
[00:43:06.000 --> 00:43:08.000]  也是神所愛的
[00:43:08.000 --> 00:43:13.000]  不管他是回教 佛教 印度教
[00:43:13.000 --> 00:43:17.000]  基督的寶血也是為他們流的
[00:43:17.000 --> 00:43:22.000]  我們也對他們不能夠完全失去盼望
[00:43:22.000 --> 00:43:28.000]  主權在神的手裡面
[00:43:28.000 --> 00:43:32.000]  我們求主安待我們華人教會
[00:43:32.000 --> 00:43:39.000]  這個未完成的使命我們繼續往前走
[00:43:39.000 --> 00:43:42.000]  在今天這個背叛的世代裡面
[00:43:42.000 --> 00:43:46.000]  我們要興起來為主
[00:43:46.000 --> 00:43:48.000]  我沒有時間了
[00:43:48.000 --> 00:43:51.000]  我只要把它提一兩句就好了
[00:43:51.000 --> 00:43:54.000]  從十六世紀以來
[00:43:54.000 --> 00:43:58.000]  我們就看見這個世界越來越背叛神
[00:43:58.000 --> 00:43:59.000]  中世紀的時候
[00:43:59.000 --> 00:44:02.000]  以神為本的世界文化
[00:44:02.000 --> 00:44:06.000]  God centered culture
[00:44:06.000 --> 00:44:10.000]  從十六世紀人文主義開始
[00:44:10.000 --> 00:44:13.000]  文藝復興開始
[00:44:13.000 --> 00:44:16.000]  啟蒙運動開始
[00:44:16.000 --> 00:44:19.000]  工業革命開始
[00:44:19.000 --> 00:44:22.000]  人越來越驕傲
[00:44:22.000 --> 00:44:24.000]  我們有文化了
[00:44:24.000 --> 00:44:27.000]  我們有科學了 科技了
[00:44:27.000 --> 00:44:29.000]  我們有蒸汽機了
[00:44:29.000 --> 00:44:32.000]  我們有火車了 有輪船 有飛機了
[00:44:32.000 --> 00:44:36.000]  我們有太空旅行 我們登陸月球
[00:44:36.000 --> 00:44:43.000]  我們越來越不需要神
[00:44:43.000 --> 00:44:45.000]  所以我們可以從底下看
[00:44:45.000 --> 00:44:47.000]  十六世紀開始
[00:44:47.000 --> 00:44:51.000]  人是萬物的中心
[00:44:51.000 --> 00:44:53.000]  本來是神為本的文化
[00:44:53.000 --> 00:44:56.000]  神是萬物中心
[00:44:56.000 --> 00:45:00.000]  現在我們把自己放在萬物中心
[00:45:00.000 --> 00:45:04.000]  再看到十七、十八世紀
[00:45:04.000 --> 00:45:07.000]  那就很多的哲學家
[00:45:07.000 --> 00:45:10.000]  他們的筆很厲害
[00:45:10.000 --> 00:45:13.000]  他們歸根結底的一句話
[00:45:13.000 --> 00:45:16.000]  就是人不再需要神
[00:45:16.000 --> 00:45:21.000]  我們是科學萬能
[00:45:21.000 --> 00:45:24.000]  再進一步
[00:45:24.000 --> 00:45:27.000]  到了十八、十九世紀
[00:45:27.000 --> 00:45:29.000]  更進一步的四個字出來了
[00:45:29.000 --> 00:45:33.000]  人定聖天
[00:45:33.000 --> 00:45:37.000]  我們就看見這個情況越來越清楚
[00:45:37.000 --> 00:45:39.000]  人不要神了
[00:45:39.000 --> 00:45:43.000]  到了二十世紀下半
[00:45:43.000 --> 00:45:46.000]  到了二十一世紀的今天
[00:45:46.000 --> 00:45:49.000]  所謂後現代的時候
[00:45:49.000 --> 00:45:51.000]  就更進一步
[00:45:51.000 --> 00:45:55.000]  人就是神
[00:45:55.000 --> 00:45:58.000]  人不承認有神
[00:45:58.000 --> 00:46:00.000]  因為當一個人
[00:46:00.000 --> 00:46:04.000]  他說我相信有神的時候
[00:46:04.000 --> 00:46:05.000]  就等於他在說
[00:46:05.000 --> 00:46:07.000]  我相信、我承認
[00:46:07.000 --> 00:46:13.000]  在我的上面有一個更高的權威
[00:46:13.000 --> 00:46:18.000]  a higher authority than myself
[00:46:18.000 --> 00:46:22.000]  後現代的人不肯講的
[00:46:22.000 --> 00:46:26.000]  後現代的人更不肯講的
[00:46:26.000 --> 00:46:27.000]  我
[00:46:27.000 --> 00:46:31.000]  他們認為我是最高的權威
[00:46:31.000 --> 00:46:34.000]  我掌管我的命運
[00:46:34.000 --> 00:46:38.000]  我是老大
[00:46:38.000 --> 00:46:42.000]  這是人墜落的起源
[00:46:42.000 --> 00:46:45.000]  我們求主憐憫
[00:46:45.000 --> 00:46:50.000]  我們最近這些年親眼看見西方的沒落
[00:46:50.000 --> 00:46:54.000]  我們得到不少的西方的好處
[00:46:54.000 --> 00:46:56.000]  對
[00:46:56.000 --> 00:46:59.000]  西方對我們的好處很多很多
[00:46:59.000 --> 00:47:01.000]  我們都承認
[00:47:01.000 --> 00:47:03.000]  那些好處是怎麼來的
[00:47:03.000 --> 00:47:08.000]  是因為本來西方的社會是神本社會
[00:47:08.000 --> 00:47:12.000]  還有兩分鐘,謝謝
[00:47:12.000 --> 00:47:18.000]  因為是神本社會,God-centered culture
[00:47:18.000 --> 00:47:22.000]  God-centered society
[00:47:22.000 --> 00:47:26.000]  所以西方有愛心
[00:47:26.000 --> 00:47:31.000]  西方的宣教士背井離鄉到全世界把福音給我們
[00:47:31.000 --> 00:47:34.000]  現在不同了
[00:47:34.000 --> 00:47:38.000]  現在西方自己不信神
[00:47:38.000 --> 00:47:41.000]  但西方很厲害
[00:47:41.000 --> 00:47:44.000]  怎麼厲害
[00:47:44.000 --> 00:47:47.000]  西方有學者
[00:47:47.000 --> 00:47:52.000]  那個學者他對一支筆影響全世界
[00:47:52.000 --> 00:47:55.000]  我做個比方
[00:47:55.000 --> 00:47:57.000]  比方亞洲
[00:47:57.000 --> 00:47:59.000]  有泰國
[00:47:59.000 --> 00:48:01.000]  有緬甸
[00:48:01.000 --> 00:48:04.000]  這都是佛教國家
[00:48:04.000 --> 00:48:06.000]  但再過三十年五十年
[00:48:06.000 --> 00:48:08.000]  泰國還是泰國
[00:48:08.000 --> 00:48:10.000]  緬甸還是緬甸
[00:48:10.000 --> 00:48:11.000]  不影響我們
[00:48:11.000 --> 00:48:13.000]  不影響別的國家
[00:48:13.000 --> 00:48:17.000]  歐洲不同
[00:48:17.000 --> 00:48:19.000]  歐洲的人有思想
[00:48:19.000 --> 00:48:21.000]  有學術
[00:48:21.000 --> 00:48:24.000]  有哲學
