
[00:00:00.000 --> 00:00:02.000]  各位姐妹們,主內,平安!
[00:18:14.000 --> 00:18:17.000]  從打伐黃蜂飛在他們前面
[00:18:17.000 --> 00:18:19.000]  是在一個幾月
[00:18:19.000 --> 00:18:21.000]  在他們的身上
[00:18:21.000 --> 00:18:22.000]  當他們就見到
[00:18:22.000 --> 00:18:24.000]  好像黃蜂一樣
[00:18:24.000 --> 00:18:28.000]  食神的臨床
[00:18:28.000 --> 00:18:33.000]  他們就只能落光而去
[00:18:33.000 --> 00:18:34.000]  使得他們眾上路
[00:18:34.000 --> 00:18:36.000]  觀賞沉沉風
[00:18:36.000 --> 00:18:37.000]  發聲
[00:18:37.000 --> 00:18:38.000]  聽得清清楚楚
[00:18:38.000 --> 00:18:40.000]  有一段的力氣
[00:18:40.000 --> 00:18:42.000]  他們始早明白的
[00:18:42.000 --> 00:18:49.000]  為何他們仍然舉手出動
[00:18:49.000 --> 00:18:51.000]  很重要
[00:18:51.000 --> 00:18:53.000]  為了保住人民
[00:18:53.000 --> 00:18:54.000]  你們真的不記得
[00:18:54.000 --> 00:18:57.000]  留在我們身上的點頭
[00:18:57.000 --> 00:19:00.000]  我們真的要認定
[00:19:00.000 --> 00:19:02.000]  是不是那位一生
[00:19:02.000 --> 00:19:03.000]  永久
[00:19:03.000 --> 00:19:04.000]  保守
[00:19:04.000 --> 00:19:06.000]  帶領我們一生
[00:19:06.000 --> 00:19:07.000]  當我們回望
[00:19:07.000 --> 00:19:09.000]  當我們保住自己
[00:19:09.000 --> 00:19:12.000]  我們很清楚
[00:19:12.000 --> 00:19:14.000]  是何等的財產
[00:19:14.000 --> 00:19:15.000]  對我們一個
[00:19:15.000 --> 00:19:16.000]  忠誠主義者
[00:19:16.000 --> 00:19:19.000]  實在太重要了
[00:19:19.000 --> 00:19:20.000]  總之
[00:19:20.000 --> 00:19:24.000]  我們終於想起
[00:19:24.000 --> 00:19:26.000]  我們今天所擁有的
[00:19:26.000 --> 00:19:29.000]  是誰給我們的
[00:19:29.000 --> 00:19:31.000]  當然當初有我們的祈福
[00:19:31.000 --> 00:19:33.000]  也有我們盡上的本分
[00:19:33.000 --> 00:19:34.000]  不過如果不是
[00:19:34.000 --> 00:19:35.000]  又說是誰給我們的
[00:19:35.000 --> 00:19:39.000]  我們人就枉然無力
[00:19:39.000 --> 00:19:41.000]  我們不要忘記
[00:19:41.000 --> 00:19:42.000]  人的作為
[00:19:42.000 --> 00:19:45.000]  為何帶領我們的人生
[00:19:45.000 --> 00:19:46.000]  我們給自己一個理解
[00:19:46.000 --> 00:19:48.000]  我們成為一個
[00:19:48.000 --> 00:19:50.000]  感恩典
[00:19:50.000 --> 00:19:51.000]  知道感恩典
[00:19:51.000 --> 00:19:52.000]  我們保住
[00:19:52.000 --> 00:19:53.000]  最重要的
[00:19:53.000 --> 00:19:54.000]  現在的學習
[00:19:54.000 --> 00:19:55.000]  去進行
[00:19:55.000 --> 00:19:57.000]  去學習
[00:19:57.000 --> 00:19:58.000]  你知道我們人生
[00:19:58.000 --> 00:19:59.000]  有時
[00:19:59.000 --> 00:20:00.000]  有甚麼狀況
[00:20:00.000 --> 00:20:02.000]  我們不會迷失狀態
[00:20:02.000 --> 00:20:03.000]  我們都不會
[00:20:03.000 --> 00:20:05.000]  破壞自己的精神
[00:20:05.000 --> 00:20:08.000]  好像在《千天一百八篇》
[00:20:08.000 --> 00:20:09.000]  這樣說
[00:20:09.000 --> 00:20:10.000]  有人說幫助我們
[00:20:10.000 --> 00:20:12.000]  我必不懼怕
[00:20:12.000 --> 00:20:15.000]  人能把我們怎麼樣
[00:20:15.000 --> 00:20:17.000]  對我們大惡不得人
[00:20:17.000 --> 00:20:18.000]  我們是一些
[00:20:18.000 --> 00:20:20.000]  很難面對的疫情
[00:20:20.000 --> 00:20:23.000]  一些的訓練家
[00:20:23.000 --> 00:20:28.000]  能夠把我們怎麼樣
[00:20:28.000 --> 00:20:31.000]  若然有人說幫助我們的時候
[00:20:31.000 --> 00:20:34.000]  認定曾在我們一方
[00:20:34.000 --> 00:20:36.000]  裏面的島嶼的感觸
[00:20:36.000 --> 00:20:41.000]  實在太強了
[00:20:41.000 --> 00:20:44.000]  我第一次遇到事實
[00:20:44.000 --> 00:20:45.000]  我和太太
[00:20:45.000 --> 00:20:46.000]  我的小朋友
[00:20:46.000 --> 00:20:48.000]  他們不存在
[00:20:48.000 --> 00:20:49.000]  不過
[00:20:49.000 --> 00:20:50.000]  我太太的島
[00:20:50.000 --> 00:20:54.000]  是有懷孕的經歷
[00:20:54.000 --> 00:20:55.000]  其中一次是
[00:20:55.000 --> 00:20:56.000]  在十幾年前
[00:20:56.000 --> 00:20:57.000]  當我準備
[00:20:57.000 --> 00:21:00.000]  要進行訓練的試積
[00:21:00.000 --> 00:21:02.000]  當時醫生
[00:21:02.000 --> 00:21:03.000]  很早就說
[00:21:03.000 --> 00:21:04.000]  大概是
[00:21:04.000 --> 00:21:05.000]  有些問題
[00:21:05.000 --> 00:21:07.000]  基因式的問題
[00:21:07.000 --> 00:21:08.000]  很大機會是
[00:21:08.000 --> 00:21:10.000]  群體進入症狀的原因
[00:21:10.000 --> 00:21:12.000]  我們聽完之後
[00:21:12.000 --> 00:21:16.000]  有些不知點的問題
[00:21:16.000 --> 00:21:19.000]  有些爭執
[00:21:19.000 --> 00:21:20.000]  醫生
[00:21:20.000 --> 00:21:22.000]  不論是醫生
[00:21:22.000 --> 00:21:24.000]  或者是進入醫院的醫生
[00:21:24.000 --> 00:21:26.000]  都見到我們
[00:21:26.000 --> 00:21:27.000]  考慮清楚
[00:21:27.000 --> 00:21:28.000]  是否要繼續
[00:21:28.000 --> 00:21:30.000]  如果你們不想繼續的話
[00:21:30.000 --> 00:21:31.000]  很簡單
[00:21:31.000 --> 00:21:32.000]  很簡單的醫療
[00:21:32.000 --> 00:21:34.000]  事情就可以很快完結了
[00:21:34.000 --> 00:21:35.000]  不過
[00:21:35.000 --> 00:21:38.000]  我和太太的領頭是
[00:21:38.000 --> 00:21:41.000]  生命是持久的
[00:21:41.000 --> 00:21:43.000]  不是由我們接近
[00:21:43.000 --> 00:21:44.000]  而且當我們回望
[00:21:44.000 --> 00:21:45.000]  即是走過的路程
[00:21:45.000 --> 00:21:48.000]  好像不知點回望所經歷的
[00:21:48.000 --> 00:21:50.000]  是同一步一步的大夢
[00:21:50.000 --> 00:21:52.000]  是很實在的存在
[00:21:52.000 --> 00:21:57.000]  感到很熟悉
[00:21:57.000 --> 00:22:00.000]  我們知道尋找別的方向
[00:22:00.000 --> 00:22:02.000]  我們都不想
[00:22:02.000 --> 00:22:07.000]  再回到大學那邊
[00:22:07.000 --> 00:22:08.000]  也不想
[00:22:08.000 --> 00:22:09.000]  在陳學園第一個學期
[00:22:09.000 --> 00:22:10.000]  都未開學
[00:22:10.000 --> 00:22:12.000]  但我們要開學
[00:22:12.000 --> 00:22:15.000]  這次我們決定再進去
[00:22:15.000 --> 00:22:17.000]  我的房間是怎樣的
[00:22:17.000 --> 00:22:18.000]  長話短說
[00:22:18.000 --> 00:22:20.000]  我定在開業
[00:22:20.000 --> 00:22:21.000]  七四月的時候
[00:22:21.000 --> 00:22:23.000]  將這裡撤去
[00:22:23.000 --> 00:22:26.000]  我多一群精年萬歲的太太
[00:22:26.000 --> 00:22:28.000]  在IQ試了幾天
[00:22:28.000 --> 00:22:30.000]  就這樣撤去
[00:22:30.000 --> 00:22:32.000]  很安然無恙
[00:22:32.000 --> 00:22:33.000]  今天如果你遇到她
[00:22:33.000 --> 00:22:34.000]  你也見到她
[00:22:34.000 --> 00:22:36.000]  互相打架
[00:22:36.000 --> 00:22:37.000]  我們欣賞一下
[00:22:37.000 --> 00:22:39.000]  她的精力
[00:22:39.000 --> 00:22:42.000]  她的精神
[00:22:42.000 --> 00:22:43.000]  剛才我講過
[00:22:43.000 --> 00:22:45.000]  我對唐浩俊不夠
[00:22:45.000 --> 00:22:46.000]  很多不同的目的
[00:22:46.000 --> 00:22:48.000]  都有機會來交流
[00:22:48.000 --> 00:22:49.000]  幾次都接近
[00:22:49.000 --> 00:22:50.000]  其中
[00:22:50.000 --> 00:22:51.000]  在唐浩俊那邊
[00:22:51.000 --> 00:22:52.000]  有一位女教授
[00:22:52.000 --> 00:22:53.000]  她幾年前
[00:22:53.000 --> 00:22:55.000]  就有同樣的經歷
[00:22:55.000 --> 00:22:59.000]  是她最近陸陣
[00:22:59.000 --> 00:23:02.000]  她將有同樣情況的女兒
[00:23:02.000 --> 00:23:03.000]  生下來
[00:23:03.000 --> 00:23:04.000]  現在幾歲了
[00:23:04.000 --> 00:23:06.000]  和這位教授
[00:23:06.000 --> 00:23:07.000]  很喜樂
[00:23:07.000 --> 00:23:09.000]  很有熱情地去試射
[00:23:09.000 --> 00:23:11.000]  在她的美學中演奏
[00:23:11.000 --> 00:23:13.000]  給我們很多的鼓勵
[00:23:13.000 --> 00:23:16.000]  我想起
[00:23:16.000 --> 00:23:18.000]  阿姆二字的三個字
[00:23:18.000 --> 00:23:20.000]  阿姆二字就是十五字
[00:23:20.000 --> 00:23:22.000]  十五張也就是二字
[00:23:22.000 --> 00:23:23.000]  阿姆二字
[00:23:23.000 --> 00:23:25.000]  寄我話喜悅繁世和慶安祭
[00:23:25.000 --> 00:23:27.000]  喜而喜悅人
[00:23:27.000 --> 00:23:28.000]  慶同她的賞
[00:23:28.000 --> 00:23:30.000]  慶令正於二字
[00:23:30.000 --> 00:23:33.000]  盡從正於公約之之
[00:23:33.000 --> 00:23:36.000]  知己的民眾
[00:23:36.000 --> 00:23:37.000]  我們忠誠臣仁
[00:23:37.000 --> 00:23:39.000]  對我們致敬
[00:23:39.000 --> 00:23:41.000]  是一個很重要的責任
[00:23:41.000 --> 00:23:43.000]  我們要去做些什麼
[00:23:43.000 --> 00:23:44.000]  當然
[00:23:44.000 --> 00:23:45.000]  我們要去恩勤
[00:23:45.000 --> 00:23:46.000]  去作功
[00:23:46.000 --> 00:23:48.000]  不過
[00:23:48.000 --> 00:23:49.000]  最重要的是
[00:23:49.000 --> 00:23:51.000]  對同的忠誠
[00:23:51.000 --> 00:23:52.000]  對他們的信仰
[00:23:53.000 --> 00:23:55.000]  對他們的宗教
[00:23:55.000 --> 00:23:56.000]  尋所恆辭
[00:23:56.000 --> 00:23:58.000]  慶令正於二字
[00:23:58.000 --> 00:24:02.000]  盡從正於公約之之
[00:24:02.000 --> 00:24:05.000]  有些人在今天的經文裡
[00:24:05.000 --> 00:24:07.000]  是對他的子民
[00:24:07.000 --> 00:24:09.000]  對神的百姓
[00:24:09.000 --> 00:24:10.000]  學出最後的精靈
[00:24:10.000 --> 00:24:12.000]  但是以前的精靈
[00:24:12.000 --> 00:24:15.000]  和摩西在《真名記》裡邊
[00:24:15.000 --> 00:24:16.000]  最後的精靈
[00:24:16.000 --> 00:24:17.000]  很相似
[00:24:17.000 --> 00:24:19.000]  摩西將生死禍福
[00:24:19.000 --> 00:24:20.000]  向百姓襯用
[00:24:20.000 --> 00:24:22.000]  要呼籲他們
[00:24:22.000 --> 00:24:25.000]  你們要選擇新的
[00:24:25.000 --> 00:24:28.000]  若是要呼籲他們
[00:24:28.000 --> 00:24:30.000]  你們要選擇
[00:24:30.000 --> 00:24:32.000]  侍奉誠心實意的
[00:24:32.000 --> 00:24:35.000]  去侍奉耶路亞
[00:24:35.000 --> 00:24:41.000]  摩西在他離世之後
[00:24:41.000 --> 00:24:45.000]  百姓又去埋屈了三十年
[00:24:45.000 --> 00:24:46.000]  很傷心
[00:24:46.000 --> 00:24:47.000]  很難過
[00:24:47.000 --> 00:24:49.000]  很不捨得要在他面前
[00:24:50.000 --> 00:24:53.000]  若尊亞死了之後
[00:24:53.000 --> 00:24:55.000]  我相信當時的情況
[00:24:55.000 --> 00:24:56.000]  都是一樣的
[00:24:56.000 --> 00:24:57.000]  都是一樣的
[00:24:57.000 --> 00:24:59.000]  百姓對這位職人的領袖
[00:24:59.000 --> 00:25:01.000]  帶領了他幾十年
[00:25:01.000 --> 00:25:03.000]  出生落去的領袖
[00:25:03.000 --> 00:25:05.000]  非常懷念
[00:25:05.000 --> 00:25:08.000]  不過
[00:25:08.000 --> 00:25:10.000]  有一句說話很有意思
[00:25:10.000 --> 00:25:13.000]  最好的懷念
[00:25:13.000 --> 00:25:15.000]  是聖子
[00:25:15.000 --> 00:25:18.000]  對於二字列的百姓來說
[00:25:18.000 --> 00:25:22.000]  這位職人領袖
[00:25:22.000 --> 00:25:23.000]  最好的懷念
[00:25:23.000 --> 00:25:25.000]  最好的紀念是甚麼呢
[00:25:25.000 --> 00:25:27.000]  不是哀哭
[00:25:27.000 --> 00:25:29.000]  而是效法
[00:25:29.000 --> 00:25:31.000]  他們宣一的真仇神
[00:25:31.000 --> 00:25:34.000]  侍奉神的榜樣
[00:25:34.000 --> 00:25:36.000]  是他們的真名
[00:25:36.000 --> 00:25:38.000]  一代一代
[00:25:38.000 --> 00:25:41.000]  將神的道現出來
[00:25:41.000 --> 00:25:43.000]  正如落空
[00:25:43.000 --> 00:25:46.000]  這句是最重要的
[00:25:47.000 --> 00:25:48.000]  不過很可惜
[00:25:48.000 --> 00:25:50.000]  當我們再看下去
[00:25:50.000 --> 00:25:51.000]  是一件事
[00:25:51.000 --> 00:25:53.000]  是自知己的事
[00:25:53.000 --> 00:25:55.000]  我們看到職人不敢去
[00:25:55.000 --> 00:25:57.000]  難過的圖畫
[00:25:57.000 --> 00:25:59.000]  看自知己二章十字十三節
[00:25:59.000 --> 00:26:01.000]  聖文人這樣說
[00:26:01.000 --> 00:26:03.000]  我們一起聽聽
[00:26:03.000 --> 00:26:05.000]  他們也世代之人
[00:26:05.000 --> 00:26:08.000]  也都歸會自知己自己
[00:26:17.000 --> 00:26:40.000]  (聖文)
[00:26:40.000 --> 00:26:42.000]  當約斯亞離世之後
[00:26:42.000 --> 00:26:46.000]  當認識約斯亞的長老都離世之後
[00:26:47.000 --> 00:26:49.000]  世代興起
[00:26:49.000 --> 00:26:50.000]  他們不認識
[00:26:50.000 --> 00:26:51.000]  在經文裏面說
[00:26:51.000 --> 00:26:53.000]  後來有別的世代興起
[00:26:53.000 --> 00:26:55.000]  他們不知道耶和華
[00:26:55.000 --> 00:26:57.000]  也不知道耶和華
[00:26:57.000 --> 00:27:01.000]  為意職人所行職業
[00:27:01.000 --> 00:27:05.000]  不看自知己
[00:27:05.000 --> 00:27:07.000]  他們並怎會在內
[00:27:07.000 --> 00:27:09.000]  競爭在自知己身上
[00:27:09.000 --> 00:27:11.000]  我們知道
[00:27:11.000 --> 00:27:13.000]  自知己實在是
[00:27:13.000 --> 00:27:15.000]  一個特有的職業
[00:27:15.000 --> 00:27:18.000]  朋友子民經歷了很多的困厄
[00:27:18.000 --> 00:27:21.000]  很多的災難和苦難
[00:27:21.000 --> 00:27:23.000]  幫助了他們很多
[00:27:23.000 --> 00:27:26.000]  總之
[00:27:26.000 --> 00:27:30.000]  最好的環境是自己
[00:27:30.000 --> 00:27:32.000]  我相信在我們今天裏面
[00:27:32.000 --> 00:27:34.000]  都有些人令我們
[00:27:34.000 --> 00:27:35.000]  很尊敬
[00:27:35.000 --> 00:27:36.000]  很敬仰
[00:27:36.000 --> 00:27:38.000]  可能是我們家裏的長輩
[00:27:38.000 --> 00:27:41.000]  可能是教了他們
[00:27:41.000 --> 00:27:44.000]  他們認識的職業
[00:27:44.000 --> 00:27:46.000]  他們亦都體會了
[00:27:46.000 --> 00:27:48.000]  他們的真真諾諾
[00:27:48.000 --> 00:27:51.000]  不過
[00:27:51.000 --> 00:27:53.000]  最尊重的是
[00:27:53.000 --> 00:27:56.000]  他們願意去承認
[00:27:56.000 --> 00:27:58.000]  他們真諾的意義
[00:27:58.000 --> 00:28:03.000]  真正的意義
[00:28:03.000 --> 00:28:06.000]  如果不是這樣的事
[00:28:06.000 --> 00:28:07.000]  下一代
[00:28:07.000 --> 00:28:10.000]  就叫他們尊敬
[00:28:10.000 --> 00:28:12.000]  尊敬他們
[00:28:14.000 --> 00:28:16.000]  尊敬每一權
[00:28:16.000 --> 00:28:19.000]  雖然不會離去他們的子民
[00:28:19.000 --> 00:28:22.000]  但究竟有多少困厄
[00:28:22.000 --> 00:28:26.000]  我們要將這個盡全身的
[00:28:26.000 --> 00:28:27.000]  真誠的計劃
[00:28:27.000 --> 00:28:29.000]  一步一步
[00:28:29.000 --> 00:28:31.000]  來去變化它
[00:28:31.000 --> 00:28:34.000]  我們怎樣過我們的生活
[00:28:34.000 --> 00:28:36.000]  我們自己都成為一個
[00:28:36.000 --> 00:28:38.000]  能夠讓人後發的生命
[00:28:38.000 --> 00:28:40.000]  我們不要只是
[00:28:40.000 --> 00:28:41.000]  以五十年前
[00:28:41.000 --> 00:28:42.000]  一百年前
[00:28:42.000 --> 00:28:43.000]  幾百年前的
[00:28:43.000 --> 00:28:45.000]  一些歷史經歷
[00:28:45.000 --> 00:28:47.000]  我們自己應該是成為一個
[00:28:47.000 --> 00:28:49.000]  能夠影響到人
[00:28:49.000 --> 00:28:51.000]  能夠讓人有定時的榮耀
[00:28:51.000 --> 00:28:54.000]  我們怎樣過我們的生活
[00:28:54.000 --> 00:28:56.000]  我們怎樣用我們的時間
[00:28:56.000 --> 00:28:58.000]  我們怎樣用我們的心思
[00:28:58.000 --> 00:28:59.000]  我們怎樣做我們的決定
[00:28:59.000 --> 00:29:01.000]  均一均一
[00:29:01.000 --> 00:29:02.000]  都可以在
[00:29:02.000 --> 00:29:03.000]  我們身邊的人
[00:29:03.000 --> 00:29:05.000]  變成我們下一代的
[00:29:05.000 --> 00:29:06.000]  我們身邊的人
[00:29:06.000 --> 00:29:08.000]  我們身邊的人
[00:29:08.000 --> 00:29:13.000]  我們會做的事情
[00:29:13.000 --> 00:29:15.000]  有人說這個時代
[00:29:15.000 --> 00:29:17.000]  的年輕人
[00:29:17.000 --> 00:29:19.000]  工作實在是很模糊
[00:29:19.000 --> 00:29:22.000]  可能都是
[00:29:22.000 --> 00:29:24.000]  有些時代變得很快
[00:29:24.000 --> 00:29:26.000]  有些人未經歷過
[00:29:26.000 --> 00:29:29.000]  有些好像有一份
[00:29:29.000 --> 00:29:31.000]  未經入手的經歷
[00:29:31.000 --> 00:29:33.000]  不過
[00:29:33.000 --> 00:29:34.000]  我想說的是
[00:29:34.000 --> 00:29:36.000]  我們可以從積極點要想一下
[00:29:36.000 --> 00:29:37.000]  我們可以回想一下
[00:29:37.000 --> 00:29:39.000]  在過去有哪一個時代
[00:29:39.000 --> 00:29:41.000]  做年輕人的工作
[00:29:41.000 --> 00:29:42.000]  或者做成人工
[00:29:42.000 --> 00:29:43.000]  是特別容易的
[00:29:43.000 --> 00:29:48.000]  我相信有一些
[00:29:48.000 --> 00:29:51.000]  資訊來源
[00:29:51.000 --> 00:29:53.000]  可能你都幫教會
[00:29:53.000 --> 00:29:54.000]  推動過以前
[00:29:54.000 --> 00:29:56.000]  幫教會推動過年輕人工作
[00:29:56.000 --> 00:29:58.000]  我現在回望
[00:29:58.000 --> 00:30:01.000]  但我相信在當時的時候
[00:30:01.000 --> 00:30:03.000]  同樣大家都面對著
[00:30:03.000 --> 00:30:04.000]  各樣的艱難風險
[00:30:04.000 --> 00:30:06.000]  我想說的是
[00:30:06.000 --> 00:30:07.000]  我們不是靠自己
[00:30:07.000 --> 00:30:08.000]  在某個時代
[00:30:08.000 --> 00:30:09.000]  我們都不是靠自己
[00:30:09.000 --> 00:30:11.000]  我們靠的
[00:30:11.000 --> 00:30:13.000]  是精明的精神
[00:30:13.000 --> 00:30:14.000]  是神的引導
[00:30:14.000 --> 00:30:16.000]  是神為他子民爭賺
[00:30:16.000 --> 00:30:19.000]  當然我們要盡上本分
[00:30:19.000 --> 00:30:20.000]  盡從精明的引導
[00:30:20.000 --> 00:30:22.000]  盡心的努力
[00:30:22.000 --> 00:30:27.000]  在這段時間
[00:30:27.000 --> 00:30:29.000]  我們慶祝九月八十五週年
[00:30:29.000 --> 00:30:30.000]  我們有很多機會
[00:30:30.000 --> 00:30:32.000]  如果一起回望
[00:30:32.000 --> 00:30:34.000]  今日的這個週年
[00:30:35.000 --> 00:30:37.000]  一些很快樂的日子
[00:30:37.000 --> 00:30:39.000]  在當中我們見到
[00:30:39.000 --> 00:30:40.000]  很多美麗的
[00:30:40.000 --> 00:30:41.000]  新年見象
[00:30:41.000 --> 00:30:43.000]  講起這樣
[00:30:43.000 --> 00:30:44.000]  讓我們感到驕傲
[00:30:44.000 --> 00:30:46.000]  近來我
[00:30:46.000 --> 00:30:48.000]  在關海外的這些大地點
[00:30:48.000 --> 00:30:51.000]  找到一段很珍貴的訊息
[00:30:51.000 --> 00:30:54.000]  是謝榮生前往
[00:30:54.000 --> 00:30:55.000]  我們這裏的故鄉
[00:30:55.000 --> 00:30:57.000]  就是一幢
[00:30:57.000 --> 00:30:59.000]  日安色愛大道和大廈
[00:30:59.000 --> 00:31:02.000]  在當中
[00:31:02.000 --> 00:31:03.000]  有很多很珍貴的
[00:31:03.000 --> 00:31:05.000]  日記
[00:31:05.000 --> 00:31:06.000]  謝姑娘
[00:31:06.000 --> 00:31:08.000]  給我很多資深的慰藥
[00:31:08.000 --> 00:31:09.000]  謝謝
[00:31:09.000 --> 00:31:10.000]  同工
[00:31:10.000 --> 00:31:11.000]  都是一個
[00:31:11.000 --> 00:31:12.000]  相當熟悉的名字
[00:31:12.000 --> 00:31:14.000]  有深刻的印象
[00:31:14.000 --> 00:31:15.000]  謝姑娘
[00:31:15.000 --> 00:31:17.000]  她在1949年
[00:31:17.000 --> 00:31:18.000]  開始在重新做事
[00:31:18.000 --> 00:31:20.000]  一到第37年
[00:31:20.000 --> 00:31:22.000]  就去幼稚學校
[00:31:22.000 --> 00:31:24.000]  她一生
[00:31:24.000 --> 00:31:25.000]  精心地試圖
[00:31:25.000 --> 00:31:26.000]  做了一個
[00:31:26.000 --> 00:31:28.000]  非常受惠英師妹
[00:31:28.000 --> 00:31:30.000]  同工
[00:31:30.000 --> 00:31:32.000]  敬重的
[00:31:32.000 --> 00:31:34.000]  一位神的復仇
[00:31:34.000 --> 00:31:36.000]  在神的那邊
[00:31:36.000 --> 00:31:37.000]  講了她的心情
[00:31:37.000 --> 00:31:41.000]  大家都認同
[00:31:41.000 --> 00:31:44.000]  她是同工的典範
[00:31:44.000 --> 00:31:47.000]  她是念頭的典範
[00:31:47.000 --> 00:31:48.000]  她經前
[00:31:48.000 --> 00:31:50.000]  她自動的熱情
[00:31:50.000 --> 00:31:52.000]  對神
[00:31:52.000 --> 00:31:53.000]  對人那份的心情
[00:31:53.000 --> 00:31:54.000]  貢獻
[00:31:54.000 --> 00:31:56.000]  給聖人留下
[00:31:56.000 --> 00:31:57.000]  很深刻的印象
[00:31:57.000 --> 00:32:00.000]  她曾經這樣講
[00:32:00.000 --> 00:32:01.000]  她說
[00:32:01.000 --> 00:32:02.000]  她在一生的歷經
[00:32:02.000 --> 00:32:04.000]  有三個精細
[00:32:04.000 --> 00:32:07.000]  第一
[00:32:07.000 --> 00:32:08.000]  是獨精
[00:32:08.000 --> 00:32:09.000]  第二是獨精
[00:32:09.000 --> 00:32:11.000]  第三
[00:32:11.000 --> 00:32:12.000]  是殘暴
[00:32:12.000 --> 00:32:14.000]  是憤怒
[00:32:14.000 --> 00:32:17.000]  她像這樣
[00:32:17.000 --> 00:32:18.000]  很專心地
[00:32:18.000 --> 00:32:19.000]  去做神的使命
[00:32:19.000 --> 00:32:21.000]  但作為人所知
[00:32:21.000 --> 00:32:22.000]  我對其中一樣東西
[00:32:22.000 --> 00:32:23.000]  是對自己的思想
[00:32:23.000 --> 00:32:25.000]  它記載很多人的名字
[00:32:25.000 --> 00:32:27.000]  它記載心想
[00:32:27.000 --> 00:32:28.000]  它記載很多人
[00:32:28.000 --> 00:32:29.000]  面對的狀況
[00:32:29.000 --> 00:32:30.000]  事件
[00:32:30.000 --> 00:32:31.000]  它記載心想
[00:32:31.000 --> 00:32:33.000]  為人所望
[00:32:33.000 --> 00:32:34.000]  它記載
[00:32:34.000 --> 00:32:35.000]  另外
[00:32:35.000 --> 00:32:36.000]  它也很熟悉
[00:32:36.000 --> 00:32:37.000]  獨精
[00:32:37.000 --> 00:32:39.000]  甚至有人曾經說
[00:32:39.000 --> 00:32:40.000]  在她的腦海裡
[00:32:40.000 --> 00:32:41.000]  有一本
[00:32:41.000 --> 00:32:42.000]  《宣書聖經》
[00:32:42.000 --> 00:32:43.000]  隨時可以
[00:32:43.000 --> 00:32:44.000]  將精靈
[00:32:44.000 --> 00:32:47.000]  好融合
[00:32:47.000 --> 00:32:48.000]  就像這樣
[00:32:48.000 --> 00:32:49.000]  去引領
[00:32:49.000 --> 00:32:50.000]  幫助
[00:32:50.000 --> 00:32:51.000]  提升
[00:32:51.000 --> 00:32:52.000]  智慧
[00:32:52.000 --> 00:32:54.000]  她對神
[00:32:54.000 --> 00:32:55.000]  說
[00:32:55.000 --> 00:32:56.000]  這個合理化
[00:32:56.000 --> 00:32:57.000]  和她的生命
[00:32:57.000 --> 00:32:58.000]  合在一起
[00:32:58.000 --> 00:32:59.000]  在她晚年的時候
[00:33:00.000 --> 00:33:01.000]  在她的堂頂上
[00:33:01.000 --> 00:33:02.000]  變了之後
[00:33:02.000 --> 00:33:03.000]  她仍然
[00:33:03.000 --> 00:33:05.000]  經歷了
[00:33:05.000 --> 00:33:06.000]  下降
[00:33:06.000 --> 00:33:08.000]  一致降大降
[00:33:08.000 --> 00:33:10.000]  去看
[00:33:10.000 --> 00:33:11.000]  一本大神的聖經
[00:33:11.000 --> 00:33:13.000]  去舉著
[00:33:13.000 --> 00:33:15.000]  帝靈神的絕對
[00:33:15.000 --> 00:33:17.000]  或者說
[00:33:17.000 --> 00:33:18.000]  看她的禱告
[00:33:18.000 --> 00:33:19.000]  她的回憶
[00:33:19.000 --> 00:33:21.000]  在以往的日子
[00:33:21.000 --> 00:33:23.000]  情深
[00:33:23.000 --> 00:33:24.000]  不復興
[00:33:24.000 --> 00:33:26.000]  是
[00:33:26.000 --> 00:33:27.000]  有賴
[00:33:27.000 --> 00:33:28.000]  一班的大神教徒
[00:33:28.000 --> 00:33:29.000]  一班原先的大神教徒
[00:33:29.000 --> 00:33:30.000]  在舊堂
[00:33:30.000 --> 00:33:31.000]  在小林道
[00:33:31.000 --> 00:33:32.000]  有個鐘樓
[00:33:32.000 --> 00:33:33.000]  是
[00:33:33.000 --> 00:33:34.000]  這班領事們
[00:33:34.000 --> 00:33:35.000]  原先的領事們
[00:33:35.000 --> 00:33:36.000]  上上告禱
[00:33:36.000 --> 00:33:37.000]  群山的祈禱會
[00:33:37.000 --> 00:33:40.000]  當有領事們
[00:33:40.000 --> 00:33:41.000]  出外報道時
[00:33:41.000 --> 00:33:42.000]  他們又在教會那邊
[00:33:42.000 --> 00:33:43.000]  禁祈禱
[00:33:43.000 --> 00:33:44.000]  去守望他們
[00:33:44.000 --> 00:33:45.000]  支持他們
[00:33:45.000 --> 00:33:48.000]  就這樣
[00:33:48.000 --> 00:33:49.000]  祈禱生命
[00:33:49.000 --> 00:33:52.000]  在一廂的小林道
[00:33:52.000 --> 00:33:53.000]  我們見到
[00:33:53.000 --> 00:33:54.000]  祖父說
[00:33:54.000 --> 00:33:55.000]  這熟悉的夫人
[00:33:55.000 --> 00:33:57.000]  也是我們所敬敬的
[00:33:57.000 --> 00:33:58.000]  就
[00:33:58.000 --> 00:33:59.000]  蔡姑娘
[00:33:59.000 --> 00:34:01.000]  有陳姑娘
[00:34:01.000 --> 00:34:03.000]  又黑白獎的裏邊
[00:34:03.000 --> 00:34:04.000]  各位年輕人
[00:34:04.000 --> 00:34:05.000]  不知道大家認不認識
