
[00:00:00.000 --> 00:00:04.540]  上星期我們講過信心的禱告
[00:22:14.240 --> 00:22:17.440]  嘴和鼻和嘴唇
[00:22:17.440 --> 00:22:20.840]  已經好像掉亂了位置一樣
[00:22:20.840 --> 00:22:23.240]  這位宣教士問她
[00:22:23.240 --> 00:22:25.640]  你想唱哪一首詩歌
[00:22:25.640 --> 00:22:30.840]  她說 數算恩典 Count your blessings
[00:22:30.840 --> 00:22:32.840]  宣教士有些的愕然
[00:22:32.840 --> 00:22:35.540]  心裏面暗喘
[00:22:35.540 --> 00:22:38.440]  在她現在這個情況 她這個狀態
[00:22:38.440 --> 00:22:42.840]  怎可以再數算恩典
[00:22:42.840 --> 00:22:45.040]  她怎可以在歌詞裏面
[00:22:45.040 --> 00:22:48.740]  她說 驚雅主 奇妙看古
[00:22:48.740 --> 00:22:51.240]  怎可以 疑慮消除
[00:22:51.240 --> 00:22:55.240]  叫你快樂 立時讚美主
[00:22:55.240 --> 00:22:57.040]  但你這個宣教士見到她
[00:22:57.040 --> 00:23:00.340]  一邊讚美主 一邊好投入的唱
[00:23:00.340 --> 00:23:04.040]  宣教士整個團隊一直在流淚
[00:23:04.040 --> 00:23:06.840]  散會之後有隊友走上來
[00:23:06.840 --> 00:23:08.440]  跟宣教士說
[00:23:08.440 --> 00:23:11.640]  我估你以後都不敢再唱這首詩歌了
[00:23:11.640 --> 00:23:15.440]  這位宣教士這樣回答
[00:23:15.440 --> 00:23:17.040]  我一定會繼續唱
[00:23:17.040 --> 00:23:18.540]  只不過
[00:23:18.540 --> 00:23:26.840]  我不會像以前一樣 覺得這麼理所當然
[00:23:26.840 --> 00:23:30.340]  第四個令我們不值得感恩的是
[00:23:30.340 --> 00:23:31.840]  我們得到的
[00:23:31.840 --> 00:23:35.940]  跟預期的有落差
[00:23:35.940 --> 00:23:39.840]  事與願違
[00:23:39.840 --> 00:23:44.240]  再用一開始我講Helen Rosebeard的見證
[00:23:44.240 --> 00:23:49.040]  上一次我講錯了那個例子
[00:23:49.040 --> 00:23:52.440]  若果當我們祈求一個熱水壺
[00:23:52.440 --> 00:23:55.040]  神給了我們一個熱水爐
[00:23:55.040 --> 00:23:56.640]  多過我們所想所求
[00:23:56.640 --> 00:23:58.940]  我們自然會懂得感恩
[00:23:58.940 --> 00:24:00.140]  相反的
[00:24:00.140 --> 00:24:03.040]  若果我們祈求的是一個熱水爐
[00:24:03.040 --> 00:24:05.840]  神只給了我們一個熱水壺
[00:24:05.840 --> 00:24:09.640]  我們就會很失望
[00:24:09.640 --> 00:24:13.040]  還感什麼恩呢
[00:24:13.040 --> 00:24:14.640]  我們忘記了
[00:24:14.640 --> 00:24:18.440]  其實我可能只是想沖一杯奶茶
[00:24:18.440 --> 00:24:22.740]  一個熱水壺已經綽綽有餘
[00:24:22.740 --> 00:24:25.640]  問題的核心是
[00:24:25.640 --> 00:24:29.540]  事與願違
[00:24:29.540 --> 00:24:31.840]  事與願違
[00:24:31.840 --> 00:24:36.240]  這個願是誰的願呢
[00:24:36.240 --> 00:24:38.440]  我的願
[00:24:38.440 --> 00:24:40.840]  我要就立刻要有
[00:24:40.840 --> 00:24:43.840]  我不要就要馬上消失
[00:24:43.840 --> 00:24:47.240]  我要得到什麼就要立刻有
[00:24:47.240 --> 00:24:49.340]  我不要問題
[00:24:49.340 --> 00:24:50.740]  不要難題
[00:24:50.740 --> 00:24:54.340]  不要病痛就要馬上消失
[00:24:54.340 --> 00:24:56.740]  事與願違
[00:24:56.740 --> 00:25:03.340]  就是不跟我的意志走的
[00:25:03.340 --> 00:25:07.640]  問題的核心就是
[00:25:07.640 --> 00:25:10.540]  我們是否信得過神
[00:25:10.540 --> 00:25:12.340]  你信不信得過神
[00:25:12.340 --> 00:25:14.040]  你信得過神
[00:25:14.040 --> 00:25:20.340]  給你的是最好的
[00:25:20.340 --> 00:25:24.140]  馬太福音7章9到11節
[00:25:24.140 --> 00:25:27.540]  你們中間誰有二子求餅
[00:25:27.540 --> 00:25:29.440]  反給他石頭呢
[00:25:29.440 --> 00:25:32.040]  求如反給他蛇呢
[00:25:32.040 --> 00:25:33.540]  你們雖然不好
[00:25:33.540 --> 00:25:36.540]  尚且知道拿好東西給兒女
[00:25:36.540 --> 00:25:39.440]  何況你們在天上的庫起筆
[00:25:39.440 --> 00:25:45.940]  更把好東西給求他的人嗎
[00:25:45.940 --> 00:25:48.240]  幾年前我病的時候
[00:25:48.240 --> 00:25:50.640]  如果有弟兄姊妹或者有朋友
[00:25:50.640 --> 00:25:52.240]  不知道究竟發生什麼事的時候
[00:25:52.240 --> 00:25:53.740]  可以重聽
[00:25:53.740 --> 00:25:55.840]  回到這個頻道
[00:25:55.840 --> 00:26:00.740]  我講的第一篇道那裡
[00:26:00.740 --> 00:26:05.140]  我有一個轉述的
[00:26:05.140 --> 00:26:07.840]  由於病情的緊急
[00:26:07.840 --> 00:26:11.040]  我固然希望在第一時間
[00:26:11.040 --> 00:26:14.740]  神給我最好的醫生
[00:26:14.740 --> 00:26:16.540]  誰不知
[00:26:16.540 --> 00:26:19.340]  第一時間有一些失誤
[00:26:19.340 --> 00:26:22.340]  就變成了第二時間
[00:26:22.340 --> 00:26:23.340]  你會感恩嗎
[00:26:23.340 --> 00:26:25.640]  是這樣的情況
[00:26:25.640 --> 00:26:28.840]  你信得過神嗎
[00:26:28.840 --> 00:26:31.140]  你信得過的話
[00:26:31.140 --> 00:26:35.140]  這個第二時間就變成第一時間
[00:26:35.140 --> 00:26:38.940]  那個失誤就不再是失誤
[00:26:38.940 --> 00:26:42.240]  那神仍然是第一時間
[00:26:42.240 --> 00:26:47.440]  讓我看到最好的醫生
[00:26:47.440 --> 00:26:49.840]  所以回到那個問題
[00:26:49.840 --> 00:26:52.240]  你信得過神給你的
[00:26:52.240 --> 00:26:54.340]  是最好的嗎
[00:26:54.340 --> 00:26:56.140]  還是你懷疑
[00:26:56.140 --> 00:26:59.540]  他有沒有給到最好的你
[00:26:59.540 --> 00:27:05.740]  又或者神愛你不夠
[00:27:05.740 --> 00:27:09.240]  不要忘記
[00:27:09.240 --> 00:27:10.640]  幾個禮拜前
[00:27:10.640 --> 00:27:13.240]  我們經歷過受難節
[00:27:13.240 --> 00:27:15.540]  復活節
[00:27:15.540 --> 00:27:18.940]  你親身體會過
[00:27:18.940 --> 00:27:20.940]  約翰福音三章十六節
[00:27:20.940 --> 00:27:21.940]  神愛世人
[00:27:21.940 --> 00:27:23.740]  甚至將他的獨生子
[00:27:23.740 --> 00:27:24.540]  賜給他們
[00:27:24.540 --> 00:27:25.840]  叫一切信他的
[00:27:25.840 --> 00:27:27.340]  不致滅亡
[00:27:27.340 --> 00:27:29.140]  凡德永生
[00:27:29.140 --> 00:27:32.240]  他還有什麼保留著
[00:27:32.240 --> 00:27:33.740]  不給我們呢
[00:27:33.740 --> 00:27:36.340]  連他的獨生子
[00:27:36.340 --> 00:27:41.940]  都賜給我們
[00:27:41.940 --> 00:27:44.440]  事與願違
[00:27:44.440 --> 00:27:46.240]  歸根究底
[00:27:46.240 --> 00:27:48.140]  都是我的驕傲
[00:27:48.140 --> 00:27:51.740]  我認為什麼才是最好的
[00:27:51.740 --> 00:27:54.340]  我即使不是抱怨
[00:27:54.340 --> 00:27:55.740]  不是投訴
[00:27:55.740 --> 00:27:57.540]  我還是失望的
[00:27:57.540 --> 00:28:02.140]  我認為得是理所當然的
[00:28:02.140 --> 00:28:07.740]  我從來沒有想過會得不到
[00:28:07.740 --> 00:28:10.940]  當這四個障礙被檢視
[00:28:10.940 --> 00:28:13.740]  甚至被挪開的時候
[00:28:13.740 --> 00:28:15.340]  當我們被提醒
[00:28:15.340 --> 00:28:18.740]  被督察的時候
[00:28:18.740 --> 00:28:24.340]  現在我們應該比較懂得感恩
[00:28:24.340 --> 00:28:26.340]  我們再讀這一節的經文
[00:28:26.340 --> 00:28:30.740]  《以忽所書》五章十九到二十節
[00:28:30.740 --> 00:28:34.440]  當用詩章、頌詞、靈歌、彼子對說
[00:28:34.440 --> 00:28:36.740]  口唱深和的讚美主
[00:28:36.740 --> 00:28:39.040]  凡事要奉我們的主
[00:28:39.040 --> 00:28:40.240]  耶穌基督的名
[00:28:40.240 --> 00:28:43.440]  上上感謝父神
[00:28:43.440 --> 00:28:45.340]  少了重重的隔阻
[00:28:45.340 --> 00:28:47.140]  我們就不會覺得
[00:28:47.140 --> 00:28:50.240]  是為父神詞強說手
[00:28:50.240 --> 00:28:53.040]  硬撞出來
[00:28:53.040 --> 00:28:54.940]  作為一個主的門徒
[00:28:54.940 --> 00:28:56.840]  我們懂得感恩
[00:28:56.840 --> 00:28:59.440]  事事感恩是其中一個
[00:28:59.440 --> 00:29:02.840]  作為主門徒的一個特質
[00:29:02.840 --> 00:29:05.340]  保羅是一個榜樣
[00:29:05.340 --> 00:29:09.440]  為什麼他會這麼感恩、這麼喜樂呢?
[00:29:09.440 --> 00:29:16.740]  因為他懂得他所受的恩典有多大
[00:29:16.740 --> 00:29:20.740]  在提摩太前書一章十五節那裡說
[00:29:20.740 --> 00:29:23.640]  基督耶穌降世為要拯救罪人
[00:29:23.640 --> 00:29:25.440]  者說是可信的
[00:29:25.440 --> 00:29:27.640]  是十分可佩服的
[00:29:27.640 --> 00:29:29.740]  在罪人中
[00:29:29.740 --> 00:29:34.440]  我是個罪魁
[00:29:34.440 --> 00:29:38.340]  當他知道自己在罪人當中是一個罪魁的話
[00:29:38.340 --> 00:29:41.440]  他仍然被拯救
[00:29:41.440 --> 00:29:42.340]  可想而知
[00:29:42.340 --> 00:29:46.640]  他感受得到的恩典是多麼大
[00:29:46.640 --> 00:29:48.740]  然後第十六節
[00:29:48.740 --> 00:29:51.240]  然而我夢了憐憫
[00:29:51.240 --> 00:29:55.140]  是因耶穌基督要在我這罪魁身上顯明
[00:29:55.140 --> 00:29:56.740]  他一切的忍耐
[00:29:56.740 --> 00:30:01.440]  給後來信他得永生的人作榜樣
[00:30:01.440 --> 00:30:03.940]  保羅知道自己罪有多大
[00:30:03.940 --> 00:30:06.140]  他自己是罪魁
[00:30:06.140 --> 00:30:08.440]  仍然蒙了神的憐憫
[00:30:08.440 --> 00:30:15.640]  他知道自己的不配
[00:30:15.640 --> 00:30:21.540]  所以他更曉得感恩
[00:30:21.540 --> 00:30:25.740]  古典作曲家海頓是交響樂之父
[00:30:25.740 --> 00:30:29.840]  有人批評他的樂曲太過輕快
[00:30:29.840 --> 00:30:31.640]  他說
[00:30:31.640 --> 00:30:33.940]  這是我不能控制的
[00:30:33.940 --> 00:30:35.140]  當我一想起神
[00:30:35.140 --> 00:30:38.140]  我的心就會充滿著喜樂
[00:30:38.140 --> 00:30:39.640]  而我的音符
[00:30:39.640 --> 00:30:42.140]  就會像扇軸一樣飛舞
[00:30:42.140 --> 00:30:43.440]  不停地飛舞
[00:30:43.440 --> 00:30:48.940]  因此我有一顆很輕快很感恩的心
[00:30:48.940 --> 00:30:54.440]  我的神是不會介意我輕快地侍奉祂的
[00:30:54.440 --> 00:30:58.040]  所以當我們看到保羅和海頓
[00:30:58.040 --> 00:30:59.640]  我們會覺得
[00:30:59.640 --> 00:31:02.240]  當你越愛耶穌
[00:31:02.240 --> 00:31:05.440]  你就會越興奮越感恩
[00:31:05.440 --> 00:31:08.440]  越感恩越興奮
[00:31:08.440 --> 00:31:13.140]  繼而越愛耶穌
[00:31:13.140 --> 00:31:15.440]  丙姊妹
[00:31:15.440 --> 00:31:18.140]  我想給大家一個功課
[00:31:18.140 --> 00:31:20.340]  很久沒有給大家功課了
[00:31:20.340 --> 00:31:22.740]  一會兒聽完道
[00:31:22.740 --> 00:31:26.640]  你就立刻寫下十個感恩
[00:31:26.640 --> 00:31:27.340]  可以是今天
[00:31:27.340 --> 00:31:29.640]  可以是這個星期
[00:31:29.640 --> 00:31:32.040]  你想到的十個感恩
[00:31:32.040 --> 00:31:37.140]  看看你是否像江河的水傾倒一樣
[00:31:37.140 --> 00:31:40.840]  還是你只會頭
[00:31:40.840 --> 00:31:43.040]  那幾個就寫到
[00:31:43.040 --> 00:31:45.640]  然後顫抖頭
[00:31:45.640 --> 00:31:47.240]  都想不到還有些什麼
[00:31:47.240 --> 00:31:50.940]  可以寫到那十個感恩
[00:31:50.940 --> 00:31:53.040]  我試過叫丙姊妹
[00:31:53.040 --> 00:31:55.940]  將過去一年十二個月
[00:31:55.940 --> 00:31:59.640]  每個月的一個感恩寫出來
[00:31:59.640 --> 00:32:02.840]  原來 說一年而已
[00:32:02.840 --> 00:32:07.840]  原來我們是很善忘的
[00:32:07.840 --> 00:32:09.540]  只是盼望
[00:32:09.540 --> 00:32:12.440]  我們今天寫的這一張清單
[00:32:12.440 --> 00:32:15.940]  也都不是只寫一些世上的財寶
[00:32:15.940 --> 00:32:17.340]  因為世上的財寶
[00:32:17.340 --> 00:32:20.140]  總是會有失去的時候
[00:32:20.140 --> 00:32:24.440]  我們雖然都是很善忘
[00:32:24.440 --> 00:32:34.240]  但是卻不要忘記那個荊棘冠冕
[00:32:34.240 --> 00:32:37.040]  我們再讀今天的經文
[00:32:37.040 --> 00:32:40.440]  以佛所書五章十九到二十節
[00:32:40.440 --> 00:32:44.840]  當用詩章 眾詞 靈歌彼此對說
[00:32:44.840 --> 00:32:47.540]  口唱心和的讚美主
[00:32:47.540 --> 00:32:49.240]  凡事要奉我門主
[00:32:49.240 --> 00:32:50.640]  耶穌基督的名
[00:32:50.640 --> 00:32:53.840]  常常感謝父神
[00:32:53.840 --> 00:32:55.640]  現在我們明白了
[00:32:55.640 --> 00:32:57.240]  當我們除去隔了
[00:32:57.240 --> 00:32:59.840]  我們和神關係的障礙
[00:32:59.840 --> 00:33:01.240]  當我們了解到
[00:33:01.240 --> 00:33:04.040]  我們即使不是聚魁
[00:33:04.040 --> 00:33:08.440]  也都是不配我們主的救贖
[00:33:08.440 --> 00:33:11.640]  但是祂卻是憐憫我們
[00:33:11.640 --> 00:33:14.240]  當我們越興奮越感恩
[00:33:14.240 --> 00:33:16.140]  越感恩又越興奮
[00:33:16.140 --> 00:33:18.240]  又越愛耶穌的時候
[00:33:18.240 --> 00:33:19.840]  我們就不需要
[00:33:19.840 --> 00:33:23.340]  好像一開始說的那個
[00:33:23.340 --> 00:33:26.340]  大學女生住宿舍那個
[00:33:26.340 --> 00:33:28.340]  她寫信的那個故事
[00:33:28.340 --> 00:33:32.340]  要調教我們的角度和態度
[00:33:32.340 --> 00:33:34.540]  不是硬是要去
[00:33:34.540 --> 00:33:38.540]  而是很自然的由心裡湧出來的
[00:33:38.540 --> 00:33:40.040]  這一份感恩
[00:33:40.040 --> 00:33:46.440]  由衷的用詩章 眾詞 靈歌彼此對說
[00:33:46.440 --> 00:33:50.240]  口唱心和的讚美主
[00:33:50.240 --> 00:33:54.340]  凡事奉我們主耶穌基督的名
[00:33:54.340 --> 00:33:58.240]  常常感謝父神
[00:33:58.240 --> 00:33:59.740]  今天的講題是
[00:33:59.740 --> 00:34:01.740]  感恩的禱告
[00:34:01.740 --> 00:34:05.140]  這篇禱告沒有討聞
[00:34:05.140 --> 00:34:07.340]  沒有咬文嚼字
[00:34:07.340 --> 00:34:13.340]  只是讓我們由衷的感恩的心
[00:34:13.340 --> 00:34:15.640]  感恩的生命
[00:34:15.640 --> 00:34:20.440]  化作禱告 獻給神
[00:34:20.440 --> 00:34:25.540]  讓我們一起低頭 我們祈禱
[00:34:25.540 --> 00:34:28.940]  聖母主
[00:34:28.940 --> 00:34:31.140]  不是因為聖經的提醒
[00:34:31.140 --> 00:34:35.840]  我們就要做這樣要做那樣
[00:34:35.840 --> 00:34:39.440]  而是我們由心底裡面由衷的
[00:34:39.440 --> 00:34:42.840]  獻上這一份感恩的心
[00:34:42.840 --> 00:34:45.540]  盼望我們的生命
[00:34:45.540 --> 00:34:50.040]  都能夠成為感恩的生命
[00:34:50.040 --> 00:34:52.840]  盼望我們真的可以將
[00:34:52.840 --> 00:34:56.940]  我們內裡的那份驕傲
[00:34:56.940 --> 00:35:01.440]  在主你面前求主你下去
[00:35:01.440 --> 00:35:04.140]  盼望我們不要再
[00:35:04.140 --> 00:35:06.940]  在生命當中找這項投訴
[00:35:06.940 --> 00:35:09.240]  找那樣抱怨
[00:35:09.240 --> 00:35:10.440]  在你裡面
[00:35:10.440 --> 00:35:15.540]  我們有由主而來的那份滿足
[00:35:15.540 --> 00:35:19.040]  我們也不再覺得
[00:35:19.040 --> 00:35:22.840]  是理所當然的可以得到這一切
[00:35:22.840 --> 00:35:25.340]  完全是主你的恩典
[00:35:25.340 --> 00:35:31.640]  你給我們所享有的豐盛
[00:35:31.640 --> 00:35:35.240]  也不會由我自己去主導
[00:35:35.240 --> 00:35:37.340]  我要怎樣 我要怎樣
[00:35:37.340 --> 00:35:39.040]  你所賜給我的
[00:35:39.040 --> 00:35:40.640]  不是我想怎樣的時候
[00:35:40.640 --> 00:35:44.440]  我就覺得事與願違
[00:35:44.440 --> 00:35:46.540]  主啊
[00:35:46.540 --> 00:35:49.940]  就讓我們每一個
[00:35:49.940 --> 00:35:56.240]  今天就獻上這個感恩的禱告
[00:35:56.240 --> 00:35:58.740]  求主你越南
[00:35:58.740 --> 00:35:59.840]  我們這樣祈禱
[00:35:59.840 --> 00:36:02.640]  奉主耶穌基督的名
[00:36:02.640 --> 00:36:03.640]  阿們
