
[00:00:00.000 --> 00:00:03.800]  今天要講到的題目叫「唯獨信心」
[00:16:35.700 --> 00:16:37.500]  這段經文是想說這件事
[00:16:37.500 --> 00:16:40.580]  他說「所以人成為後裔」
[00:16:40.580 --> 00:16:41.700]  「是出於信」
[00:16:41.700 --> 00:16:43.580]  「因此是屬乎恩典」
[00:16:43.740 --> 00:16:47.020]  「以致應許保證歸給所有後裔」
[00:16:47.020 --> 00:16:50.060]  「不但歸給屬律法的猶太人」
[00:16:50.060 --> 00:16:52.100]  「也歸給那些效法」
[00:16:52.100 --> 00:16:53.940]  「阿伯拉罕之信的人」
[00:16:53.940 --> 00:16:55.020]  在說我們今天
[00:16:55.020 --> 00:16:56.700]  簡單一點
[00:16:56.700 --> 00:17:00.380]  整段經文就是無論你有沒有受割禮
[00:17:00.380 --> 00:17:02.620]  你有沒有律法
[00:17:02.620 --> 00:17:05.540]  我們都是因著信
[00:17:05.540 --> 00:17:07.020]  一件事而已
[00:17:07.020 --> 00:17:10.300]  因著信我們成為阿伯拉罕的後裔
[00:17:10.300 --> 00:17:11.540]  行不行?
[00:17:11.540 --> 00:17:12.660]  簡單
[00:17:13.020 --> 00:17:15.940]  信帶來普世的福音
[00:17:15.940 --> 00:17:19.340]  什麼叫普世的福音呢?
[00:17:19.340 --> 00:17:21.260]  就是不分彼此
[00:17:21.260 --> 00:17:22.860]  不分種族
[00:17:22.860 --> 00:17:25.740]  我第一個提醒就是
[00:17:25.740 --> 00:17:27.620]  當我們傳福音的時候
[00:17:27.620 --> 00:17:28.660]  不要以貌取人
[00:17:28.660 --> 00:17:31.700]  你傳福音的時候
[00:17:31.700 --> 00:17:33.380]  我想大部分人都會的
[00:17:33.380 --> 00:17:35.060]  你拿著一張單張
[00:17:35.060 --> 00:17:37.860]  你一直看著身邊的獵物
[00:17:37.860 --> 00:17:40.020]  或者你中秋節拿著月餅
[00:17:40.020 --> 00:17:40.940]  拿著燈籠的時候
[00:17:40.940 --> 00:17:42.100]  你已經分了兩類人
[00:17:42.660 --> 00:17:44.580]  一類是 approachable
[00:17:44.580 --> 00:17:46.060]  可接觸的
[00:17:46.060 --> 00:17:48.540]  通常是媽媽帶著兒子
[00:17:48.540 --> 00:17:49.620]  玩著抱送
[00:17:49.620 --> 00:17:51.220]  好像很友善那樣
[00:17:51.220 --> 00:17:54.060]  一類是 untouchable
[00:17:54.060 --> 00:17:56.260]  這些是不會相信的
[00:17:56.260 --> 00:17:57.300]  浪費力氣
[00:17:57.300 --> 00:18:01.020]  給他一張單張簡直就是浪費
[00:18:01.020 --> 00:18:03.860]  我中一的時候信主
[00:18:03.860 --> 00:18:06.500]  信主第一天
[00:18:06.500 --> 00:18:07.460]  回教會
[00:18:07.460 --> 00:18:08.820]  星期六上午
[00:18:08.820 --> 00:18:10.380]  團契
[00:18:10.380 --> 00:18:12.740]  下午就被人抓去派單張
[00:18:12.740 --> 00:18:14.660]  去公園派單張
[00:18:14.660 --> 00:18:16.100]  拿著一張單張
[00:18:16.100 --> 00:18:17.260]  中一一個胖子
[00:18:17.260 --> 00:18:18.580]  就說給誰好呢?
[00:18:18.580 --> 00:18:20.020]  那時候我已經分了
[00:18:20.020 --> 00:18:23.940]  這張單張寫著窮得只剩下錢
[00:18:23.940 --> 00:18:25.380]  我上網找的
[00:18:25.380 --> 00:18:26.660]  那時候還沒有這一張
[00:18:26.660 --> 00:18:30.660]  星期六下午在公園有兩類人
[00:18:30.660 --> 00:18:32.580]  第一類就是媽媽
[00:18:32.580 --> 00:18:34.540]  帶著小朋友打鞦韆
[00:18:34.540 --> 00:18:35.860]  很開心
[00:18:35.860 --> 00:18:36.740]  另一類呢?
[00:18:36.740 --> 00:18:39.460]  上!上!上!
[00:18:40.180 --> 00:18:41.060]  跑馬
[00:18:41.060 --> 00:18:46.100]  你會不會將窮得只剩下錢的單張
[00:18:46.100 --> 00:18:48.060]  派給一個
[00:18:48.060 --> 00:18:50.860]  上!上!上!的賭徒
[00:18:50.860 --> 00:18:53.980]  我會疾步
[00:18:53.980 --> 00:18:54.580]  你明不明白?
[00:18:54.580 --> 00:18:56.420]  原來我們每個人都在分
[00:18:56.420 --> 00:18:58.740]  1224
[00:18:58.740 --> 00:19:00.580]  或者愛宴的時候
[00:19:00.580 --> 00:19:01.900]  你邀請什麼人
[00:19:01.900 --> 00:19:03.140]  你選吧
[00:19:03.140 --> 00:19:05.100]  你已經幫上帝選了這些不信的
[00:19:05.100 --> 00:19:06.020]  這些有機會
[00:19:06.020 --> 00:19:06.940]  我派給這些
[00:19:06.940 --> 00:19:07.540]  是不是?
[00:19:07.540 --> 00:19:08.580]  不好
[00:19:08.580 --> 00:19:09.820]  我經常說
[00:19:09.820 --> 00:19:12.100]  如果當初跟我傳福音的那個人
[00:19:12.100 --> 00:19:14.380]  是以貌取人的話
[00:19:14.380 --> 00:19:16.020]  我應該沒有機會信主
[00:19:16.020 --> 00:19:18.700]  我不是
[00:19:18.700 --> 00:19:20.340]  我的樣子是很囂張的
[00:19:20.340 --> 00:19:21.500]  所以那些人
[00:19:21.500 --> 00:19:22.580]  你怎麼會信呢?
[00:19:22.580 --> 00:19:23.700]  你這麼自大的人
[00:19:23.700 --> 00:19:24.300]  是不是?
[00:19:24.300 --> 00:19:25.940]  算了吧
[00:19:25.940 --> 00:19:26.820]  派給別人吧
[00:19:26.820 --> 00:19:28.860]  旁邊那個軟弱無力派給他吧
[00:19:28.860 --> 00:19:31.180]  不好
[00:19:31.180 --> 00:19:32.580]  如果你這樣
[00:19:32.580 --> 00:19:35.100]  我起碼成為不能夠得救
[00:19:35.100 --> 00:19:36.660]  第二點
[00:19:36.660 --> 00:19:38.820]  我們要將福音傳去地極
[00:19:39.580 --> 00:19:41.420]  《使徒行傳》一章八節那裡這麼說
[00:19:41.420 --> 00:19:44.220]  「但聖靈降臨在我們的身上」
[00:19:44.220 --> 00:19:45.340]  今天就是「我們」
[00:19:45.340 --> 00:19:48.140]  「我們就得著能力要在耶路撒冷
[00:19:48.140 --> 00:19:51.940]  猶太傳地撒瑪利亞直到地極作上帝的見證」
[00:19:51.940 --> 00:19:53.820]  在說什麼呢?
[00:19:53.820 --> 00:19:56.140]  地方不是
[00:19:56.140 --> 00:19:58.580]  在說一些屬靈的界限
[00:19:58.580 --> 00:20:00.140]  耶路撒冷
[00:20:00.140 --> 00:20:01.380]  猶太傳地
[00:20:01.380 --> 00:20:03.660]  大抵就是我們今天的自己人
[00:20:03.660 --> 00:20:04.620]  你的家人
[00:20:04.620 --> 00:20:06.100]  你跟他傳福音吧
[00:20:06.100 --> 00:20:07.620]  你身邊的鄰舍
[00:20:07.620 --> 00:20:08.740]  你的好鄰居
[00:20:08.740 --> 00:20:09.740]  你跟他傳福音
[00:20:09.740 --> 00:20:11.580]  撒瑪利亞呢?
[00:20:11.580 --> 00:20:16.860]  如果你了解以色列人和撒瑪利亞人的關係的時候
[00:20:16.860 --> 00:20:19.420]  是仇人
[00:20:19.420 --> 00:20:21.500]  今天的南北韓
[00:20:21.500 --> 00:20:24.020]  以前的南北越
[00:20:24.020 --> 00:20:24.900]  通常是南北
[00:20:24.900 --> 00:20:26.460]  可能東西德也是
[00:20:26.460 --> 00:20:29.220]  分開了同一個家庭
[00:20:29.220 --> 00:20:31.460]  但是因著一些原因
[00:20:31.460 --> 00:20:34.300]  爭拗了幾百年的仇人
[00:20:34.300 --> 00:20:35.820]  上帝說
[00:20:35.940 --> 00:20:39.740]  這個福音要打破我們的喜惡
[00:20:39.740 --> 00:20:41.500]  以及我們的仇恨
[00:20:41.500 --> 00:20:42.700]  傳到萬邦
[00:20:42.700 --> 00:20:46.740]  「這福音本是神的大能
[00:20:46.740 --> 00:20:48.540]  要救一切相信的」
[00:20:48.540 --> 00:20:51.860]  這是普世的福音
[00:20:51.860 --> 00:20:54.060]  第三點
[00:20:54.060 --> 00:20:57.780]  經文拿阿伯拉罕做榜樣
[00:20:57.780 --> 00:20:59.820]  請你們讀這段經文
[00:20:59.820 --> 00:21:00.460]  預備
[00:21:00.460 --> 00:21:02.620]  「阿伯拉罕所信的」
[00:21:02.620 --> 00:21:28.660]  (廣東話)
[00:21:28.660 --> 00:21:30.740]  這段經文講阿伯拉罕
[00:21:30.740 --> 00:21:32.820]  因為信有什麼?
[00:21:32.820 --> 00:21:35.340]  我沒有 highlight 那個字
[00:21:35.340 --> 00:21:37.140]  盼望
[00:21:37.140 --> 00:21:38.260]  是不是?
[00:21:38.260 --> 00:21:40.180]  他盼望的緣由
[00:21:40.180 --> 00:21:41.940]  根基是什麼呢?
[00:21:41.940 --> 00:21:42.860]  兩件事
[00:21:42.860 --> 00:21:43.340]  第一
[00:21:43.340 --> 00:21:44.140]  神的屬性
[00:21:44.140 --> 00:21:45.500]  按他的認識
[00:21:45.500 --> 00:21:49.260]  上帝是叫死人復活使母便有的
[00:21:49.260 --> 00:21:50.380]  第二
[00:21:50.380 --> 00:21:51.660]  是神的應許
[00:21:51.660 --> 00:21:53.900]  神親口答應他
[00:21:53.900 --> 00:21:56.260]  要納他為多國的父親
[00:21:56.260 --> 00:21:59.700]  所以阿伯拉罕就信
[00:22:00.660 --> 00:22:02.260]  英文有一句說話
[00:22:02.260 --> 00:22:04.980]  叫做「Hope against all hope」
[00:22:04.980 --> 00:22:07.540]  如果你是在外國長大
[00:22:07.540 --> 00:22:09.980]  你一定聽過這句諺語
[00:22:09.980 --> 00:22:12.500]  這句諺語是什麼意思呢?
[00:22:12.500 --> 00:22:15.100]  就是說我們在一個絕望
[00:22:15.100 --> 00:22:17.180]  沒有盼望的時候
[00:22:17.180 --> 00:22:19.820]  我們仍然選擇相信
[00:22:19.820 --> 00:22:23.260]  這句諺語的典故
[00:22:23.260 --> 00:22:25.500]  就是來自今天這段經文
[00:22:25.500 --> 00:22:28.060]  《羅馬書》四章十八節
[00:22:28.060 --> 00:22:29.780]  他在沒有盼望的時候
[00:22:29.780 --> 00:22:31.780]  仍存在盼望、相信
[00:22:31.780 --> 00:22:33.980]  所以第三點
[00:22:33.980 --> 00:22:38.540]  信帶來絕望中的盼望
[00:22:38.540 --> 00:22:41.980]  我們看看阿伯拉罕有多絕望
[00:22:41.980 --> 00:22:46.620]  上帝答應他要成為多國之父
[00:22:46.620 --> 00:22:48.700]  那時候他八十五歲
[00:22:48.700 --> 00:22:52.940]  阿伯拉罕為什麼沒有後代呢?
[00:22:52.940 --> 00:22:54.940]  其實不是他生理的問題
[00:22:54.940 --> 00:22:56.380]  是他太太的問題
[00:22:56.380 --> 00:22:57.580]  因為聖經說
[00:22:57.580 --> 00:22:59.100]  撒拉不能生育
[00:22:59.340 --> 00:23:01.980]  於是撒拉想了一條絕妙的辦法
[00:23:01.980 --> 00:23:05.060]  把自己的婢女下嫁
[00:23:05.060 --> 00:23:06.260]  給了丈夫為妻
[00:23:06.260 --> 00:23:07.540]  生了二十瑪麗
[00:23:07.540 --> 00:23:09.540]  那時候阿伯拉罕八十六歲
[00:23:09.540 --> 00:23:10.380]  行不行?
[00:23:10.380 --> 00:23:14.420]  那對於阿伯拉罕和撒拉這一對夫婦
[00:23:14.420 --> 00:23:16.660]  上帝的應許實現了
[00:23:16.660 --> 00:23:17.460]  是不是?
[00:23:17.460 --> 00:23:19.460]  上帝作弄他
[00:23:19.460 --> 00:23:20.780]  這句是我說的
[00:23:20.780 --> 00:23:22.260]  十三年之後
[00:23:22.260 --> 00:23:24.420]  神才告訴阿伯拉罕
[00:23:24.420 --> 00:23:27.740]  只有從撒拉而出的那個
[00:23:28.220 --> 00:23:31.180]  那個才算是應許的那個
[00:23:31.180 --> 00:23:33.900]  就是告訴你二十瑪麗不是
[00:23:33.900 --> 00:23:37.060]  喂,十三年了
[00:23:37.060 --> 00:23:38.380]  你現在才告訴我
[00:23:38.380 --> 00:23:39.740]  不單止
[00:23:39.740 --> 00:23:42.740]  你明年要有一個兒子
[00:23:42.740 --> 00:23:44.740]  要生一個兒子,是不是?
[00:23:44.740 --> 00:23:46.620]  但是你今天要做什麼?
[00:23:46.620 --> 00:23:47.620]  你要受割禮
[00:23:47.620 --> 00:23:54.140]  你不覺得受割禮和生孩子是有衝突的嗎?
[00:23:57.220 --> 00:23:58.700]  去到那時候
[00:23:58.700 --> 00:24:01.420]  其實不單止撒拉不能生育
[00:24:01.420 --> 00:24:04.700]  聖經說阿伯拉說自己也不能生育
[00:24:04.700 --> 00:24:07.700]  有一年的時間
[00:24:07.700 --> 00:24:11.260]  不過今天請你在自己重要部位割一刀
[00:24:11.260 --> 00:24:12.540]  割了一個包皮
[00:24:12.540 --> 00:24:14.940]  絕望
[00:24:14.940 --> 00:24:17.020]  極大的絕望
[00:24:17.020 --> 00:24:18.940]  經文這樣說
[00:24:18.940 --> 00:24:21.340]  阿伯拉罕將近百歲的時候
[00:24:21.340 --> 00:24:25.220]  雖然想到自己的身體如同已死
[00:24:25.500 --> 00:24:28.500]  撒拉也不可能生育
[00:24:28.500 --> 00:24:30.500]  他的信心還不遠弱
[00:24:30.500 --> 00:24:32.500]  仍仰望神的應許
[00:24:32.500 --> 00:24:35.100]  總沒有因不信而起疑惑
[00:24:35.100 --> 00:24:36.700]  反倒因信而剛強
[00:24:36.700 --> 00:24:38.020]  將榮耀歸給神
[00:24:38.020 --> 00:24:40.780]  而且滿心相信神應許必定成就
[00:24:40.780 --> 00:24:43.500]  所以這也算是他的義
[00:24:43.500 --> 00:24:45.180]  結果當日
[00:24:45.180 --> 00:24:49.420]  他整個族的男性都受割禮
[00:24:49.420 --> 00:24:51.060]  一年之後
[00:24:51.060 --> 00:24:53.900]  阿伯拉罕一百歲誕下二十
[00:24:55.820 --> 00:24:57.580]  絕望中的盼望
[00:24:57.580 --> 00:25:00.100]  你想起什麼?
[00:25:00.100 --> 00:25:03.220]  有沒有人喜歡看足球?
[00:25:03.220 --> 00:25:06.460]  可以舉手,喜歡看足球
[00:25:06.460 --> 00:25:07.860]  也有一些
[00:25:07.860 --> 00:25:09.260]  有沒有看這場比賽?
[00:25:09.260 --> 00:25:11.300]  絕望
[00:25:11.300 --> 00:25:14.100]  巴塞頭一回合輸四比零
[00:25:14.100 --> 00:25:16.900]  次回合要贏五球才可以
[00:25:16.900 --> 00:25:19.820]  結果絕地反擊
[00:25:19.820 --> 00:25:22.500]  在最後的不知道多少分鐘
[00:25:22.500 --> 00:25:25.700]  八十八分鐘開始進了三球
[00:25:25.700 --> 00:25:26.700]  結果
[00:25:26.700 --> 00:25:27.900]  六比一
[00:25:27.900 --> 00:25:31.500]  總數六比五能夠晉級
[00:25:31.500 --> 00:25:33.100]  你說我不看足球的
[00:25:33.100 --> 00:25:38.700]  還有為什麼你說的例子這麼低層次?
[00:25:38.700 --> 00:25:41.500]  我說過高一點的
[00:25:41.500 --> 00:25:43.500]  耶穌
[00:25:43.500 --> 00:25:46.100]  原來我們的主
[00:25:46.100 --> 00:25:47.300]  我們的上帝
[00:25:47.300 --> 00:25:51.700]  本身也是一個在絕望中有盼望的上帝
[00:25:52.700 --> 00:25:54.900]  你想想如果做了祂的門徒
[00:25:54.900 --> 00:25:55.900]  跟了祂三年
[00:25:55.900 --> 00:25:57.900]  你看見祂醫病趕鬼教導
[00:25:57.900 --> 00:25:59.500]  做了很多神蹟騎士
[00:25:59.500 --> 00:26:01.300]  突然之間如月節
[00:26:01.300 --> 00:26:03.300]  上了赫西馬利縣祈願圖
[00:26:03.300 --> 00:26:05.100]  被人捉了
[00:26:05.100 --> 00:26:08.500]  接著很快地被人審完
[00:26:08.500 --> 00:26:12.500]  釘在十字架上流血死了
[00:26:12.500 --> 00:26:17.700]  當你將十字架的耶穌抬下來
[00:26:17.700 --> 00:26:19.300]  送祂去墳墓的時候
[00:26:19.300 --> 00:26:21.300]  這是最大的絕望
[00:26:23.100 --> 00:26:24.500]  如果我是門徒
[00:26:24.500 --> 00:26:26.500]  我可能那一刻的感覺就是
[00:26:26.500 --> 00:26:28.500]  夢醒
[00:26:28.500 --> 00:26:31.500]  是時候回到現實
[00:26:31.500 --> 00:26:35.500]  我跟了三年的耶穌已經死了
[00:26:35.500 --> 00:26:38.300]  聖經怎麼說?
[00:26:38.300 --> 00:26:42.300]  他說「誰知他又照聖經所說
[00:26:42.300 --> 00:26:45.900]  第三天復活並且獻給眾使徒」
[00:26:45.900 --> 00:26:47.900]  他不僅復活
[00:26:47.900 --> 00:26:50.500]  他還升天賜下聖靈
[00:26:51.700 --> 00:26:54.500]  鼓勵他的教會將這個福音傳開
[00:26:54.500 --> 00:26:56.500]  門牌寫什麼?
[00:26:56.500 --> 00:26:59.500]  他不在這裡
[00:26:59.500 --> 00:27:01.100]  他升了天
[00:27:01.100 --> 00:27:06.500]  我們的上帝是一個能夠在復活中帶來
[00:27:06.500 --> 00:27:09.100]  盼望使死人復活
[00:27:09.100 --> 00:27:11.100]  使沒有變為有的上帝
[00:27:11.100 --> 00:27:16.300]  很想跟你說一個真實的見證
[00:27:16.300 --> 00:27:19.700]  Michael 是我的組員
[00:27:20.300 --> 00:27:23.300]  可能當中有很多同福弟兄姊妹都認識他
[00:27:23.300 --> 00:27:26.500]  他2004年大學畢業
[00:27:26.500 --> 00:27:29.500]  跟著一群年輕人上了成人區
[00:27:29.500 --> 00:27:30.700]  去了我的組
[00:27:30.700 --> 00:27:35.100]  我形容他是一個很乖、很好、很聰明的學生
[00:27:35.100 --> 00:27:37.100]  很聰明的年輕人
[00:27:37.100 --> 00:27:38.300]  為什麼他聰明?
[00:27:38.300 --> 00:27:41.900]  因為他進了CU PhD Camp
[00:27:41.900 --> 00:27:45.500]  成為一個博士的博士生
[00:27:45.500 --> 00:27:48.100]  他的志願是出來做Camp Professor
[00:27:49.500 --> 00:27:51.100]  他家庭也很好
[00:27:51.100 --> 00:27:52.100]  有爸爸媽媽
[00:27:52.100 --> 00:27:53.700]  旁邊那個是他爸爸
[00:27:53.700 --> 00:27:54.500]  很疼他
[00:27:54.500 --> 00:27:58.100]  一家人的關係很和諧
[00:27:58.100 --> 00:27:59.900]  有自己的家庭
[00:27:59.900 --> 00:28:01.500]  有自己的物業
[00:28:01.500 --> 00:28:07.100]  爸爸媽媽有一個生意經營了二十多年
[00:28:07.100 --> 00:28:10.100]  是一個很無憂的家庭
[00:28:10.100 --> 00:28:13.500]  結果他來了我的組的時候
[00:28:13.500 --> 00:28:14.900]  我們那一年開始查經
[00:28:14.900 --> 00:28:16.100]  就查《雅各書》
[00:28:16.100 --> 00:28:17.100]  這段經文這麼說
[00:28:17.100 --> 00:28:20.300]  我的弟兄你遭受各樣的試煉的時候
[00:28:20.300 --> 00:28:22.100]  都要以為大喜樂
[00:28:22.100 --> 00:28:25.700]  因為知道你的信心經過考驗就生忍耐
[00:28:25.700 --> 00:28:28.300]  忍耐發揮到完全的功用
[00:28:28.300 --> 00:28:30.700]  就使你們完整
[00:28:30.700 --> 00:28:31.900]  完全完整
[00:28:31.900 --> 00:28:32.900]  一無所缺
[00:28:32.900 --> 00:28:36.900]  2014年他進了我的組
[00:28:36.900 --> 00:28:38.900]  之後那兩年
[00:28:38.900 --> 00:28:41.300]  他經歷人生最大的絕望
[00:28:41.300 --> 00:28:43.500]  發生了什麼?
[00:28:44.500 --> 00:28:47.100]  他爸爸的腦袋有腫瘤
[00:28:47.100 --> 00:28:50.100]  突然之間由良性變成惡性
[00:28:50.100 --> 00:28:51.500]  還長大得很快
[00:28:51.500 --> 00:28:53.100]  以致他爸爸
[00:28:53.100 --> 00:28:55.900]  由原本能走路到要坐輪椅
[00:28:55.900 --> 00:28:58.700]  由坐輪椅到要睡床
[00:28:58.700 --> 00:29:01.300]  接著爸爸身體太差
[00:29:01.300 --> 00:29:05.300]  決定回到他的老家菲律賓去休養
[00:29:05.300 --> 00:29:07.500]  Michael就要飛來飛去
[00:29:07.500 --> 00:29:11.900]  除了這個在他的工作是怎樣呢?
[00:29:11.900 --> 00:29:14.500]  一個很出色的博士生
[00:29:14.500 --> 00:29:16.500]  想了很多的研究
[00:29:16.500 --> 00:29:19.500]  很多的想法
[00:29:19.500 --> 00:29:22.300]  他說在那一年沒有一個想法
[00:29:22.300 --> 00:29:24.300]  沒有一個想法是可以的
[00:29:24.300 --> 00:29:26.500]  沒有每一次做實驗
[00:29:26.500 --> 00:29:28.900]  等幾天之後的結果都是不行的
[00:29:28.900 --> 00:29:30.700]  失望
[00:29:30.700 --> 00:29:32.700]  很多的失望
[00:29:32.700 --> 00:29:35.700]  在他讀PhD的時候
[00:29:35.700 --> 00:29:38.300]  他的顧問決定要提早退休
[00:29:39.500 --> 00:29:41.900]  如果你讀PhD你知道
[00:29:41.900 --> 00:29:44.900]  等於叫你將那些東西沖到廁所
[00:29:44.900 --> 00:29:46.100]  當沒有發生過
[00:29:46.100 --> 00:29:47.500]  怎樣?
[00:29:47.500 --> 00:29:49.100]  捱了這麼多年
[00:29:49.100 --> 00:29:52.900]  還有
[00:29:52.900 --> 00:29:55.900]  剛才說了他爸爸回到菲律賓
[00:29:55.900 --> 00:29:58.300]  他家裡的生意由誰去管理呢?
[00:29:58.300 --> 00:30:00.300]  他媽媽獨力承擔
[00:30:00.300 --> 00:30:03.700]  但他媽媽不是一個很厲害的生意人
[00:30:03.700 --> 00:30:07.500]  在做了某些錯的決定
[00:30:08.100 --> 00:30:11.300]  一些很不幸的決定
[00:30:11.300 --> 00:30:15.300]  以致他整間公司毀於一旦
[00:30:15.300 --> 00:30:16.900]  惹上官非
[00:30:16.900 --> 00:30:19.500]  用了很多錢去打官司
[00:30:19.500 --> 00:30:21.700]  原本那間屋都沒有了
[00:30:21.700 --> 00:30:25.900]  因為這樣他媽媽也回到菲律賓
[00:30:25.900 --> 00:30:27.500]  兩年了
[00:30:27.500 --> 00:30:31.900]  一個年輕人由這樣的光景
[00:30:31.900 --> 00:30:33.900]  Beloved Son
[00:30:35.500 --> 00:30:38.300]  到一個孤單的人
[00:30:38.300 --> 00:30:40.300]  工作不如意
[00:30:40.300 --> 00:30:41.900]  生活不如意
[00:30:41.900 --> 00:30:43.900]  他不能再在自己家裡住
[00:30:43.900 --> 00:30:47.100]  我最後見他那段時間
[00:30:47.100 --> 00:30:49.900]  他自己在西環還是中環
[00:30:49.900 --> 00:30:51.500]  上環那些地方
[00:30:51.500 --> 00:30:53.500]  租了一個五十呎的劏房
[00:30:53.500 --> 00:30:57.300]  有一次他回來教會
[00:30:57.300 --> 00:30:59.100]  我跟他祈禱
[00:30:59.100 --> 00:31:03.300]  我很疼他
[00:31:04.300 --> 00:31:05.700]  我也不明白
[00:31:05.700 --> 00:31:08.700]  為何上帝給他這麼大的苦難
[00:31:08.700 --> 00:31:10.100]  我們的腦袋明白
[00:31:10.100 --> 00:31:12.900]  但我們的經歷有時候也很難受
[00:31:12.900 --> 00:31:15.500]  但一直跟他祈禱
[00:31:15.500 --> 00:31:18.100]  一直去呼求上帝的明智的時候
[00:31:18.100 --> 00:31:22.300]  他有一兩句說話很觸動我
[00:31:22.300 --> 00:31:25.100]  其實他最後畢業了
[00:31:25.100 --> 00:31:26.500]  不過不是Ph.D.
[00:31:26.500 --> 00:31:28.700]  M.Phil畢業了
[00:31:28.700 --> 00:31:30.500]  他說
[00:31:30.500 --> 00:31:35.500]  Although the situation was awful, but I know the truth of the Lord.
[00:31:35.500 --> 00:31:38.700]  God saves when I call upon His name.
[00:31:38.700 --> 00:31:41.700]  我知道困境很大
[00:31:41.700 --> 00:31:43.300]  我知道我很大件事
[00:31:43.300 --> 00:31:46.300]  但我更加知道上帝的真理在我裡面
[00:31:46.300 --> 00:31:49.900]  我知道當我們呼求上帝的時候
[00:31:49.900 --> 00:31:51.300]  上帝是會拯救
[00:31:51.300 --> 00:31:55.500]  Big lifestyle change, yet the Holy Spirit was awesome.
[00:31:55.500 --> 00:31:57.500]  I find no sorrow in this change.
[00:31:57.500 --> 00:32:01.100]  他說有很多轉變,這個轉變很大,帶到我幻想不到
[00:32:01.100 --> 00:32:02.500]  但是
[00:32:02.500 --> 00:32:05.500]  神的靈很厲害
[00:32:05.500 --> 00:32:08.100]  他說在這個轉變裡面
[00:32:08.100 --> 00:32:10.700]  我不悲哀,我不悲傷
[00:32:10.700 --> 00:32:16.900]  這幅是他畢業後飛回菲律賓跟他爸爸拍的照片
[00:32:16.900 --> 00:32:20.700]  你可能看得不太清楚,但他爸爸瘦了很多
[00:32:20.700 --> 00:32:25.500]  仍然要解決的問題
[00:32:25.500 --> 00:32:28.500]  仍然要解決經濟的問題
[00:32:28.500 --> 00:32:30.500]  他畢業後馬上找工作
[00:32:30.500 --> 00:32:34.100]  一個很勤力的學生,很勤力工作的人
[00:32:34.100 --> 00:32:37.100]  寄了50封求職信,只有一封回覆他
[00:32:37.100 --> 00:32:39.500]  那封回覆他不得已,還告訴他
[00:32:39.500 --> 00:32:41.500]  你三個月後才來面試
[00:32:41.500 --> 00:32:44.500]  我要開飯了
[00:32:44.500 --> 00:32:47.500]  神很好
[00:32:47.500 --> 00:32:51.500]  他收到一個電話
[00:32:51.500 --> 00:32:53.500]  是他母校打給他
[00:32:54.500 --> 00:32:56.500]  說想請他做代課老師
[00:32:56.500 --> 00:32:59.500]  結果他說
[00:32:59.500 --> 00:33:01.500]  那份工資很好
[00:33:01.500 --> 00:33:05.500]  能夠幫我解決經濟的問題
[00:33:05.500 --> 00:33:09.500]  我過往欠下的債
[00:33:09.500 --> 00:33:12.500]  可以休息一下
[00:33:12.500 --> 00:33:21.500]  這個弟兄現在因為一些原因
[00:33:21.500 --> 00:33:24.500]  他離開了香港,去了外國
[00:33:24.500 --> 00:33:26.500]  他也打算在外國重新生活
[00:33:26.500 --> 00:33:29.500]  我叫他寫一個見證
[00:33:29.500 --> 00:33:31.500]  讓我多拿一些你的資料
[00:33:31.500 --> 00:33:33.500]  我很想我來港島
[00:33:33.500 --> 00:33:34.500]  他寫了這一句
[00:33:34.500 --> 00:33:38.500]  他說上帝偏心我
[00:33:38.500 --> 00:33:41.500]  And journeys continue
[00:33:41.500 --> 00:33:44.500]  As I know my final destination
[00:33:44.500 --> 00:33:49.500]  我想這就是信仰帶給人絕望的盼望
[00:33:49.500 --> 00:33:53.500]  信仰不只是當我們信耶穌得永生
[00:33:53.500 --> 00:33:55.500]  好像我們有一張天堂的入場券
[00:33:55.500 --> 00:33:56.500]  進去就算了
[00:33:56.500 --> 00:33:58.500]  很多人覺得信仰是這麼簡單
[00:33:58.500 --> 00:33:59.500]  所以他就想
[00:33:59.500 --> 00:34:00.500]  到我死的時候才相信
[00:34:00.500 --> 00:34:02.500]  我何須現在相信呢
[00:34:02.500 --> 00:34:03.500]  但原來不是
[00:34:03.500 --> 00:34:05.500]  在今生有盼望
[00:34:05.500 --> 00:34:07.500]  在今生,在這個時候
[00:34:07.500 --> 00:34:08.500]  在這個絕望裡面
[00:34:08.500 --> 00:34:10.500]  上帝要成為你的光
[00:34:10.500 --> 00:34:15.500]  這一幅照片
[00:34:15.500 --> 00:34:17.500]  在以色列加利利湖
[00:34:17.500 --> 00:34:19.500]  一個教會裡拍攝
[00:34:19.500 --> 00:34:20.500]  裡面很黑
[00:34:20.500 --> 00:34:22.500]  沒有光
[00:34:22.500 --> 00:34:26.500]  像不像你的生命
[00:34:26.500 --> 00:34:30.500]  但是原來在一個沒有光的困局裡面
[00:34:30.500 --> 00:34:33.500]  上帝為你開了一扇窗
[00:34:33.500 --> 00:34:36.500]  在那扇窗裡面有光射進來
[00:34:36.500 --> 00:34:39.500]  令到整個房間很美麗
[00:34:39.500 --> 00:34:42.500]  你有什麼掙扎
[00:34:42.500 --> 00:34:45.500]  有人在罪裡面掙扎
[00:34:45.500 --> 00:34:47.500]  覺得自己沒得救
[00:34:47.500 --> 00:34:49.500]  有人在工作的困境
