
[00:00:00.000 --> 00:00:04.800]  這篇詩篇記載了詩人一個很坦誠
[00:19:26.300 --> 00:19:28.300]  無論隔壁過我頭那個
[00:19:28.300 --> 00:19:29.300]  是拿著波斯車
[00:19:29.300 --> 00:19:31.300]  還是林寶堅尼
[00:19:31.300 --> 00:19:32.300]  還是弗拉利
[00:19:32.300 --> 00:19:33.300]  不要理他們
[00:19:33.300 --> 00:19:37.300]  對方大魚大肉走在快線上面
[00:19:37.300 --> 00:19:38.300]  對不起
[00:19:38.300 --> 00:19:40.300]  不要轉線了
[00:19:40.300 --> 00:19:42.300]  神說得很清楚
[00:19:42.300 --> 00:19:44.300]  不偏左不偏右
[00:19:44.300 --> 00:19:45.300]  走在耶和華的路上
[00:19:45.300 --> 00:19:49.300]  這就是神清清楚楚告訴我們
[00:19:49.300 --> 00:19:52.300]  所以不要因為隔壁那條線走得快
[00:19:52.300 --> 00:19:54.300]  不信耶穌的
[00:19:54.300 --> 00:19:55.300]  大魚大肉
[00:19:55.300 --> 00:19:57.300]  天天住大屋養狗
[00:19:57.300 --> 00:19:58.300]  我也是養狗
[00:19:58.300 --> 00:20:01.300]  不過他們
[00:20:01.300 --> 00:20:04.300]  過得很好的生活
[00:20:04.300 --> 00:20:06.300]  不要貪慕這些
[00:20:06.300 --> 00:20:10.300]  神說得很清楚
[00:20:10.300 --> 00:20:13.300]  我相信這個詩人也知道很清楚
[00:20:13.300 --> 00:20:16.300]  所以他接著在第23節說
[00:20:16.300 --> 00:20:18.300]  我尚與你同在
[00:20:18.300 --> 00:20:20.300]  這個「你」是指神
[00:20:20.300 --> 00:20:25.300]  你參著我的右手
[00:20:25.300 --> 00:20:30.300]  你要以你的訓言引導我
[00:20:30.300 --> 00:20:33.300]  以後必接我到榮耀裡
[00:20:33.300 --> 00:20:36.300]  在這裡詩人再重新肯定
[00:20:36.300 --> 00:20:39.300]  神的同在保護和引領
[00:20:39.300 --> 00:20:40.300]  最終有一天
[00:20:40.300 --> 00:20:45.300]  他深信神會接他到神的榮耀裡
[00:20:45.300 --> 00:20:47.300]  他清楚指出
[00:20:47.300 --> 00:20:49.300]  基督徒在世的生活
[00:20:49.300 --> 00:20:51.300]  是不是有錢
[00:20:51.300 --> 00:20:52.300]  是不是舒適
[00:20:52.300 --> 00:20:54.300]  是不是有權有位
[00:20:54.300 --> 00:20:56.300]  並不重要
[00:20:56.300 --> 00:20:58.300]  因為這些都是短暫的
[00:20:58.300 --> 00:21:00.300]  這些都是會過去的
[00:21:00.300 --> 00:21:02.300]  重要的就是
[00:21:02.300 --> 00:21:04.300]  到終結的一天
[00:21:04.300 --> 00:21:08.300]  我們是否會被神接入
[00:21:08.300 --> 00:21:11.300]  接入他永恆的榮耀裡
[00:21:11.300 --> 00:21:13.300]  這才是最重要的
[00:21:13.300 --> 00:21:16.300]  我想大家去想像一下
[00:21:16.300 --> 00:21:19.300]  我相信大家都是移民過來的
[00:21:19.300 --> 00:21:20.300]  當你移民的時候
[00:21:20.300 --> 00:21:24.300]  如果眼前有兩個選擇
[00:21:24.300 --> 00:21:25.300]  第一個選擇
[00:21:25.300 --> 00:21:31.300]  我給你一張超級詩人豪華特級的機票
[00:21:31.300 --> 00:21:34.300]  在你一個飛機的行程上
[00:21:34.300 --> 00:21:37.300]  你可以有無窮無盡的享受
[00:21:37.300 --> 00:21:39.300]  整輩子都沒有享受過的享受
[00:21:39.300 --> 00:21:41.300]  吃的
[00:21:41.300 --> 00:21:42.300]  喝的
[00:21:42.300 --> 00:21:45.300]  全部都是頂級的供應品
[00:21:45.300 --> 00:21:48.300]  不過移民的地方
[00:21:48.300 --> 00:21:51.300]  就是戰火連天的敘利亞
[00:21:51.300 --> 00:21:53.300]  第二個選擇
[00:21:53.300 --> 00:21:55.300]  坐經濟位
[00:21:55.300 --> 00:21:56.300]  坐了一輩子之後
[00:21:56.300 --> 00:21:58.300]  腳伸不直
[00:21:58.300 --> 00:22:00.300]  又睡不著
[00:22:00.300 --> 00:22:01.300]  相當辛苦的
[00:22:01.300 --> 00:22:03.300]  可能隨時旁邊有一個大的
[00:22:03.300 --> 00:22:04.300]  我試過一次大的
[00:22:04.300 --> 00:22:06.300]  只剩下三分二的位
[00:22:06.300 --> 00:22:08.300]  在經濟艙裏面
[00:22:08.300 --> 00:22:09.300]  不過
[00:22:09.300 --> 00:22:13.300]  目的地是澳洲
[00:22:13.300 --> 00:22:14.300]  不單止是澳洲
[00:22:14.300 --> 00:22:18.300]  你還會被安排住一個最好的地區
[00:22:18.300 --> 00:22:21.300]  什麼地區?
[00:22:21.300 --> 00:22:23.300]  Eastwood
[00:22:23.300 --> 00:22:25.300]  或者其他的區
[00:22:25.300 --> 00:22:26.300]  不單止這樣
[00:22:26.300 --> 00:22:30.300]  你還會被安排去一個Eastwood最好的教會
[00:22:30.300 --> 00:22:32.300]  哪間教會?
[00:22:32.300 --> 00:22:34.300]  你們說的
[00:22:34.300 --> 00:22:36.300]  兩個選擇
[00:22:36.300 --> 00:22:39.300]  你會選擇哪個選擇?
[00:22:39.300 --> 00:22:41.300]  敘利亞?
[00:22:41.300 --> 00:22:44.300]  還是藍天白雲的澳洲?
[00:22:44.300 --> 00:22:45.300]  澳洲不行
[00:22:45.300 --> 00:22:47.300]  經濟艙
[00:22:47.300 --> 00:22:51.300]  看不看得出這個例子帶出一個很重要的訊息
[00:22:51.300 --> 00:22:55.300]  不要為了短暫的舒適
[00:22:55.300 --> 00:22:59.300]  放棄長久的幸福
[00:22:59.300 --> 00:23:03.300]  不要為了短短幾十年的人生
[00:23:03.300 --> 00:23:07.300]  放棄永恆的福樂
[00:23:07.300 --> 00:23:13.300]  這就是詩篇所帶出的一個很重要的訊息
[00:23:13.300 --> 00:23:15.300]  所以詩人說
[00:23:15.300 --> 00:23:18.300]  除你以外在天上
[00:23:18.300 --> 00:23:20.300]  我有誰呢?
[00:23:20.300 --> 00:23:22.300]  除你以外在地上
[00:23:22.300 --> 00:23:24.300]  我也沒有所愛無的
[00:23:24.300 --> 00:23:26.300]  因為詩人很清楚知道
[00:23:26.300 --> 00:23:31.300]  我們永遠沒辦法通過一個短暫的世界
[00:23:31.300 --> 00:23:36.300]  一個短暫的人生去理解一個無窮無盡的神
[00:23:36.300 --> 00:23:39.300]  所以我們需要學習
[00:23:39.300 --> 00:23:44.300]  用永恆的角度去解釋
[00:23:44.300 --> 00:23:48.300]  明白今天短暫人生我們所經驗到的
[00:23:48.300 --> 00:23:50.300]  無論是公平與不公平
[00:23:50.300 --> 00:23:56.300]  我用一個故事來做今天的結束
[00:23:56.300 --> 00:23:59.300]  有一次一個宣教士和他的太太
[00:23:59.300 --> 00:24:03.300]  在某宣教工場服侍了很多年
[00:24:03.300 --> 00:24:06.300]  退休了回家
[00:24:06.300 --> 00:24:08.300]  和他一起坐船
[00:24:08.300 --> 00:24:11.300]  有另外一個達官貴人
[00:24:11.300 --> 00:24:14.300]  他們一起坐船回家
[00:24:14.300 --> 00:24:18.300]  達官貴人到達的時候
[00:24:18.300 --> 00:24:21.300]  整個碼頭都是他們的人
[00:24:21.300 --> 00:24:24.300]  大鑼大鼓歡迎他回來
[00:24:24.300 --> 00:24:25.300]  很開心
[00:24:25.300 --> 00:24:29.300]  達官貴人就很威風的
[00:24:29.300 --> 00:24:31.300]  紫高氣揚的走下去
[00:24:31.300 --> 00:24:35.300]  接受很多人的歡迎
[00:24:35.300 --> 00:24:38.300]  人都走了之後
[00:24:38.300 --> 00:24:45.300]  這對宣教士夫婦才孤伶伶的下船
[00:24:45.300 --> 00:24:47.300]  然後那個宣教士就
[00:24:47.300 --> 00:24:49.300]  很沒味道
[00:24:49.300 --> 00:24:50.300]  很沒人
[00:24:50.300 --> 00:24:52.300]  酸溜溜的跟太太說
[00:24:52.300 --> 00:24:55.300]  唉 真是
[00:24:55.300 --> 00:24:59.300]  為什麼沒有為神工作的人
[00:24:59.300 --> 00:25:02.300]  可以得到這麼大的歡迎
[00:25:02.300 --> 00:25:04.300]  而我們一生為神工作
[00:25:04.300 --> 00:25:06.300]  卻一個人
[00:25:06.300 --> 00:25:08.300]  當我們回家
[00:25:08.300 --> 00:25:12.300]  卻一個人都沒有來歡迎我們
[00:25:12.300 --> 00:25:14.300]  這個太太就跟他說
[00:25:14.300 --> 00:25:16.300]  親愛的
[00:25:16.300 --> 00:25:21.300]  我們還沒有回家
[00:25:21.300 --> 00:25:23.300]  我們真正的家鄉
[00:25:23.300 --> 00:25:24.300]  我們真正的家鄉
[00:25:24.300 --> 00:25:26.300]  是天家
[00:25:26.300 --> 00:25:27.300]  我們真正的家鄉
[00:25:27.300 --> 00:25:28.300]  是天家
[00:25:28.300 --> 00:25:30.300]  這個短暫的人生
[00:25:30.300 --> 00:25:31.300]  是一個過渡
[00:25:31.300 --> 00:25:34.300]  讓我們把握短暫的人生
[00:25:34.300 --> 00:25:36.300]  讓神在我們這個短暫的人生裡
[00:25:36.300 --> 00:25:38.300]  得到他當得的榮耀
[00:25:38.300 --> 00:25:40.300]  以致將來我們被接進
[00:25:40.300 --> 00:25:43.300]  神的永恆的榮耀裡的時候
[00:25:43.300 --> 00:25:45.300]  可以被神稱讚
[00:25:45.300 --> 00:25:48.300]  我們是一個又忠心又良善的僕人
[00:25:48.300 --> 00:25:50.300]  請我們從低頭站起
[00:25:50.300 --> 00:25:52.300]  多謝祢
[00:25:52.300 --> 00:25:56.300]  因為私人的真實坦誠的掙扎
[00:25:56.300 --> 00:25:59.300]  很多時候也是我們內心的掙扎
[00:25:59.300 --> 00:26:02.300]  但神下求祢幫助我們有熟齡的智慧
[00:26:02.300 --> 00:26:06.300]  用永恆的角度去理解今天發生的事情
[00:26:06.300 --> 00:26:08.300]  讓我們不要走在滑地上
[00:26:08.300 --> 00:26:10.300]  靠著祢的恩典
[00:26:10.300 --> 00:26:11.300]  不偏左
[00:26:11.300 --> 00:26:12.300]  不偏就
[00:26:12.300 --> 00:26:14.300]  走在祢的道路上
[00:26:14.300 --> 00:26:15.300]  一生跟隨祢
[00:26:15.300 --> 00:26:17.300]  一生倚靠祢
[00:26:17.300 --> 00:26:18.300]  一生榮耀祢
[00:26:18.300 --> 00:26:20.300]  多謝祢給我們一切的恩典
[00:26:20.300 --> 00:26:23.300]  祈禱奉耶穌基督的名字而來
[00:26:23.300 --> 00:26:24.300]  阿們
