
[00:00:00.000 --> 00:00:02.800]  這次從印度回來
[00:17:17.000 --> 00:17:19.000]  我們周圍的環境
[00:17:19.000 --> 00:17:20.000]  有時候禱告一次 兩次 三次
[00:17:20.000 --> 00:17:22.000]  好像都沒有什麼改變
[00:17:22.000 --> 00:17:24.000]  連一點轉機都沒有
[00:17:24.000 --> 00:17:26.000]  連一片雲都沒有
[00:17:26.000 --> 00:17:27.000]  換句話說
[00:17:27.000 --> 00:17:29.000]  但不要灰心
[00:17:29.000 --> 00:17:31.000]  要持續禱告下去
[00:17:31.000 --> 00:17:34.000]  要期待神行偉大奇妙的事
[00:17:34.000 --> 00:17:36.000]  Amen
[00:17:36.000 --> 00:17:39.000]  《煉丸記》上18章45
[00:17:39.000 --> 00:17:42.000]  這說什麼 薩時間
[00:17:42.000 --> 00:17:43.000]  好喜歡這三個字
[00:17:43.000 --> 00:17:44.000]  跟我一起來說
[00:17:44.000 --> 00:17:45.000]  薩時間
[00:17:45.000 --> 00:17:47.000]  什麼叫薩時間呢
[00:17:47.000 --> 00:17:49.000]  忽然間
[00:17:49.000 --> 00:17:51.000]  想不到的時刻
[00:17:51.000 --> 00:17:54.000]  就降下大雨
[00:17:54.000 --> 00:17:55.000]  我告訴你
[00:17:55.000 --> 00:17:56.000]  當神開始工作的時候
[00:17:56.000 --> 00:18:00.000]  那是快到你都無法準備的
[00:18:00.000 --> 00:18:02.000]  是薩時間忽然間
[00:18:02.000 --> 00:18:03.000]  想不到的時候
[00:18:03.000 --> 00:18:06.000]  神要降下一致的恩高
[00:18:06.000 --> 00:18:08.000]  神要降下突破的恩高
[00:18:08.000 --> 00:18:10.000]  神要降下復興的恩高
[00:18:10.000 --> 00:18:11.000]  在我們中間
[00:18:11.000 --> 00:18:12.000]  Amen
[00:18:12.000 --> 00:18:13.000]  同樣今天我知道
[00:18:13.000 --> 00:18:14.000]  很多弟兄姐妹
[00:18:14.000 --> 00:18:15.000]  你在爲你的家人禱告
[00:18:15.000 --> 00:18:16.000]  爲你的家庭禱告
[00:18:16.000 --> 00:18:18.000]  爲你的環境來禱告
[00:18:18.000 --> 00:18:20.000]  我告訴你不要灰心
[00:18:20.000 --> 00:18:22.000]  多少時候你禱告一次 兩次 三次
[00:18:22.000 --> 00:18:23.000]  你覺得沒有任何的結果
[00:18:23.000 --> 00:18:25.000]  一點跡象都沒有
[00:18:25.000 --> 00:18:26.000]  不要灰心
[00:18:26.000 --> 00:18:28.000]  因爲薩時間
[00:18:28.000 --> 00:18:29.000]  忽然間
[00:18:29.000 --> 00:18:30.000]  當神開始工作的時候
[00:18:30.000 --> 00:18:32.000]  快到你無法想象
[00:18:32.000 --> 00:18:33.000]  Amen
[00:18:33.000 --> 00:18:35.000]  你要起來持續地禱告
[00:18:35.000 --> 00:18:37.000]  Hallelujah
[00:18:37.000 --> 00:18:39.000]  你要用愛心的行動
[00:18:39.000 --> 00:18:41.000]  深入社區
[00:18:41.000 --> 00:18:42.000]  跟你們要用愛心的行動
[00:18:42.000 --> 00:18:46.000]  深入社區
[00:18:46.000 --> 00:18:48.000]  約翰一書第三章十八節
[00:18:48.000 --> 00:18:49.000]  我們一同來唸
[00:18:49.000 --> 00:18:50.000]  小子們啊
[00:18:50.000 --> 00:18:51.000]  我們相愛
[00:18:51.000 --> 00:18:54.000]  不要只在言語和舌頭上
[00:18:54.000 --> 00:18:57.000]  總要在行爲和誠實上
[00:18:57.000 --> 00:18:58.000]  弟兄姐妹
[00:18:58.000 --> 00:18:59.000]  轉化成事
[00:18:59.000 --> 00:19:03.000]  光靠禱告還是不夠
[00:19:03.000 --> 00:19:04.000]  今天你我可以在教會里面
[00:19:04.000 --> 00:19:06.000]  又禱告又捆綁仇敵
[00:19:06.000 --> 00:19:07.000]  但卻不足以
[00:19:07.000 --> 00:19:09.000]  帶給這個社區
[00:19:09.000 --> 00:19:11.000]  任何的影響力
[00:19:11.000 --> 00:19:12.000]  轉化成事
[00:19:12.000 --> 00:19:14.000]  不但是要禱告
[00:19:14.000 --> 00:19:16.000]  更是要付上
[00:19:16.000 --> 00:19:19.000]  好行爲的代價
[00:19:19.000 --> 00:19:21.000]  我常說靈恩
[00:19:21.000 --> 00:19:24.000]  一定要實際
[00:19:24.000 --> 00:19:25.000]  如果靈恩只是爲了
[00:19:25.000 --> 00:19:28.000]  滿足我們自我的需要
[00:19:28.000 --> 00:19:29.000]  那只不過是一種
[00:19:29.000 --> 00:19:32.000]  神祕主義而已
[00:19:32.000 --> 00:19:33.000]  靈恩
[00:19:33.000 --> 00:19:35.000]  真正的靈恩
[00:19:35.000 --> 00:19:39.000]  一定要給我們有勇氣
[00:19:39.000 --> 00:19:40.000]  我再說
[00:19:40.000 --> 00:19:42.000]  你是被聖靈充滿嗎
[00:19:42.000 --> 00:19:45.000]  不只爲你的滿足而已
[00:19:45.000 --> 00:19:47.000]  聖靈充滿你
[00:19:47.000 --> 00:19:50.000]  一定要給你勇氣
[00:19:50.000 --> 00:19:52.000]  那不是從人來的勇氣
[00:19:52.000 --> 00:19:54.000]  靠的人沒有這種勇氣
[00:19:54.000 --> 00:19:56.000]  聖靈給你
[00:19:56.000 --> 00:19:58.000]  有這個勇氣
[00:19:58.000 --> 00:20:01.000]  走進這個黑暗的世界
[00:20:01.000 --> 00:20:04.000]  走進這些需要的世界
[00:20:04.000 --> 00:20:07.000]  來服侍這些有需要的人羣
[00:20:07.000 --> 00:20:09.000]  來顯明上帝的愛
[00:20:09.000 --> 00:20:10.000]  Amen
[00:20:10.000 --> 00:20:12.000]  只有當我們用行動
[00:20:12.000 --> 00:20:14.000]  來服侍這個世代的時候
[00:20:14.000 --> 00:20:15.000]  我們才能夠真正
[00:20:15.000 --> 00:20:18.000]  見證上帝的慈愛
[00:20:18.000 --> 00:20:20.000]  但這些年
[00:20:20.000 --> 00:20:22.000]  我在教會服侍這麼多年
[00:20:22.000 --> 00:20:24.000]  我發現一件事情
[00:20:24.000 --> 00:20:28.000]  那就是教會跟社區之間
[00:20:28.000 --> 00:20:31.000]  真的有個很大的鴻溝
[00:20:31.000 --> 00:20:34.000]  很大的一個溝在哪裏
[00:20:34.000 --> 00:20:35.000]  一方面我們看見
[00:20:35.000 --> 00:20:39.000]  這世界真的有多麼大的需要
[00:20:39.000 --> 00:20:41.000]  很需要愛
[00:20:41.000 --> 00:20:42.000]  另一方面我們也看見
[00:20:42.000 --> 00:20:45.000]  教會里面充滿很多神的愛
[00:20:45.000 --> 00:20:47.000]  但好像這個神的愛
[00:20:47.000 --> 00:20:52.000]  就無法從教會傳遞出去
[00:20:52.000 --> 00:20:54.000]  不是說教會低空姐妹沒有愛心
[00:20:54.000 --> 00:20:56.000]  No,no,很有愛心
[00:20:56.000 --> 00:20:57.000]  但問題是你找不到
[00:20:57.000 --> 00:21:00.000]  一個合適的管道
[00:21:00.000 --> 00:21:03.000]  可以讓我們中間湧流出去
[00:21:03.000 --> 00:21:04.000]  我就發現一件事情
[00:21:04.000 --> 00:21:05.000]  低空姐妹
[00:21:05.000 --> 00:21:09.000]  愛是需要一個平臺的
[00:21:09.000 --> 00:21:10.000]  跟你們說
[00:21:10.000 --> 00:21:11.000]  愛是需要一個平臺的
[00:21:11.000 --> 00:21:13.000]  跟他說
[00:21:13.000 --> 00:21:15.000]  什麼是平臺呢
[00:21:15.000 --> 00:21:16.000]  平臺就是一個
[00:21:16.000 --> 00:21:18.000]  可以讓我們進入社區
[00:21:18.000 --> 00:21:21.000]  進入人羣的一個橋樑
[00:21:21.000 --> 00:21:23.000]  透過這個平臺
[00:21:23.000 --> 00:21:25.000]  一方面社區的人
[00:21:25.000 --> 00:21:27.000]  可以不必走進教會
[00:21:27.000 --> 00:21:31.000]  以前你一定要勉強他走進教會
[00:21:31.000 --> 00:21:34.000]  他才能夠感受到神的愛
[00:21:34.000 --> 00:21:35.000]  現在社區的人
[00:21:35.000 --> 00:21:38.000]  可以不必進入教會
[00:21:38.000 --> 00:21:40.000]  他們可以感受到神的愛
[00:21:40.000 --> 00:21:41.000]  另一方面
[00:21:41.000 --> 00:21:42.000]  教會的低空姐妹
[00:21:42.000 --> 00:21:44.000]  也能夠很實際地
[00:21:44.000 --> 00:21:47.000]  用行動去表達神的愛
[00:21:47.000 --> 00:21:49.000]  這爲什麼從公元2007年開始
[00:21:49.000 --> 00:21:52.000]  我們就成立了基金會
[00:21:52.000 --> 00:21:54.000]  基金會就是一個平臺
[00:21:54.000 --> 00:21:55.000]  透過基金會
[00:21:55.000 --> 00:21:57.000]  我們可以接觸到很多
[00:21:57.000 --> 00:22:00.000]  本來無法接觸到的人羣
[00:22:00.000 --> 00:22:01.000]  特別這些年
[00:22:01.000 --> 00:22:03.000]  我們透過食物發放中心
[00:22:03.000 --> 00:22:05.000]  免費報稅的服務
[00:22:05.000 --> 00:22:07.000]  電腦送真情
[00:22:07.000 --> 00:22:11.000]  我們接觸到多少低收入的家庭
[00:22:11.000 --> 00:22:12.000]  你知道很有意思
[00:22:12.000 --> 00:22:13.000]  每一次我們在進行
[00:22:13.000 --> 00:22:17.000]  電腦送真情的典禮的時候
[00:22:17.000 --> 00:22:20.000]  你知道那些來領電腦的
[00:22:20.000 --> 00:22:21.000]  好可愛
[00:22:21.000 --> 00:22:25.000]  全家大小穿戴整齊
[00:22:25.000 --> 00:22:28.000]  一同來領這個小小的電腦
[00:22:28.000 --> 00:22:29.000]  我常常覺得
[00:22:29.000 --> 00:22:31.000]  對我們華人的家庭
[00:22:31.000 --> 00:22:33.000]  家裏多少電腦
[00:22:33.000 --> 00:22:35.000]  可是他們很珍惜
[00:22:35.000 --> 00:22:39.000]  全家連什麼老奶奶都來了
[00:22:39.000 --> 00:22:40.000]  真的穿得漂漂亮亮
[00:22:40.000 --> 00:22:43.000]  就來領這一個電腦
[00:22:43.000 --> 00:22:46.000]  每一次贈送電腦完畢的時候
[00:22:46.000 --> 00:22:48.000]  你知道那些好多的父母
[00:22:48.000 --> 00:22:52.000]  每次牽着我的手就謝謝我
[00:22:52.000 --> 00:22:53.000]  每次看到他們
[00:22:53.000 --> 00:22:54.000]  我就很巴不得
[00:22:54.000 --> 00:22:58.000]  我們教會留一個西班牙語的崇拜
[00:22:58.000 --> 00:23:01.000]  邀請他們來參加
[00:23:01.000 --> 00:23:02.000]  不過另一方面我相信
[00:23:02.000 --> 00:23:03.000]  藉着我們
[00:23:03.000 --> 00:23:07.000]  他們已經感受到神的慈愛跟憐憫
[00:23:07.000 --> 00:23:11.000]  我們不但在本地服務有需要的人羣
[00:23:11.000 --> 00:23:15.000]  我們在西非四個國家建立了孤兒院
[00:23:15.000 --> 00:23:17.000]  我常說在非洲什麼都不多
[00:23:17.000 --> 00:23:20.000]  在非洲孩子最多
[00:23:20.000 --> 00:23:21.000]  真的
[00:23:21.000 --> 00:23:23.000]  但正因爲如此
[00:23:23.000 --> 00:23:26.000]  孩子們的需要也是最被忽略的
[00:23:26.000 --> 00:23:28.000]  因爲太多了
[00:23:28.000 --> 00:23:30.000]  Who cares
[00:23:30.000 --> 00:23:33.000]  很多孩子不但沒有上學的機會
[00:23:33.000 --> 00:23:37.000]  很多連三餐飯都不見得有得喫
[00:23:37.000 --> 00:23:39.000]  透過孤兒院的工作
[00:23:39.000 --> 00:23:40.000]  我們真的把基督德
[00:23:40.000 --> 00:23:43.000]  很實際地帶到遠方
[00:23:43.000 --> 00:23:46.000]  有需要的孩童身上
[00:23:46.000 --> 00:23:48.000]  除了基金會之外
[00:23:48.000 --> 00:23:52.000]  我們教會轉化的事工也是多元化的事工
[00:23:52.000 --> 00:23:56.000]  優勢頻道是透過媒體來進入社區
[00:23:56.000 --> 00:23:59.000]  來創造新文化
[00:23:59.000 --> 00:24:05.000]  生命和教育學院是透過品格教育影響下一代
[00:24:05.000 --> 00:24:10.000]  亞特莫斯在非洲有一個職業訓練學校
[00:24:10.000 --> 00:24:14.000]  是幫助非洲的年輕人自立自主
[00:24:14.000 --> 00:24:17.000]  他發展到有太陽能板的計劃
[00:24:17.000 --> 00:24:20.000]  最近又發展醫療服務的計劃
[00:24:20.000 --> 00:24:22.000]  越來越多
[00:24:22.000 --> 00:24:24.000]  我們看見愛家背中心
[00:24:24.000 --> 00:24:26.000]  以及教會的社福中心
[00:24:26.000 --> 00:24:30.000]  是用愛心來服務本地社區有需要的人羣
[00:24:30.000 --> 00:24:31.000]  我告訴你
[00:24:31.000 --> 00:24:33.000]  光是你聽我講這些
[00:24:33.000 --> 00:24:35.000]  你就明白爲什麼你一天到晚
[00:24:35.000 --> 00:24:40.000]  覺得我們教會的事工沒完沒了
[00:24:40.000 --> 00:24:41.000]  但弟兄姐妹讓我告訴你
[00:24:41.000 --> 00:24:42.000]  我們沒完沒了
[00:24:42.000 --> 00:24:49.000]  正是因爲這個世界的需要是沒完沒了的
[00:24:49.000 --> 00:24:54.000]  只有當我們用愛心的行動來深入社區的時候
[00:24:54.000 --> 00:24:58.000]  我們才能夠有效地向世界宣告說
[00:24:58.000 --> 00:25:05.000]  神就是如此深愛世人
[00:25:05.000 --> 00:25:12.000]  所以今天你我是怎麼來看我們的社區
[00:25:12.000 --> 00:25:14.000]  來看我們的城市
[00:25:14.000 --> 00:25:19.000]  你相信神能夠改變我們所居住的城市嗎
[00:25:19.000 --> 00:25:23.000]  很多時候我們只看見我們城市很多的問題
[00:25:23.000 --> 00:25:26.000]  很多時候我們只看見我們社區很多的問題
[00:25:26.000 --> 00:25:27.000]  但事實上你可知道
[00:25:27.000 --> 00:25:34.000]  每一個問題都代表着神可以介入的機會嗎
[00:25:34.000 --> 00:25:38.000]  有沒有人願意成爲神解答的管道
[00:25:38.000 --> 00:25:40.000]  來爲我們的社區
[00:25:40.000 --> 00:25:43.000]  爲我們的城市帶來祝福呢
[00:25:43.000 --> 00:25:46.000]  當年保羅問祖說
[00:25:46.000 --> 00:25:49.000]  祖啊我當做什麼
[00:25:49.000 --> 00:25:53.000]  這個問題改變了他的一生
[00:25:53.000 --> 00:25:57.000]  也轉化了當時整個世代
[00:25:57.000 --> 00:26:01.000]  今天我們需要問同樣一個問題
[00:26:01.000 --> 00:26:04.000]  祖啊我當做什麼
[00:26:04.000 --> 00:26:08.000]  只有當我們擺上自己持續地禱告
[00:26:08.000 --> 00:26:11.000]  並且用愛心的行動深入社區的時候
[00:26:11.000 --> 00:26:15.000]  我們纔可能在社區帶來真正的影響力
[00:26:15.000 --> 00:26:16.000]  Amen
[00:26:16.000 --> 00:26:18.000]  我們一同禱告
[00:26:18.000 --> 00:26:22.000]  親愛的我們再次來到裏面獻上我們的感謝
[00:26:22.000 --> 00:26:26.000]  事實上祖你先揀選了這個教會
[00:26:26.000 --> 00:26:28.000]  我們剛剛開始這個教會的時候
[00:26:28.000 --> 00:26:33.000]  有誰想得到今天我們是這樣的景況呢
[00:26:33.000 --> 00:26:37.000]  我們所想到只是建立一個教會而已
[00:26:37.000 --> 00:26:41.000]  如今我們看生命可真的是永留的遠
[00:26:41.000 --> 00:26:45.000]  超過我們當初所能夠想象
[00:26:45.000 --> 00:26:48.000]  所能夠領會的
[00:26:48.000 --> 00:26:51.000]  真的我就求你開我們的眼睛
[00:26:51.000 --> 00:26:55.000]  能看你的恩昭真的有何等的指望
[00:26:55.000 --> 00:26:59.000]  看見你的工作在我們身上何等的榮耀
[00:26:59.000 --> 00:27:04.000]  能看見你在我們身上顯得能力何等的浩大
[00:27:04.000 --> 00:27:07.000]  讓我們的眼目不是隻停留在我們自己身上
[00:27:07.000 --> 00:27:10.000]  讓我們體會到你的心意
[00:27:10.000 --> 00:27:12.000]  體會到你對教會的心意
[00:27:12.000 --> 00:27:15.000]  體會到你對我們的心意
[00:27:15.000 --> 00:27:19.000]  讓我們全人百喪
[00:27:19.000 --> 00:27:21.000]  每一個弟兄姐妹
[00:27:21.000 --> 00:27:25.000]  整個教會能夠在你的手中
[00:27:25.000 --> 00:27:29.000]  就成爲你的管道
[00:27:29.000 --> 00:27:31.000]  成爲你的器皿
[00:27:31.000 --> 00:27:33.000]  好在這樣一個世代
[00:27:33.000 --> 00:27:36.000]  讓我們真的能夠影響這個世代
[00:27:36.000 --> 00:27:37.000]  我們謝謝你
[00:27:37.000 --> 00:27:40.000]  感謝禱告奉耶穌得聖的名祈求
[00:27:40.000 --> 00:27:42.000]  Amen
