
[00:00:00.000 --> 00:00:06.140]  我們繼續看約拿書《識經》講到系列第四講重生的約拿
[00:17:47.500 --> 00:17:49.500]  或者有很多問題
[00:17:49.500 --> 00:17:51.500]  現在他到了工場的時候
[00:17:51.500 --> 00:17:52.500]  他在工作的時候
[00:17:52.500 --> 00:17:54.500]  他在侍奉的時候
[00:17:54.500 --> 00:17:58.500]  他仍然都是竭盡所能做到最好
[00:17:58.500 --> 00:18:01.500]  你有沒有見過街上的人派單張
[00:18:01.500 --> 00:18:04.500]  你有沒有見過他們怎麼派發的
[00:18:04.500 --> 00:18:06.500]  是啊 有時候他們派單張
[00:18:06.500 --> 00:18:07.500]  只是隨意的
[00:18:07.500 --> 00:18:09.500]  打開手就拿了
[00:18:09.500 --> 00:18:10.500]  你不拿就算了
[00:18:10.500 --> 00:18:11.500]  你要看到
[00:18:11.500 --> 00:18:14.500]  很多人都是存在這樣的態度
[00:18:14.500 --> 00:18:15.500]  去派單張
[00:18:15.500 --> 00:18:17.500]  我曾經見過在尖沙咀門口
[00:18:17.500 --> 00:18:18.500]  有些餐廳門口
[00:18:18.500 --> 00:18:20.500]  那些人派單張
[00:18:20.500 --> 00:18:22.500]  他們的態度是沒有所謂的
[00:18:22.500 --> 00:18:23.500]  拿就拿不拿就算了
[00:18:23.500 --> 00:18:24.500]  伸手出來
[00:18:24.500 --> 00:18:26.500]  你接就接不接就算了
[00:18:26.500 --> 00:18:31.500]  其實當我們這樣去做侍奉的時候
[00:18:31.500 --> 00:18:34.500]  這個絕對不是上帝要我們這樣做
[00:18:34.500 --> 00:18:37.500]  我對侍奉是非常認真的
[00:18:37.500 --> 00:18:39.500]  無論我說的每一篇道
[00:18:39.500 --> 00:18:41.500]  無論我帶的每一個茶經
[00:18:41.500 --> 00:18:43.500]  甚至乎我帶的敬拜
[00:18:43.500 --> 00:18:45.500]  我都會用很多時間做好準備
[00:18:45.500 --> 00:18:47.500]  我都會做一些彩排
[00:18:47.500 --> 00:18:48.500]  或者是練習
[00:18:48.500 --> 00:18:49.500]  或者是錄音
[00:18:49.500 --> 00:18:51.500]  如果我帶一次敬拜的話
[00:18:51.500 --> 00:18:52.500]  我通常都會看看
[00:18:52.500 --> 00:18:54.500]  我的敬拜會不會超時
[00:18:54.500 --> 00:18:55.500]  有沒有走音
[00:18:55.500 --> 00:18:56.500]  有沒有一些位置不暢順
[00:18:56.500 --> 00:18:58.500]  所以會錄好幾次音
[00:18:58.500 --> 00:19:00.500]  所以會彩排一兩次
[00:19:00.500 --> 00:19:02.500]  又會唱一唱 聽一聽
[00:19:02.500 --> 00:19:05.500]  聽有沒有一些地方沒有做得那麼好
[00:19:05.500 --> 00:19:10.500]  我們的侍奉是需要認認真真去做的
[00:19:10.500 --> 00:19:12.500]  若拿走了第一天的路程
[00:19:12.500 --> 00:19:16.500]  他盡了他的本分
[00:19:16.500 --> 00:19:17.500]  結果呢
[00:19:17.500 --> 00:19:19.500]  他雖然只是說了一句話
[00:19:19.500 --> 00:19:21.500]  但竟然之間
[00:19:21.500 --> 00:19:24.500]  就能夠翻起千尺浪
[00:19:24.500 --> 00:19:26.500]  而這個經驗
[00:19:26.500 --> 00:19:29.500]  其實老早就已經在船上見過了
[00:19:29.500 --> 00:19:30.500]  你記不記得
[00:19:30.500 --> 00:19:34.500]  其實他當時只是說了兩句話
[00:19:34.500 --> 00:19:36.500]  第一章 你要看到
[00:19:36.500 --> 00:19:39.500]  那兩句話就已經足夠
[00:19:39.500 --> 00:19:41.500]  可以令船上的人
[00:19:41.500 --> 00:19:44.500]  令他們去改變
[00:19:44.500 --> 00:19:46.500]  去從拜初神
[00:19:46.500 --> 00:19:48.500]  以至到敬畏神
[00:19:48.500 --> 00:19:49.500]  認識神
[00:19:49.500 --> 00:19:50.500]  還有第三條一
[00:19:50.500 --> 00:19:53.500]  第三條一就是再一次的複行
[00:19:53.500 --> 00:19:56.500]  留意第三章的第三節
[00:19:56.500 --> 00:19:57.500]  其實這裏就提到
[00:19:57.500 --> 00:19:59.500]  若拿便召堯華的話
[00:19:59.500 --> 00:20:01.500]  起來往尼尼眉去
[00:20:01.500 --> 00:20:03.500]  這尼尼眉是極大的城
[00:20:03.500 --> 00:20:05.500]  有三日的路程
[00:20:05.500 --> 00:20:07.500]  一章第三節那一道
[00:20:07.500 --> 00:20:08.500]  如果你記得的話
[00:20:08.500 --> 00:20:11.500]  若拿就是起來躲避堯華的念
[00:20:11.500 --> 00:20:13.500]  坐船去到他師
[00:20:13.500 --> 00:20:14.500]  但現在呢
[00:20:14.500 --> 00:20:17.500]  若拿終於按照神的吩咐
[00:20:17.500 --> 00:20:19.500]  起來往尼尼眉這個城
[00:20:19.500 --> 00:20:22.500]  留意這裏用的是極大的城
[00:20:22.500 --> 00:20:24.500]  來形容尼尼眉城
[00:20:24.500 --> 00:20:25.500]  在這裏按照原文
[00:20:25.500 --> 00:20:28.500]  可以將他譽為一個堆神來說
[00:20:28.500 --> 00:20:30.500]  是一座大城
[00:20:30.500 --> 00:20:32.500]  當然考古學家認為
[00:20:32.500 --> 00:20:34.500]  他的尺寸其實不算小
[00:20:34.500 --> 00:20:36.500]  只是比當時
[00:20:36.500 --> 00:20:39.500]  很偉大的巴比倫小一點
[00:20:39.500 --> 00:20:41.500]  所以按當時來說
[00:20:41.500 --> 00:20:42.500]  論面積尼尼眉
[00:20:42.500 --> 00:20:44.500]  絕對是一個頗大的城
[00:20:44.500 --> 00:20:46.500]  而且你看第四章那裏
[00:20:46.500 --> 00:20:47.500]  若拿更加說
[00:20:47.500 --> 00:20:50.500]  原來當時至少有十二萬的人口
[00:20:50.500 --> 00:20:51.500]  當然了
[00:20:51.500 --> 00:20:55.500]  但應該更加說是重要的意思
[00:20:55.500 --> 00:20:56.500]  他是重要
[00:20:56.500 --> 00:20:58.500]  他在神眼中是重要
[00:20:58.500 --> 00:20:59.500]  沒錯
[00:20:59.500 --> 00:21:01.500]  我們要記得尼尼眉城的人
[00:21:01.500 --> 00:21:02.500]  他們不是神的選民
[00:21:02.500 --> 00:21:03.500]  他們不是以色列人
[00:21:03.500 --> 00:21:05.500]  他們更加拜其他的神
[00:21:05.500 --> 00:21:07.500]  而且他們的文化
[00:21:07.500 --> 00:21:10.500]  會養出凶殘成性的習慣
[00:21:10.500 --> 00:21:12.500]  他們對人殘酷的對待
[00:21:12.500 --> 00:21:14.500]  道德又敗壞
[00:21:14.500 --> 00:21:15.500]  這些國家
[00:21:15.500 --> 00:21:17.500]  這樣的人民
[00:21:17.500 --> 00:21:18.500]  這樣的民族
[00:21:18.500 --> 00:21:22.500]  神竟然都看他們為重要
[00:21:22.500 --> 00:21:23.500]  每一個人
[00:21:23.500 --> 00:21:26.500]  都有他獨特的價值
[00:21:26.500 --> 00:21:27.500]  在神的眼中
[00:21:27.500 --> 00:21:30.500]  都是看為這麼重要
[00:21:30.500 --> 00:21:31.500]  不單是這樣
[00:21:31.500 --> 00:21:33.500]  你再看看若拿的信息
[00:21:33.500 --> 00:21:37.500]  他說再過多四十天
[00:21:37.500 --> 00:21:40.500]  尼尼眉城就一定傾覆了
[00:21:40.500 --> 00:21:44.500]  如果今天你在列斯市中心
[00:21:44.500 --> 00:21:46.500]  在莫里森超級市場
[00:21:46.500 --> 00:21:47.500]  去到火車站
[00:21:47.500 --> 00:21:49.500]  去市場市場
[00:21:49.500 --> 00:21:50.500]  入口
[00:21:50.500 --> 00:21:51.500]  在大學
[00:21:51.500 --> 00:21:52.500]  在商場
[00:21:52.500 --> 00:21:53.500]  你聽到有人大叫
[00:21:53.500 --> 00:21:55.500]  再等多四十天
[00:21:55.500 --> 00:21:56.500]  列斯就完蛋了
[00:21:56.500 --> 00:21:59.500]  列斯就會傾覆了
[00:21:59.500 --> 00:22:01.500]  我們不知道有什麼反應
[00:22:01.500 --> 00:22:02.500]  可能今時今日
[00:22:02.500 --> 00:22:05.500]  有很多人馬上拿著相機拍照
[00:22:05.500 --> 00:22:06.500]  放上互聯網
[00:22:06.500 --> 00:22:07.500]  放上Twitter
[00:22:07.500 --> 00:22:08.500]  Facebook
[00:22:08.500 --> 00:22:09.500]  或者YouTube等等
[00:22:09.500 --> 00:22:12.500]  可能我們都會被人品評
[00:22:12.500 --> 00:22:14.500]  這個人有沒有病
[00:22:14.500 --> 00:22:15.500]  其實今天
[00:22:15.500 --> 00:22:17.500]  都有不少類似的信息
[00:22:17.500 --> 00:22:18.500]  例如
[00:22:18.500 --> 00:22:20.500]  你會有時在市集
[00:22:20.500 --> 00:22:22.500]  在人群穿梭的鬧市裡
[00:22:22.500 --> 00:22:24.500]  有人舉起一些標語
[00:22:24.500 --> 00:22:26.500]  寫著Repent 悔改
[00:22:26.500 --> 00:22:28.500]  又或者是天國近了
[00:22:28.500 --> 00:22:29.500]  又或者是神愛世人
[00:22:29.500 --> 00:22:30.500]  甚至我見過
[00:22:30.500 --> 00:22:33.500]  有些人拿起一塊大大塊的牌
[00:22:33.500 --> 00:22:34.500]  上面只寫著一個數字
[00:22:34.500 --> 00:22:35.500]  316
[00:22:35.500 --> 00:22:37.500]  如果有時你開車
[00:22:37.500 --> 00:22:39.500]  經過一些高速公路的時候
[00:22:39.500 --> 00:22:42.500]  在一些大草坯地上
[00:22:42.500 --> 00:22:44.500]  有一些棄置了的貨櫃箱
[00:22:44.500 --> 00:22:45.500]  大大一字寫著
[00:22:45.500 --> 00:22:46.500]  神愛世人
[00:22:46.500 --> 00:22:49.500]  甚至將他的獨生子刺激他們
[00:22:49.500 --> 00:22:51.500]  叫一切相信他的
[00:22:51.500 --> 00:22:52.500]  不至滅亡
[00:22:52.500 --> 00:22:54.500]  反得永生
[00:22:54.500 --> 00:22:55.500]  我們或者
[00:22:55.500 --> 00:22:56.500]  不需要理會
[00:22:56.500 --> 00:22:58.500]  到底這樣的福音工作
[00:22:58.500 --> 00:23:00.500]  有多大的成效
[00:23:00.500 --> 00:23:02.500]  坦白說
[00:23:02.500 --> 00:23:04.500]  神在這個世上
[00:23:04.500 --> 00:23:06.500]  會用盡不同的人
[00:23:06.500 --> 00:23:08.500]  用不同的方式
[00:23:08.500 --> 00:23:10.500]  去叫人回轉
[00:23:10.500 --> 00:23:14.500]  去叫人重歸神的懷抱
[00:23:14.500 --> 00:23:17.500]  正如保羅說
[00:23:17.500 --> 00:23:19.500]  不論別人怎樣傳福音
[00:23:19.500 --> 00:23:20.500]  用什麼方式去傳
[00:23:20.500 --> 00:23:22.500]  抱著什麼心態去傳
[00:23:22.500 --> 00:23:24.500]  福音總被傳開去
[00:23:24.500 --> 00:23:28.500]  我就得到滿足
[00:23:28.500 --> 00:23:33.500]  約拿這個信職
[00:23:33.500 --> 00:23:35.500]  還有特別之處
[00:23:35.500 --> 00:23:40.500]  對不起
[00:23:40.500 --> 00:23:41.500]  因為我有花粉症
[00:23:41.500 --> 00:23:43.500]  所以聲音不太好
[00:23:43.500 --> 00:23:44.500]  真的對不起
[00:23:44.500 --> 00:23:46.500]  留意這裡所說的
[00:23:46.500 --> 00:23:48.500]  他說再過40天
[00:23:48.500 --> 00:23:52.500]  神就會傾覆這個城市
[00:23:52.500 --> 00:23:54.500]  再過40天
[00:23:54.500 --> 00:23:56.500]  就給人的感覺
[00:23:56.500 --> 00:23:58.500]  傾覆這個大城市
[00:23:58.500 --> 00:24:00.500]  還要多等40天
[00:24:00.500 --> 00:24:04.500]  難道神要做好準備工夫嗎
[00:24:04.500 --> 00:24:06.500]  要派多些人手
[00:24:06.500 --> 00:24:07.500]  要加強特訓
[00:24:07.500 --> 00:24:08.500]  要預備糧草
[00:24:08.500 --> 00:24:09.500]  要預備武器
[00:24:09.500 --> 00:24:11.500]  要加強裝備
[00:24:11.500 --> 00:24:13.500]  深入這個城市
[00:24:13.500 --> 00:24:15.500]  或者派幾個間諜
[00:24:15.500 --> 00:24:17.500]  做好收集情報的工作
[00:24:17.500 --> 00:24:20.500]  然後一舉消滅這個城市
[00:24:20.500 --> 00:24:23.500]  還是想提醒他們
[00:24:23.500 --> 00:24:25.500]  給一個機會去防守
[00:24:25.500 --> 00:24:26.500]  看看他們的武器
[00:24:26.500 --> 00:24:29.500]  能不能抵受上帝的攻擊
[00:24:29.500 --> 00:24:31.500]  看看他們能玩多久
[00:24:31.500 --> 00:24:34.500]  今天我們看到
[00:24:34.500 --> 00:24:37.500]  上帝在這裡
[00:24:37.500 --> 00:24:40.500]  竟然給了40天的時間
[00:24:40.500 --> 00:24:41.500]  你可以想像一下
[00:24:41.500 --> 00:24:44.500]  如果你和我都在這個城市裡
[00:24:44.500 --> 00:24:46.500]  現在通知你有40天
[00:24:46.500 --> 00:24:47.500]  等40天
[00:24:47.500 --> 00:24:50.500]  神就要毀滅這個城市
[00:24:50.500 --> 00:24:51.500]  這會怎麼做
[00:24:51.500 --> 00:24:53.500]  當然是走路
[00:24:53.500 --> 00:24:54.500]  在未封城的時候
[00:24:54.500 --> 00:24:56.500]  在未封城之前
[00:24:56.500 --> 00:24:57.500]  馬上收十世願
[00:24:57.500 --> 00:24:59.500]  走多遠得多遠
[00:24:59.500 --> 00:25:01.500]  起碼可以避開這一劫
[00:25:01.500 --> 00:25:03.500]  為什麼要給40天
[00:25:03.500 --> 00:25:06.500]  如果神真的要去毀滅一個地方
[00:25:06.500 --> 00:25:08.500]  或者要毀滅一群人
[00:25:08.500 --> 00:25:11.500]  有沒有需要通知他一聲
[00:25:11.500 --> 00:25:14.500]  你記不記得洪水的事件
[00:25:14.500 --> 00:25:17.500]  神等了多少天
[00:25:17.500 --> 00:25:19.500]  才把大水降下來
[00:25:19.500 --> 00:25:21.500]  掩護當時的世界
[00:25:21.500 --> 00:25:22.500]  不是七天
[00:25:22.500 --> 00:25:23.500]  不是七十天
[00:25:23.500 --> 00:25:25.500]  也不是七百天
[00:25:25.500 --> 00:25:27.500]  說的至少
[00:25:27.500 --> 00:25:29.500]  大約要七十年的時間
[00:25:29.500 --> 00:25:30.500]  為什麼
[00:25:30.500 --> 00:25:33.500]  你說因為羅亞要用時間建造方舟
[00:25:33.500 --> 00:25:34.500]  好 就可以
[00:25:34.500 --> 00:25:36.500]  就算是這樣也好
[00:25:36.500 --> 00:25:39.500]  但新約的聖經明明指出
[00:25:39.500 --> 00:25:42.500]  羅亞是天天傳二道
[00:25:42.500 --> 00:25:44.500]  而神其實是寬容我們
[00:25:44.500 --> 00:25:45.500]  換句話說
[00:25:45.500 --> 00:25:46.500]  如果神要出手
[00:25:46.500 --> 00:25:49.500]  用洪水去毀滅這個世界的話
[00:25:49.500 --> 00:25:51.500]  甚至拯救羅亞一家百口的話
[00:25:51.500 --> 00:25:54.500]  他根本不需要等
[00:25:54.500 --> 00:25:57.500]  神自然能夠一下子
[00:25:57.500 --> 00:25:59.500]  就做到那件事
[00:25:59.500 --> 00:26:01.500]  但等這麼多年
[00:26:01.500 --> 00:26:02.500]  目的只有一個
[00:26:02.500 --> 00:26:04.500]  就是叫人回轉
[00:26:04.500 --> 00:26:08.500]  要更多人來得救
[00:26:08.500 --> 00:26:09.500]  沒錯
[00:26:09.500 --> 00:26:11.500]  神從來都沒有阻止任何人
[00:26:11.500 --> 00:26:13.500]  進入方舟
[00:26:13.500 --> 00:26:14.500]  但有多少人肯聽
[00:26:14.500 --> 00:26:16.500]  有多少人會在意
[00:26:16.500 --> 00:26:19.500]  結果只有八個
[00:26:19.500 --> 00:26:22.500]  你再看看神在後期滅索多瑪
[00:26:22.500 --> 00:26:24.500]  和摩拉的那兩個罪惡之城
[00:26:24.500 --> 00:26:25.500]  你就會看到
[00:26:25.500 --> 00:26:28.500]  當阿巴拉罕求情的時候
[00:26:28.500 --> 00:26:30.500]  從五十個好人義人的城裡
[00:26:30.500 --> 00:26:32.500]  求到如果只有十個
[00:26:32.500 --> 00:26:35.500]  神都會不滅那兩座城
[00:26:35.500 --> 00:26:36.500]  我們就可以看到
[00:26:36.500 --> 00:26:38.500]  神愛世人
[00:26:38.500 --> 00:26:41.500]  神想更多人去得救
[00:26:41.500 --> 00:26:42.500]  現在呢
[00:26:42.500 --> 00:26:44.500]  去到尼尼美這個大城
[00:26:44.500 --> 00:26:46.500]  再過四十天
[00:26:46.500 --> 00:26:48.500]  這豈不是一個
[00:26:48.500 --> 00:26:52.500]  給機會尼尼美城的人嗎
[00:26:52.500 --> 00:26:55.500]  這不是一個等死刑的裁決
[00:26:55.500 --> 00:26:57.500]  不是說四十天之後
[00:26:57.500 --> 00:26:59.500]  必死無疑
[00:26:59.500 --> 00:27:01.500]  表面上是好像這樣理解
[00:27:01.500 --> 00:27:03.500]  但毫無疑問
[00:27:03.500 --> 00:27:04.500]  事實上
[00:27:04.500 --> 00:27:05.500]  神的意思
[00:27:05.500 --> 00:27:08.500]  其實就是要給尼尼美城的人
[00:27:08.500 --> 00:27:10.500]  一次的機會
[00:27:10.500 --> 00:27:12.500]  給他們悔改
[00:27:12.500 --> 00:27:13.500]  給他們回轉
[00:27:13.500 --> 00:27:15.500]  其實傾覆這個字
[00:27:15.500 --> 00:27:17.500]  有一個意思
[00:27:17.500 --> 00:27:19.500]  就是指轉回
[00:27:19.500 --> 00:27:21.500]  再過四十天之後
[00:27:21.500 --> 00:27:24.500]  這個城就可以傾覆
[00:27:24.500 --> 00:27:28.500]  也可以徹底大反轉
[00:27:28.500 --> 00:27:30.500]  徹底回轉
[00:27:30.500 --> 00:27:31.500]  再過四十天
[00:27:31.500 --> 00:27:33.500]  就是神給足夠的時間
[00:27:33.500 --> 00:27:36.500]  給人去回轉
[00:27:36.500 --> 00:27:38.500]  神愛世人
[00:27:38.500 --> 00:27:39.500]  神愛你
[00:27:39.500 --> 00:27:40.500]  和愛我
[00:27:40.500 --> 00:27:42.500]  神期望的就是
[00:27:42.500 --> 00:27:45.500]  我們盡快去回轉
[00:27:45.500 --> 00:27:47.500]  重歸祂的懷抱
[00:27:47.500 --> 00:27:49.500]  願祝福大家
