
[00:00:00.000 --> 00:00:04.680]  那我們在上個星期的誠導的當中
[00:17:56.480 --> 00:17:59.480]  現在神強迫她休息
[00:17:59.480 --> 00:18:01.480]  她只能躺在牀上
[00:18:01.480 --> 00:18:03.480]  不像以前在家裏忙進忙出的
[00:18:03.480 --> 00:18:08.480]  而且我發現母親的心也鬆軟了
[00:18:08.480 --> 00:18:10.480]  兩個禮拜之後母親回家了
[00:18:10.480 --> 00:18:12.480]  她在回家療養的時候
[00:18:12.480 --> 00:18:15.480]  她惡度跌傷她又跌倒了
[00:18:15.480 --> 00:18:18.480]  這一次真是打破了她一直以爲
[00:18:18.480 --> 00:18:23.480]  一直認爲她可以什麼事都靠自己的觀念
[00:18:23.480 --> 00:18:25.480]  她開始要用柺杖走路
[00:18:25.480 --> 00:18:27.480]  她說話的速度也慢了
[00:18:27.480 --> 00:18:32.480]  她終於承認她是不夠、不能、不行的
[00:18:32.480 --> 00:18:36.480]  我還是每天用Line視訊安慰鼓勵她
[00:18:36.480 --> 00:18:38.480]  用愛來陪伴她
[00:18:38.480 --> 00:18:40.480]  我開始跟媽媽讀經
[00:18:40.480 --> 00:18:43.480]  我不敢相信以前都不敢相信我能夠做的
[00:18:43.480 --> 00:18:45.480]  但是和她讀詩篇
[00:18:45.480 --> 00:18:48.480]  我讀一句我媽媽就跟着讀一句
[00:18:48.480 --> 00:18:51.480]  我覺得這樣子對她的腦筋訓練是很好的
[00:18:51.480 --> 00:18:52.480]  因爲她不能看
[00:18:52.480 --> 00:18:54.480]  她聽她必須repeat
[00:18:54.480 --> 00:18:58.480]  非常讓我驚訝的她不是敷衍了事
[00:18:58.480 --> 00:19:04.480]  她是非常認真的和我在一起讀這些的詩篇
[00:19:04.480 --> 00:19:08.480]  而且每次讀完之後她都會說阿門
[00:19:08.480 --> 00:19:11.480]  有一次我終於鼓起勇氣
[00:19:11.480 --> 00:19:13.480]  派她做絕制禱告
[00:19:13.480 --> 00:19:14.480]  她居然答應了
[00:19:14.480 --> 00:19:18.480]  她接受耶穌基督成爲她的主、她的救主
[00:19:18.480 --> 00:19:22.480]  原來我看到上帝她在車禍當中
[00:19:22.480 --> 00:19:25.480]  雖然母親她的頭腦被傷害了
[00:19:25.480 --> 00:19:29.480]  但是我看到母親她的頭她開竅了
[00:19:29.480 --> 00:19:32.480]  她的心也開始接受了福音
[00:19:32.480 --> 00:19:35.480]  原來的實心換了一個肉心
[00:19:35.480 --> 00:19:41.480]  神用祂奇妙的方法得到了我的母親
[00:19:41.480 --> 00:19:44.480]  在哥丁多前書一章十九節那裏說到
[00:19:44.480 --> 00:19:46.480]  我要滅絕智慧人的智慧
[00:19:46.480 --> 00:19:48.480]  我要廢棄聰明人的聰明
[00:19:48.480 --> 00:19:51.480]  我的母親以前就是認爲她是一個聰明的人
[00:19:51.480 --> 00:19:54.480]  在以塞亞書六章十節那裏也說
[00:19:54.480 --> 00:19:57.480]  這羣的百姓心懵只由耳朵發神眼睛昏迷
[00:19:57.480 --> 00:20:03.480]  但是當他們眼睛看見耳朵聽見心裏明白
[00:20:03.480 --> 00:20:06.480]  迴轉過來我就抑制她
[00:20:06.480 --> 00:20:08.480]  現在我的母親她眼睛看見
[00:20:08.480 --> 00:20:11.480]  她的耳朵聽見她心裏也明白
[00:20:11.480 --> 00:20:13.480]  她的心也迴轉歸向神
[00:20:13.480 --> 00:20:17.480]  我看見神她要抑制我的母親
[00:20:17.480 --> 00:20:21.480]  除了她接受上帝爲她的救主
[00:20:21.480 --> 00:20:24.480]  以前不敢想象從來沒有提到過的
[00:20:24.480 --> 00:20:27.480]  受洗施洗禮也被提出來了
[00:20:27.480 --> 00:20:29.480]  她居然說她願意
[00:20:29.480 --> 00:20:31.480]  她說教會怎麼安排都可以
[00:20:31.480 --> 00:20:35.480]  姐夫說他們的教會中心新村的進行會
[00:20:35.480 --> 00:20:37.480]  有受洗班有寄藥真理班
[00:20:37.480 --> 00:20:41.480]  但是說如果我和我的母親先上課
[00:20:41.480 --> 00:20:44.480]  子對母這樣子上課
[00:20:44.480 --> 00:20:47.480]  一對一的授課效果可能會好一點
[00:20:47.480 --> 00:20:49.480]  我當然心安的樂意
[00:20:49.480 --> 00:20:53.480]  我負責我們凌涼堂的受洗寄藥真理班
[00:20:53.480 --> 00:20:56.480]  這麼多年我對這些的課程也都熟悉
[00:20:56.480 --> 00:20:58.480]  我居然可以派上用場
[00:20:58.480 --> 00:21:03.480]  我就和媽媽開始上一對一的寄藥真理班
[00:21:03.480 --> 00:21:08.480]  這就讓我想到以斯鐵基在四章十四節那裏說到
[00:21:08.480 --> 00:21:10.480]  煙織你得到這個位分
[00:21:10.480 --> 00:21:15.480]  豈不是就是爲了獻金這個機會嗎
[00:21:15.480 --> 00:21:18.480]  我爲我能夠在寄藥真理班的服侍
[00:21:18.480 --> 00:21:21.480]  向神獻上感謝
[00:21:21.480 --> 00:21:24.480]  我們上課一開始媽媽她是很難相信
[00:21:24.480 --> 00:21:28.480]  聖經的一些神機歧視
[00:21:28.480 --> 00:21:31.480]  例如亞伯拉罕一百歲
[00:21:31.480 --> 00:21:35.480]  撒拉九十九歲生了兒子
[00:21:35.480 --> 00:21:36.480]  我就鼓勵媽媽
[00:21:36.480 --> 00:21:40.480]  我說你要帶着信心的眼光來看聖經
[00:21:40.480 --> 00:21:42.480]  打開你的心門
[00:21:42.480 --> 00:21:46.480]  單純的接受聖經所記載的所有神機歧視
[00:21:46.480 --> 00:21:51.480]  包括了耶穌所叫風和浪平靜
[00:21:51.480 --> 00:21:54.480]  祂是瞎眼的看見垂腿的行走
[00:21:54.480 --> 00:21:57.480]  祂醫病趕鬼使死人復活
[00:21:57.480 --> 00:21:58.480]  我也向媽媽解釋
[00:21:58.480 --> 00:22:01.480]  信是所望之事的實地
[00:22:01.480 --> 00:22:03.480]  爲信之事的確舉
[00:22:03.480 --> 00:22:05.480]  後來我就問媽媽
[00:22:05.480 --> 00:22:07.480]  她就單純的相信
[00:22:07.480 --> 00:22:08.480]  她說很難
[00:22:08.480 --> 00:22:10.480]  她說我就單純的相信
[00:22:10.480 --> 00:22:12.480]  我看到福音的種子
[00:22:12.480 --> 00:22:16.480]  在媽媽的心裏開始發芽成長
[00:22:16.480 --> 00:22:18.480]  更讓我興奮的是
[00:22:18.480 --> 00:22:20.480]  她還沒有受洗
[00:22:20.480 --> 00:22:22.480]  有一次她就像她的鄰居
[00:22:22.480 --> 00:22:24.480]  還有她臺北的妹妹
[00:22:24.480 --> 00:22:25.480]  她告訴他們說
[00:22:25.480 --> 00:22:26.480]  我認識了耶穌
[00:22:26.480 --> 00:22:27.480]  我要受洗了
[00:22:27.480 --> 00:22:29.480]  你們也應該去教會
[00:22:29.480 --> 00:22:31.480]  那有好多的好人
[00:22:31.480 --> 00:22:35.480]  可以成爲你們真正的生命的朋友
[00:22:35.480 --> 00:22:36.480]  鼓勵他們去教會
[00:22:36.480 --> 00:22:38.480]  鼓勵他們認識耶穌
[00:22:38.480 --> 00:22:41.480]  她心裏的熱情被神點燃起來了
[00:22:41.480 --> 00:22:44.480]  就像這位撒瑪利亞夫人一樣
[00:22:44.480 --> 00:22:47.480]  認識了神就開始傳揚
[00:22:47.480 --> 00:22:51.480]  有一次我的母親跟我說她
[00:22:51.480 --> 00:22:54.480]  她因禍得福
[00:22:54.480 --> 00:22:55.480]  她跟我分享
[00:22:55.480 --> 00:22:58.480]  她說她藉着這一次的車禍
[00:22:58.480 --> 00:23:03.480]  她經歷了上帝神機般的醫治
[00:23:03.480 --> 00:23:06.480]  她說她也藉着這個車禍
[00:23:06.480 --> 00:23:08.480]  她認識接受了基督
[00:23:08.480 --> 00:23:11.480]  得到這救瘟的福氣
[00:23:11.480 --> 00:23:14.480]  我親了心裏非常地感動
[00:23:14.480 --> 00:23:16.480]  眼眶泛淚
[00:23:16.480 --> 00:23:19.480]  我知道神在她的心裏面動工
[00:23:19.480 --> 00:23:22.480]  打開了她封閉幾十年的心
[00:23:22.480 --> 00:23:24.480]  讓她看到最大最好的祝福
[00:23:24.480 --> 00:23:28.480]  就是相信跟隨這一位唯一的上帝
[00:23:28.480 --> 00:23:34.480]  我和國康也開始計劃回臺傳揚
[00:23:34.480 --> 00:23:36.480]  見證媽媽的受洗
[00:23:36.480 --> 00:23:40.480]  就在我們七月底要預備回臺灣的時候
[00:23:40.480 --> 00:23:42.480]  我們兩個預備回臺灣的時候
[00:23:42.480 --> 00:23:47.480]  我們真是感受到山雨欲來
[00:23:47.480 --> 00:23:53.480]  風滿樓的這個詭異的氣氛
[00:23:53.480 --> 00:23:54.480]  果然不出我所料
[00:23:54.480 --> 00:23:56.480]  神的心意是願意
[00:23:56.480 --> 00:23:59.480]  人人得救不願意一人沉淪
[00:23:59.480 --> 00:24:01.480]  但是撒旦的心意
[00:24:01.480 --> 00:24:04.480]  他是不願意看到一人悔改
[00:24:04.480 --> 00:24:08.480]  他願意人人沉淪滅亡
[00:24:08.480 --> 00:24:10.480]  空中屬靈掌權的惡魔
[00:24:10.480 --> 00:24:11.480]  他開始出手了
[00:24:11.480 --> 00:24:13.480]  像吼叫的獅子一樣
[00:24:13.480 --> 00:24:15.480]  他在那裏耀武揚威
[00:24:15.480 --> 00:24:20.480]  想要各種方法各種層面來攻擊我們
[00:24:20.480 --> 00:24:23.480]  想要來阻止祖蘭媽媽的受洗
[00:24:23.480 --> 00:24:26.480]  第一個是我的身體出了狀況
[00:24:26.480 --> 00:24:29.480]  很奇怪的我得到了痔瘡
[00:24:29.480 --> 00:24:32.480]  真是很不好意思的說
[00:24:32.480 --> 00:24:33.480]  得到了痔瘡
[00:24:33.480 --> 00:24:36.480]  我看了我家庭醫生兩次回診
[00:24:36.480 --> 00:24:38.480]  他都說你這個痔瘡必須大到
[00:24:38.480 --> 00:24:40.480]  一定要開刀才能夠醫治
[00:24:40.480 --> 00:24:44.480]  接着其次是在八月初
[00:24:44.480 --> 00:24:48.480]  美國衆議院的議長Nancy Pelosi她到臺灣
[00:24:48.480 --> 00:24:51.480]  之後中共就開始在臺灣的海域
[00:24:51.480 --> 00:24:55.480]  實施實彈的射擊軍事的演練
[00:24:55.480 --> 00:24:59.480]  最後我聽到的是近信會的牧師
[00:24:59.480 --> 00:25:02.480]  他在跟我媽媽一對一
[00:25:02.480 --> 00:25:05.480]  上機要真理班受洗約談的時候
[00:25:05.480 --> 00:25:09.480]  他聽到我媽媽提出來一些尖銳的問題
[00:25:09.480 --> 00:25:12.480]  再加上我媽媽長期以來對教會的抗拒
[00:25:12.480 --> 00:25:16.480]  所以牧師懷疑母親受洗的動機
[00:25:16.480 --> 00:25:22.480]  他不願意爲媽媽受洗
[00:25:22.480 --> 00:25:25.480]  之前我和母親在line我跟她上課的時候
[00:25:25.480 --> 00:25:29.480]  其實母親都提過一些比較
[00:25:29.480 --> 00:25:30.480]  所謂高深的問題
[00:25:30.480 --> 00:25:35.480]  因爲她是資深的牧道友
[00:25:35.480 --> 00:25:37.480]  所以她也認識這個信仰
[00:25:37.480 --> 00:25:41.480]  所以我認爲媽媽當時對我提出的這些問題
[00:25:41.480 --> 00:25:44.480]  她是要更清楚明白
[00:25:44.480 --> 00:25:52.480]  她要真實地成爲認識神的兒女
[00:25:52.480 --> 00:25:56.480]  她對於教會對母親的懷疑
[00:25:56.480 --> 00:26:02.480]  其實一開始
[00:26:02.480 --> 00:26:06.480]  我是想如果近信會不願意替我媽媽受洗
[00:26:06.480 --> 00:26:09.480]  沒關係 我回臺灣
[00:26:09.480 --> 00:26:13.480]  用我在傳道人的權柄爲她施洗
[00:26:13.480 --> 00:26:16.480]  但是後來在禱告之後神光照我
[00:26:16.480 --> 00:26:19.480]  我這樣子做是意氣用事
[00:26:19.480 --> 00:26:25.480]  我認爲我是美國回去的傳道人
[00:26:25.480 --> 00:26:31.480]  我是不是瞧不起那個地方小教會的牧師
[00:26:31.480 --> 00:26:36.480]  第二個 我如此做我是輕忽了
[00:26:36.480 --> 00:26:41.480]  我沒有順服媽媽所在地她們教會的權柄
[00:26:41.480 --> 00:26:46.480]  如果教會不承認母親的受洗
[00:26:46.480 --> 00:26:48.480]  媽媽能領聖餐嗎
[00:26:48.480 --> 00:26:52.480]  她們承認媽媽是受洗的肢體嗎
[00:26:52.480 --> 00:26:55.480]  如果我回去爲媽媽施洗
[00:26:55.480 --> 00:26:58.480]  反而會造成教會和我媽媽之間
[00:26:58.480 --> 00:27:01.480]  關係的困擾
[00:27:01.480 --> 00:27:06.480]  在我身體出狀況 飛航 安全 有疑慮
[00:27:06.480 --> 00:27:08.480]  還有教會不願意爲媽媽施洗
[00:27:08.480 --> 00:27:12.480]  三重的撒旦的攻擊下面
[00:27:12.480 --> 00:27:14.480]  我想到了三處的經文
[00:27:14.480 --> 00:27:18.480]  第一處就是在約書亞記的第一章五到七節
[00:27:18.480 --> 00:27:22.480]  耶和華說 我必不撇下你 也不丟棄你
[00:27:22.480 --> 00:27:26.480]  你當鋼牆壯膽 只要鋼牆大大的壯膽
[00:27:26.480 --> 00:27:30.480]  第二處在以佛所書的六章十到十三節
[00:27:30.480 --> 00:27:33.480]  這裏提到我們不是和屬血氣的征戰
[00:27:33.480 --> 00:27:35.480]  我不是回去和教會征戰
[00:27:35.480 --> 00:27:38.480]  乃是與管轄這幽暗世界
[00:27:38.480 --> 00:27:41.480]  以及空中屬靈氣的惡魔征戰
[00:27:41.480 --> 00:27:45.480]  雖然我當時聽到教會不願意替媽媽施洗
[00:27:45.480 --> 00:27:47.480]  我心裏是有一點的氣憤
[00:27:47.480 --> 00:27:50.480]  在以佛所書的四章二到三節
[00:27:50.480 --> 00:27:54.480]  也教導我凡事謙虛 溫柔忍耐
[00:27:54.480 --> 00:27:57.480]  用愛心互相寬容 用和平彼此聯絡
[00:27:57.480 --> 00:28:00.480]  竭力保守聖靈所賜和唯一的心
[00:28:00.480 --> 00:28:02.480]  所以藉着這些的經文
[00:28:02.480 --> 00:28:05.480]  我更謙卑 更鋼牆壯膽的
[00:28:05.480 --> 00:28:10.480]  爲媽媽得救這場屬靈征戰禱告
[00:28:10.480 --> 00:28:14.480]  我學會了一個功課 我要完全地仰賴神
[00:28:14.480 --> 00:28:16.480]  我也不可以錯誤地認爲
[00:28:16.480 --> 00:28:19.480]  媽媽在地的教會是我的敵人
[00:28:19.480 --> 00:28:22.480]  他們合在我地上同爲肢體
[00:28:22.480 --> 00:28:27.480]  是撒旦魔鬼要破壞我們信徒之間的關係
[00:28:27.480 --> 00:28:28.480]  就像撒旦魔鬼
[00:28:28.480 --> 00:28:31.480]  他也會在我們陵陽堂做絞老的工作
[00:28:31.480 --> 00:28:33.480]  破壞我們彼此的關係
[00:28:33.480 --> 00:28:38.480]  他是說謊之父 他來是殺害偷竊毀壞
[00:28:38.480 --> 00:28:40.480]  我們不可以中了撒旦的詭計
[00:28:40.480 --> 00:28:43.480]  反而要更謙卑地彼此的溝通
[00:28:43.480 --> 00:28:46.480]  靠着神 我要打贏這場屬靈的征戰
[00:28:46.480 --> 00:28:49.480]  在爲媽媽的禱告的屬靈征戰當中
[00:28:49.480 --> 00:28:54.480]  有兩句話一直是我抓住的神的應許
[00:28:54.480 --> 00:28:56.480]  我們要抓住神的應許
[00:28:56.480 --> 00:28:58.480]  因爲他的應許從不落空
[00:28:58.480 --> 00:28:59.480]  也希望爹兄姐妹
[00:28:59.480 --> 00:29:01.480]  當我們爲我們家人禱告的時候
[00:29:01.480 --> 00:29:04.480]  我們用彼得後書三章九節
[00:29:04.480 --> 00:29:06.480]  知道神的心意是不願一人沉淪
[00:29:06.480 --> 00:29:08.480]  乃願人人悔改
[00:29:08.480 --> 00:29:10.480]  還有路加福音十五章這裏提到
[00:29:10.480 --> 00:29:13.480]  我告訴你們一個罪人的悔改
[00:29:13.480 --> 00:29:15.480]  在神的使者面前
[00:29:15.480 --> 00:29:19.480]  天上的天使天君也都是爲他歡喜
[00:29:19.480 --> 00:29:24.480]  所以我跟國康在神的心意裏面禱告
[00:29:24.480 --> 00:29:27.480]  我們信心也就越提升越增加
[00:29:27.480 --> 00:29:30.480]  越不害怕撒旦魔鬼他的攻擊
[00:29:30.480 --> 00:29:32.480]  毅然決然地勇往前行
[00:29:32.480 --> 00:29:36.480]  在去年八月我和國康我們回到了臺灣
[00:29:36.480 --> 00:29:40.480]  我們勇敢地堅定踏上這條返鄉之路
[00:29:40.480 --> 00:29:42.480]  感謝神他一路的保守
[00:29:42.480 --> 00:29:43.480]  我們平安順利地抵達
[00:29:43.480 --> 00:29:47.480]  回臺灣最重要的是和教會的溝通
[00:29:47.480 --> 00:29:48.480]  長話短說
[00:29:48.480 --> 00:29:51.480]  我向教會提出最重要的一點就是
[00:29:51.480 --> 00:29:54.480]  如果母親這一次沒有受洗
[00:29:54.480 --> 00:29:57.480]  救恩等門就爲她關上了
[00:29:57.480 --> 00:30:00.480]  她應該就再也沒有機會了
[00:30:00.480 --> 00:30:04.480]  在我們雙方一起的禱告溝通之後
[00:30:04.480 --> 00:30:09.480]  陳牧師一位女牧師她心意有了平安
[00:30:09.480 --> 00:30:14.480]  就在八月二十六號在衆人的見證和祝福聲中
[00:30:14.480 --> 00:30:16.480]  爲母親施洗
[00:30:16.480 --> 00:30:20.480]  我的母親終於能夠在上帝的面前認罪悔改
[00:30:20.480 --> 00:30:23.480]  她接受了耶穌基督爲她的救主
[00:30:23.480 --> 00:30:25.480]  她接受了救贖的恩典
[00:30:25.480 --> 00:30:29.480]  她成爲了神寶貝的兒女
[00:30:29.480 --> 00:30:31.480]  這一次阿們感謝主
[00:30:31.480 --> 00:30:35.480]  這一場數據的征戰我們站在神的這一方
[00:30:35.480 --> 00:30:37.480]  是完全得勝而且得勝有餘的
[00:30:37.480 --> 00:30:44.480]  記得我說到我受洗之前我得了痔瘡
[00:30:44.480 --> 00:30:48.480]  當時家庭醫生跟我說你一定要開刀
[00:30:48.480 --> 00:30:50.480]  而且幫我都排好了
[00:30:50.480 --> 00:30:54.480]  排我在九月中去看專科
[00:30:54.480 --> 00:30:59.480]  但是就在我八月底回來的一個禮拜之內
[00:30:59.480 --> 00:31:02.480]  我都不敢相信上帝醫治了我
[00:31:02.480 --> 00:31:05.480]  痔瘡消失了無影無蹤了
[00:31:05.480 --> 00:31:08.480]  我都不知道什麼時候就不見了
[00:31:08.480 --> 00:31:12.480]  我有一天跟國康說好像沒有東西了
[00:31:12.480 --> 00:31:15.480]  神就非常奇妙地醫治了我
[00:31:15.480 --> 00:31:19.480]  而且我的母親受洗之後她全然地被主得着
[00:31:19.480 --> 00:31:22.480]  她徹頭徹底完全地改變
[00:31:22.480 --> 00:31:25.480]  她之前是逼迫她之前是抗拒
[00:31:25.480 --> 00:31:27.480]  她現在是全然地偉生
[00:31:27.480 --> 00:31:31.480]  她在主日牧師講道的時候她會做筆記
[00:31:31.480 --> 00:31:34.480]  周間她會跟我分享主日的信息
[00:31:34.480 --> 00:31:37.480]  周間她參加他們老年團契
[00:31:37.480 --> 00:31:41.480]  一個叫做光華小組的活動
[00:31:41.480 --> 00:31:46.480]  她對教會金錢的奉獻都非常主動喜樂地參與
[00:31:46.480 --> 00:31:48.480]  我記得在過年的時候
[00:31:48.480 --> 00:31:51.480]  我媽媽說她有的時候就沒有事情
[00:31:51.480 --> 00:31:52.480]  我就說你看電視嘛
[00:31:52.480 --> 00:31:54.480]  她說電視實在沒有什麼好看
[00:31:54.480 --> 00:31:58.480]  她說我多餘的時間我就來看聖經
[00:31:58.480 --> 00:31:59.480]  真的是非常地感動
[00:31:59.480 --> 00:32:05.480]  她的生活現在就圍繞在教會聖經師哥小組的當中
[00:32:05.480 --> 00:32:08.480]  變得非常地忙碌豐富而且充實
[00:32:08.480 --> 00:32:11.480]  連我的家人教會都刮目相看
[00:32:11.480 --> 00:32:16.480]  感謝神在我母親身上奇妙地救恩還有帶領
[00:32:16.480 --> 00:32:20.480]  所以我們要宣告我們要相信
[00:32:20.480 --> 00:32:24.480]  撒旦在神的兒女身上是無權無勢的
[00:32:24.480 --> 00:32:26.480]  是毫無作爲的
[00:32:26.480 --> 00:32:29.480]  我們是屬神的是光明的兒女
[00:32:29.480 --> 00:32:34.480]  我們靠着主每一場屬靈的征戰我們都要得勝
[00:32:34.480 --> 00:32:40.480]  都要勝利而且是能夠大大的誇口的得勝
[00:32:40.480 --> 00:32:45.480]  在去年聖誕節下一頁按一下號就這樣子
[00:32:45.480 --> 00:32:50.480]  我的母親在主日聖誕的主日
[00:32:50.480 --> 00:32:55.480]  她在衆人的面前做一致得救的感恩的見證分享
[00:32:55.480 --> 00:32:58.480]  非常非常地感人
[00:32:58.480 --> 00:33:03.480]  今年初這個是我的外孫兩歲
[00:33:03.480 --> 00:33:05.480]  我的女兒送來一張照片
[00:33:05.480 --> 00:33:08.480]  我的外孫他在做謝販禱告
[00:33:08.480 --> 00:33:11.480]  我和國康我們看了都非常地感動
[00:33:11.480 --> 00:33:14.480]  現在我的家人我的父母我的妻子
[00:33:14.480 --> 00:33:17.480]  我的女婿女兒我的兒子
[00:33:17.480 --> 00:33:19.480]  他的女朋友都是基督徒
[00:33:19.480 --> 00:33:23.480]  連我兩歲的外孫都在耳濡目染之下
[00:33:23.480 --> 00:33:26.480]  他會做簡單的謝販禱告
[00:33:26.480 --> 00:33:29.480]  他會說謝謝爸爸謝謝媽媽謝謝食物
[00:33:29.480 --> 00:33:32.480]  多年來我們心裏的願望全家得救
[00:33:32.480 --> 00:33:37.480]  信主在神實踐用他奇妙的方法幫我達成了
[00:33:37.480 --> 00:33:43.480]  我要用一生來服侍主來回報他這極大的恩典
[00:33:43.480 --> 00:33:45.480]  有一節我們都熟悉的經文
[00:33:45.480 --> 00:33:48.480]  在使徒行鑽十六章三十一節
[00:33:48.480 --> 00:33:55.480]  那裏說到你和你一家都必得救
[00:33:55.480 --> 00:34:00.480]  一般人誤會這節的經文
[00:34:00.480 --> 00:34:03.480]  以爲我們個人信主之後
[00:34:03.480 --> 00:34:08.480]  神就應許我們的家人就自動地就成爲基督徒
[00:34:08.480 --> 00:34:12.480]  但是事實上並不是如此
[00:34:12.480 --> 00:34:16.480]  如果我們看上下文使徒行鑽十六章三十到三十四節
[00:34:16.480 --> 00:34:21.480]  那裏提到保羅和希拉告訴玉族說
[00:34:21.480 --> 00:34:24.480]  當信主耶穌你和你一家都必得救
[00:34:24.480 --> 00:34:31.480]  之後保羅和希拉把主的道講給玉族和他全家聽
[00:34:31.480 --> 00:34:36.480]  所以玉族他全家是聽了福音之後
[00:34:36.480 --> 00:34:41.480]  才接受耶穌成爲救主才得救的
[00:34:41.480 --> 00:34:43.480]  所以這句話更好的翻譯是
[00:34:43.480 --> 00:34:46.480]  你當信主耶穌你就得救
[00:34:46.480 --> 00:34:49.480]  這是當然的信主就必得救
[00:34:49.480 --> 00:34:52.480]  你的家人也是如此
[00:34:52.480 --> 00:34:57.480]  也就是說你的家人也要有福音傳揚給他
[00:34:57.480 --> 00:35:05.480]  你的家人也要聽也要信也要接受也要悔改才能夠得救
[00:35:05.480 --> 00:35:12.480]  這個就提到了我們對我們家人的信主有一個絕對的責任
[00:35:12.480 --> 00:35:17.480]  透過這一位玉族他們全家的得救
[00:35:17.480 --> 00:35:21.480]  這個的例子可以看到我們基督徒
[00:35:21.480 --> 00:35:25.480]  我們對家人得救的一個屬靈的責任
[00:35:25.480 --> 00:35:28.480]  我們一定要把救恩帶給我們的家庭
[00:35:28.480 --> 00:35:31.480]  我們千萬不要做一個一代的基督徒
[00:35:31.480 --> 00:35:33.480]  One generation Christian
[00:35:33.480 --> 00:35:35.480]  千萬不可
[00:35:35.480 --> 00:35:39.480]  特別我想要強調的我們對於我們成立的家
[00:35:39.480 --> 00:35:45.480]  我們的兒女我們對他們的信主有絕對的責任和義務
[00:35:45.480 --> 00:35:48.480]  我自己想到什麼叫做養育兒女
[00:35:48.480 --> 00:35:52.480]  就是要在信仰上面要作育他們
[00:35:52.480 --> 00:35:55.480]  養育兒女就是要在信仰上面作育
[00:35:55.480 --> 00:35:58.480]  帶領他們成爲神的兒女
[00:35:58.480 --> 00:36:00.480]  那我很坦白的說
[00:36:00.480 --> 00:36:05.480]  我們都知道在末日有白色大寶座的審判
[00:36:05.480 --> 00:36:07.480]  如果我們愛我們的兒女
[00:36:07.480 --> 00:36:11.480]  我們其忍心去看到他們的結局
[00:36:11.480 --> 00:36:15.480]  就是下在硫磺火乎歷
[00:36:15.480 --> 00:36:19.480]  遭受到這永遠折磨的痛苦
[00:36:19.480 --> 00:36:22.480]  如果我們沒有帶領我們的兒女信主
[00:36:22.480 --> 00:36:26.480]  我們做父母的就是見死不救
[00:36:26.480 --> 00:36:29.480]  我們沒有帶他們來認識主得到救恩
[00:36:29.480 --> 00:36:32.480]  我們對我們的兒女真是窺覆了他們
[00:36:32.480 --> 00:36:34.480]  我們是見死不救
[00:36:34.480 --> 00:36:38.480]  這是一個非常嚴肅非常認真的問題
[00:36:38.480 --> 00:36:41.480]  讓我們要來思考
[00:36:41.480 --> 00:36:45.480]  就像我的外孫他會模仿父母做謝犯的禱告
[00:36:45.480 --> 00:36:50.480]  其實我們的兒女在我們的生活
[00:36:50.480 --> 00:36:54.480]  不斷地在我們每一個的細節層面
[00:36:54.480 --> 00:36:59.480]  他們觀察他們模仿
[00:36:59.480 --> 00:37:02.480]  我們帶兒女信主除了爲他們禱告
[00:37:02.480 --> 00:37:05.480]  一定是深教重語嚴教
[00:37:05.480 --> 00:37:11.480]  父母一定要活出敬錢愛神愛人的榜樣
[00:37:11.480 --> 00:37:12.480]  讓他們羨慕
[00:37:12.480 --> 00:37:17.480]  讓他們心裏主動積極地想要可慕得到這個福分
[00:37:17.480 --> 00:37:20.480]  做父母敬錢生活一個很重要的部分
[00:37:20.480 --> 00:37:24.480]  我個人的領受是一定對教會小組
[00:37:24.480 --> 00:37:28.480]  要有偉深要學會捨己
[00:37:28.480 --> 00:37:33.480]  這也是神的耶穌的大戒命愛人如己的
[00:37:33.480 --> 00:37:35.480]  一個基本功的操練
[00:37:35.480 --> 00:37:37.480]  我們要會偉深
[00:37:37.480 --> 00:37:38.480]  一個commitment
[00:37:38.480 --> 00:37:42.480]  我們也要會捨己self-deny
[00:37:42.480 --> 00:37:44.480]  保羅在寫給提摩太的教木書信
[00:37:44.480 --> 00:37:46.480]  在提摩太前書三章十九節
[00:37:46.480 --> 00:37:49.480]  保羅就鼓勵提摩太
[00:37:49.480 --> 00:37:54.480]  他說他要教導提摩太怎麼樣在神的家中
[00:37:54.480 --> 00:37:56.480]  如何地待人接物
[00:37:56.480 --> 00:38:00.480]  他也說這個家是永生神的教會
[00:38:00.480 --> 00:38:02.480]  是真理的住室和根基
[00:38:02.480 --> 00:38:05.480]  教會是神在地上的家
[00:38:05.480 --> 00:38:10.480]  教會更是我們信徒我們神兒女的家
[00:38:10.480 --> 00:38:13.480]  我們對這個家要有長期的偉深
[00:38:13.480 --> 00:38:15.480]  基督徒從來沒有
[00:38:15.480 --> 00:38:19.480]  也不應該認爲我們有獨處
[00:38:19.480 --> 00:38:22.480]  我們可以自行修煉的這種觀念
[00:38:22.480 --> 00:38:24.480]  但是很可惜的
[00:38:24.480 --> 00:38:27.480]  有信徒被誤導認爲自己在家
[00:38:27.480 --> 00:38:29.480]  可以透過網絡的聽到
[00:38:29.480 --> 00:38:32.480]  給自己的讀經禱告就成爲基督徒
[00:38:32.480 --> 00:38:34.480]  這絕對是錯誤的觀念
[00:38:34.480 --> 00:38:37.480]  在約翰福音的十七章十五節
[00:38:37.480 --> 00:38:39.480]  耶穌他對門徒的禱告
[00:38:39.480 --> 00:38:44.480]  他說我不求天父教你們離開世界
[00:38:44.480 --> 00:38:48.480]  耶穌不求天父教他的兒女離開世界
