
[00:00:00.000 --> 00:00:05.000]  最近有一齣電影故事描述一位小男孩
[00:20:42.080 --> 00:20:44.880]  還是我們乍看不見
[00:20:44.880 --> 00:20:51.160]  拒絕這些實際具體生活的需要呢?
[00:20:51.160 --> 00:20:53.680]  被咒助的一邊
[00:20:53.680 --> 00:20:54.800]  原因是什麼呢?
[00:20:54.800 --> 00:20:56.760]  「因為」四十二字
[00:20:56.760 --> 00:21:01.640]  「因為我餓了,你們不給我吃
[00:21:01.640 --> 00:21:04.760]  渴了,你們不給我喝
[00:21:04.760 --> 00:21:07.400]  我作客裡,你們不留我住
[00:21:07.400 --> 00:21:09.840]  我赤身露體,你們不給我穿
[00:21:09.840 --> 00:21:18.800]  我病了,我在監裡,你們不來看顧我」
[00:21:18.800 --> 00:21:21.480]  一個很奇妙的回答是什麼呢?
[00:21:21.480 --> 00:21:24.480]  這兩邊的人都很驚訝
[00:21:24.480 --> 00:21:26.280]  很驚訝的回答
[00:21:26.280 --> 00:21:27.880]  第三十七節說到
[00:21:27.880 --> 00:21:29.840]  「二人就回答說
[00:21:29.840 --> 00:21:32.880]  主啊我,你什麼時候見你餓,給你吃
[00:21:32.880 --> 00:21:34.960]  什麼時候見你渴
[00:21:34.960 --> 00:21:37.520]  什麼時候見你做客,你留你住」
[00:21:37.520 --> 00:21:39.840]  原來這個二人
[00:21:39.840 --> 00:21:41.760]  其實他自己都不知道
[00:21:41.760 --> 00:21:46.960]  甚至很驚訝地來回答
[00:21:46.960 --> 00:21:49.560]  二人是什麼人呢?
[00:21:49.560 --> 00:21:53.920]  二人是一群回應有需要的人
[00:21:53.920 --> 00:21:58.920]  這些人是緊緊跟隨耶穌腳中的人
[00:21:58.920 --> 00:22:01.680]  有耶穌的眼
[00:22:01.680 --> 00:22:03.880]  有耶穌的耳
[00:22:03.880 --> 00:22:05.800]  有耶穌的手
[00:22:05.800 --> 00:22:07.440]  有耶穌的腳
[00:22:07.440 --> 00:22:12.640]  去踏足耶穌曾經踏足過的地方
[00:22:12.640 --> 00:22:18.320]  就是有神生命的DNA
[00:22:18.320 --> 00:22:21.520]  所以這兩批人是有分別的
[00:22:21.520 --> 00:22:25.120]  二人,但聖經沒有說到惡人
[00:22:25.120 --> 00:22:26.520]  第四十四節說到
[00:22:26.520 --> 00:22:28.560]  「他們」,用「他們」
[00:22:28.560 --> 00:22:30.560]  「他們也要回答說
[00:22:30.560 --> 00:22:32.480]  主啊,我什麼時候見你餓了
[00:22:32.480 --> 00:22:33.960]  或渴了,或作客裡
[00:22:33.960 --> 00:22:36.400]  或赤身露體,或病了,或在監裡
[00:22:36.400 --> 00:22:40.840]  不侍候你?」
[00:22:40.840 --> 00:22:42.480]  可能他也很驚訝
[00:22:42.480 --> 00:22:44.880]  「我做了很多事
[00:22:44.880 --> 00:22:48.240]  我真的服侍了很多很多人
[00:22:48.240 --> 00:22:51.800]  什麼時候我沒有服侍過你?」
[00:22:51.800 --> 00:22:55.200]  他們也一樣這麼驚訝
[00:22:55.200 --> 00:22:59.000]  所以二人的驚訝
[00:22:59.000 --> 00:23:01.880]  是連他自己也不知道的
[00:23:01.880 --> 00:23:05.160]  是一個不經意做了
[00:23:05.160 --> 00:23:07.640]  已經做了在主的身上
[00:23:07.640 --> 00:23:09.960]  但是那些左邊的「他們」
[00:23:09.960 --> 00:23:14.440]  是爭辯什麼時刻沒有侍候過主呢?
[00:23:14.440 --> 00:23:17.880]  二人的驚訝是在於
[00:23:17.880 --> 00:23:19.840]  做了也不記得了
[00:23:19.840 --> 00:23:21.760]  做了也不知道做了
[00:23:21.760 --> 00:23:23.520]  是不經意的服侍
[00:23:23.520 --> 00:23:25.360]  算不得什麼的服侍
[00:23:25.360 --> 00:23:28.040]  是一個我們的本分是應做的
[00:23:28.040 --> 00:23:30.320]  是來自於生命的流露
[00:23:30.320 --> 00:23:33.360]  不是為做而做,不是為做show而做
[00:23:33.360 --> 00:23:39.400]  是忠心,緊緊跟隨上主的腳蹤
[00:23:39.400 --> 00:23:42.160]  走在這條二道上
[00:23:42.160 --> 00:23:44.280]  成為二人
[00:23:44.280 --> 00:23:48.400]  就是跟神緊緊的扣在一起
[00:23:48.400 --> 00:23:51.960]  就是跟神緊緊的互動
[00:23:51.960 --> 00:23:58.160]  和互相去訴訟
[00:23:58.160 --> 00:24:02.160]  互相有這份恩典
[00:24:02.160 --> 00:24:03.560]  走這條路
[00:24:03.560 --> 00:24:07.320]  這份是跟上主愛的關係
[00:24:07.320 --> 00:24:08.560]  弟兄姊妹
[00:24:08.560 --> 00:24:12.600]  你的服侍是不是不經意的生命流露呢?
[00:24:12.600 --> 00:24:14.280]  你可以想一想
[00:24:14.280 --> 00:24:17.600]  如果今天沒有人認識你
[00:24:17.600 --> 00:24:18.920]  你去了一個地方
[00:24:18.920 --> 00:24:22.080]  完全沒有人認識你
[00:24:22.080 --> 00:24:27.920]  你會不會都很自然流露這一份的生命呢?
[00:24:27.920 --> 00:24:33.400]  流露這一份有神生命的DNA呢?
[00:24:33.400 --> 00:24:39.720]  你會怎樣服侍有需要的人呢?
[00:24:39.720 --> 00:24:41.920]  核心的原則
[00:24:41.920 --> 00:24:44.800]  就是在四十節和四十五節
[00:24:44.800 --> 00:24:49.280]  慈愛的展現
[00:24:49.280 --> 00:24:50.320]  第四十節
[00:24:50.320 --> 00:24:52.320]  「旺邀回答說
[00:24:52.320 --> 00:24:53.800]  我實在告訴你們
[00:24:53.800 --> 00:24:57.320]  這些事你們既做在我者弟兄中
[00:24:57.320 --> 00:25:00.560]  一個最小的身上就是做在我身上了」
[00:25:00.560 --> 00:25:02.000]  「旺邀回答說
[00:25:02.000 --> 00:25:03.640]  我實在告訴你們」
[00:25:03.640 --> 00:25:06.440]  第四十五節,另一批的
[00:25:06.440 --> 00:25:09.920]  「這些事你們既不做在我者弟兄中
[00:25:09.920 --> 00:25:15.640]  一個最小的身上就是不做在我的身上了」
[00:25:15.640 --> 00:25:17.800]  這「弟兄」是誰呢?
[00:25:17.800 --> 00:25:20.560]  是指誰呢?
[00:25:20.560 --> 00:25:24.600]  可以說是人類裏面一切有需要的人
[00:25:24.600 --> 00:25:25.680]  有些解釋是
[00:25:25.680 --> 00:25:28.720]  「弟兄」當然是神家裏面的人
[00:25:28.720 --> 00:25:31.800]  神家裏面的人當然全部是基督徒
[00:25:31.800 --> 00:25:34.240]  「弟兄」是全部基督徒
[00:25:34.240 --> 00:25:35.880]  有另一個解釋是
[00:25:35.880 --> 00:25:37.480]  「傳福音的使者」
[00:25:37.480 --> 00:25:40.560]  有些解釋是猶太的信徒
[00:25:40.560 --> 00:25:42.040]  又或者有些解釋是
[00:25:42.040 --> 00:25:45.480]  大災難裏面的殉道者
[00:25:45.480 --> 00:25:48.560]  比較多的解釋是第一和第二
[00:25:48.560 --> 00:25:51.000]  就是人類裏面一切需要的人
[00:25:51.000 --> 00:25:53.560]  或者叫做全部的基督徒
[00:25:53.560 --> 00:25:56.560]  全部的信徒
[00:25:56.560 --> 00:26:00.520]  有些色經學者仍然贊成
[00:26:00.520 --> 00:26:02.680]  這個「我者弟兄」
[00:26:02.680 --> 00:26:07.360]  是指人類裏面一切有需要的人
[00:26:07.360 --> 00:26:09.760]  因為不限於教會
[00:26:09.760 --> 00:26:11.080]  不限於門徒
[00:26:11.080 --> 00:26:16.600]  而是每一個人都是披戴神的形象
[00:26:16.600 --> 00:26:18.000]  就算他未信
[00:26:18.000 --> 00:26:20.840]  他都披戴著上帝的形象
[00:26:20.840 --> 00:26:23.240]  是神創造的
[00:26:23.240 --> 00:26:24.160]  所以
[00:26:24.160 --> 00:26:28.040]  「神叫日頭照好人也照歹人」
[00:26:28.040 --> 00:26:31.440]  「降雨給義人也給不義的人」
[00:26:31.440 --> 00:26:33.240]  所以有神形象的人
[00:26:33.240 --> 00:26:34.960]  這個就是我們的「Buddy」
[00:26:34.960 --> 00:26:38.040]  這個就是我們的「弟兄」
[00:26:38.040 --> 00:26:39.360]  最少的
[00:26:39.360 --> 00:26:40.640]  甚麼是最少呢
[00:26:40.640 --> 00:26:42.720]  最少就是那些不重要的
[00:26:42.720 --> 00:26:43.720]  被忽略的
[00:26:43.720 --> 00:26:44.720]  不體面的
[00:26:44.720 --> 00:26:45.520]  貧窮的
[00:26:45.520 --> 00:26:46.680]  被厭棄的
[00:26:46.680 --> 00:26:48.080]  被拒絕的
[00:26:48.080 --> 00:26:50.600]  無權無份的
[00:26:50.600 --> 00:26:53.040]  或者是我們所鄙視的
[00:26:53.040 --> 00:26:55.320]  或者是我們所歧視的
[00:26:55.320 --> 00:27:03.160]  誰是耶穌心目中一個最少的弟兄呢
[00:27:03.160 --> 00:27:07.720]  在紐約自由神像的底層有一個銅匾
[00:27:07.720 --> 00:27:10.960]  這個銅匾上有一句詩句
[00:27:10.960 --> 00:27:15.360]  是一位女詩人Emma Nazareth所寫的
[00:27:15.360 --> 00:27:17.240]  這句詩句是這樣說的
[00:27:17.240 --> 00:27:21.000]  「將你們那些筋疲力盡的
[00:27:21.000 --> 00:27:23.520]  一無所有的
[00:27:23.520 --> 00:27:26.760]  渴望呼吸自由空氣的
[00:27:26.760 --> 00:27:30.360]  成群的眾生給我
[00:27:30.360 --> 00:27:35.000]  將那些被你們人口眾多的國家視為草芥的
[00:27:35.000 --> 00:27:37.160]  不幸的人給我
[00:27:37.160 --> 00:27:39.240]  讓那些無家可歸的
[00:27:39.240 --> 00:27:41.080]  厄運連連的人
[00:27:41.080 --> 00:27:42.520]  來到我這裡
[00:27:42.520 --> 00:27:46.000]  我會在金碧輝煌的大門口
[00:27:46.000 --> 00:27:49.520]  舉著燈迎接他們」
[00:27:49.520 --> 00:27:54.440]  這個是紐約自由神像的牌匾
[00:27:54.440 --> 00:27:57.000]  有一句這樣的詩
[00:27:57.000 --> 00:27:59.040]  我相信今天
[00:27:59.040 --> 00:28:03.360]  耶穌同樣地擁抱祂自己的雙手
[00:28:03.360 --> 00:28:07.000]  有哪些是最少的弟兄
[00:28:07.000 --> 00:28:09.240]  「筋疲力盡一無所有
[00:28:09.240 --> 00:28:10.440]  無家可歸
[00:28:10.440 --> 00:28:12.120]  厄運連連的人
[00:28:12.120 --> 00:28:13.920]  來吧
[00:28:13.920 --> 00:28:18.080]  來跟從我」
[00:28:18.080 --> 00:28:19.360]  前幾天
[00:28:19.360 --> 00:28:23.280]  當跟一些弟兄姊妹和導師
[00:28:23.280 --> 00:28:27.040]  去深水埗探一些劏房戶
[00:28:27.040 --> 00:28:29.840]  一進去那個地方的時候
[00:28:29.840 --> 00:28:32.280]  撐很多層樓
[00:28:32.280 --> 00:28:33.840]  然後一開門
[00:28:33.840 --> 00:28:35.480]  就全部都看見了
[00:28:35.480 --> 00:28:36.600]  很小的
[00:28:36.600 --> 00:28:38.640]  只能坐三個人
[00:28:38.640 --> 00:28:40.320]  所以我們兩個人去探訪
[00:28:40.320 --> 00:28:44.000]  多一個人去探訪都坐不了
[00:28:44.000 --> 00:28:46.400]  一個女士
[00:28:46.400 --> 00:28:48.640]  當我們坐在那裡
[00:28:48.640 --> 00:28:50.680]  來跟她聊天的時候
[00:28:50.680 --> 00:28:55.360]  我們聆聽她的故事
[00:28:55.360 --> 00:28:59.680]  剛剛來香港的時候
[00:28:59.680 --> 00:29:04.720]  去做一個管理員
[00:29:04.720 --> 00:29:08.280]  一些樓宇的管理員
[00:29:08.280 --> 00:29:10.120]  被人鄙視
[00:29:10.120 --> 00:29:13.400]  被人歧視
[00:29:13.400 --> 00:29:15.680]  上上被人指指點點
[00:29:15.680 --> 00:29:17.040]  後面篤
[00:29:17.040 --> 00:29:19.240]  被人插
[00:29:19.240 --> 00:29:22.720]  甚至說她的不是
[00:29:22.720 --> 00:29:24.840]  甚至被人誣蔑
[00:29:24.840 --> 00:29:26.400]  被人陷害
[00:29:26.400 --> 00:29:27.560]  她一直說的時候
[00:29:27.560 --> 00:29:30.360]  她說「其實我都是想打份工
[00:29:30.360 --> 00:29:32.240]  好好的賺點錢
[00:29:32.240 --> 00:29:35.160]  來養大個女兒而已
[00:29:35.160 --> 00:29:39.160]  為甚麼我要會遇到這些情況呢?」
[00:29:39.160 --> 00:29:40.120]  甚至她說
[00:29:40.120 --> 00:29:42.160]  那些人說她甚麼呢?
[00:29:42.160 --> 00:29:44.200]  「因為她靚
[00:29:44.200 --> 00:29:46.880]  靚有少少靚
[00:29:46.880 --> 00:29:50.200]  所以都一樣的來攻擊她」
[00:29:50.200 --> 00:29:53.600]  她說「究竟我做錯了甚麼呢?」
[00:29:53.600 --> 00:29:58.440]  工作上一個這麼大的壓力
[00:29:58.440 --> 00:30:00.840]  另外在她的婚姻上
[00:30:00.840 --> 00:30:03.000]  被丈夫拋棄
[00:30:03.000 --> 00:30:06.840]  被丈夫好像垃圾一樣扔
[00:30:06.840 --> 00:30:08.880]  被施虐
[00:30:08.880 --> 00:30:11.000]  被打
[00:30:11.000 --> 00:30:14.760]  最後她的心靈爆煲
[00:30:14.760 --> 00:30:18.440]  她不能夠承受這麼大的壓力
[00:30:18.440 --> 00:30:21.080]  她的精神極度的困擾
[00:30:21.080 --> 00:30:23.440]  所以她都照顧不到她的女兒
[00:30:23.440 --> 00:30:28.120]  政府要把她和她的女兒分開住
[00:30:28.120 --> 00:30:30.320]  當我們那天去探望她的時候
[00:30:30.320 --> 00:30:32.400]  其實她很穩定
[00:30:32.400 --> 00:30:34.000]  因為有機構
[00:30:34.000 --> 00:30:36.320]  有人上上去探望她
[00:30:36.320 --> 00:30:38.960]  上上來跟她分享
[00:30:38.960 --> 00:30:41.720]  當晚我也跟她分享福音
[00:30:41.720 --> 00:30:45.120]  她拿著我們的手
[00:30:45.120 --> 00:30:52.160]  她說「我願意來找住耶穌基督」
[00:30:52.160 --> 00:30:55.160]  「祂在香港無人無物 無人幫」
[00:30:55.160 --> 00:30:57.520]  「我跟祂分享耳馬內利」
[00:30:57.520 --> 00:31:00.640]  「聖誕節這個重要的訊息」
[00:31:00.640 --> 00:31:03.160]  「神跟你一齊」
[00:31:03.160 --> 00:31:06.680]  「神跟你一齊 永恆的跟你一齊」
[00:31:06.680 --> 00:31:13.200]  以致這成為她一個很大的安慰
[00:31:13.200 --> 00:31:17.720]  有一位聖經學者Maurice曾經這樣說
[00:31:17.720 --> 00:31:26.880]  他說「每一個有需要的人都是我們基督徒善待的對象」
[00:31:26.880 --> 00:31:29.800]  而在聖經《加拉太書》六章十節都有說
[00:31:29.800 --> 00:31:34.320]  「所以有了機會就當向眾人行善」
[00:31:34.320 --> 00:31:39.000]  「向信徒一家的人更當這樣」
[00:31:39.000 --> 00:31:41.040]  過冬那一晚
[00:31:41.040 --> 00:31:45.680]  有一位姊妹的親人
[00:31:45.680 --> 00:31:50.680]  因為癌症已經散發全身
[00:31:50.680 --> 00:31:53.240]  而要轉到沙田醫院
[00:31:53.240 --> 00:32:00.160]  一個善終的病房
[00:32:00.160 --> 00:32:02.200]  那晚我去到
[00:32:02.200 --> 00:32:04.400]  其實那天早上我已經預備去
[00:32:04.400 --> 00:32:07.680]  雖然我特別買了一個
[00:32:07.680 --> 00:32:11.000]  叫做聖誕節用的薑餅曲奇
[00:32:11.000 --> 00:32:13.200]  一個好像聖誕的人
[00:32:13.200 --> 00:32:16.160]  做得很漂亮的
[00:32:16.160 --> 00:32:17.120]  帶著去
[00:32:17.120 --> 00:32:18.200]  又怕它斷了
[00:32:18.200 --> 00:32:19.680]  那個餅很脆的
[00:32:19.680 --> 00:32:22.000]  找個盒子裝著
[00:32:22.000 --> 00:32:23.200]  去到的時候
[00:32:23.200 --> 00:32:26.000]  其實我在半個月前已經探望她
[00:32:26.000 --> 00:32:27.440]  跟她傳了福音
[00:32:27.440 --> 00:32:29.560]  她已經相信了
[00:32:29.560 --> 00:32:31.800]  那晚去探望她的時候
[00:32:31.800 --> 00:32:35.040]  瘦了二十公斤
[00:32:35.040 --> 00:32:36.720]  她先生跟我說
[00:32:36.720 --> 00:32:38.320]  瘦了二十公斤
[00:32:38.320 --> 00:32:41.080]  我說二十公斤
[00:32:41.080 --> 00:32:44.920]  真是難以想像
[00:32:44.920 --> 00:32:47.440]  很瘦 很瘦 很瘦
[00:32:47.440 --> 00:32:53.320]  當我送上這個薑餅曲奇的禮物給她的時候
[00:32:53.320 --> 00:32:54.360]  她說
[00:32:54.360 --> 00:32:56.600]  我吃不到
[00:32:56.600 --> 00:32:59.280]  但很可愛 很漂亮
[00:32:59.280 --> 00:33:01.440]  她說我很不舒服
[00:33:01.440 --> 00:33:03.080]  很辛苦
[00:33:03.080 --> 00:33:05.400]  所以
[00:33:05.400 --> 00:33:08.520]  真是在我們周圍有很多人
[00:33:08.520 --> 00:33:11.160]  真是有需要
[00:33:11.160 --> 00:33:14.800]  前陣子有一班歌星
[00:33:14.800 --> 00:33:16.640]  有一班藝員
[00:33:16.640 --> 00:33:22.040]  當他們要去南秀茂坪村
[00:33:22.040 --> 00:33:25.560]  要做一個愛的行動的時候
[00:33:25.560 --> 00:33:28.320]  他們不是叫他們來教會
[00:33:28.320 --> 00:33:29.680]  或者來我們那裡
[00:33:29.680 --> 00:33:34.440]  而是他們將耶穌基督帶到秀茂坪村
[00:33:34.440 --> 00:33:37.760]  將耶穌基督帶到社區
[00:33:37.760 --> 00:33:40.880]  他們這個音樂會叫做
[00:33:40.880 --> 00:33:46.400]  「老表祝福你 咖喱魚蛋音樂會」
[00:33:46.400 --> 00:33:48.640]  不知道是不是有咖喱魚蛋吃的
[00:33:48.640 --> 00:33:51.280]  可能我們也要想一下
[00:33:51.280 --> 00:33:54.160]  這些是不是有咖喱魚蛋
[00:33:54.160 --> 00:33:56.760]  還是什麼魷魚
[00:33:56.760 --> 00:33:59.400]  原來每一個聖誕節
[00:33:59.400 --> 00:34:03.840]  這個藝員都會問一個問題
[00:34:03.840 --> 00:34:09.920]  「耶穌基督渡乘肉身降生為人」
[00:34:09.920 --> 00:34:12.560]  是為了什麼呢?
[00:34:12.560 --> 00:34:14.000]  這個問題
[00:34:14.000 --> 00:34:17.320]  這個歌星或者藝員
[00:34:17.320 --> 00:34:18.880]  都會問這個問題
[00:34:18.880 --> 00:34:20.800]  「就是分享」
[00:34:20.800 --> 00:34:22.840]  「就是要付出 要施予」
[00:34:22.840 --> 00:34:26.000]  「要分享愛 分享生命」
[00:34:26.000 --> 00:34:30.320]  所以他將耶穌基督帶到社區
[00:34:30.320 --> 00:34:34.720]  我們都要問這個問題
[00:34:34.720 --> 00:34:41.840]  2016年全港一共有135.2萬的貧窮人口
[00:34:41.840 --> 00:34:45.520]  是2009年以來的新高
[00:34:45.520 --> 00:34:48.920]  2016年長者的貧窮問題
[00:34:48.920 --> 00:34:50.720]  是進一步的惡化
[00:34:50.720 --> 00:34:54.600]  接近34萬的貧窮長者
[00:34:54.600 --> 00:34:59.000]  這個當然和我們社會的人口高齡化有關
[00:34:59.000 --> 00:35:03.520]  據報道 香港老人的自殺率往往比什麼呢?
[00:35:03.520 --> 00:35:07.040]  比歐美的國家高多少倍呢?
[00:35:07.040 --> 00:35:08.240]  你猜猜
[00:35:08.240 --> 00:35:10.520]  高兩三倍
[00:35:10.520 --> 00:35:13.000]  嘩 真的有時
[00:35:13.000 --> 00:35:16.640]  都幾驚訝的數字
[00:35:16.640 --> 00:35:19.040]  所以愛的展現
[00:35:19.040 --> 00:35:21.520]  慈愛的展現
[00:35:21.520 --> 00:35:25.240]  路運神父他這樣說
[00:35:25.240 --> 00:35:27.440]  他說當我們去施予的時候
[00:35:27.440 --> 00:35:29.680]  當我們去服事的時候
[00:35:29.680 --> 00:35:33.560]  當我們去做一些服事行動的時候
[00:35:33.560 --> 00:35:37.800]  那個的根本的動機是什麼呢?
[00:35:37.800 --> 00:35:39.880]  是要感恩
[00:35:39.880 --> 00:35:43.280]  他說當感恩成為我們行動的根源的時候
[00:35:43.280 --> 00:35:46.040]  我們的施予就會變成什麼呢?
[00:35:46.040 --> 00:35:48.760]  接受
[00:35:48.760 --> 00:35:51.160]  當我們去牧養人的時候
[00:35:51.160 --> 00:35:55.040]  就變成這些人是我們的牧者
[00:35:55.040 --> 00:35:57.440]  你不要以為「哎呀 我又這麼辛苦」
[00:35:57.440 --> 00:35:59.160]  「我又要去和這個說」
[00:35:59.160 --> 00:36:01.160]  「又去和這個 又要服事這些」
[00:36:01.160 --> 00:36:03.320]  「好像很多付出 很多辛苦」
[00:36:03.320 --> 00:36:05.640]  「我哪有這麼多時間啊」
[00:36:05.640 --> 00:36:06.880]  不是啊
[00:36:06.880 --> 00:36:10.720]  路運說當你這樣去做的時候
[00:36:10.720 --> 00:36:12.760]  這個是祝福來的
[00:36:12.760 --> 00:36:16.240]  你去做是因為你感恩
[00:36:16.240 --> 00:36:18.840]  你感謝神給你有這份的拯救
[00:36:18.840 --> 00:36:22.200]  好像剛才師班所和我們獻的詩歌所說
[00:36:22.200 --> 00:36:24.760]  「恩著愛 恩著愛 恩著愛」
[00:36:24.760 --> 00:36:27.360]  是神給我們這一份的愛
[00:36:27.360 --> 00:36:31.160]  我們是可以湧流出來的
[00:36:31.160 --> 00:36:33.680]  當然如果你說我們弟兄姊妹
[00:36:33.680 --> 00:36:35.880]  我們從來都沒有經歷到神的愛
[00:36:35.880 --> 00:36:38.920]  從來都沒有經歷到神的憐憫的時候
[00:36:38.920 --> 00:36:43.360]  當然我們又很難有這個湧流出來的愛
[00:36:43.360 --> 00:36:45.120]  所以我們每一個的弟兄姊妹
[00:36:45.120 --> 00:36:49.720]  我們要向上和耶穌緊緊地貼近耶穌
[00:36:49.720 --> 00:36:52.240]  以致我們能夠有神的愛
[00:36:52.240 --> 00:36:53.520]  有神的憐憫
[00:36:53.520 --> 00:36:55.360]  有神的恩典
[00:36:55.360 --> 00:36:56.600]  有神的恩福
[00:36:56.600 --> 00:36:59.560]  以致當我們去服侍的時候
[00:36:59.560 --> 00:37:01.720]  是感恩而已
[00:37:01.720 --> 00:37:03.960]  是感謝上帝而已
[00:37:03.960 --> 00:37:05.600]  當我們施予的時候
[00:37:05.600 --> 00:37:07.160]  就成為接受
[00:37:07.160 --> 00:37:09.920]  因為神有很多的恩典臨到我們
[00:37:09.920 --> 00:37:11.480]  我們繼續來接受
[00:37:11.480 --> 00:37:13.520]  或者當你去服侍一個人的時候
[00:37:13.520 --> 00:37:16.960]  這個人其實成為你的老師
[00:37:16.960 --> 00:37:18.640]  當你去服侍這個人的時候
[00:37:18.640 --> 00:37:20.960]  這個成為你的目者
[00:37:20.960 --> 00:37:24.880]  他教你一些功課
[00:37:24.880 --> 00:37:27.360]  所以
[00:37:27.360 --> 00:37:30.640]  同樣《路運》是一本書叫《流金歲月》
[00:37:30.640 --> 00:37:33.840]  《圓滿人生》這本書做了一個總結
[00:37:33.840 --> 00:37:35.800]  它說如果長者
[00:37:35.800 --> 00:37:38.800]  如果想創造出一個幸福的人生
[00:37:38.800 --> 00:37:40.360]  是可以怎樣做呢
[00:37:40.360 --> 00:37:42.040]  很簡單
[00:37:42.040 --> 00:37:45.960]  學習去關懷別人
[00:37:45.960 --> 00:37:47.320]  學習關懷別人
[00:37:47.320 --> 00:37:52.320]  當然學習關懷別人也需要一些訓練
[00:37:52.320 --> 00:37:53.920]  它說退休的長者
[00:37:53.920 --> 00:37:56.680]  其實退休的長者
[00:37:56.680 --> 00:37:59.120]  能夠參與侍奉
[00:37:59.120 --> 00:38:02.360]  是一個最大的福氣
[00:38:02.360 --> 00:38:05.200]  有時候我去到公立醫院的時候
[00:38:05.200 --> 00:38:07.560]  有很多的接待員
[00:38:07.560 --> 00:38:10.000]  或者一些義工
[00:38:10.000 --> 00:38:12.920]  全部都是退休人士
[00:38:12.920 --> 00:38:14.200]  很開心
[00:38:14.200 --> 00:38:16.600]  有一次我去眼科醫院
[00:38:16.600 --> 00:38:19.240]  接受眼的檢查的時候
[00:38:19.240 --> 00:38:20.280]  有一個義工
[00:38:20.280 --> 00:38:22.400]  我相信他也是剛剛退休的
[00:38:22.400 --> 00:38:26.760]  一個都很年輕的
[00:38:26.760 --> 00:38:29.680]  不過可能是剛剛退休
[00:38:29.680 --> 00:38:31.400]  很開心
[00:38:31.400 --> 00:38:33.400]  有一次有一個人就問他
[00:38:33.400 --> 00:38:35.280]  這裡怎樣去 那裡怎樣去
[00:38:35.280 --> 00:38:38.960]  驗眼那些有怎樣的步驟
[00:38:38.960 --> 00:38:43.040]  他就很詳細 很細心的來跟他說
[00:38:43.040 --> 00:38:44.120]  然後有一個人問他
[00:38:44.120 --> 00:38:45.200]  你真是好了
[00:38:45.200 --> 00:38:48.240]  然後這個義工就跟那個病人說
[00:38:48.240 --> 00:38:49.040]  他說不是
[00:38:49.040 --> 00:38:53.440]  我以前都是有眼疾的人
[00:38:53.440 --> 00:38:55.520]  我在眼科醫院也看過
[00:38:55.520 --> 00:38:58.040]  我是眼科醫院的病人
[00:38:58.040 --> 00:39:01.840]  我知道眼的問題 眼的病
[00:39:01.840 --> 00:39:03.240]  我走過這條路
[00:39:03.240 --> 00:39:05.200]  所以我來到這裡
[00:39:05.200 --> 00:39:08.680]  我就更加懂得來指點你們
[00:39:08.680 --> 00:39:10.960]  幫助你們
[00:39:10.960 --> 00:39:12.520]  是的 真的
[00:39:12.520 --> 00:39:14.800]  長者或者一些退休的人士
[00:39:14.800 --> 00:39:17.720]  參與侍奉是一個最大的福氣
[00:39:17.720 --> 00:39:19.680]  因為當你參與侍奉的時候
[00:39:19.680 --> 00:39:21.000]  其實是一種關懷
[00:39:21.000 --> 00:39:22.560]  他們能夠再一次的
[00:39:22.560 --> 00:39:24.760]  重新被肯定自我
[00:39:24.760 --> 00:39:28.120]  圓滿人生的機會
[00:39:28.120 --> 00:39:32.200]  這個我們都可以繼續去思想
[00:39:32.200 --> 00:39:35.240]  這大半年我跟一些導師
[00:39:35.240 --> 00:39:37.400]  去做一些門徒訓練
[00:39:37.400 --> 00:39:41.600]  我們有一位導師在分享的裏邊
[00:39:41.600 --> 00:39:44.920]  也有說過 原來在過往的日子裏邊
[00:39:44.920 --> 00:39:47.360]  當他去到外地讀書的時候
[00:39:47.360 --> 00:39:49.640]  可能他也會被別人
[00:39:49.640 --> 00:39:52.440]  有一些不好的經歷
[00:39:52.440 --> 00:39:54.480]  經歷過一些不好的經歷
[00:39:54.480 --> 00:39:58.240]  可能不是本地人
[00:39:58.240 --> 00:40:02.760]  或者說的語言也不是最好
[00:40:02.760 --> 00:40:05.840]  所以他回來香港服侍的時候
[00:40:05.840 --> 00:40:09.160]  他特別喜歡跟一些什麼人聊天呢
[00:40:09.160 --> 00:40:13.200]  跟一些講廣東話不太好的人來聊天
[00:40:13.200 --> 00:40:17.080]  因為他體會到他們的心聲
[00:40:17.080 --> 00:40:19.840]  體會到以前我走過這條路
[00:40:19.840 --> 00:40:22.320]  今天我要來幫助這些人
[00:40:22.320 --> 00:40:24.360]  我要來祝福這些人
[00:40:24.360 --> 00:40:25.200]  所以沒錯的
[00:40:25.200 --> 00:40:29.440]  當我們去經歷過這些難處的時候
[00:40:29.440 --> 00:40:31.480]  我領受到神的憐憫
[00:40:31.480 --> 00:40:33.800]  領受到神的大愛的時候
[00:40:33.800 --> 00:40:36.040]  自然我們更加會體會
[00:40:36.040 --> 00:40:37.520]  更加願意關懷
[00:40:37.520 --> 00:40:38.960]  更加願意服侍
[00:40:38.960 --> 00:40:40.640]  更加願意去祝福
[00:40:40.640 --> 00:40:43.480]  所以在《約翰日書》三章十六節裏這樣說
[00:40:43.480 --> 00:40:45.320]  主為我們捨命
[00:40:45.320 --> 00:40:48.400]  我們從此就知道何為愛
[00:40:48.400 --> 00:40:53.240]  我們也當為弟兄捨命
[00:40:53.240 --> 00:40:56.920]  美國書名會一位總幹事
