
[00:00:00.000 --> 00:00:09.520]  我們現在在11月來到我們今年要看的書卷《史萊姆傳》差不多到結尾的部分
[00:18:18.560 --> 00:18:20.360]  十一到十二節
[00:18:20.360 --> 00:18:23.200]  和史達林傳的二十三章十一節
[00:18:23.200 --> 00:18:27.080]  這個我們可以一起將這三節經文先讀完
[00:18:27.080 --> 00:18:28.720]  我們一起讀完這三節經文
[00:18:28.720 --> 00:18:29.960]  預備起
[00:18:29.960 --> 00:18:32.320]  人帶你們到會堂
[00:18:32.320 --> 00:18:36.040]  定官府和有權柄的人面前
[00:18:36.040 --> 00:18:38.840]  不要思慮怎麼分數
[00:18:38.840 --> 00:18:40.680]  說什麼話
[00:18:40.680 --> 00:18:42.960]  因為正在那時候
[00:18:42.960 --> 00:18:47.240]  聖靈要指教你們當說的話
[00:18:47.240 --> 00:18:51.520]  當夜主站在保羅旁邊說
[00:18:51.520 --> 00:18:52.760]  放心吧
[00:18:52.760 --> 00:18:57.200]  你怎樣在耶路撒冷為我作見證
[00:18:57.200 --> 00:19:03.040]  也必怎樣在羅馬為我作見證
[00:19:03.040 --> 00:19:06.600]  神來到去提醒我們每一個人
[00:19:06.600 --> 00:19:08.520]  先是耶穌告訴這班門徒
[00:19:08.520 --> 00:19:09.920]  你們不用怕
[00:19:09.920 --> 00:19:11.880]  當你被人捉的時候
[00:19:11.880 --> 00:19:14.000]  你不需要擔心
[00:19:14.000 --> 00:19:17.240]  聖靈會為你來預備
[00:19:17.240 --> 00:19:18.360]  其實不單單是受審
[00:19:18.360 --> 00:19:22.960]  我相信有時我們面對有人來向我們發問
[00:19:22.960 --> 00:19:25.360]  有人挑戰我們的信仰
[00:19:25.360 --> 00:19:28.120]  我們都要多些來依靠聖靈
[00:19:28.120 --> 00:19:31.240]  我們相信聖靈的工作能夠幫助我們
[00:19:31.240 --> 00:19:32.400]  提醒我們
[00:19:32.400 --> 00:19:33.680]  我們時常提醒弟子們
[00:19:33.680 --> 00:19:37.000]  傳福音其實最基本最重要是什麼
[00:19:37.000 --> 00:19:38.720]  是聖靈的工作
[00:19:38.720 --> 00:19:41.800]  人可以去為神傳福音
[00:19:41.800 --> 00:19:44.640]  人可以將福音來和人分享
[00:19:44.640 --> 00:19:48.000]  但是能夠叫人生命改變
[00:19:48.000 --> 00:19:51.720]  願意接受神這個恩典是聖靈的工作
[00:19:51.720 --> 00:19:54.280]  所以這裡耶穌提醒這班門徒
[00:19:54.280 --> 00:19:59.000]  不單止我相信是在被迫害受審的時候
[00:19:59.000 --> 00:20:02.400]  其實當我們每一個教徒願意為神來服事
[00:20:02.400 --> 00:20:03.640]  傳福音也好
[00:20:03.640 --> 00:20:05.080]  去教導也好
[00:20:05.080 --> 00:20:08.560]  我相信這個都是聖靈來幫助我們
[00:20:08.560 --> 00:20:10.520]  聖靈來加添力量
[00:20:10.520 --> 00:20:14.640]  讓我們來為主作見證
[00:20:14.640 --> 00:20:16.840]  保羅在這個困難的時候
[00:20:16.840 --> 00:20:18.800]  他被捉坐牢的時候
[00:20:18.800 --> 00:20:20.160]  主出現和他說
[00:20:20.160 --> 00:20:22.600]  你不用擔心
[00:20:22.600 --> 00:20:25.440]  你怎樣在耶路撒冷作見證
[00:20:25.440 --> 00:20:28.360]  同樣都會在羅馬為我作見證
[00:20:28.360 --> 00:20:30.720]  所以保羅對保羅來說
[00:20:30.720 --> 00:20:33.640]  這個是一個很大的保證
[00:20:33.640 --> 00:20:35.680]  主親自來保證他
[00:20:35.680 --> 00:20:37.040]  所以我不知道大家如果是保羅
[00:20:37.040 --> 00:20:40.080]  在這個時候會不會都比較放心一點
[00:20:40.080 --> 00:20:42.640]  主親自和你保證
[00:20:42.640 --> 00:20:46.280]  這個是應該值得開心的
[00:20:46.280 --> 00:20:48.480]  但是如果我們從另一個角度看
[00:20:48.480 --> 00:20:51.600]  其實可能保羅你猜他會怎麼想
[00:20:51.600 --> 00:20:52.600]  可能保羅不會這樣想
[00:20:52.600 --> 00:20:54.360]  是我們人才會這樣想
[00:20:54.360 --> 00:20:56.120]  你有很多時間坐牢
[00:20:56.120 --> 00:20:57.960]  你在耶路撒冷坐完了
[00:20:57.960 --> 00:21:00.400]  接著去羅馬又要繼續坐牢
[00:21:00.400 --> 00:21:02.840]  你不要想著這麼快可以釋放
[00:21:02.840 --> 00:21:05.120]  我在耶路撒冷幫你
[00:21:05.120 --> 00:21:07.680]  我在羅馬一定會幫你
[00:21:07.680 --> 00:21:10.040]  之後不知道要搬去哪個監倉
[00:21:10.040 --> 00:21:11.680]  又可能繼續會幫你
[00:21:11.680 --> 00:21:14.120]  其實可能就是如果想得悲觀一點
[00:21:14.120 --> 00:21:16.600]  這個保羅就有很多時間坐牢
[00:21:16.600 --> 00:21:19.680]  但我相信在保羅的經歷裏面是什麼呢
[00:21:19.680 --> 00:21:21.360]  特別回到哥倫多後輸了
[00:21:21.360 --> 00:21:23.480]  但有機會回去看十二章的時候
[00:21:23.480 --> 00:21:24.360]  保羅的經歷就是
[00:21:24.360 --> 00:21:28.280]  當無論遇到這些艱難苦楚的時候
[00:21:28.280 --> 00:21:30.440]  他的總結是什麼
[00:21:30.440 --> 00:21:35.640]  主的恩典救我勇
[00:21:35.640 --> 00:21:38.840]  雖然真的要面對很多的逆境
[00:21:38.840 --> 00:21:43.640]  很多的這些坐牢的未來的日子
[00:21:43.640 --> 00:21:45.120]  但保羅很深體會就是
[00:21:45.120 --> 00:21:48.360]  無論這些苦楚艱難凌辱
[00:21:48.360 --> 00:21:50.840]  神的恩典救我勇
[00:21:50.840 --> 00:21:52.760]  這個是我們時時提醒弟兄姊妹
[00:21:52.760 --> 00:21:55.640]  縱然我們可能有機會面對一些的困難
[00:21:55.640 --> 00:21:59.760]  但主的恩典一定大過這些的困難
[00:21:59.760 --> 00:22:02.040]  所以我們都很盼望弟兄姊妹
[00:22:02.040 --> 00:22:04.360]  能夠把握住這些不同的機會
[00:22:04.360 --> 00:22:07.840]  當我們真的縱然無論得時不得時
[00:22:07.840 --> 00:22:12.040]  我們應該來到講論信耶穌基督的道
[00:22:12.040 --> 00:22:16.400]  其實有時不是我們在乎自己準備得幾多
[00:22:16.400 --> 00:22:17.720]  神會工作
[00:22:17.720 --> 00:22:19.280]  神會預備
[00:22:19.280 --> 00:22:23.240]  有時我們都覺得我們都好像受過訓練
[00:22:23.240 --> 00:22:24.800]  我都受過這些暴徒訓練
[00:22:24.800 --> 00:22:27.240]  我可以去為神做很多事
[00:22:27.240 --> 00:22:29.480]  其實我相信最重要的
[00:22:29.480 --> 00:22:32.960]  不是單單人怎樣去受過訓練
[00:22:32.960 --> 00:22:35.320]  是神自己為我們預備
[00:22:35.320 --> 00:22:37.760]  神為保羅預備了很多
[00:22:37.760 --> 00:22:40.600]  未有機會聽過福音的人
[00:22:40.600 --> 00:22:44.760]  去坐牢的時候可能遇到更多的外邦人
[00:22:44.760 --> 00:22:47.320]  可能是去自己身邊其他的囚犯
[00:22:47.320 --> 00:22:53.040]  可能是去坐牢裏面的監牢裏面的辦事人員
[00:22:53.040 --> 00:22:55.440]  他反而就有機會接觸到這些人
[00:22:55.440 --> 00:22:57.280]  將福音帶給他們
[00:22:57.280 --> 00:22:59.280]  我想這個是神為保羅預備
[00:22:59.280 --> 00:23:03.280]  神親自的掌管
[00:23:03.280 --> 00:23:06.960]  剛才我們讀到耶穌給門徒的保證
[00:23:06.960 --> 00:23:11.600]  不用擔心聖靈可以將應該講的話告訴我們
[00:23:11.600 --> 00:23:15.600]  是否這樣我們就不需要去裝備自己
[00:23:15.600 --> 00:23:17.800]  不需要去受訓練呢
[00:23:17.800 --> 00:23:20.240]  是否我們就可以甚麼都不用做
[00:23:20.240 --> 00:23:24.520]  我們最近都覺得教會有些個人報道的訓練
[00:23:24.520 --> 00:23:27.360]  我們一年都開幾次的訓練班
[00:23:27.360 --> 00:23:29.480]  但我們又發覺其中一樣就是
[00:23:29.480 --> 00:23:32.360]  報讀的人越來越少
[00:23:32.360 --> 00:23:36.520]  可能已經大部份弟兄姊妹都受了訓
[00:23:36.520 --> 00:23:40.280]  不需要或者已經不用再讀了
[00:23:40.280 --> 00:23:41.760]  但會不會有些時候
[00:23:41.760 --> 00:23:43.960]  有些弟兄姊妹覺得不用了
[00:23:43.960 --> 00:23:45.880]  我報道就好像耶穌說
[00:23:45.880 --> 00:23:47.200]  我要傳福音的時候
[00:23:47.200 --> 00:23:49.400]  聖靈會將說話告訴我
[00:23:49.400 --> 00:23:54.000]  我即時用聖靈給我的說話去傳福音就可以了
[00:23:54.000 --> 00:23:55.400]  不用受那麼多訓練
[00:23:55.400 --> 00:23:57.360]  不需要那麼多時間
[00:23:57.360 --> 00:23:59.120]  最重要是我去做
[00:23:59.120 --> 00:24:00.800]  這個某程度都可以的
[00:24:00.800 --> 00:24:02.240]  如果你真的這樣想
[00:24:02.240 --> 00:24:03.800]  你願意去做傳福音工作
[00:24:03.800 --> 00:24:05.920]  縱然你暫時未受過訓練
[00:24:05.920 --> 00:24:08.000]  你願意被神使用
[00:24:08.000 --> 00:24:09.560]  其實是真的可以的
[00:24:09.560 --> 00:24:12.760]  但我會覺得保羅的身上給我們的學習是甚麼呢
[00:24:12.760 --> 00:24:15.240]  縱然我們很有心去做
[00:24:15.240 --> 00:24:19.320]  但我們仍然要按聖經真理而行
[00:24:19.320 --> 00:24:21.760]  我們去傳福音其實不是單憑
[00:24:21.760 --> 00:24:24.480]  我們覺得我倚靠聖靈
[00:24:24.480 --> 00:24:27.480]  聖靈給甚麼說話我去做就可以了
[00:24:27.480 --> 00:24:29.680]  我相信保羅他自己的經歷
[00:24:29.680 --> 00:24:31.240]  在二十四章的時候
[00:24:31.240 --> 00:24:33.160]  他和他們的對話當中
[00:24:33.160 --> 00:24:34.440]  他有一個成形是甚麼呢
[00:24:34.440 --> 00:24:37.120]  當人以為他在說一些異端的道
[00:24:37.120 --> 00:24:40.040]  二十四章二十四章十三到十四節
[00:24:40.040 --> 00:24:41.400]  其實保羅告訴他
[00:24:41.400 --> 00:24:42.880]  我不是在說異端
[00:24:42.880 --> 00:24:46.640]  我說的是按照以色列人的律法
[00:24:46.640 --> 00:24:49.640]  是大家同出一個源頭
[00:24:49.640 --> 00:24:51.640]  以色列人昔日的祖先怎樣
[00:24:51.640 --> 00:24:55.440]  來將這些律法、先知的教訓傳下來
[00:24:55.440 --> 00:24:57.520]  保羅一樣是在說這些
[00:24:57.520 --> 00:25:00.640]  他是按照聖經的真理
[00:25:00.640 --> 00:25:03.120]  來和這班以色列人
[00:25:03.120 --> 00:25:07.600]  和外邦人宣講神的福音
[00:25:07.600 --> 00:25:09.600]  所以保羅給我們看我們可以做些甚麼呢
[00:25:09.600 --> 00:25:13.760]  我們應該是一個願意去更認識
[00:25:13.760 --> 00:25:16.480]  更熟悉聖經
[00:25:16.480 --> 00:25:19.920]  以致按照聖經真理來和人傳講福音
[00:25:19.920 --> 00:25:22.080]  我想這個和聖靈的感動
[00:25:22.080 --> 00:25:25.680]  教導我說甚麼話是沒有任何衝突的
[00:25:25.680 --> 00:25:27.920]  如果聖靈感動我們的時候
[00:25:27.920 --> 00:25:30.120]  有時要引用一些聖經
[00:25:30.120 --> 00:25:32.000]  如果你都不熟悉聖經
[00:25:32.000 --> 00:25:34.040]  有時你真的自己突然間想起
[00:25:34.040 --> 00:25:35.840]  又不知道怎樣說
[00:25:35.840 --> 00:25:37.000]  所以神的預備
[00:25:37.000 --> 00:25:40.960]  我相信神為我們預備了很多不同的機會
[00:25:40.960 --> 00:25:45.200]  當我們能夠有機會去接受裝備的時候
[00:25:45.200 --> 00:25:49.360]  我相信這個都是神預備其中的一種
[00:25:49.360 --> 00:25:51.600]  神不單單預備了聖靈
[00:25:51.600 --> 00:25:54.200]  來指教我們當時的話
[00:25:54.200 --> 00:25:55.880]  其實神是為我們預備了很多
[00:25:55.880 --> 00:25:57.240]  在教會裏面
[00:25:57.240 --> 00:25:59.080]  特別我們能夠有成長班
[00:25:59.080 --> 00:26:01.160]  我們有一些的個人報道的訓練
[00:26:01.160 --> 00:26:05.440]  我們有一些在信徒的領袖的訓練課程
[00:26:05.440 --> 00:26:07.400]  教導我們聖經的學習
[00:26:07.400 --> 00:26:10.160]  我相信這些都是神給我們有裝備的機會
[00:26:10.160 --> 00:26:15.160]  預備你和我來做更好的傳福音的工作
[00:26:15.160 --> 00:26:16.480]  我的經驗告訴我
[00:26:16.480 --> 00:26:20.400]  其實有時我們傳福音如果沒有好的裝備
[00:26:20.400 --> 00:26:25.480]  有時有機會和人去分享信仰的傳福音的時候
[00:26:25.480 --> 00:26:28.040]  講著講著會遲不達意
[00:26:28.040 --> 00:26:31.400]  講著講著有時就是講不到福音的重點
[00:26:31.400 --> 00:26:36.280]  甚至可能你遇到一些他們很懂得說話的朋友
[00:26:36.280 --> 00:26:38.640]  雖然你可能要和他傳福音
[00:26:38.640 --> 00:26:40.200]  但可能到最後是怎樣
[00:26:40.200 --> 00:26:42.480]  你被他帶你遊花園
[00:26:42.480 --> 00:26:44.560]  他比你更懂得遊花園
[00:26:44.560 --> 00:26:46.400]  就是講完一大輪的說話
[00:26:46.400 --> 00:26:48.240]  可能談了一個小時
[00:26:48.240 --> 00:26:50.400]  都未講到一句福音
[00:26:50.400 --> 00:26:52.720]  所以這個是我們要學習
[00:26:52.720 --> 00:26:55.880]  從保羅身上告訴我們怎樣按照聖經真理而行
[00:26:55.880 --> 00:26:58.960]  是我們好好去裝備我們自己
[00:26:58.960 --> 00:27:04.400]  以致我們更加能夠明白聖靈要我們講甚麼說話
[00:27:04.400 --> 00:27:05.800]  在我們傳福音裏面
[00:27:05.800 --> 00:27:10.000]  我們有時又要捉得到一個福音的重點
[00:27:10.000 --> 00:27:13.120]  雖然在福音裏面其實有很多不同的重點
[00:27:13.120 --> 00:27:16.520]  但保羅他自己特別針對當時候這個環境
[00:27:16.520 --> 00:27:18.200]  去提出有兩個重點
[00:27:18.200 --> 00:27:22.560]  第一個就是他要持守全港真正的盼望
[00:27:22.560 --> 00:27:27.840]  就包括了復活和永恆
[00:27:27.840 --> 00:27:34.520]  保羅在對菲利斯去為他自己的信仰
[00:27:34.520 --> 00:27:37.680]  為他自己來做一些辯護的時候
[00:27:37.680 --> 00:27:42.560]  他在二十四章十五節這樣提到
[00:27:42.560 --> 00:27:45.840]  他說「並且藉著神盼望死人
[00:27:45.840 --> 00:27:49.160]  無論善惡都要復活
[00:27:49.160 --> 00:27:55.240]  就是他們自己也有這個盼望」
[00:27:55.240 --> 00:27:57.040]  保羅提醒我們每一個基督徒
[00:27:57.040 --> 00:28:02.520]  我們應該持守全港真正的盼望
[00:28:02.520 --> 00:28:04.480]  有很多時我們傳福音裏面
[00:28:04.480 --> 00:28:05.840]  都可以有不同的重點
[00:28:05.840 --> 00:28:08.520]  但我想主題是給我們一個參考
[00:28:08.520 --> 00:28:12.920]  我們應該將真正的盼望帶給我們身邊的人
[00:28:12.920 --> 00:28:14.840]  這個盼望包括了甚麼呢
[00:28:14.840 --> 00:28:19.680]  特別當時候菲利斯他們可能對於活世
[00:28:19.680 --> 00:28:24.200]  或者是永恆是沒有甚麼的醒覺能力
[00:28:24.200 --> 00:28:29.040]  他們可能覺得我在現時的環境裏面
[00:28:29.040 --> 00:28:34.280]  我只要拼命去用我的職位去拿取金錢
[00:28:34.280 --> 00:28:38.280]  剛才我們也讀到他很想保羅送錢給他
[00:28:38.280 --> 00:28:43.640]  他會覺得我只要抓住我這個審判官的位置
[00:28:43.640 --> 00:28:46.520]  我就可以為所欲為
[00:28:46.520 --> 00:28:47.520]  所以當保羅一會兒
[00:28:47.520 --> 00:28:50.040]  剛才我提到講到審判的時候
[00:28:50.040 --> 00:28:52.880]  特別是針對菲利斯
[00:28:52.880 --> 00:28:55.880]  但保羅在審判裏面帶出復活
[00:28:55.880 --> 00:29:02.320]  帶出每個人都要面對自己生前所作所為
[00:29:02.320 --> 00:29:05.600]  在地上人生的日子裏面做過甚麼
[00:29:05.600 --> 00:29:08.160]  在未來都要審判
[00:29:08.160 --> 00:29:09.560]  所以保羅帶出有兩個重點
[00:29:09.560 --> 00:29:10.720]  一個就是復活
[00:29:10.720 --> 00:29:12.080]  一個就是永恆
[00:29:12.080 --> 00:29:13.280]  復活提醒我們每個人
[00:29:13.280 --> 00:29:18.960]  我們的生命其實都可以有一個新的開始
[00:29:18.960 --> 00:29:22.720]  很多時我們傳福音跟一些朋友分享的時候
[00:29:22.720 --> 00:29:27.400]  特別人可能去生活到一些年紀也好
[00:29:27.400 --> 00:29:29.560]  或者生活到一些人生階段
[00:29:29.560 --> 00:29:31.880]  甚至可能在人生的歷程裏面
[00:29:31.880 --> 00:29:34.960]  遇到一些很特別的事情發生
[00:29:34.960 --> 00:29:38.360]  人對自己的人生的意義會有懷疑
[00:29:38.360 --> 00:29:39.920]  會有提問
[00:29:39.920 --> 00:29:41.720]  其實人就很想會不會覺得
[00:29:41.720 --> 00:29:45.080]  人生可以重新有一個新的開始呢
[00:29:45.080 --> 00:29:46.760]  我想復活是提醒
[00:29:46.760 --> 00:29:49.560]  我們應該將福音的訊息告訴別人
[00:29:49.560 --> 00:29:53.120]  其實當我們能夠去願意認識耶穌
[00:29:53.120 --> 00:29:54.520]  接受耶穌的時候
[00:29:54.520 --> 00:29:58.360]  耶穌復活的大能是可以幫助我們每個人的生命
[00:29:58.360 --> 00:30:02.160]  我們的人生可以重新有新的開始
[00:30:02.160 --> 00:30:04.680]  我相信這個就是復活的意思
[00:30:04.680 --> 00:30:06.520]  是讓人有盼望
[00:30:06.520 --> 00:30:09.400]  有一個新的開始的盼望
[00:30:09.400 --> 00:30:10.840]  而永恆也是提醒
[00:30:10.840 --> 00:30:12.680]  我們不要只是將我們的眼光
[00:30:12.680 --> 00:30:17.440]  擺在我們目前人很多時見到的事物上
[00:30:17.440 --> 00:30:20.600]  我們應該多有一份永恆的眼光
[00:30:20.600 --> 00:30:24.480]  我們的人生不是只是活在這世上幾十年
[00:30:24.480 --> 00:30:25.760]  我們要多一些去看
[00:30:25.760 --> 00:30:28.960]  原來我們生命之後仍然有永恆
[00:30:28.960 --> 00:30:34.200]  這裏提醒我們無論善惡都要復活
[00:30:34.200 --> 00:30:36.200]  不是只有信耶穌的人復活
[00:30:36.200 --> 00:30:39.440]  是無論善惡都要復活
[00:30:39.440 --> 00:30:42.560]  任何人都要面對永恆
[00:30:42.560 --> 00:30:45.400]  不只是基督徒要面對永恆
[00:30:45.400 --> 00:30:49.120]  我們要提醒讓身邊的人知道
[00:30:49.120 --> 00:30:55.320]  每個人都要在永恆裏面有一個審判
[00:30:55.320 --> 00:30:57.880]  最近有一個調查
[00:30:57.880 --> 00:31:00.840]  有間公司委託香港大學做一個調查
[00:31:00.840 --> 00:31:05.840]  他們在問現時香港人最大的夢想是甚麼
[00:31:05.840 --> 00:31:09.000]  我想最大的夢想都是和人生的盼望
[00:31:09.000 --> 00:31:12.000]  人生的意義有甚麼關係
[00:31:12.000 --> 00:31:14.840]  這個調查原來在2011年已經做過
[00:31:14.840 --> 00:31:16.600]  因為2014年有做一些跟進
[00:31:16.600 --> 00:31:19.800]  三年後又看看大家有沒有甚麼轉變
[00:31:19.800 --> 00:31:20.760]  2011年的時候
[00:31:20.760 --> 00:31:24.280]  大家知不知道香港人最大的夢想是甚麼
[00:31:24.280 --> 00:31:25.520]  環遊世界
[00:31:25.520 --> 00:31:27.840]  我不知道你當時有沒有被人訪問
[00:31:27.840 --> 00:31:32.960]  原來當時可能2011年的環境都比較安定
[00:31:32.960 --> 00:31:36.240]  大家當時的夢想或是盼望是甚麼呢
[00:31:36.240 --> 00:31:37.680]  最好能夠環遊世界
[00:31:37.680 --> 00:31:40.200]  是人生最大的夢想
[00:31:40.200 --> 00:31:41.520]  大家到今時今日
[00:31:41.520 --> 00:31:47.560]  大家知不知道今年香港人最大的夢想盼望是甚麼
[00:31:47.560 --> 00:31:48.840]  買樓
[00:31:48.840 --> 00:31:51.080]  不知道是甚麼原因
[00:31:51.080 --> 00:31:54.040]  可能是那三年已經環遊完世界
[00:31:54.040 --> 00:31:56.440]  換了另外一個夢想
[00:31:56.440 --> 00:31:59.280]  可能那三年裏面很多人已經環遊世界完
[00:31:59.280 --> 00:32:01.800]  不如實際一點買一座樓
[00:32:01.800 --> 00:32:03.880]  當然我覺得這個都是人之常情
[00:32:03.880 --> 00:32:07.960]  這個都是我們為生活裏面做一些期盼
[00:32:07.960 --> 00:32:09.880]  一些夢想都可以的
[00:32:09.880 --> 00:32:11.920]  但我想我們多一些去想
[00:32:11.920 --> 00:32:14.520]  其實這個是不是就是我們人生的目標呢
[00:32:14.520 --> 00:32:17.440]  是不是買樓就是我人生最大的夢想
[00:32:17.440 --> 00:32:19.520]  我唯一的盼望
[00:32:19.520 --> 00:32:23.600]  我自己去過一個安息禮拜
[00:32:23.600 --> 00:32:25.120]  我不知道大家有沒有留意
[00:32:25.120 --> 00:32:27.960]  有機會去安息禮拜的禮堂的時候
[00:32:27.960 --> 00:32:30.680]  通常最上高有一句說話
[00:32:30.680 --> 00:32:32.760]  大家還有沒有印象叫甚麼
[00:32:32.760 --> 00:32:35.320]  主懷安息
[00:32:35.320 --> 00:32:37.080]  我有一次去到一個安息禮拜
[00:32:37.080 --> 00:32:41.720]  很特別 它的牌子這個說話換了一句
[00:32:41.720 --> 00:32:42.600]  換了一句甚麼呢
[00:32:42.600 --> 00:32:45.640]  它叫「喬遷之喜」
[00:32:45.640 --> 00:32:47.960]  去換樓可能是買了新樓
[00:32:47.960 --> 00:32:48.880]  所以叫「喬遷」
[00:32:48.880 --> 00:32:50.840]  就是它的夢想實現了
[00:32:50.840 --> 00:32:52.680]  大家都明白「喬遷之喜」
[00:32:52.680 --> 00:32:56.400]  就是搬了去天上的地方
[00:32:56.400 --> 00:32:57.440]  你可以說它買了樓
[00:32:57.440 --> 00:33:00.240]  它的夢想突然去盼望實現了
[00:33:00.240 --> 00:33:04.160]  但我想最重要真是人有永恆的盼望
[00:33:04.160 --> 00:33:06.960]  人今天可能著眼於地上的時候
[00:33:06.960 --> 00:33:08.240]  我們要提醒
[00:33:08.240 --> 00:33:11.120]  這個不是我們最終極的人生
[00:33:11.120 --> 00:33:12.600]  我們有永恆
[00:33:12.600 --> 00:33:14.520]  如果你真的想著買樓的話
[00:33:14.520 --> 00:33:16.720]  你要想一下你有沒有在天上
[00:33:16.720 --> 00:33:20.080]  已經有一個地方預備了呢
[00:33:20.080 --> 00:33:22.400]  這個地方預備不是我們要買
[00:33:22.400 --> 00:33:25.400]  是我們要接受的
[00:33:25.400 --> 00:33:27.320]  我們接受了神的恩典
[00:33:27.320 --> 00:33:30.560]  而得到這個天家的應許
[00:33:30.560 --> 00:33:32.200]  所以今天我們要幫助別人
[00:33:32.200 --> 00:33:36.760]  來明白認識到真正的盼望
[00:33:36.760 --> 00:33:41.200]  我們要全港分享的就是這個盼望
[00:33:41.200 --> 00:33:43.760]  是耶穌基督復活的生命
[00:33:43.760 --> 00:33:47.600]  是我們有永恆的盼望
[00:33:47.600 --> 00:33:49.760]  保羅他自己可以做到什麼呢
[00:33:49.760 --> 00:33:52.800]  他自己用他自己的生活見證
[00:33:52.800 --> 00:33:55.840]  來分享他的信仰
[00:33:55.840 --> 00:33:57.360]  保羅在當中提到
[00:33:57.360 --> 00:34:01.080]  他是一個無可指責的生活見證
[00:34:01.080 --> 00:34:03.320]  其實不單單是在二十四章
[00:34:03.320 --> 00:34:06.080]  在二十三章、二十四章、二十五章
[00:34:06.080 --> 00:34:09.760]  保羅都提到他自己的生活見證
[00:34:09.760 --> 00:34:13.960]  他對神、對人、對國家的律法
[00:34:13.960 --> 00:34:17.040]  對宗教的要求
[00:34:17.040 --> 00:34:19.640]  他都是民心無愧
[00:34:19.640 --> 00:34:23.160]  當中一句用勉勵的意思其實是盡力
[00:34:23.160 --> 00:34:27.280]  保羅是盡力來遵守聖經的教導
[00:34:27.280 --> 00:34:30.280]  所以他可以在人面前告訴別人
[00:34:30.280 --> 00:34:32.960]  我可以民心無愧
[00:34:32.960 --> 00:34:36.920]  幾節經文大家可以回去看看第二十四章十六節
[00:34:36.920 --> 00:34:39.320]  就是講到我因此自己勉勵
[00:34:39.320 --> 00:34:42.200]  對神、對人尚存無愧的良心
[00:34:42.200 --> 00:34:45.760]  其實就是保羅他自己盡力
[00:34:45.760 --> 00:34:48.160]  去按著聖經所行
[00:34:48.160 --> 00:34:52.560]  以至去對神、對人、對國家、對宗教的要求
[00:34:52.560 --> 00:34:54.520]  他都可以民心無愧
[00:34:54.520 --> 00:34:58.480]  保羅不是要我們要求每一個人百分之百完美
[00:34:58.480 --> 00:34:59.360]  沒有人做到
[00:34:59.360 --> 00:35:01.520]  我相信保羅都做不到
[00:35:01.520 --> 00:35:06.680]  雖然保羅有時都誇他自己可以成為別人的榜樣
[00:35:06.680 --> 00:35:09.520]  但他知道他的榜樣都是因為他效法基督
[00:35:09.520 --> 00:35:13.080]  要大家一起和他效法基督一樣的榜樣
[00:35:13.080 --> 00:35:14.600]  但這個是最重要提醒我們
[00:35:14.600 --> 00:35:17.880]  當我們在我們每天的生活見證裏面
[00:35:17.880 --> 00:35:19.680]  我們要多些提醒自己
[00:35:19.680 --> 00:35:24.480]  我們會不會有時讓我這個基督徒的生活
[00:35:24.480 --> 00:35:28.240]  失去了應該有的見證呢
[00:35:28.240 --> 00:35:29.800]  或者換另一個講法就是
[00:35:29.800 --> 00:35:34.600]  我會不會有時成為一個半島人的基督徒
[00:35:34.600 --> 00:35:37.320]  有沒有人因為覺得我這個基督徒
[00:35:37.320 --> 00:35:40.600]  我的生活、言行
[00:35:40.600 --> 00:35:44.720]  好像和我這個基督徒不是那麼合適的
[00:35:44.720 --> 00:35:47.040]  我會不會成為一個半腳石
[00:35:47.040 --> 00:35:51.040]  擺在這些迷信的人旁邊
[00:35:51.040 --> 00:35:53.600]  以至擊倒人呢
[00:35:53.600 --> 00:35:57.480]  我想無可指責不是代表我一定要很完美
[00:35:57.480 --> 00:36:00.080]  其實我們多些去留意自己
[00:36:00.080 --> 00:36:01.960]  我們的每天的生活
[00:36:01.960 --> 00:36:03.200]  我的言行
[00:36:03.200 --> 00:36:06.160]  我會不會有時是失去了見證
[00:36:06.160 --> 00:36:08.160]  如果有人覺得有一天和你說
[00:36:08.160 --> 00:36:10.120]  你做基督徒做成這樣
[00:36:10.120 --> 00:36:10.880]  我都不相信
[00:36:10.880 --> 00:36:12.160]  那就很慘
[00:36:12.160 --> 00:36:13.760]  所以我們要多些留心
[00:36:13.760 --> 00:36:17.280]  我們要有一個經得起考驗的信仰
[00:36:17.280 --> 00:36:21.160]  有一個經得起考驗的人生
[00:36:21.160 --> 00:36:23.480]  本來就是能夠站在別人面前
[00:36:23.480 --> 00:36:26.840]  告訴別人對神、對人
[00:36:26.840 --> 00:36:30.880]  對甚至國家的律法、宗教的要求
[00:36:30.880 --> 00:36:33.520]  他都可以民心無愧
[00:36:33.520 --> 00:36:36.240]  求主你要幫助我們都能夠多些醒覺
[00:36:36.240 --> 00:36:40.440]  我們不要成為一個叛島人的基督徒
[00:36:40.440 --> 00:36:42.040]  保羅在二十四章裏面
[00:36:42.040 --> 00:36:45.760]  他自己有不同傳福音的機會
[00:36:45.760 --> 00:36:47.200]  我有甚至可能講
[00:36:47.200 --> 00:36:49.760]  就是他傳福音的時候的內容是甚麼呢
[00:36:49.760 --> 00:36:51.360]  我想都是我們去反省一下
[00:36:51.360 --> 00:36:53.560]  這個當我們有機會傳福音的時候
[00:36:53.560 --> 00:36:56.920]  這個是不是我們所傳的福音呢
[00:36:56.920 --> 00:36:58.920]  有時候我不知道大家在傳福音裏面
