
[00:00:00.000 --> 00:00:01.680]  各位艇姐妹早晨
[00:23:09.050 --> 00:23:13.050]  耶和華若喜悅我們
[00:23:13.050 --> 00:23:17.050]  這些艱難是可以克服的
[00:23:17.050 --> 00:23:23.050]  重點是我們是否土神喜悅
[00:23:23.050 --> 00:23:25.050]  第十四章第九節
[00:23:25.050 --> 00:23:27.050]  這兩個人繼續說
[00:23:27.050 --> 00:23:30.050]  但你們不要背叛耶和華
[00:23:30.050 --> 00:23:32.050]  千萬不要
[00:23:32.050 --> 00:23:34.050]  不要怕那地的居民
[00:23:34.050 --> 00:23:37.050]  因為他們是我們的食物
[00:23:37.050 --> 00:23:39.050]  並且任避他們的
[00:23:39.050 --> 00:23:41.050]  已經離開他們
[00:23:41.050 --> 00:23:44.050]  有耶和華與我們同在
[00:23:44.050 --> 00:23:47.050]  不要怕他們
[00:23:47.050 --> 00:23:50.050]  約書亞和迦勒鼓勵會眾
[00:23:50.050 --> 00:23:52.050]  不要怕
[00:23:52.050 --> 00:23:54.050]  不要怕
[00:23:54.050 --> 00:23:57.050]  理由在這裡提出三點
[00:23:57.050 --> 00:23:59.050]  第一
[00:23:59.050 --> 00:24:02.050]  那些人是我們的食物
[00:24:02.050 --> 00:24:07.050]  這是逆反了群眾的看法
[00:24:07.050 --> 00:24:11.050]  群眾認為對方太強了
[00:24:11.050 --> 00:24:13.050]  他們是巨人
[00:24:13.050 --> 00:24:16.050]  我們只不過是小薯仔
[00:24:16.050 --> 00:24:19.050]  其他的探子說
[00:24:19.050 --> 00:24:21.050]  據我們看
[00:24:21.050 --> 00:24:23.050]  自己就像炸蜢一樣
[00:24:23.050 --> 00:24:26.050]  在那些人的眼中看我們
[00:24:26.050 --> 00:24:28.050]  我們也是如此
[00:24:28.050 --> 00:24:32.050]  這是巨人和諸如的對抗
[00:24:32.050 --> 00:24:36.050]  必敗無疑的
[00:24:36.050 --> 00:24:41.050]  但約書亞和迦勒卻不同意
[00:24:41.050 --> 00:24:44.050]  哪一個是巨人
[00:24:44.050 --> 00:24:47.050]  哪一個是炸蜢
[00:24:47.050 --> 00:24:50.050]  都還未知曉
[00:24:50.050 --> 00:24:53.050]  事情的成敗
[00:24:53.050 --> 00:25:00.050]  不能這樣草率下一個判斷
[00:25:00.050 --> 00:25:04.050]  他們是我們的食物
[00:25:04.050 --> 00:25:06.050]  這樣的判斷
[00:25:06.050 --> 00:25:10.050]  完全相反於群眾的判斷
[00:25:10.050 --> 00:25:12.050]  這是第一點
[00:25:12.050 --> 00:25:14.050]  第二點
[00:25:14.050 --> 00:25:16.050]  他們說任由他們
[00:25:16.050 --> 00:25:19.050]  已經離開他們了
[00:25:19.050 --> 00:25:23.050]  這是非常神學的判斷
[00:25:23.050 --> 00:25:25.050]  在當時
[00:25:25.050 --> 00:25:28.050]  他們認為每個民族
[00:25:28.050 --> 00:25:31.050]  都有自己的守護神
[00:25:31.050 --> 00:25:33.050]  勝與敗
[00:25:33.050 --> 00:25:35.050]  都視乎這個守護神
[00:25:35.050 --> 00:25:37.050]  好不好打
[00:25:37.050 --> 00:25:40.050]  約書亞和迦勒認為
[00:25:40.050 --> 00:25:43.050]  耶和華最好打
[00:25:43.050 --> 00:25:45.050]  故此這些神明
[00:25:45.050 --> 00:25:47.050]  那些迦南人的神明
[00:25:47.050 --> 00:25:51.050]  是會捨棄他們的子民
[00:25:51.050 --> 00:25:54.050]  保護不了他們
[00:25:54.050 --> 00:25:58.050]  這是這兩個人
[00:25:58.050 --> 00:26:01.050]  對所信的耶和華的能力
[00:26:01.050 --> 00:26:06.050]  公開的宣認
[00:26:06.050 --> 00:26:07.050]  第三點
[00:26:07.050 --> 00:26:12.050]  他們說有耶和華與我們同在
[00:26:12.050 --> 00:26:14.050]  其他民族
[00:26:14.050 --> 00:26:17.050]  那些迦南人
[00:26:17.050 --> 00:26:18.050]  他們的神明
[00:26:18.050 --> 00:26:22.050]  是會離棄他們的子民
[00:26:22.050 --> 00:26:27.050]  但耶和華是不會離棄我們的
[00:26:27.050 --> 00:26:33.050]  耶和華絕不會離棄他們的子民
[00:26:33.050 --> 00:26:37.050]  這是對耶和華的應許的信任
[00:26:37.050 --> 00:26:42.050]  神不會撇下我們為孤兒
[00:26:42.050 --> 00:26:45.050]  就憑這三個理由
[00:26:45.050 --> 00:26:48.050]  就憑這些信念
[00:26:48.050 --> 00:26:53.050]  約書亞和迦勒鼓勵會眾
[00:26:53.050 --> 00:26:56.050]  不要怕
[00:26:56.050 --> 00:26:58.050]  相反
[00:26:58.050 --> 00:27:01.050]  如果你不相信神的同在
[00:27:01.050 --> 00:27:03.050]  不相信神的能力
[00:27:03.050 --> 00:27:06.050]  而決意去埃及的話
[00:27:06.050 --> 00:27:11.050]  這就是對神的背叛
[00:27:11.050 --> 00:27:15.050]  第十四章第十節
[00:27:15.050 --> 00:27:17.050]  全會眾說
[00:27:17.050 --> 00:27:21.050]  拿石頭打死這兩個人
[00:27:21.050 --> 00:27:22.050]  忽然
[00:27:22.050 --> 00:27:24.050]  耶和華的榮光
[00:27:24.050 --> 00:27:26.050]  在會幕中
[00:27:26.050 --> 00:27:30.050]  向以色列眾人顯現
[00:27:30.050 --> 00:27:32.050]  我們看到
[00:27:32.050 --> 00:27:36.050]  眾人的人生的方向
[00:27:36.050 --> 00:27:39.050]  早已經決定好了
[00:27:39.050 --> 00:27:44.050]  他們選擇了不相信神
[00:27:44.050 --> 00:27:49.050]  不相信生命的那一塊
[00:27:49.050 --> 00:27:52.050]  可以得到的美地
[00:27:52.050 --> 00:27:58.050]  他們要打死阻礙他們回埃及的人
[00:27:58.050 --> 00:28:01.050]  他們做奴隸的心
[00:28:01.050 --> 00:28:05.050]  已經很堅決了
[00:28:05.050 --> 00:28:08.050]  就在這個關鍵的時刻
[00:28:08.050 --> 00:28:11.050]  大家的榮耀顯現了
[00:28:11.050 --> 00:28:14.050]  對人的反叛
[00:28:14.050 --> 00:28:17.050]  作出仲裁
[00:28:17.050 --> 00:28:21.050]  神讓群眾講的說話
[00:28:21.050 --> 00:28:24.050]  最後是成真的
[00:28:24.050 --> 00:28:26.050]  什麼意思呢
[00:28:26.050 --> 00:28:28.050]  就是神最後
[00:28:28.050 --> 00:28:30.050]  令到他們
[00:28:30.050 --> 00:28:33.050]  不得入這個迦南地
[00:28:33.050 --> 00:28:36.050]  最後這班的人
[00:28:36.050 --> 00:28:39.050]  是所有的會眾
[00:28:39.050 --> 00:28:42.050]  都沒有辦法在這個人世間
[00:28:42.050 --> 00:28:45.050]  能夠進入那一塊的美地
[00:28:45.050 --> 00:28:49.050]  享受這個生命的福祿
[00:28:49.050 --> 00:28:52.050]  神要他們在這個曠野
[00:28:52.050 --> 00:28:56.050]  漂流四十年
[00:28:56.050 --> 00:28:59.050]  直到他們真的
[00:28:59.050 --> 00:29:03.050]  老死在這個曠野的地方
[00:29:03.050 --> 00:29:06.050]  人的不信
[00:29:06.050 --> 00:29:12.050]  最後造成自己生命的悲劇
[00:29:12.050 --> 00:29:14.050]  整個故事
[00:29:14.050 --> 00:29:16.050]  對我們的信仰
[00:29:16.050 --> 00:29:20.050]  對我們的人生有什麼提示呢
[00:29:20.050 --> 00:29:22.050]  我們看到
[00:29:22.050 --> 00:29:24.050]  這班是一群
[00:29:24.050 --> 00:29:26.050]  捉到鹿
[00:29:26.050 --> 00:29:29.050]  都不會脫角的人
[00:29:29.050 --> 00:29:33.050]  是一班被幸福看中了
[00:29:33.050 --> 00:29:37.050]  卻是最後主動放棄幸福的人
[00:29:37.050 --> 00:29:40.050]  一群在恩典裡面
[00:29:40.050 --> 00:29:44.050]  卻是最後踐踏恩典的人
[00:29:44.050 --> 00:29:48.050]  他們原本就出了埃及
[00:29:48.050 --> 00:29:50.050]  進入迦南
[00:29:50.050 --> 00:29:53.050]  他們在這個圖上
[00:29:53.050 --> 00:29:55.050]  最後卻是演變成
[00:29:55.050 --> 00:30:00.050]  拒絕進入迦南而回到埃及
[00:30:00.050 --> 00:30:03.050]  這樣的故事
[00:30:03.050 --> 00:30:05.050]  這是一張
[00:30:05.050 --> 00:30:08.050]  救贖事件的
[00:30:08.050 --> 00:30:11.050]  反罪術
[00:30:11.050 --> 00:30:15.050]  反出埃及的一個罪術
[00:30:15.050 --> 00:30:20.050]  anti exodus
[00:30:20.050 --> 00:30:23.050]  因著現實的艱難
[00:30:23.050 --> 00:30:26.050]  他們不相信神的承諾
[00:30:26.050 --> 00:30:28.050]  不相信神的大能
[00:30:28.050 --> 00:30:33.050]  不相信神真是神
[00:30:33.050 --> 00:30:36.050]  他們憑他們眼見的現實
[00:30:36.050 --> 00:30:38.050]  而做出了判斷
[00:30:38.050 --> 00:30:43.050]  無視上帝所應許的前景
[00:30:43.050 --> 00:30:45.050]  他們的生命
[00:30:45.050 --> 00:30:50.050]  有一種根深蒂固的奴性
[00:30:50.050 --> 00:30:53.050]  他們覺得做一個奴隸
[00:30:53.050 --> 00:30:57.050]  其實是最安穩的事
[00:30:57.050 --> 00:31:00.050]  他們寧願做一隻快樂的豬
[00:31:00.050 --> 00:31:04.050]  都好過做一個冒險的人
[00:31:04.050 --> 00:31:07.050]  誰阻礙他們做奴隸
[00:31:07.050 --> 00:31:10.050]  他們就剷除誰
[00:31:10.050 --> 00:31:14.050]  他們的肉身出了埃及
[00:31:14.050 --> 00:31:20.050]  但是他們的靈魂卻是甘心留在埃及
[00:31:20.050 --> 00:31:23.050]  他們經歷過救贖
[00:31:23.050 --> 00:31:26.050]  但是他們卻是輕視救贖
[00:31:26.050 --> 00:31:28.050]  他們經歷過復活節
[00:31:28.050 --> 00:31:31.050]  但是他們卻是眷戀那種
[00:31:31.050 --> 00:31:35.050]  永不超生的黑暗
[00:31:35.050 --> 00:31:37.050]  真是沒辦法
[00:31:37.050 --> 00:31:39.050]  人性的墮落
[00:31:39.050 --> 00:31:44.050]  是這樣的深不可測
[00:31:44.050 --> 00:31:47.050]  約書亞和加勒試圖力挽狂瀾
[00:31:47.050 --> 00:31:50.050]  他們言說希望
[00:31:50.050 --> 00:31:52.050]  他們認為艱難的現實
[00:31:52.050 --> 00:31:57.050]  不應該是限定靈魂的那種高度
[00:31:57.050 --> 00:31:59.050]  艱難的現實
[00:31:59.050 --> 00:32:04.050]  只是走上上帝的道路的途中
[00:32:04.050 --> 00:32:06.050]  會遇到的挑戰
[00:32:06.050 --> 00:32:14.050]  而不是注定走上帝的道路的不可能
[00:32:14.050 --> 00:32:19.050]  上帝的真實不是由順風順水來證明的
[00:32:19.050 --> 00:32:22.050]  上帝的真實是由逆境裡
[00:32:22.050 --> 00:32:25.050]  懷著希望前行
[00:32:25.050 --> 00:32:30.050]  在這個過程裡體會的
[00:32:30.050 --> 00:32:34.050]  在群眾說"不"的時候
[00:32:34.050 --> 00:32:38.050]  約書亞和加勒懷著信仰
[00:32:38.050 --> 00:32:44.050]  大聲的說"是"
[00:32:44.050 --> 00:32:47.050]  誰對誰錯
[00:32:47.050 --> 00:32:54.050]  最後上帝顯然做一個裁判
[00:32:54.050 --> 00:32:58.050]  不信的人就按他們的不信
[00:32:58.050 --> 00:33:03.050]  領受沒有福樂的人生
[00:33:03.050 --> 00:33:05.050]  信靠神的人
[00:33:05.050 --> 00:33:07.050]  按其信仰
[00:33:07.050 --> 00:33:10.050]  在這個前行之中
[00:33:10.050 --> 00:33:15.050]  終於會抵達神應許之地
[00:33:15.050 --> 00:33:21.050]  歷史的黑暗力量強大得不得了
[00:33:21.050 --> 00:33:25.050]  在這個考驗人性的曠野
[00:33:25.050 --> 00:33:29.050]  原先應該是點燈的民族
[00:33:29.050 --> 00:33:33.050]  但是其中放棄光明的人
[00:33:33.050 --> 00:33:37.050]  竟然是佔大多數
[00:33:37.050 --> 00:33:40.050]  唯有很少數的人
[00:33:40.050 --> 00:33:42.050]  在這個曠野裡
[00:33:42.050 --> 00:33:48.050]  塗造出歸屬神的生命質素
[00:33:48.050 --> 00:33:51.050]  而他們無懼艱難
[00:33:51.050 --> 00:33:53.050]  堅持信仰
[00:33:53.050 --> 00:33:56.050]  堅持盼望
[00:33:56.050 --> 00:33:59.050]  堅持在人間傳遞光明
[00:33:59.050 --> 00:34:06.050]  這是他們生命的一種認定
[00:34:06.050 --> 00:34:08.050]  鬼頂姐妹
[00:34:08.050 --> 00:34:11.050]  你又怎樣呢
[00:34:11.050 --> 00:34:15.050]  前行而迎向巨人
[00:34:15.050 --> 00:34:17.050]  抑或回頭
[00:34:17.050 --> 00:34:22.050]  而甘心做一隻詐猛呢
[00:34:22.050 --> 00:34:25.050]  願榮耀歸給上主
[00:34:25.050 --> 00:34:28.050]  也願人間享和平
[00:34:28.050 --> 00:34:30.050]  願神祝福大家
