
[00:00:00.000 --> 00:00:05.000]  各位吾安,主來平安,又是先例同心的禱告
[00:19:54.000 --> 00:19:56.000]  比較不容易理解的
[00:19:56.000 --> 00:20:00.000]  我想是那位惡的僕人
[00:20:00.000 --> 00:20:03.000]  他似乎又沒有公開敵黨耶穌
[00:20:03.000 --> 00:20:06.000]  一方面跟信仰群體又扯上關係
[00:20:06.000 --> 00:20:09.000]  但又好像從來沒有真正明白
[00:20:09.000 --> 00:20:12.000]  這個信仰而去信靠耶穌
[00:20:12.000 --> 00:20:14.000]  他又懷疑神的品家
[00:20:14.000 --> 00:20:16.000]  沒有辦法真正建立關係
[00:20:16.000 --> 00:20:19.000]  於是他又不可以真的尋求赦免
[00:20:19.000 --> 00:20:22.000]  更加不可能
[00:20:22.000 --> 00:20:26.000]  不可以願意真誠地去遵行他的吩咐
[00:20:26.000 --> 00:20:28.000]  很多的複雜
[00:20:28.000 --> 00:20:31.000]  很多的模糊在這裡
[00:20:31.000 --> 00:20:34.000]  今天的經文給我們什麼學習呢?
[00:20:34.000 --> 00:20:36.000]  很想跟大家思想一下
[00:20:36.000 --> 00:20:40.000]  怎樣可以成為一個忠心的僕人
[00:20:40.000 --> 00:20:43.000]  背後的心態是怎樣?
[00:20:43.000 --> 00:20:46.000]  從一個問責的態度來說
[00:20:46.000 --> 00:20:48.000]  我們能夠成為忠心的僕人
[00:20:48.000 --> 00:20:51.000]  第一我們要確信這個世界
[00:20:51.000 --> 00:20:54.000]  由神去創造和管治
[00:20:54.000 --> 00:20:57.000]  我們為自己在其中的角色
[00:20:57.000 --> 00:21:02.000]  我們問、我們怎樣去回應、怎樣向上帝交帳
[00:21:02.000 --> 00:21:05.000]  人本身一定有惰性、一定有罪性
[00:21:05.000 --> 00:21:08.000]  要知道有結局的
[00:21:08.000 --> 00:21:12.000]  讓我們懂得留心、謹慎是好的
[00:21:12.000 --> 00:21:15.000]  但如果只是因為責任、因為後果而做
[00:21:15.000 --> 00:21:18.000]  我們會做得不是甘心樂意
[00:21:18.000 --> 00:21:19.000]  剛才說了
[00:21:19.000 --> 00:21:21.000]  比喻裡面兩個忠心的僕人
[00:21:21.000 --> 00:21:23.000]  得到主人的讚賞
[00:21:23.000 --> 00:21:26.000]  然後有更大的管治權
[00:21:26.000 --> 00:21:30.000]  如果僕人和主人的關係不好
[00:21:30.000 --> 00:21:32.000]  原來做得好
[00:21:32.000 --> 00:21:34.000]  他託付更大的權柄
[00:21:34.000 --> 00:21:37.000]  可能有些人覺得這不是獎賞
[00:21:37.000 --> 00:21:41.000]  我寧願不要和上帝有這麼好的關係
[00:21:41.000 --> 00:21:42.000]  有沒有這樣想過?
[00:21:42.000 --> 00:21:44.000]  不要這麼好的關係
[00:21:44.000 --> 00:21:46.000]  上帝不要給我這麼多權柄
[00:21:46.000 --> 00:21:48.000]  我做少一點,爽一點
[00:21:48.000 --> 00:21:52.000]  我這麼努力、用心去追求
[00:21:52.000 --> 00:21:54.000]  有更大的權柄
[00:21:54.000 --> 00:21:56.000]  那反而不好
[00:21:56.000 --> 00:22:00.000]  所以關鍵是人要體會到
[00:22:00.000 --> 00:22:02.000]  上帝有多好
[00:22:02.000 --> 00:22:05.000]  你覺得自己被上帝拯救
[00:22:05.000 --> 00:22:08.000]  領袖主的恩典多麼寶貴
[00:22:08.000 --> 00:22:09.000]  按照你的靈情
[00:22:09.000 --> 00:22:14.000]  你很想向上帝作出一個愛的回應
[00:22:14.000 --> 00:22:19.000]  你看見更多人可以分享上帝給你的福分
[00:22:19.000 --> 00:22:21.000]  你為自己有份參與其中
[00:22:21.000 --> 00:22:22.000]  你很感恩
[00:22:22.000 --> 00:22:26.000]  我確信上帝不會逼你走一步你不想走
[00:22:26.000 --> 00:22:29.000]  但上帝又對我們每一個人心意未盡
[00:22:29.000 --> 00:22:32.000]  很想我們不斷地去追求成長
[00:22:32.000 --> 00:22:35.000]  主人說凡有的要給他
[00:22:35.000 --> 00:22:37.000]  沒有的連他有的都要拿回來
[00:22:37.000 --> 00:22:39.000]  有一個成語叫做
[00:22:39.000 --> 00:22:42.000]  Use it or lose it
[00:22:42.000 --> 00:22:45.000]  就是說你不用就會失去
[00:22:45.000 --> 00:22:48.000]  如果你學過外國語言應該很清楚
[00:22:48.000 --> 00:22:50.000]  你的外國語言越學越好
[00:22:50.000 --> 00:22:52.000]  越來越流利
[00:22:52.000 --> 00:22:54.000]  但如果你完全不練習
[00:22:54.000 --> 00:22:58.000]  你連僅有的字母十多個生字
[00:22:58.000 --> 00:23:00.000]  你很快就會失去
[00:23:00.000 --> 00:23:02.000]  信仰的追求
[00:23:02.000 --> 00:23:04.000]  恩賜的使用
[00:23:04.000 --> 00:23:05.000]  愛侍奉的心智
[00:23:05.000 --> 00:23:07.000]  我想都是這樣
[00:23:07.000 --> 00:23:08.000]  心耕細作
[00:23:08.000 --> 00:23:13.000]  按步驟班一路一路去追求成長
[00:23:13.000 --> 00:23:15.000]  比如裡面的僕人
[00:23:15.000 --> 00:23:18.000]  他做投資其實他要冒險
[00:23:18.000 --> 00:23:21.000]  為了完成這個使命
[00:23:21.000 --> 00:23:23.000]  他要肯去冒險
[00:23:23.000 --> 00:23:25.000]  付上代價
[00:23:25.000 --> 00:23:28.000]  我估他的問題
[00:23:28.000 --> 00:23:30.000]  可能不單單是因為懶惰
[00:23:30.000 --> 00:23:32.000]  也是他不想冒險
[00:23:32.000 --> 00:23:36.000]  不願意去付上代價
[00:23:36.000 --> 00:23:39.000]  在當下我們現實的處境
[00:23:39.000 --> 00:23:43.000]  如果我們身處很多挑戰的客觀環境
[00:23:43.000 --> 00:23:45.000]  我們要對上帝忠心
[00:23:45.000 --> 00:23:47.000]  可能要面對一些的冒險
[00:23:47.000 --> 00:23:48.000]  一些的考驗
[00:23:48.000 --> 00:23:51.000]  這個是很近身很實在
[00:23:51.000 --> 00:23:53.000]  那怎麼可以做到
[00:23:53.000 --> 00:23:55.000]  我覺得有兩點很重要
[00:23:55.000 --> 00:23:56.000]  第一
[00:23:56.000 --> 00:23:59.000]  我們要很清楚確信
[00:23:59.000 --> 00:24:02.000]  我們是天國子民的身份
[00:24:02.000 --> 00:24:06.000]  我們要抓緊上帝給我們的應許
[00:24:06.000 --> 00:24:07.000]  另外
[00:24:07.000 --> 00:24:10.000]  我們要跟上帝有好的關係
[00:24:10.000 --> 00:24:11.000]  越來越深的關係
[00:24:11.000 --> 00:24:13.000]  好像剛才師哥這樣說
[00:24:13.000 --> 00:24:16.000]  我們是給上帝的愛激勵
[00:24:16.000 --> 00:24:20.000]  否則我們做得很辛苦
[00:24:20.000 --> 00:24:22.000]  我們會覺得很慘
[00:24:22.000 --> 00:24:23.000]  第二
[00:24:23.000 --> 00:24:24.000]  我們只不過是人
[00:24:24.000 --> 00:24:26.000]  我們只是跟上帝如何相交
[00:24:26.000 --> 00:24:27.000]  不夠
[00:24:27.000 --> 00:24:29.000]  我們需要有一個
[00:24:29.000 --> 00:24:31.000]  我們所屬的信仰群體
[00:24:31.000 --> 00:24:33.000]  我們需要有關係
[00:24:33.000 --> 00:24:35.000]  我們需要有歸屬感
[00:24:35.000 --> 00:24:37.000]  而且在這個群體裡面
[00:24:37.000 --> 00:24:38.000]  我們互相守望
[00:24:38.000 --> 00:24:39.000]  互相鼓勵
[00:24:39.000 --> 00:24:41.000]  一起同行
[00:24:41.000 --> 00:24:43.000]  所以為什麼看到我們今天
[00:24:43.000 --> 00:24:46.000]  有一個聚餐
[00:24:46.000 --> 00:24:48.000]  我們很久沒有試過聚餐
[00:24:48.000 --> 00:24:49.000]  為什麼不可以
[00:24:49.000 --> 00:24:50.000]  為什麼我們鼓勵
[00:24:50.000 --> 00:24:52.000]  快點回來實體崇拜
[00:24:52.000 --> 00:24:53.000]  不要一個人在家裡
[00:24:53.000 --> 00:24:54.000]  為什麼我們鼓勵大家
[00:24:54.000 --> 00:24:58.000]  找個團契去參加
[00:24:58.000 --> 00:25:00.000]  我們需要一班聖民
[00:25:00.000 --> 00:25:02.000]  在一起互相鼓勵
[00:25:02.000 --> 00:25:04.000]  連人都不想見
[00:25:04.000 --> 00:25:06.000]  連聖民都不想見
[00:25:06.000 --> 00:25:08.000]  那怎麼出去呢
[00:25:08.000 --> 00:25:10.000]  我們常常說三心
[00:25:10.000 --> 00:25:13.000]  聖賢 聖靈 聖民
[00:25:13.000 --> 00:25:15.000]  我們需要上帝的壞語
[00:25:15.000 --> 00:25:16.000]  給我們的應許
[00:25:16.000 --> 00:25:17.000]  我們要抓緊
[00:25:17.000 --> 00:25:19.000]  需要聖靈的鼓勵
[00:25:19.000 --> 00:25:21.000]  我們需要上帝的愛激勵我們
[00:25:21.000 --> 00:25:23.000]  需要一班聖民跟我們同行
[00:25:23.000 --> 00:25:26.000]  我們不是單打獨鬥
[00:25:26.000 --> 00:25:28.000]  等於我們的生命
[00:25:28.000 --> 00:25:30.000]  無論你做什麼
[00:25:30.000 --> 00:25:31.000]  我們生命不知不覺
[00:25:31.000 --> 00:25:33.000]  我們其實在栽種
[00:25:33.000 --> 00:25:35.000]  很多不同的東西
[00:25:35.000 --> 00:25:37.000]  神兵我們有很多生命的本錢
[00:25:37.000 --> 00:25:38.000]  我常常說
[00:25:38.000 --> 00:25:40.000]  我們的恩賜我們的才能
[00:25:40.000 --> 00:25:42.000]  我們具體擁有的錢時間
[00:25:42.000 --> 00:25:44.000]  都是我們的本錢
[00:25:44.000 --> 00:25:46.000]  但隨之意外也包括
[00:25:46.000 --> 00:25:48.000]  我們很多獨特的生命歷程
[00:25:48.000 --> 00:25:50.000]  我們的性格
[00:25:50.000 --> 00:25:52.000]  我們經歷過的好與壞
[00:25:52.000 --> 00:25:54.000]  上帝安放在我們心裡
[00:25:54.000 --> 00:25:56.000]  我們的負擔我們的熱誠
[00:25:56.000 --> 00:25:58.000]  全部都是我們生命的資源
[00:25:58.000 --> 00:26:00.000]  我們等候主再來的過程裡
[00:26:00.000 --> 00:26:02.000]  人有自由為自己
[00:26:02.000 --> 00:26:04.000]  去追求第一桶金
[00:26:04.000 --> 00:26:08.000]  也可以為了更大的使命
[00:26:08.000 --> 00:26:10.000]  我放下這一桶金
[00:26:10.000 --> 00:26:12.000]  我深信上帝不會逼我們
[00:26:12.000 --> 00:26:14.000]  一定有他的方法感動我們
[00:26:14.000 --> 00:26:17.000]  在上帝鋪排一個很宏大的
[00:26:17.000 --> 00:26:19.000]  大舞台裡
[00:26:19.000 --> 00:26:21.000]  比喻我們每一個人的小角色
[00:26:21.000 --> 00:26:23.000]  呼召我們參與其中
[00:26:23.000 --> 00:26:26.000]  去分享在這個國度裡
[00:26:26.000 --> 00:26:28.000]  一起服侍那種喜樂
[00:26:28.000 --> 00:26:30.000]  等致美里姆著緊
[00:26:30.000 --> 00:26:34.000]  終末,即是主宰回來的時候
[00:26:34.000 --> 00:26:36.000]  回望你人生走過的路
[00:26:36.000 --> 00:26:38.000]  回望你人生做過的每一個角色
[00:26:38.000 --> 00:26:41.000]  上帝如何去看待
[00:26:41.000 --> 00:26:44.000]  和大家做一個小練習,好嗎?
[00:26:44.000 --> 00:26:46.000]  職場有一個叫做
[00:26:46.000 --> 00:26:48.000]  Job Description
[00:26:48.000 --> 00:26:50.000]  簡單說說你的工作做些什麼
[00:26:50.000 --> 00:26:52.000]  大家如果有程序表
[00:26:52.000 --> 00:26:54.000]  可否拿出程序表?
[00:26:54.000 --> 00:26:56.000]  邀請你想想一個你認為
[00:26:56.000 --> 00:26:59.000]  很重要的角色,好嗎?
[00:26:59.000 --> 00:27:03.000]  家裡也好,職場也好,教會也好
[00:27:03.000 --> 00:27:06.000]  你會如何描述這個角色?
[00:27:06.000 --> 00:27:08.000]  你的Job Description是什麼?
[00:27:08.000 --> 00:27:13.000]  不是Job,你的崗位的Description是什麼?
[00:27:13.000 --> 00:27:16.000]  我舉個例子
[00:27:16.000 --> 00:27:19.000]  你為這個角色
[00:27:19.000 --> 00:27:22.000]  會寫什麼特質和使命?
[00:27:22.000 --> 00:27:25.000]  舉個例子,我的崗位是父母
[00:27:25.000 --> 00:27:29.000]  我要做一個讓我的孩子
[00:27:29.000 --> 00:27:32.000]  有最好的客觀條件
[00:27:32.000 --> 00:27:36.000]  讓我的孩子可以有很好的品格
[00:27:36.000 --> 00:27:42.000]  讓他明白到何為愛
[00:27:42.000 --> 00:27:45.000]  去經歷家人的愛醒
[00:27:45.000 --> 00:27:51.000]  讓他更加明白天父在他生命的帶領
[00:27:51.000 --> 00:27:55.000]  我們生命有很多不同的崗位
[00:27:55.000 --> 00:27:58.000]  我鼓勵你們回家
[00:27:58.000 --> 00:28:01.000]  找一兩個你認為很重要的崗位
[00:28:01.000 --> 00:28:07.000]  你嘗試寫一些特質和使命
[00:28:07.000 --> 00:28:12.000]  你想想當中你寫的東西
[00:28:12.000 --> 00:28:14.000]  有沒有一些東西是上帝
[00:28:14.000 --> 00:28:17.000]  很想你努力去做?
[00:28:17.000 --> 00:28:22.000]  我想我們人生有很多很多的資源
[00:28:22.000 --> 00:28:25.000]  如何運用上帝不會逼我們
[00:28:25.000 --> 00:28:27.000]  盼望我們甘心樂意
[00:28:27.000 --> 00:28:30.000]  和上帝一起互動
[00:28:30.000 --> 00:28:33.000]  當我們走到人生最後的時候
[00:28:33.000 --> 00:28:35.000]  我們回頭望
[00:28:35.000 --> 00:28:37.000]  我們沒有往過
[00:28:37.000 --> 00:28:39.000]  念主祝福我們這個群體
[00:28:39.000 --> 00:28:40.000]  因為同在
[00:28:40.000 --> 00:28:41.000]  聽我們吐谷
[00:28:41.000 --> 00:28:43.000]  我同心吐谷
[00:28:43.000 --> 00:28:47.000]  參加恩主,多謝你賜下寶貴的救恩
[00:28:47.000 --> 00:28:49.000]  多謝你不嫌棄我們
[00:28:49.000 --> 00:28:54.000]  讓我們能夠在你宏大的救贖舞台裡
[00:28:54.000 --> 00:28:57.000]  安放給我們不同的角色
[00:28:57.000 --> 00:29:00.000]  求求你給我們的愛去激勵
[00:29:00.000 --> 00:29:03.000]  去回應主你的呼召
[00:29:03.000 --> 00:29:07.000]  好想在當中為一些慕道的朋友去禱告
[00:29:07.000 --> 00:29:11.000]  求求你讓他們更加明白天父你的大愛
[00:29:11.000 --> 00:29:16.000]  讓他們能夠領受上帝你的恩典你的福氣
[00:29:16.000 --> 00:29:18.000]  以致他們的生命可以活得更加豐盛
[00:29:18.000 --> 00:29:20.000]  求主你去祝福帶領他們
[00:29:20.000 --> 00:29:21.000]  聽我們的吐谷
[00:29:21.000 --> 00:29:22.000]  奉教我救主
[00:29:22.000 --> 00:29:24.000]  耶穌基督保佑使命去救
[00:29:24.000 --> 00:29:25.000]  阿們
