
[00:00:00.000 --> 00:00:04.060]  今天 我們要講菲律賓書的第四章
[00:24:01.140 --> 00:24:06.100]  是因爲我不是想要去靠着我自己的聰明
[00:24:06.100 --> 00:24:11.780]  我的能力來解決那些困難
[00:24:11.780 --> 00:24:14.980]  所以我來到神的面前
[00:24:14.980 --> 00:24:18.580]  我放下我的手
[00:24:18.580 --> 00:24:23.260]  我現在要處理一個大的事情
[00:24:23.260 --> 00:24:27.220]  是一個衝突
[00:24:27.220 --> 00:24:33.300]  或者我要解決一個我在生意上的一些很棘手的事情
[00:24:33.300 --> 00:24:35.420]  憑我過去的經驗
[00:24:35.420 --> 00:24:37.300]  憑我過去的訓練
[00:24:37.300 --> 00:24:38.820]  憑我所有的資源
[00:24:38.820 --> 00:24:40.820]  我都有信心可以解決
[00:24:40.820 --> 00:24:43.260]  我不斷地去用我自己的方法
[00:24:43.260 --> 00:24:45.180]  按照之前我所講的
[00:24:45.180 --> 00:24:47.180]  我們都需要這樣做
[00:24:47.180 --> 00:24:50.380]  但是我們一個信耶穌的人
[00:24:50.380 --> 00:24:54.140]  我們還有第二個的武器
[00:24:54.140 --> 00:24:55.260]  就是什麼呢
[00:24:55.260 --> 00:24:57.660]  就是上帝
[00:24:57.660 --> 00:25:00.660]  我們雖然有這些
[00:25:00.660 --> 00:25:02.300]  有我們的學識
[00:25:02.300 --> 00:25:03.500]  有我們的知識
[00:25:03.500 --> 00:25:05.340]  有我們的經驗
[00:25:05.340 --> 00:25:09.540]  但是我們還有另外一個很好的武器
[00:25:09.540 --> 00:25:10.700]  就是什麼呢
[00:25:10.700 --> 00:25:13.140]  就是上帝
[00:25:13.140 --> 00:25:15.380]  是我們的神
[00:25:15.380 --> 00:25:20.900]  祈禱就是在祈禱裏面我放開我的手
[00:25:20.900 --> 00:25:22.700]  所以在祈禱裏面
[00:25:22.700 --> 00:25:24.700]  我有祈求
[00:25:24.700 --> 00:25:27.980]  我有感謝
[00:25:27.980 --> 00:25:34.980]  最近在網上又流行了另外一個所謂的感恩的運動
[00:25:34.980 --> 00:25:41.380]  每天講三件感恩的事情
[00:25:41.380 --> 00:25:53.020]  我們凡事藉着祈禱祈求和感謝
[00:25:53.020 --> 00:25:58.140]  就是告訴你爲什麼我們會有煩惱呢
[00:25:58.140 --> 00:26:03.660]  是因爲我們以爲我們自己可以解決
[00:26:03.660 --> 00:26:08.180]  我們要用我們自己的方法
[00:26:08.180 --> 00:26:10.780]  我一定要這樣
[00:26:10.780 --> 00:26:15.260]  這樣是最好的
[00:26:15.260 --> 00:26:21.220]  這樣很多時候就會令到我們很緊張
[00:26:21.220 --> 00:26:25.140]  我想我們每一個教務同工都是這樣
[00:26:25.140 --> 00:26:29.740]  我們每一次要講道的時候都很緊張
[00:26:29.740 --> 00:26:34.380]  因爲我們要看着我們的講章
[00:26:34.380 --> 00:26:36.660]  要寫的字
[00:26:36.660 --> 00:26:42.860]  我所寫出來的講章的字越來越少
[00:26:42.860 --> 00:26:49.300]  是因爲上來的時候基本上你什麼都看不到
[00:26:49.300 --> 00:26:56.820]  最好的就是在神祂自己親自將信息說給我們聽
[00:26:56.820 --> 00:27:01.060]  以至我們能夠去經歷到神祂自己
[00:27:01.060 --> 00:27:06.380]  而不是隻是靠着我們自己去工作
[00:27:06.380 --> 00:27:10.900]  今天我們有幾位舊的會友來到我們的中間
[00:27:10.900 --> 00:27:13.020]  他說教會裝修完了
[00:27:13.020 --> 00:27:16.380]  我第一次回來見到這個教堂
[00:27:16.380 --> 00:27:21.540]  大家記不記得我們在禱告裏面經歷到神的預備
[00:27:21.540 --> 00:27:24.180]  我們在三月第二個禮拜
[00:27:24.180 --> 00:27:26.220]  我們要搬走
[00:27:26.220 --> 00:27:28.460]  我們要離開清場
[00:27:28.460 --> 00:27:32.060]  讓這個地方去裝修的時候
[00:27:32.060 --> 00:27:35.180]  我們都不知道去哪裏
[00:27:35.180 --> 00:27:37.900]  記不記得?
[00:27:37.900 --> 00:27:40.780]  我們用了我們自己的方法
[00:27:40.780 --> 00:27:47.060]  在筲箕灣每一間中學小學我都去過
[00:27:47.060 --> 00:27:50.860]  可不可以借你們的禮堂給我們聚會?
[00:27:50.860 --> 00:27:54.180]  沒有
[00:27:54.180 --> 00:27:58.100]  我們有沒有籌算?有沒有第二個計劃?有
[00:27:58.100 --> 00:27:59.540]  如果真的沒有的時候
[00:27:59.540 --> 00:28:04.340]  我們可能要借一些教會在禮拜日下午我們崇拜
[00:28:04.340 --> 00:28:07.220]  地方不夠我們要分兩堂去崇拜
[00:28:07.220 --> 00:28:09.940]  但最理想就是能夠保持
[00:28:09.940 --> 00:28:13.780]  在星期日上午有一個大地方給我們一起聚會
[00:28:13.780 --> 00:28:17.700]  這樣去裝修是最好的,對不對?
[00:28:17.700 --> 00:28:19.060]  我們在禱告裏面
[00:28:19.060 --> 00:28:22.340]  我們就是有我們的籌算
[00:28:22.340 --> 00:28:26.340]  但我們就放手去交託給神
[00:28:26.340 --> 00:28:30.220]  我們第二個禮拜就要搬走了
[00:28:30.220 --> 00:28:33.140]  我們借基班小學的禮堂
[00:28:33.140 --> 00:28:36.780]  他們的校董會是星期五纔開會
[00:28:36.780 --> 00:28:39.180]  決定借不借給我們
[00:28:39.180 --> 00:28:46.620]  我們禮拜日就要搬過去了,你記不記得?
[00:28:46.620 --> 00:28:52.020]  可能你們不會那麼憂慮吧?
[00:28:52.020 --> 00:28:54.620]  阿瑞琳就會憂慮多一點
[00:28:54.620 --> 00:28:55.860]  我憂慮多一點
[00:28:55.860 --> 00:28:57.980]  到時叫了幾百人我們去哪裏呢?
[00:28:57.980 --> 00:29:02.660]  如果校董會說no的時候我們去哪裏呢?
[00:29:02.660 --> 00:29:07.700]  我們就是這樣去透過去交託
[00:29:07.700 --> 00:29:13.540]  去經歷神給我們各樣的豐富
[00:29:13.540 --> 00:29:17.660]  保羅他在菲律賓書裏告訴我們
[00:29:17.660 --> 00:29:19.020]  有三個提醒
[00:29:19.020 --> 00:29:22.180]  是在這封信裏面最後幾個提醒
[00:29:22.180 --> 00:29:30.940]  第一,我們這三個提醒
[00:29:30.940 --> 00:29:34.420]  我忘記了,第一個是要喜樂
[00:29:34.420 --> 00:29:37.620]  講了那麼久忘記喜樂是什麼了
[00:29:37.620 --> 00:29:40.300]  我們要開心點要喜樂
[00:29:40.300 --> 00:29:44.980]  第二,我們要放心
[00:29:44.980 --> 00:29:49.420]  第三,我們要教堂
[00:29:49.420 --> 00:29:53.020]  是彼此有關聯的
[00:29:53.020 --> 00:29:55.060]  我們面對着我們的生活
[00:29:55.060 --> 00:29:57.900]  似乎在這個社會里面
[00:29:57.900 --> 00:30:02.460]  這個世界裏面是給了很多不開心的東西給我們
[00:30:02.460 --> 00:30:06.620]  但是信仰會不會去調整我們的心態
[00:30:06.620 --> 00:30:09.060]  給我們有多一點的正能量
[00:30:09.060 --> 00:30:13.020]  來面對這個社會那些負能量呢?
[00:30:13.020 --> 00:30:25.660]  我們同心祈禱
[00:30:25.660 --> 00:30:31.140]  如果在你的內心裏面是有一些事是卡住你的
[00:30:31.140 --> 00:30:35.260]  是令到你很不開心
[00:30:35.260 --> 00:30:39.780]  有一些事你覺得是困了你很久
[00:30:39.780 --> 00:30:42.820]  保羅叫我們要交託
[00:30:42.820 --> 00:30:49.660]  能不能夠做得到呢?
[00:30:49.660 --> 00:30:51.900]  你可以爲這些事來祈禱
[00:30:51.900 --> 00:30:54.460]  交託給神
[00:30:54.460 --> 00:31:20.700]  讓出人意外的平安充滿在我們的生活裏面
[00:31:20.700 --> 00:31:24.940]  我們深信主他聽到我們的禱告
[00:31:24.940 --> 00:31:26.940]  他明白我們
[00:31:26.940 --> 00:31:30.100]  他知道我們的需要
[00:31:30.100 --> 00:31:33.180]  他都會按着應許
[00:31:33.180 --> 00:31:37.140]  去將真正的平安賞賜給我們
[00:31:37.140 --> 00:31:43.700]  就是賞賜給每一個願意去尋求他的幫助
[00:31:43.700 --> 00:31:47.580]  去完全交託的每一個
[00:31:47.580 --> 00:31:50.920]  感謝主,祈禱奉主名求,阿們。
