
[00:00:00.000 --> 00:00:03.400]  面對著政局不安兵荒馬亂的時候
[00:23:05.200 --> 00:23:08.200]  我想給你一個邀請
[00:23:08.200 --> 00:23:11.200]  就好像這個故事所給我們的邀請
[00:23:11.200 --> 00:23:15.200]  來到上帝的面前禱告
[00:23:15.200 --> 00:23:18.200]  並且禱告的方向不是脫離苦難
[00:23:18.200 --> 00:23:22.200]  那麼簡單,而是要讓萬國
[00:23:22.200 --> 00:23:25.200]  讓身邊的人都認定
[00:23:25.200 --> 00:23:28.200]  耶穌基督才是真正的神
[00:23:28.200 --> 00:23:32.200]  這就是希西加禱告的精髓的地方
[00:23:32.200 --> 00:23:34.200]  十九章第十九節
[00:23:34.200 --> 00:23:36.200]  那天耶和華說
[00:23:36.200 --> 00:23:41.200]  我們的神現在求祢救我們脫離亞述王的手
[00:23:41.200 --> 00:23:44.200]  使天下萬國都知道
[00:23:44.200 --> 00:23:48.200]  唯獨耶和華是神
[00:23:48.200 --> 00:23:51.200]  不是單單我們脫離苦難
[00:23:51.200 --> 00:23:54.200]  而是在經歷當中
[00:23:54.200 --> 00:23:57.200]  最後人們知道,天下萬國都知道
[00:23:57.200 --> 00:24:01.200]  唯獨耶和華才是神
[00:24:01.200 --> 00:24:03.200]  另外一方面
[00:24:03.200 --> 00:24:07.200]  很多時候我們留意地上的政局很混亂的時候
[00:24:07.200 --> 00:24:09.200]  我們就很關注一個問題
[00:24:09.200 --> 00:24:15.200]  到底哪一個國度,哪一個君主最有權勢
[00:24:15.200 --> 00:24:18.200]  最有權勢的我們就想靠攏他
[00:24:18.200 --> 00:24:23.200]  但很多時候我們看見世界的政局發展的時候
[00:24:23.200 --> 00:24:25.200]  我們很少會留意
[00:24:25.200 --> 00:24:31.200]  原來上帝其實是國際關係的其中一個玩家
[00:24:31.200 --> 00:24:34.200]  並且他是最大的玩家
[00:24:34.200 --> 00:24:39.200]  這其實就是聶王記裡面的訊息
[00:24:39.200 --> 00:24:41.200]  聶王記裡面告訴我們
[00:24:41.200 --> 00:24:44.200]  上帝才是最高的權力
[00:24:44.200 --> 00:24:47.200]  神要去到立王廢王的時候
[00:24:47.200 --> 00:24:51.200]  哪一個強國如果逆他意的話
[00:24:51.200 --> 00:24:54.200]  就必定會被打敗
[00:24:54.200 --> 00:24:59.200]  這其實就是聶王記一直提醒神的子民
[00:24:59.200 --> 00:25:02.200]  告訴他們,特別是猶大國
[00:25:02.200 --> 00:25:05.200]  很多時候他們陷入一個試探的當中
[00:25:05.200 --> 00:25:10.200]  特別是猶大國的結尾的時候
[00:25:10.200 --> 00:25:13.200]  他們就左望右望
[00:25:13.200 --> 00:25:16.200]  到底是否亞述是最強國
[00:25:16.200 --> 00:25:19.200]  如果亞述是最強國的話,我們就侍奉他
[00:25:19.200 --> 00:25:22.200]  如果巴比倫是最強國的話,我們就侍奉他
[00:25:22.200 --> 00:25:25.200]  如果埃及是最強的,我們就侍奉他
[00:25:25.200 --> 00:25:27.200]  所以整個猶大的朝廷
[00:25:27.200 --> 00:25:33.200]  很多時候就是左轉右轉,左轉右轉
[00:25:33.200 --> 00:25:37.200]  哪一邊強,我們就左轉那一邊
[00:25:37.200 --> 00:25:41.200]  聶王記是寫給已經流亡的猶太人
[00:25:41.200 --> 00:25:44.200]  主要是解答他們一個問題
[00:25:44.200 --> 00:25:47.200]  就是為什麼我們現在流亡被擄
[00:25:47.200 --> 00:25:50.200]  是不是因為上帝沒有能力
[00:25:50.200 --> 00:25:52.200]  聶王記就是回答他們
[00:25:52.200 --> 00:25:55.200]  他說不是上帝沒有能力
[00:25:55.200 --> 00:25:59.200]  而是我們三心兩意
[00:25:59.200 --> 00:26:01.200]  上帝當然有能力
[00:26:01.200 --> 00:26:07.200]  他曾經救過希西加、猶大國、脫離亞述帝國
[00:26:07.200 --> 00:26:09.200]  但是我們作為神的子民
[00:26:09.200 --> 00:26:12.200]  我們有沒有想過
[00:26:12.200 --> 00:26:15.200]  到底我們是否真的敬拜上帝
[00:26:15.200 --> 00:26:18.200]  還是我們仍然是三心兩意
[00:26:18.200 --> 00:26:24.200]  故事邀請我們專心地來敬拜侍奉耶和華
[00:26:24.200 --> 00:26:28.200]  行祂的話語所吩咐的
[00:26:28.200 --> 00:26:32.200]  在地上我們作祂天國的子民
[00:26:32.200 --> 00:26:35.200]  專心地去依靠祂
[00:26:35.200 --> 00:26:39.200]  我們誦心低頭祈禱
[00:26:39.200 --> 00:26:42.200]  神我們求祢親自幫助我們
[00:26:42.200 --> 00:26:46.200]  讓我們專心去信靠祢自己
[00:26:46.200 --> 00:26:49.200]  因為唯獨祢才是真的神
[00:26:49.200 --> 00:26:53.200]  唯獨祢才是那位最有權力的
[00:26:53.200 --> 00:26:56.200]  主要這就是我們需要的宗教改革
[00:26:56.200 --> 00:27:00.200]  幫助我們專心一意去尋求跟隨祢
[00:27:00.200 --> 00:27:03.200]  讓祢的教會、讓屬祢的子民
[00:27:03.200 --> 00:27:08.200]  專一去敬拜、專一去稱頌祢
[00:27:08.200 --> 00:27:12.200]  以至於在我們的生活、我們的生命當中
[00:27:12.200 --> 00:27:16.200]  能夠讓人知道唯獨耶和華祢才是真神
[00:27:16.200 --> 00:27:18.200]  祈禱奉主明救
