
[00:00:00.000 --> 00:00:02.600]  今天跟大家分享的題目
[00:16:54.000 --> 00:16:56.800]  今天他們作為信徒
[00:16:56.800 --> 00:16:58.400]  他們要知道一件事
[00:16:58.400 --> 00:16:59.800]  他們是有依靠
[00:16:59.800 --> 00:17:03.200]  絕對不是靠自己
[00:17:03.200 --> 00:17:04.800]  聽清楚了
[00:17:06.000 --> 00:17:07.800]  按照聖經所說
[00:17:07.800 --> 00:17:12.200]  其實我們不單單要清楚知道你的身份
[00:17:12.200 --> 00:17:13.600]  如果按照保羅所說
[00:17:13.600 --> 00:17:17.200]  其實他提醒那班「亦忽所書」的信徒
[00:17:17.200 --> 00:17:20.000]  不要忘記這個身份的時候
[00:17:20.000 --> 00:17:21.200]  去到第六章
[00:17:21.200 --> 00:17:24.000]  他更加說你要知道你和我
[00:17:24.000 --> 00:17:25.400]  就是包括我們
[00:17:25.400 --> 00:17:27.400]  我們好像戰士一樣
[00:17:27.400 --> 00:17:31.800]  要穿起上帝所賜的全副軍裝
[00:17:31.800 --> 00:17:32.800]  嚴格來說
[00:17:32.800 --> 00:17:36.000]  那不是一套實體的武裝
[00:17:36.000 --> 00:17:37.000]  我們沒有人
[00:17:37.000 --> 00:17:40.000]  我相信最多可能你玩遊戲時
[00:17:40.000 --> 00:17:42.800]  你會穿上遊戲那套
[00:17:42.800 --> 00:17:44.600]  我們不會有一個實體
[00:17:44.600 --> 00:17:47.200]  你每天穿著一套這樣的軍裝
[00:17:47.200 --> 00:17:50.000]  說的是屬靈的軍裝
[00:17:50.000 --> 00:17:53.000]  我們面對的這場屬靈的真戰
[00:17:53.000 --> 00:17:55.600]  他更加提醒是有對象
[00:17:55.600 --> 00:17:57.000]  但那個對象不是人
[00:17:57.000 --> 00:18:01.400]  他說的是黑暗世界裡面的邪惡勢力
[00:18:01.400 --> 00:18:03.600]  用「讓」我用一個這樣的詞語
[00:18:03.600 --> 00:18:05.400]  其實我們在這個世界裡面
[00:18:05.400 --> 00:18:08.000]  真的有邪惡勢力
[00:18:08.000 --> 00:18:12.400]  這個力量是每一天影響著你和我
[00:18:12.400 --> 00:18:16.000]  包括影響的不是你的行為那麼簡單
[00:18:16.000 --> 00:18:17.600]  我會說有時候你想想
[00:18:17.600 --> 00:18:19.600]  你思想上、你的性格
[00:18:19.600 --> 00:18:21.800]  你如何影響著你的一生
[00:18:21.800 --> 00:18:23.000]  所以有人這樣說
[00:18:23.000 --> 00:18:25.200]  你要很小心你的思想
[00:18:25.200 --> 00:18:27.600]  你的思想是影響著你的行為
[00:18:27.600 --> 00:18:29.400]  你很小心你的行為
[00:18:29.400 --> 00:18:30.800]  因為你的行為會怎樣?
[00:18:30.800 --> 00:18:33.200]  影響著你的性格
[00:18:33.200 --> 00:18:34.800]  小心你的性格
[00:18:34.800 --> 00:18:37.800]  影響著你的一生
[00:18:37.800 --> 00:18:41.400]  當我們說邪惡勢力
[00:18:41.400 --> 00:18:43.400]  我給你看一幅圖
[00:18:43.400 --> 00:18:45.200]  面對這個屬靈真戰
[00:18:45.200 --> 00:18:47.000]  其實說邪惡勢力
[00:18:47.000 --> 00:18:50.600]  我們就要在這裡提醒
[00:18:50.600 --> 00:18:53.000]  究竟我們的敵人在哪裡
[00:18:53.000 --> 00:18:54.800]  或者敵人是誰
[00:18:54.800 --> 00:18:56.600]  你看這幅照片很有趣
[00:18:56.600 --> 00:19:00.000]  屬靈真戰常見的迷思
[00:19:00.000 --> 00:19:03.800]  很有趣,這個人畫得很真實
[00:19:03.800 --> 00:19:07.000]  其實有時候我們在想那個對象
[00:19:07.000 --> 00:19:09.000]  我們會想到
[00:19:09.000 --> 00:19:13.200]  其實你的敵人不是你的公司的同事
[00:19:13.200 --> 00:19:14.400]  不是你老闆
[00:19:14.400 --> 00:19:15.400]  不是你的家人
[00:19:15.400 --> 00:19:16.600]  不是你的朋友
[00:19:16.600 --> 00:19:20.200]  甚至是有一些願意給你 feedback(回應)的人
[00:19:20.200 --> 00:19:23.200]  其實他不是你的敵人
[00:19:23.200 --> 00:19:24.600]  提到屬靈真戰
[00:19:24.600 --> 00:19:27.400]  我找到這幅插畫是很有意思的
[00:19:27.400 --> 00:19:30.800]  我們真的要承認一件事
[00:19:30.800 --> 00:19:32.800]  我們也搞錯了很多事情
[00:19:32.800 --> 00:19:34.600]  好像這幅畫裡所說的
[00:19:34.600 --> 00:19:37.800]  我們搞錯了對象
[00:19:37.800 --> 00:19:41.400]  用的武器也可能錯了
[00:19:41.400 --> 00:19:44.200]  對於那些戰友
[00:19:44.200 --> 00:19:46.000]  你要面對的戰場
[00:19:46.000 --> 00:19:49.400]  甚至你要想你的策略也好
[00:19:49.400 --> 00:19:50.600]  可能這些都錯了
[00:19:50.600 --> 00:19:53.400]  先不要說那個敵人是誰
[00:19:53.400 --> 00:19:56.200]  其實我們好像從我們開始說的
[00:19:56.200 --> 00:19:59.200]  瀰漫著在我們的生活裡面
[00:19:59.200 --> 00:20:02.000]  我不知道你什麼時候相信耶穌
[00:20:02.000 --> 00:20:03.400]  其實我越來越明白
[00:20:03.400 --> 00:20:04.400]  為什麼一個人
[00:20:04.400 --> 00:20:06.600]  如果你是越小的時候相信耶穌
[00:20:06.600 --> 00:20:07.600]  其實是好的
[00:20:07.600 --> 00:20:09.600]  有些事情其實希望是
[00:20:09.600 --> 00:20:13.400]  你建立了一些價值觀在你的裡面
[00:20:13.400 --> 00:20:15.400]  你越大的一個人相信耶穌
[00:20:15.400 --> 00:20:19.000]  你改你一些自小所建立的價值觀
[00:20:19.000 --> 00:20:20.000]  其實你是難的
[00:20:20.000 --> 00:20:21.200]  你是難很多的
[00:20:21.200 --> 00:20:22.600]  所以其實越小相信耶穌
[00:20:22.600 --> 00:20:25.200]  是真的有某程度是真的有好處的
[00:20:25.200 --> 00:20:25.800]  應該是了
[00:20:25.800 --> 00:20:27.200]  我是十一歲相信耶穌的
[00:20:27.200 --> 00:20:28.600]  所以我經常覺得
[00:20:28.600 --> 00:20:30.800]  這也是上帝給我的一個很大的祝福
[00:20:30.800 --> 00:20:33.000]  有些事情我不是大了
[00:20:33.000 --> 00:20:35.600]  我要改得這麼辛苦
[00:20:35.600 --> 00:20:36.600]  但是當然了
[00:20:36.600 --> 00:20:39.400]  當我們說的屬靈爭戰
[00:20:39.400 --> 00:20:40.200]  我們的敵人
[00:20:40.200 --> 00:20:43.600]  有時候我都不是想要在這堂道裡面
[00:20:43.600 --> 00:20:46.400]  要特別誇大那惡者
[00:20:46.400 --> 00:20:49.400]  怎樣在中間做多少的事情
[00:20:49.400 --> 00:20:51.000]  但是弟兄姊妹
[00:20:51.000 --> 00:20:53.400]  好像這幅圖畫裡面
[00:20:53.400 --> 00:20:56.000]  給我們一個
[00:20:56.000 --> 00:20:57.400]  我覺得要一個很大的
[00:20:57.400 --> 00:20:58.800]  對我們一個很大的提醒
[00:20:58.800 --> 00:21:00.800]  其實不要說到究竟
[00:21:00.800 --> 00:21:03.800]  那惡者究竟在做些什麼
[00:21:03.800 --> 00:21:05.000]  其實很多時候
[00:21:05.000 --> 00:21:06.800]  我們一個最大的
[00:21:06.800 --> 00:21:09.400]  這個屬靈的爭戰面對的
[00:21:09.400 --> 00:21:11.000]  一個最大的場景
[00:21:11.000 --> 00:21:14.000]  其實在你自己那裡
[00:21:14.000 --> 00:21:16.400]  在你自己的生命裡面
[00:21:16.400 --> 00:21:17.400]  我們說我們
[00:21:17.400 --> 00:21:18.400]  其實這個的我
[00:21:18.400 --> 00:21:19.800]  我們這個的肉體
[00:21:19.800 --> 00:21:21.400]  確實有很多
[00:21:21.400 --> 00:21:24.800]  你知道你很想跟從上帝的同時
[00:21:24.800 --> 00:21:27.200]  但是你都有一些時候
[00:21:27.200 --> 00:21:28.800]  你會寧願想
[00:21:28.800 --> 00:21:31.000]  做你想做的事情
[00:21:31.000 --> 00:21:33.200]  你想做你開心的事情
[00:21:33.200 --> 00:21:35.600]  你很想做一些讓你覺得舒服的事情
[00:21:35.600 --> 00:21:38.200]  某程度上跟上帝的路
[00:21:38.200 --> 00:21:41.200]  坦白說我不是覺得舒服的
[00:21:41.200 --> 00:21:43.000]  是有些挑戰的
[00:21:43.000 --> 00:21:44.800]  是有難度的
[00:21:44.800 --> 00:21:48.000]  大家都是不會想很辛苦的
[00:21:48.000 --> 00:21:51.600]  我們當然想如果輕鬆一點就好
[00:21:51.600 --> 00:21:53.800]  我不知道你有沒有做過一個這樣的祈禱
[00:21:53.800 --> 00:21:57.000]  可不可以不要有任何難關
[00:21:57.000 --> 00:21:59.200]  在我的生命裡面出現
[00:21:59.200 --> 00:22:01.200]  你有沒有做過這樣的祈禱
[00:22:01.200 --> 00:22:03.000]  千萬不要騷擾我
[00:22:03.000 --> 00:22:04.000]  一定不要騷擾
[00:22:04.000 --> 00:22:05.200]  騷擾我旁邊的那個也可以的
[00:22:05.200 --> 00:22:06.800]  不要騷擾我
[00:22:06.800 --> 00:22:08.400]  你騷擾到我真的不行的
[00:22:08.400 --> 00:22:13.000]  你騷擾到我我就會不相信了
[00:22:13.000 --> 00:22:16.000]  你會不會這樣想
[00:22:16.000 --> 00:22:17.800]  當說屬靈爭戰
[00:22:17.800 --> 00:22:21.000]  其實我們這個「我們」
[00:22:21.000 --> 00:22:23.200]  確實要很真實地面對一件事
[00:22:23.200 --> 00:22:28.000]  當然那惡者可以做很多事情
[00:22:28.000 --> 00:22:30.400]  我不想今天專注在這個位置
[00:22:30.400 --> 00:22:31.800]  因為某程度上
[00:22:31.800 --> 00:22:33.000]  我覺得看這段聖經
[00:22:33.000 --> 00:22:35.800]  我們不要專注錯誤
[00:22:35.800 --> 00:22:39.200]  我不是想叫大家從此以後
[00:22:39.200 --> 00:22:40.600]  每一樣事情你去想一想
[00:22:40.600 --> 00:22:42.000]  那惡者在怎樣攻擊你
[00:22:42.000 --> 00:22:44.600]  其實我絕對覺得不是這個意思
[00:22:44.600 --> 00:22:46.400]  不過你要知道
[00:22:46.400 --> 00:22:50.000]  保羅所說的屬靈爭戰
[00:22:50.000 --> 00:22:52.800]  確實他對二福所信徒說的一件事
[00:22:52.800 --> 00:22:53.800]  由他起床
[00:22:53.800 --> 00:22:56.200]  他提醒他們不要忘記這個身份
[00:22:56.200 --> 00:22:59.000]  繼而到第六章其實是一個尾聲
[00:22:59.000 --> 00:23:00.000]  他對這幫信徒
[00:23:00.000 --> 00:23:03.000]  你可以說是一個忠告
[00:23:03.000 --> 00:23:04.800]  面對著的生活
[00:23:04.800 --> 00:23:06.400]  面對著的挑戰
[00:23:06.400 --> 00:23:09.800]  其實你們有什麼出路
[00:23:09.800 --> 00:23:11.400]  他是很坦誠
[00:23:11.400 --> 00:23:13.200]  保羅所說的一件事
[00:23:13.200 --> 00:23:17.600]  是我們真實面對著這一場戰
[00:23:17.600 --> 00:23:20.400]  所謂屬靈的真戰
[00:23:20.400 --> 00:23:24.600]  不是跟你實彈
[00:23:24.600 --> 00:23:26.600]  跟你一個這樣的對壘
[00:23:26.600 --> 00:23:28.000]  現在不是叫你馬上上戰場
[00:23:28.000 --> 00:23:30.200]  背着工具出去打
[00:23:30.200 --> 00:23:34.600]  其實這個戰更加真實地
[00:23:34.600 --> 00:23:36.600]  其實是每一天發生著
[00:23:36.600 --> 00:23:37.800]  你跟我
[00:23:37.800 --> 00:23:39.600]  由你的思想開始
[00:23:39.600 --> 00:23:40.600]  你的行為
[00:23:40.600 --> 00:23:43.000]  甚至你的想法裡面
[00:23:43.000 --> 00:23:44.600]  其實你已經在打
[00:23:44.600 --> 00:23:45.600]  你不承認也好
[00:23:45.600 --> 00:23:48.000]  我會告訴你其實你已經在打
[00:23:48.000 --> 00:23:49.000]  不過問題就是
[00:23:49.000 --> 00:23:51.200]  你在這裡怎麼打
[00:23:51.200 --> 00:23:53.400]  你在這裡在用什麼
[00:23:53.400 --> 00:23:54.600]  一直在面對著
[00:23:54.600 --> 00:23:55.400]  在我們裡面
[00:23:55.400 --> 00:23:57.600]  無論我們的習慣
[00:23:57.600 --> 00:24:00.200]  你的妥協的位置
[00:24:00.200 --> 00:24:02.000]  你覺得那些沒有問題
[00:24:02.000 --> 00:24:04.000]  沒有人知道的東西
[00:24:04.000 --> 00:24:06.200]  其實你自己知道的
[00:24:06.200 --> 00:24:07.400]  你說上帝知不知道
[00:24:07.400 --> 00:24:09.600]  就等於我的青少年也有時這樣問過我
[00:24:09.600 --> 00:24:11.400]  上帝知道他為什麼不擊殺我
[00:24:11.400 --> 00:24:14.200]  我說如果擊殺你你就死了
[00:24:14.200 --> 00:24:17.400]  真的有少年是敢問的
[00:24:17.400 --> 00:24:19.000]  那我也錯了
[00:24:19.000 --> 00:24:20.000]  但是他不殺我
[00:24:20.000 --> 00:24:22.200]  我說你真的很想他來殺你
[00:24:22.200 --> 00:24:23.400]  嘩
[00:24:23.400 --> 00:24:27.600]  那就是上帝叫行馬來殺你
[00:24:27.600 --> 00:24:30.400]  你就會覺得他厲害了
[00:24:30.400 --> 00:24:33.200]  不是吧
[00:24:33.200 --> 00:24:35.400]  說到敵人
[00:24:35.400 --> 00:24:37.800]  或者是誰
[00:24:37.800 --> 00:24:39.800]  但是我很想特別強調一件事
[00:24:39.800 --> 00:24:42.200]  其實正正我們在每一個人
[00:24:42.200 --> 00:24:45.400]  我們的內心
[00:24:45.400 --> 00:24:47.400]  我們一邊想跟神
[00:24:47.400 --> 00:24:48.200]  但是另一邊
[00:24:48.200 --> 00:24:50.000]  我們確實有很多
[00:24:50.000 --> 00:24:53.600]  你和我都在面對的挑戰
[00:24:53.600 --> 00:24:58.400]  就是我們會有一些舊有的方法
[00:24:58.400 --> 00:25:01.000]  有一些你慣常的方法
[00:25:01.000 --> 00:25:03.000]  有一些你的習慣
[00:25:03.000 --> 00:25:04.400]  你去面對著
[00:25:04.400 --> 00:25:09.400]  無論今天你面對的生活裡面的挑戰和困難
[00:25:09.400 --> 00:25:12.000]  今天你用什麼來保護你自己
[00:25:12.000 --> 00:25:13.200]  看回整段聖經
[00:25:13.200 --> 00:25:17.000]  依法所書的六章十一至十八節
[00:25:17.000 --> 00:25:19.200]  面對生活挑戰壓力抉擇時候
[00:25:19.200 --> 00:25:22.200]  原來其實你要記得一件事
[00:25:22.200 --> 00:25:24.600]  這個經文寶羅正在叫他們
[00:25:24.600 --> 00:25:27.600]  你要靠著主的大能大力作光強的人
[00:25:27.600 --> 00:25:31.800]  要穿戴上帝所賜的全副軍裝
[00:25:31.800 --> 00:25:33.400]  我先要說一件事
[00:25:33.400 --> 00:25:35.600]  就好像我承接我剛才說的
[00:25:35.600 --> 00:25:38.600]  因為就是我們面對生活很多的挑戰和壓力
[00:25:38.600 --> 00:25:41.000]  我們不單單沒有穿
[00:25:41.000 --> 00:25:44.200]  不過你是穿了第二套
[00:25:44.200 --> 00:25:46.200]  你是自製了一套
[00:25:46.200 --> 00:25:49.400]  你正在保護你自己
[00:25:49.400 --> 00:25:50.200]  是不是
[00:25:50.200 --> 00:25:52.400]  當你的老闆發現了你有些事情的時候
[00:25:52.400 --> 00:25:55.200]  你想想你的反應是如何反應的
[00:25:55.200 --> 00:25:56.800]  就是你會說不是
[00:25:56.800 --> 00:25:58.000]  為什麼今天遲到了
[00:25:58.000 --> 00:26:02.000]  不是 其實是巴士不知道為什麼遲到了
[00:26:02.000 --> 00:26:03.200]  冰與霧了
[00:26:03.200 --> 00:26:05.200]  總有很多不同的原因
[00:26:05.200 --> 00:26:06.600]  但是你自己遲到的
[00:26:06.600 --> 00:26:10.000]  其實是你自己知道的
[00:26:10.000 --> 00:26:12.600]  無論你的情緒反映你的
[00:26:12.600 --> 00:26:14.000]  剛才我所說你的反應
[00:26:14.000 --> 00:26:15.600]  都在反映你裡面
[00:26:15.600 --> 00:26:18.800]  你有一套你的想法
[00:26:18.800 --> 00:26:20.800]  或者你的機制裡面
[00:26:20.800 --> 00:26:22.800]  你自己的一個行動
[00:26:22.800 --> 00:26:23.600]  你是不是那些
[00:26:23.600 --> 00:26:25.600]  如果別人在給你意見的時候
[00:26:25.600 --> 00:26:27.600]  你真的會下閘的呢
[00:26:27.600 --> 00:26:28.800]  就是人家說的
[00:26:28.800 --> 00:26:30.200]  不是 我就不是這樣的了
[00:26:30.200 --> 00:26:32.600]  你一定會爬山的
[00:26:32.600 --> 00:26:33.600]  我不是這樣的意思
[00:26:33.600 --> 00:26:35.200]  你覺得永遠
[00:26:35.200 --> 00:26:36.800]  不論是你是對的
[00:26:36.800 --> 00:26:39.000]  或者你覺得在聽身邊的人
[00:26:39.000 --> 00:26:41.400]  你覺得永遠都是你媽媽錯的
[00:26:41.400 --> 00:26:43.600]  之類的
[00:26:43.600 --> 00:26:47.800]  其實透過保羅和爾弗所信徒說的這句話
[00:26:47.800 --> 00:26:51.000]  是同時間叫我們知道一件事
[00:26:51.000 --> 00:26:56.800]  你是要將上帝的軍裝穿起
[00:26:56.800 --> 00:26:58.200]  當然
[00:26:58.200 --> 00:27:00.200]  剛才的第一點我所說的是
[00:27:00.200 --> 00:27:01.200]  我們要承認一件事
[00:27:01.200 --> 00:27:03.600]  你是穿了一些其他東西的
[00:27:03.600 --> 00:27:05.200]  你怎麼也是穿了一些其他東西的
[00:27:05.200 --> 00:27:06.400]  因為你用了一些方法
[00:27:06.400 --> 00:27:07.400]  你保護了你自己
[00:27:07.400 --> 00:27:09.200]  其實你不其然地做了一些事情
[00:27:09.200 --> 00:27:11.600]  因為你面對著在這個生活中
[00:27:11.600 --> 00:27:12.400]  不同的挑戰
[00:27:12.400 --> 00:27:14.000]  你就為了自保
[00:27:14.000 --> 00:27:15.000]  人有一個方法
[00:27:15.000 --> 00:27:17.400]  就是當然你會有些方法的
[00:27:17.400 --> 00:27:19.000]  無論你是在用的說話
[00:27:19.000 --> 00:27:20.200]  或者你的一些想法
[00:27:20.200 --> 00:27:23.600]  或者你在反映裡面的一些價值觀
[00:27:23.600 --> 00:27:24.600]  我想強調一件事
[00:27:24.600 --> 00:27:27.400]  經文提到要穿戴上帝
[00:27:27.400 --> 00:27:30.400]  所賜的全副軍裝
[00:27:30.400 --> 00:27:32.000]  其實那個真正的意思
[00:27:32.000 --> 00:27:34.600]  你知道是什麼嗎
[00:27:34.600 --> 00:27:37.200]  原來說的這套軍裝
[00:27:37.200 --> 00:27:38.800]  說的是你和我
[00:27:38.800 --> 00:27:42.000]  是上帝同時間給了這套軍裝
[00:27:42.000 --> 00:27:44.000]  你知道這套軍裝是什麼嗎
[00:27:44.000 --> 00:27:45.000]  這套軍裝是說
[00:27:45.000 --> 00:27:49.000]  上帝將祂有能力的軍裝
[00:27:49.000 --> 00:27:50.600]  給了你和我
[00:27:50.600 --> 00:27:53.600]  原來我去看那個圓聞聖經的時候
[00:27:53.600 --> 00:27:55.800]  我突然間開了眼
[00:27:55.800 --> 00:27:58.400]  因為我一邊看著聖經的時候
[00:27:58.400 --> 00:27:59.400]  我就會覺得
[00:27:59.400 --> 00:28:02.600]  如果你是從兒童部回來的時候
[00:28:02.600 --> 00:28:04.600]  你可能有做過這些主日學的
[00:28:04.600 --> 00:28:05.400]  剪剪貼貼
[00:28:05.400 --> 00:28:06.600]  怎麼做軍裝
[00:28:06.600 --> 00:28:07.800]  應該有什麼武器
[00:28:07.800 --> 00:28:08.800]  六樣東西
[00:28:08.800 --> 00:28:09.400]  貼貼貼
[00:28:09.400 --> 00:28:11.000]  然後考試你記得哪樣嗎
[00:28:11.000 --> 00:28:12.000]  有劍的
[00:28:12.000 --> 00:28:12.600]  OK
[00:28:12.600 --> 00:28:13.600]  有腰帶的
[00:28:13.600 --> 00:28:14.400]  有鞋子的
[00:28:14.400 --> 00:28:14.800]  什麼之類的
[00:28:14.800 --> 00:28:16.400]  你就背了它
[00:28:16.400 --> 00:28:18.000]  但是其實原來起初
[00:28:18.000 --> 00:28:21.200]  當保羅在這篇耳筆所書裡面
[00:28:21.200 --> 00:28:22.600]  他正在強調
[00:28:22.600 --> 00:28:26.000]  叫我們要穿上神所賜的全副軍裝
[00:28:26.000 --> 00:28:28.600]  那個圓聞聖經說的是強調
[00:28:28.600 --> 00:28:30.800]  這套軍裝
[00:28:30.800 --> 00:28:33.800]  是上帝給你的
[00:28:33.800 --> 00:28:36.000]  就是屬於他的
[00:28:36.000 --> 00:28:37.600]  有能力的
[00:28:37.600 --> 00:28:38.600]  這一套東西
[00:28:38.600 --> 00:28:40.800]  他給了你和我
[00:28:40.800 --> 00:28:41.400]  好了
[00:28:41.400 --> 00:28:42.200]  這樣不是很吊詭嗎
[00:28:42.200 --> 00:28:43.200]  當你這樣去看的時候
[00:28:43.200 --> 00:28:45.400]  我就當然很震撼地問了一件事
[00:28:45.400 --> 00:28:47.200]  死了
[00:28:47.200 --> 00:28:50.200]  你什麼時候有穿這套軍裝
[00:28:50.200 --> 00:28:51.400]  你知道很久了
[00:28:51.400 --> 00:28:53.600]  你看過聖經不是第一次看的
[00:28:53.600 --> 00:28:56.000]  但是你有沒有常常穿著呢
[00:28:56.000 --> 00:28:59.200]  還是我們不知道
[00:28:59.200 --> 00:29:04.000]  原來上帝將他賦予有能力的那套軍裝
[00:29:04.000 --> 00:29:05.200]  正在給我們
[00:29:05.200 --> 00:29:07.000]  我們不僅不懂穿
[00:29:07.000 --> 00:29:10.000]  我們還自製了自己一套
[00:29:10.000 --> 00:29:11.000]  OK
[00:29:11.000 --> 00:29:12.400]  你有沒有穿
[00:29:12.400 --> 00:29:13.600]  這套軍裝
[00:29:13.600 --> 00:29:15.400]  我們可能有一種
[00:29:15.400 --> 00:29:18.000]  你知道了很多年
[00:29:18.000 --> 00:29:20.000]  但是你和我彷彿
[00:29:20.000 --> 00:29:21.000]  我有時穿著
[00:29:21.000 --> 00:29:22.800]  我有時就不穿
[00:29:22.800 --> 00:29:25.400]  因為你選擇了一套
[00:29:25.400 --> 00:29:26.200]  既方便
[00:29:26.200 --> 00:29:31.200]  你覺得更清新的另一套
[00:29:31.200 --> 00:29:32.000]  換句話說
[00:29:32.000 --> 00:29:34.200]  就是我們用回自己的方法
[00:29:34.200 --> 00:29:38.800]  去面對一切困難和挑戰
[00:29:38.800 --> 00:29:41.000]  這套軍裝包括什麼
[00:29:41.000 --> 00:29:43.200]  再看經文
[00:29:43.200 --> 00:29:45.600]  我不用你記
[00:29:45.600 --> 00:29:47.000]  不過我很想告訴你
[00:29:47.000 --> 00:29:48.400]  當我們經常在背誦
[00:29:48.400 --> 00:29:49.200]  你站穩
[00:29:49.200 --> 00:29:51.200]  用真理當作帶子束腰
[00:29:51.200 --> 00:29:52.800]  公義當作護心鏡遮胸
[00:29:52.800 --> 00:29:55.600]  你就在數每一件事
[00:29:55.600 --> 00:29:57.600]  平安的福和美的鞋袋穿在腳上
[00:29:57.600 --> 00:29:59.600]  在順德的盾牌
[00:29:59.600 --> 00:30:00.600]  很多人都問我
[00:30:00.600 --> 00:30:02.200]  說了這麼多
[00:30:02.200 --> 00:30:07.000]  這套軍裝究竟是什麼
[00:30:07.000 --> 00:30:09.400]  全副軍裝
[00:30:09.400 --> 00:30:12.600]  神所強調的這個全副的軍裝
[00:30:12.600 --> 00:30:16.000]  其實核心是一樣的
[00:30:16.000 --> 00:30:21.000]  重要性是用上帝的說話為根基
[00:30:21.000 --> 00:30:22.400]  當然
[00:30:22.400 --> 00:30:23.600]  這個軍裝
[00:30:23.600 --> 00:30:27.800]  很多人忘記的就是最後一句
[00:30:27.800 --> 00:30:32.800]  「靠著聖靈隨時多方禱告祈求」
[00:30:32.800 --> 00:30:34.200]  就是說這個軍裝裡面
[00:30:34.200 --> 00:30:37.200]  說的以上帝的說話為根基
[00:30:37.200 --> 00:30:39.200]  甚至是用你的禱告
[00:30:39.200 --> 00:30:42.000]  來面對你的生活
[00:30:42.000 --> 00:30:45.800]  好叫我們能夠靠著神
[00:30:45.800 --> 00:30:51.400]  成為一個大能大力作剛強的人
[00:30:51.400 --> 00:30:56.800]  神的說怎樣可以成為你和我的軍裝呢
[00:30:56.800 --> 00:30:58.800]  坦白說
[00:30:58.800 --> 00:31:01.800]  我到今天都會這樣說
[00:31:01.800 --> 00:31:03.400]  包括我自己
[00:31:03.400 --> 00:31:04.400]  我也要這樣承認
[00:31:04.400 --> 00:31:05.400]  我不是說你們
[00:31:05.400 --> 00:31:06.800]  像戴頭盔一樣
[00:31:06.800 --> 00:31:07.800]  不只是說你們
[00:31:07.800 --> 00:31:08.800]  我也是
[00:31:08.800 --> 00:31:14.000]  我們對上帝的話語的認識是太少
[00:31:14.000 --> 00:31:15.200]  你無數聽了
[00:31:15.200 --> 00:31:17.400]  有很多傳頓會叫你看聖經
[00:31:17.400 --> 00:31:19.600]  聖經很重要
[00:31:19.600 --> 00:31:20.600]  沒有錯
[00:31:20.600 --> 00:31:22.600]  其實他們說的話沒有錯
[00:31:22.600 --> 00:31:24.000]  不過也反映了一件事
[00:31:24.000 --> 00:31:26.600]  其實我們對神的說話
[00:31:26.600 --> 00:31:28.800]  我們的認識
[00:31:28.800 --> 00:31:31.000]  或者我們的明白
[00:31:31.000 --> 00:31:32.800]  我們真的很皮毛
[00:31:32.800 --> 00:31:34.600]  以致我們經常有一種
[00:31:34.600 --> 00:31:36.200]  我們可能想起上帝的話
[00:31:36.200 --> 00:31:37.200]  就是悶
[00:31:37.200 --> 00:31:38.400]  你不明白
[00:31:38.400 --> 00:31:40.000]  你不知道他在說什麼
[00:31:40.000 --> 00:31:42.400]  但你絕對很少會經驗到
[00:31:42.400 --> 00:31:45.400]  上帝的話語所謂大有能力
[00:31:45.400 --> 00:31:47.400]  是一回什麼事
[00:31:47.400 --> 00:31:48.400]  換句話
[00:31:48.400 --> 00:31:50.400]  我也會有這樣的反思
[00:31:50.400 --> 00:31:52.600]  我們對神的說話
[00:31:52.600 --> 00:31:55.000]  不只是你看這麼簡單
[00:31:55.000 --> 00:31:58.000]  不只是你記得這麼簡單
[00:31:58.000 --> 00:31:59.600]  原來上帝的話語
[00:31:59.600 --> 00:32:02.200]  在你的信仰裡最巧妙的東西
[00:32:02.200 --> 00:32:04.400]  就是你如何運用上帝的話語
[00:32:04.400 --> 00:32:07.400]  和你的生活去結合
[00:32:07.400 --> 00:32:09.600]  當然在你心裡會想
[00:32:09.600 --> 00:32:11.400]  那即是如何結合
[00:32:11.400 --> 00:32:13.400]  我們說的東西好像很圓
[00:32:13.400 --> 00:32:14.400]  正正這些就是
[00:32:14.400 --> 00:32:16.600]  我們對上帝的說話
[00:32:16.600 --> 00:32:20.400]  神的說話我們是有一些
[00:32:20.400 --> 00:32:23.200]  坦白說我覺得我們是膚淺的
[00:32:23.200 --> 00:32:25.600]  我們只是感到上帝的說話
[00:32:25.600 --> 00:32:26.600]  很悶很不明白
[00:32:26.600 --> 00:32:28.400]  甚至你不知道怎樣
[00:32:28.400 --> 00:32:29.400]  你不懂
[00:32:29.400 --> 00:32:30.800]  那你不是放下了它嗎
[00:32:30.800 --> 00:32:33.400]  甚至你覺得有能力的嗎
[00:32:33.400 --> 00:32:36.800]  我們說神的說話有功效的
[00:32:36.800 --> 00:32:38.800]  即是你可以是
[00:32:38.800 --> 00:32:40.800]  你可能聽過一些見證
[00:32:40.800 --> 00:32:43.400]  神的說話要怎樣去安慰人心
[00:32:43.400 --> 00:32:44.800]  或者你自己都會知道
[00:32:44.800 --> 00:32:46.000]  經驗過神的說話
[00:32:46.000 --> 00:32:47.400]  怎樣去安慰你
[00:32:47.400 --> 00:32:48.600]  但怎樣上帝的說話
[00:32:48.600 --> 00:32:51.000]  能夠給你能力的時候
[00:32:51.000 --> 00:32:53.000]  可能你不知道怎樣發生
[00:32:53.000 --> 00:32:54.400]  即是究竟那條數怎樣計算
[00:32:54.400 --> 00:32:55.400]  我究竟要做甚麼
