
[00:00:00.000 --> 00:00:01.920]  今天講題是新年願望
[00:15:31.580 --> 00:15:34.540]  給點掌聲
[00:15:34.540 --> 00:15:37.440]  不過有一次
[00:15:37.440 --> 00:15:38.580]  我媽媽聽到這邊了
[00:15:38.580 --> 00:15:40.380]  昨晚已經
[00:15:40.380 --> 00:15:42.380]  我確認是真的
[00:15:42.380 --> 00:15:45.160]  有一次我們就這樣衝的時候
[00:15:45.160 --> 00:15:47.360]  不知道四嬸弟子是誰
[00:15:47.360 --> 00:15:49.260]  一腳踢到椅子上
[00:15:49.260 --> 00:15:51.060]  椅子掉下去
[00:15:51.060 --> 00:15:52.460]  我媽媽就一開門
[00:15:52.460 --> 00:15:54.360]  為何有些聲音
[00:15:54.360 --> 00:15:55.900]  於是我就抹一抹電視
[00:15:55.900 --> 00:15:57.800]  當時電視很大盒
[00:15:57.800 --> 00:15:59.360]  很熱
[00:15:59.360 --> 00:16:00.260]  一抹
[00:16:00.260 --> 00:16:02.940]  為何十點多十一點的電視
[00:16:02.940 --> 00:16:07.080]  都這麼熱的
[00:16:07.080 --> 00:16:10.680]  在不在都要做同一件事
[00:16:10.680 --> 00:16:12.040]  很難的
[00:16:12.040 --> 00:16:13.040]  對不對
[00:16:13.040 --> 00:16:14.680]  結果我媽媽昨晚在笑
[00:16:14.680 --> 00:16:15.380]  和我們聊天
[00:16:15.380 --> 00:16:17.380]  笑得一肚子都是
[00:16:17.380 --> 00:16:18.220]  保羅說
[00:16:18.220 --> 00:16:19.520]  我不在不行
[00:16:19.520 --> 00:16:23.000]  你要做同一件事
[00:16:23.000 --> 00:16:24.000]  而其中一樣
[00:16:24.000 --> 00:16:25.320]  我們正在面對的
[00:16:25.320 --> 00:16:26.500]  在二章十四節
[00:16:26.500 --> 00:16:28.360]  你看到我們在吵架
[00:16:28.360 --> 00:16:29.600]  他說凡所行
[00:16:29.600 --> 00:16:33.000]  保羅叫他都不要發育燃起爭論
[00:16:33.000 --> 00:16:34.700]  即是他們在吵架
[00:16:34.700 --> 00:16:36.400]  在這個背景裏面
[00:16:36.400 --> 00:16:37.800]  他叫他們團結
[00:16:37.800 --> 00:16:38.440]  不要爭拗
[00:16:38.440 --> 00:16:39.740]  不要分歧
[00:16:39.740 --> 00:16:41.940]  如果用二章二到三節
[00:16:41.940 --> 00:16:44.740]  你更加知道他們當時有些事發生
[00:16:44.740 --> 00:16:45.680]  不如我們一起讀好不好
[00:16:45.680 --> 00:16:46.620]  一二三
[00:16:46.620 --> 00:16:49.280]  你們就要意念相同
[00:16:49.280 --> 00:16:50.820]  愛心相同
[00:16:50.820 --> 00:16:52.780]  有一樣的心思
[00:16:52.780 --> 00:16:54.620]  有一樣的意念
[00:16:54.620 --> 00:16:57.100]  使我的喜樂可以滿足
[00:16:57.100 --> 00:16:58.960]  凡事都可以談
[00:16:58.960 --> 00:17:01.560]  不可貪圖虛浮的榮耀
[00:17:01.560 --> 00:17:03.540]  只要全心奠卑
[00:17:03.540 --> 00:17:06.060]  各人看見自己是誰
[00:17:06.060 --> 00:17:08.560]  當時估計有人結黨
[00:17:08.560 --> 00:17:10.140]  小圈子
[00:17:10.140 --> 00:17:11.400]  講是非
[00:17:11.400 --> 00:17:14.880]  有人因為貪圖虛浮的榮耀
[00:17:14.880 --> 00:17:15.540]  即是我比較聰明
[00:17:15.540 --> 00:17:17.040]  他不好他差
[00:17:17.040 --> 00:17:18.120]  你看看他
[00:17:18.120 --> 00:17:20.180]  其實是這樣的
[00:17:20.180 --> 00:17:21.420]  開始他們又分享
[00:17:21.420 --> 00:17:22.980]  保羅說不可以
[00:17:22.980 --> 00:17:24.860]  這個是當時的問題
[00:17:24.860 --> 00:17:26.160]  不過當時的問題
[00:17:26.160 --> 00:17:28.280]  就衍生了保羅說
[00:17:28.280 --> 00:17:31.420]  你們在這個處境要誠實無疑
[00:17:31.420 --> 00:17:34.060]  可以嗎
[00:17:34.060 --> 00:17:35.960]  其實這個走陰
[00:17:35.960 --> 00:17:39.360]  這個無可指責誠實無疑
[00:17:39.360 --> 00:17:42.900]  無可指責在新約多次出現
[00:17:42.900 --> 00:17:44.680]  不同的處境
[00:17:44.680 --> 00:17:46.900]  保羅提醒我們
[00:17:46.900 --> 00:17:50.080]  無論在場不在場
[00:17:50.080 --> 00:17:53.940]  都期望他們馴服保羅
[00:17:53.940 --> 00:17:56.280]  保羅馴服保羅的教導
[00:17:56.280 --> 00:17:58.960]  因為保羅是用福音
[00:17:58.960 --> 00:18:01.420]  去帶他們成長
[00:18:01.420 --> 00:18:04.300]  因為保羅要跟神交象
[00:18:04.300 --> 00:18:06.700]  特別二章十六節我們要聽到
[00:18:06.700 --> 00:18:09.000]  因為保羅在照顧他們
[00:18:09.000 --> 00:18:10.860]  想他們生命好
[00:18:10.860 --> 00:18:12.360]  跟人關係好
[00:18:12.360 --> 00:18:14.100]  所以保羅很緊張
[00:18:14.100 --> 00:18:16.880]  如果我們用哥倫多前書四章
[00:18:16.880 --> 00:18:19.400]  另一個角度看同一件事
[00:18:19.400 --> 00:18:21.740]  當時哥倫多有另一件事發生
[00:18:21.740 --> 00:18:22.980]  保羅怎樣講
[00:18:22.980 --> 00:18:24.920]  要他們學保羅
[00:18:24.920 --> 00:18:25.620]  我們一起讀
[00:18:25.620 --> 00:18:27.920]  在四章十五節開始
[00:18:27.920 --> 00:18:29.020]  一二三
[00:18:29.020 --> 00:18:32.320]  因為我是在基督耶穌裡
[00:18:32.320 --> 00:18:34.780]  藉著福音生了你們
[00:18:34.780 --> 00:18:37.700]  所以我勸你們要效法我
[00:18:37.700 --> 00:18:41.660]  因此我帶哥倫多帶過你們那裡去
[00:18:41.660 --> 00:18:45.860]  那是我在主裡親吻的祝福的一次
[00:18:45.860 --> 00:18:47.400]  他要提醒你們
[00:18:47.400 --> 00:18:51.400]  我在基督耶穌裡是怎樣行事為人
[00:18:51.400 --> 00:18:55.700]  各地各教會所教導的一樣
[00:18:55.700 --> 00:18:57.780]  你們願意怎樣呢
[00:18:57.780 --> 00:19:02.520]  要我帶著棍棒到你們那裡呢
[00:19:02.520 --> 00:19:06.460]  還是要我帶著愛和溫柔的心去呢
[00:19:06.460 --> 00:19:08.260]  當時哥倫多前書
[00:19:08.260 --> 00:19:10.220]  哥倫多當時很混亂
[00:19:10.220 --> 00:19:11.460]  所以他要教他們
[00:19:11.460 --> 00:19:14.960]  保羅去不了就找他的入室弟子
[00:19:14.960 --> 00:19:17.160]  他的屬靈兒子提摩大
[00:19:17.160 --> 00:19:21.800]  去到他們那裡叫他們要跟著保羅
[00:19:21.800 --> 00:19:27.080]  並且看清楚保羅的行事為人怎樣跟隨耶穌
[00:19:27.080 --> 00:19:30.680]  所以我們今天的信復
[00:19:30.680 --> 00:19:32.580]  特別我們屬靈的領袖有原因
[00:19:32.580 --> 00:19:35.140]  你要看清楚他是不是跟隨耶穌
[00:19:35.140 --> 00:19:38.240]  明白嗎
[00:19:38.240 --> 00:19:40.620]  這樣如果他教導你
[00:19:40.620 --> 00:19:43.120]  你就要聽 你就會成長
[00:19:43.120 --> 00:19:45.020]  而保羅當時哥倫多說
[00:19:45.020 --> 00:19:47.260]  你不聽 我就拿棍棒
[00:19:47.260 --> 00:19:50.320]  很厲害來毆你
[00:19:50.320 --> 00:19:52.780]  其實他是屬靈的父親
[00:19:52.780 --> 00:19:55.460]  在這段經文之前他說
[00:19:55.460 --> 00:19:56.960]  很多人做你導師
[00:19:56.960 --> 00:19:59.020]  不過做你父親就不多
[00:19:59.020 --> 00:19:59.740]  我是你父親
[00:19:59.740 --> 00:20:03.320]  就是愛你才會教你
[00:20:03.320 --> 00:20:04.280]  真的
[00:20:04.280 --> 00:20:05.960]  他說如果你改變
[00:20:05.960 --> 00:20:08.160]  我就用愛和溫柔
[00:20:08.160 --> 00:20:11.560]  所以保羅期望信徒順復他
[00:20:11.560 --> 00:20:12.820]  是有基礎的
[00:20:12.820 --> 00:20:15.960]  因為保羅順復基督
[00:20:15.960 --> 00:20:17.180]  順復真理
[00:20:17.180 --> 00:20:18.760]  順復神的教導
[00:20:18.760 --> 00:20:20.120]  也是好的教導
[00:20:20.120 --> 00:20:23.080]  所以他說你們該效法我
[00:20:23.080 --> 00:20:25.860]  像我效法基督一樣
[00:20:25.860 --> 00:20:31.200]  為什麼我們一定要有屬靈的牧者
[00:20:31.200 --> 00:20:33.360]  屬靈的領袖看著
[00:20:33.360 --> 00:20:36.120]  因為人是鬼炸的
[00:20:36.120 --> 00:20:38.120]  人心比萬物都鬼炸
[00:20:38.120 --> 00:20:40.360]  沒有人看著
[00:20:40.360 --> 00:20:44.860]  就很容易做一些別人不看著的事
[00:20:44.860 --> 00:20:45.880]  明白嗎
[00:20:45.880 --> 00:20:46.680]  大家都明白
[00:20:46.680 --> 00:20:47.820]  做過父母都明白
[00:20:47.820 --> 00:20:48.920]  做過子女都明白
[00:20:48.920 --> 00:20:51.480]  所以今天我的子女小
[00:20:51.480 --> 00:20:52.840]  有時候我們講了一些話
[00:20:52.840 --> 00:20:54.540]  接著他沒有做都明白
[00:20:54.540 --> 00:20:56.280]  因為他爸爸也是這樣
[00:20:56.280 --> 00:20:57.280]  但是我們會改變的
[00:20:57.280 --> 00:20:59.680]  我們會成長的
[00:20:59.680 --> 00:21:01.640]  我作為我自己的回望
[00:21:01.640 --> 00:21:07.640]  我一生都有很多不同的屬靈師傅
[00:21:07.640 --> 00:21:09.800]  我稱為有三類
[00:21:09.800 --> 00:21:10.720]  如果叫老師
[00:21:10.720 --> 00:21:12.360]  有啞的老師
[00:21:12.360 --> 00:21:14.200]  有細的老師
[00:21:14.200 --> 00:21:14.880]  有大老師
[00:21:14.880 --> 00:21:15.480]  什麼叫啞
[00:21:15.480 --> 00:21:15.880]  細
[00:21:15.880 --> 00:21:16.520]  我自己講講
[00:21:16.520 --> 00:21:18.400]  我估計和你差不多
[00:21:18.400 --> 00:21:19.880]  啞老師我很喜歡看書
[00:21:19.880 --> 00:21:20.880]  如果大家知道
[00:21:20.880 --> 00:21:23.120]  啞老師教了我很多東西
[00:21:23.120 --> 00:21:25.360]  重點是我要學
[00:21:25.360 --> 00:21:27.600]  我記得其中一本書
[00:21:27.600 --> 00:21:28.960]  Robert Clinton寫
[00:21:28.960 --> 00:21:31.280]  他講到
[00:21:31.280 --> 00:21:33.400]  他講到一個故事
[00:21:33.400 --> 00:21:36.000]  有人問J.P. Morgan
[00:21:36.000 --> 00:21:39.320]  J. Morgan是一個非常出名的金融界巨子
[00:21:39.320 --> 00:21:40.840]  現在去世了
[00:21:40.840 --> 00:21:46.960]  他說如果你的客人有東西給你做抵納品
[00:21:46.960 --> 00:21:49.760]  你覺得什麼是最好的抵納品
[00:21:49.760 --> 00:21:52.280]  當然我們會想債券股票
[00:21:52.280 --> 00:21:54.520]  因為是金融界的人
[00:21:54.520 --> 00:21:56.840]  但是J.P. Morgan怎麼回答
[00:21:56.840 --> 00:22:00.200]  他說客人最好的抵納品是
[00:22:00.200 --> 00:22:01.800]  他的品格
[00:22:01.800 --> 00:22:02.680]  character
[00:22:02.680 --> 00:22:03.680]  是他的品格
[00:22:03.680 --> 00:22:05.080]  我覺得非常好
[00:22:05.080 --> 00:22:07.720]  這本書我是九年前看的
[00:22:07.720 --> 00:22:09.520]  我記得現在
[00:22:09.520 --> 00:22:13.880]  接著有人問什麼是品格
[00:22:13.880 --> 00:22:15.360]  D.L. Moody 穆迪
[00:22:15.360 --> 00:22:17.000]  他回答得非常精彩
[00:22:17.000 --> 00:22:19.200]  品格是什麼呢
[00:22:19.200 --> 00:22:21.960]  品格是
[00:22:21.960 --> 00:22:26.720]  character is what a man is
[00:22:26.720 --> 00:22:29.240]  in the dark
[00:22:29.240 --> 00:22:33.800]  他說品格是當一個人是什麼
[00:22:33.800 --> 00:22:36.280]  就是當他在黑暗裡面
[00:22:36.280 --> 00:22:38.080]  他是什麼就是他的品格
[00:22:38.080 --> 00:22:40.920]  即是人看著的未必是他
[00:22:40.920 --> 00:22:42.680]  在黑暗裡面沒有人看著
[00:22:42.680 --> 00:22:45.400]  又或者他在人生的低谷
[00:22:45.400 --> 00:22:46.440]  你就看到他的品格
[00:22:46.440 --> 00:22:47.560]  哇 我覺得
[00:22:47.560 --> 00:22:49.120]  雅老師厲害嗎
[00:22:49.120 --> 00:22:51.040]  厲害
[00:22:51.040 --> 00:22:52.840]  第二個叫細老師
[00:22:52.840 --> 00:22:54.680]  不是他細 是他細聲
[00:22:54.680 --> 00:22:55.800]  但是我聽
[00:22:55.800 --> 00:22:57.920]  他不是直接教我的老師
[00:22:57.920 --> 00:22:59.680]  旁邊的人發生的事
[00:22:59.680 --> 00:23:04.040]  例如我近來在我們同工的群組說了
[00:23:04.040 --> 00:23:07.400]  我們教會有兩個女大俠
[00:23:07.400 --> 00:23:09.360]  一個大一點 一個沒那麼大俠
[00:23:09.360 --> 00:23:10.800]  是什麼呢
[00:23:10.800 --> 00:23:11.600]  我不知道大家都知道
[00:23:11.600 --> 00:23:14.160]  我們服侍很多露宿者
[00:23:14.160 --> 00:23:17.240]  雖然當時是我開展
[00:23:17.240 --> 00:23:19.760]  不過跟著發揚光大
[00:23:19.760 --> 00:23:21.280]  in charge 不是我
[00:23:21.280 --> 00:23:23.440]  是兩個女俠
[00:23:23.440 --> 00:23:24.520]  這兩個女俠不少東西
[00:23:24.520 --> 00:23:26.040]  不要得罪她
[00:23:26.040 --> 00:23:27.760]  一個是Pastor Vimy
[00:23:27.760 --> 00:23:29.080]  一個是Pastor Irene
[00:23:29.080 --> 00:23:32.840]  一看到她都有點氣勢
[00:23:32.840 --> 00:23:36.360]  即是額頭了 先拍張照片
[00:23:36.360 --> 00:23:40.720]  我自己非常之仰慕
[00:23:40.720 --> 00:23:43.320]  他們愛主愛地的地步
[00:23:43.320 --> 00:23:45.840]  他們就這樣去到不計較
[00:23:45.840 --> 00:23:48.680]  帶隊去到前線
[00:23:48.680 --> 00:23:51.600]  不單止露宿者來到這裡崇拜
[00:23:51.600 --> 00:23:53.880]  每兩個禮拜一個下午
[00:23:53.880 --> 00:23:57.080]  他們帶著義工一起去露宿者的地方
[00:23:57.080 --> 00:24:00.080]  啊 這個就是我的老師
[00:24:00.080 --> 00:24:01.160]  細的老師是什麼
[00:24:01.160 --> 00:24:02.920]  他沒有直接跟我說
[00:24:02.920 --> 00:24:04.440]  細細聲在旁邊做事我都見到
[00:24:04.440 --> 00:24:06.120]  我記得小學我讀天主教校
[00:24:06.120 --> 00:24:07.000]  一個男校
[00:24:07.000 --> 00:24:09.480]  男校我年代沒什麼玩的
[00:24:09.480 --> 00:24:11.840]  我記得有一次我們就玩膠袋
[00:24:11.840 --> 00:24:12.560]  即是怎樣
[00:24:12.560 --> 00:24:13.960]  周圍的膠袋一套在你身上
[00:24:13.960 --> 00:24:15.360]  你就拿一套在旁邊
[00:24:15.360 --> 00:24:16.320]  是這樣玩的
[00:24:16.320 --> 00:24:17.840]  沒有手機 沒有電話
[00:24:17.840 --> 00:24:20.880]  結果被我們校長看到
[00:24:20.880 --> 00:24:23.720]  幸好他看到的不是我
[00:24:23.720 --> 00:24:24.720]  看到我的同學
[00:24:24.720 --> 00:24:25.760]  跟著又怎樣呢
[00:24:25.760 --> 00:24:26.720]  接下來一個禮拜
[00:24:26.720 --> 00:24:27.960]  沒有了小息
[00:24:27.960 --> 00:24:31.080]  那個同學就拿著膠袋套自己
[00:24:31.080 --> 00:24:33.640]  我說用不著感染啊 心想
[00:24:33.640 --> 00:24:36.440]  不過 我想回頭
[00:24:36.440 --> 00:24:39.080]  這一班的神職人員
[00:24:39.080 --> 00:24:41.120]  一個有法國來 有愛爾蘭來
[00:24:41.120 --> 00:24:42.360]  有馬來西亞來
[00:24:42.360 --> 00:24:43.400]  他就來到香港
[00:24:43.400 --> 00:24:44.840]  死在香港
[00:24:44.840 --> 00:24:47.320]  就是教我們這班人
[00:24:47.320 --> 00:24:49.160]  哇 我自己覺得
[00:24:49.160 --> 00:24:50.880]  很感動
[00:24:50.880 --> 00:24:53.240]  很多都死了
[00:24:53.240 --> 00:24:55.600]  還有當然有些大老師
[00:24:55.600 --> 00:24:57.000]  即是直接我問他的
[00:24:57.000 --> 00:24:58.400]  特別有四個師傅
[00:24:58.400 --> 00:24:59.560]  大家都知道
[00:24:59.560 --> 00:25:02.600]  楊姨 楊慶求牧師
[00:25:02.600 --> 00:25:03.720]  曾金發牧師
[00:25:03.720 --> 00:25:05.040]  還有David Osberg
[00:25:05.040 --> 00:25:07.040]  四個兩個都過世了
[00:25:07.040 --> 00:25:08.560]  但是我直接問
[00:25:08.560 --> 00:25:10.280]  直接他教我的
[00:25:10.280 --> 00:25:13.400]  他講 我就聽
[00:25:13.400 --> 00:25:16.080]  保羅說
[00:25:16.080 --> 00:25:18.760]  他是新當時
[00:25:18.760 --> 00:25:21.240]  菲勒比教會會眾的人
[00:25:21.240 --> 00:25:23.680]  我相信當時他們已經開始有些
[00:25:23.680 --> 00:25:26.240]  亂了
[00:25:26.240 --> 00:25:29.040]  所以保羅說 你要聽
[00:25:29.040 --> 00:25:31.680]  所以第二點 第一個值得問
[00:25:31.680 --> 00:25:35.400]  有哪個屬靈的前輩
[00:25:35.400 --> 00:25:38.600]  這個師傅跟那個師傅不同
[00:25:38.600 --> 00:25:40.640]  師傅是教技巧的
[00:25:40.640 --> 00:25:42.560]  師傅 即是父親
[00:25:42.560 --> 00:25:43.560]  屬靈的父親
[00:25:43.560 --> 00:25:46.120]  是教生命
[00:25:46.120 --> 00:25:49.200]  哪個是你的師傅
[00:25:49.200 --> 00:25:51.200]  你聽著的
[00:25:51.200 --> 00:25:53.120]  你信服的
[00:25:53.120 --> 00:25:54.200]  沒有了他
[00:25:54.200 --> 00:25:56.360]  你生命很多黑暗點
[00:25:56.360 --> 00:25:58.160]  過不了
[00:25:58.160 --> 00:25:59.760]  明白嗎
[00:25:59.760 --> 00:26:00.960]  你想想
[00:26:00.960 --> 00:26:03.960]  特別我鼓勵你的驅魔
[00:26:03.960 --> 00:26:08.280]  你的組長
[00:26:08.280 --> 00:26:11.280]  應該都是你其中的一部分
[00:26:11.280 --> 00:26:12.760]  第二件事
[00:26:12.760 --> 00:26:13.600]  無可指責
[00:26:13.600 --> 00:26:16.360]  完全可以活在自由裡面
[00:26:16.360 --> 00:26:19.480]  完全沒有再被罪捆綁
[00:26:19.480 --> 00:26:20.640]  我們看下去
[00:26:20.640 --> 00:26:23.320]  這個越來越難解了
[00:26:23.320 --> 00:26:24.080]  我們不如
[00:26:24.080 --> 00:26:25.960]  都再讀回十二 十三節
[00:26:25.960 --> 00:26:26.600]  兩節都讀一下
[00:26:26.600 --> 00:26:27.600]  一 二 三
[00:26:27.600 --> 00:26:30.800]  這樣看來我親愛的弟兄
[00:26:30.800 --> 00:26:33.160]  你們既是常常伏擊
[00:26:33.160 --> 00:26:35.440]  不但我在你們那裡
[00:26:35.440 --> 00:26:38.240]  就算我如今不在你們那裡
[00:26:38.240 --> 00:26:39.720]  也是常常伏擊
[00:26:39.720 --> 00:26:42.560]  就當恐懼最前輩
[00:26:42.560 --> 00:26:44.400]  你們得救的功夫
[00:26:44.400 --> 00:26:46.640]  因為你們立志行事
[00:26:46.640 --> 00:26:49.480]  高士神在你們心裡運行
[00:26:49.480 --> 00:26:52.400]  就要承受他的美意
[00:26:52.400 --> 00:26:53.640]  好了 看到十三節
[00:26:53.640 --> 00:26:57.280]  第二點我們要學的是立志
[00:26:57.280 --> 00:26:59.440]  而這個立志是依靠神的
[00:26:59.440 --> 00:27:00.720]  就是說如果你有些事
[00:27:00.720 --> 00:27:02.960]  你不決定不立志要堅定行
[00:27:02.960 --> 00:27:04.160]  永遠都在
[00:27:04.160 --> 00:27:05.920]  它不會自然沒有的
[00:27:05.920 --> 00:27:07.680]  你家裡如果有些垃圾
[00:27:07.680 --> 00:27:09.560]  你不會站在那裡看著它
[00:27:09.560 --> 00:27:12.400]  明天它突然間走了
[00:27:12.400 --> 00:27:14.960]  你要決定做事
[00:27:14.960 --> 00:27:16.360]  令它離開
[00:27:16.360 --> 00:27:17.800]  又這麼說
[00:27:17.800 --> 00:27:20.720]  在這個整個的旅程裡面
[00:27:20.720 --> 00:27:24.720]  立志行事
[00:27:24.720 --> 00:27:25.520]  可以這麼說
[00:27:25.520 --> 00:27:30.960]  是一個救恩必然的元素
[00:27:30.960 --> 00:27:32.200]  可以嗎
[00:27:32.200 --> 00:27:34.000]  就是說當你經歷救恩
[00:27:34.000 --> 00:27:36.320]  你不堅定去行
[00:27:36.320 --> 00:27:40.160]  就好像你跌落泥濘沼澤
[00:27:40.160 --> 00:27:41.480]  你快要沉下去
[00:27:41.480 --> 00:27:43.320]  有一隻手把你扶上來
[00:27:43.320 --> 00:27:44.520]  扶到一半
[00:27:44.520 --> 00:27:46.960]  一半乾淨 一半不乾淨
[00:27:46.960 --> 00:27:50.200]  你又等一等
[00:27:50.200 --> 00:27:51.600]  保持在這個位置就可以了
[00:27:51.600 --> 00:27:52.600]  一半
[00:27:52.600 --> 00:27:53.960]  不要動
[00:27:53.960 --> 00:27:55.760]  我繼續這樣
[00:27:55.760 --> 00:27:58.120]  十天 一年
[00:27:58.120 --> 00:27:59.960]  是不正常的
[00:27:59.960 --> 00:28:01.800]  你一是就出來了
[00:28:01.800 --> 00:28:04.840]  完全乾淨 聖潔行
[00:28:04.840 --> 00:28:07.080]  一是你跌下去那個
[00:28:07.080 --> 00:28:07.920]  不忠不奸
[00:28:07.920 --> 00:28:09.880]  沒有這件事發生
[00:28:09.880 --> 00:28:10.400]  明白嗎
[00:28:10.400 --> 00:28:11.320]  好
[00:28:11.320 --> 00:28:13.320]  我們看看這件事是什麼呢
[00:28:13.320 --> 00:28:14.880]  有些什麼要離開
[00:28:14.880 --> 00:28:16.120]  但是這段經文
[00:28:16.120 --> 00:28:17.920]  有一個很難解的地方
[00:28:17.920 --> 00:28:20.960]  它說你要恐懼戰經
[00:28:20.960 --> 00:28:24.520]  造成你得救的功夫
[00:28:24.520 --> 00:28:25.920]  造成你得救的功夫
[00:28:25.920 --> 00:28:28.080]  就是work out
[00:28:28.080 --> 00:28:30.120]  這個就非常難解了
[00:28:30.120 --> 00:28:31.320]  什麼work out
[00:28:31.320 --> 00:28:32.360]  work out 是吧
[00:28:32.360 --> 00:28:35.440]  首先work out
[00:28:35.440 --> 00:28:37.920]  work out a plan
[00:28:37.920 --> 00:28:39.880]  就是說你要做
[00:28:39.880 --> 00:28:41.360]  製造一個計劃
[00:28:41.360 --> 00:28:42.920]  完成一個計劃
[00:28:42.920 --> 00:28:46.480]  那你說救恩你要
[00:28:46.480 --> 00:28:47.200]  完成它
[00:28:47.200 --> 00:28:49.200]  你要努力去行
[00:28:49.200 --> 00:28:51.880]  那保羅豈不是自己打自己的嘴巴
[00:28:51.880 --> 00:28:52.680]  如果你聽得明白
[00:28:52.680 --> 00:28:53.520]  明白不明白的
[00:28:53.520 --> 00:28:55.240]  有些神學的東西
[00:28:55.240 --> 00:28:56.120]  保羅不是說
[00:28:56.120 --> 00:28:57.680]  得救是本乎恩
[00:28:57.680 --> 00:28:58.880]  恩著信的嗎
[00:28:58.880 --> 00:29:00.880]  在另一本書而不所書
[00:29:00.880 --> 00:29:02.320]  不是出於自己
[00:29:02.320 --> 00:29:03.760]  是神所致的嗎
[00:29:03.760 --> 00:29:04.920]  那誰在這裡又說
[00:29:04.920 --> 00:29:07.200]  你要造成你得救的功夫
[00:29:07.200 --> 00:29:11.280]  work out your salvation
[00:29:11.280 --> 00:29:12.240]  說了些什麼
[00:29:12.240 --> 00:29:14.280]  我們一定要學得很清楚
[00:29:14.280 --> 00:29:15.680]  否則呢
[00:29:15.680 --> 00:29:18.880]  我們就會亂弄
[00:29:18.880 --> 00:29:20.720]  我們看看究竟保羅是怎樣
[00:29:20.720 --> 00:29:23.480]  這個絕對對我們重要
[00:29:23.480 --> 00:29:25.600]  和影響我們怎樣活一天
[00:29:25.600 --> 00:29:26.880]  我們知道
[00:29:26.880 --> 00:29:29.200]  我們很清楚羅馬書說
[00:29:29.200 --> 00:29:30.640]  神的憤怒
[00:29:30.640 --> 00:29:32.240]  天上顯明給一些
[00:29:32.240 --> 00:29:33.960]  不敬虔對神
[00:29:33.960 --> 00:29:34.640]  不義的人
[00:29:34.640 --> 00:29:36.080]  就是神的審判來到
[00:29:36.080 --> 00:29:37.920]  我們會滅亡的
[00:29:37.920 --> 00:29:40.240]  所以我們應該
[00:29:40.240 --> 00:29:43.040]  在這個滅亡的裡面
[00:29:43.040 --> 00:29:45.240]  那裡就永遠受刑
[00:29:45.240 --> 00:29:46.600]  對不對
[00:29:46.600 --> 00:29:48.320]  但是我們不用受刑
[00:29:48.320 --> 00:29:50.120]  因為耶穌為我們受刑
[00:29:50.120 --> 00:29:51.960]  上了十字架
[00:29:51.960 --> 00:29:53.960]  流了寶血
[00:29:53.960 --> 00:29:55.320]  潔淨我們的罪
[00:29:55.320 --> 00:29:57.080]  讓我們可以重生
[00:29:57.080 --> 00:29:59.520]  對不對
[00:29:59.520 --> 00:30:02.960]  那我們要分開究竟是什麼事
[00:30:02.960 --> 00:30:03.680]  我們經常說
[00:30:03.680 --> 00:30:06.000]  哎呀 我是蒙因的罪人
[00:30:06.000 --> 00:30:08.280]  所以我信了主五年八年
[00:30:08.280 --> 00:30:14.280]  唉 真是六根未清淨
[00:30:14.280 --> 00:30:18.720]  我未託佛那麼大
[00:30:18.720 --> 00:30:20.640]  蒙因的罪人
[00:30:20.640 --> 00:30:22.680]  其實是不是聖經說的呢
[00:30:22.680 --> 00:30:24.520]  有沒有這件事呢
[00:30:24.520 --> 00:30:26.640]  還是什麼階段呢
[00:30:26.640 --> 00:30:28.240]  你聽清楚你明白我講什麼
[00:30:28.240 --> 00:30:29.440]  那個好像很多人
[00:30:29.440 --> 00:30:30.960]  經常有一個藉口
[00:30:30.960 --> 00:30:33.800]  我是蒙因的罪人
[00:30:33.800 --> 00:30:35.800]  所以我今天犯罪
[00:30:35.800 --> 00:30:37.040]  明日刑
[00:30:37.040 --> 00:30:38.720]  後日又犯
[00:30:38.720 --> 00:30:41.520]  大後日刑
[00:30:41.520 --> 00:30:42.800]  聖經不是說這件事
[00:30:42.800 --> 00:30:45.200]  從來都沒有說這件事
[00:30:45.200 --> 00:30:46.560]  聖經說什麼呢
[00:30:46.560 --> 00:30:49.520]  我們看一看
[00:30:49.520 --> 00:30:50.520]  信是什麼
[00:30:50.520 --> 00:30:52.680]  是信耶穌為我們死在十字架
[00:30:52.680 --> 00:30:53.520]  帶來救恩
[00:30:53.520 --> 00:30:55.720]  因信稱義
[00:30:55.720 --> 00:30:57.840]  所以我們本來還在罪
[00:30:57.840 --> 00:30:58.720]  我們很兇
[00:30:58.720 --> 00:30:59.680]  我們罵人
[00:30:59.680 --> 00:31:01.320]  家庭混亂的時候
[00:31:01.320 --> 00:31:04.360]  我們信了耶穌為我們死在十字架
[00:31:04.360 --> 00:31:05.960]  因此我們成為義人
[00:31:05.960 --> 00:31:06.760]  我們未是義人
[00:31:06.760 --> 00:31:08.040]  不過我們成為義人
[00:31:08.040 --> 00:31:09.000]  義人的意思
[00:31:09.000 --> 00:31:10.600]  就是說我們在神的眼中
[00:31:10.600 --> 00:31:11.720]  有法律的地位
[00:31:11.720 --> 00:31:12.400]  成為義
[00:31:12.400 --> 00:31:14.520]  但是我們行動未成功
[00:31:14.520 --> 00:31:15.280]  行不行
[00:31:15.280 --> 00:31:17.480]  因為有人為我們受了刑
[00:31:17.480 --> 00:31:18.920]  所以你不用交罰款走了
[00:31:18.920 --> 00:31:20.240]  因為幫你交了
[00:31:20.240 --> 00:31:21.440]  明白嗎
