
[00:00:00.000 --> 00:00:03.440]  今天跟大家分享的是「睡醒系列二」
[00:15:08.680 --> 00:15:11.400]  以及帶人信主的
[00:15:11.400 --> 00:15:12.080]  所以我們知道
[00:15:12.080 --> 00:15:14.160]  僕人不算什麼
[00:15:14.160 --> 00:15:15.640]  沒什麼值得誇口
[00:15:15.640 --> 00:15:16.800]  所以保羅說
[00:15:16.800 --> 00:15:18.640]  既然我們在執事的時候
[00:15:18.640 --> 00:15:21.240]  不用過分地標榜他們
[00:15:21.240 --> 00:15:22.960]  高舉他們
[00:15:22.960 --> 00:15:25.640]  不用以為跟他們為傲
[00:15:25.640 --> 00:15:26.840]  不需要互相比較
[00:15:26.840 --> 00:15:28.800]  不需要互相增敬
[00:15:28.800 --> 00:15:31.920]  我們要正確認識一下自己的身份
[00:15:31.920 --> 00:15:33.200]  我們被神揀選
[00:15:33.200 --> 00:15:37.520]  我們都是神揀的僕人
[00:15:37.520 --> 00:15:39.080]  僕人
[00:15:39.080 --> 00:15:39.920]  OK
[00:15:39.920 --> 00:15:41.320]  你是誰
[00:15:41.320 --> 00:15:43.840]  神的僕人
[00:15:43.840 --> 00:15:44.600]  僕人
[00:15:44.600 --> 00:15:45.200]  正確來說
[00:15:45.200 --> 00:15:48.200]  神的僕人是屬於神的
[00:15:48.200 --> 00:15:50.000]  我們不單單屬於某一個人
[00:15:50.000 --> 00:15:50.800]  某一個小組
[00:15:50.800 --> 00:15:52.320]  某一間教會
[00:15:52.320 --> 00:15:53.640]  某個宗派
[00:15:53.640 --> 00:15:54.800]  嚴格來說
[00:15:54.800 --> 00:15:58.160]  我們是單單屬於神
[00:15:58.160 --> 00:15:59.440]  既然我們屬於神
[00:15:59.440 --> 00:16:01.160]  是神的僕人的時候
[00:16:01.160 --> 00:16:05.680]  我們就應該要做回僕人要做的事
[00:16:05.680 --> 00:16:06.600]  最近有一次
[00:16:06.600 --> 00:16:07.240]  圓了崇拜
[00:16:07.240 --> 00:16:09.880]  我和弟兄姊妹去吃午飯
[00:16:09.880 --> 00:16:12.200]  去到一間酒樓
[00:16:12.200 --> 00:16:14.680]  那間酒樓進去之後
[00:16:14.680 --> 00:16:17.680]  那些侍應簡直
[00:16:17.680 --> 00:16:19.280]  進去之後
[00:16:19.280 --> 00:16:22.560]  為何全場沒有侍應走來走去
[00:16:22.560 --> 00:16:23.600]  大部分的侍應
[00:16:23.600 --> 00:16:24.720]  一是站在角落
[00:16:24.720 --> 00:16:26.560]  這裡那裡那裡
[00:16:26.560 --> 00:16:28.160]  當你沒有水
[00:16:28.160 --> 00:16:30.560]  要加水斟茶的時候
[00:16:30.560 --> 00:16:31.480]  進去很久
[00:16:31.480 --> 00:16:32.800]  他好像看不到你
[00:16:32.800 --> 00:16:35.160]  很久才來
[00:16:35.160 --> 00:16:36.360]  點心車
[00:16:36.360 --> 00:16:37.560]  你吃了很久
[00:16:37.560 --> 00:16:39.440]  好像沒怎麼吃過東西
[00:16:39.440 --> 00:16:40.880]  點心車這麼慢
[00:16:40.880 --> 00:16:42.040]  從那裡到那裡
[00:16:42.040 --> 00:16:47.400]  為何推這麼久
[00:16:47.400 --> 00:16:51.000]  但突然之間
[00:16:51.000 --> 00:16:53.720]  他就好像開了渦輪一樣
[00:16:53.720 --> 00:16:55.160]  斟茶那個
[00:16:55.160 --> 00:16:56.800]  明明你還有很多水
[00:16:56.800 --> 00:16:57.800]  有空就走過來
[00:16:57.800 --> 00:16:59.960]  揭開看看還有沒有要加水
[00:16:59.960 --> 00:17:01.200]  有空又走過來
[00:17:01.200 --> 00:17:02.280]  自己走過來
[00:17:02.280 --> 00:17:04.520]  不用叫他又來加水
[00:17:04.520 --> 00:17:06.560]  點心車不斷推過來
[00:17:06.560 --> 00:17:08.760]  問你要不要要不要
[00:17:08.760 --> 00:17:12.000]  一舉手就馬上有人走過來
[00:17:12.000 --> 00:17:15.800]  為甚麼
[00:17:15.800 --> 00:17:17.200]  老闆回來了
[00:17:17.200 --> 00:17:19.200]  終於
[00:17:19.200 --> 00:17:20.600]  老闆回來之後
[00:17:20.600 --> 00:17:22.840]  全場簡直不同了
[00:17:22.840 --> 00:17:24.520]  全部的侍應
[00:17:24.520 --> 00:17:25.880]  一百八十度轉變
[00:17:25.880 --> 00:17:28.120]  非常積極
[00:17:28.120 --> 00:17:29.400]  各位弟兄姊妹
[00:17:29.400 --> 00:17:30.600]  今時今日
[00:17:30.600 --> 00:17:35.720]  這樣的服務態度不夠的
[00:17:35.720 --> 00:17:36.240]  弟兄姊妹
[00:17:36.240 --> 00:17:38.960]  今天我們是神的僕人
[00:17:38.960 --> 00:17:44.960]  我們的服務態度夠不夠呢
[00:17:44.960 --> 00:17:49.120]  我們是福斯神
[00:17:49.120 --> 00:17:57.480]  我們是神所重用的工人
[00:17:57.480 --> 00:17:59.440]  我真的很喜歡去到一些餐廳
[00:17:59.440 --> 00:18:01.560]  特別是一些日本人的餐廳
[00:18:01.560 --> 00:18:02.560]  你一進去
[00:18:02.560 --> 00:18:04.760]  他們很大聲地會歡迎你
[00:18:04.760 --> 00:18:05.400]  不單止歡迎
[00:18:05.400 --> 00:18:10.360]  我還要加過甚麼
[00:18:10.360 --> 00:18:12.040]  應該沒有那麼多吧
[00:18:12.040 --> 00:18:14.280]  應該插成這樣吧
[00:18:14.280 --> 00:18:16.400]  代表些甚麼
[00:18:16.400 --> 00:18:22.360]  這代表歡迎一種很謙卑的態度
[00:18:22.360 --> 00:18:24.680]  今天我們面對著神
[00:18:24.680 --> 00:18:26.960]  我們有沒有這麼謙卑
[00:18:26.960 --> 00:18:30.360]  神我們準備聽你
[00:18:30.360 --> 00:18:31.960]  究竟你有甚麼吩咐
[00:18:31.960 --> 00:18:33.080]  你隨時告訴我們
[00:18:33.080 --> 00:18:37.440]  我們一聽到就馬上去做
[00:18:37.440 --> 00:18:41.200]  這些就是主的僕人要做的事
[00:18:41.200 --> 00:18:42.520]  對不對
[00:18:42.520 --> 00:18:45.480]  今天我們教會復興
[00:18:45.480 --> 00:18:48.360]  我們需要更多真正的主的僕人
[00:18:48.360 --> 00:18:50.680]  我們不需要很多站在一旁
[00:18:50.680 --> 00:18:53.880]  指指點點擺盤的CEO
[00:18:53.880 --> 00:18:56.600]  我們需要真正的僕人
[00:18:56.600 --> 00:18:59.360]  你是主的僕人嗎
[00:18:59.360 --> 00:19:00.880]  真正主的僕人
[00:19:00.880 --> 00:19:05.920]  是會解決那些分黨分派的問題
[00:19:05.920 --> 00:19:07.280]  Amen
[00:19:07.280 --> 00:19:08.400]  第三
[00:19:08.400 --> 00:19:10.120]  剛才我們說
[00:19:10.120 --> 00:19:13.200]  我們要知道自己的狀況
[00:19:13.200 --> 00:19:15.680]  開放給神來做我們的生命
[00:19:15.680 --> 00:19:17.960]  第二就是我們要知道自己的身份
[00:19:17.960 --> 00:19:18.960]  我們是僕人
[00:19:18.960 --> 00:19:22.400]  我們積極做我們僕人要做的事
[00:19:22.400 --> 00:19:24.680]  第三點
[00:19:24.680 --> 00:19:26.440]  我們要知道在這個過程中
[00:19:26.440 --> 00:19:29.320]  我們是和神一起去做事
[00:19:29.320 --> 00:19:32.160]  其實升級了的
[00:19:32.160 --> 00:19:33.920]  你見不見
[00:19:33.920 --> 00:19:35.680]  剛才說僕人
[00:19:35.680 --> 00:19:38.000]  但是神不單止認你做僕人
[00:19:38.000 --> 00:19:40.520]  而是他和你是同工
[00:19:40.520 --> 00:19:43.280]  我們一起做事的
[00:19:43.280 --> 00:19:46.400]  立刻我們的身份都不同了
[00:19:46.400 --> 00:19:48.080]  我們一起再讀八節九節
[00:19:48.080 --> 00:19:49.800]  預備一二三
[00:19:49.800 --> 00:19:52.000]  播種和淋水的工作
[00:19:52.000 --> 00:19:54.680]  是最低層的僕人工作
[00:19:54.680 --> 00:19:56.560]  報酬都不多
[00:19:56.560 --> 00:19:58.640]  他們之所以值得做
[00:19:58.640 --> 00:20:01.680]  是因為我們在服侍神
[00:20:01.680 --> 00:20:03.760]  你們是神的田地
[00:20:03.760 --> 00:20:07.160]  我們在裡面和神一起工作
[00:20:07.160 --> 00:20:09.440]  和神一起工作
[00:20:09.440 --> 00:20:11.320]  值得做
[00:20:11.320 --> 00:20:12.240]  是不是
[00:20:12.240 --> 00:20:13.240]  值得做
[00:20:13.240 --> 00:20:17.400]  這份工作值得做
[00:20:17.400 --> 00:20:18.960]  記不記得我們在聖誕節之前
[00:20:18.960 --> 00:20:21.320]  我們有一個行動就是
[00:20:21.320 --> 00:20:25.600]  我們包了一些鐵桃
[00:20:25.600 --> 00:20:27.720]  就是一些碗布
[00:20:27.720 --> 00:20:28.680]  聖誕的碗布
[00:20:28.680 --> 00:20:31.080]  接著我們有一張聖誕卡
[00:20:31.080 --> 00:20:33.840]  送給我們附近的鄰居
[00:20:33.840 --> 00:20:37.400]  我們大概發了二百多份禮物
[00:20:37.400 --> 00:20:38.880]  我們動員了超過
[00:20:38.880 --> 00:20:42.680]  那天有起碼多過五十個弟兄姊妹
[00:20:42.680 --> 00:20:45.240]  很多的弟兄姊妹大大小小的
[00:20:45.240 --> 00:20:47.080]  在這裡一起出去
[00:20:47.080 --> 00:20:52.480]  我們用了幾百元出去做這個行動
[00:20:52.480 --> 00:20:53.760]  當然你會記得
[00:20:53.760 --> 00:20:54.840]  其實我們將聖誕卡
[00:20:54.840 --> 00:20:56.600]  除了祝他們聖誕快樂之外
[00:20:56.600 --> 00:20:57.600]  還有一個目的
[00:20:57.600 --> 00:20:59.000]  記不記得
[00:20:59.000 --> 00:21:00.400]  就是問問我們的鄰居
[00:21:00.400 --> 00:21:01.920]  就是很感謝你們
[00:21:01.920 --> 00:21:03.960]  聖誕快樂
[00:21:03.960 --> 00:21:06.680]  還有我們教會也很多人
[00:21:06.680 --> 00:21:08.520]  我們有時星期天
[00:21:08.520 --> 00:21:11.280]  我們也會泊車在外面的街道上
[00:21:11.280 --> 00:21:12.680]  如果你覺得有不方便
[00:21:12.680 --> 00:21:14.040]  或者有任何問題
[00:21:14.040 --> 00:21:15.640]  就歡迎你聯絡我們
[00:21:15.640 --> 00:21:20.480]  告訴我們
[00:21:20.480 --> 00:21:23.760]  當我們做完這個行動之後
[00:21:23.760 --> 00:21:29.480]  值不值得呢
[00:21:29.480 --> 00:21:32.960]  最近我收到一個電郵
[00:21:32.960 --> 00:21:38.000]  鄰居給了電郵給我們
[00:21:38.000 --> 00:21:40.280]  我心想終於有鄰居回應說
[00:21:40.280 --> 00:21:41.920]  不方便泊在家門口
[00:21:41.920 --> 00:21:42.640]  這樣也好
[00:21:42.640 --> 00:21:45.440]  有回應的對吧
[00:21:45.440 --> 00:21:47.080]  但不是的
[00:21:47.080 --> 00:21:49.680]  這個鄰居是一個基督徒
[00:21:49.680 --> 00:21:51.240]  他住在我們教會附近
[00:21:51.240 --> 00:21:52.520]  他說經常
[00:21:52.520 --> 00:21:55.600]  久不久都會收到我們教會一些禮物
[00:21:55.600 --> 00:21:59.560]  他覺得這是一個很好的愛的行動
[00:21:59.560 --> 00:22:01.800]  他說他經常為我們教會祈禱
[00:22:01.800 --> 00:22:05.000]  也為他的鄰居祈禱
[00:22:05.000 --> 00:22:09.000]  甚至他拍照給我們看
[00:22:09.000 --> 00:22:11.000]  這個灰色的
[00:22:11.000 --> 00:22:16.680]  是一個教會的環保購物袋
[00:22:16.680 --> 00:22:18.120]  我們幾年前做
[00:22:18.120 --> 00:22:19.720]  以及派給鄰居的
[00:22:19.720 --> 00:22:21.880]  他說你們這麼多年派的禮物
[00:22:21.880 --> 00:22:24.560]  我都有保存住到現在
[00:22:24.560 --> 00:22:29.040]  我一直都有為你們祈禱
[00:22:29.040 --> 00:22:31.120]  感謝主
[00:22:31.120 --> 00:22:34.800]  有時候我們做的事情好像很微小
[00:22:34.800 --> 00:22:38.400]  有時候不知道有沒有果效
[00:22:38.400 --> 00:22:42.040]  但是值得
[00:22:42.040 --> 00:22:45.560]  因為我們這樣是為神而做
[00:22:45.560 --> 00:22:48.160]  為愛身邊的人而做
[00:22:48.160 --> 00:22:50.120]  為教會而做
[00:22:50.120 --> 00:22:52.240]  值得
[00:22:52.240 --> 00:22:56.560]  最近我也有跟一些弟兄姊妹
[00:22:56.560 --> 00:23:00.520]  一些領袖一起商討
[00:23:00.520 --> 00:23:03.160]  要處理一些事情
[00:23:03.160 --> 00:23:04.680]  牧師找你處理這些事情
[00:23:04.680 --> 00:23:06.680]  也不妨是好事
[00:23:06.680 --> 00:23:09.680]  可能都是一些豬頭骨的事情
[00:23:09.680 --> 00:23:10.480]  豬頭骨
[00:23:10.480 --> 00:23:11.320]  什麼叫豬頭骨呢
[00:23:11.320 --> 00:23:12.760]  就是沒有什麼肉
[00:23:12.760 --> 00:23:13.880]  吃下去沒有什麼肉
[00:23:13.880 --> 00:23:16.080]  又難咬
[00:23:16.080 --> 00:23:18.960]  對於他們來說是一些很困難
[00:23:18.960 --> 00:23:21.960]  或者做了也吃力不討好
[00:23:21.960 --> 00:23:24.720]  甚至會惹人不喜歡的事情
[00:23:24.720 --> 00:23:26.880]  我原本打算跟他們談完之後
[00:23:26.880 --> 00:23:31.600]  我都打算自己會去做
[00:23:31.600 --> 00:23:32.720]  但是這麼多個弟兄姊妹
[00:23:32.720 --> 00:23:34.080]  這麼多個領袖
[00:23:34.080 --> 00:23:36.400]  他們到最後他們結果說
[00:23:36.400 --> 00:23:39.400]  牧師我去做
[00:23:39.400 --> 00:23:44.960]  我嘗試去做
[00:23:44.960 --> 00:23:46.600]  他們做得很好
[00:23:46.600 --> 00:23:49.120]  還有我很感受到他們做的時候
[00:23:49.120 --> 00:23:50.200]  他們處理每一件事情
[00:23:50.200 --> 00:23:52.080]  無論對事或者對人
[00:23:52.080 --> 00:23:55.680]  都很有愛
[00:23:55.680 --> 00:23:58.520]  我心裡在想
[00:23:58.520 --> 00:24:00.720]  為什麼他們可以這麼不計較
[00:24:00.720 --> 00:24:01.800]  其實這些豬頭骨的東西
[00:24:01.800 --> 00:24:02.600]  他們不需要砍的
[00:24:02.600 --> 00:24:03.960]  丟回給牧師就可以了
[00:24:03.960 --> 00:24:06.600]  這些東西給牧師砍吧
[00:24:06.600 --> 00:24:07.840]  牧師很容易砍的
[00:24:07.840 --> 00:24:11.120]  牠砍習慣了
[00:24:11.120 --> 00:24:12.920]  我覺得這些弟兄姊妹
[00:24:12.920 --> 00:24:15.160]  他們不計較
[00:24:15.160 --> 00:24:18.600]  很清楚知道自己的身份
[00:24:18.600 --> 00:24:20.720]  他們為什麼這麼不計較
[00:24:20.720 --> 00:24:23.680]  因為他們正確認識自己
[00:24:23.680 --> 00:24:25.760]  他們開放自己
[00:24:25.760 --> 00:24:27.160]  不自我
[00:24:27.160 --> 00:24:28.320]  當有需要的時候
[00:24:28.320 --> 00:24:29.240]  被神使用的時候
[00:24:29.240 --> 00:24:31.320]  他們願意去做
[00:24:31.320 --> 00:24:33.120]  他們不計較的服侍
[00:24:33.120 --> 00:24:34.360]  因為他們正確認識自己
[00:24:34.360 --> 00:24:35.680]  他們是神的僕人
[00:24:35.680 --> 00:24:36.920]  屬於神的
[00:24:36.920 --> 00:24:38.200]  他們認識自己
[00:24:38.200 --> 00:24:41.040]  知道自己是跟神一起去做事
[00:24:41.040 --> 00:24:43.440]  神呼召他們進入這個服侍
[00:24:43.440 --> 00:24:45.880]  這個是一個愛的服侍
[00:24:45.880 --> 00:24:46.920]  哥倫多教會
[00:24:46.920 --> 00:24:49.480]  問題天天都多
[00:24:49.480 --> 00:24:51.640]  怎樣解決呢
[00:24:51.640 --> 00:24:54.160]  唯有愛
[00:24:54.160 --> 00:24:56.080]  這也是我們接下來這麼多次
[00:24:56.080 --> 00:24:57.160]  你講這麼多的問題
[00:24:57.160 --> 00:24:59.880]  最重要解決方法都是愛
[00:24:59.880 --> 00:25:01.280]  愛
[00:25:01.280 --> 00:25:03.400]  因為神仙愛我們
[00:25:03.400 --> 00:25:05.440]  有時候我們很想教會是這樣
[00:25:05.440 --> 00:25:06.920]  做到這樣做到那樣
[00:25:06.920 --> 00:25:09.080]  我們很想教會形成我們心裡
[00:25:09.080 --> 00:25:10.640]  一個理想的教會
[00:25:10.640 --> 00:25:11.680]  我們有很多的計劃
[00:25:11.680 --> 00:25:13.520]  很想教會
[00:25:13.520 --> 00:25:16.120]  或者很想其他人去做
[00:25:16.120 --> 00:25:17.840]  有時候我們要停一停
[00:25:17.840 --> 00:25:19.640]  想一想
[00:25:19.640 --> 00:25:20.720]  包括我自己也是
[00:25:20.720 --> 00:25:22.800]  這是我自己想的
[00:25:22.800 --> 00:25:25.120]  還是這是神的想呢
[00:25:25.120 --> 00:25:27.600]  是神的計劃呢
[00:25:27.600 --> 00:25:28.520]  神在教會裡面
[00:25:28.520 --> 00:25:29.360]  我們要看一下
[00:25:29.360 --> 00:25:30.400]  靜下來
[00:25:30.400 --> 00:25:31.080]  觀察一下
[00:25:31.080 --> 00:25:33.000]  神在做什麼
[00:25:33.000 --> 00:25:36.920]  神在我們人的這塊心田裡面
[00:25:36.920 --> 00:25:37.840]  在做什麼
[00:25:37.840 --> 00:25:41.320]  耕種什麼
[00:25:41.320 --> 00:25:44.280]  當我們放下自以為是的時候
[00:25:44.280 --> 00:25:46.160]  祂會告訴我們祂的計劃
[00:25:46.160 --> 00:25:47.760]  然後讓我們知道
[00:25:47.760 --> 00:25:48.920]  我們要做什麼
[00:25:48.920 --> 00:25:51.400]  去配合去耕種這個人的心田
[00:25:51.400 --> 00:25:54.240]  當我們走到人的心田裡面的時候
[00:25:54.240 --> 00:25:56.720]  我們默默付出愛
[00:25:56.720 --> 00:25:59.640]  不求他們對你的欣賞或者認同
[00:25:59.640 --> 00:26:02.360]  只求他們能夠得著救恩
[00:26:02.360 --> 00:26:05.080]  你會經歷到神和你
[00:26:05.080 --> 00:26:08.720]  也同身邊的弟兄姊妹一起同心的服侍
[00:26:08.720 --> 00:26:10.280]  這是一個不分黨派
[00:26:10.280 --> 00:26:12.040]  不分你我
[00:26:12.040 --> 00:26:14.480]  是一個很美的服侍
[00:26:14.480 --> 00:26:16.000]  因為愛
[00:26:16.000 --> 00:26:18.040]  因為我們正確認識自己
[00:26:18.040 --> 00:26:21.480]  我們願意由神帶領我們這個服侍
[00:26:21.480 --> 00:26:22.960]  你預備好嗎
[00:26:22.960 --> 00:26:25.640]  弟兄姊妹我們一起低頭去祈禱
[00:26:25.640 --> 00:26:36.560]  親愛的天父上帝
[00:26:36.560 --> 00:26:40.400]  今天我們去到你面前
[00:26:40.400 --> 00:26:44.840]  神阿求你親自向我們弟兄姊妹講說話
[00:26:44.840 --> 00:26:47.760]  我們有什麼地方
[00:26:47.760 --> 00:26:51.840]  我們仍然很需要神你去修剪
[00:26:51.840 --> 00:26:55.440]  聖靈求你親自提醒我們
[00:26:55.440 --> 00:26:57.920]  聖靈你感動我們
[00:26:57.920 --> 00:27:02.200]  開放我們
[00:27:02.200 --> 00:27:05.080]  是呀 神阿求你
[00:27:05.080 --> 00:27:07.000]  讓我們經歷到
[00:27:07.000 --> 00:27:12.640]  你在我們生命當中不再一樣
[00:27:12.640 --> 00:27:15.720]  我們願意和身邊的弟兄姊妹
[00:27:15.720 --> 00:27:20.520]  一起成為主你真正的服侍
[00:27:20.520 --> 00:27:23.840]  聽主你的吩咐
[00:27:23.840 --> 00:27:27.880]  求主你幫助我們有合二為一的心
[00:27:27.880 --> 00:27:30.840]  多謝主你帶領我們
[00:27:30.840 --> 00:27:32.160]  聽我們的祈禱
[00:27:32.160 --> 00:27:34.440]  奉耶穌基督聖名求
[00:27:34.440 --> 00:27:34.940]  阿們
