
[00:00:00.000 --> 00:00:02.000]  正在領受聖餐的時候
[00:18:47.900 --> 00:18:49.900]  人活著不是單靠食物
[00:18:49.900 --> 00:18:54.900]  更要靠神口裡所出的一切
[00:18:54.900 --> 00:18:58.900]  大家特別留意
[00:18:58.900 --> 00:19:01.900]  當主耶穌引用這段經文的時候
[00:19:01.900 --> 00:19:05.900]  祂不只是說你們要聽神的說話
[00:19:05.900 --> 00:19:09.900]  是要聽神的一切說話
[00:19:09.900 --> 00:19:12.900]  其實這裡說
[00:19:12.900 --> 00:19:14.900]  「食」或者「唔食」
[00:19:14.900 --> 00:19:17.900]  「一部分」或者「全部分」
[00:19:17.900 --> 00:19:20.900]  其實是另一個說法
[00:19:20.900 --> 00:19:22.900]  是進行神的誡命
[00:19:22.900 --> 00:19:24.900]  神的話語
[00:19:26.900 --> 00:19:28.900]  不是只是「食唔食」
[00:19:28.900 --> 00:19:34.900]  而是聽不聽神的話語的誡命
[00:19:34.900 --> 00:19:35.900]  「食」或者「唔食」
[00:19:35.900 --> 00:19:36.900]  是怎樣「食」
[00:19:36.900 --> 00:19:40.900]  所以重點不是得不得到「食」
[00:19:40.900 --> 00:19:42.900]  重點是什麼呢?
[00:19:42.900 --> 00:19:45.900]  聽不聽神的話語
[00:19:45.900 --> 00:19:48.900]  是進行祂的一切話語
[00:19:48.900 --> 00:19:50.900]  不是「部分」的話語
[00:19:50.900 --> 00:19:52.900]  這是一個強調
[00:19:54.900 --> 00:19:57.900]  主耶穌在《約翰福音》裡面
[00:19:57.900 --> 00:20:02.900]  是用很多「食」的圖畫去說祂和神的關係
[00:20:02.900 --> 00:20:04.900]  在第四章祂曾經說
[00:20:04.900 --> 00:20:07.900]  我的食物就是進行猜我來者的旨意
[00:20:07.900 --> 00:20:08.900]  做什麼呢?
[00:20:08.900 --> 00:20:10.900]  是要完成祂的工作
[00:20:10.900 --> 00:20:12.900]  對於主耶穌來說
[00:20:12.900 --> 00:20:14.900]  祂賴以生存
[00:20:14.900 --> 00:20:17.900]  不只是吃地上的食物
[00:20:17.900 --> 00:20:19.900]  祂賴以生存
[00:20:19.900 --> 00:20:23.900]  在屬靈方面是要進行神的旨意
[00:20:23.900 --> 00:20:26.900]  或者是進行神的誡命
[00:20:26.900 --> 00:20:32.900]  保羅在處理哥倫多教會的信徒當中
[00:20:32.900 --> 00:20:34.900]  有很多問題
[00:20:34.900 --> 00:20:37.900]  關於結黨、紛爭、淫亂
[00:20:37.900 --> 00:20:39.900]  婚姻裡面有的問題
[00:20:39.900 --> 00:20:41.900]  或者可不可以吃祭物
[00:20:41.900 --> 00:20:44.900]  祭過偶像的物等等
[00:20:44.900 --> 00:20:45.900]  在第十章
[00:20:45.900 --> 00:20:47.900]  他就是用以色列人在抗議裡面的經歷
[00:20:47.900 --> 00:20:49.900]  特別提醒他們
[00:20:49.900 --> 00:20:51.900]  這個又和馬達有關係
[00:20:52.900 --> 00:20:53.900]  請聽我讀
[00:20:53.900 --> 00:20:57.900]  當保羅對一群信徒說
[00:20:57.900 --> 00:20:59.900]  弟兄們,我不願意你們不知道
[00:20:59.900 --> 00:21:01.900]  我們的祖宗都曾經在雲下
[00:21:01.900 --> 00:21:03.900]  都經過海中
[00:21:03.900 --> 00:21:06.900]  都願意曾經在雲裡受洗
[00:21:06.900 --> 00:21:07.900]  歸於摩世
[00:21:07.900 --> 00:21:09.900]  他們吃一樣的靈糧
[00:21:09.900 --> 00:21:11.900]  都喝了一樣的靈水
[00:21:11.900 --> 00:21:12.900]  他們所喝的
[00:21:12.900 --> 00:21:14.900]  是從他們的靈盆石裡來的
[00:21:14.900 --> 00:21:16.900]  這個盆石就是基督
[00:21:16.900 --> 00:21:19.900]  他們大多數的人都得不到神的喜悅
[00:21:19.900 --> 00:21:21.900]  因為他們都死在曠野裡
[00:21:21.900 --> 00:21:23.900]  這些事做什麼呢?
[00:21:23.900 --> 00:21:30.900]  寫下來是為了成為我們的尷尬
[00:21:30.900 --> 00:21:32.900]  叫我們不要貪戀惡事
[00:21:32.900 --> 00:21:34.900]  像他們一樣
[00:21:34.900 --> 00:21:36.900]  於是他繼續說
[00:21:36.900 --> 00:21:38.900]  有五個叫他們不要的
[00:21:38.900 --> 00:21:40.900]  最後結論
[00:21:40.900 --> 00:21:45.900]  以色列人在抗議裡面的經歷
[00:21:45.900 --> 00:21:47.900]  這些事情發生在他們身上
[00:21:47.900 --> 00:21:48.900]  是作為尷尬
[00:21:48.900 --> 00:21:49.900]  並且寫下來
[00:21:49.900 --> 00:21:52.900]  是為了警戒我們這些末世的人
[00:21:52.900 --> 00:21:54.900]  換句話說
[00:21:54.900 --> 00:21:58.900]  在抗議裡面
[00:21:58.900 --> 00:22:00.900]  以色列人的經歷
[00:22:00.900 --> 00:22:01.900]  寫下來
[00:22:01.900 --> 00:22:03.900]  是作為我們的提醒
[00:22:03.900 --> 00:22:05.900]  作為我們的警惕
[00:22:05.900 --> 00:22:09.900]  叫我們不要重蹈覆轍
[00:22:09.900 --> 00:22:16.900]  對神的話語
[00:22:16.900 --> 00:22:19.900]  究竟我們願意或不願意進行
[00:22:19.900 --> 00:22:21.900]  或者我們進行的時候
[00:22:21.900 --> 00:22:22.900]  只是部分進行
[00:22:22.900 --> 00:22:24.900]  還是全部進行
[00:22:24.900 --> 00:22:27.900]  這個就是以色列人在抗議裡面
[00:22:27.900 --> 00:22:29.900]  不斷要學習的功課
[00:22:29.900 --> 00:22:32.900]  剛才我們看那段經文第十六章的時候
[00:22:32.900 --> 00:22:34.900]  他們是聽神的吩咐
[00:22:34.900 --> 00:22:35.900]  出去拿食物
[00:22:35.900 --> 00:22:36.900]  是不是?
[00:22:36.900 --> 00:22:37.900]  是不是?
[00:22:37.900 --> 00:22:39.900]  但是他們什麼?
[00:22:39.900 --> 00:22:41.900]  聽一點又不聽一點
[00:22:41.900 --> 00:22:43.900]  好像後面那個叫聽不到
[00:22:43.900 --> 00:22:44.900]  是不是?
[00:22:44.900 --> 00:22:45.900]  他們有出去拿
[00:22:45.900 --> 00:22:47.900]  但是神叫他們不要拿太多
[00:22:47.900 --> 00:22:48.900]  他們是怎樣?
[00:22:48.900 --> 00:22:51.900]  就是要拿太多
[00:22:51.900 --> 00:22:53.900]  叫他們不要拿
[00:22:53.900 --> 00:22:55.900]  他們又拿
[00:22:55.900 --> 00:22:58.900]  可能對他們來說
[00:22:58.900 --> 00:23:00.900]  他們已經聽了神的話語
[00:23:00.900 --> 00:23:04.900]  你和我對於神的話語
[00:23:04.900 --> 00:23:07.900]  有沒有一個信靠和信服的心呢?
[00:23:07.900 --> 00:23:10.900]  約翰福音第六章
[00:23:10.900 --> 00:23:11.900]  記載了一件事
[00:23:11.900 --> 00:23:13.900]  也是作為我們的一個尷尬
[00:23:14.900 --> 00:23:16.900]  也是和馬來有關係
[00:23:16.900 --> 00:23:19.900]  主耶穌在第六章那裡
[00:23:19.900 --> 00:23:20.900]  行了神蹟
[00:23:20.900 --> 00:23:21.900]  大家都很熟悉的
[00:23:21.900 --> 00:23:24.900]  以五餅二魚給五千人吃飽
[00:23:24.900 --> 00:23:26.900]  後來第二天有一群人
[00:23:26.900 --> 00:23:27.900]  再去到他面前
[00:23:27.900 --> 00:23:29.900]  是想找主耶穌
[00:23:29.900 --> 00:23:32.900]  耶穌就贈了他們一句話
[00:23:32.900 --> 00:23:33.900]  你們來找我
[00:23:33.900 --> 00:23:34.900]  其實
[00:23:34.900 --> 00:23:35.900]  做什麼呢?
[00:23:35.900 --> 00:23:37.900]  不是想看見神蹟
[00:23:37.900 --> 00:23:40.900]  是因為你們昨天吃飽了
[00:23:40.900 --> 00:23:41.900]  所以再來
[00:23:44.900 --> 00:23:46.900]  於是主耶穌就繼續說
[00:23:46.900 --> 00:23:49.900]  你們不要為身體那些
[00:23:49.900 --> 00:23:51.900]  必扭壞的食物操勞
[00:23:51.900 --> 00:23:52.900]  你們要為那些
[00:23:52.900 --> 00:23:55.900]  存到永遠的食物操勞
[00:23:55.900 --> 00:24:00.900]  我就將這個永生的食物賜給你
[00:24:00.900 --> 00:24:02.900]  每個人都覺得很開心
[00:24:02.900 --> 00:24:03.900]  好
[00:24:03.900 --> 00:24:09.900]  以色列人那群人當時就問
[00:24:09.900 --> 00:24:11.900]  耶穌你要行什麼神蹟
[00:24:11.900 --> 00:24:13.900]  讓我們看見你就相信嗎?
[00:24:13.900 --> 00:24:16.900]  你們的祖宗在曠野吃過馬拿
[00:24:16.900 --> 00:24:17.900]  好像經上所說的
[00:24:17.900 --> 00:24:20.900]  祂從天上來的食物賜給他
[00:24:20.900 --> 00:24:21.900]  言下之意
[00:24:21.900 --> 00:24:24.900]  這群人好像想叫耶穌
[00:24:24.900 --> 00:24:25.900]  給他們有馬拿吃
[00:24:25.900 --> 00:24:28.900]  但耶穌接著怎麼說呢?
[00:24:28.900 --> 00:24:30.900]  祂說你們的祖宗
[00:24:30.900 --> 00:24:32.900]  在曠野吃過馬拿
[00:24:32.900 --> 00:24:34.900]  都死了
[00:24:34.900 --> 00:24:37.900]  是從天上降下來的食物
[00:24:37.900 --> 00:24:39.900]  使人吃了就不死
[00:24:39.900 --> 00:24:42.900]  我就將會賜這些食物給你
[00:24:42.900 --> 00:24:44.900]  我就是那個食物
[00:24:44.900 --> 00:24:46.900]  接著說了這句話
[00:24:46.900 --> 00:24:48.900]  祂說你要吃我的肉
[00:24:48.900 --> 00:24:50.900]  喝我的血
[00:24:50.900 --> 00:24:51.900]  我就住在你裡面
[00:24:51.900 --> 00:24:54.900]  你就住在我裡面
[00:24:54.900 --> 00:24:56.900]  聖經裡面說
[00:24:56.900 --> 00:24:57.900]  在門道當中
[00:24:57.900 --> 00:24:59.900]  有很多人聽見的時候
[00:24:59.900 --> 00:25:00.900]  我不知道大家聽完之後
[00:25:00.900 --> 00:25:02.900]  有什麼反應
[00:25:02.900 --> 00:25:04.900]  主耶穌說你要信我
[00:25:04.900 --> 00:25:05.900]  你要吃我的肉
[00:25:05.900 --> 00:25:07.900]  喝我的血
[00:25:07.900 --> 00:25:09.900]  不知道你有什麼反應
[00:25:09.900 --> 00:25:13.900]  很多人當時聽了這句話很難聽
[00:25:13.900 --> 00:25:15.900]  接受不了
[00:25:15.900 --> 00:25:17.900]  從此聖經裡面說
[00:25:17.900 --> 00:25:20.900]  他的門徒就有很多人退去
[00:25:20.900 --> 00:25:25.900]  不再跟隨主耶穌
[00:25:25.900 --> 00:25:28.900]  在我們走信仰這條路程上
[00:25:28.900 --> 00:25:29.900]  弟兄姊妹
[00:25:29.900 --> 00:25:32.900]  當我們看聖經的時候
[00:25:32.900 --> 00:25:34.900]  我們對神的話語
[00:25:34.900 --> 00:25:35.900]  是全盤的接納
[00:25:35.900 --> 00:25:37.900]  還是只是部分的接納呢?
[00:25:37.900 --> 00:25:40.900]  聖經裡面有些說話我們不明白
[00:25:40.900 --> 00:25:42.900]  有時候我們不知道怎麼做
[00:25:42.900 --> 00:25:43.900]  或者很難做
[00:25:43.900 --> 00:25:46.900]  因為我們不願意去做
[00:25:46.900 --> 00:25:48.900]  你和我
[00:25:48.900 --> 00:25:50.900]  走這條屬靈的道路的時候
[00:25:50.900 --> 00:25:52.900]  不斷會受到挑戰
[00:25:52.900 --> 00:25:54.900]  特別當看聖經的話語的時候
[00:25:54.900 --> 00:25:56.900]  有些說話我們未必能夠
[00:25:56.900 --> 00:25:58.900]  願意去接納
[00:25:58.900 --> 00:26:00.900]  很相似
[00:26:00.900 --> 00:26:02.900]  我們繼續走這條路
[00:26:02.900 --> 00:26:04.900]  還是不走這條路呢?
[00:26:04.900 --> 00:26:07.900]  耶穌對另外十二個門徒說
[00:26:07.900 --> 00:26:10.900]  這群人走了
[00:26:10.900 --> 00:26:13.900]  接受不了我的話語
[00:26:13.900 --> 00:26:15.900]  聖經裡面有些說話他們接受不了
[00:26:15.900 --> 00:26:19.900]  他們覺得是代價他們不肯付
[00:26:19.900 --> 00:26:21.900]  他們離開了
[00:26:21.900 --> 00:26:23.900]  你們又怎樣呢?
[00:26:23.900 --> 00:26:26.900]  西門彼得慣常的
[00:26:26.900 --> 00:26:27.900]  首先拉頭
[00:26:27.900 --> 00:26:28.900]  接著怎樣呢?
[00:26:28.900 --> 00:26:29.900]  跟耶穌說
[00:26:29.900 --> 00:26:32.900]  主,祢有永生之道
[00:26:32.900 --> 00:26:35.900]  你們還跟隨誰呢?
[00:26:35.900 --> 00:26:38.900]  我們已經相信你是神的聖者
[00:26:38.900 --> 00:26:40.900]  弟兄姊妹,今天這段經文
[00:26:40.900 --> 00:26:42.900]  以色列人
[00:26:42.900 --> 00:26:43.900]  當日
[00:26:43.900 --> 00:26:46.900]  神怎樣用大能的手拯救他們出來
[00:26:46.900 --> 00:26:48.900]  在抗疫裡面
[00:26:48.900 --> 00:26:49.900]  是要教導他們
[00:26:49.900 --> 00:26:51.900]  是人活著
[00:26:51.900 --> 00:26:53.900]  不是單靠食物
[00:26:53.900 --> 00:26:55.900]  乃是要靠
[00:26:55.900 --> 00:26:58.900]  神口裡面的每一句說話
[00:26:58.900 --> 00:27:00.900]  一切的說話
[00:27:00.900 --> 00:27:02.900]  你和我
[00:27:02.900 --> 00:27:04.900]  在這個屬靈的道路上
[00:27:04.900 --> 00:27:08.900]  究竟有沒有同樣的心智
[00:27:08.900 --> 00:27:10.900]  有沒有好像西門彼得說
[00:27:10.900 --> 00:27:12.900]  主,無論怎樣也好
[00:27:12.900 --> 00:27:14.900]  祢有永生之道
[00:27:14.900 --> 00:27:16.900]  我們還跟隨誰呢?
[00:27:16.900 --> 00:27:19.900]  我們祭禱告
[00:27:19.900 --> 00:27:22.900]  天父願意你的話語
[00:27:22.900 --> 00:27:24.900]  生命進入我們
[00:27:24.900 --> 00:27:26.900]  以致我們能夠在你裡面
[00:27:26.900 --> 00:27:27.900]  你在我們裡面
[00:27:27.900 --> 00:27:29.900]  我們願意去信服你
[00:27:29.900 --> 00:27:31.900]  在你裡面得到生命
[00:27:31.900 --> 00:27:33.900]  求你聽我們禱告祈禱
[00:27:33.900 --> 00:27:34.900]  奉主耶穌的名
[00:27:34.900 --> 00:27:35.900]  阿門
