
[00:00:00.000 --> 00:00:03.200]  各位弟兄姊妹、朋友 你們好
[00:23:11.020 --> 00:23:17.020]  直到馬加比革命的時候
[00:23:17.020 --> 00:23:21.020]  馬加比革命的時候大約是早前165年
[00:23:21.020 --> 00:23:24.020]  但是革命之後過一年
[00:23:24.020 --> 00:23:27.020]  他們就把聖殿再次潔淨起來
[00:23:27.020 --> 00:23:32.020]  再次有聖殿的奉獻來這個儀式
[00:23:32.020 --> 00:23:35.020]  其實在約翰福音那裡
[00:23:35.020 --> 00:23:38.020]  第十章22至23節
[00:23:38.020 --> 00:23:46.020]  耶穌也提到耶路撒冷有一個聖殿奉獻禮
[00:23:46.020 --> 00:23:50.020]  就是紀念馬加比那時的時代
[00:23:50.020 --> 00:23:56.020]  把從安提亞哥手上奪回的耶路撒冷聖殿
[00:23:56.020 --> 00:23:57.020]  把它潔淨起來
[00:23:57.020 --> 00:24:00.020]  再次把榮耀歸給
[00:24:00.020 --> 00:24:05.020]  再次在那裡進行各樣的獻祭
[00:24:05.020 --> 00:24:06.020]  獻祭給耶和華
[00:24:06.020 --> 00:24:09.020]  紀念了這件聖殿奉獻禮這件事情
[00:24:09.020 --> 00:24:12.020]  所以從大祭司被殺
[00:24:12.020 --> 00:24:15.020]  直到聖殿潔淨
[00:24:15.020 --> 00:24:17.020]  就剛剛是七年的時間
[00:24:17.020 --> 00:24:20.020]  就是這裡所提的日子
[00:24:20.020 --> 00:24:23.020]  當但爾利看到這個議長的時候
[00:24:23.020 --> 00:24:25.020]  就明白其中的意思了
[00:24:25.020 --> 00:24:30.020]  忽然有個人就來到加勃列聽見
[00:24:30.020 --> 00:24:35.020]  加勃列就說要去解釋給這個人聽
[00:24:35.020 --> 00:24:38.020]  究竟這個故事是怎樣的情況
[00:24:38.020 --> 00:24:43.020]  就是將這個故事慢慢地解釋給了
[00:24:43.020 --> 00:24:47.020]  開始解釋給這個但爾利聽
[00:24:47.020 --> 00:24:49.020]  但爾利聽到這個啟示
[00:24:49.020 --> 00:24:51.020]  開始看到這個啟示的時候
[00:24:51.020 --> 00:24:53.020]  當然非常驚慌
[00:24:53.020 --> 00:24:57.020]  這件事情是關乎了猶太人的命運
[00:24:57.020 --> 00:25:00.020]  當你聽到這個是神的啟示
[00:25:00.020 --> 00:25:05.020]  他就會驚慌到跌在地上失去力量
[00:25:05.020 --> 00:25:09.020]  但是加勃列就將他扶起
[00:25:09.020 --> 00:25:13.020]  從他重新得力
[00:25:13.020 --> 00:25:15.020]  他們說就說
[00:25:15.020 --> 00:25:19.020]  加勃列就說我要指示你
[00:25:19.020 --> 00:25:22.020]  老奴臨完必有的事
[00:25:22.020 --> 00:25:25.020]  這個就是末世將會發生的事
[00:25:25.020 --> 00:25:29.020]  但是因為是關乎時候未到
[00:25:29.020 --> 00:25:31.020]  就繼續解釋
[00:25:31.020 --> 00:25:33.020]  這個公綿羊就是馬代波斯
[00:25:33.020 --> 00:25:35.020]  好像剛才那樣
[00:25:35.020 --> 00:25:38.020]  公山羊就是希臘
[00:25:38.020 --> 00:25:45.020]  這個大國就是亞歷山大
[00:25:45.020 --> 00:25:47.020]  斷了的國有四個國
[00:25:47.020 --> 00:25:49.020]  分了出來有四個政權出來
[00:25:49.020 --> 00:25:56.020]  這四個國的政權就是希臘的文化當中
[00:25:56.020 --> 00:25:58.020]  有犯法的人
[00:25:58.020 --> 00:26:02.020]  這些犯法的人就是指他們當中的猶太人
[00:26:02.020 --> 00:26:08.020]  他們猶太人在希臘的政權當中
[00:26:08.020 --> 00:26:11.020]  就開始放棄自己的信仰
[00:26:11.020 --> 00:26:13.020]  就離棄了耶和華
[00:26:13.020 --> 00:26:16.020]  他們就是犯了法的人
[00:26:16.020 --> 00:26:19.020]  就必有一王興起
[00:26:19.020 --> 00:26:24.020]  就是指安提亞哥四世
[00:26:24.020 --> 00:26:25.020]  這個人興起了
[00:26:25.020 --> 00:26:30.020]  他就在那裏拿了政權
[00:26:30.020 --> 00:26:37.020]  在那裏激怒了耶和華
[00:26:37.020 --> 00:26:44.020]  他所行的是毀壞的事情
[00:26:44.020 --> 00:26:48.020]  任意妄行的事情去毀壞
[00:26:48.020 --> 00:26:53.020]  但是最終又毀壞有能力的聖文
[00:26:53.020 --> 00:26:57.020]  又破壞又殘殺
[00:26:57.020 --> 00:27:00.020]  殘殺其他有能力的其他的政權
[00:27:00.020 --> 00:27:02.020]  去攻不同的國家
[00:27:02.020 --> 00:27:03.020]  不同的政權
[00:27:03.020 --> 00:27:06.020]  又攻埃及去南進攻埃及
[00:27:06.020 --> 00:27:08.020]  最後聖文歷史當中知道
[00:27:08.020 --> 00:27:11.020]  因為怕羅馬政府的原因
[00:27:11.020 --> 00:27:13.020]  所以沒有將埃及
[00:27:13.020 --> 00:27:18.020]  這個第四個其中一個的希臘政權
[00:27:18.020 --> 00:27:19.020]  來殲滅
[00:27:19.020 --> 00:27:24.020]  沒有攻陷亞歷山大城
[00:27:24.020 --> 00:27:27.020]  他還有很多詭計
[00:27:27.020 --> 00:27:32.020]  攻擊萬軍之軍耶和華神
[00:27:32.020 --> 00:27:35.020]  最後他以為他沒有能力
[00:27:35.020 --> 00:27:40.020]  但是始終他自己就自取其滅
[00:27:40.020 --> 00:27:44.020]  他因為當時當地歷史的記載
[00:27:44.020 --> 00:27:47.020]  他不斷到處去攻打其他的地方
[00:27:47.020 --> 00:27:49.020]  他攻到波斯
[00:27:49.020 --> 00:27:51.020]  因為攻到東方的時候
[00:27:51.020 --> 00:27:56.020]  想再次征服以前波斯王朝的土地的時候
[00:27:56.020 --> 00:27:58.020]  他因為打輸仗
[00:27:58.020 --> 00:28:00.020]  受到很大的刺激
[00:28:00.020 --> 00:28:01.020]  結果抑鬱而死
[00:28:01.020 --> 00:28:05.020]  根據歷史上書的記載
[00:28:05.020 --> 00:28:10.020]  所以他不是被別的政權拿他的命
[00:28:10.020 --> 00:28:13.020]  結果就是因為他的狂妄
[00:28:13.020 --> 00:28:15.020]  他到處去攻打人
[00:28:15.020 --> 00:28:17.020]  結果他抑鬱打敗仗
[00:28:17.020 --> 00:28:18.020]  抑鬱而死
[00:28:18.020 --> 00:28:20.020]  這個事情
[00:28:20.020 --> 00:28:22.020]  這個2300天
[00:28:22.020 --> 00:28:25.020]  剛才所描述給大家聽的2300天
[00:28:25.020 --> 00:28:26.020]  真的是真的
[00:28:26.020 --> 00:28:28.020]  神真的有他的時間
[00:28:28.020 --> 00:28:31.020]  是2300天就會成就
[00:28:31.020 --> 00:28:34.020]  就從這個聖殿被污毀
[00:28:34.020 --> 00:28:37.020]  去到聖殿再次獻禮
[00:28:37.020 --> 00:28:40.020]  瑪加比再次將聖殿清潔起來
[00:28:40.020 --> 00:28:42.020]  再次奉獻給耶和華
[00:28:42.020 --> 00:28:45.020]  真是這個等待的事情
[00:28:45.020 --> 00:28:47.020]  是真實的
[00:28:47.020 --> 00:28:49.020]  你信不信?
[00:28:49.020 --> 00:28:52.020]  但是這個異象就叫但爾利暫時
[00:28:52.020 --> 00:28:57.020]  詳細的情況就不要再講述出來
[00:28:57.020 --> 00:28:58.020]  暫時要保密起來
[00:28:58.020 --> 00:29:02.020]  因為這個是關乎之後的事
[00:29:02.020 --> 00:29:09.020]  暫時不需要將這個解釋講述出來
[00:29:09.020 --> 00:29:11.020]  於是但爾利就昏迷不醒
[00:29:11.020 --> 00:29:16.020]  然後就休息回去朝中
[00:29:16.020 --> 00:29:23.020]  巴比倫朝中繼續在他的宮廷裡侍奉
[00:29:23.020 --> 00:29:25.020]  在這個故事當中
[00:29:25.020 --> 00:29:28.020]  我們學到一樣的功課
[00:29:28.020 --> 00:29:30.020]  我們在信心等待的時候
[00:29:30.020 --> 00:29:32.020]  我們現在的教會
[00:29:32.020 --> 00:29:33.020]  我回到教會
[00:29:33.020 --> 00:29:35.020]  教會是沒有其他人
[00:29:35.020 --> 00:29:38.020]  只有我一個在講義詳道
[00:29:38.020 --> 00:29:40.020]  但是透過網上的形式
[00:29:40.020 --> 00:29:44.020]  是解釋給大家聽
[00:29:44.020 --> 00:29:47.020]  大家在家裡等待
[00:29:47.020 --> 00:29:49.020]  存著信心的等待
[00:29:49.020 --> 00:29:52.020]  我們是完全明白神是掌權的
[00:29:52.020 --> 00:29:55.020]  我們在這個等待當中
[00:29:55.020 --> 00:29:58.020]  究竟神的心意是什麼呢?
[00:29:58.020 --> 00:30:00.020]  神的心意就是要我們去更生
[00:30:00.020 --> 00:30:06.020]  我們和主耶穌的關係
[00:30:06.020 --> 00:30:08.020]  這個我們要有一個更生的關係
[00:30:08.020 --> 00:30:13.020]  就像當時聖殿被污毀一樣
[00:30:13.020 --> 00:30:15.020]  被插毀一樣
[00:30:15.020 --> 00:30:18.020]  在屬靈上被插毀一樣
[00:30:18.020 --> 00:30:20.020]  雖然聖殿仍然存在
[00:30:20.020 --> 00:30:23.020]  但是那幫子民是犯罪的
[00:30:23.020 --> 00:30:29.020]  那幫子民是因為沒有犯罪
[00:30:29.020 --> 00:30:33.020]  那幫子民又因為黑暗的勢力
[00:30:33.020 --> 00:30:38.020]  把聖殿暫時令到不能做一個
[00:30:38.020 --> 00:30:40.020]  敬拜耶和華的地方
[00:30:40.020 --> 00:30:44.020]  就好像我們現在的情況有類似的情況
[00:30:44.020 --> 00:30:47.020]  因為這個肺炎疫情的關係
[00:30:47.020 --> 00:30:52.020]  教會這個地方暫時是冷清清
[00:30:52.020 --> 00:30:54.020]  改為網上崇拜
[00:30:54.020 --> 00:30:57.020]  大家留在家中
[00:30:57.020 --> 00:31:00.020]  我們的生活被顛倒
[00:31:00.020 --> 00:31:04.020]  其實神的心意是我們停下來
[00:31:04.020 --> 00:31:06.020]  來更生我們的關係
[00:31:06.020 --> 00:31:08.020]  我們和主耶穌基督的關係
[00:31:08.020 --> 00:31:10.020]  和神的關係
[00:31:10.020 --> 00:31:12.020]  我們回應有兩個重點
[00:31:12.020 --> 00:31:18.020]  第一個是我們要相信神是按時干預的神
[00:31:18.020 --> 00:31:21.020]  我們很喜歡收禮物
[00:31:21.020 --> 00:31:23.020]  我們有去到超級市場那裡
[00:31:23.020 --> 00:31:27.020]  或者聖誕節或者一些特別的情況
[00:31:27.020 --> 00:31:29.020]  我們都會收到一些gift card
[00:31:29.020 --> 00:31:31.020]  那些gift card很多時候
[00:31:31.020 --> 00:31:35.020]  那些朋友就會知道我們深厚的商店
[00:31:35.020 --> 00:31:37.020]  或者深厚的物件
[00:31:37.020 --> 00:31:39.020]  就會送那些禮物卡給我們
[00:31:39.020 --> 00:31:44.020]  其實時間是一個很寶貴的禮物
[00:31:44.020 --> 00:31:46.020]  如果別人有一張gift card
[00:31:46.020 --> 00:31:48.020]  是時間給一張gift card
[00:31:48.020 --> 00:31:49.020]  禮物卡給我呢
[00:31:49.020 --> 00:31:51.020]  我寧願要那張gift card
[00:31:51.020 --> 00:31:54.020]  我們信靠主耶穌基督的弟兄姊妹
[00:31:54.020 --> 00:31:56.020]  我們已經接受了這個恩典的禮物
[00:31:56.020 --> 00:32:01.020]  但是在我們走這條人生路上
[00:32:01.020 --> 00:32:05.020]  我們往往都是覺得不夠時間用
[00:32:05.020 --> 00:32:08.020]  我們很多父母都會禮拜六、禮拜日
[00:32:08.020 --> 00:32:15.020]  疫情之前都會去載子女去游泳、去打球、去踢球
[00:32:15.020 --> 00:32:17.020]  或者去打棒球
[00:32:17.020 --> 00:32:19.020]  有各項的活動
[00:32:19.020 --> 00:32:21.020]  去沙灘或者去游泳
[00:32:21.020 --> 00:32:23.020]  有各項的活動
[00:32:23.020 --> 00:32:26.020]  但是我們都會在這些活動當中
[00:32:26.020 --> 00:32:29.020]  都會覺得有沒有多一點時間
[00:32:29.020 --> 00:32:31.020]  時間真的很寶貴
[00:32:31.020 --> 00:32:33.020]  但是我們知道有一個人的功課
[00:32:33.020 --> 00:32:36.020]  就是神是掌管時間的神
[00:32:36.020 --> 00:32:37.020]  當他創造
[00:32:37.020 --> 00:32:39.020]  在創世紀創造一月的時候
[00:32:39.020 --> 00:32:42.020]  他創造了時間
[00:32:42.020 --> 00:32:44.020]  有了這個時間給我們
[00:32:44.020 --> 00:32:46.020]  又叫我們第七天的時候
[00:32:46.020 --> 00:32:50.020]  要休息將這個時間歸給神
[00:32:50.020 --> 00:32:55.020]  是和神將時間奉獻給神
[00:32:55.020 --> 00:32:58.020]  時間就是一個很好的禮物
[00:32:58.020 --> 00:32:59.020]  是神所給我們的
[00:32:59.020 --> 00:33:03.020]  就算是用錢都買不到
[00:33:03.020 --> 00:33:10.020]  我們就在這個日常生活裏面
[00:33:10.020 --> 00:33:14.020]  我們要塞了很多令自己很繁忙的事情
[00:33:14.020 --> 00:33:17.020]  一一這樣排列出來
[00:33:17.020 --> 00:33:20.020]  就算我們在現在這個肺炎疫情當中
[00:33:20.020 --> 00:33:24.020]  我們聽到政府都叫我們去社區隔離
[00:33:24.020 --> 00:33:25.020]  原因是什麼呢?
[00:33:25.020 --> 00:33:29.020]  原因就說是社區隔離可以買時間
[00:33:29.020 --> 00:33:34.020]  買時間令到疫情的數據
[00:33:34.020 --> 00:33:39.020]  可以將數據那條線壓平下來
[00:33:39.020 --> 00:33:42.020]  又可以將時間的高峰期推遲
[00:33:42.020 --> 00:33:47.020]  來買時間來預備病房的安排
[00:33:47.020 --> 00:33:52.020]  可以照顧有肺炎的病人
[00:33:52.020 --> 00:33:58.020]  又可以買時間來採購一些防疫的工具
[00:33:58.020 --> 00:34:01.020]  例如口罩或者呼吸機
[00:34:01.020 --> 00:34:06.020]  所以時間是一種很重要的事情
[00:34:06.020 --> 00:34:09.020]  但是神在這個故事當中
[00:34:09.020 --> 00:34:11.020]  神有指定的時間
[00:34:11.020 --> 00:34:15.020]  神說2300天就2300天
[00:34:15.020 --> 00:34:17.020]  在400年前
[00:34:17.020 --> 00:34:20.020]  但爾尼書寫這本書的事情
[00:34:20.020 --> 00:34:22.020]  已經預測到400年後
[00:34:22.020 --> 00:34:27.020]  在這個希臘帝國末期的時候
[00:34:27.020 --> 00:34:30.020]  安提亞哥這個皇帝
[00:34:30.020 --> 00:34:36.020]  真是2300天去將這個聖殿來維護
[00:34:36.020 --> 00:34:44.020]  將它毀壞到不可以做敬拜耶和華神的地方
[00:34:44.020 --> 00:34:48.020]  直到聖殿被潔淨
[00:34:48.020 --> 00:34:52.020]  所以這個時間是神所掌管的
[00:34:52.020 --> 00:34:54.020]  這個黑暗的勢力是短暫的
[00:34:54.020 --> 00:34:57.020]  神有一個指定的時間
[00:34:57.020 --> 00:35:04.020]  將我們從這個繁忙的生活裏面安靜下來
[00:35:04.020 --> 00:35:08.020]  安靜下來給我們一些功課要學
[00:35:08.020 --> 00:35:11.020]  就是我們要繼續去親近神
[00:35:11.020 --> 00:35:12.020]  所以帶到第二點就是
[00:35:12.020 --> 00:35:16.020]  我們在等待的時候要熱身自愛
[00:35:16.020 --> 00:35:18.020]  我們等待的期間
[00:35:18.020 --> 00:35:21.020]  我們都有很多的節目
[00:35:21.020 --> 00:35:23.020]  雖然我們不可以出街
[00:35:23.020 --> 00:35:26.020]  或者不可以去郵輪坐去哪裡旅行
[00:35:26.020 --> 00:35:29.020]  又不可以去周遊列國去放假
[00:35:29.020 --> 00:35:31.020]  或者去打球或者去釣魚
[00:35:31.020 --> 00:35:38.020]  或者去其它的我們平時享受的活動的方式
[00:35:38.020 --> 00:35:40.020]  過夏天
[00:35:40.020 --> 00:35:42.020]  我們取代了很多
[00:35:42.020 --> 00:35:44.020]  網上就多了很多的電視節目
[00:35:44.020 --> 00:35:47.020]  又有演唱會 又有旅遊節目
[00:35:47.020 --> 00:35:52.020]  又有很多的課程 網上的課程
[00:35:52.020 --> 00:35:55.020]  免費的提供出來 免費的講座
[00:35:55.020 --> 00:36:01.020]  我們結果就將以前的business
[00:36:01.020 --> 00:36:03.020]  其它的以前的活動
[00:36:03.020 --> 00:36:08.020]  就被這些免費的網上活動來取代了
[00:36:08.020 --> 00:36:12.020]  是不是這個就是神的心意呢?
[00:36:12.020 --> 00:36:14.020]  我不知道
[00:36:14.020 --> 00:36:19.020]  但是我知道神所喜歡的
[00:36:19.020 --> 00:36:24.020]  就是要我們去更加親近祂
[00:36:24.020 --> 00:36:28.020]  去透過這個家居隔離的事情
[00:36:28.020 --> 00:36:31.020]  使我們有靜心等待的時候
[00:36:31.020 --> 00:36:38.020]  好像那幫以前那幫猶太人一樣
[00:36:38.020 --> 00:36:40.020]  他們非常傷心
[00:36:40.020 --> 00:36:43.020]  他們的聖殿被污辱
[00:36:43.020 --> 00:36:46.020]  要等待有安靜的時間
[00:36:46.020 --> 00:36:49.020]  等待神的時間來回到潔淨
[00:36:49.020 --> 00:36:53.020]  再重新開給他們敬拜
[00:36:53.020 --> 00:36:55.020]  我們在這個期間裏面
[00:36:55.020 --> 00:37:00.020]  我們真的要與神更加親近
[00:37:00.020 --> 00:37:05.020]  我們不要被其它的網上的消遣的方法
[00:37:05.020 --> 00:37:09.020]  或者網上的令我們很繁忙的東西
[00:37:09.020 --> 00:37:12.020]  學多一兩樣東西 學多一兩樣東西
[00:37:12.020 --> 00:37:14.020]  學一樣新的東西是好
[00:37:14.020 --> 00:37:18.020]  但是不是將我們的時間和神的時間
[00:37:18.020 --> 00:37:20.020]  來影響到我們和神的時間
[00:37:20.020 --> 00:37:23.020]  因為神是想我們去藉著這個機會
[00:37:23.020 --> 00:37:25.020]  去更新我們和祂的關係
[00:37:25.020 --> 00:37:28.020]  聖經那裏也有提到
[00:37:28.020 --> 00:37:30.020]  保羅書信那裏也有提到耶穌所說
[00:37:30.020 --> 00:37:32.020]  你們要謹慎行事
[00:37:32.020 --> 00:37:35.020]  不要像愚昧人 當像智慧人
[00:37:35.020 --> 00:37:39.020]  要愛惜光陰 因為現今的世代邪惡
[00:37:39.020 --> 00:37:43.020]  我們是黑暗的時代
[00:37:43.020 --> 00:37:47.020]  疫情在控制了我們的生活器具
[00:37:47.020 --> 00:37:51.020]  所以我們不要被這個疫情
[00:37:51.020 --> 00:37:54.020]  影響到我們和神的關係
[00:37:54.020 --> 00:37:57.020]  反而要更加加強這個關係
[00:37:57.020 --> 00:37:59.020]  所以我們可以實踐的功課就是
[00:37:59.020 --> 00:38:03.020]  我們要藉著這個事情 這個時候
[00:38:03.020 --> 00:38:05.020]  我們星期一、明天
[00:38:05.020 --> 00:38:11.020]  市面就逐漸地開放出來
[00:38:11.020 --> 00:38:17.020]  州長就說某些人可以回去公司開工
[00:38:17.020 --> 00:38:21.020]  我們過去的六個星期裏面
[00:38:21.020 --> 00:38:24.020]  我們有沒有好好利用我們的時間
[00:38:24.020 --> 00:38:26.020]  或者我們已經有
[00:38:26.020 --> 00:38:28.020]  我們人生觀有沒有改變呢?
[00:38:28.020 --> 00:38:30.020]  我們舊有的生活秩序
[00:38:30.020 --> 00:38:32.020]  因為這個疫情被拆毀
[00:38:32.020 --> 00:38:34.020]  藉著這個疫情
[00:38:34.020 --> 00:38:38.020]  我們建立了一個新的生活秩序
[00:38:38.020 --> 00:38:39.020]  一個節奏
[00:38:39.020 --> 00:38:41.020]  我和弟兄姊妹聊天的時候
[00:38:41.020 --> 00:38:42.020]  聽到他們說
[00:38:42.020 --> 00:38:45.020]  以前是有些在餐館做的 做棋台的
[00:38:45.020 --> 00:38:47.020]  因為餐館關了門
[00:38:47.020 --> 00:38:48.020]  只可以做外賣
[00:38:48.020 --> 00:38:50.020]  結果他就多了時間在家裏
[00:38:50.020 --> 00:38:55.020]  我開始和他們做門徒訓練
[00:38:55.020 --> 00:38:59.020]  開始建立一個讀經靈修的習慣
[00:38:59.020 --> 00:39:01.020]  我在這裏勸勉他們
[00:39:01.020 --> 00:39:07.020]  勸勉在家裏網上參與崇拜的弟兄姊妹
[00:39:07.020 --> 00:39:10.020]  你們過去的六個星期
[00:39:10.020 --> 00:39:14.020]  或者接下來的剩餘的時間
[00:39:14.020 --> 00:39:19.020]  可不可以將我們的生活器具改變起來
[00:39:19.020 --> 00:39:20.020]  更加去親近神
[00:39:20.020 --> 00:39:24.020]  不是將我們其它的東西放進去
[00:39:24.020 --> 00:39:26.020]  令我們更加繁忙
[00:39:26.020 --> 00:39:29.020]  我們要過一個合神心意的秩序
[00:39:29.020 --> 00:39:34.020]  繼續去堅持我們有讀經靈修的時間
[00:39:34.020 --> 00:39:37.020]  我上個星期又聽到一個姊妹分享
[00:39:37.020 --> 00:39:39.020]  她在這個疫情當中
[00:39:39.020 --> 00:39:41.020]  她有什麼的生活改變了?
[00:39:41.020 --> 00:39:44.020]  她每天都有一行的祈禱詩
[00:39:44.020 --> 00:39:47.020]  她有一個祈禱的閱歷
[00:39:47.020 --> 00:39:50.020]  每天祈禱一樣一行的詩
[00:39:50.020 --> 00:39:52.020]  我心想 這樣其實很有意思
[00:39:52.020 --> 00:39:57.020]  其實這樣真的可以改變我們的生活器具
[00:39:57.020 --> 00:40:00.020]  改變我們的生活的節奏
[00:40:00.020 --> 00:40:03.020]  去建立和主耶穌建立更深的關係
[00:40:03.020 --> 00:40:09.020]  我們千萬不要像消費者的心態
[00:40:09.020 --> 00:40:12.020]  上完一堂主日學就去上第二堂主日學
[00:40:12.020 --> 00:40:14.020]  然後再上第三堂主日學
[00:40:14.020 --> 00:40:16.020]  或者上其它的課程
[00:40:16.020 --> 00:40:19.020]  不是上主日學了解神話娛樂
[00:40:19.020 --> 00:40:21.020]  是正確的
[00:40:21.020 --> 00:40:23.020]  但是我們有沒有關注到
[00:40:23.020 --> 00:40:25.020]  其實我們是要利用這個時機
[00:40:25.020 --> 00:40:28.020]  去建立更加深的關係
[00:40:28.020 --> 00:40:32.020]  我們去為這件事情而反思
[00:40:32.020 --> 00:40:36.020]  我們真的 我們暫時
[00:40:36.020 --> 00:40:38.020]  我們留在家中是一個暫時的性質
[00:40:38.020 --> 00:40:40.020]  暫時的階段
[00:40:40.020 --> 00:40:42.020]  好像三項鐵人賽一樣
[00:40:42.020 --> 00:40:45.020]  我們是一個transition zone
[00:40:45.020 --> 00:40:47.020]  在黃色的那個部分
[00:40:47.020 --> 00:40:51.020]  我們從之前的方式
[00:40:51.020 --> 00:40:54.020]  將會去到以後神給我們的
[00:40:54.020 --> 00:40:57.020]  T4C這個教會的侍奉的方向
[00:40:57.020 --> 00:40:59.020]  或者侍奉的形式
[00:40:59.020 --> 00:41:02.020]  我們在中間學習更加去親近神
[00:41:02.020 --> 00:41:04.020]  建立神和神有新的
[00:41:04.020 --> 00:41:06.020]  更新我們神的關係
[00:41:06.020 --> 00:41:09.020]  當我們再次回到神的殿中裏面
[00:41:09.020 --> 00:41:11.020]  再可以一起面對面敬拜的時候
[00:41:11.020 --> 00:41:13.020]  我盼望
[00:41:13.020 --> 00:41:15.020]  我的盼望就是
[00:41:15.020 --> 00:41:17.020]  大家有一個更新的關係
[00:41:17.020 --> 00:41:21.020]  有一個更新我們和主耶穌的關係
[00:41:21.020 --> 00:41:22.020]  有一個新的關係
[00:41:22.020 --> 00:41:26.020]  我們來到好像當時
[00:41:26.020 --> 00:41:29.020]  當時馬加比革命之後
[00:41:29.020 --> 00:41:35.020]  那些猶太人可以再次歡喜快樂地
[00:41:35.020 --> 00:41:37.020]  來到神的殿裏面
[00:41:37.020 --> 00:41:40.020]  去繼續將我們的心
[00:41:40.020 --> 00:41:42.020]  我們的生命奉獻給主
[00:41:42.020 --> 00:41:45.020]  我期待我們再相遇
[00:41:45.020 --> 00:41:48.020]  在教堂裏面 教會裏面再相遇的日子
[00:41:48.020 --> 00:41:51.020]  在之前 我們相遇之前
[00:41:51.020 --> 00:41:55.020]  希望大家能夠在這方面繼續努力
[00:41:55.020 --> 00:41:57.020]  去繼續更新和神
[00:41:57.020 --> 00:42:00.020]  主耶穌基督的建立的關係
[00:42:00.020 --> 00:42:02.020]  更加能夠更新起來
[00:42:02.020 --> 00:42:04.020]  重新建造
[00:42:04.020 --> 00:42:07.020]  我們一起做個結束祈禱
[00:42:07.020 --> 00:42:09.020]  我是你主耶穌基督
[00:42:09.020 --> 00:42:11.020]  很感謝你
[00:42:11.020 --> 00:42:15.020]  很感謝你愛我們
[00:42:15.020 --> 00:42:17.020]  因為你的緣故
[00:42:17.020 --> 00:42:19.020]  我們能夠有新的生命
[00:42:19.020 --> 00:42:21.020]  我們在座當中有很多
[00:42:21.020 --> 00:42:23.020]  微信主的朋友
[00:42:23.020 --> 00:42:26.020]  在聽這場訊息
[00:42:26.020 --> 00:42:28.020]  求你幫助他們
[00:42:28.020 --> 00:42:31.020]  幫助他們將這個話語存在心裏
[00:42:31.020 --> 00:42:33.020]  慢慢地發揚
[00:42:33.020 --> 00:42:35.020]  能夠明白到原來
[00:42:35.020 --> 00:42:38.020]  以前一直的生活
[00:42:38.020 --> 00:42:40.020]  都是忙碌的生活
[00:42:40.020 --> 00:42:42.020]  毫無方向的生活
[00:42:42.020 --> 00:42:43.020]  但是神啊
[00:42:43.020 --> 00:42:45.020]  祢藉著這次的疫情
[00:42:45.020 --> 00:42:47.020]  使我們停下來
[00:42:47.020 --> 00:42:49.020]  可以明白
[00:42:49.020 --> 00:42:53.020]  神是掌管宇宙萬物的神
[00:42:53.020 --> 00:42:57.020]  我們當中信了主的弟兄姊妹
[00:42:57.020 --> 00:42:58.020]  聖靈
[00:42:58.020 --> 00:43:01.020]  求聖靈繼續幫助我們
[00:43:01.020 --> 00:43:07.020]  拆毀我們以前舊的生活
[00:43:07.020 --> 00:43:12.020]  將你放在一旁的心態
[00:43:12.020 --> 00:43:16.020]  我們將我們的新生活建立給你
[00:43:16.020 --> 00:43:18.020]  求你建立我們
[00:43:18.020 --> 00:43:22.020]  和你更加有更親密的關係
[00:43:22.020 --> 00:43:25.020]  求你保守我們弟兄姊妹
[00:43:25.020 --> 00:43:27.020]  在這個疫情當中
[00:43:27.020 --> 00:43:29.020]  保守他們的健康
[00:43:29.020 --> 00:43:31.020]  能夠繼續跟隨主你
[00:43:31.020 --> 00:43:33.020]  為你做鹽做光
[00:43:33.020 --> 00:43:34.020]  我們以上的禱告
[00:43:34.020 --> 00:43:36.020]  是奉主耶穌得聖的免治祈求
[00:43:36.020 --> 00:43:37.020]  阿門
