
[00:00:00.000 --> 00:00:02.840]  大家知道我們現在說的是「真言」
[00:15:49.480 --> 00:15:50.800]  一直給我滑
[00:15:50.800 --> 00:15:51.680]  接著你就說
[00:15:51.680 --> 00:15:54.560]  老婆你經理不明白你怎樣怎樣
[00:15:54.560 --> 00:15:56.440]  你解釋很多東西給他聽
[00:15:56.440 --> 00:15:58.880]  你猜他開心嗎
[00:15:58.880 --> 00:16:04.320]  做姐妹的你覺得呢
[00:16:04.320 --> 00:16:05.640]  當你的丈夫這樣回應
[00:16:05.640 --> 00:16:08.000]  你開心嗎
[00:16:08.000 --> 00:16:10.280]  一般來說是不開心
[00:16:10.280 --> 00:16:11.480]  因為他的目的
[00:16:11.480 --> 00:16:14.200]  就是想將他的情緒告訴你
[00:16:14.200 --> 00:16:16.680]  不是叫你來解釋
[00:16:16.680 --> 00:16:19.080]  因為懂得解釋的他也懂得解釋
[00:16:19.080 --> 00:16:20.480]  我也知道我的經理無聊
[00:16:20.480 --> 00:16:22.040]  我也知道我的經理橫蠻
[00:16:22.040 --> 00:16:24.280]  不過我就是被他冤枉得很生氣
[00:16:24.280 --> 00:16:26.600]  你的責任就是敏銳和聽
[00:16:26.600 --> 00:16:27.640]  所以丈夫們
[00:16:27.640 --> 00:16:29.280]  以後有太太這樣的情況
[00:16:29.280 --> 00:16:31.360]  你除了愛她之外還要甚麼
[00:16:31.360 --> 00:16:33.160]  敏銳和聆聽
[00:16:33.160 --> 00:16:37.920]  就做個沙包給她砌
[00:16:37.920 --> 00:16:39.160]  接著沒事的
[00:16:39.160 --> 00:16:40.800]  她因為罵的不是你
[00:16:40.800 --> 00:16:42.160]  她情緒的抒發
[00:16:42.160 --> 00:16:43.160]  也不是你的經理
[00:16:43.160 --> 00:16:45.600]  不過你是那個沙包
[00:16:45.600 --> 00:16:47.040]  所以你被她打完之後
[00:16:47.040 --> 00:16:48.800]  一打就變回一個沙包
[00:16:48.800 --> 00:16:49.600]  很漂亮
[00:16:49.600 --> 00:16:52.760]  第三就是做丈夫要做決定
[00:16:52.760 --> 00:16:55.320]  今天我也承認
[00:16:55.320 --> 00:16:57.440]  做決定和引發行動
[00:16:57.440 --> 00:16:58.280]  是很多時候
[00:16:58.280 --> 00:17:00.280]  包括站在你面前的牧師
[00:17:00.280 --> 00:17:02.840]  需要大家祈禱
[00:17:02.840 --> 00:17:06.920]  有人說大事就由丈夫決定
[00:17:06.920 --> 00:17:08.480]  小事就由太太
[00:17:08.480 --> 00:17:09.760]  甚麼叫大事呢
[00:17:09.760 --> 00:17:12.520]  我覺得五子就是大事
[00:17:12.520 --> 00:17:13.720]  甚麼子呢
[00:17:13.720 --> 00:17:15.480]  妻子 揀妻子
[00:17:15.480 --> 00:17:16.760]  老婆不能決定
[00:17:16.760 --> 00:17:18.480]  當然有 她嫁不嫁你
[00:17:18.480 --> 00:17:19.320]  所以這是大事
[00:17:19.320 --> 00:17:20.720]  你要決定
[00:17:20.720 --> 00:17:23.600]  生孩子是一件大事
[00:17:23.600 --> 00:17:25.440]  你要決定
[00:17:25.440 --> 00:17:28.440]  買樓 買車
[00:17:28.440 --> 00:17:30.840]  還有買棺材
[00:17:30.840 --> 00:17:32.120]  這是五子
[00:17:32.120 --> 00:17:34.080]  你都可以做決定
[00:17:34.080 --> 00:17:37.840]  他只是給太太意見
[00:17:37.840 --> 00:17:39.400]  但今時今日
[00:17:39.400 --> 00:17:41.640]  很多時候丈夫
[00:17:41.640 --> 00:17:44.680]  不是很能做決定
[00:17:44.680 --> 00:17:47.480]  有時決定又大過頭
[00:17:47.480 --> 00:17:48.320]  OK
[00:17:48.320 --> 00:17:50.320]  你說牧師
[00:17:50.320 --> 00:17:52.080]  五子登科你做決定
[00:17:52.080 --> 00:17:52.880]  買樓做決定
[00:17:52.880 --> 00:17:54.400]  嘩
[00:17:54.400 --> 00:17:57.600]  東區旁邊那條街
[00:17:57.600 --> 00:17:58.840]  那個不知道叫甚麼
[00:17:58.840 --> 00:18:00.280]  L200
[00:18:00.280 --> 00:18:01.440]  很貴
[00:18:01.440 --> 00:18:03.880]  嘩 我三十萬買了
[00:18:03.880 --> 00:18:05.760]  告訴老婆
[00:18:05.760 --> 00:18:07.160]  老婆
[00:18:07.160 --> 00:18:08.240]  我在那裡
[00:18:08.240 --> 00:18:09.520]  用一折都不用價錢
[00:18:09.520 --> 00:18:12.800]  買了一個六百多呎的單位
[00:18:12.800 --> 00:18:14.480]  你猜你太太開心還是不開心
[00:18:14.480 --> 00:18:15.560]  不過有兩種反應
[00:18:15.560 --> 00:18:16.320]  一種開心
[00:18:16.320 --> 00:18:17.880]  一種極之不開心
[00:18:17.880 --> 00:18:19.600]  極之不開心
[00:18:19.600 --> 00:18:21.480]  你都沒有尊重我的意思
[00:18:21.480 --> 00:18:23.240]  那條街下面
[00:18:23.240 --> 00:18:25.000]  很骯髒
[00:18:25.000 --> 00:18:26.920]  你送給我我都未必要
[00:18:26.920 --> 00:18:28.360]  如有雷同實屬巧合
[00:18:28.360 --> 00:18:29.720]  如果你搬了我不會說你覺得
[00:18:29.720 --> 00:18:31.120]  我只是做一個例證
[00:18:31.120 --> 00:18:34.000]  免得好像被人投訴
[00:18:34.000 --> 00:18:37.000]  這就是我們要做決定
[00:18:37.000 --> 00:18:39.440]  當然今時今日男人
[00:18:39.440 --> 00:18:40.680]  包括我在內
[00:18:40.680 --> 00:18:41.480]  有時做決定
[00:18:41.480 --> 00:18:43.440]  大事沒做小事才做
[00:18:43.440 --> 00:18:45.040]  今天明知晚飯
[00:18:45.040 --> 00:18:45.800]  我喜歡吃牛肉
[00:18:45.800 --> 00:18:47.120]  老婆買了豬肉
[00:18:47.120 --> 00:18:50.480]  就不開心吃飯的時候
[00:18:50.480 --> 00:18:51.680]  為何你不開心
[00:18:51.680 --> 00:18:52.880]  你明知我喜歡吃牛肉
[00:18:52.880 --> 00:18:54.080]  為何你買豬肉
[00:18:54.080 --> 00:18:56.640]  小事就等老婆決定
[00:18:56.640 --> 00:18:58.240]  你今天不吃牛肉
[00:18:58.240 --> 00:18:59.480]  明天自己去吃牛扒
[00:18:59.480 --> 00:19:00.680]  吃到夠了
[00:19:00.680 --> 00:19:01.200]  沒問題
[00:19:01.200 --> 00:19:02.200]  不需要這樣將它帶回來
[00:19:02.200 --> 00:19:02.800]  OK
[00:19:02.800 --> 00:19:04.040]  第四樣東西
[00:19:04.040 --> 00:19:05.640]  丈夫的責任就是引發行動
[00:19:05.640 --> 00:19:07.120]  如果你在大事的時候
[00:19:07.120 --> 00:19:08.440]  請你吩咐
[00:19:08.440 --> 00:19:09.760]  請你給出你的意見
[00:19:09.760 --> 00:19:11.600]  讓太太怎樣做
[00:19:11.600 --> 00:19:13.040]  第五就是餵養
[00:19:13.040 --> 00:19:14.320]  不是即是餵他飯
[00:19:14.320 --> 00:19:17.160]  即是去栽培
[00:19:17.160 --> 00:19:18.760]  在一個夫婦的關係裏
[00:19:18.760 --> 00:19:20.400]  當你懂得栽培的時候
[00:19:20.400 --> 00:19:23.080]  家會和興
[00:19:23.080 --> 00:19:24.640]  令他喜悅
[00:19:24.640 --> 00:19:25.640]  我們叫甚麼呢
[00:19:25.640 --> 00:19:27.640]  叫身心舍靈
[00:19:27.640 --> 00:19:28.720]  身體
[00:19:28.720 --> 00:19:29.720]  心靈
[00:19:29.720 --> 00:19:30.880]  舍交和靈魂
[00:19:30.880 --> 00:19:33.040]  我想問在座男士
[00:19:33.040 --> 00:19:35.640]  如果你問一下我四個問題
[00:19:35.640 --> 00:19:37.240]  如果你不清楚你的配偶
[00:19:37.240 --> 00:19:38.960]  請你認清楚
[00:19:38.960 --> 00:19:40.000]  努力認清
[00:19:40.000 --> 00:19:42.600]  否則你可能有時吵架出現問題
[00:19:42.600 --> 00:19:44.320]  第一
[00:19:44.320 --> 00:19:46.080]  你知不知道身體
[00:19:46.080 --> 00:19:48.560]  你知不知道太太用甚麼面霜
[00:19:48.560 --> 00:19:51.640]  用甚麼唇膏
[00:19:51.640 --> 00:19:53.080]  嘩 這麼小都不懂得想
[00:19:53.080 --> 00:19:54.000]  其實這些很重要
[00:19:54.000 --> 00:19:54.600]  你知道的時候
[00:19:54.600 --> 00:19:56.000]  你買這些成為禮物
[00:19:56.000 --> 00:19:57.600]  她會很開心
[00:19:57.600 --> 00:19:58.760]  她還勤奮
[00:19:58.760 --> 00:20:02.520]  你買了SK-II
[00:20:02.520 --> 00:20:03.800]  你猜她開心嗎
[00:20:03.800 --> 00:20:04.960]  她說沒用的
[00:20:04.960 --> 00:20:06.680]  你弄花我的臉
[00:20:06.680 --> 00:20:07.600]  所以你不要想著
[00:20:07.600 --> 00:20:09.800]  男士隨便一瓶都是面霜
[00:20:09.800 --> 00:20:12.120]  對他們女士們不是的
[00:20:12.120 --> 00:20:12.920]  所以第一
[00:20:12.920 --> 00:20:13.880]  你的身體明白了
[00:20:13.880 --> 00:20:14.720]  第二
[00:20:14.720 --> 00:20:17.040]  她最喜歡的是甚麼事情
[00:20:17.040 --> 00:20:18.520]  心靈的情況
[00:20:18.520 --> 00:20:21.160]  看書 看電影 逛街
[00:20:21.160 --> 00:20:21.920]  第三
[00:20:21.920 --> 00:20:23.120]  她的舍交
[00:20:23.120 --> 00:20:24.480]  她最好的朋友是哪幾個
[00:20:24.480 --> 00:20:25.840]  你知不知道
[00:20:25.840 --> 00:20:28.520]  丈夫們
[00:20:28.520 --> 00:20:29.160]  太太們問
[00:20:29.160 --> 00:20:31.960]  你知不知道我最好的朋友是甚麼
[00:20:31.960 --> 00:20:33.200]  第四
[00:20:33.200 --> 00:20:35.920]  靈性就
[00:20:35.920 --> 00:20:38.520]  她靈修時間是甚麼
[00:20:38.520 --> 00:20:40.560]  她最喜歡的是甚麼聖經
[00:20:40.560 --> 00:20:42.960]  即是拿經卷
[00:20:42.960 --> 00:20:44.320]  她得著的時候
[00:20:44.320 --> 00:20:46.000]  她會怎樣分享呢
[00:20:46.000 --> 00:20:47.080]  這些都要知道
[00:20:47.080 --> 00:20:49.720]  最後當然我們要讚賞她
[00:20:49.720 --> 00:20:51.440]  日行一事
[00:20:51.440 --> 00:20:53.040]  就要讚老婆
[00:20:53.040 --> 00:20:55.440]  老婆你真好
[00:20:55.440 --> 00:20:57.600]  當你最美的青春的時候
[00:20:57.600 --> 00:20:59.800]  你竟然嫁給我
[00:20:59.800 --> 00:21:00.560]  有人就這樣
[00:21:00.560 --> 00:21:02.280]  我經常都要讚師母
[00:21:02.280 --> 00:21:03.120]  其實我認識她的時候
[00:21:03.120 --> 00:21:05.680]  已經頭髮披薄
[00:21:05.680 --> 00:21:07.360]  不過
[00:21:07.360 --> 00:21:08.600]  我們同一間學校
[00:21:08.600 --> 00:21:09.840]  同一班
[00:21:09.840 --> 00:21:11.360]  我又很有心
[00:21:11.360 --> 00:21:14.520]  請她嫁給我的時候
[00:21:14.520 --> 00:21:16.440]  我真是很有趣
[00:21:16.440 --> 00:21:17.720]  這個只是告訴祖堂
[00:21:17.720 --> 00:21:20.840]  不要告訴師母
[00:21:20.840 --> 00:21:22.400]  我第一次認識她的時候
[00:21:22.400 --> 00:21:24.280]  在同一班
[00:21:24.280 --> 00:21:27.920]  我第一次送禮物給她的時候
[00:21:27.920 --> 00:21:29.480]  就在二月十四
[00:21:29.480 --> 00:21:31.920]  但我們只是同學
[00:21:31.920 --> 00:21:34.520]  我竟然送了一枝玫瑰花給她
[00:21:34.520 --> 00:21:35.360]  但我不知道是甚麼意思
[00:21:35.360 --> 00:21:36.560]  我送花而已
[00:21:36.560 --> 00:21:38.320]  女同學送花沒問題
[00:21:38.320 --> 00:21:40.480]  當時我們班有兩個女同學
[00:21:40.480 --> 00:21:42.360]  一個已經名花有主
[00:21:42.360 --> 00:21:43.320]  不要送花給別人
[00:21:43.320 --> 00:21:44.680]  另一個就是我太太
[00:21:44.680 --> 00:21:46.440]  不過我想告訴大家
[00:21:46.440 --> 00:21:47.400]  我每天都會讚
[00:21:47.400 --> 00:21:47.960]  心裏面
[00:21:47.960 --> 00:21:49.040]  就算沒有說
[00:21:49.040 --> 00:21:50.360]  我心裏面讚賞
[00:21:50.360 --> 00:21:51.600]  多謝她
[00:21:51.600 --> 00:21:52.560]  這麼多年
[00:21:52.560 --> 00:21:54.800]  和我們同行
[00:21:54.800 --> 00:21:56.680]  一起作決定
[00:21:56.680 --> 00:21:59.760]  一起走這個道路
[00:21:59.760 --> 00:22:01.840]  其實做一個全代人的太太
[00:22:01.840 --> 00:22:03.160]  是很辛苦的
[00:22:03.160 --> 00:22:04.880]  大家不知道
[00:22:04.880 --> 00:22:07.360]  特別我記得我在小組那幾年
[00:22:07.360 --> 00:22:08.920]  太太很大掙扎
[00:22:08.920 --> 00:22:10.600]  那時我住香港仔
[00:22:10.600 --> 00:22:13.440]  一個星期有三晚
[00:22:13.440 --> 00:22:16.320]  所以如果她支持你
[00:22:16.320 --> 00:22:17.000]  去侍奉
[00:22:17.000 --> 00:22:19.000]  就支持她自己不住
[00:22:19.000 --> 00:22:20.720]  因為我的兒子很小
[00:22:20.720 --> 00:22:21.600]  如果不支持你
[00:22:21.600 --> 00:22:23.120]  就好像對上帝不住
[00:22:23.120 --> 00:22:24.880]  因為我老公是未蒙召
[00:22:24.880 --> 00:22:27.080]  所以我每一次想到這件事
[00:22:27.080 --> 00:22:28.600]  我很多謝我太太
[00:22:28.600 --> 00:22:29.760]  好 第二就是
[00:22:29.760 --> 00:22:31.520]  當你自己明白角色的時候
[00:22:31.520 --> 00:22:33.200]  如果她很多話說的時候
[00:22:33.200 --> 00:22:34.000]  我就是甚麼
[00:22:34.000 --> 00:22:35.360]  成為沙包
[00:22:35.360 --> 00:22:36.840]  我是要接納這件事
[00:22:36.840 --> 00:22:38.640]  我要聽她敏銳的情況
[00:22:38.640 --> 00:22:39.840]  好 看看太太
[00:22:39.840 --> 00:22:41.360]  你不是這樣就拿著令箭
[00:22:41.360 --> 00:22:42.520]  太太也有一樣東西
[00:22:42.520 --> 00:22:45.560]  當上帝在亞當裡面
[00:22:45.560 --> 00:22:47.040]  抽一條肋骨的時候
[00:22:47.040 --> 00:22:50.560]  他很想太太做以下的事情
[00:22:50.560 --> 00:22:52.720]  當然太太是甚麼意思呢
[00:22:52.720 --> 00:22:54.200]  媽媽都是母親
[00:22:54.200 --> 00:22:55.760]  無論單親也好
[00:22:55.760 --> 00:22:57.360]  你知不知道這幅圖畫
[00:22:57.360 --> 00:22:59.960]  這個美女加著馬是甚麼意思
[00:23:07.200 --> 00:23:12.360]  這個就是美女拿著馬就是媽媽
[00:23:12.360 --> 00:23:18.080]  一個為你做牛做馬的就是甚麼
[00:23:18.080 --> 00:23:19.400]  媽媽
[00:23:19.400 --> 00:23:21.400]  所以我們一定要對媽媽
[00:23:21.400 --> 00:23:22.880]  或者對我們太太說
[00:23:22.880 --> 00:23:24.120]  我很愛她
[00:23:24.120 --> 00:23:26.040]  因為她真的是做牛做馬
[00:23:26.040 --> 00:23:27.760]  我不知道大家旅行回來
[00:23:27.760 --> 00:23:29.320]  有去旅行去外國
[00:23:29.320 --> 00:23:30.680]  或者去那些三日兩夜
[00:23:30.680 --> 00:23:31.960]  五日四夜
[00:23:31.960 --> 00:23:33.400]  一回來家裡
[00:23:33.400 --> 00:23:35.400]  男生第一件事做甚麼呢
[00:23:35.400 --> 00:23:38.400]  男生第一件事做甚麼呢
[00:23:38.400 --> 00:23:40.000]  可能他就躺著
[00:23:40.000 --> 00:23:41.640]  或者在雪櫃拿些東西喝
[00:23:41.640 --> 00:23:43.080]  開著電視看甚麼新聞
[00:23:43.080 --> 00:23:46.600]  你知不知道姐妹做甚麼事
[00:23:46.600 --> 00:23:47.600]  剛才我聽到
[00:23:47.600 --> 00:23:49.560]  第一件是洗衣服
[00:23:49.560 --> 00:23:50.600]  我不知道是不是有多少人
[00:23:50.600 --> 00:23:52.080]  旅行回來第一件是洗衣服的
[00:23:52.080 --> 00:23:53.440]  請舉手
[00:23:53.440 --> 00:23:54.600]  嘩 果然沒有錯
[00:23:54.600 --> 00:23:56.760]  因為我太太也是這樣做
[00:23:56.760 --> 00:23:57.440]  甚麼都不理
[00:23:57.440 --> 00:23:59.080]  第一件事打開洗手間
[00:23:59.080 --> 00:24:00.880]  可以洗的衣服盡量洗
[00:24:00.880 --> 00:24:02.040]  嘩 我真是厲害
[00:24:02.040 --> 00:24:03.240]  我就說老婆
[00:24:03.240 --> 00:24:04.640]  男人怎麼說
[00:24:04.640 --> 00:24:08.200]  老婆 拿去下面洗衣服就洗吧
[00:24:08.200 --> 00:24:08.800]  他不會的
[00:24:08.800 --> 00:24:11.160]  他們說洗得很髒
[00:24:11.160 --> 00:24:13.560]  就在家裡洗完一次又洗一次
[00:24:13.560 --> 00:24:15.160]  嘩 有時洗到
[00:24:15.160 --> 00:24:17.440]  十點多回來洗到一點多兩點
[00:24:17.440 --> 00:24:18.840]  洗完一次又洗一次
[00:24:18.840 --> 00:24:19.880]  為甚麼呢
[00:24:19.880 --> 00:24:21.760]  他為我們做牛做馬
[00:24:21.760 --> 00:24:24.280]  不過他們是在經歷上帝
[00:24:24.280 --> 00:24:28.080]  因為在太太下一張part point
[00:24:28.080 --> 00:24:29.280]  下一張
[00:24:29.280 --> 00:24:32.440]  其實上帝當做女士的時候
[00:24:32.440 --> 00:24:36.240]  全部都是被動得來很主動
[00:24:36.240 --> 00:24:38.160]  他要做助手
[00:24:38.160 --> 00:24:40.040]  所以一起去旅行回來
[00:24:40.040 --> 00:24:41.520]  你就坐著喝啤酒
[00:24:41.520 --> 00:24:42.840]  喝汽水看電視
[00:24:42.840 --> 00:24:43.800]  他就洗衣服
[00:24:43.800 --> 00:24:44.880]  是做你的助手
[00:24:44.880 --> 00:24:45.960]  他願意
[00:24:45.960 --> 00:24:47.440]  當然順服丈夫
[00:24:47.440 --> 00:24:48.680]  有一些決定
[00:24:48.680 --> 00:24:49.440]  大家的決定
[00:24:49.440 --> 00:24:51.640]  如果那個決定沒有違反聖經的
[00:24:51.640 --> 00:24:53.680]  給你去做主人
[00:24:53.680 --> 00:24:54.640]  有沒有試過
[00:24:54.640 --> 00:24:55.880]  譬如你今晚生日的
[00:24:55.880 --> 00:24:56.920]  或者他生日的
[00:24:56.920 --> 00:24:58.800]  到底吃西餐還是中餐呢
[00:24:58.800 --> 00:24:59.920]  其實他很想吃西餐
[00:24:59.920 --> 00:25:01.200]  不過你說吃西餐還是中餐
[00:25:01.200 --> 00:25:02.160]  你說吃中餐
[00:25:02.160 --> 00:25:03.560]  他心裏面咕咕聲
[00:25:03.560 --> 00:25:05.840]  不過他仍然喜歡吃中餐
[00:25:05.840 --> 00:25:07.800]  雖然他心裏面想吃西餐
[00:25:07.800 --> 00:25:09.240]  甚麼 他順服
[00:25:09.240 --> 00:25:10.040]  生兒育女
[00:25:10.040 --> 00:25:11.280]  OK
[00:25:11.280 --> 00:25:13.960]  雖然他可以主動生不生
[00:25:13.960 --> 00:25:17.360]  不過他跟丈夫一定是協調過
[00:25:17.360 --> 00:25:19.000]  不可以硬來
[00:25:19.000 --> 00:25:21.520]  支持和支持丈夫
[00:25:21.520 --> 00:25:22.720]  好樣東西
[00:25:22.720 --> 00:25:27.680]  今日教會很需要太太們去支持
[00:25:27.680 --> 00:25:28.480]  因為聖經說
[00:25:28.480 --> 00:25:30.080]  丈夫是頭
[00:25:30.080 --> 00:25:32.720]  太太是肢體
[00:25:32.720 --> 00:25:35.200]  一個頭不可以支撐自己
[00:25:35.200 --> 00:25:36.440]  如果這個頭很重
[00:25:36.440 --> 00:25:37.400]  擺在這裏
[00:25:37.400 --> 00:25:38.360]  你猜他會怎樣
[00:25:38.360 --> 00:25:40.640]  我放手
[00:25:40.640 --> 00:25:43.520]  想不想試一下
[00:25:43.520 --> 00:25:46.760]  再看一次好嗎
[00:25:46.760 --> 00:25:49.440]  頭是不可以自己撐著的
[00:25:49.440 --> 00:25:51.400]  今日這頭家撐著的時候
[00:25:51.400 --> 00:25:52.920]  除了要發命令的時候
[00:25:52.920 --> 00:25:54.560]  就是這個太太做助手
[00:25:54.560 --> 00:25:55.800]  維持這個家
[00:25:55.800 --> 00:25:58.400]  所以做牛做馬的是甚麼
[00:25:58.400 --> 00:25:59.800]  叫做媽咪
[00:25:59.800 --> 00:26:01.440]  這個媽咪很偉大
[00:26:01.440 --> 00:26:03.920]  還有她要鼓勵丈夫
[00:26:03.920 --> 00:26:06.760]  丈夫回來被老闆罵很洩氣
[00:26:06.760 --> 00:26:08.000]  老闆不識貨
[00:26:08.000 --> 00:26:08.680]  就算你辭工
[00:26:08.680 --> 00:26:09.680]  我都支持你
[00:26:09.680 --> 00:26:10.880]  多開心
[00:26:10.880 --> 00:26:11.920]  如果被人罵
[00:26:11.920 --> 00:26:13.480]  說你沒用的
[00:26:13.480 --> 00:26:14.600]  昨天叫你做好又不做
[00:26:14.600 --> 00:26:15.200]  今天被人罵
[00:26:15.200 --> 00:26:16.600]  活該
[00:26:16.600 --> 00:26:18.120]  他就很喪志
[00:26:18.120 --> 00:26:19.560]  第二是行動
[00:26:19.560 --> 00:26:21.680]  有些事他需要做的時候
[00:26:21.680 --> 00:26:24.040]  譬如女兒回來幫他洗衣服
[00:26:24.040 --> 00:26:25.640]  還有是樣貌
[00:26:25.640 --> 00:26:26.640]  姐妹
[00:26:26.640 --> 00:26:27.920]  你要記住
[00:26:27.920 --> 00:26:30.640]  你丈夫是男人
[00:26:30.640 --> 00:26:33.280]  男人很花心
[00:26:33.280 --> 00:26:35.640]  這是人的弱點
[00:26:35.640 --> 00:26:38.080]  所以你讓你丈夫不花心
[00:26:38.080 --> 00:26:40.080]  請你要花點本錢
[00:26:40.080 --> 00:26:43.640]  裝扮一下自己
[00:26:43.640 --> 00:26:44.760]  真的
[00:26:44.760 --> 00:26:45.440]  中國有句說話
[00:26:45.440 --> 00:26:48.080]  女人不補嗎
[00:26:48.080 --> 00:26:49.280]  是的
[00:26:49.280 --> 00:26:50.320]  你想一下
[00:26:50.320 --> 00:26:51.840]  他有時和你結婚
[00:26:51.840 --> 00:26:54.560]  還留在20年前
[00:26:54.560 --> 00:26:57.320]  但你的樣子已經20年後了
[00:26:57.320 --> 00:26:59.040]  但他公司的同事
[00:26:59.040 --> 00:27:00.240]  就是20年前
[00:27:00.240 --> 00:27:02.520]  好像你這樣的面貌的女士
[00:27:02.520 --> 00:27:04.760]  你說那個人如果拋下生牛
[00:27:04.760 --> 00:27:06.680]  他會死嗎
[00:27:06.680 --> 00:27:08.880]  他真的會死的
[00:27:08.880 --> 00:27:10.000]  靈命上的死
[00:27:10.000 --> 00:27:11.920]  所以我們鼓勵丈夫
[00:27:11.920 --> 00:27:13.800]  從言語行為
[00:27:13.800 --> 00:27:16.280]  樣貌自己給自己鼓勵
[00:27:16.280 --> 00:27:17.640]  最後
[00:27:17.640 --> 00:27:20.120]  一件很重要的事
[00:27:20.120 --> 00:27:22.720]  為丈夫祈禱
[00:27:22.720 --> 00:27:24.120]  特別是今天教會
[00:27:24.120 --> 00:27:26.560]  女士多 丈夫少
[00:27:26.560 --> 00:27:27.480]  男士少
[00:27:27.480 --> 00:27:29.480]  可能很多丈夫未信主
[00:27:29.480 --> 00:27:33.000]  你需要為他祈禱
[00:27:33.000 --> 00:27:35.120]  無論丈夫和姐妹都好
[00:27:35.120 --> 00:27:37.120]  透過真言告訴我們
[00:27:37.120 --> 00:27:38.640]  切直碗屋大家相爭
[00:27:38.640 --> 00:27:40.560]  不如食餅乾大家相安
[00:27:40.560 --> 00:27:42.200]  就是當丈夫和丈夫
[00:27:42.200 --> 00:27:43.400]  做回丈夫的角色
[00:27:43.400 --> 00:27:45.720]  太太做回太太角色的時候
[00:27:45.720 --> 00:27:47.440]  靠著耶穌服務的大能
[00:27:47.440 --> 00:27:48.320]  你知道你做什麼角色
[00:27:48.320 --> 00:27:49.080]  我知道你做什麼角色
[00:27:49.080 --> 00:27:49.840]  大家聊天的時候
[00:27:49.840 --> 00:27:50.920]  如果有衝突
[00:27:50.920 --> 00:27:54.000]  問一下我有沒有違反這個角色
[00:27:54.000 --> 00:27:55.120]  如果違反
[00:27:55.120 --> 00:27:56.800]  我就向對方說什麼
[00:27:56.800 --> 00:27:58.480]  對不起
[00:27:58.480 --> 00:28:00.040]  OK
[00:28:00.040 --> 00:28:02.200]  當然有時不是丈夫和太太
[00:28:02.200 --> 00:28:04.040]  是兒女的問題
[00:28:04.040 --> 00:28:06.640]  所以當一個家庭要和睦的時候
[00:28:06.640 --> 00:28:08.800]  兒女也要做下一張拍檔
[00:28:08.800 --> 00:28:11.800]  兒女要盡她的責任就是
[00:28:11.800 --> 00:28:13.520]  在保羅提神提魔體
[00:28:13.520 --> 00:28:15.680]  不要叫人小看你年輕
[00:28:15.680 --> 00:28:16.720]  總要在言語行為
[00:28:16.720 --> 00:28:17.760]  我們深信心 清潔信仰
[00:28:17.760 --> 00:28:19.360]  都做信徒的榜樣
[00:28:19.360 --> 00:28:22.880]  所以如果你是成長的
[00:28:22.880 --> 00:28:26.080]  我想你做一個成長的基督徒
[00:28:26.080 --> 00:28:27.480]  還有青年向上
[00:28:27.480 --> 00:28:32.120]  以致你父母因為你的表現
[00:28:32.120 --> 00:28:33.840]  他們得到安慰
[00:28:33.840 --> 00:28:35.800]  當然如果你兒女小的時候
[00:28:35.800 --> 00:28:37.960]  父母就要更加相和
[00:28:37.960 --> 00:28:42.400]  好好地教導我們的下一代
[00:28:42.400 --> 00:28:44.280]  有首歌很古老
[00:28:44.280 --> 00:28:46.920]  叫《青年向上》
[00:28:46.920 --> 00:28:49.040]  這首歌我連唱的時候
[00:28:49.040 --> 00:28:50.040]  我都不太喜歡唱
[00:28:50.040 --> 00:28:52.920]  因為它真的很沉悶
[00:28:52.920 --> 00:28:54.120]  它是這樣唱
[00:28:54.120 --> 00:28:57.320]  我要真誠
[00:28:57.320 --> 00:29:02.320]  莫負人家信仰心
[00:29:02.320 --> 00:29:05.480]  我要潔淨
[00:29:05.480 --> 00:29:09.240]  人為柔仁關心
[00:29:09.240 --> 00:29:11.400]  一直都是這樣
[00:29:11.400 --> 00:29:14.280]  精哥走音不會走得很多
[00:29:14.280 --> 00:29:15.720]  陳先生有沒有走音 走很多嗎
[00:29:15.720 --> 00:29:16.880]  不要緊
[00:29:16.880 --> 00:29:19.640]  重要的我不是喜歡他的歌詞
[00:29:19.640 --> 00:29:20.760]  歌的譜
[00:29:20.760 --> 00:29:23.880]  我喜歡他的歌詞
[00:29:23.880 --> 00:29:24.800]  很年輕的時候
[00:29:24.800 --> 00:29:26.840]  十七歲剛剛信主的時候
[00:29:26.840 --> 00:29:29.560]  老師 校長就告訴我
[00:29:29.560 --> 00:29:31.360]  你們要真誠
[00:29:31.360 --> 00:29:34.040]  不要令你們的父母
[00:29:34.040 --> 00:29:35.800]  或者你的朋友 同學
[00:29:35.800 --> 00:29:37.440]  對你有失望
[00:29:37.440 --> 00:29:39.240]  所以這一段說話
[00:29:39.240 --> 00:29:40.160]  雖然不是聖經
[00:29:40.160 --> 00:29:41.880]  但是提醒我
[00:29:41.880 --> 00:29:44.160]  怎樣行在耶穌的裏面
[00:29:44.160 --> 00:29:45.800]  所以作為一個年輕人
[00:29:45.800 --> 00:29:46.840]  作為兒女
[00:29:46.840 --> 00:29:49.200]  在要讓家和萬善的時候
[00:29:49.200 --> 00:29:52.240]  當一個年少的小朋友
[00:29:52.240 --> 00:29:53.680]  來到教會的時候
[00:29:53.680 --> 00:29:54.840]  他知道這些的時候
[00:29:54.840 --> 00:29:55.880]  他要回家
[00:29:55.880 --> 00:29:57.760]  他要盡回兒女責任的時候
[00:29:57.760 --> 00:29:59.040]  父母就小怒氣
