
[00:00:00.000 --> 00:00:04.720]  一個基督徒 如果要有成長的話
[00:18:50.960 --> 00:18:54.840]  神就叫摩西立了一個銅蛇的像
[00:18:54.840 --> 00:18:57.520]  所有以色列人仰望銅蛇的
[00:18:57.520 --> 00:19:00.120]  都能夠得到罪被赦免
[00:19:00.120 --> 00:19:01.800]  得到醫治
[00:19:01.800 --> 00:19:06.000]  耶穌基督在約翰福音三章十四節怎麼說?
[00:19:06.000 --> 00:19:08.960]  他說摩西在曠野怎樣舉蛇
[00:19:08.960 --> 00:19:12.360]  人子也必照樣被舉起來
[00:19:12.360 --> 00:19:13.760]  耶穌基督說
[00:19:13.760 --> 00:19:15.440]  當日摩西在曠野
[00:19:15.440 --> 00:19:18.320]  醫治的是你身體上的創傷
[00:19:18.320 --> 00:19:20.280]  身體上的需要
[00:19:20.280 --> 00:19:24.720]  我能夠醫治你們靈裏面的需要
[00:19:24.720 --> 00:19:26.960]  我會有一天被舉起來
[00:19:26.960 --> 00:19:29.160]  就好像銅蛇一樣被舉起來
[00:19:29.160 --> 00:19:31.680]  當他釘十字架的時候
[00:19:31.680 --> 00:19:35.280]  他就是爲我們的罪被舉起來
[00:19:35.280 --> 00:19:38.560]  以至我們每個人能夠在靈裏面
[00:19:38.560 --> 00:19:43.200]  得到祂的醫治
[00:19:43.200 --> 00:19:45.120]  其實我們見到這一切
[00:19:45.120 --> 00:19:47.760]  告訴我們就是耶穌基督
[00:19:47.760 --> 00:19:49.480]  在馬太福音四章四節
[00:19:49.480 --> 00:19:51.360]  引用我們今天的經文
[00:19:51.360 --> 00:19:54.040]  《新命紀》八章三節所講的
[00:19:54.040 --> 00:19:57.720]  人活着不是單靠食物
[00:19:57.720 --> 00:20:00.640]  我也可以加上不是單靠水
[00:20:00.640 --> 00:20:03.360]  不是單靠身體的醫治
[00:20:03.360 --> 00:20:04.400]  是什麼?
[00:20:04.400 --> 00:20:09.440]  是耶和華口中所出的一切的話
[00:20:09.440 --> 00:20:13.480]  耶和華口中一切的話當然是聖經
[00:20:13.480 --> 00:20:16.760]  但是如果我們看約翰福音怎麼說
[00:20:16.760 --> 00:20:18.280]  太初有什麼?
[00:20:18.280 --> 00:20:20.120]  太初有道
[00:20:20.120 --> 00:20:21.960]  道與神同在
[00:20:21.960 --> 00:20:23.480]  道就是神
[00:20:23.480 --> 00:20:26.520]  耶穌基督就是神的話語
[00:20:26.520 --> 00:20:28.440]  就是Logos
[00:20:28.440 --> 00:20:32.640]  所以我們見到人活着不是單靠食物
[00:20:32.640 --> 00:20:34.800]  乃是靠神口中一切的話語
[00:20:34.800 --> 00:20:37.000]  有一個雙重的意義在裏面
[00:20:37.000 --> 00:20:39.360]  不單止是靠聖經
[00:20:39.360 --> 00:20:41.520]  也是靠耶穌基督
[00:20:41.520 --> 00:20:42.920]  我們見到這裏
[00:20:42.920 --> 00:20:47.600]  第八章給我們有一個很好的預象
[00:20:47.600 --> 00:20:55.480]  神救以色列人從曠野進入美好的迦南地
[00:20:55.480 --> 00:20:59.560]  從乾旱無水之地進入這個金泉美地
[00:20:59.560 --> 00:21:03.760]  和耶穌基督救贖我們每一個人是一樣
[00:21:03.760 --> 00:21:07.120]  這是一個預象
[00:21:07.120 --> 00:21:09.080]  我們剛纔看到
[00:21:09.080 --> 00:21:11.320]  我們要認識自己的真面目
[00:21:11.320 --> 00:21:14.680]  第一件事我們很容易忘記神
[00:21:14.680 --> 00:21:16.360]  第二件事是什麼?
[00:21:16.360 --> 00:21:18.480]  我們是自以爲意的人
[00:21:18.480 --> 00:21:20.920]  我們個個都以爲自己是好人
[00:21:20.920 --> 00:21:23.840]  個個都以爲自己很可愛
[00:21:23.840 --> 00:21:26.120]  我聽過很多基督徒都是這樣說
[00:21:26.120 --> 00:21:29.080]  我當然是可愛過那些非基督徒
[00:21:29.080 --> 00:21:31.520]  如果不是神怎麼會揀選我呢
[00:21:31.520 --> 00:21:32.840]  如果他們可愛過我
[00:21:32.840 --> 00:21:35.080]  神揀選了他們
[00:21:35.080 --> 00:21:37.720]  很明顯我最可愛了
[00:21:37.720 --> 00:21:38.960]  但又有很多基督徒
[00:21:38.960 --> 00:21:42.880]  甚至認爲他們是可愛過其他基督徒
[00:21:42.880 --> 00:21:44.000]  這個也是原因
[00:21:44.000 --> 00:21:47.040]  爲什麼這麼多教會都有這麼多問題
[00:21:47.040 --> 00:21:51.440]  如果我們每個人都看別人比自己高
[00:21:51.440 --> 00:21:53.720]  看別人比自己強
[00:21:53.720 --> 00:21:56.360]  教會就沒有這麼多問題
[00:21:56.360 --> 00:22:00.880]  就是因爲我們每個人都認爲自己太可愛
[00:22:00.880 --> 00:22:03.760]  你看看經文怎麼說
[00:22:03.760 --> 00:22:07.680]  摩西說你們能夠進入這個迦南地
[00:22:07.680 --> 00:22:09.800]  不是因爲你們的異議
[00:22:09.800 --> 00:22:12.480]  九章四節是因爲什麼?
[00:22:12.480 --> 00:22:15.920]  是因爲那些迦南人的罪
[00:22:15.920 --> 00:22:17.600]  是因爲他們的惡
[00:22:17.600 --> 00:22:21.160]  所以你能夠進入迦南地
[00:22:21.160 --> 00:22:24.120]  接着九章五節又重複了
[00:22:24.120 --> 00:22:26.160]  不是因爲你們的異議
[00:22:26.160 --> 00:22:27.440]  不是因爲你們好
[00:22:27.440 --> 00:22:28.680]  是因爲什麼?
[00:22:28.680 --> 00:22:31.040]  是因爲神和你們的祖先
[00:22:31.040 --> 00:22:35.200]  阿伯拉罕以撒瓦國所立的約
[00:22:35.200 --> 00:22:37.040]  接着第三次又說了
[00:22:37.040 --> 00:22:38.160]  九章六節
[00:22:38.160 --> 00:22:40.040]  不是因爲你們的異議
[00:22:40.040 --> 00:22:42.080]  哇!摩西很沉氣
[00:22:42.080 --> 00:22:45.640]  每個語言每個咒文都說得一清二楚
[00:22:45.640 --> 00:22:47.600]  是因爲什麼?這次
[00:22:47.600 --> 00:22:50.640]  不是因爲你們的異議
[00:22:50.640 --> 00:22:54.360]  你們是硬着頸汗的人
[00:22:54.360 --> 00:22:56.880]  接着我們看經文九章三節
[00:22:56.880 --> 00:23:00.480]  八節、十四節、十九節、二十節
[00:23:00.480 --> 00:23:04.720]  二十五、二十六節都說你們應該被滅絕
[00:23:04.720 --> 00:23:06.720]  你們是該死的人
[00:23:06.720 --> 00:23:10.800]  但是神讓你們進入迦南地
[00:23:10.800 --> 00:23:12.120]  這裏讓我們看到
[00:23:12.120 --> 00:23:13.920]  我們和以色列人一樣
[00:23:13.920 --> 00:23:15.960]  我們都不是那麼可愛
[00:23:15.960 --> 00:23:18.040]  一切都是神的恩典
[00:23:18.040 --> 00:23:19.880]  但是你從這三節的經文
[00:23:19.880 --> 00:23:23.480]  你有沒有看到一些很奇怪的東西?
[00:23:23.480 --> 00:23:28.400]  這裏是告訴我們一個人怎麼能夠信主得救
[00:23:28.400 --> 00:23:32.560]  一個人能夠信主得救有三件很重要的事
[00:23:32.560 --> 00:23:34.920]  第一件事是什麼?
[00:23:34.920 --> 00:23:37.800]  我們每個人都是犯了罪
[00:23:37.800 --> 00:23:40.280]  每個人都是不潔
[00:23:40.280 --> 00:23:42.720]  但是不可以自己救自己
[00:23:42.720 --> 00:23:45.880]  這就是九章六節所說
[00:23:45.880 --> 00:23:48.320]  你們能夠進入是應許之地
[00:23:48.320 --> 00:23:50.000]  不是你的異議
[00:23:50.000 --> 00:23:51.120]  是因爲什麼?
[00:23:51.120 --> 00:23:53.840]  你們是硬着頸汗的人
[00:23:53.840 --> 00:23:55.320]  所以不是你們的異議
[00:23:55.320 --> 00:23:58.440]  你們每個人都是該死的
[00:23:58.440 --> 00:24:01.400]  新約有哪一節的經文這樣告訴我們?
[00:24:01.400 --> 00:24:03.280]  很多經文都是這樣說的
[00:24:03.280 --> 00:24:06.880]  但是你看羅馬書三章十節到十一節
[00:24:06.880 --> 00:24:12.280]  「沒有義人,連一個也沒有,沒有明白的,沒有尋求神的」
[00:24:12.280 --> 00:24:13.800]  接着十二節說什麼?
[00:24:13.800 --> 00:24:21.120]  「都是偏離正路,一同變爲無用,沒有行善的,連一個也沒有」
[00:24:21.120 --> 00:24:24.160]  一切所有人能夠得救
[00:24:24.160 --> 00:24:26.160]  不是因爲你做了些什麼
[00:24:26.160 --> 00:24:28.440]  你都是該死的人
[00:24:28.440 --> 00:24:30.600]  是耶穌基督的恩惠
[00:24:30.600 --> 00:24:32.760]  你才能夠得救
[00:24:32.760 --> 00:24:33.800]  就是這裏所說
[00:24:33.800 --> 00:24:36.640]  每個人都是硬着頸汗
[00:24:36.640 --> 00:24:39.960]  每個人都是該死
[00:24:39.960 --> 00:24:42.240]  第二點是什麼?
[00:24:42.240 --> 00:24:45.840]  第二點就是
[00:24:45.840 --> 00:24:48.840]  不接受的人罪已經被定
[00:24:48.840 --> 00:24:50.720]  很有趣的
[00:24:50.720 --> 00:24:53.640]  進加拿大那個不是因爲你的異議
[00:24:53.640 --> 00:24:55.600]  不是因爲你是好人
[00:24:55.600 --> 00:24:58.960]  但是被趕出加拿大那個
[00:24:58.960 --> 00:25:00.800]  是因爲你的罪
[00:25:00.800 --> 00:25:04.640]  因爲你是一個惡人
[00:25:04.640 --> 00:25:06.320]  很有趣的
[00:25:06.320 --> 00:25:08.560]  我們救贖也是一樣的
[00:25:08.560 --> 00:25:11.160]  我們得救是不是因爲我們?
[00:25:11.160 --> 00:25:14.680]  不是,你看看肥辣祕書三章九節說什麼?
[00:25:14.680 --> 00:25:18.280]  「並且得以在他裏面,在耶穌基督裏面
[00:25:18.280 --> 00:25:21.560]  不是有自己因律法而得的義
[00:25:21.560 --> 00:25:26.120]  乃是有信基督的義,就是因信神而來的義」
[00:25:26.120 --> 00:25:28.120]  這個義不是我們的義
[00:25:28.120 --> 00:25:31.080]  是耶穌基督救贖了我們
[00:25:31.080 --> 00:25:32.640]  以至我們成爲義人
[00:25:32.640 --> 00:25:35.400]  這個義是耶穌基督的義
[00:25:35.400 --> 00:25:37.600]  但是不信那個呢?
[00:25:37.600 --> 00:25:40.880]  不信那個在約翰福音三章十八節怎麼說?
[00:25:40.880 --> 00:25:43.160]  「信他的人不被定罪」
[00:25:43.160 --> 00:25:44.200]  因爲爲什麼?
[00:25:44.200 --> 00:25:46.400]  耶穌基督替我們背了罪
[00:25:46.400 --> 00:25:48.240]  我們不被定罪
[00:25:48.240 --> 00:25:49.800]  但是不信那個呢?
[00:25:49.800 --> 00:25:51.600]  「不信的人罪已經定了
[00:25:51.600 --> 00:25:55.240]  因爲他不信神獨身子的名」
[00:25:55.240 --> 00:26:00.360]  每個不信的人都要爲自己的罪來承擔一切
[00:26:00.360 --> 00:26:02.720]  信那個耶穌基督就背了你的罪
[00:26:02.720 --> 00:26:05.880]  不信那個你要自己揹你的罪
[00:26:05.880 --> 00:26:07.560]  這個就是我們剛纔所說的
[00:26:07.560 --> 00:26:09.200]  入迦南地一樣
[00:26:09.200 --> 00:26:11.840]  入得迦南地不是你的義
[00:26:11.840 --> 00:26:14.960]  但是被趕出去是因爲你是一個罪人
[00:26:14.960 --> 00:26:17.560]  因爲你是惡人
[00:26:17.560 --> 00:26:19.360]  還有第三點
[00:26:19.360 --> 00:26:21.080]  是什麼?得救
[00:26:21.080 --> 00:26:22.240]  得救的第三點
[00:26:22.240 --> 00:26:26.400]  人得救是因爲耶穌基督給我們立的約
[00:26:26.400 --> 00:26:28.040]  就好像摩西說
[00:26:28.040 --> 00:26:30.680]  那些以色列人能夠進入迦南地
[00:26:30.680 --> 00:26:32.360]  不是因爲他們的義
[00:26:32.360 --> 00:26:37.040]  是因爲神和阿伯拉罕以撒瓦國所立的約
[00:26:37.040 --> 00:26:39.080]  我們都是一樣
[00:26:39.080 --> 00:26:41.200]  我們能夠得救
[00:26:41.200 --> 00:26:42.440]  不是因爲我們
[00:26:42.440 --> 00:26:45.760]  在《爾弗所思》2:13講得很清楚
[00:26:45.760 --> 00:26:48.280]  你們從前是遠離神的人
[00:26:48.280 --> 00:26:50.000]  我們個個都遠離神
[00:26:50.000 --> 00:26:52.080]  我們個個都是罪人
[00:26:52.080 --> 00:26:54.200]  得救是因爲什麼?
[00:26:54.200 --> 00:26:56.680]  是如今卻在基督耶穌裏
[00:26:56.680 --> 00:27:00.440]  靠着祂的血已經得親近了
[00:27:00.440 --> 00:27:04.000]  是靠耶穌基督給我們立的約
[00:27:04.000 --> 00:27:08.520]  是耶穌基督用祂的血給我們立的約
[00:27:08.520 --> 00:27:09.920]  所以我們見到
[00:27:09.920 --> 00:27:11.720]  真是生命記很有趣
[00:27:11.720 --> 00:27:14.440]  一本這麼古老的舊約書
[00:27:14.440 --> 00:27:18.600]  在第八章我們見到有得救的御像
[00:27:18.600 --> 00:27:21.080]  神怎樣救以色列人
[00:27:21.080 --> 00:27:24.440]  由曠野去到美好的迦南地
[00:27:24.440 --> 00:27:26.040]  和我們得救一樣
[00:27:26.040 --> 00:27:29.320]  在第九章又給我們見到
[00:27:29.320 --> 00:27:31.440]  得救的三部曲
[00:27:31.440 --> 00:27:33.200]  1、2、3
[00:27:33.200 --> 00:27:34.400]  不是我們的義
[00:27:34.400 --> 00:27:35.560]  我們個個都是罪人
[00:27:35.560 --> 00:27:37.320]  個個都是活該
[00:27:37.320 --> 00:27:40.720]  接受的人能夠得救
[00:27:40.720 --> 00:27:43.080]  不接受的罪已經被定
[00:27:43.080 --> 00:27:44.200]  第三點
[00:27:44.200 --> 00:27:47.240]  就是我們得救完全是因爲
[00:27:47.240 --> 00:27:50.320]  耶穌基督給我們立的約
[00:27:50.320 --> 00:27:53.160]  我們講了兩點
[00:27:53.160 --> 00:27:54.240]  第一
[00:27:54.240 --> 00:27:57.040]  我們很容易忘記神
[00:27:57.040 --> 00:27:58.680]  第二是什麼
[00:27:58.680 --> 00:28:01.120]  我們不是那麼可愛
[00:28:01.120 --> 00:28:03.600]  我們經常自以爲意
[00:28:03.600 --> 00:28:05.360]  第三點是什麼
[00:28:05.360 --> 00:28:08.040]  第三點我們很容易犯罪
[00:28:08.040 --> 00:28:11.160]  和我們一樣我們也很容易犯罪
[00:28:11.160 --> 00:28:15.640]  摩西在第九章真的毫無保留地
[00:28:15.640 --> 00:28:20.920]  讓以色列人看到他們所有的罪
[00:28:20.920 --> 00:28:25.120]  看見他們面上任何的瑕疵
[00:28:25.120 --> 00:28:29.280]  我有留意對女士照鏡
[00:28:29.280 --> 00:28:33.040]  我自小經常和人說
[00:28:33.040 --> 00:28:36.080]  我的生命當中永遠都是三個女人
[00:28:36.080 --> 00:28:39.480]  我自小長大的時候我有三個姐姐
[00:28:39.480 --> 00:28:41.240]  所以是三個女人
[00:28:41.240 --> 00:28:44.640]  我結婚之後我太太有兩個女兒
[00:28:44.640 --> 00:28:46.400]  也是三個女人
[00:28:46.400 --> 00:28:48.080]  所以我對女人挺熟悉的
[00:28:48.080 --> 00:28:51.080]  我看見她們照鏡
[00:28:51.080 --> 00:28:54.240]  有些鏡是平面的不會放大的
[00:28:54.240 --> 00:28:56.680]  有些鏡是弧形的
[00:28:56.680 --> 00:28:57.880]  會放大的
[00:28:57.880 --> 00:29:01.160]  看見你面上任何的瑕疵
[00:29:01.160 --> 00:29:05.080]  任何的皺紋什麼的你都看見了
[00:29:05.080 --> 00:29:06.120]  看見就怎麼辦?
[00:29:06.120 --> 00:29:08.720]  補粉
[00:29:08.720 --> 00:29:12.000]  但是摩西沒有補粉
[00:29:12.000 --> 00:29:15.400]  摩西真的照了以色列人的罪出來
[00:29:15.400 --> 00:29:16.760]  有些什麼罪
[00:29:16.760 --> 00:29:20.400]  第一就是在第七節和第二十四節
[00:29:20.400 --> 00:29:21.880]  是叛逆的
[00:29:21.880 --> 00:29:23.600]  他們是背叛神
[00:29:23.600 --> 00:29:25.520]  他們惹神怒氣
[00:29:25.520 --> 00:29:26.800]  第二是什麼
[00:29:26.800 --> 00:29:29.440]  他們是敗壞自己
[00:29:29.440 --> 00:29:31.840]  是偏離了神的吩咐
[00:29:31.840 --> 00:29:34.040]  他們是拜偶像
[00:29:34.040 --> 00:29:36.360]  神已經叫他們不要拜偶像了
[00:29:36.360 --> 00:29:38.960]  所以他說你偏離了我的吩咐
[00:29:38.960 --> 00:29:41.040]  神說我是將律法給你
[00:29:41.040 --> 00:29:42.520]  你聽見我的聲音
[00:29:42.520 --> 00:29:44.000]  你服從我的聲音
[00:29:44.000 --> 00:29:45.960]  我不要你們見到形象
[00:29:45.960 --> 00:29:48.680]  你們見到形象你們就會做偶像
[00:29:48.680 --> 00:29:50.840]  但是仍然以色列人
[00:29:50.840 --> 00:29:53.200]  當摩西是領受法版的時候
[00:29:53.200 --> 00:29:57.520]  他們居然在山下是拜金牛
[00:29:57.520 --> 00:30:03.720]  他們在《新命記》九章六節和十三節
[00:30:03.720 --> 00:30:04.960]  剛纔說過了
[00:30:04.960 --> 00:30:07.480]  是硬着頸汗的百姓
[00:30:07.480 --> 00:30:09.760]  那些是牛不喝水不按燈
[00:30:09.760 --> 00:30:11.560]  牛頭低那種
[00:30:11.560 --> 00:30:13.920]  很硬的一條頸
[00:30:13.920 --> 00:30:19.960]  接着在九章二十節說了三件事
[00:30:19.960 --> 00:30:21.640]  有三個地方
[00:30:21.640 --> 00:30:24.240]  在塔比拉發生了什麼事
[00:30:24.240 --> 00:30:25.480]  他們埋怨
[00:30:25.480 --> 00:30:28.640]  神是令火燒到他們營的四周圍
[00:30:28.640 --> 00:30:32.440]  塔比拉就是焚燒的意思
[00:30:32.440 --> 00:30:33.720]  瑪撒呢
[00:30:33.720 --> 00:30:35.320]  他們沒有水喝
[00:30:35.320 --> 00:30:37.520]  沒有水喝又埋怨
[00:30:37.520 --> 00:30:38.640]  於是怎樣
[00:30:38.640 --> 00:30:41.520]  神明摩西是吩咐盆石出水
[00:30:41.520 --> 00:30:45.000]  但是改了那個地方的名字叫做瑪撒
[00:30:45.000 --> 00:30:48.320]  瑪撒的意思就是試探神
[00:30:48.320 --> 00:30:52.200]  他們沒有水喝埋怨試探神
[00:30:52.200 --> 00:30:56.440]  在基博羅哈他雅這個地方發生了什麼事
[00:30:56.440 --> 00:30:57.640]  又是沒有肉喫
[00:30:57.640 --> 00:30:59.960]  又來一次埋怨
[00:30:59.960 --> 00:31:04.000]  神是將很多的鵪鶉飛到營地
[00:31:04.000 --> 00:31:05.800]  他們有鵪鶉肉喫
[00:31:05.800 --> 00:31:08.200]  但當他們在喫鵪鶉時
[00:31:08.200 --> 00:31:09.680]  立刻有瘟疫
[00:31:09.680 --> 00:31:11.360]  死了很多人
[00:31:11.360 --> 00:31:15.400]  所以基博羅哈他雅的意思
[00:31:15.400 --> 00:31:19.200]  就是慾望的墳墓
[00:31:19.200 --> 00:31:21.680]  我們看到他們犯了很多罪
[00:31:21.680 --> 00:31:24.000]  就像九章十八字所說
[00:31:24.000 --> 00:31:25.920]  所犯的一切罪
[00:31:25.920 --> 00:31:29.960]  行了耶和華眼中維護的事
[00:31:29.960 --> 00:31:33.560]  這一切的罪都是走出來的
[00:31:33.560 --> 00:31:37.280]  你要做偶像出來用手做
[00:31:37.280 --> 00:31:40.080]  你埋怨要用你的口埋怨
[00:31:40.080 --> 00:31:42.480]  當他們和摩厄女子行淫時
[00:31:42.480 --> 00:31:44.160]  是用身體來行淫
[00:31:44.160 --> 00:31:46.960]  全部都是走出來的罪
[00:31:46.960 --> 00:31:50.120]  但最後去到迦底斯巴尼雅
[00:31:50.120 --> 00:31:51.920]  這是什麼罪
[00:31:51.920 --> 00:31:54.000]  迦底斯巴尼雅
[00:31:54.000 --> 00:31:55.760]  是他們去到這個地方
[00:31:55.760 --> 00:31:58.160]  派探子進去迦南地
[00:31:58.160 --> 00:31:59.960]  12個探子回來
[00:31:59.960 --> 00:32:01.920]  10個探子都說不要進去
[00:32:01.920 --> 00:32:03.200]  很可怕
[00:32:03.200 --> 00:32:04.720]  那裏有巨人
[00:32:04.720 --> 00:32:08.080]  我們比起他們就好像人比詐猛
[00:32:08.080 --> 00:32:09.760]  好像我們廣東話
[00:32:09.760 --> 00:32:11.440]  牛比比蚊比
[00:32:11.440 --> 00:32:16.120]  沒得比千萬不要進去
[00:32:16.120 --> 00:32:17.720]  他們犯了什麼罪
[00:32:17.720 --> 00:32:19.800]  做了些什麼出來
[00:32:19.800 --> 00:32:22.520]  這個是沒做的罪
[00:32:22.520 --> 00:32:25.840]  這個是遺漏了做的罪
[00:32:25.840 --> 00:32:27.600]  是沒做的罪
[00:32:27.600 --> 00:32:31.640]  最後令到以色列人不能進去迦南地的
[00:32:31.640 --> 00:32:34.040]  不是他們做了什麼
[00:32:34.040 --> 00:32:36.600]  是他們沒做的罪
[00:32:36.600 --> 00:32:39.680]  原來世界上有樣東西叫做沒做的罪
[00:32:39.680 --> 00:32:41.680]  是一件很大的罪
[00:32:41.680 --> 00:32:43.200]  他們犯了這麼多罪
[00:32:43.200 --> 00:32:47.000]  神都沒判他們不能進入迦南地
[00:32:47.000 --> 00:32:48.240]  他們沒做的罪
[00:32:48.240 --> 00:32:51.440]  神就判他們不能進入迦南
[00:32:51.440 --> 00:32:53.240]  有很多基督徒都是一樣
[00:32:53.240 --> 00:32:54.880]  信了主之後就怎樣
[00:32:54.880 --> 00:32:56.400]  翹起雙手
[00:32:56.400 --> 00:32:58.480]  什麼都不做
[00:32:58.480 --> 00:32:59.600]  還會有人說什麼
[00:32:59.600 --> 00:33:02.360]  做多錯多我不如不做
[00:33:02.360 --> 00:33:03.080]  是吧
[00:33:03.080 --> 00:33:06.000]  做多錯多就是這樣的原因
[00:33:06.000 --> 00:33:09.680]  他們覺得罪都是走出來的罪
[00:33:09.680 --> 00:33:12.040]  如果我去做的時候
[00:33:12.040 --> 00:33:13.320]  我就會走出來
[00:33:13.320 --> 00:33:16.080]  做得多錯得多所以我不做
[00:33:16.080 --> 00:33:18.120]  我沒殺人
[00:33:18.120 --> 00:33:20.800]  我沒姦淫
[00:33:20.800 --> 00:33:23.080]  我沒犯任何罪
[00:33:23.080 --> 00:33:24.200]  我可以上天堂
[00:33:24.200 --> 00:33:26.960]  我就是等上天堂的日子
[00:33:26.960 --> 00:33:28.680]  但是神不是這麼說的
[00:33:28.680 --> 00:33:31.520]  原來有一樣叫做遺漏的罪
[00:33:31.520 --> 00:33:32.880]  是沒做的罪
[00:33:32.880 --> 00:33:34.480]  是重大的
[00:33:34.480 --> 00:33:37.480]  有一個老闆炒一個夥計的魷魚
[00:33:37.480 --> 00:33:39.400]  這個夥計說你炒我魷魚幹什麼
[00:33:39.400 --> 00:33:41.920]  我什麼都沒做
[00:33:41.920 --> 00:33:44.560]  這個老闆說就是因爲你什麼都沒做
[00:33:44.560 --> 00:33:48.040]  所以我就炒你魷魚
[00:33:48.040 --> 00:33:51.920]  原來遺漏的罪
[00:33:51.920 --> 00:33:53.960]  是很嚴重的
[00:33:53.960 --> 00:33:57.720]  剛纔我們所說的是遺漏的罪
[00:33:57.720 --> 00:33:59.800]  是做出來的罪
[00:33:59.800 --> 00:34:03.080]  但是遺漏的罪是你沒做到的罪
[00:34:03.080 --> 00:34:04.840]  是重大的
[00:34:04.840 --> 00:34:07.480]  你說爲什麼沒做會是重大的罪
[00:34:07.480 --> 00:34:08.800]  很簡單
[00:34:08.800 --> 00:34:10.200]  任何人犯了罪
[00:34:10.200 --> 00:34:11.800]  你可以去到神的面前
[00:34:11.800 --> 00:34:13.360]  你可以認罪悔改
[00:34:13.360 --> 00:34:14.640]  你說我做了這件事
[00:34:14.640 --> 00:34:16.800]  我對不起你
[00:34:16.800 --> 00:34:18.080]  我認罪悔改
[00:34:18.080 --> 00:34:21.400]  但是遺漏的罪你根本就沒做到
[00:34:21.400 --> 00:34:22.360]  你怎樣悔改
[00:34:22.360 --> 00:34:24.880]  你悔改你就要做了
[00:34:24.880 --> 00:34:26.120]  是吧
[00:34:26.120 --> 00:34:27.400]  所以你沒得悔改的
[00:34:27.400 --> 00:34:29.960]  要不你一悔改就要去做了
[00:34:29.960 --> 00:34:33.840]  所以遺漏的罪是一個很大的罪
[00:34:33.840 --> 00:34:38.200]  在《文書記》32章23節有一節經文
[00:34:38.200 --> 00:34:40.600]  這節經文的背景是什麼?
[00:34:40.600 --> 00:34:43.760]  以色列人去到約旦河的東面
[00:34:43.760 --> 00:34:48.680]  他們打贏了阿摩利人兩個國家
[00:34:48.680 --> 00:34:51.280]  收取了他們的地
[00:34:51.280 --> 00:34:57.400]  然後將這兩個地封給加薩和樓邊兩個支派
[00:34:57.400 --> 00:34:59.520]  然後摩西跟他們說
[00:34:59.520 --> 00:35:04.800]  如果封地給你們在約旦河的東面
[00:35:04.800 --> 00:35:07.520]  你們一定要幫我們一起過河
[00:35:07.520 --> 00:35:10.920]  去約旦河的西面來攻擊加南人
[00:35:10.920 --> 00:35:12.120]  如果你們不去
[00:35:12.120 --> 00:35:13.400]  就是這一節的經文
[00:35:13.400 --> 00:35:16.240]  倘若你們不這樣做
[00:35:16.240 --> 00:35:18.160]  就得罪耶和華
[00:35:18.160 --> 00:35:21.600]  要知道你們的罪必追上你們
[00:35:21.600 --> 00:35:23.880]  如果你們不去做的話
[00:35:23.880 --> 00:35:26.120]  你們就有罪了
[00:35:26.120 --> 00:35:28.560]  在新約也是一樣有教導
[00:35:28.560 --> 00:35:31.520]  在《壓國書》4章17節說什麼?
[00:35:31.520 --> 00:35:34.880]  「人若知道行善卻不去行
[00:35:34.880 --> 00:35:37.920]  這就是他的罪了」
[00:35:37.920 --> 00:35:39.600]  所以沒有做的罪
[00:35:39.600 --> 00:35:40.680]  不僅是舊約
[00:35:40.680 --> 00:35:42.320]  新約也有講
[00:35:42.320 --> 00:35:45.480]  Sins of Omissions
[00:35:45.480 --> 00:35:48.680]  我很喜歡有個西人的牧師
[00:35:48.680 --> 00:35:50.520]  叫做Adrian Rogers
[00:35:50.520 --> 00:35:52.400]  我很喜歡聽他講道
[00:35:52.400 --> 00:35:54.720]  以前在我們當中
[00:35:54.720 --> 00:35:56.080]  Philip Law 長老
[00:35:56.080 --> 00:35:56.920]  記不記得啊
[00:35:56.920 --> 00:35:59.600]  他也很喜歡Adrian Rogers
[00:35:59.600 --> 00:36:01.400]  Adrian Rogers說什麼?
[00:36:01.400 --> 00:36:05.520]  他說他相信大部分在教會里的人
[00:36:05.520 --> 00:36:09.680]  不能夠上天堂的原因是什麼?
[00:36:09.680 --> 00:36:11.840]  就是Sins of Omissions
[00:36:11.840 --> 00:36:14.200]  就是這個遺漏的罪
[00:36:14.200 --> 00:36:16.560]  這個沒有做到的罪
[00:36:16.560 --> 00:36:19.920]  在《馬太福音》21章19節
[00:36:19.920 --> 00:36:21.320]  耶穌基督自己說
[00:36:21.320 --> 00:36:24.400]  「看見路旁有一棵無花果樹
[00:36:24.400 --> 00:36:26.520]  就走到他跟前
[00:36:26.520 --> 00:36:29.160]  在樹上找不着什麼
[00:36:29.160 --> 00:36:30.880]  不過有葉子
[00:36:30.880 --> 00:36:32.560]  就對樹說
[00:36:32.560 --> 00:36:35.000]  從今以後你永不結果子
[00:36:35.000 --> 00:36:38.560]  那無花果樹就立刻枯乾了」
[00:36:38.560 --> 00:36:41.600]  耶穌基督去到無花果樹的下面
[00:36:41.600 --> 00:36:44.480]  來檢查無花果樹有沒有果子
[00:36:44.480 --> 00:36:46.160]  沒有果子
[00:36:46.160 --> 00:36:49.760]  於是整棵樹都枯乾了
[00:36:49.760 --> 00:36:52.160]  在《馬太福音》7章20-21節
[00:36:52.160 --> 00:36:54.280]  我們都很熟悉的經文
[00:36:54.280 --> 00:36:57.280]  「所以憑着他們的果子
[00:36:57.280 --> 00:36:59.480]  就可以認出他們來
[00:36:59.480 --> 00:37:01.560]  凡稱呼我主也主也的人
