
[00:00:00.000 --> 00:00:03.320]  (主席)今天的講題叫做「馳承哀索」
[00:25:14.960 --> 00:25:15.960]  看不到他欺騙
[00:25:15.960 --> 00:25:17.960]  他以為就是沒有罪
[00:25:17.960 --> 00:25:21.960]  用欺騙或者作弊的手法來做生意
[00:25:21.960 --> 00:25:24.960]  賺錢是犯法犯罪
[00:25:24.960 --> 00:25:26.960]  就算沒有人看到也好
[00:25:26.960 --> 00:25:28.960]  也是犯法犯罪
[00:25:28.960 --> 00:25:32.960]  我相信這一點
[00:25:32.960 --> 00:25:34.960]  我不需要再詳細去解釋
[00:25:34.960 --> 00:25:37.960]  至於應用方面很簡單
[00:25:37.960 --> 00:25:39.960]  就是無論你做生意也好
[00:25:39.960 --> 00:25:40.960]  是打工的也好
[00:25:40.960 --> 00:25:43.960]  總之不要造假
[00:25:43.960 --> 00:25:44.960]  不要作假
[00:25:44.960 --> 00:25:46.960]  不要報假
[00:25:50.960 --> 00:25:52.960]  不要賣假
[00:25:52.960 --> 00:25:56.960]  當然毒品
[00:25:56.960 --> 00:25:58.960]  有毒的食品
[00:25:58.960 --> 00:26:00.960]  當然不可以買賣
[00:26:00.960 --> 00:26:05.960]  總之要公平
[00:26:05.960 --> 00:26:06.960]  公正
[00:26:06.960 --> 00:26:07.960]  守法
[00:26:07.960 --> 00:26:10.960]  還有要有對得起神的良心
[00:26:10.960 --> 00:26:16.960]  我們看十二章六節
[00:26:16.960 --> 00:26:18.960]  荷西亞書十二章六節
[00:26:20.960 --> 00:26:21.960]  跪向你的神
[00:26:21.960 --> 00:26:23.960]  謹守人愛公平
[00:26:23.960 --> 00:26:25.960]  常常等候你的神
[00:26:25.960 --> 00:26:27.960]  等候神的意思就是
[00:26:27.960 --> 00:26:30.960]  將自己的希望放在神那裡
[00:26:30.960 --> 00:26:33.960]  我們不要將我們的希望
[00:26:33.960 --> 00:26:35.960]  放在會發達那裡
[00:26:35.960 --> 00:26:36.960]  如果你日望發達
[00:26:36.960 --> 00:26:37.960]  你死定了
[00:26:37.960 --> 00:26:41.960]  將我們的希望放在神那裡
[00:26:41.960 --> 00:26:43.960]  將我們的希望
[00:26:43.960 --> 00:26:46.960]  放在能夠賜人平安的神
[00:26:46.960 --> 00:26:48.960]  使人有希望的神
[00:26:51.960 --> 00:26:53.960]  我們才可以有幸福的生活
[00:26:53.960 --> 00:26:59.960]  我再重複一下
[00:26:59.960 --> 00:27:03.960]  神的慈情愛索的四個指引
[00:27:03.960 --> 00:27:05.960]  第一
[00:27:05.960 --> 00:27:07.960]  我們不要單單
[00:27:07.960 --> 00:27:10.960]  依靠軍事政治經濟的策略
[00:27:10.960 --> 00:27:13.960]  以為這樣就會帶給我們幸福生活
[00:27:13.960 --> 00:27:15.960]  而是要依靠神
[00:27:15.960 --> 00:27:16.960]  第二點
[00:27:16.960 --> 00:27:20.960]  我們要以神的標準來選領袖
[00:27:20.960 --> 00:27:21.960]  第三點
[00:27:21.960 --> 00:27:23.960]  要守神的誡命
[00:27:23.960 --> 00:27:26.960]  不可以忘記做我們的主
[00:27:26.960 --> 00:27:28.960]  第四點
[00:27:28.960 --> 00:27:31.960]  不要用不法的手段來賺錢
[00:27:31.960 --> 00:27:35.960]  要公平公正守法和有良心
[00:27:35.960 --> 00:27:37.960]  如果我們肯這樣
[00:27:37.960 --> 00:27:39.960]  按神的指引來生活
[00:27:39.960 --> 00:27:43.960]  我們就會被神的慈情愛索
[00:27:43.960 --> 00:27:48.960]  引我們去到祂的福氣和恩典裡面來生活
[00:27:48.960 --> 00:27:51.960]  而且是必定蒙福的生活
[00:27:51.960 --> 00:27:53.960]  最後
[00:27:53.960 --> 00:27:58.960]  我們一起去讀詩篇33篇12節來作結束
[00:27:58.960 --> 00:28:00.960]  我們一起讀
[00:28:00.960 --> 00:28:03.960]  以耶和華為神的
[00:28:03.960 --> 00:28:05.960]  那國是有福的
[00:28:05.960 --> 00:28:08.960]  他所選為自己產業的
[00:28:08.960 --> 00:28:11.960]  那民是有福的
[00:28:13.960 --> 00:28:17.960]  但願我們已經做了一個抉擇
[00:28:17.960 --> 00:28:21.960]  就是我們揀選在神那裡來生活
[00:28:21.960 --> 00:28:23.960]  神應許我們是有福的
[00:28:23.960 --> 00:28:25.960]  我們一起祈禱
[00:28:25.960 --> 00:28:28.960]  慈悲人愛天父
[00:28:28.960 --> 00:28:32.960]  我們感謝祢賜下寶貴的話語教導我們
[00:28:32.960 --> 00:28:34.960]  神下求祢私恩憐憫我們
[00:28:34.960 --> 00:28:36.960]  也赦免我們
[00:28:36.960 --> 00:28:41.960]  讓我們能夠調教我們的方向轉向來
[00:28:41.960 --> 00:28:43.960]  是越走越近祢
[00:28:43.960 --> 00:28:46.960]  是按祢的吩咐
[00:28:46.960 --> 00:28:47.960]  按祢的誡命
[00:28:47.960 --> 00:28:50.960]  按祢的教導來去生活
[00:28:50.960 --> 00:28:55.960]  以致我們更加能夠蒙福和見證祢的信實
[00:28:55.960 --> 00:28:57.960]  願榮耀歸給祢
[00:28:57.960 --> 00:28:59.960]  我們這樣祈禱奉耶穌基督勝利
