
[00:00:00.000 --> 00:00:02.520]  感謝主要讓我們平安來到
[00:20:30.120 --> 00:20:31.120]  如果耶穌做皇帝
[00:20:31.120 --> 00:20:33.520]  可以帶領他們推翻羅馬政府
[00:20:33.520 --> 00:20:36.920]  有自己的國家 多好
[00:20:36.920 --> 00:20:42.520]  如果有這樣能力的人來做皇
[00:20:42.520 --> 00:20:44.920]  五個餅 兩條魚
[00:20:44.920 --> 00:20:47.520]  五千人可以吃飽
[00:20:47.520 --> 00:20:50.520]  他再祈禱 我們都吃飽
[00:20:50.520 --> 00:20:53.120]  不用做很多事都可以吃 多好
[00:20:53.120 --> 00:20:56.520]  所以他們希望耶穌做皇
[00:20:56.520 --> 00:20:59.120]  但耶穌看出他們的心
[00:20:59.120 --> 00:21:02.920]  以為這些人想祂做領袖
[00:21:02.920 --> 00:21:06.920]  是為了他們自己的好處
[00:21:06.920 --> 00:21:09.920]  所以耶穌拒絕離開那個地方
[00:21:09.920 --> 00:21:11.320]  因為耶穌是真神
[00:21:11.320 --> 00:21:16.120]  祂不會順從群眾的要求
[00:21:16.120 --> 00:21:21.720]  有時我們說謙卑和懶惰是有分別的
[00:21:21.720 --> 00:21:23.920]  謙卑是自己嘗試過
[00:21:23.920 --> 00:21:26.520]  學習過 努力過
[00:21:26.520 --> 00:21:28.320]  還是不行
[00:21:28.320 --> 00:21:31.520]  我們來到神的面前求祂幫助
[00:21:31.520 --> 00:21:33.520]  「神啊 我實在不行了」
[00:21:33.520 --> 00:21:34.520]  「求祢憐憫」
[00:21:34.520 --> 00:21:36.120]  這是謙卑的祈禱
[00:21:36.120 --> 00:21:38.120]  我們要學
[00:21:38.120 --> 00:21:42.920]  懶惰是自己有時間 有精力
[00:21:42.920 --> 00:21:44.920]  你有能力 有條件
[00:21:44.920 --> 00:21:48.720]  但你不想學 又不想分析
[00:21:48.720 --> 00:21:50.920]  不想煩
[00:21:50.920 --> 00:21:53.920]  「神啊 什麼都交給祢了」
[00:21:53.920 --> 00:21:55.120]  「我不管了」
[00:21:55.120 --> 00:22:00.520]  「我相信了祢 什麼都是祢和我決定」
[00:22:00.520 --> 00:22:02.520]  「祢開門我就進去」
[00:22:02.520 --> 00:22:04.920]  「祢關門我就停下來」
[00:22:04.920 --> 00:22:09.120]  「祢和我決定就行了 我什麼都不用想」
[00:22:09.120 --> 00:22:12.120]  你以為神是誰?
[00:22:12.120 --> 00:22:14.120]  神是為你服務嗎?
[00:22:14.120 --> 00:22:17.520]  只是和你開門關門嗎?
[00:22:17.520 --> 00:22:21.320]  這樣的祈禱是懶惰的祈禱
[00:22:21.320 --> 00:22:23.520]  我不建議你這樣做
[00:22:23.520 --> 00:22:26.720]  懶惰的祈禱是希望神像服務員一樣
[00:22:26.720 --> 00:22:30.120]  聽你的指指點點
[00:22:30.120 --> 00:22:34.920]  真神不是這樣的
[00:22:34.920 --> 00:22:39.720]  第三方面 偶像不需要互動
[00:22:39.720 --> 00:22:43.720]  拜偶像的人和他們所拜的神之間
[00:22:43.720 --> 00:22:46.320]  沒有什麼互動 沒有什麼來往
[00:22:46.320 --> 00:22:49.320]  他們可以單方面向神祈禱
[00:22:49.320 --> 00:22:52.320]  或者傾訴 許願
[00:22:52.320 --> 00:22:56.520]  完成了 順利地來感謝
[00:22:56.520 --> 00:22:59.920]  但不想和神太接近
[00:22:59.920 --> 00:23:02.920]  所謂敬而遠之
[00:23:02.920 --> 00:23:04.320]  我信神 我拜神
[00:23:04.320 --> 00:23:08.520]  OK 但神不要和我太接近
[00:23:08.520 --> 00:23:12.920]  因為很多人其實做了一些虧心事
[00:23:12.920 --> 00:23:15.520]  有些見不到光的事
[00:23:15.520 --> 00:23:19.720]  如果神追究的話 我就不行了
[00:23:19.720 --> 00:23:22.320]  拜偶像的人始終不能脫離的
[00:23:22.320 --> 00:23:24.720]  就是以自我來做中心
[00:23:24.720 --> 00:23:26.320]  要保護自己
[00:23:26.320 --> 00:23:29.320]  我自己所謂把關
[00:23:29.320 --> 00:23:31.920]  我讓神知道多少 祂就知道多少
[00:23:31.920 --> 00:23:34.120]  我不讓祂知道 祂就不知道
[00:23:34.120 --> 00:23:36.520]  我讓神看到多少 何時看到
[00:23:36.520 --> 00:23:38.320]  我就讓祂看到
[00:23:38.320 --> 00:23:42.920]  但其他時間 我不需要神時時都看著我
[00:23:42.920 --> 00:23:47.520]  不需要神 樣樣都知道
[00:23:47.520 --> 00:23:51.320]  所以當年那些以色列人的長老
[00:23:51.320 --> 00:23:52.720]  居然不認識神
[00:23:52.720 --> 00:23:56.920]  以為約櫃的所在就是代表神在那裡
[00:23:56.920 --> 00:23:59.320]  甚至以為約櫃就是神
[00:23:59.320 --> 00:24:03.720]  把那個約櫃當作偶像
[00:24:03.720 --> 00:24:07.520]  其實約櫃是一個箱子 一個木箱
[00:24:07.520 --> 00:24:10.120]  由摩西帶領以色列人出埃及時
[00:24:10.120 --> 00:24:12.720]  在曠野裡打造的
[00:24:12.720 --> 00:24:16.120]  裡面根據聖經記載有幾樣東西
[00:24:16.120 --> 00:24:22.920]  有摩西從神賜下他十誡所寫的兩塊石板
[00:24:22.920 --> 00:24:27.720]  另外有一個就是亞倫的拐杖
[00:24:27.720 --> 00:24:31.520]  還要出牙 有六截出來的
[00:24:31.520 --> 00:24:33.120]  拐杖放在裡面
[00:24:33.120 --> 00:24:36.120]  還有就是一罐的瑪拿
[00:24:36.120 --> 00:24:39.920]  就是在曠野中從天上賜下來的食物
[00:24:39.920 --> 00:24:41.320]  是這三樣東西
[00:24:41.320 --> 00:24:45.920]  其實這三樣東西本身是沒有特殊力量的
[00:24:45.920 --> 00:24:49.120]  這三樣東西只不過是提醒那些以色列人
[00:24:49.120 --> 00:24:53.320]  要紀念神與他們之間所立的約
[00:24:53.320 --> 00:24:55.520]  神要帶領他們成為他們的神
[00:24:55.520 --> 00:24:59.720]  他們要忠心的侍奉神
[00:24:59.720 --> 00:25:04.320]  但是很多人以為約櫃就像一個偶像
[00:25:04.320 --> 00:25:08.520]  在哪裡 神就在哪裡
[00:25:08.520 --> 00:25:12.120]  神與人之間究竟有沒有來往?
[00:25:12.120 --> 00:25:14.520]  是否時時都有來往?
[00:25:14.520 --> 00:25:19.520]  撒慕爾作為先知的時候顯明神要與人有來往
[00:25:19.520 --> 00:25:23.920]  不只是在那裡讓你拜訪 讓你說話就可以了
[00:25:23.920 --> 00:25:27.520]  大家一定讀過撒慕爾在小時候
[00:25:27.520 --> 00:25:30.920]  做孩童的時候 神怎樣呼召他
[00:25:30.920 --> 00:25:33.920]  這是撒慕爾記上第三章的記載
[00:25:33.920 --> 00:25:37.720]  在那些日子裡 耶和華的言語稀少
[00:25:37.720 --> 00:25:38.920]  不常有異象
[00:25:38.920 --> 00:25:42.320]  即是神不是時時都啟示他自己
[00:25:42.320 --> 00:25:47.320]  但是那一晚 撒慕爾還是一個小孩子的時候
[00:25:47.320 --> 00:25:53.520]  在幫忙服侍年老的祭司以利
[00:25:53.520 --> 00:25:57.920]  神在晚上三次呼喚他
[00:25:57.920 --> 00:26:00.520]  「撒慕爾 撒慕爾」
[00:26:00.520 --> 00:26:01.920]  小孩子醒了以利
[00:26:01.920 --> 00:26:04.320]  「哦 當然是老祭司叫我了」
[00:26:04.320 --> 00:26:06.720]  「是不是你叫我?」
[00:26:06.720 --> 00:26:08.520]  以利醒了以利
[00:26:08.520 --> 00:26:10.120]  「不是 我沒有叫你」
[00:26:10.120 --> 00:26:11.720]  「回去睡覺吧」
[00:26:11.720 --> 00:26:14.120]  第二次又叫「撒慕爾」
[00:26:14.120 --> 00:26:15.720]  第三次又叫他
[00:26:15.720 --> 00:26:19.320]  以利就知道這可能是神的呼召
[00:26:19.320 --> 00:26:20.920]  如果你再聽到的時候
[00:26:20.920 --> 00:26:25.120]  你就說「我在這裡 僕人敬聽」
[00:26:25.120 --> 00:26:30.720]  果然後來 神就向撒慕爾顯明
[00:26:30.720 --> 00:26:32.920]  他就是那個神
[00:26:32.920 --> 00:26:36.120]  神直接和撒慕爾聊天
[00:26:36.120 --> 00:26:37.920]  呼召他 和他說話
[00:26:37.920 --> 00:26:41.920]  這是神與人之間最親密的來往
[00:26:41.920 --> 00:26:45.320]  神說話 我們在這裡聽
[00:26:45.320 --> 00:26:47.520]  用言語來表達
[00:26:47.520 --> 00:26:51.920]  是神和人最清楚對直接的溝通
[00:26:51.920 --> 00:26:53.720]  所以第三章二十一節說
[00:26:53.720 --> 00:26:56.720]  「也要話在是羅 藉著他的話
[00:26:56.720 --> 00:26:59.920]  向撒慕爾啟示他自己」
[00:26:59.920 --> 00:27:02.720]  所以我們的神是直接的
[00:27:02.720 --> 00:27:05.320]  和人說他是怎樣的一位神
[00:27:05.320 --> 00:27:12.520]  他想人怎樣直接用說話來和人溝通
[00:27:12.520 --> 00:27:15.920]  耶穌就是神的道 神的話
[00:27:15.920 --> 00:27:18.920]  成為肉身來這個世界
[00:27:18.920 --> 00:27:21.120]  他進入世界和人類一起
[00:27:21.120 --> 00:27:22.720]  度過了三十多年
[00:27:22.720 --> 00:27:24.720]  顯示他自己
[00:27:24.720 --> 00:27:26.520]  由於真神和我們有互動
[00:27:26.520 --> 00:27:27.920]  顯示他是怎樣一位神
[00:27:27.920 --> 00:27:33.520]  我們才能夠充分地認識他是誰
[00:27:33.520 --> 00:27:35.120]  我們在耶穌基督的身上
[00:27:35.120 --> 00:27:38.320]  或者和他的教訓和傳道當中
[00:27:38.320 --> 00:27:41.320]  好像仕途一樣
[00:27:41.320 --> 00:27:46.120]  仕途約翰說:神就是愛
[00:27:46.120 --> 00:27:49.120]  在愛裡沒有懼怕
[00:27:49.120 --> 00:27:52.320]  我們如果經歷過耶穌基督在十字架上
[00:27:52.320 --> 00:27:54.920]  所表明的愛 我們就不怕神
[00:27:54.920 --> 00:27:57.520]  因為祂赦免我們的罪
[00:27:57.520 --> 00:27:59.120]  明知道我們是有罪的
[00:27:59.120 --> 00:28:02.120]  明知道我們裡面仍然有污穢
[00:28:02.120 --> 00:28:06.120]  但是耶穌作為代替 神和我們之間
[00:28:06.120 --> 00:28:07.520]  建立了一個永悠悠
[00:28:07.520 --> 00:28:09.720]  祂赦免我們 潔淨我們
[00:28:09.720 --> 00:28:12.720]  稱我們為義
[00:28:12.720 --> 00:28:16.520]  所以我們在神面前毫無隱藏
[00:28:16.520 --> 00:28:18.720]  也不需要隱藏
[00:28:18.720 --> 00:28:21.920]  因為神完全了解我們是怎樣一個人
[00:28:21.920 --> 00:28:24.520]  祂是那位全知全能的神
[00:28:24.520 --> 00:28:27.320]  接納我們 愛我們
[00:28:27.320 --> 00:28:28.920]  所以今天如果你來到神的面前
[00:28:28.920 --> 00:28:33.320]  依然有少許害怕的心
[00:28:33.320 --> 00:28:37.720]  我們可能還未經歷到祂的愛
[00:28:37.720 --> 00:28:39.120]  《約翰一書》的解釋是
[00:28:39.120 --> 00:28:41.720]  如果你活在愛裡 活在神裡
[00:28:41.720 --> 00:28:43.920]  神也會活在你當中
[00:28:43.920 --> 00:28:46.520]  所以我們說神同在並不是很抽象
[00:28:46.520 --> 00:28:49.520]  只是自己想 不用想
[00:28:49.520 --> 00:28:52.720]  如果我們在彼此當中經歷到神的愛
[00:28:52.720 --> 00:28:55.720]  甚至在教會當中 群體當中
[00:28:55.720 --> 00:28:57.720]  彼此相愛的時候
[00:28:57.720 --> 00:28:59.520]  我們就知道神在我們當中
[00:28:59.520 --> 00:29:04.920]  很實在經歷得到的
[00:29:04.920 --> 00:29:07.320]  拜九長的人
[00:29:07.320 --> 00:29:09.320]  也有提到跟神之間
[00:29:09.320 --> 00:29:12.320]  有神明之間的互動 溝通
[00:29:12.320 --> 00:29:14.920]  不過只限於某一些人
[00:29:14.920 --> 00:29:18.320]  只限於某一些所謂得道的高僧
[00:29:18.320 --> 00:29:21.720]  或者是秘密的傳人
[00:29:21.720 --> 00:29:25.320]  其他人就必須經過他們的傳法
[00:29:25.320 --> 00:29:28.920]  或者有些術語「灌頂」
[00:29:28.920 --> 00:29:31.920]  將高人的得道人士
[00:29:31.920 --> 00:29:33.520]  將能力賜給你
[00:29:33.520 --> 00:29:35.120]  這樣你才有
[00:29:35.120 --> 00:29:36.320]  平時你是不可以的
[00:29:36.320 --> 00:29:39.320]  你一定要經過他們
[00:29:39.320 --> 00:29:41.520]  但是相信耶穌的人
[00:29:41.520 --> 00:29:44.720]  每一個都能夠藉著他來到神的面前
[00:29:44.720 --> 00:29:48.320]  跟神直接有來往
[00:29:48.320 --> 00:29:50.520]  提摩太前書第二章第五節
[00:29:50.520 --> 00:29:51.920]  很清楚地說
[00:29:51.920 --> 00:29:54.120]  只有一位神 就是真神
[00:29:54.120 --> 00:29:56.920]  在神和人之間只有一位中寶
[00:29:56.920 --> 00:30:00.120]  是成為人的基督 耶穌
[00:30:00.120 --> 00:30:03.120]  中寶這個字我們今天會少用一點
[00:30:03.120 --> 00:30:07.920]  好像房屋買賣的那個仲介
[00:30:07.920 --> 00:30:12.120]  就是中間人 或者叫做經紀
[00:30:12.120 --> 00:30:16.120]  神和人之間只有一位中間人
[00:30:16.120 --> 00:30:19.320]  就是耶穌
[00:30:19.320 --> 00:30:22.120]  如果你以為你和神之間
[00:30:22.120 --> 00:30:25.120]  還是需要有牧師 有長老
[00:30:25.120 --> 00:30:29.320]  你有兩位中寶 三位中寶
[00:30:29.320 --> 00:30:33.120]  如果你說T4C現在沒有駐堂牧師
[00:30:33.120 --> 00:30:36.120]  某某弟兄姊妹都可以
[00:30:36.120 --> 00:30:38.720]  有什麼事找他們跟我祈禱
[00:30:38.720 --> 00:30:41.320]  有什麼事
[00:30:41.320 --> 00:30:44.920]  說哪一段聖經我讀一下都可以
[00:30:44.920 --> 00:30:47.120]  我真的有點擔心
[00:30:47.120 --> 00:30:49.120]  會不會你和神之間
[00:30:49.120 --> 00:30:53.120]  有三個中寶 四個中寶 五個中寶
[00:30:53.120 --> 00:30:55.720]  當然我們就說
[00:30:55.720 --> 00:31:00.120]  請弟兄姊妹和我們祈禱是應該的
[00:31:00.120 --> 00:31:02.120]  甚至在大庭廣眾的時候
[00:31:02.120 --> 00:31:04.120]  我真的不敢開口
[00:31:04.120 --> 00:31:06.120]  這些是可以理解
[00:31:06.120 --> 00:31:07.920]  但如果你一個人的時候
[00:31:07.920 --> 00:31:10.120]  都不敢來到神的面前
[00:31:10.120 --> 00:31:11.520]  你一個人在家裡的時候
[00:31:11.520 --> 00:31:13.120]  沒有人看到 沒有人聽到
[00:31:13.120 --> 00:31:16.120]  你都不敢和神開口祈禱的時候
[00:31:16.120 --> 00:31:19.520]  我真的為你有點擔心
[00:31:19.520 --> 00:31:21.720]  會不會你和神之間
[00:31:21.720 --> 00:31:24.520]  不止一個中寶
[00:31:24.520 --> 00:31:26.120]  會不會你和神之間
[00:31:26.120 --> 00:31:31.720]  是需要有其他人來作為中間人
[00:31:31.720 --> 00:31:35.120]  只是說我們和神之間只有一位中寶
[00:31:35.120 --> 00:31:37.520]  就是耶穌 這位就是真神
[00:31:37.520 --> 00:31:39.920]  所以奉耶穌的名來祈禱
[00:31:39.920 --> 00:31:42.920]  你可以放膽來到神的面前
[00:31:42.920 --> 00:31:46.120]  向祂祈禱 祂聽到的
[00:31:46.120 --> 00:31:47.720]  我們可以奉耶穌的名
[00:31:47.720 --> 00:31:50.720]  來到神的面前和祂說話
[00:31:50.720 --> 00:31:52.320]  亦都藉著耶穌的說話
[00:31:52.320 --> 00:31:53.920]  藉著聖靈的啟示
[00:31:53.920 --> 00:31:57.320]  我們都聽到神對我們的說話
[00:31:57.320 --> 00:31:59.320]  有些人覺得很玄妙
[00:31:59.320 --> 00:32:02.120]  神怎樣和你說話
[00:32:02.120 --> 00:32:05.920]  用英文 用國語 用台山話
[00:32:05.920 --> 00:32:07.720]  用什麼話和你說
[00:32:07.720 --> 00:32:10.120]  你不需要擔心
[00:32:10.120 --> 00:32:14.320]  只要你是願意聆聽神的聲音
[00:32:14.320 --> 00:32:15.320]  祂一定有方法
[00:32:15.320 --> 00:32:16.720]  因為祂是真神
[00:32:16.720 --> 00:32:19.120]  祂會用你聽得懂的話語
[00:32:19.120 --> 00:32:21.920]  或者是藉著聖經的話語
[00:32:21.920 --> 00:32:24.520]  或者藉著某些詩歌
[00:32:24.520 --> 00:32:26.920]  或者藉著音樂
[00:32:26.920 --> 00:32:29.720]  或者是去大自然
[00:32:29.720 --> 00:32:32.320]  看到樹林 看到山川
[00:32:32.320 --> 00:32:34.320]  剛才我們所說的
[00:32:34.320 --> 00:32:36.920]  詩歌裏面的神創造這些一切
[00:32:36.920 --> 00:32:39.320]  祂藉著這些來向我們說話
[00:32:39.320 --> 00:32:40.320]  我們就聽到
[00:32:40.320 --> 00:32:42.920]  我們感覺到 領悟到
[00:32:42.920 --> 00:32:45.320]  神有方法來告訴我們
[00:32:45.320 --> 00:32:46.720]  祂是怎樣的一位神
[00:32:46.720 --> 00:32:49.320]  因為神不是偶像
[00:32:49.320 --> 00:32:53.520]  祂是真神
[00:32:53.520 --> 00:32:55.720]  所以真神不是偶像
[00:32:55.720 --> 00:32:58.120]  不能夠被我們完全識透
[00:32:58.120 --> 00:33:00.520]  被我們掌控
[00:33:00.520 --> 00:33:02.120]  《耳塞亞書》裏面有說
[00:33:02.120 --> 00:33:03.920]  誰能做他的謀士
[00:33:03.920 --> 00:33:07.320]  即是那些參謀
[00:33:07.320 --> 00:33:12.520]  原來川普總統都需要有一群人在他旁邊
[00:33:12.520 --> 00:33:15.520]  好不好 適不適合是另一回事
[00:33:15.520 --> 00:33:18.520]  無論是皇帝也好 總統也好
[00:33:18.520 --> 00:33:20.320]  都是需要有些人做他的參謀
[00:33:20.320 --> 00:33:22.120]  但是神不需要
[00:33:22.120 --> 00:33:25.920]  不需要在其他旁邊有人教他怎樣做
[00:33:25.920 --> 00:33:27.720]  祂是唯一的真神
[00:33:27.720 --> 00:33:29.520]  祂亦都有心意之後
[00:33:29.520 --> 00:33:32.320]  有計劃之後 祂可以執行
[00:33:32.320 --> 00:33:33.920]  不是需要有人幫祂
[00:33:33.920 --> 00:33:36.320]  才做得到事情出來
[00:33:36.320 --> 00:33:39.120]  所以當我們用我們的心思
[00:33:39.120 --> 00:33:42.120]  頭腦去研究的時候
[00:33:42.120 --> 00:33:44.520]  我們亦都可以用神賜給我們的頭腦
[00:33:44.520 --> 00:33:46.920]  真的去認識祂 了解祂
[00:33:46.920 --> 00:33:48.720]  將神所賜給我們的心
[00:33:48.720 --> 00:33:51.720]  來感受一下神是怎樣
[00:33:51.720 --> 00:33:53.120]  用神所賜給我們的機會
[00:33:53.120 --> 00:33:55.520]  來經歷祂的生命
[00:33:55.520 --> 00:33:58.120]  經歷我們的生命
[00:33:58.120 --> 00:34:00.920]  所以我們謙卑來到神的面前
[00:34:00.920 --> 00:34:02.520]  不要懶惰來到神的面前
[00:34:02.520 --> 00:34:04.720]  謙卑來到神的面前
[00:34:04.720 --> 00:34:07.920]  因為祂好像牧羊人一樣
[00:34:07.920 --> 00:34:10.520]  帶領羊群
[00:34:10.520 --> 00:34:12.120]  我們是屬於祂的
[00:34:12.120 --> 00:34:14.120]  聆聽祂的聲音
[00:34:14.120 --> 00:34:17.120]  祂用祂的象 祂的肝來帶領我們
[00:34:17.120 --> 00:34:19.120]  我們會跟隨祂
[00:34:19.120 --> 00:34:22.720]  因為祂是各位真實的神
[00:34:22.720 --> 00:34:23.720]  我們在徒勇祈禱
[00:34:23.720 --> 00:34:29.120]  來結束今天的講道
[00:34:29.120 --> 00:34:32.320]  天父 我們很多時候在生活當中
[00:34:32.320 --> 00:34:34.120]  都忽略了祢
[00:34:34.120 --> 00:34:38.120]  以為只是星期日來到教堂當中
[00:34:38.120 --> 00:34:41.520]  我們才來到敬拜祢 與祢相遇
[00:34:41.520 --> 00:34:44.320]  主幫助我們在每一天的生活當中
[00:34:44.320 --> 00:34:47.120]  在我們家裡 在我們工作場所
[00:34:47.120 --> 00:34:49.120]  無論在哪一個地方
[00:34:49.120 --> 00:34:53.520]  無論是走路也好 開車也好 坐車也好
[00:34:53.520 --> 00:34:55.720]  祢都與我們同在
[00:34:55.720 --> 00:34:58.520]  求主的靈也幫助我們感覺到
[00:34:58.520 --> 00:35:02.120]  祢是時刻來帶領我們
[00:35:02.120 --> 00:35:05.520]  用我們每一個心思 意念 或者一個行動
[00:35:05.520 --> 00:35:07.720]  都能夠尋求祢的旨意
[00:35:07.720 --> 00:35:09.520]  尋求祢自己的引領
[00:35:09.520 --> 00:35:11.320]  以致我們所作所為
[00:35:11.320 --> 00:35:13.120]  我們的所思 所想
[00:35:13.120 --> 00:35:15.120]  都能夠符合祢的心意
[00:35:15.120 --> 00:35:17.120]  求主繼續引領我們這一生
[00:35:17.120 --> 00:35:19.120]  祈禱感謝 奉主的名 祈求
