
[00:00:00.000 --> 00:00:04.000]  好 弟兄姊妹 非常高興我們能夠回來教會
[00:16:57.330 --> 00:17:01.330]  我們有些實際上的幫助,甚至主動出擊
[00:17:01.330 --> 00:17:07.330]  去到公園,路邊,去關懷有需要的街坊倫理
[00:17:07.330 --> 00:17:13.330]  或者打電話跟他們有些輔導等等
[00:17:13.330 --> 00:17:20.330]  所以這是效法主與人同行的一些活動,一些事工
[00:17:20.330 --> 00:17:23.330]  是很值得我們去關心,代討和支持
[00:17:23.330 --> 00:17:28.330]  第三點這段經文,我們看看我們究竟傳一個怎樣的主呢
[00:17:28.330 --> 00:17:30.330]  傳一個什麼訊息呢
[00:17:30.330 --> 00:17:34.330]  我們一起讀讀第五節開始
[00:17:34.330 --> 00:17:37.330]  那知他為我們的過犯受傷
[00:17:37.330 --> 00:17:40.330]  為我們的罪業壓傷
[00:17:40.330 --> 00:17:43.330]  因他受的刑罰,我們得平安
[00:17:43.330 --> 00:17:46.330]  因他受的鞭傷,我們得醫治
[00:17:46.330 --> 00:17:50.330]  第三點我們傳一個什麼的主呢
[00:17:50.330 --> 00:17:53.330]  就是使我們得到醫治,得到平安的主
[00:17:53.330 --> 00:17:57.330]  我再強調,其實耶穌基督的福音是分兩方面
[00:17:57.330 --> 00:18:00.330]  兩個層面,一方面當然是耶穌基督的救贖
[00:18:00.330 --> 00:18:03.330]  全部是祂能夠完成的
[00:18:03.330 --> 00:18:05.330]  我們不需要也不能夠插手
[00:18:05.330 --> 00:18:08.330]  但同時我們人需要面對福音的時候
[00:18:08.330 --> 00:18:12.330]  面對主要對我們的呼喚,回轉的呼喚的時候
[00:18:12.330 --> 00:18:15.330]  我們需要為我們自己的罪悔改、回轉
[00:18:15.330 --> 00:18:17.330]  而最大的罪我常常都說
[00:18:17.330 --> 00:18:20.330]  就是我們藐視神、不敬畏神
[00:18:20.330 --> 00:18:24.330]  這是最大的罪,這是內心深處靈裡面最大的罪根源
[00:18:24.330 --> 00:18:26.330]  當我們這樣做的時候
[00:18:26.330 --> 00:18:29.330]  我們就能夠得救,享平安
[00:18:29.330 --> 00:18:34.330]  香港人就好像這幅圖畫裡面所顯示的
[00:18:34.330 --> 00:18:38.330]  大部份的香港人,因為有統計過
[00:18:38.330 --> 00:18:41.330]  就算你加上香港所有的教會
[00:18:41.330 --> 00:18:45.330]  只不過是佔不超過百分之五的人口
[00:18:45.330 --> 00:18:47.330]  是所謂的基督徒
[00:18:47.330 --> 00:18:52.330]  我們不去深究究竟基督徒的含金量有多高
[00:18:52.330 --> 00:18:54.330]  最多最多都是五個百分比
[00:18:54.330 --> 00:18:58.330]  如果七百,現在接近八百萬人
[00:18:58.330 --> 00:19:00.330]  你也算得到大概四十萬不夠
[00:19:00.330 --> 00:19:03.330]  應該是三十多萬,或者三十萬左右
[00:19:03.330 --> 00:19:06.330]  所以經文說,至於我們的罪孽
[00:19:06.330 --> 00:19:09.330]  我們都知道是甚麼
[00:19:09.330 --> 00:19:11.330]  不是喝酒、吸煙、吸毒
[00:19:11.330 --> 00:19:14.330]  不是罵人、不是嫉妒等等
[00:19:14.330 --> 00:19:16.330]  是甚麼呢?是撥逸
[00:19:16.330 --> 00:19:18.330]  是不認識耶和華
[00:19:18.330 --> 00:19:20.330]  轉去不跟從我們的神
[00:19:20.330 --> 00:19:24.330]  所以其實香港的文化就像這幅圖畫所顯示的
[00:19:24.330 --> 00:19:28.330]  拜神、算命、指眉斗數
[00:19:28.330 --> 00:19:30.330]  甚至星座運程、流年運程
[00:19:30.330 --> 00:19:32.330]  你沒發覺嗎?每年的年初的時候
[00:19:32.330 --> 00:19:35.330]  這些節目就鋪天蓋地
[00:19:35.330 --> 00:19:38.330]  無論任何的媒介、電視、電台
[00:19:38.330 --> 00:19:41.330]  現在是網上或者地鐵廣告
[00:19:41.330 --> 00:19:44.330]  全部都是這些不同的人走出來
[00:19:44.330 --> 00:19:46.330]  就告訴你接下來苦年
[00:19:46.330 --> 00:19:49.330]  甚麼年你應該怎樣做,穿甚麼色的衣服
[00:19:49.330 --> 00:19:51.330]  走哪個方向
[00:19:51.330 --> 00:19:53.330]  或者擺盤甚麼的花
[00:19:53.330 --> 00:19:56.330]  在哪個位置等等這些東西
[00:19:56.330 --> 00:20:01.330]  所以其實香港人一直以來都是抗拒福音
[00:20:01.330 --> 00:20:03.330]  所以有時候我都不太明白
[00:20:03.330 --> 00:20:05.330]  有很多人記得陶德教會說
[00:20:05.330 --> 00:20:07.330]  我們回復以前就好了
[00:20:07.330 --> 00:20:10.330]  我想問以前甚麼時候
[00:20:10.330 --> 00:20:13.330]  你數回香港開埠以來
[00:20:13.330 --> 00:20:19.330]  其實對福音都沒有一個很積極的回應過的時代
[00:20:19.330 --> 00:20:21.330]  所以其實我們任重道遠的弟兄姊妹
[00:20:21.330 --> 00:20:23.330]  我們不可以坐在這個禮拜堂裡面
[00:20:23.330 --> 00:20:25.330]  或者在你家裡面覺得
[00:20:25.330 --> 00:20:27.330]  現在革命已經成功了
[00:20:27.330 --> 00:20:29.330]  但是大把人未曾信主
[00:20:29.330 --> 00:20:31.330]  百分之九十五以上的人未曾信主
[00:20:31.330 --> 00:20:34.330]  我們怎麼可以輕忽這件事呢
[00:20:34.330 --> 00:20:37.330]  求主幫助我們能夠著重福音
[00:20:37.330 --> 00:20:39.330]  教會的存在如果沒有福音的話
[00:20:39.330 --> 00:20:41.330]  就不是教會
[00:20:41.330 --> 00:20:45.330]  教會的存在是全港耶穌基督純正的福音
[00:20:45.330 --> 00:20:47.330]  這是我們的使命
[00:20:47.330 --> 00:20:49.330]  古今中外任何文化
[00:20:49.330 --> 00:20:53.330]  任何地區世界任何國內的教會
[00:20:53.330 --> 00:20:55.330]  必須承擔的責任和使命
[00:20:55.330 --> 00:20:57.330]  但是我想說一件事
[00:20:57.330 --> 00:20:59.330]  北風一轉
[00:20:59.330 --> 00:21:02.330]  我想你看看這個包包裡面
[00:21:02.330 --> 00:21:04.330]  有兩樣東西
[00:21:04.330 --> 00:21:06.330]  左邊是社區關懷右邊是基督福音
[00:21:06.330 --> 00:21:08.330]  中間那個符號是代表什麼
[00:21:08.330 --> 00:21:10.330]  就是不等於
[00:21:10.330 --> 00:21:12.330]  社區關懷不等於基督福音
[00:21:12.330 --> 00:21:14.330]  我想介紹一個名詞
[00:21:14.330 --> 00:21:18.330]  一個曾經在歷史上
[00:21:18.330 --> 00:21:20.330]  教會發展史上
[00:21:20.330 --> 00:21:22.330]  有一段時間
[00:21:22.330 --> 00:21:24.330]  很多人有部分的人
[00:21:24.330 --> 00:21:26.330]  推動一種叫做社會福音
[00:21:26.330 --> 00:21:28.330]  我不知道你有沒有聽過
[00:21:28.330 --> 00:21:30.330]  Social Gospel
[00:21:30.330 --> 00:21:32.330]  Social Gospel是什麼
[00:21:32.330 --> 00:21:34.330]  社會福音你會發覺
[00:21:34.330 --> 00:21:36.330]  其實它有它的重點
[00:21:36.330 --> 00:21:38.330]  但是其實它是偏差了
[00:21:38.330 --> 00:21:40.330]  它的問題是以下
[00:21:40.330 --> 00:21:42.330]  我簡單點說
[00:21:42.330 --> 00:21:44.330]  第一個問題就是以偏概全
[00:21:44.330 --> 00:21:46.330]  這一派的人
[00:21:46.330 --> 00:21:48.330]  他是以建立地上神國為終極目標
[00:21:48.330 --> 00:21:50.330]  聽清楚
[00:21:50.330 --> 00:21:52.330]  是終極目標
[00:21:52.330 --> 00:21:54.330]  就是最後的
[00:21:54.330 --> 00:21:56.330]  最主要的目標
[00:21:56.330 --> 00:21:58.330]  除了這個目標之外
[00:21:58.330 --> 00:22:00.330]  因此忽略了
[00:22:00.330 --> 00:22:02.330]  傳揚基督的純正福音
[00:22:02.330 --> 00:22:04.330]  也否定天堂地獄的存在
[00:22:04.330 --> 00:22:06.330]  就是他看的
[00:22:06.330 --> 00:22:08.330]  是眼前的
[00:22:08.330 --> 00:22:10.330]  企圖用地上
[00:22:10.330 --> 00:22:12.330]  來代表屬天
[00:22:12.330 --> 00:22:14.330]  永恆
[00:22:14.330 --> 00:22:16.330]  以教會為工具
[00:22:16.330 --> 00:22:18.330]  透過慈善事業
[00:22:18.330 --> 00:22:20.330]  企圖解決人類罪的問題
[00:22:20.330 --> 00:22:22.330]  大家聽清楚
[00:22:22.330 --> 00:22:24.330]  我不是反對
[00:22:24.330 --> 00:22:26.330]  教會辦慈善事業
[00:22:26.330 --> 00:22:28.330]  我剛才開宗明義講得很清楚
[00:22:28.330 --> 00:22:30.330]  我非常支持我們的
[00:22:30.330 --> 00:22:32.330]  A.C.為所有關懷社區的行動
[00:22:32.330 --> 00:22:34.330]  但是以基督耶穌的名
[00:22:34.330 --> 00:22:36.330]  以基督的福音
[00:22:36.330 --> 00:22:38.330]  作為基礎
[00:22:38.330 --> 00:22:40.330]  這是非常好的
[00:22:40.330 --> 00:22:42.330]  但是我們怕什麼呢
[00:22:42.330 --> 00:22:44.330]  我曾經以前見過很多基督徒
[00:22:44.330 --> 00:22:46.330]  甚至有些機構
[00:22:46.330 --> 00:22:48.330]  在加拿大
[00:22:48.330 --> 00:22:50.330]  是一個很出名的很龐大的機構
[00:22:50.330 --> 00:22:52.330]  橫跨東西兩岸
[00:22:52.330 --> 00:22:54.330]  橫跨整個加拿大
[00:22:54.330 --> 00:22:56.330]  他的總幹事
[00:22:56.330 --> 00:22:58.330]  親口對著我講
[00:22:58.330 --> 00:23:00.330]  面對面
[00:23:00.330 --> 00:23:02.330]  他覺得
[00:23:02.330 --> 00:23:04.330]  關懷社區
[00:23:04.330 --> 00:23:06.330]  就等同傳了福音
[00:23:06.330 --> 00:23:08.330]  我非常之
[00:23:08.330 --> 00:23:10.330]  不認同
[00:23:10.330 --> 00:23:12.330]  關懷社區是非常重要的
[00:23:12.330 --> 00:23:14.330]  是必須要有的
[00:23:14.330 --> 00:23:16.330]  但這個關懷社區的動力
[00:23:16.330 --> 00:23:18.330]  是來自福音的力量
[00:23:18.330 --> 00:23:20.330]  也同時間我們關懷社區
[00:23:20.330 --> 00:23:22.330]  關懷街坊倫理
[00:23:22.330 --> 00:23:24.330]  傳揚基督的福音
[00:23:24.330 --> 00:23:26.330]  給了街坊倫理
[00:23:26.330 --> 00:23:28.330]  讓他得到真正終極的
[00:23:28.330 --> 00:23:30.330]  幸福
[00:23:30.330 --> 00:23:32.330]  好處的話
[00:23:32.330 --> 00:23:34.330]  我們錯過了焦點
[00:23:34.330 --> 00:23:36.330]  錯擺放了焦點
[00:23:36.330 --> 00:23:38.330]  以為眼前
[00:23:38.330 --> 00:23:40.330]  幫他解決困境
[00:23:40.330 --> 00:23:42.330]  買部電腦給他
[00:23:42.330 --> 00:23:44.330]  幫他子女報音樂班
[00:23:44.330 --> 00:23:46.330]  又或者幫他補習
[00:23:46.330 --> 00:23:48.330]  又或者給他物資
[00:23:48.330 --> 00:23:50.330]  這就是福音
[00:23:50.330 --> 00:23:52.330]  不是等同福音
[00:23:52.330 --> 00:23:54.330]  福音就是耶穌基督
[00:23:54.330 --> 00:23:56.330]  在十字架上的犧牲
[00:23:56.330 --> 00:23:58.330]  祂對罪的超越和勝過
[00:23:58.330 --> 00:24:00.330]  讓我們明白這一點
[00:24:00.330 --> 00:24:02.330]  我們同樣能夠知罪悔罪
[00:24:02.330 --> 00:24:03.990]  這才是真正的福音
[00:24:03.990 --> 00:24:05.990]  所以大家要留意
[00:24:05.990 --> 00:24:07.990]  連耶穌自己也說
[00:24:07.990 --> 00:24:09.990]  我的國不是屬於這個世界
[00:24:09.990 --> 00:24:11.990]  所以大家要記得
[00:24:11.990 --> 00:24:13.990]  當時有些門徒
[00:24:13.990 --> 00:24:15.990]  要推舉他
[00:24:15.990 --> 00:24:17.990]  成為以色列的皇帝
[00:24:17.990 --> 00:24:19.990]  他就說了這番話
[00:24:19.990 --> 00:24:21.990]  你可以自己查一查
[00:24:21.990 --> 00:24:23.990]  在養福音裡面十八章
[00:24:23.990 --> 00:24:25.990]  另外養福音十三章裡面
[00:24:25.990 --> 00:24:27.990]  多處也表達了耶穌基督說
[00:24:27.990 --> 00:24:29.990]  人如果不悔改就必滅亡
[00:24:29.990 --> 00:24:31.990]  我們不要只是眼淺短見
[00:24:31.990 --> 00:24:33.990]  我再說一次
[00:24:33.990 --> 00:24:35.990]  我們必須是需要
[00:24:35.990 --> 00:24:37.990]  在實際上關心
[00:24:37.990 --> 00:24:39.990]  弟兄姊妹和這個弱勢社群
[00:24:39.990 --> 00:24:41.990]  街坊倫理的需要
[00:24:41.990 --> 00:24:43.990]  如果不是的話我們就是虛偽的
[00:24:43.990 --> 00:24:45.990]  我們就是只說神學
[00:24:45.990 --> 00:24:47.990]  但卻不是實踐神學的人
[00:24:47.990 --> 00:24:49.990]  但反過來說
[00:24:49.990 --> 00:24:51.990]  如果我們只是想幫助周圍的人
[00:24:51.990 --> 00:24:53.990]  那就叫做祝福了社區
[00:24:53.990 --> 00:24:55.990]  我們還是革命尚未成功
[00:24:55.990 --> 00:24:57.990]  或者你所做的事
[00:24:57.990 --> 00:24:59.990]  只做了一半
[00:24:59.990 --> 00:25:01.990]  另外一半更重要的就是
[00:25:01.990 --> 00:25:03.990]  跟他們來傳講純正的基督福音
[00:25:03.990 --> 00:25:05.990]  我再說一次
[00:25:05.990 --> 00:25:07.990]  如果你未曾參加過
[00:25:07.990 --> 00:25:09.990]  譬如你不明白
[00:25:09.990 --> 00:25:11.990]  或者不清楚
[00:25:11.990 --> 00:25:13.990]  不確定怎樣講福音的話
[00:25:13.990 --> 00:25:15.990]  You are not ready 去傳福音
[00:25:15.990 --> 00:25:17.990]  你只不過是ready怎樣
[00:25:17.990 --> 00:25:19.990]  以血氣來幫助有需要的人
[00:25:19.990 --> 00:25:21.990]  弟兄姊妹你不要怪我講得那麼直接
[00:25:21.990 --> 00:25:23.990]  因為我真的苦口婆心
[00:25:23.990 --> 00:25:25.990]  希望大家能夠
[00:25:25.990 --> 00:25:27.990]  忠於基督的使命
[00:25:27.990 --> 00:25:29.990]  以福音為我們的根本
[00:25:29.990 --> 00:25:31.990]  來關心周圍的人
[00:25:31.990 --> 00:25:33.990]  這樣才能夠帶給他們
[00:25:33.990 --> 00:25:35.990]  適時現在眼前的幫助
[00:25:35.990 --> 00:25:37.990]  同時間又有
[00:25:37.990 --> 00:25:39.990]  永恆的歸宿
[00:25:39.990 --> 00:25:41.990]  不然的話我們miss the whole point
[00:25:41.990 --> 00:25:43.990]  也不是忠於耶穌基督對我們的託付
[00:25:43.990 --> 00:25:45.990]  大家都明白我的意思
[00:25:45.990 --> 00:25:47.990]  剛才我說我很支持
[00:25:47.990 --> 00:25:49.990]  我們未來的祝福社區行動
[00:25:49.990 --> 00:25:51.990]  我自己都會報名參加
[00:25:51.990 --> 00:25:53.990]  甚至乎我會
[00:25:53.990 --> 00:25:55.990]  參加當中的剛才講的計劃
[00:25:55.990 --> 00:25:57.990]  但我想請大家一定要
[00:25:57.990 --> 00:25:59.990]  弄清楚我們不要用
[00:25:59.990 --> 00:26:01.990]  慈善事業來等同
[00:26:01.990 --> 00:26:03.990]  福音的傳揚
[00:26:03.990 --> 00:26:05.990]  如果不是這樣的話
[00:26:05.990 --> 00:26:07.990]  我們就不是真正忠於
[00:26:07.990 --> 00:26:09.990]  主所託付的一個
[00:26:09.990 --> 00:26:11.990]  忠心的僕人
[00:26:11.990 --> 00:26:13.990]  所以耶穌說
[00:26:13.990 --> 00:26:15.990]  日期滿了 上帝的國近了
[00:26:15.990 --> 00:26:17.990]  你們什麼一起講
[00:26:17.990 --> 00:26:19.990]  這六個字我經常都說
[00:26:19.990 --> 00:26:21.990]  你寧願講這六個字
[00:26:21.990 --> 00:26:23.990]  你們當悔改
[00:26:23.990 --> 00:26:25.990]  信福音
[00:26:25.990 --> 00:26:27.990]  所以福音是牽涉到
[00:26:27.990 --> 00:26:29.990]  我們要向罪
[00:26:29.990 --> 00:26:31.990]  來有一個清晰的了解
[00:26:31.990 --> 00:26:33.990]  並且知罪而悔改
[00:26:33.990 --> 00:26:35.990]  然後這個福音
[00:26:35.990 --> 00:26:37.990]  才能夠成為我們的福音
[00:26:37.990 --> 00:26:39.990]  才能夠因著福音的緣故
[00:26:39.990 --> 00:26:41.990]  祝福我們扭轉我們的生命
[00:26:41.990 --> 00:26:43.990]  而我們成為一個福音使者的時候
[00:26:43.990 --> 00:26:45.990]  我們經歷過福音的大能
[00:26:45.990 --> 00:26:47.990]  才能夠和人分享福音的大能
[00:26:47.990 --> 00:26:49.990]  不然我們 坦白講
[00:26:49.990 --> 00:26:51.990]  不知道說什麼 隨便講幾句
[00:26:51.990 --> 00:26:53.990]  或者我們沒有經歷過
[00:26:53.990 --> 00:26:55.990]  我們就
[00:26:55.990 --> 00:26:57.990]  順口癡狂 有一點
[00:26:57.990 --> 00:26:59.990]  另外一段經文
[00:26:59.990 --> 00:27:01.990]  少壇傳三章二十六節都這樣說
[00:27:01.990 --> 00:27:03.990]  上帝寄
[00:27:03.990 --> 00:27:05.990]  上帝寄興起
[00:27:05.990 --> 00:27:07.990]  他的僕人 或者叫做兒子
[00:27:07.990 --> 00:27:09.990]  就先差他到你們
[00:27:09.990 --> 00:27:11.990]  子女來 賜福給你們
[00:27:11.990 --> 00:27:13.990]  叫你們各人迴轉
[00:27:13.990 --> 00:27:15.990]  離開罪惡 所以迴轉和悔改
[00:27:15.990 --> 00:27:17.990]  是同一樣東西
[00:27:17.990 --> 00:27:19.990]  不過兩個不同的名詞
[00:27:19.990 --> 00:27:21.990]  去形容它
[00:27:21.990 --> 00:27:23.990]  是同時間會發生的這件事情
[00:27:23.990 --> 00:27:25.990]  當我們知罪認罪悔改的時候
[00:27:25.990 --> 00:27:27.990]  同時間我們會從
[00:27:27.990 --> 00:27:29.990]  在犯罪的道路上
[00:27:29.990 --> 00:27:31.990]  或者自我的道路上
[00:27:31.990 --> 00:27:33.990]  來一個180度的改變
[00:27:33.990 --> 00:27:35.990]  本來是向著
[00:27:35.990 --> 00:27:37.990]  柴灣東面去的
[00:27:37.990 --> 00:27:39.990]  180度是向回太古城那邊
[00:27:39.990 --> 00:27:41.990]  就是這個意思
[00:27:41.990 --> 00:27:43.990]  求主幫助我們明白這個真理
[00:27:43.990 --> 00:27:45.990]  所以這個是悔改
[00:27:45.990 --> 00:27:47.990]  離開罪惡的福音
[00:27:47.990 --> 00:27:51.990]  好了 這段經文
[00:27:51.990 --> 00:27:53.990]  我們看了三個重點
[00:27:53.990 --> 00:27:55.990]  就是我們究竟傳了什麼
[00:27:55.990 --> 00:27:57.990]  原來有個總結
[00:27:57.990 --> 00:27:59.990]  就是第六節
[00:27:59.990 --> 00:28:01.990]  就是橙色字那裡
[00:28:01.990 --> 00:28:03.990]  我們一起讀一讀
[00:28:03.990 --> 00:28:05.990]  究竟我們傳這個福音的時候
[00:28:05.990 --> 00:28:07.990]  這樣來傳主的時候
[00:28:07.990 --> 00:28:09.990]  究竟有什麼最重要的重點
[00:28:09.990 --> 00:28:11.990]  就是第六節那裡
[00:28:11.990 --> 00:28:13.990]  我們一起讀一讀
[00:28:13.990 --> 00:28:15.990]  如羊走迷 各人
[00:28:15.990 --> 00:28:17.990]  偏行幾路 耶和華
[00:28:17.990 --> 00:28:19.990]  使我們眾人的罪業都歸在他身上
[00:28:19.990 --> 00:28:21.990]  原來耶穌基督的救贖
[00:28:21.990 --> 00:28:23.990]  最重要的原因就是因為我們
[00:28:23.990 --> 00:28:25.990]  不聽神的說話
[00:28:25.990 --> 00:28:27.990]  離棄神 背棄神
[00:28:27.990 --> 00:28:29.990]  自己要走自己的道路
[00:28:29.990 --> 00:28:31.990]  這個就是自我的道路
[00:28:31.990 --> 00:28:33.990]  所以其實福音最重要就是呼喚我們
[00:28:33.990 --> 00:28:35.990]  從自我的道路上迴轉
[00:28:35.990 --> 00:28:37.990]  歸向什麼 神的道路上
[00:28:37.990 --> 00:28:41.990]  好了 在書裡行轉
[00:28:41.990 --> 00:28:43.990]  我們看看
[00:28:43.990 --> 00:28:45.990]  子道行章一章七到八節這樣說
[00:28:45.990 --> 00:28:47.990]  他說耶穌對他們說
[00:28:47.990 --> 00:28:49.990]  父憑著自己的權柄所定的時候日期
[00:28:49.990 --> 00:28:51.990]  不是你們可以知道的
[00:28:51.990 --> 00:28:53.990]  但聖靈降臨在你們身上
[00:28:53.990 --> 00:28:55.990]  你們就必得著能力
[00:28:55.990 --> 00:28:57.990]  並要做耶路撒冷 猶太祥地
[00:28:57.990 --> 00:28:59.990]  和撒瑪利亞 直到地極
[00:28:59.990 --> 00:29:01.990]  什麼一起讀 橙色那些字
[00:29:01.990 --> 00:29:05.990]  五個字 作我的見證
[00:29:05.990 --> 00:29:07.990]  作我的見證
[00:29:07.990 --> 00:29:09.990]  丁子梅
[00:29:09.990 --> 00:29:11.990]  原來我們今天在地上
[00:29:11.990 --> 00:29:13.990]  我們的使命就是作主的見證
[00:29:13.990 --> 00:29:15.990]  這個當然就是全福音
[00:29:15.990 --> 00:29:17.990]  但是作主的見證 全福音
[00:29:17.990 --> 00:29:19.990]  當然我們明白有兩大途徑
[00:29:19.990 --> 00:29:21.990]  一就是用口說
[00:29:21.990 --> 00:29:23.990]  但是剛才說過了 如果只是用口說
[00:29:23.990 --> 00:29:25.990]  但是沒有身體力行的話
[00:29:25.990 --> 00:29:27.990]  就是法理塞人
[00:29:27.990 --> 00:29:29.990]  就是不到肉的
[00:29:29.990 --> 00:29:31.990]  所以其實我們作這個見證的時候
[00:29:31.990 --> 00:29:33.990]  我們要留意一下
[00:29:33.990 --> 00:29:35.990]  在最黑暗的地方
[00:29:35.990 --> 00:29:37.990]  和時候
[00:29:37.990 --> 00:29:39.990]  福音的見證
[00:29:39.990 --> 00:29:41.990]  今天或者這兩年的香港
[00:29:41.990 --> 00:29:43.990]  正正我想我們大家都經歷了
[00:29:43.990 --> 00:29:45.990]  都算是很黑暗的時候
[00:29:45.990 --> 00:29:47.990]  我們是最艱難的時候
[00:29:47.990 --> 00:29:49.990]  但是丁子梅
[00:29:49.990 --> 00:29:51.990]  原來這就是一個opportunity
[00:29:51.990 --> 00:29:53.990]  一個機會來的
[00:29:53.990 --> 00:29:55.990]  讓我們能夠彰顯
[00:29:55.990 --> 00:29:57.990]  福音的大能
[00:29:57.990 --> 00:29:59.990]  當然我們首先要經歷這個大能
[00:29:59.990 --> 00:30:01.990]  我們自己要在主裡面安靜
[00:30:01.990 --> 00:30:03.990]  神幫助我們
[00:30:03.990 --> 00:30:05.990]  讓我們的屬靈生命
[00:30:05.990 --> 00:30:07.990]  能夠跟祂結合
[00:30:07.990 --> 00:30:09.990]  然後我們超越了苦難
[00:30:09.990 --> 00:30:11.990]  我們有這樣的經歷
[00:30:11.990 --> 00:30:13.990]  再去指引其他同路人
[00:30:13.990 --> 00:30:15.990]  或者是一些學無真理的
[00:30:15.990 --> 00:30:17.990]  未認識主的街坊倫理
[00:30:17.990 --> 00:30:19.990]  主呼召我們
[00:30:19.990 --> 00:30:21.990]  在香港這個艱難的時候
[00:30:21.990 --> 00:30:23.990]  同心為信仰見證
[00:30:23.990 --> 00:30:25.990]  丁子梅你預備好了沒有
[00:30:25.990 --> 00:30:27.990]  我們怎樣預備自己
[00:30:27.990 --> 00:30:29.990]  在神面前安靜
[00:30:29.990 --> 00:30:31.990]  我們經歷主帶給我們的平安
[00:30:31.990 --> 00:30:33.990]  我們最近都
[00:30:33.990 --> 00:30:35.990]  雖然不幸
[00:30:35.990 --> 00:30:37.990]  後來也是萬幸
[00:30:37.990 --> 00:30:39.990]  我們都有同工染疫
[00:30:39.990 --> 00:30:41.990]  或是同工的親人染疫
[00:30:41.990 --> 00:30:43.990]  但是都是康復了
[00:30:43.990 --> 00:30:45.990]  這是一個很寶貴的經歷
[00:30:45.990 --> 00:30:47.990]  看到神的保守
[00:30:47.990 --> 00:30:49.990]  帶領
[00:30:49.990 --> 00:30:51.990]  或者在這個艱難的期間
[00:30:51.990 --> 00:30:53.990]  我們雖然會受到苦難
[00:30:53.990 --> 00:30:55.990]  或是四面受逼迫
[00:30:55.990 --> 00:30:57.990]  但是我們仍然有出路
[00:30:57.990 --> 00:30:59.990]  還有第六節裡面講到
[00:30:59.990 --> 00:31:01.990]  我們要站立穩健
[00:31:01.990 --> 00:31:03.990]  積極生活
[00:31:03.990 --> 00:31:05.990]  這就是最美好的見證
[00:31:05.990 --> 00:31:07.990]  這是其中一個W
[00:31:07.990 --> 00:31:09.990]  如果你之前聽我說過
[00:31:09.990 --> 00:31:11.990]  四個W的設計者
[00:31:11.990 --> 00:31:13.990]  他說到第四個W是
[00:31:13.990 --> 00:31:15.990]  Witness見證神
[00:31:15.990 --> 00:31:17.990]  怎樣見證
[00:31:17.990 --> 00:31:19.990]  就是苦難當中你仍然是
[00:31:19.990 --> 00:31:21.990]  真真正正的勝過它
[00:31:21.990 --> 00:31:23.990]  保持一種喜樂盼望的心
[00:31:23.990 --> 00:31:25.990]  這種生活的態度
[00:31:25.990 --> 00:31:27.990]  是帶出一個最美好
[00:31:27.990 --> 00:31:29.990]  最有力的見證
[00:31:29.990 --> 00:31:31.990]  讓我們一起恆久禱告
[00:31:31.990 --> 00:31:33.990]  在逆境當中依靠神
[00:31:33.990 --> 00:31:35.990]  可以做到兩件事
[00:31:35.990 --> 00:31:37.990]  第一件事是升哥危難
[00:31:37.990 --> 00:31:39.990]  升哥危難就得到安靜
[00:31:39.990 --> 00:31:41.990]  得到力量
[00:31:41.990 --> 00:31:43.990]  得到意象
[00:31:43.990 --> 00:31:45.990]  得到眼光
[00:31:45.990 --> 00:31:47.990]  超越眼前所看到的問題
[00:31:47.990 --> 00:31:49.990]  而能在主裡面看到一條
[00:31:49.990 --> 00:31:51.990]  又闊又大的出路
[00:31:51.990 --> 00:31:53.990]  主要是我們同在
[00:31:53.990 --> 00:31:55.990]  也都激勵神的同在
[00:31:55.990 --> 00:31:57.990]  因此不是空口講白話
[00:31:57.990 --> 00:32:01.990]  有盼望 有平安 有喜樂
