
[00:00:00.000 --> 00:00:01.240]  各位電視節目大家好
[00:18:30.080 --> 00:18:31.680]  可能釘一會兒會動一動
[00:18:31.680 --> 00:18:33.680]  接著它打了幾下
[00:18:33.680 --> 00:18:35.480]  腦袋受傷不能動了
[00:18:35.480 --> 00:18:38.880]  它就直接打穿了頭
[00:18:38.880 --> 00:18:40.480]  釘進地裡
[00:18:40.480 --> 00:18:43.080]  西塞拉就死了
[00:18:43.080 --> 00:18:45.880]  巴拉追趕西塞拉的時候
[00:18:45.880 --> 00:18:47.680]  啞翼就出來迎接它
[00:18:47.680 --> 00:18:48.480]  來吧
[00:18:48.480 --> 00:18:50.480]  我將你所要尋找的人
[00:18:50.480 --> 00:18:53.280]  我已經將他解決了
[00:18:53.280 --> 00:18:55.880]  巴拉馬上進去帳篷
[00:18:55.880 --> 00:18:59.080]  看到西塞拉已經被殺
[00:18:59.080 --> 00:19:00.080]  倒在地上
[00:19:00.080 --> 00:19:03.080]  缺紙還在它笨中
[00:19:03.080 --> 00:19:05.280]  釘了進去沒拔出來
[00:19:05.280 --> 00:19:07.280]  我已經將他解決了
[00:19:07.280 --> 00:19:09.680]  所以巴拉的榮耀
[00:19:09.680 --> 00:19:12.080]  分了部分給婦人啞翼
[00:19:12.080 --> 00:19:16.480]  當然也分了部分給狄底波拉
[00:19:16.480 --> 00:19:23.480]  記住是神使加南王耶賓被以色列人制伏
[00:19:23.480 --> 00:19:26.280]  於是以色列人的守禦法有力
[00:19:26.280 --> 00:19:29.080]  勝了加南王耶賓將他滅絕
[00:19:29.080 --> 00:19:33.680]  他們又開始一段和平的日子了
[00:19:33.680 --> 00:19:35.280]  有一個惡性循環
[00:19:35.280 --> 00:19:37.280]  恆爾說恆爾惡的事
[00:19:37.280 --> 00:19:39.480]  神就用外族人鞭打他
[00:19:39.480 --> 00:19:40.880]  很慘啊
[00:19:40.880 --> 00:19:42.880]  被奴役二十年
[00:19:42.880 --> 00:19:43.680]  於是有求神
[00:19:43.680 --> 00:19:45.080]  神就給他一個事司
[00:19:45.080 --> 00:19:48.080]  事司就將他解救了
[00:19:48.080 --> 00:19:49.680]  他又和平了
[00:19:49.680 --> 00:19:52.480]  過沒多久他又來過
[00:19:52.480 --> 00:19:53.880]  我們人都是這樣的
[00:19:53.880 --> 00:19:56.880]  會不停好一點
[00:19:56.880 --> 00:19:58.080]  我們又會離開神
[00:19:58.080 --> 00:19:59.880]  鬆弛了
[00:19:59.880 --> 00:20:03.080]  所以有時候神都要給我們一點困難
[00:20:03.080 --> 00:20:06.280]  我們就會練得信心更加好的
[00:20:06.280 --> 00:20:09.480]  最主要就是不論哪個時代有信心
[00:20:09.480 --> 00:20:13.480]  今次是幾個人一起合力
[00:20:13.480 --> 00:20:15.680]  將外族人打退了
[00:20:15.680 --> 00:20:17.480]  打退魔鬼的作為
[00:20:17.480 --> 00:20:21.280]  你想不到一個女的也可以做事司
[00:20:21.280 --> 00:20:22.680]  做先知
[00:20:22.680 --> 00:20:23.480]  做得很好
[00:20:23.480 --> 00:20:25.280]  而且神在他身上
[00:20:25.280 --> 00:20:27.080]  他就叫巴拉
[00:20:27.080 --> 00:20:28.280]  巴拉就說好啊
[00:20:28.280 --> 00:20:29.080]  我去啊
[00:20:29.080 --> 00:20:31.080]  其實神除了用巴拉
[00:20:31.080 --> 00:20:32.080]  用底波拉
[00:20:32.080 --> 00:20:35.880]  還用了瓦益三個人
[00:20:35.880 --> 00:20:39.880]  一起為以色列帶來和平
[00:20:39.880 --> 00:20:41.080]  很感謝神
[00:20:41.080 --> 00:20:41.880]  讚美主
[00:20:41.880 --> 00:20:44.680]  向我們一起禱告
[00:20:44.680 --> 00:20:46.880]  基本上我們雖然見到事司記
[00:20:46.880 --> 00:20:49.880]  好像不停地重覆
[00:20:49.880 --> 00:20:51.880]  但我們知道其實是有心意的
[00:20:51.880 --> 00:20:53.880]  每一次的循環
[00:20:53.880 --> 00:20:56.280]  都表示著你對以色列人
[00:20:56.280 --> 00:20:59.080]  對我們那種愛那種關心
[00:20:59.080 --> 00:21:02.080]  雖然我們做了很多不好的事
[00:21:02.080 --> 00:21:03.080]  行爺禍華
[00:21:03.080 --> 00:21:04.880]  眼中漢為惡的事
[00:21:04.880 --> 00:21:06.480]  你已經氣到不得了了
[00:21:06.480 --> 00:21:09.280]  所以你用外邦人成為一條鞭子
[00:21:09.280 --> 00:21:10.880]  雞毛掃打他們
[00:21:10.880 --> 00:21:13.080]  令他們醒過來
[00:21:13.080 --> 00:21:15.680]  向你哀求再回轉
[00:21:15.680 --> 00:21:17.680]  回轉之後你就救他們
[00:21:17.680 --> 00:21:19.280]  每一次都是這樣
[00:21:19.280 --> 00:21:21.880]  一個慈父一個慈母
[00:21:21.880 --> 00:21:24.080]  但有時是炎父又是炎母
[00:21:24.080 --> 00:21:26.280]  在這中間我們見到
[00:21:26.280 --> 00:21:27.480]  其實對以色列人
[00:21:27.480 --> 00:21:29.080]  無論怎樣不離不棄
[00:21:29.080 --> 00:21:30.880]  是不會捨棄他們的
[00:21:30.880 --> 00:21:32.280]  就會為他們當中
[00:21:32.280 --> 00:21:34.680]  興起一些不見經傳的人
[00:21:34.680 --> 00:21:36.480]  成為他們的領袖
[00:21:36.480 --> 00:21:37.880]  成為他們的英雄
[00:21:37.880 --> 00:21:40.680]  帶領他們脫離外邦人的手
[00:21:40.680 --> 00:21:41.680]  讚美你
[00:21:41.680 --> 00:21:43.880]  你的手在聖經的人
[00:21:43.880 --> 00:21:45.080]  聖經的事後面
[00:21:45.080 --> 00:21:46.880]  不停地工作
[00:21:46.880 --> 00:21:48.080]  做了很多事
[00:21:48.080 --> 00:21:49.680]  彰顯你的榮耀與作為
[00:21:49.680 --> 00:21:51.080]  願你得著讚美
[00:21:51.080 --> 00:21:53.080]  祈禱奉耶穌基督的名字
[00:21:53.080 --> 00:21:54.080]  阿門
