
[00:00:00.000 --> 00:00:03.580]  教會這一季的講道題目是
[00:20:30.880 --> 00:20:32.880]  都要暫停
[00:20:32.880 --> 00:20:33.880]  不要緊
[00:20:33.880 --> 00:20:35.880]  關係在這裏
[00:20:35.880 --> 00:20:37.880]  我們的連結在這裏
[00:20:37.880 --> 00:20:39.880]  大家有沒有看過
[00:20:39.880 --> 00:20:42.880]  我們疫情中的恩典時光
[00:20:42.880 --> 00:20:43.880]  甚麼來的
[00:20:43.880 --> 00:20:45.880]  你就要上網看看
[00:20:45.880 --> 00:20:48.880]  在我們的網頁有
[00:20:48.880 --> 00:20:50.880]  或者
[00:20:50.880 --> 00:20:53.880]  我們的北宣連結也有
[00:20:53.880 --> 00:20:56.880]  裏面就是記錄了
[00:20:56.880 --> 00:20:59.880]  很多個在疫情裏
[00:20:59.880 --> 00:21:01.880]  弟兄姊妹去感恩
[00:21:01.880 --> 00:21:03.880]  去感謝神
[00:21:03.880 --> 00:21:07.880]  去祈禱的小故事
[00:21:07.880 --> 00:21:10.880]  不要小看這些小故事
[00:21:10.880 --> 00:21:12.880]  它正正就是反映到
[00:21:12.880 --> 00:21:14.880]  在一個這麼大的教會裏
[00:21:14.880 --> 00:21:16.880]  弟兄姊妹有時面對面
[00:21:16.880 --> 00:21:18.880]  撞見又不是很認識
[00:21:18.880 --> 00:21:20.880]  自己認識的團友
[00:21:20.880 --> 00:21:22.880]  平時都未必撞得到
[00:21:22.880 --> 00:21:23.880]  但你記住
[00:21:23.880 --> 00:21:25.880]  我們其實在神的愛裏
[00:21:25.880 --> 00:21:27.880]  已經彼此結連了
[00:21:27.880 --> 00:21:28.880]  在禱告裏
[00:21:28.880 --> 00:21:30.880]  在感恩裏
[00:21:30.880 --> 00:21:33.880]  是彼此結連的
[00:21:33.880 --> 00:21:37.880]  我聽過有弟兄姊妹說
[00:21:37.880 --> 00:21:40.880]  就是因為教會現在疫情當中
[00:21:40.880 --> 00:21:42.880]  停了這些現場聚會
[00:21:42.880 --> 00:21:45.880]  很多時都是直著網上去轉播
[00:21:45.880 --> 00:21:48.880]  很多以前有回教會
[00:21:48.880 --> 00:21:50.880]  現在沒有回了
[00:21:50.880 --> 00:21:51.880]  各樣原因
[00:21:51.880 --> 00:21:54.880]  直著轉播又回來了
[00:21:54.880 --> 00:21:55.880]  有沒有聽過?
[00:21:55.880 --> 00:21:56.880]  可能你也認識
[00:21:56.880 --> 00:21:58.880]  可能你現在就是了
[00:21:58.880 --> 00:22:00.880]  這個也是一個結連
[00:22:00.880 --> 00:22:03.880]  這個就是很好的機會
[00:22:03.880 --> 00:22:04.880]  是告訴你
[00:22:04.880 --> 00:22:06.880]  一直我們都在神裏
[00:22:06.880 --> 00:22:08.880]  被愛去結連的
[00:22:12.880 --> 00:22:15.880]  我們會不會去把握這次機會
[00:22:15.880 --> 00:22:17.880]  再主動一點
[00:22:17.880 --> 00:22:19.880]  去挽回一些在信仰裏
[00:22:19.880 --> 00:22:22.880]  可能跌倒的肢體呢?
[00:22:22.880 --> 00:22:27.880]  彼此挽回在主裏
[00:22:27.880 --> 00:22:32.880]  就好像打過書最後十九和二十節
[00:22:32.880 --> 00:22:33.880]  這樣說
[00:22:33.880 --> 00:22:34.880]  我的弟兄們
[00:22:34.880 --> 00:22:39.880]  你們中間若有人被騙離開了真道
[00:22:39.880 --> 00:22:41.880]  如果有人使他回頭
[00:22:41.880 --> 00:22:43.880]  你們應該知道
[00:22:43.880 --> 00:22:47.880]  那時罪人從祈禱上轉回的
[00:22:47.880 --> 00:22:50.880]  就會拯救他的靈魂脫離死亡
[00:22:50.880 --> 00:22:54.880]  也會遮蓋許多的罪惡
[00:22:54.880 --> 00:22:56.880]  也會挑戰我們
[00:22:56.880 --> 00:23:03.880]  去把死亡
[00:23:03.880 --> 00:23:05.880]  靈命死亡
[00:23:05.880 --> 00:23:09.880]  這位子的弟兄姊妹挽回過來
[00:23:09.880 --> 00:23:13.880]  因為他們被騙離開了真道
[00:23:13.880 --> 00:23:16.880]  你有沒有這樣的準備呢?
[00:23:16.880 --> 00:23:21.880]  主動去挽回這些弟兄姊妹
[00:23:21.880 --> 00:23:22.880]  留意
[00:23:22.880 --> 00:23:24.880]  十九和二十節又說
[00:23:24.880 --> 00:23:26.880]  我的弟兄們
[00:23:26.880 --> 00:23:31.880]  又用了你們中間這些說話
[00:23:31.880 --> 00:23:38.880]  再一次表明了群體的重要性
[00:23:38.880 --> 00:23:42.880]  正如一開始我說
[00:23:42.880 --> 00:23:44.880]  聖經的教導
[00:23:44.880 --> 00:23:49.880]  不要將它看為一條又一條
[00:23:49.880 --> 00:23:51.880]  do's and don'ts
[00:23:51.880 --> 00:23:55.880]  要做的和不要做的
[00:23:55.880 --> 00:23:58.880]  這樣就真的變成信仰疲勞
[00:23:58.880 --> 00:24:01.880]  聖經的教訓不是這樣
[00:24:01.880 --> 00:24:04.880]  我們去行道
[00:24:04.880 --> 00:24:07.880]  因為我們是同屬一個屬靈的群體
[00:24:07.880 --> 00:24:09.880]  因為這個原因
[00:24:09.880 --> 00:24:13.880]  因為我們身邊有同路人
[00:24:13.880 --> 00:24:18.880]  我們就有力量繼續去面對未來
[00:24:18.880 --> 00:24:20.880]  也是因為這個原因
[00:24:20.880 --> 00:24:25.880]  我們願意在主裡面彼此挽回
[00:24:25.880 --> 00:24:27.880]  建立教會
[00:24:27.880 --> 00:24:28.880]  不容易
[00:24:28.880 --> 00:24:30.880]  不用怕
[00:24:30.880 --> 00:24:36.880]  這個工作是上帝預立的工作
[00:24:36.880 --> 00:24:39.880]  也不是你單獨一個人去做
[00:24:39.880 --> 00:24:42.880]  是彼此一起去做
[00:24:42.880 --> 00:24:48.880]  也不只是屬於那些靈明超卓的人
[00:24:48.880 --> 00:24:49.880]  記得
[00:24:49.880 --> 00:24:55.880]  以利亞也是和我們差不多
[00:24:55.880 --> 00:24:59.880]  不只是教會同工的專有工作
[00:24:59.880 --> 00:25:03.880]  是教會每個肢體一起去做
[00:25:03.880 --> 00:25:06.880]  整體的配合
[00:25:06.880 --> 00:25:08.880]  在主裡面
[00:25:08.880 --> 00:25:12.880]  就讓我們彼此挽回
[00:25:12.880 --> 00:25:16.880]  不只是挽回頂教會之間的關係
[00:25:16.880 --> 00:25:19.880]  不只是挽回一些
[00:25:19.880 --> 00:25:23.880]  因為各樣原因離開了教會
[00:25:23.880 --> 00:25:27.880]  我們的舊團友的關係
[00:25:27.880 --> 00:25:30.880]  更加是要在這個世界見證
[00:25:30.880 --> 00:25:36.880]  是將失去舊恩的人挽回過來
[00:25:36.880 --> 00:25:41.880]  讓他成為回到上帝的懷抱裡面
[00:25:41.880 --> 00:25:46.880]  這個就是教會應作的見證
[00:25:46.880 --> 00:25:47.880]  賢臣幫助我們
[00:25:47.880 --> 00:25:50.880]  我們一起去禱告
[00:25:50.880 --> 00:25:52.880]  七因主求你使用不宣家
[00:25:52.880 --> 00:25:55.880]  我們很蒙恩
[00:25:55.880 --> 00:25:59.880]  有很多很愛主的弟兄姊妹
[00:25:59.880 --> 00:26:01.880]  我們有很多資源
[00:26:01.880 --> 00:26:03.880]  我們很盼望
[00:26:03.880 --> 00:26:08.880]  我們懂得利用這些資源去見證你
[00:26:08.880 --> 00:26:11.880]  首先我們的弟兄姊妹之間
[00:26:11.880 --> 00:26:13.880]  這個屬靈的群體
[00:26:13.880 --> 00:26:19.880]  要按你的說話去被建立
[00:26:19.880 --> 00:26:24.880]  成為一個屬你的教會
[00:26:24.880 --> 00:26:27.880]  讓人看到我們的好行為
[00:26:27.880 --> 00:26:31.880]  願意將榮耀重贊歸給你
[00:26:31.880 --> 00:26:34.880]  讓我們成為一個見證的群體
[00:26:34.880 --> 00:26:35.880]  不只是香港
[00:26:35.880 --> 00:26:37.880]  不只是這個時候
[00:26:37.880 --> 00:26:40.880]  更加讓我們舉目世界各地
[00:26:40.880 --> 00:26:43.880]  還有很多失索的靈魂
[00:26:43.880 --> 00:26:47.880]  等著我們去挽回
[00:26:47.880 --> 00:26:51.880]  神,這是祢給了我們的召命
[00:26:51.880 --> 00:26:53.880]  讓我們不宣家
[00:26:53.880 --> 00:26:57.880]  特別是九月,我們猜拳餘裏
[00:26:57.880 --> 00:27:01.880]  將廉潔,將挽回
[00:27:01.880 --> 00:27:04.880]  成為我們的焦點
[00:27:04.880 --> 00:27:06.880]  多謝主聽我們這樣祈禱
[00:27:06.880 --> 00:27:09.880]  感恩奉耶穌基督聖名祈求
[00:27:09.880 --> 00:27:10.880]  阿門
