
[00:00:00.000 --> 00:00:02.800]  當我自己在預備講章的過程當中
[00:15:12.040 --> 00:15:14.080]  是大過你所想
[00:15:14.080 --> 00:15:16.960]  他說上帝根本就無所不知
[00:15:16.960 --> 00:15:19.280]  連你心裏現在在想甚麼
[00:15:19.280 --> 00:15:21.320]  祂都知道
[00:15:21.320 --> 00:15:22.320]  所以
[00:15:22.320 --> 00:15:24.920]  你真是無知啊約伯
[00:15:24.920 --> 00:15:26.760]  你是ignorant
[00:15:26.760 --> 00:15:28.800]  一個無知的人
[00:15:28.800 --> 00:15:29.800]  認了祂
[00:15:29.800 --> 00:15:31.080]  你無知
[00:15:31.080 --> 00:15:32.840]  沒腦
[00:15:32.840 --> 00:15:33.760]  第三
[00:15:33.760 --> 00:15:35.120]  他說約伯
[00:15:35.120 --> 00:15:36.880]  你不道德
[00:15:36.880 --> 00:15:39.720]  在第三次開始打後
[00:15:39.720 --> 00:15:41.040]  因為剛才我說過
[00:15:41.040 --> 00:15:43.520]  索伐是一個域伐主義者
[00:15:43.520 --> 00:15:44.720]  他有個持守的法
[00:15:44.720 --> 00:15:46.240]  有人說他好像警察一樣
[00:15:46.240 --> 00:15:47.320]  警察一抓人
[00:15:47.320 --> 00:15:49.480]  就馬上上手溝
[00:15:49.480 --> 00:15:51.600]  他說你不用說了
[00:15:51.600 --> 00:15:52.640]  現在所說的
[00:15:52.640 --> 00:15:54.440]  成為呈堂證供
[00:15:54.440 --> 00:15:55.840]  你不用說了
[00:15:55.840 --> 00:15:57.080]  他說你現在
[00:15:57.080 --> 00:15:59.240]  你的信心已經開始動搖
[00:15:59.240 --> 00:16:02.160]  你對信仰已經不夠穩定
[00:16:02.160 --> 00:16:04.080]  你的信心已經開始失去
[00:16:04.080 --> 00:16:05.320]  所以因著這樣
[00:16:05.320 --> 00:16:07.160]  你就開始對上帝的說話
[00:16:07.160 --> 00:16:09.440]  開始的標準降低
[00:16:09.440 --> 00:16:14.400]  以至到你手不潔心不靜
[00:16:14.400 --> 00:16:15.400]  他說約伯
[00:16:15.400 --> 00:16:18.120]  你開始在道德上
[00:16:18.120 --> 00:16:19.640]  開始出現問題
[00:16:19.640 --> 00:16:20.800]  但是弟兄姊妹
[00:16:20.800 --> 00:16:24.000]  如果我們看回索伐所說的話
[00:16:24.000 --> 00:16:26.400]  大部分都是錯的
[00:16:26.400 --> 00:16:27.680]  唯一有一樣東西都算
[00:16:27.680 --> 00:16:28.920]  勉強是對的
[00:16:28.920 --> 00:16:30.520]  他說約伯勉強是對的
[00:16:30.520 --> 00:16:31.200]  說什麼呢
[00:16:31.200 --> 00:16:33.760]  他說你多言多辯
[00:16:33.760 --> 00:16:35.120]  又是對的
[00:16:35.120 --> 00:16:36.120]  因為每一次
[00:16:36.120 --> 00:16:37.960]  他的朋友說一張聖經
[00:16:37.960 --> 00:16:40.080]  他就用兩張來回應
[00:16:40.080 --> 00:16:41.400]  他不是用一張
[00:16:41.400 --> 00:16:42.600]  你說一句
[00:16:42.600 --> 00:16:43.400]  我說兩句
[00:16:43.400 --> 00:16:45.360]  所以他真的說很多說話
[00:16:45.360 --> 00:16:46.960]  約伯不斷說說話
[00:16:46.960 --> 00:16:49.600]  甚至今次索伐說完一張之後
[00:16:49.600 --> 00:16:50.960]  他用了三張聖經
[00:16:50.960 --> 00:16:54.480]  來回應索伐所說的一張聖經
[00:16:54.480 --> 00:16:57.640]  他的確是多言多辯
[00:16:57.640 --> 00:16:58.800]  這是真的
[00:16:58.800 --> 00:16:59.760]  但一方面
[00:16:59.760 --> 00:17:03.400]  如果他說他想逃避上帝
[00:17:03.400 --> 00:17:05.640]  約伯從來沒有想過逃避上帝
[00:17:05.640 --> 00:17:07.760]  約伯經常想見上帝
[00:17:07.760 --> 00:17:08.520]  但他又害怕
[00:17:08.520 --> 00:17:09.360]  他矛盾
[00:17:09.360 --> 00:17:10.640]  他很想見上帝
[00:17:10.640 --> 00:17:11.880]  很想和上帝說
[00:17:11.880 --> 00:17:12.640]  上帝呀
[00:17:12.640 --> 00:17:14.320]  我真是無辜的
[00:17:14.320 --> 00:17:15.200]  但他又害怕
[00:17:15.200 --> 00:17:16.960]  誰敢和上帝聊天
[00:17:16.960 --> 00:17:18.840]  誰敢和上帝辯論
[00:17:18.840 --> 00:17:21.080]  上帝的智慧遠超過我的智慧
[00:17:21.080 --> 00:17:23.200]  和上帝辯論死定了
[00:17:23.200 --> 00:17:24.360]  一定死的
[00:17:24.360 --> 00:17:25.920]  所以上次我說
[00:17:25.920 --> 00:17:27.440]  他想要一個忠報
[00:17:27.440 --> 00:17:28.920]  他希望有一個忠報
[00:17:28.920 --> 00:17:30.360]  他不知道誰是忠報
[00:17:30.360 --> 00:17:32.200]  不過你和我知道誰是忠報
[00:17:32.200 --> 00:17:33.680]  究竟誰是忠報
[00:17:33.680 --> 00:17:35.800]  上次說耶穌基督
[00:17:35.800 --> 00:17:36.640]  他不知道
[00:17:36.640 --> 00:17:37.520]  我們知道
[00:17:37.520 --> 00:17:39.800]  我們比約伯更加幸福
[00:17:39.800 --> 00:17:41.080]  不過他覺得
[00:17:41.080 --> 00:17:42.280]  如果有一個忠報
[00:17:42.280 --> 00:17:43.200]  而一個中間人
[00:17:43.200 --> 00:17:44.200]  一個仲裁員
[00:17:44.200 --> 00:17:45.360]  能夠可以
[00:17:45.360 --> 00:17:47.640]  兩方面都能夠拉在一起
[00:17:47.640 --> 00:17:49.480]  這樣就好了
[00:17:49.480 --> 00:17:51.840]  約伯從來沒有說過逃避上帝
[00:17:51.840 --> 00:17:52.840]  約伯從來沒有說過
[00:17:52.840 --> 00:17:54.360]  他對上帝不認識
[00:17:54.360 --> 00:17:56.200]  他是一個敬畏上帝的人
[00:17:56.200 --> 00:17:57.760]  他是一個行事正直的人
[00:17:57.760 --> 00:18:00.440]  他從來也不會不道德
[00:18:00.440 --> 00:18:01.840]  但弟兄姊妹
[00:18:01.840 --> 00:18:04.240]  我們發覺原來所發所講的東西
[00:18:04.240 --> 00:18:05.320]  完全是錯的
[00:18:05.320 --> 00:18:08.360]  不過約伯的EQ真是高
[00:18:08.360 --> 00:18:10.960]  他仍然坐著聽他繼續說
[00:18:10.960 --> 00:18:13.160]  說完之後才開始回應
[00:18:13.160 --> 00:18:14.760]  他用了三章聖經
[00:18:14.760 --> 00:18:17.560]  來回應所發所講的說話
[00:18:17.560 --> 00:18:18.840]  而三章聖經當中
[00:18:18.840 --> 00:18:20.440]  同樣是分成兩部分
[00:18:20.440 --> 00:18:21.240]  第一部分
[00:18:21.240 --> 00:18:25.080]  他直接回應所發對他的指責
[00:18:25.080 --> 00:18:26.080]  然後第二部分
[00:18:26.080 --> 00:18:27.560]  就是他回應上帝
[00:18:27.560 --> 00:18:28.920]  他在回應上帝當中
[00:18:28.920 --> 00:18:31.080]  究竟對我們的生命
[00:18:31.080 --> 00:18:32.840]  對我們今天屬靈生命
[00:18:32.840 --> 00:18:34.360]  有什麼提醒
[00:18:34.360 --> 00:18:35.520]  他直接回答
[00:18:35.520 --> 00:18:37.280]  所發同樣三方面
[00:18:37.280 --> 00:18:38.560]  你記不記得
[00:18:38.560 --> 00:18:39.440]  亞瓦斯講完
[00:18:39.440 --> 00:18:41.120]  所發罵說什麼
[00:18:41.120 --> 00:18:42.160]  約伯第一是什麼
[00:18:42.160 --> 00:18:43.480]  你有罪
[00:18:43.480 --> 00:18:44.880]  第二你無知
[00:18:44.880 --> 00:18:46.160]  第三你不道德
[00:18:46.160 --> 00:18:46.960]  三樣東西
[00:18:46.960 --> 00:18:48.320]  直接
[00:18:48.320 --> 00:18:50.680]  於是他同樣用三點
[00:18:50.680 --> 00:18:52.800]  來回應這個所發
[00:18:52.800 --> 00:18:54.240]  他第一
[00:18:54.240 --> 00:18:55.400]  十二章第二節
[00:18:55.400 --> 00:18:57.440]  去到第十三章第一節
[00:18:57.440 --> 00:18:59.480]  一大段的聖經
[00:18:59.480 --> 00:19:01.200]  第一他就說
[00:19:01.200 --> 00:19:04.560]  他說上帝是很偉大的
[00:19:04.560 --> 00:19:07.160]  上帝是真的很偉大
[00:19:07.160 --> 00:19:08.440]  他說我認識的上帝
[00:19:08.440 --> 00:19:10.080]  是有絕對的主權
[00:19:10.080 --> 00:19:11.120]  我認識的上帝
[00:19:11.120 --> 00:19:12.600]  是掌管一切
[00:19:12.600 --> 00:19:15.360]  以致到他連大自然的動物
[00:19:15.360 --> 00:19:18.240]  都知道上帝是掌管一切
[00:19:18.240 --> 00:19:19.960]  我們讀一讀約伯講什麼
[00:19:19.960 --> 00:19:21.200]  第六節到第十節
[00:19:21.200 --> 00:19:22.680]  準備一二三
[00:19:22.680 --> 00:19:24.800]  強盜的帳篷興旺
[00:19:24.800 --> 00:19:26.600]  野神的人穩固
[00:19:26.600 --> 00:19:29.760]  神多將財物送到他們手中
[00:19:29.760 --> 00:19:31.440]  你且問走獸
[00:19:31.440 --> 00:19:33.320]  走獸必指教你
[00:19:33.320 --> 00:19:35.280]  又問空中的飛鳥
[00:19:35.280 --> 00:19:37.000]  飛鳥必告訴你
[00:19:37.000 --> 00:19:38.480]  或與地說話
[00:19:38.480 --> 00:19:40.040]  地必指教你
[00:19:40.040 --> 00:19:42.880]  海中的魚也必向你說明
[00:19:42.880 --> 00:19:44.000]  看這一切
[00:19:44.000 --> 00:19:46.480]  誰不知道是耶和華的手
[00:19:46.480 --> 00:19:47.600]  作成的呢
[00:19:47.600 --> 00:19:49.200]  凡活物的上帝
[00:19:49.200 --> 00:19:50.640]  和人類的氣息
[00:19:50.640 --> 00:19:52.920]  都在他手中
[00:19:52.920 --> 00:19:54.720]  你以為我不知道嗎
[00:19:54.720 --> 00:19:56.840]  你以為我不知道上帝的偉大嗎
[00:19:56.840 --> 00:19:59.080]  你以為我不知道上帝掌管一切嗎
[00:19:59.080 --> 00:20:00.680]  連動物都知道
[00:20:00.680 --> 00:20:02.160]  如果你懂得說魚的話
[00:20:02.160 --> 00:20:04.400]  魚也會和你說上帝掌管一切
[00:20:04.400 --> 00:20:05.720]  如果你懂得說鳥的話
[00:20:05.720 --> 00:20:06.880]  也會和鳥說
[00:20:06.880 --> 00:20:09.200]  鳥也會和你說上帝掌管一切
[00:20:09.200 --> 00:20:10.040]  最近有人說
[00:20:10.040 --> 00:20:11.760]  很多人說懂得和貓聊天
[00:20:11.760 --> 00:20:13.240]  所以在電台有人說
[00:20:13.240 --> 00:20:14.640]  我明白貓說什麼
[00:20:14.640 --> 00:20:16.000]  牠喵我就知道牠說什麼
[00:20:16.000 --> 00:20:16.920]  我也知道
[00:20:16.920 --> 00:20:19.920]  因為死無對證
[00:20:19.920 --> 00:20:21.400]  我家裡有隻貓
[00:20:21.400 --> 00:20:23.120]  我真的很明白牠
[00:20:23.120 --> 00:20:25.080]  牠喵什麼我都知道
[00:20:25.080 --> 00:20:26.320]  甚至我可以描述到
[00:20:26.320 --> 00:20:29.040]  牠喵的聲音是不同的
[00:20:29.040 --> 00:20:31.760]  牠吃東西的聲音和牠喝水的聲音是不同的
[00:20:31.760 --> 00:20:34.160]  我也明白
[00:20:34.160 --> 00:20:35.440]  不足為奇
[00:20:35.440 --> 00:20:36.840]  約伯說
[00:20:36.840 --> 00:20:38.960]  如果你懂得說動物的話
[00:20:38.960 --> 00:20:43.040]  動物也會和你說上帝掌管一切
[00:20:43.040 --> 00:20:44.360]  但對於約伯來說
[00:20:44.360 --> 00:20:46.200]  他說我知道
[00:20:46.200 --> 00:20:47.840]  我怎會不知道
[00:20:47.840 --> 00:20:49.880]  但是這個上帝
[00:20:49.880 --> 00:20:51.960]  這個天上的上帝
[00:20:51.960 --> 00:20:53.680]  這個靜默的上帝
[00:20:53.680 --> 00:20:55.080]  這個失蹤的上帝
[00:20:55.080 --> 00:20:56.680]  對於約伯來說
[00:20:56.680 --> 00:20:58.320]  上帝沒有說話
[00:20:58.320 --> 00:20:59.200]  對於約伯來說
[00:20:59.200 --> 00:21:01.800]  上帝也不知道在哪裡
[00:21:01.800 --> 00:21:04.520]  這個上帝縱然他看不到
[00:21:04.520 --> 00:21:06.520]  縱然他也不知道他在哪裡
[00:21:06.520 --> 00:21:09.000]  不過約伯的心在哪裡
[00:21:09.000 --> 00:21:12.560]  他仍然深信上帝掌管一切
[00:21:12.560 --> 00:21:14.320]  所以他跟所法說
[00:21:14.320 --> 00:21:15.560]  我不知道嗎
[00:21:15.560 --> 00:21:16.600]  你知道
[00:21:16.600 --> 00:21:18.400]  其實我也知道
[00:21:18.400 --> 00:21:20.680]  連動物也知道
[00:21:20.680 --> 00:21:21.960]  第二
[00:21:21.960 --> 00:21:25.160]  約伯的誠信
[00:21:25.160 --> 00:21:26.000]  這班人
[00:21:26.000 --> 00:21:26.840]  這三個朋友
[00:21:26.840 --> 00:21:30.880]  是挑戰約伯的誠信
[00:21:30.880 --> 00:21:32.560]  他說約伯逃避
[00:21:32.560 --> 00:21:35.080]  他說約伯躲起來
[00:21:35.080 --> 00:21:36.400]  以為自己是這樣的
[00:21:36.400 --> 00:21:37.920]  上帝不知道
[00:21:37.920 --> 00:21:39.040]  誠信這兩個字
[00:21:39.040 --> 00:21:40.200]  在最近兩個星期
[00:21:40.200 --> 00:21:42.800]  經常在報紙出現
[00:21:42.800 --> 00:21:44.960]  究竟誰有誠信呢
[00:21:44.960 --> 00:21:46.960]  說人沒有誠信的人有沒有誠信呢
[00:21:46.960 --> 00:21:48.320]  被說的人有沒有誠信呢
[00:21:48.320 --> 00:21:49.480]  我們不知道
[00:21:49.480 --> 00:21:50.400]  去到一個地步
[00:21:50.400 --> 00:21:52.840]  究竟誠信的定義是什麼呢
[00:21:52.840 --> 00:21:53.640]  我們也不知道
[00:21:53.640 --> 00:21:55.520]  現在真的很混亂
[00:21:55.520 --> 00:21:57.720]  現在全香港關於這個字
[00:21:57.720 --> 00:21:58.960]  已經很混亂
[00:21:58.960 --> 00:22:00.040]  混亂到一個地步
[00:22:00.040 --> 00:22:01.840]  都不知道誠信是什麼
[00:22:01.840 --> 00:22:03.400]  但是約伯說
[00:22:03.400 --> 00:22:05.600]  我知道什麼是誠信
[00:22:05.600 --> 00:22:07.080]  約伯直接說
[00:22:07.080 --> 00:22:08.680]  你們這班人
[00:22:08.680 --> 00:22:09.800]  你們這班人
[00:22:09.800 --> 00:22:12.040]  偏做謊言
[00:22:12.040 --> 00:22:13.960]  說的全部都是假的
[00:22:13.960 --> 00:22:15.760]  都是沒用的醫生
[00:22:15.760 --> 00:22:17.320]  哇 約伯很清楚
[00:22:17.320 --> 00:22:18.920]  他說你們這班人
[00:22:18.920 --> 00:22:22.280]  是偏偏做一些謊言來指責我
[00:22:22.280 --> 00:22:24.640]  你們所說的完全不對
[00:22:24.640 --> 00:22:26.520]  你們是一班沒用的醫生
[00:22:26.520 --> 00:22:27.880]  什麼叫做沒用的醫生
[00:22:27.880 --> 00:22:30.240]  醫不好就是沒用
[00:22:30.240 --> 00:22:31.400]  不給你吃藥就是沒用
[00:22:31.400 --> 00:22:33.080]  香港人很喜歡吃藥
[00:22:33.080 --> 00:22:34.760]  醫生不給藥就是沒用
[00:22:34.760 --> 00:22:36.480]  不給我吃藥
[00:22:36.480 --> 00:22:37.840]  沒用的醫生
[00:22:37.840 --> 00:22:39.360]  你的診斷錯了
[00:22:39.360 --> 00:22:40.960]  你連累我死了
[00:22:40.960 --> 00:22:42.560]  你沒有一個正確的診斷
[00:22:42.560 --> 00:22:44.840]  你開完刀把剪刀放在我肚子上
[00:22:44.840 --> 00:22:46.120]  就沒用了
[00:22:46.120 --> 00:22:47.360]  各位聽眾姐妹
[00:22:47.360 --> 00:22:48.320]  約伯就說
[00:22:48.320 --> 00:22:52.320]  你們所說的百分之一百都是假的
[00:22:52.320 --> 00:22:53.560]  都是說謊的
[00:22:53.560 --> 00:22:55.560]  你們想用一些謊話
[00:22:55.560 --> 00:22:59.000]  來令我的誠信失去
[00:22:59.000 --> 00:23:00.120]  約伯接著就說
[00:23:00.120 --> 00:23:03.000]  唯願你們全然不作聲
[00:23:03.000 --> 00:23:07.320]  這就算為你們的自衛
[00:23:07.320 --> 00:23:08.480]  約伯很清楚說
[00:23:08.480 --> 00:23:11.400]  你不如不要說話
[00:23:11.400 --> 00:23:13.560]  不要說話
[00:23:13.560 --> 00:23:15.640]  其實約伯說這句話
[00:23:15.640 --> 00:23:16.840]  聖經有說的
[00:23:16.840 --> 00:23:18.560]  聖經有支持的
[00:23:18.560 --> 00:23:21.040]  在《針研》十七篇
[00:23:21.040 --> 00:23:22.080]  二十七至二十八節
[00:23:22.080 --> 00:23:23.200]  我們讀一讀《針研》
[00:23:23.200 --> 00:23:24.520]  準備,一二三
[00:23:24.520 --> 00:23:26.920]  寡小言語的有知識
[00:23:26.920 --> 00:23:29.400]  性情溫涼的有聰明
[00:23:29.400 --> 00:23:31.720]  愚昧人若靜默不言
[00:23:31.720 --> 00:23:33.640]  也可算為自衛
[00:23:33.640 --> 00:23:36.240]  閉口不說也可算為聰明
[00:23:36.240 --> 00:23:38.640]  《針研》真是這樣說的
[00:23:38.640 --> 00:23:40.440]  你不說話
[00:23:40.440 --> 00:23:42.480]  人們不知道你在想什麼
[00:23:42.480 --> 00:23:44.520]  人們不知道你的底
[00:23:44.520 --> 00:23:46.960]  那三個朋友七天七夜陪他
[00:23:46.960 --> 00:23:48.240]  不要說話
[00:23:48.240 --> 00:23:49.560]  約伯很舒服
[00:23:49.560 --> 00:23:50.520]  說七天七夜
[00:23:50.520 --> 00:23:51.440]  但是你這樣
[00:23:51.440 --> 00:23:53.960]  用在今天的世代真的不容易
[00:23:53.960 --> 00:23:55.000]  如果有一天
[00:23:55.000 --> 00:23:57.400]  有個會眾有些問題
[00:23:57.400 --> 00:24:00.000]  我真的陪他七天七夜不說話
[00:24:00.000 --> 00:24:01.080]  我想到第二天
[00:24:01.080 --> 00:24:03.960]  人們都說牧師在說什麼
[00:24:03.960 --> 00:24:04.520]  真的很難
[00:24:04.520 --> 00:24:05.440]  不說
[00:24:05.440 --> 00:24:07.440]  因為一說就不知道我有沒有智慧
[00:24:07.440 --> 00:24:09.600]  還是不要說
[00:24:09.600 --> 00:24:12.160]  不錯吧
[00:24:12.160 --> 00:24:15.320]  不說話更好
[00:24:15.320 --> 00:24:16.800]  為什麼不說話更好
[00:24:16.800 --> 00:24:17.920]  因為一說話
[00:24:17.920 --> 00:24:20.120]  是說些廢話
[00:24:20.120 --> 00:24:22.000]  既然你說廢話不如不要說話
[00:24:22.000 --> 00:24:24.120]  不說話還可以代表你的智慧
[00:24:24.120 --> 00:24:25.240]  多有哲理
[00:24:25.240 --> 00:24:28.040]  這個約伯多聰明
[00:24:28.040 --> 00:24:29.800]  真的很聰明
[00:24:29.800 --> 00:24:32.000]  我寧願你不要說話
[00:24:32.000 --> 00:24:33.200]  你不要說話
[00:24:33.200 --> 00:24:37.440]  我還可以當你有智慧
[00:24:37.440 --> 00:24:39.800]  約伯的誠信
[00:24:39.800 --> 00:24:42.840]  他說他們編造所有的謊言
[00:24:42.840 --> 00:24:45.600]  也都指出我是無誠信
[00:24:45.600 --> 00:24:46.640]  第三
[00:24:46.640 --> 00:24:49.000]  他們挑戰約伯的信心
[00:24:49.000 --> 00:24:50.560]  約伯說
[00:24:50.560 --> 00:24:52.000]  我想跟你說
[00:24:52.000 --> 00:24:54.320]  我的信心是沒有變的
[00:24:54.320 --> 00:24:56.000]  約伯在一大段聖經
[00:24:56.000 --> 00:24:57.360]  因為時間問題我們不會讀
[00:24:57.360 --> 00:24:58.560]  一大段聖經
[00:24:58.560 --> 00:25:00.120]  他就說得很清楚
[00:25:00.120 --> 00:25:03.360]  他說我已陳明我的案
[00:25:03.360 --> 00:25:05.960]  知道自己有疑
[00:25:05.960 --> 00:25:09.840]  他說我已經公開表達我是清白
[00:25:09.840 --> 00:25:12.000]  公開表達我是無辜
[00:25:12.000 --> 00:25:13.320]  我現在所做的事
[00:25:13.320 --> 00:25:14.960]  完全是正確的
[00:25:14.960 --> 00:25:17.680]  我是陳明我所有的事給他知道
[00:25:17.680 --> 00:25:18.960]  知道自己有疑
[00:25:18.960 --> 00:25:21.440]  而我相信
[00:25:21.440 --> 00:25:22.840]  這個全能者
[00:25:22.840 --> 00:25:26.480]  絕對應該不會判一個無辜者有罪
[00:25:26.480 --> 00:25:28.440]  不過如果真的判了有罪
[00:25:28.440 --> 00:25:29.720]  一個無辜者有罪
[00:25:29.720 --> 00:25:31.440]  我寧願不出聲
[00:25:31.440 --> 00:25:31.960]  到死
[00:25:31.960 --> 00:25:33.360]  嘩 多厲害
[00:25:33.360 --> 00:25:36.640]  約伯說我寧願不出聲
[00:25:36.640 --> 00:25:37.760]  你不要出聲
[00:25:37.760 --> 00:25:38.960]  我又不要出聲
[00:25:38.960 --> 00:25:41.200]  大家一起等死
[00:25:41.200 --> 00:25:42.240]  一起死
[00:25:42.240 --> 00:25:43.400]  不要出聲
[00:25:43.400 --> 00:25:44.480]  因為你一出聲
[00:25:44.480 --> 00:25:46.640]  就代表你可能沒有智慧
[00:25:46.640 --> 00:25:48.560]  不過我也不要出聲
[00:25:48.560 --> 00:25:49.760]  我想靜下來
[00:25:49.760 --> 00:25:52.040]  到神回來的那一天
[00:25:52.040 --> 00:25:55.560]  約伯說你不要以為
[00:25:55.560 --> 00:25:57.160]  我的信心有動搖
[00:25:57.160 --> 00:25:59.240]  我的信心完全沒有動搖
[00:25:59.240 --> 00:26:04.560]  這是約伯很坦誠地回應這個說法
[00:26:04.560 --> 00:26:05.720]  當他回應了之後
[00:26:05.720 --> 00:26:07.480]  他第二步就是回應上帝
[00:26:07.480 --> 00:26:08.840]  由第十三章二十節
[00:26:08.840 --> 00:26:11.240]  一直到十四章二十二節
[00:26:11.240 --> 00:26:12.960]  他就回應上帝
[00:26:12.960 --> 00:26:14.320]  他回應的初期
[00:26:14.320 --> 00:26:15.320]  他很清楚的
[00:26:15.320 --> 00:26:16.880]  他跟上帝很坦白的
[00:26:16.880 --> 00:26:18.040]  他跟上帝說
[00:26:18.040 --> 00:26:19.880]  我真的有我的難處
[00:26:19.880 --> 00:26:21.320]  我有很多的患難
[00:26:21.320 --> 00:26:24.880]  甚至他說我自己的內心世界是怎樣
[00:26:24.880 --> 00:26:26.640]  上帝你很清楚
[00:26:26.640 --> 00:26:28.440]  當他講完自己的內心世界之後
[00:26:28.440 --> 00:26:30.800]  他忽然間去到第十四章第一節
[00:26:30.800 --> 00:26:32.080]  他就講了一句說話
[00:26:32.080 --> 00:26:34.160]  《和合本》是這樣翻譯的
[00:26:34.160 --> 00:26:36.680]  人為婦人所生
[00:26:36.680 --> 00:26:38.080]  日子短小
[00:26:38.080 --> 00:26:40.080]  多有患難
[00:26:40.080 --> 00:26:41.640]  這個是《和合本》翻譯
[00:26:41.640 --> 00:26:43.600]  但是那個《媳婦的本》的翻譯
[00:26:43.600 --> 00:26:44.720]  又很有意思
[00:26:44.720 --> 00:26:46.840]  我們讀讀《媳婦的本》的翻譯
[00:26:46.840 --> 00:26:48.400]  下面那句
[00:26:48.400 --> 00:26:50.440]  人是多麼的脆弱
[00:26:50.440 --> 00:26:52.760]  人生是多麼的短暫
[00:26:52.760 --> 00:26:55.360]  煩惱可真的很多
[00:26:55.360 --> 00:26:56.720]  《媳婦的本》就說
[00:26:56.720 --> 00:26:58.920]  人生是很脆弱的
[00:26:58.920 --> 00:27:01.520]  人生是很短暫的
[00:27:01.520 --> 00:27:04.480]  人生是很多煩惱的
[00:27:04.480 --> 00:27:05.560]  對不對
[00:27:05.560 --> 00:27:07.680]  真的對
[00:27:07.680 --> 00:27:09.360]  人生是很短暫的
[00:27:09.360 --> 00:27:10.320]  你說不是
[00:27:10.320 --> 00:27:11.800]  我長命百五歲
[00:27:11.800 --> 00:27:13.840]  長命二百歲
[00:27:13.840 --> 00:27:17.080]  二百歲始終有一個終結的
[00:27:17.080 --> 00:27:18.680]  始終有一個終結的
[00:27:18.680 --> 00:27:21.080]  所以他說人生是短暫
[00:27:21.080 --> 00:27:23.040]  人生是很多煩惱的
[00:27:23.040 --> 00:27:24.320]  中國人有句說話
[00:27:24.320 --> 00:27:28.160]  不如意事十之八九
[00:27:28.160 --> 00:27:31.760]  中國人的智慧似乎又很真
[00:27:31.760 --> 00:27:33.760]  人生在世
[00:27:33.760 --> 00:27:35.280]  常有憂患
[00:27:35.280 --> 00:27:36.880]  又是新的
[00:27:36.880 --> 00:27:38.960]  《聖經》那邊講得很清楚
[00:27:38.960 --> 00:27:40.520]  他說人生這麼短暫
[00:27:40.520 --> 00:27:41.720]  我今天站在這裡
[00:27:41.720 --> 00:27:44.000]  明天可能已經睡在這裡
[00:27:44.000 --> 00:27:45.760]  我現在站在這裡說話
[00:27:45.760 --> 00:27:47.600]  一會兒我也不知道去了哪裡
[00:27:47.600 --> 00:27:48.720]  所以為什麼要這樣
[00:27:48.720 --> 00:27:51.040]  一會兒去哪裡吃午餐呢
[00:27:51.040 --> 00:27:54.160]  當然他真的要極端一點
[00:27:54.160 --> 00:27:55.600]  第一姐妹
[00:27:55.600 --> 00:27:57.040]  人生是這麼短暫
[00:27:57.040 --> 00:27:59.840]  所以約伯他很坦誠地說
[00:27:59.840 --> 00:28:01.240]  人生就是這樣
[00:28:01.240 --> 00:28:02.360]  而這個描述
[00:28:02.360 --> 00:28:03.320]  很多時候都是
[00:28:03.320 --> 00:28:05.440]  今天你和我的一種描述
[00:28:05.440 --> 00:28:08.040]  不過約伯很聰明的
[00:28:08.040 --> 00:28:09.600]  約伯很厲害
[00:28:09.600 --> 00:28:12.760]  當他想這件事的時候
[00:28:12.760 --> 00:28:14.920]  當他想人生這麼脆弱
[00:28:14.920 --> 00:28:17.200]  當他想人生這麼短暫
[00:28:17.200 --> 00:28:19.920]  當他想人生有這麼多的煩惱
[00:28:19.920 --> 00:28:23.040]  他忽然之間在第七節到第九節
[00:28:23.040 --> 00:28:24.600]  他就想起一棵樹
[00:28:24.600 --> 00:28:26.320]  很厲害想起一棵樹
[00:28:26.320 --> 00:28:27.440]  約伯真的很過癮
[00:28:27.440 --> 00:28:29.320]  又講動物又講樹
[00:28:29.320 --> 00:28:30.360]  他想起一棵樹
[00:28:30.360 --> 00:28:31.840]  我們去讀讀這三節
[00:28:31.840 --> 00:28:33.360]  他怎樣想起一棵樹
[00:28:33.360 --> 00:28:34.480]  一二三
[00:28:34.480 --> 00:28:36.400]  樹若被砍下
[00:28:36.400 --> 00:28:38.440]  還可指望發芽
[00:28:38.440 --> 00:28:40.120]  願知生長不息
[00:28:40.120 --> 00:28:42.720]  其根雖然衰老在地裡
[00:28:42.720 --> 00:28:44.640]  但也死在土中
[00:28:44.640 --> 00:28:46.400]  及至得了水氣
[00:28:46.400 --> 00:28:47.520]  還要發芽
[00:28:47.520 --> 00:28:48.760]  又長枝條
[00:28:48.760 --> 00:28:51.200]  像生災的樹一樣
[00:28:51.200 --> 00:28:52.000]  他說樹
[00:28:52.000 --> 00:28:53.080]  咦
[00:28:53.080 --> 00:28:53.920]  他在樹裡
[00:28:53.920 --> 00:28:54.480]  砍了他
[00:28:54.480 --> 00:28:55.760]  我以為他死了
[00:28:55.760 --> 00:28:57.280]  為什麼他不死呢
[00:28:57.280 --> 00:28:59.400]  明年又會生回一些東西出來
[00:28:59.400 --> 00:29:00.920]  他不明白
[00:29:00.920 --> 00:29:02.880]  約伯看著這個世界
[00:29:02.880 --> 00:29:05.080]  看著這個世界的循環
[00:29:05.080 --> 00:29:06.560]  但是看回他自己
[00:29:06.560 --> 00:29:08.280]  他說我死就死了
[00:29:08.280 --> 00:29:09.200]  他在下面說
[00:29:09.200 --> 00:29:11.680]  他說我一死就滅亡了
[00:29:11.680 --> 00:29:12.920]  我一死
