
[00:00:00.000 --> 00:00:01.220]  開始一個新的講道系列
[00:14:13.240 --> 00:14:15.760]  不是人的能力可以做到的事
[00:14:15.760 --> 00:14:17.800]  是天父上帝的恩典
[00:14:17.800 --> 00:14:18.640]  可以做到的事
[00:14:18.640 --> 00:14:20.400]  我也不止一次和大家分享
[00:14:20.400 --> 00:14:22.440]  兩年多前我們真的沒有想過
[00:14:22.440 --> 00:14:25.360]  要和Presidnton這個分堂買地方
[00:14:25.360 --> 00:14:27.120]  我們只是找一個租的地方
[00:14:27.120 --> 00:14:30.440]  沒有想過那麼快要和我們買一個
[00:14:30.440 --> 00:14:32.680]  但我們好像聽到上帝的吩咐一樣
[00:14:32.680 --> 00:14:34.360]  去得着
[00:14:34.360 --> 00:14:36.120]  我要你們得到
[00:14:36.120 --> 00:14:37.040]  感謝讚美住
[00:14:37.040 --> 00:14:38.480]  我們就去吧
[00:14:38.480 --> 00:14:40.480]  我們就得到
[00:14:40.480 --> 00:14:42.760]  上帝知道約瑟雅會懼怕
[00:14:42.760 --> 00:14:44.520]  上帝都知道我們會懼怕
[00:14:44.520 --> 00:14:47.240]  所以他將應許賜給我們
[00:14:47.240 --> 00:14:48.360]  I will believe you
[00:14:48.360 --> 00:14:50.040]  我會和你一起的
[00:14:50.040 --> 00:14:51.280]  而且呢
[00:14:51.280 --> 00:14:53.800]  上帝還鼓勵約瑟雅
[00:14:53.800 --> 00:14:55.160]  他如何鼓勵約瑟雅呢
[00:14:55.160 --> 00:14:56.280]  我們來看看
[00:14:56.280 --> 00:14:58.640]  六節到第九節
[00:14:58.640 --> 00:14:59.920]  長的那麼多
[00:14:59.920 --> 00:15:01.480]  裏面提到
[00:15:01.480 --> 00:15:03.760]  神重複了有兩句話
[00:15:03.760 --> 00:15:05.280]  是有三次的
[00:15:05.280 --> 00:15:07.680]  看看大家聽不聽得到是什麼
[00:15:07.680 --> 00:15:08.240]  第二
[00:15:08.240 --> 00:15:09.840]  一章第六節開始
[00:15:09.840 --> 00:15:11.360]  你要堅強啊約瑟雅
[00:15:11.360 --> 00:15:12.640]  要勇敢啊
[00:15:12.640 --> 00:15:14.600]  因爲你要率領人民去征服
[00:15:14.600 --> 00:15:17.720]  我所許諾給他們祖先的土地
[00:15:17.720 --> 00:15:19.120]  只要你堅強
[00:15:19.120 --> 00:15:20.480]  非常勇敢
[00:15:20.480 --> 00:15:24.040]  切實進行我僕人摩西給你的全部法律
[00:15:24.040 --> 00:15:25.560]  不偏左不偏右
[00:15:25.560 --> 00:15:27.280]  你將無往不利
[00:15:27.280 --> 00:15:30.800]  你要上上縱念日夜研讀這法律書
[00:15:30.800 --> 00:15:34.480]  使你能夠遵守書上所寫的一切話
[00:15:34.480 --> 00:15:37.560]  這樣你就會成功事事順利
[00:15:37.560 --> 00:15:38.440]  第九節
[00:15:38.440 --> 00:15:40.000]  你要記住我的命令
[00:15:40.000 --> 00:15:41.560]  要堅強要勇敢
[00:15:41.560 --> 00:15:43.760]  不害怕不沮喪
[00:15:43.760 --> 00:15:46.080]  因爲你無論到哪裏
[00:15:46.080 --> 00:15:50.520]  我上主你的上帝一定與你同在
[00:15:50.520 --> 00:15:51.320]  大家聽不聽得到
[00:15:51.320 --> 00:15:52.440]  在這幾節聖經裏面
[00:15:52.440 --> 00:15:53.280]  有一句話
[00:15:53.280 --> 00:15:54.800]  神重複了三次
[00:15:54.800 --> 00:15:56.640]  或者兩個phrase
[00:15:56.640 --> 00:15:57.200]  是什麼
[00:15:57.200 --> 00:15:59.160]  要堅強要勇敢
[00:15:59.160 --> 00:16:00.520]  所以爲什麼我剛纔說
[00:16:00.520 --> 00:16:03.320]  其實約瑟雅很緊張很害怕
[00:16:03.320 --> 00:16:04.520]  看神三次
[00:16:04.520 --> 00:16:05.720]  一而再再而三
[00:16:05.720 --> 00:16:06.720]  要堅強要勇敢
[00:16:06.720 --> 00:16:07.560]  要堅強
[00:16:07.560 --> 00:16:08.360]  要非常勇敢
[00:16:08.360 --> 00:16:09.920]  要堅強要勇敢
[00:16:09.920 --> 00:16:11.320]  不用害怕
[00:16:11.320 --> 00:16:12.080]  不要怕
[00:16:12.080 --> 00:16:13.600]  不要沮喪
[00:16:13.600 --> 00:16:14.760]  真是約瑟雅很害怕
[00:16:14.760 --> 00:16:16.520]  所以神首先說
[00:16:16.520 --> 00:16:19.120]  你記得我應許嗎
[00:16:19.120 --> 00:16:21.520]  征服迦南地是我應許來的
[00:16:21.520 --> 00:16:22.240]  第二樣東西
[00:16:22.240 --> 00:16:23.480]  要堅強要勇敢
[00:16:23.480 --> 00:16:25.160]  說了三次
[00:16:25.160 --> 00:16:27.360]  但三次的應用都不一樣
[00:16:27.360 --> 00:16:28.280]  大家有沒有留意
[00:16:28.280 --> 00:16:29.280]  第一次
[00:16:29.280 --> 00:16:32.160]  因爲約瑟雅要去征服迦南地
[00:16:32.160 --> 00:16:33.400]  征服
[00:16:33.400 --> 00:16:34.640]  什麼意思
[00:16:34.640 --> 00:16:36.600]  就是要打仗
[00:16:36.600 --> 00:16:37.480]  你要打仗的
[00:16:37.480 --> 00:16:39.520]  要經過戰爭的
[00:16:39.520 --> 00:16:42.080]  而他們的敵人是什麼人
[00:16:42.080 --> 00:16:43.400]  其中是亞納族人
[00:16:43.400 --> 00:16:44.800]  身材十幾尺高
[00:16:44.800 --> 00:16:47.480]  好像現在天花板那麼高
[00:16:47.480 --> 00:16:49.240]  巨人來的
[00:16:49.240 --> 00:16:52.520]  而且住在又高大又堅固的城堡當中
[00:16:52.520 --> 00:16:53.480]  除了亞納族人
[00:16:53.480 --> 00:16:56.360]  還有很多其他不同的族人
[00:16:56.360 --> 00:16:57.920]  你要打敗這些人
[00:16:57.920 --> 00:16:59.520]  要攻陷這些城市
[00:16:59.520 --> 00:17:01.400]  根本是不可能的事
[00:17:01.400 --> 00:17:02.760]  所以
[00:17:02.760 --> 00:17:04.280]  神對約瑟雅說
[00:17:04.280 --> 00:17:05.760]  你要堅強要勇敢
[00:17:05.760 --> 00:17:06.640]  不用害怕
[00:17:06.640 --> 00:17:07.840]  聽之母有時
[00:17:07.840 --> 00:17:09.200]  我們用我們的肉眼
[00:17:09.200 --> 00:17:10.920]  見到很多令我們懼怕的東西
[00:17:10.920 --> 00:17:13.600]  特別是我們上個星期講到人生的風暴
[00:17:13.600 --> 00:17:15.400]  人生當中有很多的風暴
[00:17:15.400 --> 00:17:17.200]  迎面衝過來
[00:17:17.200 --> 00:17:18.040]  未到
[00:17:18.040 --> 00:17:18.920]  你見到
[00:17:18.920 --> 00:17:20.320]  天黑了
[00:17:20.320 --> 00:17:21.840]  烏雲密佈
[00:17:21.840 --> 00:17:22.960]  你就害怕了
[00:17:22.960 --> 00:17:25.040]  譬如說你太太有了身孕
[00:17:25.040 --> 00:17:26.520]  發覺有Sica病毒
[00:17:26.520 --> 00:17:27.680]  譬如說你發覺
[00:17:27.680 --> 00:17:29.200]  你的配偶有婚外情
[00:17:29.200 --> 00:17:30.280]  譬如你
[00:17:30.280 --> 00:17:31.840]  不見了個兒子或者不見了個女兒
[00:17:31.840 --> 00:17:32.520]  幾天
[00:17:32.520 --> 00:17:34.400]  去哪裏呢
[00:17:34.400 --> 00:17:35.880]  沒回家
[00:17:35.880 --> 00:17:37.840]  不知道什麼年紀也好
[00:17:37.840 --> 00:17:41.320]  很擔心
[00:17:41.320 --> 00:17:42.240]  當這些東西
[00:17:42.240 --> 00:17:43.600]  出現在我們生命當中的時候
[00:17:43.600 --> 00:17:44.040]  你發覺
[00:17:44.040 --> 00:17:45.280]  哎呀
[00:17:45.280 --> 00:17:46.120]  這些上帝搞什麼
[00:17:46.120 --> 00:17:48.000]  我受不了的
[00:17:48.000 --> 00:17:49.440]  我應付不了的
[00:17:49.440 --> 00:17:51.320]  我不懂得怎麼處理的
[00:17:51.320 --> 00:17:53.280]  我會垮的
[00:17:53.280 --> 00:17:57.160]  會不會啊
[00:17:57.160 --> 00:18:00.440]  在這個時間上帝對我們說
[00:18:00.440 --> 00:18:03.560]  你相信我嗎
[00:18:03.560 --> 00:18:06.080]  你相信我嗎
[00:18:06.080 --> 00:18:08.160]  你要堅強
[00:18:08.160 --> 00:18:10.640]  你要勇敢
[00:18:10.640 --> 00:18:11.640]  那些風暴
[00:18:11.640 --> 00:18:12.360]  都沒來到
[00:18:12.360 --> 00:18:14.520]  你就害怕
[00:18:14.520 --> 00:18:16.720]  沒打才輸
[00:18:16.720 --> 00:18:17.600]  是不是
[00:18:17.600 --> 00:18:18.840]  如果你看《若書雅記》以後
[00:18:18.840 --> 00:18:20.400]  我們會看到的
[00:18:20.400 --> 00:18:21.640]  那些人聽到
[00:18:21.640 --> 00:18:22.800]  以色列人來了
[00:18:22.800 --> 00:18:23.080]  哇
[00:18:23.080 --> 00:18:24.800]  他的神很厲害的
[00:18:24.800 --> 00:18:26.280]  若但河都分開的
[00:18:26.280 --> 00:18:29.040]  心就消化了
[00:18:29.040 --> 00:18:30.200]  你記得《聖經》裏面說嗎
[00:18:30.200 --> 00:18:32.440]  以後我們會看到這個故事
[00:18:32.440 --> 00:18:33.760]  但是我們
[00:18:33.760 --> 00:18:34.840]  有神
[00:18:34.840 --> 00:18:38.880]  是我們的上帝
[00:18:38.880 --> 00:18:40.680]  害怕是自然的反應
[00:18:40.680 --> 00:18:42.920]  但是靠着上帝的恩典
[00:18:42.920 --> 00:18:44.640]  要堅強
[00:18:44.640 --> 00:18:45.920]  要勇敢
[00:18:45.920 --> 00:18:47.120]  人生是有風暴
[00:18:47.120 --> 00:18:48.440]  人生是有難處
[00:18:48.440 --> 00:18:49.680]  人生是有挑戰
[00:18:49.680 --> 00:18:51.800]  而且是大到我們不能夠應付的
[00:18:51.800 --> 00:18:56.560]  但是不需要害怕
[00:18:56.560 --> 00:18:58.040]  要堅強
[00:18:58.040 --> 00:18:59.440]  要勇敢
[00:18:59.440 --> 00:19:00.840]  你沒試過去面對
[00:19:00.840 --> 00:19:02.760]  你怎麼知道你受不了
[00:19:02.760 --> 00:19:03.960]  你沒試過去處理
[00:19:03.960 --> 00:19:06.640]  你怎麼知道你處理不了
[00:19:06.640 --> 00:19:08.360]  你沒和他鬥
[00:19:08.360 --> 00:19:11.920]  爲什麼你就會認輸
[00:19:11.920 --> 00:19:14.960]  上帝鼓勵若孫
[00:19:14.960 --> 00:19:17.040]  要堅強
[00:19:17.040 --> 00:19:19.160]  要勇敢
[00:19:19.160 --> 00:19:21.080]  第二次
[00:19:21.080 --> 00:19:21.920]  上帝對耶穌說
[00:19:21.920 --> 00:19:22.760]  你要堅強
[00:19:22.760 --> 00:19:23.800]  非常勇敢
[00:19:23.800 --> 00:19:25.120]  是說什麼呢
[00:19:25.120 --> 00:19:26.960]  上帝是挑戰若孫
[00:19:26.960 --> 00:19:31.080]  你要切實進行摩西比利的
[00:19:31.080 --> 00:19:33.080]  全部法律
[00:19:33.080 --> 00:19:35.840]  不偏左不偏右
[00:19:35.840 --> 00:19:38.160]  你就無往而不利
[00:19:38.160 --> 00:19:40.520]  所以這個堅強勇敢是說什麼呢
[00:19:40.520 --> 00:19:43.560]  要行聖經
[00:19:43.560 --> 00:19:45.040]  你信耶穌
[00:19:45.040 --> 00:19:46.760]  相信神自然就會行聖經嗎
[00:19:46.760 --> 00:19:47.840]  不是
[00:19:47.840 --> 00:19:50.160]  如果是就牧師容易很多了
[00:19:50.160 --> 00:19:51.640]  每個人都行聖經
[00:19:51.640 --> 00:19:53.320]  不需要牧師提醒大家
[00:19:53.320 --> 00:19:54.040]  教導大家
[00:19:54.040 --> 00:19:55.120]  鼓勵大家
[00:19:55.120 --> 00:19:57.560]  不是
[00:19:57.560 --> 00:20:00.920]  我相信這就是爲什麼今天有很多基督徒
[00:20:00.920 --> 00:20:03.440]  不能夠經歷上帝
[00:20:03.440 --> 00:20:07.160]  和缺乏能力的主要原因
[00:20:07.160 --> 00:20:08.200]  我們不是不信聖經
[00:20:08.200 --> 00:20:11.200]  不過我們不是全部信聖經
[00:20:11.200 --> 00:20:12.240]  我們不是不行聖經
[00:20:12.240 --> 00:20:15.240]  但我們沒有100%
[00:20:15.240 --> 00:20:18.720]  去實踐聖經給我們的教導
[00:20:18.720 --> 00:20:20.240]  和指示
[00:20:20.240 --> 00:20:22.080]  我們又偏左又偏右
[00:20:22.080 --> 00:20:22.600]  什麼意思
[00:20:22.600 --> 00:20:24.480]  可以繞過
[00:20:24.480 --> 00:20:25.280]  是不是
[00:20:25.280 --> 00:20:27.280]  不要正面走
[00:20:27.280 --> 00:20:29.440]  走旁邊
[00:20:29.440 --> 00:20:30.760]  繞過神的話
[00:20:30.760 --> 00:20:33.360]  我們不喜歡的繞過祂
[00:20:33.360 --> 00:20:36.160]  我們信不過的繞過祂
[00:20:36.160 --> 00:20:38.240]  我們做不到的繞過祂
[00:20:38.240 --> 00:20:41.000]  所以我們沒有行在100%
[00:20:41.000 --> 00:20:43.800]  神要我們做的指示和教導當中
[00:20:43.800 --> 00:20:45.480]  所以我們經歷不了
[00:20:45.480 --> 00:20:50.640]  神的恩典能力是多麼的浩大
[00:20:50.640 --> 00:20:51.560]  譬如聖經裏面說
[00:20:51.560 --> 00:20:53.040]  我經常用這個作爲例子
[00:20:53.040 --> 00:20:55.080]  愛父母過於愛我的
[00:20:55.080 --> 00:20:56.080]  不配作我的門徒
[00:20:56.080 --> 00:20:58.080]  愛自己的子女過於愛我的
[00:20:58.080 --> 00:20:59.400]  不配作我的門徒
[00:20:59.400 --> 00:21:00.960]  有沒有搞錯
[00:21:00.960 --> 00:21:01.800]  心裏面說
[00:21:01.800 --> 00:21:04.000]  你不敢和牧師說
[00:21:04.000 --> 00:21:05.080]  心裏面說
[00:21:05.080 --> 00:21:06.880]  愛父母多於愛神的人
[00:21:06.880 --> 00:21:07.960]  不配作耶穌基督的門徒
[00:21:07.960 --> 00:21:09.280]  誰能做到
[00:21:09.280 --> 00:21:10.600]  愛子女多於愛神的人
[00:21:10.600 --> 00:21:11.840]  不配作我的門徒
[00:21:11.840 --> 00:21:13.200]  誰能做到
[00:21:13.200 --> 00:21:15.800]  如果
[00:21:15.800 --> 00:21:17.320]  我們所相信的上帝
[00:21:17.320 --> 00:21:19.400]  真是創造宇宙萬物的主宰
[00:21:19.400 --> 00:21:20.440]  祂實際上是存在的
[00:21:20.440 --> 00:21:21.840]  你知道祂是真的
[00:21:21.840 --> 00:21:23.160]  上帝對我們的要求
[00:21:23.160 --> 00:21:23.920]  一點都不過分
[00:21:23.920 --> 00:21:26.080]  因爲你和我的生命都是祂的
[00:21:26.080 --> 00:21:27.240]  祂所創造的
[00:21:27.240 --> 00:21:28.720]  我們是屬於祂的
[00:21:28.720 --> 00:21:30.920]  祂的要求有什麼問題
[00:21:30.920 --> 00:21:32.640]  對不對
[00:21:32.640 --> 00:21:34.480]  這是很合理的
[00:21:34.480 --> 00:21:36.320]  很合乎邏輯的事
[00:21:36.320 --> 00:21:38.120]  合情合理
[00:21:38.120 --> 00:21:39.360]  就算祂不叫我們這樣做
[00:21:39.360 --> 00:21:41.000]  我們應該這樣做
[00:21:41.000 --> 00:21:41.680]  對不對
[00:21:41.680 --> 00:21:42.920]  但是私密障礙當中
[00:21:42.920 --> 00:21:44.560]  有多少個人
[00:21:44.560 --> 00:21:47.480]  能夠像阿巴拉罕一樣
[00:21:47.480 --> 00:21:50.040]  完全聽從上帝的吩咐
[00:21:50.040 --> 00:21:52.400]  將自己的獨子以色
[00:21:52.400 --> 00:21:54.000]  當作祭物獻給上帝
[00:21:54.000 --> 00:21:55.120]  有誰能夠這樣做
[00:21:55.120 --> 00:21:57.160]  我都不敢頒佈我能夠這樣做
[00:21:57.160 --> 00:21:58.480]  而這就是爲什麼
[00:21:58.480 --> 00:22:00.160]  我們不能夠像阿巴拉罕一樣
[00:22:00.160 --> 00:22:01.680]  成爲信心之父
[00:22:01.680 --> 00:22:03.640]  爲什麼我們不能夠像阿巴拉罕一樣
[00:22:03.640 --> 00:22:06.920]  看到神的供應是多麼豐富
[00:22:06.920 --> 00:22:09.840]  神的恩典是多麼偉大
[00:22:09.840 --> 00:22:11.400]  以色不死不得已
[00:22:11.400 --> 00:22:12.880]  並且成爲多國之父
[00:22:12.880 --> 00:22:13.640]  這就是爲什麼
[00:22:13.640 --> 00:22:16.120]  祂能夠經歷你和我經歷不到的事情
[00:22:16.120 --> 00:22:18.000]  因爲阿巴拉罕
[00:22:18.000 --> 00:22:19.880]  當他明白了神的心意
[00:22:19.880 --> 00:22:21.480]  知道聖經的教導之後
[00:22:21.480 --> 00:22:24.240]  他100%去聽
[00:22:24.240 --> 00:22:25.040]  去跟從
[00:22:25.040 --> 00:22:25.640]  弟兄姊妹
[00:22:25.640 --> 00:22:27.120]  求神幫助我們
[00:22:27.120 --> 00:22:28.640]  人生裏面
[00:22:28.640 --> 00:22:29.840]  除了人生的風暴
[00:22:29.840 --> 00:22:31.200]  我們要堅強勇敢之外
[00:22:31.200 --> 00:22:33.400]  原來要行聖經
[00:22:33.400 --> 00:22:34.720]  都要堅強勇敢
[00:22:34.720 --> 00:22:35.920]  但神給我們的應許就是
[00:22:35.920 --> 00:22:37.000]  你這樣做的時候
[00:22:37.000 --> 00:22:41.280]  你就會看到神的恩典能力是多麼的偉大
[00:22:41.280 --> 00:22:43.560]  然後第三次
[00:22:43.560 --> 00:22:45.280]  神對約瑟納吩咐是什麼
[00:22:45.280 --> 00:22:46.240]  你要堅強
[00:22:46.240 --> 00:22:47.280]  你要勇敢
[00:22:47.280 --> 00:22:47.960]  爲什麼
[00:22:47.960 --> 00:22:49.520]  因爲無論你去哪裏
[00:22:49.520 --> 00:22:51.280]  無論你去到哪裏
[00:22:51.280 --> 00:22:52.680]  在什麼處境當中
[00:22:52.680 --> 00:22:55.360]  我會與你同在
[00:22:55.360 --> 00:22:56.760]  我會與你同在
[00:22:56.760 --> 00:23:00.200]  這句話在教會不是第一次聽到嗎
[00:23:00.200 --> 00:23:01.160]  你經歷過嗎
[00:23:01.160 --> 00:23:06.160]  你經歷到神與你同在的那種恩典和祝福嗎
[00:23:06.160 --> 00:23:08.240]  我在1990年
[00:23:08.240 --> 00:23:09.720]  神父召我來加州木湖
[00:23:09.720 --> 00:23:11.200]  到我開始會點教會
[00:23:11.200 --> 00:23:14.880]  然後再開始在Presington的分堂
[00:23:14.880 --> 00:23:15.320]  弟兄姊妹
[00:23:15.320 --> 00:23:16.120]  我想和你分享
[00:23:16.120 --> 00:23:16.600]  每一次
[00:23:16.600 --> 00:23:18.200]  我說是每一次
[00:23:18.200 --> 00:23:21.280]  都經歷了很多很大的挑戰
[00:23:21.280 --> 00:23:23.760]  很大的難處
[00:23:23.760 --> 00:23:26.320]  但是每一次
[00:23:26.320 --> 00:23:27.360]  我說是每一次
[00:23:27.360 --> 00:23:28.800]  我經歷了上帝與我同在
[00:23:28.800 --> 00:23:30.320]  1999年
[00:23:30.320 --> 00:23:33.240]  剛剛來到教會上任不到一個星期
[00:23:33.240 --> 00:23:36.160]  才發覺原來教會分裂了兩次
[00:23:36.160 --> 00:23:39.120]  剛剛有另外一批人離開了教會
[00:23:39.120 --> 00:23:42.080]  然後有十個家庭正在想離開教會
[00:23:42.080 --> 00:23:45.880]  這個其實對一個新牧師來說是很震撼的事
[00:23:45.880 --> 00:23:47.360]  接着不到一個星期
[00:23:47.360 --> 00:23:50.720]  教會的領袖和教會里面的一個姐妹有婚外情
[00:23:50.720 --> 00:23:52.520]  那時候我還是很年輕
[00:23:52.520 --> 00:23:54.600]  比較年輕
[00:23:54.600 --> 00:23:56.080]  還沒到四十歲的時候
[00:23:56.080 --> 00:23:57.440]  去到一個新的教會
[00:23:57.440 --> 00:23:58.680]  那麼多事情
[00:23:58.680 --> 00:23:59.840]  但是感觸上帝
[00:23:59.840 --> 00:24:01.880]  上帝與我同在
[00:24:01.880 --> 00:24:03.280]  教會的危機
[00:24:03.280 --> 00:24:04.200]  變成了一個轉機
[00:24:04.200 --> 00:24:05.640]  我去這個教會服侍的時候
[00:24:05.640 --> 00:24:06.520]  全個教會年代
[00:24:06.520 --> 00:24:09.240]  中英文合共120人
[00:24:09.240 --> 00:24:09.840]  十年後
[00:24:09.840 --> 00:24:11.080]  當我離開這個教會的時候
[00:24:11.080 --> 00:24:12.040]  教會是420人
[00:24:12.040 --> 00:24:13.120]  天父上帝
[00:24:13.120 --> 00:24:14.040]  有封城的人
[00:24:14.040 --> 00:24:14.800]  公元2000年
[00:24:14.800 --> 00:24:16.200]  我們開始會點教會
[00:24:16.200 --> 00:24:16.600]  大家知道嗎
[00:24:16.600 --> 00:24:18.200]  開教會很辛苦的
[00:24:18.200 --> 00:24:20.000]  你不要以爲牧師很喜歡開教會
[00:24:20.000 --> 00:24:21.360]  很多事情要去負責
[00:24:21.360 --> 00:24:22.160]  很多事情要去想
[00:24:22.160 --> 00:24:23.000]  去處理
[00:24:23.000 --> 00:24:24.000]  要去組織
[00:24:24.000 --> 00:24:24.840]  弟兄姊妹
[00:24:24.840 --> 00:24:26.240]  開教會很難的
[00:24:26.240 --> 00:24:27.560]  你們知道嗎
[00:24:27.560 --> 00:24:29.520]  不只是有錢就可以
[00:24:29.520 --> 00:24:31.480]  前個禮拜我們去探訪一個教會
[00:24:31.480 --> 00:24:32.400]  希望借去的地方
[00:24:32.400 --> 00:24:33.760]  給一個小組去用
[00:24:33.760 --> 00:24:35.000]  那個牧師跟我們說
[00:24:35.000 --> 00:24:36.600]  幾年前我在聖羅門
[00:24:36.600 --> 00:24:37.880]  我們的宗派
[00:24:37.880 --> 00:24:39.560]  投了一百萬美金下去
[00:24:39.560 --> 00:24:40.640]  開一個新的教會
[00:24:40.640 --> 00:24:42.240]  現在關了門
[00:24:42.240 --> 00:24:42.800]  做不起
[00:24:42.800 --> 00:24:44.240]  開教會很難的
[00:24:44.240 --> 00:24:44.640]  大兒子
[00:24:44.640 --> 00:24:46.400]  我開教會那一年
[00:24:46.400 --> 00:24:47.880]  公元2000年
[00:24:47.880 --> 00:24:48.920]  我的大兒子有抑鬱
[00:24:48.920 --> 00:24:51.400]  你知道那時候多慘嗎
[00:24:51.400 --> 00:24:52.280]  回教會之前
[00:24:52.280 --> 00:24:54.160]  確認我兒子有沒有上學
[00:24:54.160 --> 00:24:55.080]  他不回去沒辦法
[00:24:55.080 --> 00:24:55.760]  他躲在房間裏
[00:24:55.760 --> 00:24:56.640]  關上門不出來
[00:24:56.640 --> 00:24:58.040]  沒辦法
[00:24:58.040 --> 00:24:58.920]  不見了他的時候
[00:24:58.920 --> 00:24:59.920]  我和師母拿着車
[00:24:59.920 --> 00:25:00.880]  周圍去兜
[00:25:00.880 --> 00:25:01.720]  兒子有沒有上學
[00:25:01.720 --> 00:25:02.800]  他的車在哪裏
[00:25:02.800 --> 00:25:03.960]  去了哪裏
[00:25:03.960 --> 00:25:05.560]  周圍的社區找他的車
[00:25:05.560 --> 00:25:06.200]  你可不可以想象
[00:25:06.200 --> 00:25:06.760]  那個時間
[00:25:06.760 --> 00:25:07.920]  牧師所面對的是什麼
[00:25:07.920 --> 00:25:09.280]  又大
[00:25:09.280 --> 00:25:09.720]  又難
[00:25:09.720 --> 00:25:10.920]  感謝讚美主
[00:25:10.920 --> 00:25:13.120]  上帝與我同在
[00:25:13.120 --> 00:25:14.400]  我兒子去了大學之後
[00:25:14.400 --> 00:25:15.520]  他的抑鬱病不若
[00:25:15.520 --> 00:25:16.960]  然後會點教會起飛
[00:25:16.960 --> 00:25:17.960]  感謝讚美上帝
[00:25:17.960 --> 00:25:19.720]  當我們在卡拉維里斯
[00:25:19.720 --> 00:25:21.200]  租了一個地方的時候
[00:25:21.200 --> 00:25:22.160]  裝修的工程
[00:25:22.160 --> 00:25:23.200]  就快要開始了
[00:25:23.200 --> 00:25:24.960]  我們已經搬到辦公室裏
[00:25:24.960 --> 00:25:25.480]  聚會了
[00:25:25.480 --> 00:25:26.840]  不過還沒裝修
[00:25:26.840 --> 00:25:27.600]  卡拉維里斯
[00:25:27.600 --> 00:25:28.600]  如果你們以前去過
[00:25:28.600 --> 00:25:29.240]  那裏聚會
[00:25:29.240 --> 00:25:30.880]  工程還沒開始裝修
[00:25:30.880 --> 00:25:32.720]  師母發現有大腸癌
[00:25:32.720 --> 00:25:35.560]  腫瘤好像小蘋果一樣大
[00:25:35.560 --> 00:25:36.840]  比我的拳頭小一點
[00:25:36.840 --> 00:25:37.400]  如果你是我
[00:25:37.400 --> 00:25:39.000]  我不知道你有什麼感覺
[00:25:39.000 --> 00:25:40.120]  在那個時間
[00:25:40.120 --> 00:25:41.080]  就要見堂了
[00:25:41.080 --> 00:25:42.600]  又要籌款
[00:25:42.600 --> 00:25:43.640]  又要裝修
[00:25:43.640 --> 00:25:45.200]  但是感謝天父上帝
[00:25:45.200 --> 00:25:47.000]  上帝與我同在
[00:25:47.000 --> 00:25:48.440]  教會順利裝修好
[00:25:48.440 --> 00:25:51.080]  師母在治療過程當中
[00:25:51.080 --> 00:25:53.000]  可能有人聽過了
[00:25:53.000 --> 00:25:55.680]  經歷了很多神蹟性的恩典
[00:25:55.680 --> 00:25:57.600]  真的神蹟來的
[00:25:57.600 --> 00:25:59.000]  經歷了神蹟性的恩典
[00:25:59.000 --> 00:25:59.760]  沒聽過的
[00:25:59.760 --> 00:26:01.200]  找師母聊聊天
[00:26:01.200 --> 00:26:02.200]  讓她講給你聽
[00:26:02.200 --> 00:26:03.920]  不過一個小時是不夠的
[00:26:03.920 --> 00:26:05.760]  三個小時都不夠
[00:26:05.760 --> 00:26:07.680]  可能一天都不夠
[00:26:07.680 --> 00:26:08.720]  因爲太多東西要講給你聽
[00:26:08.720 --> 00:26:10.680]  到我們買Millpeters這個地方
[00:26:10.680 --> 00:26:11.560]  大家記得
[00:26:11.560 --> 00:26:13.880]  市政府的職員是建議
[00:26:13.880 --> 00:26:15.480]  那些規劃委員
[00:26:15.480 --> 00:26:17.200]  deny(否認)
[00:26:17.200 --> 00:26:18.640]  我們的申請
[00:26:18.640 --> 00:26:19.880]  拒絕
[00:26:19.880 --> 00:26:21.440]  發給教會的使用許可證
[00:26:21.440 --> 00:26:24.520]  但是上帝與我們同在
[00:26:24.520 --> 00:26:26.720]  軟化這些規劃委員的心
[00:26:26.720 --> 00:26:27.320]  結果是
[00:26:27.320 --> 00:26:29.320]  Unanimous
[00:26:29.320 --> 00:26:31.240]  一次通過給我們許可證
[00:26:31.240 --> 00:26:32.400]  後來我們開始
[00:26:32.400 --> 00:26:34.720]  Pleasanton這個分堂
[00:26:34.720 --> 00:26:35.400]  有人知道
[00:26:35.400 --> 00:26:36.240]  可能有人記得
[00:26:36.240 --> 00:26:37.480]  其實我們經歷過一個
[00:26:37.480 --> 00:26:39.080]  教會被撕裂的危機
[00:26:39.080 --> 00:26:40.320]  但我們感謝讚美主
[00:26:40.320 --> 00:26:40.840]  因爲
[00:26:40.840 --> 00:26:41.280]  爲什麼
[00:26:41.280 --> 00:26:44.080]  上帝與我們同在
[00:26:44.080 --> 00:26:46.600]  現在我們即將搬進去的地方
[00:26:46.600 --> 00:26:48.720]  比我們原先要購買的地方
[00:26:48.720 --> 00:26:49.760]  差不多大一倍
[00:26:49.760 --> 00:26:50.480]  Can you believe it?
[00:26:50.480 --> 00:26:53.240]  因爲上帝與我們同在
[00:26:53.240 --> 00:26:54.280]  親愛的兄弟姐妹
[00:26:54.280 --> 00:26:55.360]  我希望大家看到
[00:26:55.360 --> 00:26:58.160]  上帝不僅是鼓勵若孫
[00:26:58.160 --> 00:26:59.200]  也是鼓勵我們
[00:26:59.200 --> 00:27:00.600]  要堅強 要勇敢
[00:27:00.600 --> 00:27:02.560]  不要見到風暴
[00:27:02.560 --> 00:27:03.600]  來勢洶洶
