
[00:00:00.000 --> 00:00:04.000]  剛才的詩歌是一首很好的詩歌
[00:20:46.000 --> 00:20:47.000]  經常想著
[00:20:47.000 --> 00:20:50.000]  我好想做什麼
[00:20:50.000 --> 00:20:54.000]  應該轉化到世界各地的人的需要
[00:20:54.000 --> 00:20:58.000]  我們為這些有需要的人
[00:20:58.000 --> 00:21:00.000]  可以做什麼
[00:21:00.000 --> 00:21:03.000]  我們因此關心他們居住的環境
[00:21:03.000 --> 00:21:06.000]  關心這個大地
[00:21:06.000 --> 00:21:08.000]  所以我們不是單單關心
[00:21:08.000 --> 00:21:10.000]  我們和神的關係
[00:21:10.000 --> 00:21:12.000]  人類和神的關係
[00:21:12.000 --> 00:21:13.000]  我們關心的是
[00:21:13.000 --> 00:21:17.000]  人類和其他萬物的關係
[00:21:17.000 --> 00:21:20.000]  人類不是唯一的創造物
[00:21:20.000 --> 00:21:22.000]  不是高高在上
[00:21:22.000 --> 00:21:24.000]  神沒有看人是高高在上
[00:21:24.000 --> 00:21:28.000]  我們不要再以人為中心
[00:21:28.000 --> 00:21:31.000]  用另一個看法來說
[00:21:31.000 --> 00:21:35.000]  我們有信心及眼睛去看四周的事物
[00:21:35.000 --> 00:21:36.000]  我們在基督裡面
[00:21:36.000 --> 00:21:40.000]  我們看見這個世界是一個更新的世界
[00:21:40.000 --> 00:21:45.000]  是神所愛的新天新地
[00:21:45.000 --> 00:21:47.000]  裡面的土地
[00:21:47.000 --> 00:21:48.000]  樹木
[00:21:48.000 --> 00:21:49.000]  動物
[00:21:49.000 --> 00:21:50.000]  人
[00:21:50.000 --> 00:21:53.000]  都是有價值
[00:21:53.000 --> 00:21:54.000]  神說
[00:21:54.000 --> 00:21:56.000]  好
[00:21:56.000 --> 00:21:58.000]  十分的好
[00:21:58.000 --> 00:22:00.000]  如果要這樣的話
[00:22:00.000 --> 00:22:07.000]  我們真的要過簡樸和節制的正確的生活
[00:22:07.000 --> 00:22:09.000]  right living
[00:22:09.000 --> 00:22:12.000]  我們要過正確的生活的原因
[00:22:12.000 --> 00:22:15.000]  就不是因為我們不去這樣做的話
[00:22:15.000 --> 00:22:17.000]  地球就完蛋了
[00:22:17.000 --> 00:22:18.000]  不是
[00:22:18.000 --> 00:22:20.000]  原因卻是
[00:22:20.000 --> 00:22:23.000]  我們對這個天賦的世界都沒有興趣
[00:22:23.000 --> 00:22:24.000]  繼續去破壞
[00:22:24.000 --> 00:22:27.000]  你怎會對你真正渴望的天家
[00:22:27.000 --> 00:22:31.000]  你真的這麼有興趣
[00:22:31.000 --> 00:22:32.000]  況且
[00:22:32.000 --> 00:22:37.000]  我們的簡樸節約的正確生活
[00:22:37.000 --> 00:22:43.000]  是一種向神表達感恩的方式
[00:22:43.000 --> 00:22:45.000]  我們謙卑於在神面前承認
[00:22:45.000 --> 00:22:50.000]  我們都是創造物
[00:22:50.000 --> 00:22:51.000]  例如
[00:22:51.000 --> 00:22:53.000]  有沒有想過吃飯
[00:22:53.000 --> 00:22:57.000]  是一個正確生活的表現
[00:22:57.000 --> 00:22:59.000]  吃飯的謝恩
[00:22:59.000 --> 00:23:00.000]  我指
[00:23:00.000 --> 00:23:02.000]  每次吃飯你有沒有謝恩
[00:23:02.000 --> 00:23:03.000]  不是一兩句
[00:23:03.000 --> 00:23:05.000]  謝謝天父賜我們飲食
[00:23:05.000 --> 00:23:09.000]  在眾人面前還敢不敢祈禱
[00:23:09.000 --> 00:23:11.000]  不知道你們有沒有習慣這個做法
[00:23:11.000 --> 00:23:13.000]  很神聖的
[00:23:13.000 --> 00:23:14.000]  為什麼
[00:23:14.000 --> 00:23:17.000]  因為在謝飯的行動當中
[00:23:17.000 --> 00:23:21.000]  你再次向神講說話表明
[00:23:21.000 --> 00:23:25.000]  多謝祢賜我們每天足夠的飲食和供應
[00:23:25.000 --> 00:23:28.000]  這些不是天經地義的必然
[00:23:28.000 --> 00:23:32.000]  是神的恩賜的給予
[00:23:32.000 --> 00:23:33.000]  這樣的感謝
[00:23:33.000 --> 00:23:34.000]  再講出我們
[00:23:34.000 --> 00:23:35.000]  再界定我們
[00:23:35.000 --> 00:23:37.000]  我們是受造物
[00:23:37.000 --> 00:23:39.000]  我們是依賴神
[00:23:39.000 --> 00:23:43.000]  我們是依賴其他的受造物
[00:23:43.000 --> 00:23:44.000]  再者
[00:23:44.000 --> 00:23:47.000]  我們不單止是吃那些東西
[00:23:47.000 --> 00:23:52.000]  其實你吃東西時也感受到食物的神聖
[00:23:52.000 --> 00:23:54.000]  食物是帶來你生命
[00:23:54.000 --> 00:23:57.000]  在食物當中有愛
[00:23:57.000 --> 00:23:59.000]  當我們享用食物的時候
[00:23:59.000 --> 00:24:00.000]  有沒有想過
[00:24:00.000 --> 00:24:04.000]  其實你和你所愛的人一起享用食物
[00:24:04.000 --> 00:24:05.000]  你生命得以維持
[00:24:05.000 --> 00:24:11.000]  並且你是和神一起進食
[00:24:11.000 --> 00:24:13.000]  每次吃飯
[00:24:13.000 --> 00:24:15.000]  你吃得這麼神聖的時候
[00:24:15.000 --> 00:24:19.000]  我告訴你生命會有很多喜樂
[00:24:19.000 --> 00:24:25.000]  因為你知道神是你生命喜樂的泉源
[00:24:25.000 --> 00:24:26.000]  如果這樣做的話
[00:24:26.000 --> 00:24:31.000]  弟兄姊妹們感恩吃飯濕濕碎
[00:24:31.000 --> 00:24:37.000]  這是新天新地的正確的生活
[00:24:37.000 --> 00:24:39.000]  Right Living
[00:24:39.000 --> 00:24:40.000]  相反
[00:24:40.000 --> 00:24:44.000]  如果你仍然很貪心
[00:24:44.000 --> 00:24:47.000]  沒有存感恩的心去吃飯
[00:24:47.000 --> 00:24:50.000]  沒有存感恩的心去生活
[00:24:50.000 --> 00:24:53.000]  在這裡活得過份
[00:24:53.000 --> 00:24:54.000]  Excess
[00:24:54.000 --> 00:24:55.000]  什麼都過份
[00:24:55.000 --> 00:24:58.000]  處處去淹污大地
[00:24:58.000 --> 00:25:01.000]  傷害天空海洋
[00:25:01.000 --> 00:25:03.000]  耗盡土地生物
[00:25:03.000 --> 00:25:05.000]  消滅物種
[00:25:05.000 --> 00:25:09.000]  慰藉你自己的舒服
[00:25:09.000 --> 00:25:13.000]  那你就用你的放縱
[00:25:13.000 --> 00:25:16.000]  遮蓋神永恆的恩典
[00:25:16.000 --> 00:25:17.000]  這是膚淺
[00:25:17.000 --> 00:25:18.000]  這是短視
[00:25:18.000 --> 00:25:22.000]  這是忘恩負義
[00:25:22.000 --> 00:25:26.000]  這也可以是罪的表現
[00:25:26.000 --> 00:25:29.000]  所以我們要悔改
[00:25:29.000 --> 00:25:31.000]  我們要活得簡樸
[00:25:31.000 --> 00:25:33.000]  雖然大家富有
[00:25:33.000 --> 00:25:35.000]  你富有說活得簡樸
[00:25:35.000 --> 00:25:36.000]  我們不是很富有的
[00:25:36.000 --> 00:25:37.000]  活得簡樸
[00:25:37.000 --> 00:25:39.000]  節約
[00:25:39.000 --> 00:25:41.000]  不要活得過份
[00:25:41.000 --> 00:25:45.000]  我們不要破壞大地
[00:25:45.000 --> 00:25:46.000]  我們要悔改
[00:25:46.000 --> 00:25:48.000]  知道破壞大地
[00:25:48.000 --> 00:25:55.000]  其實這是對神寶貴的禮物的破壞
[00:25:55.000 --> 00:25:56.000]  當然了
[00:25:56.000 --> 00:25:57.000]  弟兄姊妹們
[00:25:57.000 --> 00:25:59.000]  當我們願意這樣悔改
[00:25:59.000 --> 00:26:01.000]  或者剛才我們一齊
[00:26:01.000 --> 00:26:03.000]  成浸家一家人
[00:26:03.000 --> 00:26:04.000]  去整理一下
[00:26:04.000 --> 00:26:06.000]  我們在信仰所領受的
[00:26:06.000 --> 00:26:08.000]  我們去面對環保
[00:26:08.000 --> 00:26:09.000]  不是學科學
[00:26:09.000 --> 00:26:11.000]  我們是去信仰反思
[00:26:11.000 --> 00:26:14.000]  以及我們一齊鼓勵去做的時候
[00:26:14.000 --> 00:26:15.000]  我又想告訴你
[00:26:15.000 --> 00:26:18.000]  都不容易的
[00:26:18.000 --> 00:26:20.000]  因為我們現在就算一齊去做
[00:26:20.000 --> 00:26:22.000]  成浸家一齊去做
[00:26:22.000 --> 00:26:26.000]  都不能夠立刻改變現況的
[00:26:26.000 --> 00:26:29.000]  因為這個需要社會各方面
[00:26:29.000 --> 00:26:31.000]  各方面的企業
[00:26:31.000 --> 00:26:34.000]  以及政府的承諾
[00:26:34.000 --> 00:26:38.000]  不少時候企業或者領導
[00:26:38.000 --> 00:26:40.000]  他們不是真的領導
[00:26:40.000 --> 00:26:43.000]  他們是跟隨者
[00:26:43.000 --> 00:26:46.000]  他們是跟這個世界怎麼走
[00:26:46.000 --> 00:26:48.000]  人們多貪
[00:26:48.000 --> 00:26:49.000]  你貪
[00:26:49.000 --> 00:26:50.000]  我貪
[00:26:50.000 --> 00:26:51.000]  一齊貪
[00:26:51.000 --> 00:26:54.000]  他們是跟風者
[00:26:54.000 --> 00:26:56.000]  或者如果是這樣的話
[00:26:56.000 --> 00:26:58.000]  如果是這樣的話
[00:26:58.000 --> 00:27:00.000]  我們這些這麼少的人
[00:27:00.000 --> 00:27:02.000]  是不是我們就自己做
[00:27:02.000 --> 00:27:06.000]  我們應該做的好的事情
[00:27:06.000 --> 00:27:09.000]  或者他們看到我們做應該的事情
[00:27:09.000 --> 00:27:11.000]  他們都會跟我們做
[00:27:11.000 --> 00:27:15.000]  他們應該做的好的事情
[00:27:15.000 --> 00:27:19.000]  我們只管做應該的事情
[00:27:19.000 --> 00:27:23.000]  去面對人間種種的混亂
[00:27:23.000 --> 00:27:26.000]  去保護大地
[00:27:26.000 --> 00:27:31.000]  戴蒙德在他的著作
[00:27:31.000 --> 00:27:32.000]  Collapse
[00:27:32.000 --> 00:27:33.000]  崩潰
[00:27:33.000 --> 00:27:34.000]  他這麼說
[00:27:34.000 --> 00:27:36.000]  從長遠來講是民眾
[00:27:36.000 --> 00:27:37.000]  是公眾
[00:27:37.000 --> 00:27:41.000]  是叫那些破壞大地的企業
[00:27:41.000 --> 00:27:44.000]  叫他們無利可圖
[00:27:44.000 --> 00:27:45.000]  不會傷害環境
[00:27:45.000 --> 00:27:48.000]  他講出的例子就是一個地方
[00:27:48.000 --> 00:27:53.000]  當蜂牛的病患傳染是越來越厲害的時候
[00:27:53.000 --> 00:27:55.000]  就要找辦法去解決
[00:27:55.000 --> 00:27:58.000]  叫他們這些業界去想辦法
[00:27:58.000 --> 00:27:59.000]  有沒有規矩方法去解決
[00:27:59.000 --> 00:28:01.000]  他們說沒有辦法
[00:28:01.000 --> 00:28:03.000]  於是這個現象維持了五年
[00:28:03.000 --> 00:28:08.000]  後來當顧客一起不再買漢堡的時候
[00:28:08.000 --> 00:28:11.000]  漢堡的銷量下降的時候
[00:28:11.000 --> 00:28:14.000]  有些公司就變得有方法有辦法了
[00:28:14.000 --> 00:28:16.000]  找到規則去處理問題
[00:28:16.000 --> 00:28:20.000]  在幾個星期就解決了問題
[00:28:20.000 --> 00:28:24.000]  同樣當我們見到一些傷害人
[00:28:24.000 --> 00:28:28.000]  傷害大地的貨品在檢查的時候
[00:28:28.000 --> 00:28:29.000]  我們的做法是什麼
[00:28:29.000 --> 00:28:31.000]  不要買
[00:28:31.000 --> 00:28:33.000]  當然也要小心
[00:28:33.000 --> 00:28:35.000]  不要人云亦云
[00:28:35.000 --> 00:28:37.000]  因為有惡作劇嘛
[00:28:37.000 --> 00:28:40.000]  真的要查一下那些貨品
[00:28:40.000 --> 00:28:41.000]  是不是傷害大地
[00:28:41.000 --> 00:28:44.000]  是不是傷害人
[00:28:44.000 --> 00:28:47.000]  我們不要將意見走快
[00:28:47.000 --> 00:28:50.000]  等為事實
[00:28:50.000 --> 00:28:54.000]  無論如何我們面對種種的難阻
[00:28:54.000 --> 00:28:56.000]  但是我們要做決定
[00:28:56.000 --> 00:28:58.000]  請姐妹們一起做決定
[00:28:58.000 --> 00:29:03.000]  我們一起決定做應該做的好事
[00:29:03.000 --> 00:29:04.000]  是不是呢
[00:29:04.000 --> 00:29:06.000]  我們一起是不是要做一個決定呢
[00:29:06.000 --> 00:29:08.000]  我們是不是要一起決定
[00:29:08.000 --> 00:29:11.000]  現在這個時間是一個絕望的時間
[00:29:11.000 --> 00:29:15.000]  抑或仍然是一個充滿著靈感的時間
[00:29:15.000 --> 00:29:19.000]  有聖靈相伴的時間
[00:29:19.000 --> 00:29:22.000]  現在是愛的管治治理的時間
[00:29:22.000 --> 00:29:26.000]  抑或是繼續混亂的時間
[00:29:26.000 --> 00:29:30.000]  但是面對全球的亂化
[00:29:30.000 --> 00:29:33.000]  臭氧層有孔
[00:29:33.000 --> 00:29:35.000]  非人類的物種
[00:29:35.000 --> 00:29:37.000]  大量的滅絕
[00:29:37.000 --> 00:29:43.000]  我們要承擔愛護大地的天職
[00:29:43.000 --> 00:29:45.000]  但是我們的天職
[00:29:45.000 --> 00:29:47.000]  又不是敦促這家地球的結果
[00:29:47.000 --> 00:29:49.000]  或者它這家的狀態
[00:29:49.000 --> 00:29:56.000]  天職是在於你和我的品格
[00:29:56.000 --> 00:29:58.000]  你和我的品格
[00:29:58.000 --> 00:30:03.000]  就是我們有沒有聽神的吩咐去做事
[00:30:03.000 --> 00:30:05.000]  你跟神的吩咐去做事
[00:30:05.000 --> 00:30:08.000]  你就是有品格
[00:30:08.000 --> 00:30:10.000]  當然我又再強調
[00:30:10.000 --> 00:30:12.000]  就算我們現在一起立志
[00:30:12.000 --> 00:30:13.000]  是不是有品格
[00:30:13.000 --> 00:30:15.000]  都不能夠立即改變現況
[00:30:15.000 --> 00:30:17.000]  但是我又想強調
[00:30:17.000 --> 00:30:19.000]  我們一起決定
[00:30:19.000 --> 00:30:22.000]  做應該做的好的事情
[00:30:22.000 --> 00:30:24.000]  保護周圍的人
[00:30:24.000 --> 00:30:25.000]  保護大地
[00:30:25.000 --> 00:30:29.000]  所以我們可以做一些細小的事情
[00:30:29.000 --> 00:30:31.000]  不過做一些細小的事情
[00:30:31.000 --> 00:30:33.000]  又會帶來不便的
[00:30:33.000 --> 00:30:35.000]  但是都要做 是不是
[00:30:35.000 --> 00:30:38.000]  當然啦 是的 是的 是的
[00:30:38.000 --> 00:30:41.000]  大家是不能夠靠
[00:30:41.000 --> 00:30:42.000]  用多一點環保袋
[00:30:42.000 --> 00:30:43.000]  減少塑膠
[00:30:43.000 --> 00:30:46.000]  這樣就可以拯救地球
[00:30:46.000 --> 00:30:47.000]  當然啦
[00:30:47.000 --> 00:30:49.000]  就是我們如果很乖的
[00:30:49.000 --> 00:30:52.000]  將這些廚餘處理得好
[00:30:52.000 --> 00:30:55.000]  這個都未必是真的可以拯救地球的
[00:30:55.000 --> 00:30:56.000]  當然啦
[00:30:56.000 --> 00:30:58.000]  我們真的可以有對的
[00:30:58.000 --> 00:31:00.000]  我們常常借飯 禱告
[00:31:00.000 --> 00:31:02.000]  吃得不過分 是不是
[00:31:02.000 --> 00:31:05.000]  都未必能夠拯救地球
[00:31:05.000 --> 00:31:07.000]  當然啦
[00:31:07.000 --> 00:31:10.000]  我們特效會的兄姐妹們
[00:31:10.000 --> 00:31:12.000]  跟溫執事一起 是不是
[00:31:12.000 --> 00:31:13.000]  重擺之後巡查一下
[00:31:13.000 --> 00:31:15.000]  有沒有哪裡關燈
[00:31:15.000 --> 00:31:16.000]  你未關燈
[00:31:16.000 --> 00:31:17.000]  水也未關燈
[00:31:17.000 --> 00:31:19.000]  我們一起做這些事情
[00:31:19.000 --> 00:31:20.000]  但是做這些事情之後
[00:31:20.000 --> 00:31:25.000]  都未必能夠拯救地球的
[00:31:25.000 --> 00:31:28.000]  但是當我們每次拿起
[00:31:28.000 --> 00:31:30.000]  重用的環保袋
[00:31:30.000 --> 00:31:32.000]  我們拿起可以
[00:31:32.000 --> 00:31:36.000]  裝在廚餘的器皿
[00:31:36.000 --> 00:31:39.000]  我們每次吃飯的時候
[00:31:39.000 --> 00:31:41.000]  吃得很神聖
[00:31:41.000 --> 00:31:43.000]  我們不過分
[00:31:43.000 --> 00:31:45.000]  我們跟神一起進食
[00:31:45.000 --> 00:31:46.000]  我們是常常看看
[00:31:46.000 --> 00:31:49.000]  有哪些電燈沒有關
[00:31:49.000 --> 00:31:51.000]  哪些冷氣沒有關
[00:31:51.000 --> 00:31:53.000]  哪些水沒有關
[00:31:53.000 --> 00:31:57.000]  我們是再不貪方便
[00:31:57.000 --> 00:31:59.000]  不再貪輕巧
[00:31:59.000 --> 00:32:02.000]  做一些不義的東西
[00:32:02.000 --> 00:32:06.000]  這些僭行其實這麼少
[00:32:06.000 --> 00:32:08.000]  都有好處的
[00:32:08.000 --> 00:32:10.000]  因為這些僭行
[00:32:10.000 --> 00:32:12.000]  本身就是未善
[00:32:12.000 --> 00:32:14.000]  它對我們的靈魂有益
[00:32:14.000 --> 00:32:17.000]  對我們的品格有益
[00:32:17.000 --> 00:32:20.000]  它們能夠創造美善
[00:32:20.000 --> 00:32:23.000]  最終對天父的世界
[00:32:23.000 --> 00:32:25.000]  對創造有益
[00:32:25.000 --> 00:32:28.000]  況且地球是你
[00:32:28.000 --> 00:32:31.000]  是人居住的地方
[00:32:31.000 --> 00:32:34.000]  又是神居住的地方
[00:32:34.000 --> 00:32:38.000]  這世界是天父的世界
[00:32:38.000 --> 00:32:40.000]  是不是
[00:32:40.000 --> 00:32:42.000]  就讓我們在天父的世界
[00:32:42.000 --> 00:32:44.000]  我們繼續傳
[00:32:44.000 --> 00:32:46.000]  整傳的福音
[00:32:46.000 --> 00:32:49.000]  我們一同去打理這個世界
[00:32:49.000 --> 00:32:50.000]  關心這個世界
[00:32:50.000 --> 00:32:52.000]  關心世界上的人
[00:32:52.000 --> 00:32:56.000]  我們生活在天父的世界當中
[00:32:56.000 --> 00:32:57.000]  阿們
