
[00:00:00.000 --> 00:00:05.240]  剛才詩歌是一首令你不禁從心底裡搖動的身體
[00:17:54.100 --> 00:17:55.420]  並且給祂安食
[00:17:55.420 --> 00:17:56.380]  剛才講了
[00:17:56.380 --> 00:17:57.940]  如果不是神帶著祂
[00:17:57.940 --> 00:18:02.380]  祂怎樣處理這些麻煩的人民
[00:18:02.380 --> 00:18:03.260]  我鼓勵大家
[00:18:03.260 --> 00:18:05.500]  可能現在已經過了一點時間
[00:18:05.500 --> 00:18:06.900]  不是講到的時間
[00:18:06.900 --> 00:18:09.620]  大家選團契職員的時間
[00:18:09.620 --> 00:18:10.860]  選團契職員的時間
[00:18:10.860 --> 00:18:13.500]  我猜特別以往做過團契職員的弟兄姊妹
[00:18:13.500 --> 00:18:18.260]  你會覺得有部分陰影
[00:18:18.260 --> 00:18:21.300]  我過去做團契職員或組長
[00:18:21.300 --> 00:18:23.140]  經驗不是很好
[00:18:23.140 --> 00:18:24.900]  吃力不討好
[00:18:24.900 --> 00:18:26.580]  不是很容易帶領他們
[00:18:26.580 --> 00:18:29.060]  很多事情都好像沒有什麼反應
[00:18:29.060 --> 00:18:32.020]  或者給你的反應都是不好的反應
[00:18:32.020 --> 00:18:33.700]  但是你要記得
[00:18:33.700 --> 00:18:35.540]  如果你回應上帝的呼召
[00:18:35.540 --> 00:18:39.700]  上帝是會honor祂的承諾
[00:18:39.700 --> 00:18:41.020]  是會與你同去
[00:18:41.020 --> 00:18:43.420]  是使你得安息
[00:18:43.420 --> 00:18:45.220]  我想這是我們侍奉裡面
[00:18:45.220 --> 00:18:47.260]  很想有的追求
[00:18:47.260 --> 00:18:49.820]  我們不是只是自己去勞碌
[00:18:49.820 --> 00:18:53.100]  而是在上帝的安息裡面去侍奉
[00:18:53.100 --> 00:18:56.460]  上帝是願意讓你在侍奉祂的當中
[00:18:56.460 --> 00:18:58.020]  進入祂的安息裡面
[00:18:58.020 --> 00:19:00.580]  而不是自己徒然地去勞碌
[00:19:00.580 --> 00:19:02.300]  這是上帝對摩西的應許
[00:19:02.300 --> 00:19:05.140]  也是對我們的應許
[00:19:05.140 --> 00:19:09.180]  我們知道摩西得到上帝的回覆
[00:19:09.180 --> 00:19:11.140]  他還沒有放棄
[00:19:11.140 --> 00:19:13.580]  他還要再確認
[00:19:13.580 --> 00:19:15.140]  要再確認
[00:19:15.140 --> 00:19:19.140]  十五、十六節就是他嘗試再確認的說話
[00:19:19.140 --> 00:19:20.580]  我們一起讀好嗎?
[00:19:20.580 --> 00:19:21.620]  十五節
[00:19:21.620 --> 00:19:23.300]  摩西對他說
[00:19:23.300 --> 00:19:26.620]  「你若是不親自與我們同去
[00:19:26.620 --> 00:19:30.220]  就不要把我們從這裡領上去
[00:19:30.220 --> 00:19:33.060]  人在什麼事上可以知道
[00:19:33.060 --> 00:19:36.580]  我和你的人民在你眼前蒙恩呢?
[00:19:36.580 --> 00:19:39.420]  不是因為你與我們同去
[00:19:39.420 --> 00:19:44.980]  使我和你的人民可以和地上所有的人有分別嗎?」
[00:19:44.980 --> 00:19:49.100]  他得失好意還沒有回手
[00:19:49.100 --> 00:19:52.180]  繼續要上帝去確認
[00:19:52.180 --> 00:19:53.460]  你說了要算數
[00:19:53.460 --> 00:19:57.460]  因為如果沒有了你的同在
[00:19:57.460 --> 00:19:59.020]  就大件事了
[00:19:59.020 --> 00:20:00.340]  什麼這麼大件事?
[00:20:00.340 --> 00:20:02.020]  剛才我說第二點是什麼?
[00:20:02.020 --> 00:20:05.740]  第二個高潮部分給我們的訊息就是
[00:20:05.740 --> 00:20:08.340]  如果沒有了上帝的同在
[00:20:08.340 --> 00:20:12.620]  神的指紋就失去了在地上存活的意義
[00:20:12.620 --> 00:20:14.900]  我們在地上活著為了什麼?
[00:20:14.900 --> 00:20:15.740]  我經常說
[00:20:15.740 --> 00:20:19.420]  如果我們信耶穌只是為了上天堂的話
[00:20:19.420 --> 00:20:22.820]  最好即信即回天家
[00:20:22.820 --> 00:20:25.220]  地上的奴婦一點都不要多
[00:20:25.220 --> 00:20:27.900]  立即被提就最好了
[00:20:27.900 --> 00:20:33.980]  我們信耶穌是為了去見證上帝的國臨到這個世界
[00:20:33.980 --> 00:20:36.100]  我們能夠進入上帝的國
[00:20:36.100 --> 00:20:39.220]  亦都去見證這個國臨到這個世界
[00:20:39.220 --> 00:20:42.580]  這個國臨到世界的很明顯的特徵就是
[00:20:42.580 --> 00:20:44.700]  上帝與我們同在
[00:20:44.700 --> 00:20:48.700]  上帝這個同在是彰顯祂的主權的
[00:20:48.700 --> 00:20:50.140]  大家要小心
[00:20:50.140 --> 00:20:51.300]  當我們經常想到
[00:20:51.300 --> 00:20:52.100]  我們真是好了
[00:20:52.100 --> 00:20:54.980]  有耶穌好像我們朋友一樣的時候
[00:20:54.980 --> 00:20:57.700]  你要明白這個相伴的關係
[00:20:57.700 --> 00:21:00.020]  是祂帶領你的關係
[00:21:00.020 --> 00:21:02.620]  是去指引你走人生的路
[00:21:02.620 --> 00:21:05.460]  指引你如何與教會全體一起
[00:21:05.460 --> 00:21:08.700]  去滿足上帝對教會的心意
[00:21:08.700 --> 00:21:11.380]  這個陪伴是一個帶領
[00:21:11.380 --> 00:21:13.540]  我們說耶穌是主
[00:21:13.540 --> 00:21:15.300]  不是只是口頭去說的
[00:21:15.300 --> 00:21:16.780]  是在日常的生活
[00:21:16.780 --> 00:21:21.380]  在我們群體的生活裏面的不同的細節裏面
[00:21:21.380 --> 00:21:23.220]  去表達出來
[00:21:23.220 --> 00:21:27.460]  我們要去聽從主和尊崇主的時候
[00:21:27.460 --> 00:21:30.620]  不是靠別人去看著我們有沒有做
[00:21:30.620 --> 00:21:32.340]  而是靠我們群體一起去操練
[00:21:32.340 --> 00:21:33.620]  互相去守望
[00:21:33.620 --> 00:21:36.300]  我們知道這樣是好的
[00:21:36.300 --> 00:21:38.700]  不是因為有人會禁止我什麼
[00:21:38.700 --> 00:21:39.660]  會譴責我什麼
[00:21:39.660 --> 00:21:40.660]  我才不做
[00:21:40.660 --> 00:21:43.380]  不是因為有人去動員我
[00:21:43.380 --> 00:21:45.820]  去求我
[00:21:45.820 --> 00:21:47.140]  我才去侍奉
[00:21:47.140 --> 00:21:50.100]  而是因為我看到什麼是上帝看為好
[00:21:50.100 --> 00:21:51.460]  我就去做
[00:21:51.460 --> 00:21:54.020]  有什麼是看為不好的
[00:21:54.020 --> 00:21:55.820]  我就要遠離它
[00:21:55.820 --> 00:21:58.660]  是上帝主權的彰顯
[00:21:58.660 --> 00:22:01.140]  叫我們與世人有分別
[00:22:01.140 --> 00:22:02.940]  弟兄姊妹 世人是怎樣
[00:22:02.940 --> 00:22:06.340]  當然我們說有些未信主人
[00:22:06.340 --> 00:22:07.660]  也有好人
[00:22:07.660 --> 00:22:10.820]  我不是說要將他們全部打為不好
[00:22:10.820 --> 00:22:14.980]  不過我們說這個世界的規律是怎樣
[00:22:14.980 --> 00:22:19.100]  這個世界的規律是一個罪惡的規律
[00:22:19.100 --> 00:22:21.860]  我們會看到
[00:22:21.860 --> 00:22:25.060]  世人未曾尊上帝的名為性
[00:22:25.060 --> 00:22:26.500]  就活在活逆的裏面
[00:22:26.500 --> 00:22:29.100]  世界有各種結構性的罪惡
[00:22:29.100 --> 00:22:34.780]  權力的運作常常都是對無權者的欺壓和踐踏
[00:22:34.780 --> 00:22:39.220]  經濟的運作是使到貧者越貧 富者越富
[00:22:39.220 --> 00:22:43.300]  文化的轉變是令到倫理的底線每況越下
[00:22:43.300 --> 00:22:44.820]  而在每一方面
[00:22:44.820 --> 00:22:46.140]  這些不好的東西
[00:22:46.140 --> 00:22:47.580]  都是用法治
[00:22:47.580 --> 00:22:50.260]  用行之有效的措施
[00:22:50.260 --> 00:22:52.300]  和各種歪理去掩飾
[00:22:52.300 --> 00:22:55.260]  而通行無阻
[00:22:55.260 --> 00:22:57.620]  頂姐妹在不義的勢力面前
[00:22:57.620 --> 00:23:00.100]  我們可能會感到無能
[00:23:00.100 --> 00:23:03.540]  我們好像沒有辦法抓到惡人
[00:23:03.540 --> 00:23:05.220]  攔阻惡事
[00:23:05.220 --> 00:23:06.940]  不過我們要記得
[00:23:06.940 --> 00:23:09.780]  上帝會審判惡人和惡事
[00:23:09.780 --> 00:23:11.940]  放在我們面前的選擇就是
[00:23:11.940 --> 00:23:14.860]  我們究竟跟他一起去做惡事
[00:23:14.860 --> 00:23:17.140]  還是抵擋惡事
[00:23:17.140 --> 00:23:20.420]  是行上帝眼中捍衛美善的事情
[00:23:20.420 --> 00:23:23.300]  還是與世俗同流合污
[00:23:23.300 --> 00:23:25.940]  我們對上帝所要做的見證
[00:23:25.940 --> 00:23:29.420]  就是活出我們在地上活著的意義
[00:23:29.420 --> 00:23:32.420]  和世人有分別
[00:23:32.420 --> 00:23:36.700]  是我們在地上繼續存活的意義
[00:23:36.700 --> 00:23:41.220]  在上帝面前摩西繼續祈求
[00:23:41.220 --> 00:23:44.820]  都是那句「得些好意未回手」
[00:23:44.820 --> 00:23:46.340]  上帝要給的好意
[00:23:46.340 --> 00:23:48.100]  當然是多多領受
[00:23:48.100 --> 00:23:52.780]  以致我們能夠更加在祂的同在裡生活
[00:23:52.780 --> 00:23:55.380]  摩西在第十八節繼續求
[00:23:55.380 --> 00:23:59.660]  「求祢給我看看祢的榮耀」
[00:23:59.660 --> 00:24:03.460]  其實摩西真的挺放膽去求
[00:24:03.460 --> 00:24:07.420]  這麼多超乎常理的要求
[00:24:07.420 --> 00:24:09.620]  上帝已經應運了
[00:24:09.620 --> 00:24:12.340]  這群完全不值得去赦免的人
[00:24:12.340 --> 00:24:16.060]  去赦免他們或繼續陪伴、帶領他們
[00:24:16.060 --> 00:24:19.980]  但上帝聽到摩西的祈求
[00:24:19.980 --> 00:24:22.380]  「求祢給我看看祢的榮耀」
[00:24:22.380 --> 00:24:24.060]  祂依然應運
[00:24:24.060 --> 00:24:25.700]  第十九節說
[00:24:25.700 --> 00:24:30.260]  「耶和華說:我要使我一切美善都在祢面前經過
[00:24:30.260 --> 00:24:35.220]  並且我要把我的名字在耶和華祢的面前宣告出來
[00:24:35.220 --> 00:24:37.460]  我要恩代誰就恩代誰
[00:24:37.460 --> 00:24:41.140]  我要憐憫誰就憐憫誰」
[00:24:41.140 --> 00:24:45.380]  上帝在祂自己的主權底下
[00:24:45.380 --> 00:24:48.180]  去決定向誰施恩
[00:24:48.180 --> 00:24:49.900]  怎樣去施恩
[00:24:49.900 --> 00:24:52.460]  這是我們要捉住的
[00:24:52.460 --> 00:24:55.060]  不是靠我們自己
[00:24:55.060 --> 00:24:57.060]  完全是靠上帝的憐憫
[00:24:57.060 --> 00:25:00.980]  不過摩西也要知道一個限制
[00:25:00.980 --> 00:25:02.660]  第二十節
[00:25:02.660 --> 00:25:05.340]  上帝向他宣告一個限制
[00:25:05.340 --> 00:25:09.500]  「耶和華說:你不能看我的臉
[00:25:09.500 --> 00:25:13.580]  因為沒有人看見了我還能活著」
[00:25:13.580 --> 00:25:15.940]  然後上帝就預備了一個地方
[00:25:15.940 --> 00:25:18.460]  祂的榮耀要在當中經過的時候
[00:25:18.460 --> 00:25:21.140]  摩西就在那個盆石的縫隙當中
[00:25:21.140 --> 00:25:23.740]  上帝用祂的手掌去遮蓋祂
[00:25:23.740 --> 00:25:25.020]  直到祂過了
[00:25:25.020 --> 00:25:26.220]  然後二十三節說
[00:25:26.220 --> 00:25:27.860]  「我要收回我的手掌
[00:25:27.860 --> 00:25:30.060]  你就會看見我的背後
[00:25:30.060 --> 00:25:34.340]  卻不能看見我的臉」
[00:25:34.340 --> 00:25:35.420]  弟兄姊妹
[00:25:35.420 --> 00:25:38.540]  摩西渴求去認識上帝
[00:25:38.540 --> 00:25:41.020]  渴求上帝的同在
[00:25:41.020 --> 00:25:45.700]  是去到一個人類對上帝渴求的高峰
[00:25:45.700 --> 00:25:47.620]  他很想看見上帝的臉
[00:25:47.620 --> 00:25:49.580]  不過他要知道
[00:25:49.580 --> 00:25:52.300]  上帝永遠是神聖和超越的
[00:25:52.300 --> 00:25:55.220]  無論你和上帝的關係有多親密
[00:25:55.220 --> 00:25:57.140]  耶穌基督這個鐘堡
[00:25:57.140 --> 00:26:00.300]  是幫助我們怎樣在上帝眼前去蒙恩
[00:26:00.300 --> 00:26:03.100]  我們永遠要在上帝面前
[00:26:03.100 --> 00:26:05.860]  存謙卑敬畏的心
[00:26:05.860 --> 00:26:07.980]  知道我們要向祂屈膝
[00:26:07.980 --> 00:26:11.540]  苦敗 因為唯獨祂是至聖
[00:26:11.540 --> 00:26:13.220]  至尊至榮
[00:26:13.220 --> 00:26:15.260]  弟兄姊妹讓我們記得
[00:26:15.260 --> 00:26:17.060]  有神的同在
[00:26:17.060 --> 00:26:19.140]  我們和世人才有分別
[00:26:19.140 --> 00:26:22.180]  我們存在在這個世界才有意義
[00:26:22.180 --> 00:26:23.940]  而上帝的同在
[00:26:23.940 --> 00:26:26.260]  不是因為我們自己做得好
[00:26:26.260 --> 00:26:28.900]  而是因為耶穌基督的恩典完全
[00:26:28.900 --> 00:26:29.860]  我們一起祈禱
[00:26:38.020 --> 00:26:39.260]  如果沒有了你
[00:26:39.260 --> 00:26:44.260]  我們就離開了上帝真實永遠的同在
[00:26:44.260 --> 00:26:47.900]  如果不是在你和你真實的關係裏
[00:26:47.900 --> 00:26:54.900]  各樣的恩賜 才幹 財富 名聲 地位 能力
[00:26:54.900 --> 00:26:57.980]  恐怕都不能真正成為福氣
[00:26:57.980 --> 00:27:01.460]  反倒可以成為一個禍患
[00:27:01.460 --> 00:27:03.940]  因為我們知道一切都要交在你的手裏
[00:27:03.940 --> 00:27:08.980]  被你管理 使用 才是真正的福氣
[00:27:08.980 --> 00:27:11.260]  才是真正的快樂
[00:27:11.260 --> 00:27:15.900]  求你引導我們在你面前敬拜和侍奉祢
[00:27:15.900 --> 00:27:17.900]  祈禱奉耶穌名給 阿們
