
[00:00:00.000 --> 00:00:04.000]  如果大家有上Facebook
[00:24:13.000 --> 00:24:17.000]  再賦予新的意義
[00:24:17.000 --> 00:24:26.000]  在當中帶出一個提醒
[00:24:26.000 --> 00:24:28.000]  一個精神就是
[00:24:28.000 --> 00:24:34.000]  當你願意毀身在別人生命的事情上的時候
[00:24:34.000 --> 00:24:36.000]  你就會慢慢明白
[00:24:36.000 --> 00:24:40.000]  作為父親的心腸
[00:24:40.000 --> 00:24:44.000]  當你願意毀身在別人生命的時候
[00:24:44.000 --> 00:24:47.000]  你慢慢就會明白
[00:24:47.000 --> 00:24:49.000]  作為父親的心腸
[00:24:49.000 --> 00:24:53.000]  在聖經裡面出現過不少的例子
[00:24:53.000 --> 00:24:58.000]  讓我舉一兩個來作為大家的反思
[00:24:58.000 --> 00:25:04.000]  在新約裡面路加福音第十章三十節至三十七節
[00:25:04.000 --> 00:25:09.000]  在裡面說到好殺瑪利亞人的故事
[00:25:09.000 --> 00:25:15.000]  耶穌回答說有一個人從耶路撒冷到耶利哥去
[00:25:15.000 --> 00:25:17.000]  卻落入了強盜的手中
[00:25:17.000 --> 00:25:19.000]  他們脫下了他的衣服
[00:25:19.000 --> 00:25:21.000]  將他打個半死
[00:25:21.000 --> 00:25:22.000]  丟下他走了
[00:25:22.000 --> 00:25:24.000]  然後有三個人經過
[00:25:24.000 --> 00:25:26.000]  剛好有一個祭司從那條路下去
[00:25:26.000 --> 00:25:28.000]  看見他就走開了
[00:25:28.000 --> 00:25:31.000]  喂 要主持崇拜要講道
[00:25:31.000 --> 00:25:34.000]  不得閒 麻煩遲些找我好不好
[00:25:34.000 --> 00:25:37.000]  然後有一個利美人又在那邊經過
[00:25:37.000 --> 00:25:39.000]  喂 不行 今天要侍奉
[00:25:39.000 --> 00:25:42.000]  你還沒死嘛 等一會吧
[00:25:42.000 --> 00:25:50.000]  最後有一個他們看不起的殺瑪利亞人路過
[00:25:50.000 --> 00:25:52.000]  這個好殺瑪利亞人來到身邊
[00:25:52.000 --> 00:25:54.000]  他就動了憐憫的心
[00:25:54.000 --> 00:25:57.000]  上前將酒和油倒在他的傷口
[00:25:57.000 --> 00:25:58.000]  包紮好
[00:25:58.000 --> 00:26:00.000]  將他扶上自己的身後
[00:26:00.000 --> 00:26:02.000]  就帶到旅店裡面照顧他
[00:26:02.000 --> 00:26:08.000]  第二天那個殺瑪利亞人拿了兩個德利拿
[00:26:08.000 --> 00:26:09.000]  你當是錢吧
[00:26:09.000 --> 00:26:11.000]  就交給店主說
[00:26:11.000 --> 00:26:14.000]  請你照顧他一切額外的開支
[00:26:14.000 --> 00:26:16.000]  我回來的時候必還給你
[00:26:16.000 --> 00:26:17.000]  接著主耶穌問
[00:26:17.000 --> 00:26:18.000]  你認為這三個人裡面
[00:26:18.000 --> 00:26:22.000]  誰是那落在強盜手中的鄰舍呢
[00:26:22.000 --> 00:26:25.000]  他說是那憐憫他的人
[00:26:25.000 --> 00:26:28.000]  耶穌就對他說去照樣做吧
[00:26:28.000 --> 00:26:32.000]  主耶穌就是在問大仔
[00:26:32.000 --> 00:26:35.000]  這個律法師所代表的一個群體
[00:26:35.000 --> 00:26:37.000]  你認為這三個人裡面
[00:26:37.000 --> 00:26:41.000]  誰是落在強盜手中的人呢
[00:26:41.000 --> 00:26:43.000]  讓你自己慢慢回去想
[00:26:43.000 --> 00:26:49.000]  第二個例子是在羅馬書五章六至九節
[00:26:49.000 --> 00:26:52.000]  在聖經那裡這樣說
[00:26:52.000 --> 00:26:54.000]  原來我們還軟弱的時候
[00:26:54.000 --> 00:26:58.000]  基督就按鎖定的時候為不敬虔的人死
[00:26:58.000 --> 00:27:00.000]  為義人死是少有的
[00:27:00.000 --> 00:27:03.000]  為好人死或許有人敢做
[00:27:03.000 --> 00:27:07.000]  但基督卻在我們還是罪人的時候為我們死
[00:27:07.000 --> 00:27:11.000]  神的愛就在此向我們顯明了
[00:27:11.000 --> 00:27:13.000]  所以我們現在既已靠著他的血清
[00:27:13.000 --> 00:27:17.000]  而將來就更要藉著他的救脫離神的憤怒
[00:27:17.000 --> 00:27:25.000]  基督為罪人死是打破了一些基本的常規
[00:27:25.000 --> 00:27:27.000]  是違反了一些規則
[00:27:27.000 --> 00:27:30.000]  一人做事一人當
[00:27:30.000 --> 00:27:34.000]  為什麼你犯罪要我代你受死
[00:27:34.000 --> 00:27:37.000]  耶穌就是打破了這個常規
[00:27:37.000 --> 00:27:39.000]  是不按你出牌
[00:27:39.000 --> 00:27:42.000]  讓姐妹假設有一天
[00:27:42.000 --> 00:27:44.000]  這些教目都會犯罪
[00:27:44.000 --> 00:27:48.000]  林先生犯了刑事罪案
[00:27:48.000 --> 00:27:50.000]  要坐牢
[00:27:50.000 --> 00:27:53.000]  有沒有人出來代我去坐
[00:27:53.000 --> 00:27:56.000]  好像不太合規矩
[00:27:56.000 --> 00:27:58.000]  有沒有人
[00:27:58.000 --> 00:28:00.000]  嘩
[00:28:00.000 --> 00:28:01.000]  現實真是
[00:28:01.000 --> 00:28:03.000]  人性真是很殘酷的
[00:28:03.000 --> 00:28:04.000]  原來是沒有的
[00:28:04.000 --> 00:28:06.000]  因為我犯了罪
[00:28:06.000 --> 00:28:09.000]  為什麼要你為我去坐牢呢
[00:28:09.000 --> 00:28:11.000]  那是不合規矩的
[00:28:11.000 --> 00:28:15.000]  應該我自己去承受我自己的惡果才對
[00:28:15.000 --> 00:28:17.000]  耶穌來到
[00:28:17.000 --> 00:28:18.000]  整個救恩
[00:28:18.000 --> 00:28:20.000]  好消息就是告訴你
[00:28:20.000 --> 00:28:22.000]  原本應該你受的
[00:28:22.000 --> 00:28:24.000]  變了我代你受
[00:28:24.000 --> 00:28:26.000]  這個合不合規矩呢
[00:28:26.000 --> 00:28:28.000]  不合規矩的
[00:28:28.000 --> 00:28:30.000]  上帝你的救恩
[00:28:30.000 --> 00:28:33.000]  本身就不合規矩的
[00:28:33.000 --> 00:28:35.000]  為什麼你會這樣做呢
[00:28:35.000 --> 00:28:39.000]  然後再去一個舊約的例子
[00:28:39.000 --> 00:28:44.000]  關於猶大和雅各
[00:28:44.000 --> 00:28:49.000]  猶大和他爸爸雅各之間
[00:28:49.000 --> 00:28:52.000]  也發生了一件事
[00:28:52.000 --> 00:28:57.000]  去到遞糧這件事
[00:28:57.000 --> 00:28:59.000]  在當中他們吵了大架
[00:28:59.000 --> 00:29:03.000]  原本故事的原由是怎樣的呢
[00:29:03.000 --> 00:29:07.000]  當時那班哥哥們很討厭弱室
[00:29:07.000 --> 00:29:09.000]  大家都聽過弱室的採衣
[00:29:09.000 --> 00:29:15.000]  於是就設計出賣弱室的弟弟
[00:29:15.000 --> 00:29:19.000]  當時猶大未悔改的時候
[00:29:19.000 --> 00:29:22.000]  他作出了一個積極不干預
[00:29:22.000 --> 00:29:24.000]  我就是告訴你不要害他
[00:29:24.000 --> 00:29:27.000]  不過最後他出口不出手
[00:29:27.000 --> 00:29:29.000]  見死不救
[00:29:29.000 --> 00:29:34.000]  結果他的弟弟就被賣去埃及
[00:29:34.000 --> 00:29:37.000]  過了很多年之後
[00:29:37.000 --> 00:29:40.000]  因為他們的地方,饑荒
[00:29:40.000 --> 00:29:45.000]  他們的爸爸雅各就要他們去埃及遞糧
[00:29:45.000 --> 00:29:49.000]  當第二次到埃及的時候
[00:29:49.000 --> 00:29:51.000]  在這次到埃及的時候
[00:29:51.000 --> 00:29:56.000]  他們需要帶上雅各很疼愛的另一個兒子
[00:29:56.000 --> 00:29:58.000]  便雅文
[00:29:58.000 --> 00:30:01.000]  在第二次去遞糧的時候
[00:30:01.000 --> 00:30:04.000]  猶大提醒爸爸
[00:30:04.000 --> 00:30:06.000]  這次下去要遞糧的時候
[00:30:06.000 --> 00:30:08.000]  我們要帶上辯雅文去
[00:30:08.000 --> 00:30:12.000]  否則我們一方面不能夠取得糧食
[00:30:12.000 --> 00:30:16.000]  第二方面我們不能夠救回西緬
[00:30:16.000 --> 00:30:19.000]  上次是做了人質
[00:30:19.000 --> 00:30:27.000]  我們才可以這樣去埃及再次遞糧
[00:30:27.000 --> 00:30:30.000]  但在第二次去的時候
[00:30:30.000 --> 00:30:35.000]  猜不到藥室設了一個局給他們
[00:30:35.000 --> 00:30:44.000]  把自己的銀杯放在辯雅文那隻駱駝身上
[00:30:44.000 --> 00:30:47.000]  在當中就被人裝並獲
[00:30:47.000 --> 00:30:49.000]  即是被人抓到
[00:30:49.000 --> 00:30:53.000]  去到藥室面前的時候
[00:30:53.000 --> 00:31:00.000]  猶大他沒有話可說,在藥室面前他講了些什麼呢?
[00:31:00.000 --> 00:31:02.000]  是很特別的
[00:31:02.000 --> 00:31:07.000]  在藥室面前他跟藥室這樣說
[00:31:07.000 --> 00:31:11.000]  他說我們對我主說什麼呢?
[00:31:11.000 --> 00:31:13.000]  還有什麼可說呢?
[00:31:13.000 --> 00:31:16.000]  我怎能自己表白出來呢?
[00:31:16.000 --> 00:31:19.000]  神已經查明僕人的罪孽了
[00:31:19.000 --> 00:31:24.000]  在當中他知道自己犯了罪
[00:31:24.000 --> 00:31:26.000]  在上帝面前犯了罪
[00:31:26.000 --> 00:31:31.000]  更加同時他講了一大段詞情迫切的說話
[00:31:31.000 --> 00:31:36.000]  希望他不要扣留辯雅文
[00:31:36.000 --> 00:31:41.000]  他用自己的生命來作為抵償
[00:31:41.000 --> 00:31:44.000]  希望你要抓就抓我,不要抓辯雅文
[00:31:44.000 --> 00:31:45.000]  為什麼呢?
[00:31:45.000 --> 00:31:48.000]  因為如果你抓了辯雅文的話
[00:31:48.000 --> 00:31:52.000]  我的爸爸雅各他會很傷心
[00:31:52.000 --> 00:31:57.000]  他提過如果這次辯雅文有事的話
[00:31:57.000 --> 00:32:01.000]  就是你們令我白髮蒼蒼
[00:32:01.000 --> 00:32:05.000]  悽悽慘慘地走到陰間去
[00:32:05.000 --> 00:32:06.000]  他這樣說
[00:32:06.000 --> 00:32:14.000]  我的父親的命和辯雅文這個童子的命是一脈相連
[00:32:14.000 --> 00:32:20.000]  沒有了他,我爸爸也不知道如何生存下去
[00:32:20.000 --> 00:32:23.000]  要抓的,不如抓我
[00:32:23.000 --> 00:32:26.000]  在最後那幾句說話
[00:32:26.000 --> 00:32:32.000]  正正表達了尤大他開始體貼到父親的心意
[00:32:32.000 --> 00:32:35.000]  他絕對在那個時候
[00:32:35.000 --> 00:32:41.000]  他可以做回他之前出賣弱勢的行動
[00:32:41.000 --> 00:32:46.000]  他可以放下辯雅文自己和哥哥們整隊走掉
[00:32:46.000 --> 00:32:48.000]  但這次沒有
[00:32:48.000 --> 00:32:52.000]  你要抓就抓我,要留的就留在我這裡
[00:32:52.000 --> 00:32:55.000]  放走辯雅文和一班兄弟
[00:32:55.000 --> 00:32:59.000]  等他們回去有東西吃
[00:32:59.000 --> 00:33:03.000]  他的改變非常之大
[00:33:03.000 --> 00:33:10.000]  我相信是上帝讓他一個這麼大的180度的轉化
[00:33:10.000 --> 00:33:15.000]  我相信如果他不是在當中體會上帝給他的經歷
[00:33:15.000 --> 00:33:18.000]  他是不會想父親的心情
[00:33:18.000 --> 00:33:20.000]  不會理父親的死活
[00:33:20.000 --> 00:33:23.000]  為什麼父親當初知道弱勢
[00:33:23.000 --> 00:33:29.000]  見到他的彩衣認為他死了的時候
[00:33:29.000 --> 00:33:34.000]  為什麼在當初他不肯受安慰
[00:33:34.000 --> 00:33:37.000]  他現在這一刻他明白
[00:33:37.000 --> 00:33:41.000]  他終於體會回作為父親的心情
[00:33:41.000 --> 00:33:44.000]  他一個很大的覺悟
[00:33:44.000 --> 00:33:50.000]  而怎樣能夠在當中找到這條出路
[00:33:50.000 --> 00:33:55.000]  在要擲糧要交換人質之間
[00:33:55.000 --> 00:33:58.000]  怎樣去完成這件事情
[00:33:58.000 --> 00:34:02.000]  去學習自己付出
[00:34:02.000 --> 00:34:09.000]  毀身在他父親的心情,毀身在世面那條命上
[00:34:09.000 --> 00:34:14.000]  毀身在辯雅文被扣留這件事情上
[00:34:14.000 --> 00:34:18.000]  他願意犧牲自己來擺上
[00:34:18.000 --> 00:34:20.000]  如果大家有看聖經
[00:34:20.000 --> 00:34:23.000]  就知道尤大本身是一個很自私的人
[00:34:23.000 --> 00:34:26.000]  但是今天去到最後
[00:34:26.000 --> 00:34:29.000]  他竟然願意這樣去付出
[00:34:29.000 --> 00:34:36.000]  去為他的兄弟,為他的父親去毀身
[00:34:36.000 --> 00:34:42.000]  在當中,當我們看見兒子
[00:34:42.000 --> 00:34:44.000]  在一個這樣的轉化的時候
[00:34:44.000 --> 00:34:50.000]  而父親又有什麼情況
[00:34:50.000 --> 00:34:53.000]  怎樣去對應這個大兒子
[00:34:53.000 --> 00:34:56.000]  他現在的怒氣
[00:34:56.000 --> 00:35:00.000]  父親有沒有離開
[00:35:00.000 --> 00:35:02.000]  第一件事
[00:35:02.000 --> 00:35:07.000]  父親對這個大兒子仍然不離不棄
[00:35:07.000 --> 00:35:10.000]  即使大兒子在這個情況
[00:35:10.000 --> 00:35:13.000]  怎樣發怒,怎樣不明白都好
[00:35:13.000 --> 00:35:15.000]  他始終不能夠改變
[00:35:15.000 --> 00:35:17.000]  你是我的大兒子
[00:35:17.000 --> 00:35:20.000]  這個身份和關係
[00:35:20.000 --> 00:35:24.000]  第二,父親再做的是
[00:35:24.000 --> 00:35:31.000]  他將兒子認為的常規,常理
[00:35:31.000 --> 00:35:38.000]  在當中再次在這個常規,常理裏面
[00:35:38.000 --> 00:35:43.000]  再加上一個新的常規和常理
[00:35:43.000 --> 00:35:45.000]  就是原本他違規
[00:35:45.000 --> 00:35:48.000]  你不應該接納他,沒有問題
[00:35:48.000 --> 00:35:52.000]  不過對爸爸,面對著大兒子的情況
[00:35:52.000 --> 00:35:56.000]  他在這個常規上,再加上一個常規
[00:35:56.000 --> 00:36:06.000]  就是如今我們要重新接納一個小兒子
[00:36:06.000 --> 00:36:08.000]  一個失喪的人
[00:36:08.000 --> 00:36:10.000]  對父親來說,這個新秩序
[00:36:10.000 --> 00:36:13.000]  不是好像大兒子那樣
[00:36:13.000 --> 00:36:17.000]  不是在裏面,就在外面
[00:36:17.000 --> 00:36:20.000]  不是你對,就是我錯
[00:36:20.000 --> 00:36:25.000]  而是在當中,他看這個新的常規
[00:36:25.000 --> 00:36:27.000]  正如我上次所說
[00:36:27.000 --> 00:36:31.000]  接納在瑤書之先
[00:36:31.000 --> 00:36:40.000]  關係比一切的規則來得更重要
[00:36:40.000 --> 00:36:43.000]  大家回到家的時候
[00:36:43.000 --> 00:36:46.000]  你有沒有一個這樣的體會
[00:36:46.000 --> 00:36:48.000]  當你做錯事
[00:36:48.000 --> 00:36:51.000]  我相信每個人都做錯事
[00:36:51.000 --> 00:36:56.000]  面對著我們的爸爸,我們的媽媽
[00:36:56.000 --> 00:36:59.000]  可能又打又罵都好
[00:36:59.000 --> 00:37:03.000]  之後,他有沒有接納我們
[00:37:03.000 --> 00:37:07.000]  我指一般正常的家庭
[00:37:07.000 --> 00:37:12.000]  他有沒有說,從此我要登報紙跟你脫離關係
[00:37:12.000 --> 00:37:16.000]  可能偶然你會見到一些這樣的新聞
[00:37:16.000 --> 00:37:20.000]  但一般是不會這樣做
[00:37:20.000 --> 00:37:24.000]  爸爸就是在調節自己的心理
[00:37:24.000 --> 00:37:30.000]  一方面知道,而指他那個常規的理解
[00:37:30.000 --> 00:37:34.000]  而在常規之外,他再加上另外一個常規
[00:37:34.000 --> 00:37:37.000]  就是接納
[00:37:37.000 --> 00:37:41.000]  包容和體諒
[00:37:41.000 --> 00:37:51.000]  作為一個爸爸,他對哥哥,對規則的執著固然明白
[00:37:51.000 --> 00:37:57.000]  但同時間,父親也在大兒子的關係上
[00:37:57.000 --> 00:38:01.000]  顛覆了他對規則的理解
[00:38:01.000 --> 00:38:10.000]  用一種接納,關懷和體諒來先行
[00:38:10.000 --> 00:38:14.000]  以致多過用一把尺量度你
[00:38:14.000 --> 00:38:17.000]  你適合標準,然後我才接納你
[00:38:17.000 --> 00:38:21.000]  我們現代教仔也不是用這種方法
[00:38:21.000 --> 00:38:25.000]  當教仔的時候
[00:38:25.000 --> 00:38:28.000]  你做了這些,我就疼你
[00:38:28.000 --> 00:38:31.000]  現在不是這樣,我先疼你
[00:38:31.000 --> 00:38:35.000]  你要我給你,然後你繼續去做
[00:38:35.000 --> 00:38:42.000]  現在有一種這樣的理論,一種教仔的方法
[00:38:42.000 --> 00:38:47.000]  所以在這樣的情況下
[00:38:47.000 --> 00:38:52.000]  大家再去跳入兒子和爸爸的角色
[00:38:52.000 --> 00:38:58.000]  作為父親,他並沒有放棄原有的規則和秩序
[00:38:58.000 --> 00:39:05.000]  而他為什麼能夠在當中不動搖去愛他的大兒子
[00:39:05.000 --> 00:39:12.000]  是因為他在當中有愛來成為他的導航
[00:39:12.000 --> 00:39:17.000]  他沒有條件的接納,他對兒子的包容
[00:39:17.000 --> 00:39:23.000]  當中如果沒有愛,是一點也不能夠達到
[00:39:23.000 --> 00:39:25.000]  一點也不能夠遷就
[00:39:25.000 --> 00:39:37.000]  而在當中,爸爸期望大兒子都能夠體會爸爸的心情
[00:39:37.000 --> 00:39:40.000]  為什麼他會這樣去做
[00:39:40.000 --> 00:39:47.000]  為什麼他可以這樣去接納他的小兒子,他的弟弟回來
[00:39:47.000 --> 00:39:54.000]  所以爸爸和大兒子對弟弟的形容是很不同
[00:39:54.000 --> 00:39:58.000]  對大兒子,這個弟弟是你的兒子
[00:39:58.000 --> 00:40:07.000]  對爸爸來說,這個是死而復活,失而又得的一個弟弟
[00:40:07.000 --> 00:40:12.000]  在當中,他給我們一個提醒
[00:40:12.000 --> 00:40:18.000]  原來某程度上,我們都是一個大兒子
[00:40:18.000 --> 00:40:22.000]  我們能不能夠體會天父的心腸
[00:40:22.000 --> 00:40:27.000]  原來他同時都在愛你旁邊的那個人
[00:40:27.000 --> 00:40:35.000]  頂姐妹,你有沒有在教會裏面看其他人不順眼
[00:40:35.000 --> 00:40:42.000]  有時我自己都去到一個思想的掘頭巷
[00:40:42.000 --> 00:40:45.000]  上帝,你很愛我,沒問題
[00:40:45.000 --> 00:40:49.000]  不過看一看,你又愛他?
[00:40:49.000 --> 00:40:53.000]  你聖上對的,他是你的兒子
[00:40:53.000 --> 00:40:58.000]  他都是蒙神寬恕的一個蒙恩的罪人
[00:40:58.000 --> 00:41:05.000]  你都是愛他,但是我們天父說,你能不能夠接納他
[00:41:05.000 --> 00:41:09.000]  上帝就是這樣向我們提出這個呼聲
[00:41:09.000 --> 00:41:12.000]  但是我們知道在實際生活上面
[00:41:12.000 --> 00:41:18.000]  原來我們在當中要這樣去體貼父的心
[00:41:18.000 --> 00:41:23.000]  亦都不能夠一步去達成我們這件事
[00:41:23.000 --> 00:41:27.000]  是需要有人來跟我們同行
[00:41:27.000 --> 00:41:35.000]  一步一步走到一步接納的地步
[00:41:35.000 --> 00:41:40.000]  說了很多,我相信說一個報告的情況
[00:41:40.000 --> 00:41:43.000]  大家就會完全明白今天的意義
[00:41:43.000 --> 00:41:47.000]  我想問頂姐妹最後一個round up
[00:41:47.000 --> 00:42:00.000]  在今天你認為教會最趕人走的地方是什麼呢?
[00:42:00.000 --> 00:42:04.000]  我相信是一間只有宗教組織和宗教活動
[00:42:04.000 --> 00:42:10.000]  而沒有委身在別人生命沒有信仰內涵的基督教
[00:42:10.000 --> 00:42:12.000]  是最趕客
[00:42:12.000 --> 00:42:20.000]  在最近收到Facebook和WhatsApp有一份研究來調查
[00:42:20.000 --> 00:42:24.000]  指出年輕基督徒離開教會的六個主因
[00:42:24.000 --> 00:42:34.000]  他的研究對象是一班在十五歲之後的信徒離開基督教的原因
[00:42:34.000 --> 00:42:39.000]  當中得出了六個結果
[00:42:39.000 --> 00:42:41.000]  第一就是教會限制過多
[00:42:41.000 --> 00:42:43.000]  第二對基督教的經歷不多
[00:42:43.000 --> 00:42:47.000]  第三認為基督教與科學互相抵觸
[00:42:47.000 --> 00:42:53.000]  第四認為教會對性有關的議題太過簡化和充滿批判
[00:42:53.000 --> 00:42:56.000]  第五是不喜歡基督教的排外性
[00:42:56.000 --> 00:43:01.000]  第六教會對懷疑信仰的人不友善
[00:43:01.000 --> 00:43:06.000]  再加上第七就是如果訪問我
[00:43:06.000 --> 00:43:11.000]  我會毫不猶豫的回答教會最趕客的就是
[00:43:11.000 --> 00:43:15.000]  看到我們的冷漠和虛偽
[00:43:15.000 --> 00:43:18.000]  只有一套宗教的活動和形式
[00:43:18.000 --> 00:43:24.000]  而沒有裡面的毀身的生命特質
[00:43:24.000 --> 00:43:29.000]  毀身不是常規
[00:43:29.000 --> 00:43:36.000]  如果用大兒子或者教會基本的教導
[00:43:36.000 --> 00:43:41.000]  我們不需要向弟兄姊妹毀身
[00:43:41.000 --> 00:43:45.000]  毀身透過救恩的角度去看
[00:43:45.000 --> 00:43:49.000]  是一種超乎常規的奉獻
[00:43:49.000 --> 00:43:53.000]  毀身是一種基督徒的超義務
[00:43:53.000 --> 00:43:55.000]  你沒有這樣的義務對你旁邊的人毀身
[00:43:55.000 --> 00:43:58.000]  除非他是你的配偶或親人
[00:43:58.000 --> 00:44:03.000]  毀身在信仰裡面是一種超義務
[00:44:03.000 --> 00:44:05.000]  你不需要
[00:44:05.000 --> 00:44:09.000]  但是我們最特別的地方
[00:44:09.000 --> 00:44:12.000]  就是能夠對我們弟兄姊妹
[00:44:12.000 --> 00:44:15.000]  對身邊有需要的人毀身
[00:44:15.000 --> 00:44:17.000]  父親對兒子最後的說話
[00:44:17.000 --> 00:44:18.000]  他這樣說
[00:44:18.000 --> 00:44:20.000]  但你這個弟弟卻是死而復生
[00:44:20.000 --> 00:44:21.000]  失而有得
[00:44:21.000 --> 00:44:25.000]  所以我們應當歡喜慶祝
[00:44:25.000 --> 00:44:30.000]  讓這句聖經讓我們回到家裡
[00:44:30.000 --> 00:44:31.000]  完了崇拜之後
[00:44:31.000 --> 00:44:34.000]  再繼續思想
[00:44:34.000 --> 00:44:36.000]  也透過在上半年
[00:44:36.000 --> 00:44:40.000]  我們都說到肥立比書的時候
[00:44:40.000 --> 00:44:42.000]  本來就已經提醒我們
[00:44:42.000 --> 00:44:44.000]  要格外的留神
[00:44:44.000 --> 00:44:49.000]  不要只是親近那些有歸屬感
[00:44:49.000 --> 00:44:54.000]  或者跟我們很相似和性質的群體
[00:44:54.000 --> 00:44:59.000]  而產生了一種排斥異己的心理
[00:44:59.000 --> 00:45:01.000]  令到教會的合一
[00:45:01.000 --> 00:45:05.000]  不是建立在排斥異己的身上
[00:45:05.000 --> 00:45:10.000]  而是建立在愛和饒恕上面
[00:45:10.000 --> 00:45:18.000]  再回到當初我講引賢開頭的時候
[00:45:18.000 --> 00:45:27.000]  我再問大家,今天不是講那把尺要量多一吋或少一吋的問題
[00:45:27.000 --> 00:45:32.000]  不是因為這樣而冒犯了上帝屬不屬靈的問題
[00:45:32.000 --> 00:45:40.000]  而是你願不願意毀身在別人的生命上面
[00:45:40.000 --> 00:45:44.000]  當你發現他有問題的時候
[00:45:44.000 --> 00:45:52.000]  你願不願意陪伴他,走過,走過,支持他,鼓勵他,接納他
[00:45:52.000 --> 00:45:57.000]  我相信如果能夠有一間這樣的教會
[00:45:57.000 --> 00:46:02.000]  這間會成為一間很吸引別人來到的教會
[00:46:02.000 --> 00:46:04.000]  讓我們同心祈禱
[00:46:04.000 --> 00:46:10.000]  崔天賦,我們求你繼續來到保守帶領我們
[00:46:10.000 --> 00:46:14.000]  藉著大兒子和爸爸的對話
[00:46:14.000 --> 00:46:23.000]  讓我們在常規和超常規的事情上再有思想
[00:46:23.000 --> 00:46:27.000]  求上帝讓我們有提醒
[00:46:27.000 --> 00:46:31.000]  透過救恩讓我們有學習
[00:46:31.000 --> 00:46:33.000]  求你去保守帶領
[00:46:33.000 --> 00:46:42.000]  讓我們柴鎮家成為一間願意毀身在別人生命上的教會
[00:46:42.000 --> 00:46:47.000]  讓我們成為弟兄姊妹生命裡的扶持,幫助
[00:46:47.000 --> 00:46:48.000]  求你保守帶領
[00:46:48.000 --> 00:46:51.000]  禱告奉主耶穌基督命求,阿門
