
[00:00:00.000 --> 00:00:11.340]  今天很高興,即使面對嚴峻的疫情,我們仍然能夠透過科技去敬拜
[00:24:16.880 --> 00:24:20.400]  都知道這件事,也都懼怕
[00:24:20.400 --> 00:24:24.960]  主耶穌的名從此就更被尊為大了
[00:24:24.960 --> 00:24:31.120]  許多已經信的人來承認並公開自己所行的事
[00:24:31.120 --> 00:24:37.120]  又有許多平素行邪術的人把他們的書都拿來
[00:24:37.120 --> 00:24:40.160]  堆積在眾人面前焚燒
[00:24:40.160 --> 00:24:45.600]  他們計算書價,得知共值五萬塊銀錢
[00:24:45.600 --> 00:24:52.400]  這樣主的道大大興旺,並且普遍全開了
[00:24:52.400 --> 00:24:56.640]  我們再去了解這一段經文
[00:24:56.640 --> 00:25:02.320]  我們必須要了解以弗所這個城市的獨特性
[00:25:02.320 --> 00:25:05.760]  去理解以弗所這個城市
[00:25:05.760 --> 00:25:10.880]  我們可以看一下powerpoint
[00:25:10.880 --> 00:25:14.240]  其實以弗所是一個很重要的城市
[00:25:14.240 --> 00:25:17.920]  為什麼呢?因為它控制著一個叫小亞細亞
[00:25:17.920 --> 00:25:20.480]  又或者叫亞細亞的一個市場
[00:25:20.480 --> 00:25:23.680]  我們先去下一張powerpoint
[00:25:23.680 --> 00:25:26.080]  有一個地圖
[00:25:26.080 --> 00:25:29.920]  亞細亞地區是哪裡呢?不是我們現在說的亞洲
[00:25:29.920 --> 00:25:35.520]  而是我剛剛用圓圈圈住的那四個地區
[00:25:35.520 --> 00:25:44.000]  包括梅西亞、磊底亞、弗雷加和加利亞這四個地區
[00:25:44.000 --> 00:25:47.840]  你看到其實是一個很大的面積的土地
[00:25:47.840 --> 00:25:52.800]  其實都是依靠著以弗所這個三角形的城市
[00:25:52.800 --> 00:25:55.040]  它是一個沿海的城市
[00:25:55.040 --> 00:25:59.040]  依靠著它做一個商品的出口
[00:25:59.040 --> 00:26:02.480]  進出口,一個港口的城市
[00:26:02.480 --> 00:26:06.640]  所以其實對於以弗所來說
[00:26:06.640 --> 00:26:11.200]  它是對比其他地區是相當的富庶
[00:26:11.200 --> 00:26:15.520]  它富庶的程度可以被稱為亞洲的寶庫
[00:26:15.520 --> 00:26:18.560]  亞洲也是在說亞細亞這個地區
[00:26:18.560 --> 00:26:23.200]  所以對於亞細亞這個恆省來說
[00:26:23.200 --> 00:26:26.320]  如果你細心留意這個地圖
[00:26:26.320 --> 00:26:34.480]  就是在說愛琴海以東,整個土耳其一帶大部分國土的地區
[00:26:34.480 --> 00:26:40.640]  這個富庶的城市才會有一個高度的發展
[00:26:40.640 --> 00:26:45.360]  而在宗教的方面,以弗所是一個宗教的重心
[00:26:45.360 --> 00:26:50.400]  當時以弗所是一個古代世界的七大奇蹟之一
[00:26:50.400 --> 00:26:52.400]  那就是亞底米的神廟
[00:26:52.400 --> 00:27:03.040]  之後下一個星期會講的經文會提及到亞底米神廟的存在
[00:27:03.040 --> 00:27:08.640]  但是以弗所這個宗教的重地
[00:27:08.640 --> 00:27:10.400]  卻不是單一的宗教
[00:27:10.400 --> 00:27:13.680]  而是一個宗教融合得很厲害的地方
[00:27:13.680 --> 00:27:15.680]  可以怎樣去理解呢?
[00:27:15.680 --> 00:27:19.840]  其實亞底米神廟去拜的女神
[00:27:19.840 --> 00:27:22.400]  原來可能不是亞底米
[00:27:22.400 --> 00:27:32.400]  亞底米神廟不是拜亞底米或羅馬叫Diana的女神
[00:27:32.400 --> 00:27:35.360]  而是一個古代多產的女神
[00:27:35.360 --> 00:27:38.240]  或者當地人直接叫聖母
[00:27:38.240 --> 00:27:40.480]  所以你會知道
[00:27:40.480 --> 00:27:46.880]  他們在拜的偶像都是一個宗教融合出來的結果
[00:27:46.880 --> 00:27:51.600]  但是聖靈進入這個迷信的社會
[00:27:51.600 --> 00:27:54.400]  他用什麼方式進入呢?
[00:27:54.400 --> 00:28:00.160]  聖靈就以一個神蹟的方式進入這個迷信的社會
[00:28:00.160 --> 00:28:07.760]  上帝藉著保羅的手去行一些神蹟的義事
[00:28:07.760 --> 00:28:12.320]  其二的事就是在保羅的身上發生
[00:28:12.320 --> 00:28:17.840]  有人在保羅的身上拿走一條手巾和一條圍裙
[00:28:17.840 --> 00:28:20.320]  放在病人身上
[00:28:20.320 --> 00:28:22.000]  病就會消除
[00:28:22.000 --> 00:28:23.760]  邪靈也會出去
[00:28:23.760 --> 00:28:25.600]  情況就是
[00:28:25.600 --> 00:28:28.880]  如果有一天病了
[00:28:28.880 --> 00:28:32.800]  就拿著永存牧師的西裝外套
[00:28:32.800 --> 00:28:34.640]  一套一套就沒事了
[00:28:34.640 --> 00:28:36.000]  多神奇
[00:28:36.000 --> 00:28:39.440]  這些說你都不相信的
[00:28:39.440 --> 00:28:46.560]  但是聖靈就是用這樣的方式進入這個城市
[00:28:46.560 --> 00:28:51.520]  上帝藉著保羅的手去行這些奇異的神蹟
[00:28:51.520 --> 00:28:59.280]  藉著保羅身上的物品去醫治人去驅鬼
[00:28:59.280 --> 00:29:03.920]  以致身邊已忽所這個城市的人
[00:29:03.920 --> 00:29:12.080]  大大去明白、去認識、去聽保羅所說的話
[00:29:12.080 --> 00:29:15.520]  但是經文裡面也很有趣地提及
[00:29:15.520 --> 00:29:18.960]  猶太祭司長士基雅有七個兒子
[00:29:18.960 --> 00:29:21.760]  他是念咒講鬼的猶太人
[00:29:21.760 --> 00:29:23.920]  身為一個祭司長的兒子
[00:29:23.920 --> 00:29:28.960]  你沒理由不知道念咒講鬼是聖經所不容許的
[00:29:28.960 --> 00:29:31.520]  他們是一群知法犯法的人
[00:29:31.520 --> 00:29:36.640]  看回《生命記》第十八章九至十四節裡面這麼說
[00:29:36.640 --> 00:29:39.520]  經文也太長了
[00:29:39.520 --> 00:29:42.400]  我再講重點
[00:29:42.400 --> 00:29:45.280]  上帝下了一個命令
[00:29:45.280 --> 00:29:49.120]  就是他們當時要立國
[00:29:49.120 --> 00:29:51.680]  然後就進入了迦南地
[00:29:51.680 --> 00:29:55.200]  他們有一堆不能做的事情
[00:29:55.200 --> 00:30:01.200]  就是占卜、觀星相、行邪術、施符咒等等
[00:30:01.200 --> 00:30:07.760]  去交鬼、去接觸上帝以外的一些偶像的事
[00:30:07.760 --> 00:30:13.280]  這些都是耶和華所憎惡、所恨惡的事
[00:30:13.280 --> 00:30:19.120]  這些人是要被趕出上帝的國度
[00:30:19.120 --> 00:30:21.600]  但是在《使徒人傳》裡面
[00:30:21.600 --> 00:30:24.720]  就是因為保羅的名聲非常響亮
[00:30:24.720 --> 00:30:28.640]  這一群知法犯法的士基雅的七個兒子
[00:30:28.640 --> 00:30:32.560]  他們去念咒驅鬼
[00:30:32.560 --> 00:30:35.920]  甚至用耶穌基督這個名
[00:30:35.920 --> 00:30:41.680]  去作為咒語的一個部分
[00:30:41.680 --> 00:30:46.960]  他們甚至擅自使用主耶穌的名
[00:30:46.960 --> 00:30:52.560]  他們嘗試透過一些神秘的力量
[00:30:52.560 --> 00:30:58.480]  以為用保羅所傳的耶穌作為咒語的一部分
[00:30:58.480 --> 00:31:00.720]  就可以令他們稱心如意
[00:31:00.720 --> 00:31:03.680]  他們所說的叫驅鬼就可以驅到出來
[00:31:03.680 --> 00:31:08.160]  但是往往事情不是他們想像中的那樣
[00:31:08.160 --> 00:31:12.000]  他們說想去控制、想去操控上帝的工作
[00:31:12.000 --> 00:31:14.800]  他們想怎樣做就怎樣做的時候
[00:31:14.800 --> 00:31:18.320]  他是得到一個極為羞辱的結果
[00:31:18.320 --> 00:31:22.000]  邪靈就說:耶穌我知道,保羅我也知道
[00:31:22.000 --> 00:31:24.240]  但是你們是誰呢?
[00:31:24.240 --> 00:31:27.280]  他們是一群不認識主耶穌基督的人
[00:31:27.280 --> 00:31:32.720]  他們是妄想去操控上帝的一群人
[00:31:32.720 --> 00:31:39.200]  到最後他們就赤著身子裸體受了傷
[00:31:39.200 --> 00:31:44.880]  就在那間屋裏離開了、逃跑了
[00:31:44.880 --> 00:31:47.440]  這是一個極為羞辱的結果
[00:31:47.440 --> 00:31:49.120]  因為對於當時的人
[00:31:49.120 --> 00:31:51.760]  其實無論是當時還是現在也好
[00:31:51.760 --> 00:31:55.600]  你裸體突然在街上奔跑被人看到
[00:31:55.600 --> 00:31:57.840]  一定會笑你一輩子
[00:31:57.840 --> 00:32:04.560]  一定會被整個社會討論一大段時間
[00:32:04.560 --> 00:32:09.520]  但是上帝又怎樣去使用這件事呢?
[00:32:09.520 --> 00:32:13.360]  這群人妄想去操縱上帝
[00:32:13.360 --> 00:32:17.760]  但是聖靈是扭轉整件事
[00:32:17.760 --> 00:32:22.000]  聖靈也不被他們所操控
[00:32:22.000 --> 00:32:25.840]  到最後上帝的名被傳開
[00:32:25.840 --> 00:32:29.840]  在耳筆鎖裏的人就知道了這件事
[00:32:29.840 --> 00:32:33.920]  就明白了保羅所提的基督耶穌是真的
[00:32:33.920 --> 00:32:36.720]  是真的、是競抽的
[00:32:36.720 --> 00:32:40.080]  以致那群騙神騙鬼
[00:32:40.080 --> 00:32:42.720]  在那裏說咒語
[00:32:42.720 --> 00:32:45.280]  想去騙飯吃的那群人
[00:32:45.280 --> 00:32:49.360]  都有一個這樣的結果的時候
[00:32:49.360 --> 00:32:51.920]  所以經文裏面提到
[00:32:51.920 --> 00:32:53.520]  凡是住在耳筆鎖的
[00:32:53.520 --> 00:32:55.680]  無論是猶太人或希臘人
[00:32:55.680 --> 00:32:57.040]  都知道這件事
[00:32:57.040 --> 00:33:00.000]  他們都懼怕上帝的能力
[00:33:00.000 --> 00:33:07.440]  從此以後主耶穌基督的名也被尊為大
[00:33:07.440 --> 00:33:12.960]  其實上帝怎樣去使用這件事呢?
[00:33:12.960 --> 00:33:18.800]  這件事更加全面地影響耳筆鎖這個地方
[00:33:18.800 --> 00:33:26.480]  很多人去承認他們以往所作的事
[00:33:26.480 --> 00:33:29.200]  他們願意去公開的悔改
[00:33:29.200 --> 00:33:33.200]  恨邪術的人去銷毀很多宗教的書籍
[00:33:33.200 --> 00:33:36.960]  震撼的程度就好像你身邊有一群人
[00:33:36.960 --> 00:33:39.760]  可能平時是玩塔羅牌的
[00:33:39.760 --> 00:33:42.480]  又或者是養鬼仔的
[00:33:42.480 --> 00:33:43.600]  然後突然間
[00:33:43.600 --> 00:33:47.680]  甚至乎他們可能是靠此為生的
[00:33:47.680 --> 00:33:49.040]  他們就突然間說
[00:33:49.040 --> 00:33:50.320]  我信耶穌了
[00:33:50.320 --> 00:33:52.480]  我這些全部都不行了
[00:33:52.480 --> 00:33:54.480]  他們下決心的程度
[00:33:54.480 --> 00:33:59.440]  甚至是將他們所研究的那些書全部都燒掉
[00:33:59.440 --> 00:34:03.440]  你就會知道其實他們真的信得很徹底
[00:34:03.440 --> 00:34:06.240]  他們都真的很懼怕上帝的名
[00:34:06.240 --> 00:34:09.440]  亦都很真心地相信上帝是真的
[00:34:09.440 --> 00:34:13.120]  他們願意去由這個不對的事
[00:34:13.120 --> 00:34:19.520]  轉為去投靠真實正確的上帝
[00:34:19.520 --> 00:34:22.080]  所以
[00:34:22.080 --> 00:34:25.760]  去燒掉他們的書去改變
[00:34:25.760 --> 00:34:30.400]  其實正正是改變了整個爾忽所的一個生活模式
[00:34:30.400 --> 00:34:31.520]  一個習慣
[00:34:31.520 --> 00:34:34.400]  一個社會文化的風氣
[00:34:34.400 --> 00:34:37.120]  聖經就很特別地提及到
[00:34:37.120 --> 00:34:41.600]  爾忽所城裏面所燒的書價值多少錢呢?
[00:34:41.600 --> 00:34:43.840]  是五萬塊的銀紙
[00:34:43.840 --> 00:34:46.880]  這五萬塊的銀紙有多少呢?
[00:34:46.880 --> 00:34:48.000]  就這麼說
[00:34:48.000 --> 00:34:51.520]  五萬塊的銀紙大家是不會太知道的
[00:34:51.520 --> 00:34:53.280]  有一個保守的估計
[00:34:53.280 --> 00:34:55.680]  一個大膽的估計
[00:34:55.680 --> 00:34:57.200]  保守的估計
[00:34:57.200 --> 00:35:01.200]  就是一銀紙就是一天的工錢
[00:35:01.200 --> 00:35:03.360]  一天的工錢就是
[00:35:03.360 --> 00:35:05.520]  如果有五萬塊的銀紙
[00:35:05.520 --> 00:35:11.040]  就是一個人365天都全年無休地工作的時候
[00:35:11.040 --> 00:35:12.320]  他要做足多少年呢?
[00:35:12.320 --> 00:35:15.920]  有沒有人心水清可以計算一下?
[00:35:15.920 --> 00:35:19.360]  大概是137年的
[00:35:19.360 --> 00:35:21.200]  他從出生那天做到現在
[00:35:21.200 --> 00:35:24.880]  如果他有這樣的壽命都繼續做的話
[00:35:24.880 --> 00:35:27.440]  要做足137年
[00:35:27.440 --> 00:35:29.840]  如果一個大膽的計算方法
[00:35:29.840 --> 00:35:32.160]  你直接將結果乘四就行了
[00:35:32.160 --> 00:35:35.680]  就是說一個銀紙是四天的工錢
[00:35:35.680 --> 00:35:37.840]  那你就將137年乘四
[00:35:37.840 --> 00:35:39.040]  四百多年
[00:35:39.040 --> 00:35:40.720]  而不是五百多年
[00:35:40.720 --> 00:35:45.200]  就是一個這麼龐大的金額
[00:35:45.200 --> 00:35:50.320]  你都依然不能夠想到137年的人工是怎樣的時候
[00:35:50.320 --> 00:35:54.800]  你乘自己的月薪去看就行了
[00:35:54.800 --> 00:35:59.040]  其實還有另外一件事就是
[00:35:59.040 --> 00:36:01.200]  當時的書籍是很重要的
[00:36:01.200 --> 00:36:06.960]  你不要以為以前的書和現在的書是有同樣的價值
[00:36:06.960 --> 00:36:13.440]  現在那些印刷的書很快就可以印出來
[00:36:13.440 --> 00:36:17.360]  然後我去機道書樓或者其他書樓買
[00:36:17.360 --> 00:36:19.280]  一筆過幾十本
[00:36:19.280 --> 00:36:23.920]  不是的,以前那些書是要寫的,要抄的
[00:36:23.920 --> 00:36:26.560]  當時的書不能夠大量印刷
[00:36:26.560 --> 00:36:29.360]  是極之寶貴的一些資產
[00:36:29.360 --> 00:36:30.960]  還有你就知道了
[00:36:30.960 --> 00:36:32.720]  如果要寫,要抄的話
[00:36:32.720 --> 00:36:33.760]  很多東西是什麼呢?
[00:36:33.760 --> 00:36:35.120]  是沽本來的
[00:36:35.120 --> 00:36:36.640]  你燒了就沒有
[00:36:36.640 --> 00:36:39.760]  全世界只有一本
[00:36:39.760 --> 00:36:42.800]  沒有了以後都不會再有
[00:36:42.800 --> 00:36:47.280]  對於當地的宗教來說是一個極大的打擊
[00:36:47.280 --> 00:36:52.320]  但同時也在側面地表達
[00:36:52.320 --> 00:36:54.720]  這個福音對於當地的文化
[00:36:54.720 --> 00:36:56.080]  對於當地的宗教
[00:36:56.080 --> 00:36:57.680]  對於當地的生活
[00:36:57.680 --> 00:36:59.760]  是一個大的扭轉
[00:36:59.760 --> 00:37:03.120]  一個大的影響
[00:37:03.120 --> 00:37:08.240]  事基雅七個兒子這件事正正提醒我們
[00:37:08.240 --> 00:37:10.640]  上帝是不能夠
[00:37:10.640 --> 00:37:14.400]  也不會被我們所操控
[00:37:14.400 --> 00:37:16.320]  當事基雅的七個兒子
[00:37:16.320 --> 00:37:19.360]  想利用神去圖謀自己的一些利益
[00:37:19.360 --> 00:37:21.120]  一些好處
[00:37:21.120 --> 00:37:22.800]  一些好處的時候
[00:37:22.800 --> 00:37:27.120]  聖靈用奇妙的方式反過來利用他們
[00:37:27.120 --> 00:37:28.400]  用他們的醜態
[00:37:28.400 --> 00:37:30.240]  用他們的羞辱
[00:37:30.240 --> 00:37:32.800]  去彰顯上帝的能力
[00:37:32.800 --> 00:37:35.040]  上帝的榮耀
[00:37:35.040 --> 00:37:38.560]  上帝是不會被他們這樣去操縱
[00:37:38.560 --> 00:37:46.400]  不像他們所信的那些外邦人的神
[00:37:46.400 --> 00:37:48.560]  又或者我們要想一下
[00:37:48.560 --> 00:37:50.800]  我們在生活裡面
[00:37:50.800 --> 00:37:56.960]  有沒有一些利用神、操控神的心呢?
[00:37:56.960 --> 00:38:02.000]  或者我們在禱告的生命裡面
[00:38:02.000 --> 00:38:09.040]  我們要多一些替其他人出發
[00:38:09.040 --> 00:38:15.200]  而不是用自己的好處、角度去出發
[00:38:15.200 --> 00:38:18.080]  我們要學習去體貼上帝的心意
[00:38:18.080 --> 00:38:23.120]  用上帝的榮耀作為我們思考的出發點
[00:38:23.120 --> 00:38:26.000]  當我們嘗試去貼近主的心意
[00:38:26.000 --> 00:38:30.000]  用一個月顯主榮的心
[00:38:30.000 --> 00:38:32.640]  去想一下究竟我在這件事上
[00:38:32.640 --> 00:38:36.080]  可以怎樣去榮耀上帝呢?
[00:38:36.080 --> 00:38:41.920]  其實我們思考的模式就會有一個很大的不同的改變
[00:38:41.920 --> 00:38:45.280]  當我們這樣去思考、去禱告的時候
[00:38:45.280 --> 00:38:47.680]  我們更加多能夠明白
[00:38:47.680 --> 00:38:51.280]  上帝究竟把我們放在這樣的處境裡面
[00:38:51.280 --> 00:38:53.200]  是為了什麼呢?
[00:38:53.200 --> 00:38:56.560]  我們更加會察覺到
[00:38:56.560 --> 00:39:00.000]  上帝給我們的機會
[00:39:00.000 --> 00:39:07.680]  我們怎樣去為主作供的一些方式
[00:39:07.680 --> 00:39:11.440]  我們就會開始去想到
[00:39:11.440 --> 00:39:14.880]  或者我們的禱告生命
[00:39:14.880 --> 00:39:18.080]  真的要多一些去改善、去改變
[00:39:18.080 --> 00:39:21.200]  不單單只是求自己的事
[00:39:21.200 --> 00:39:24.240]  也多一些去求其他人的事
[00:39:24.240 --> 00:39:28.800]  去為著不同的人
[00:39:28.800 --> 00:39:30.800]  為著上帝
[00:39:30.800 --> 00:39:33.200]  為著上帝的國度去降臨
[00:39:33.200 --> 00:39:37.360]  等等不同的事去禱告
[00:39:37.360 --> 00:39:39.360]  而在另外一個方面
[00:39:39.360 --> 00:39:44.560]  香港其實會不會是另一個爾忽所呢?
[00:39:44.560 --> 00:39:49.200]  其實我覺得爾忽所也挺像香港這個城市
[00:39:49.200 --> 00:39:52.240]  兩個都是一個很富裕的地方
[00:39:52.240 --> 00:39:56.400]  一個宗教都很多元化
[00:39:56.400 --> 00:40:00.960]  甚至乎是一個融合的地方
[00:40:00.960 --> 00:40:03.760]  我們去看回
[00:40:03.760 --> 00:40:05.520]  你們會想
[00:40:05.520 --> 00:40:07.840]  爾忽所是一個很迷信的城市
[00:40:07.840 --> 00:40:11.760]  但其實香港更加何嘗不是一個迷信的城市呢?
[00:40:11.760 --> 00:40:15.840]  只不過我們迷信的可能是偶像
[00:40:15.840 --> 00:40:24.000]  又或者是其他香港的人會拜不同的宗教
[00:40:24.000 --> 00:40:28.320]  更加多的迷信是來自於我們的價值觀
[00:40:28.320 --> 00:40:30.160]  我們的思想上面
[00:40:30.160 --> 00:40:33.280]  我們迷信很多追求效率
[00:40:33.280 --> 00:40:34.720]  追求利益
[00:40:34.720 --> 00:40:39.280]  金錢掛帥的一些價值觀
[00:40:39.280 --> 00:40:44.960]  我們的價值觀其實很可能會被這個社會
[00:40:44.960 --> 00:40:47.120]  我們作為基督徒的這個價值觀
[00:40:47.120 --> 00:40:49.600]  很可能會被社會去同化
[00:40:49.600 --> 00:40:51.680]  我們有沒有思想過
[00:40:51.680 --> 00:40:53.440]  這些價值觀
[00:40:53.440 --> 00:40:55.760]  怎樣去影響著我們的想法
[00:40:55.760 --> 00:40:56.960]  我們的生活
[00:40:56.960 --> 00:41:05.120]  我們的行事為人的決定呢?
[00:41:05.120 --> 00:41:07.200]  作為一個基督徒
[00:41:07.200 --> 00:41:11.600]  其實福音應該是帶給我們在文化上面
[00:41:11.600 --> 00:41:13.760]  在生活上面一個很大的衝擊
[00:41:13.760 --> 00:41:16.560]  就好像福音來到以弗所的時候
[00:41:16.560 --> 00:41:17.840]  他們的生活
[00:41:17.840 --> 00:41:19.920]  他們的生命
[00:41:19.920 --> 00:41:22.880]  甚至他們的宗教有一個大的扭轉
[00:41:22.880 --> 00:41:28.560]  究竟我們的生命有沒有被福音所去扭轉改變呢?
[00:41:28.560 --> 00:41:30.800]  有些什麼是因為我們信了基督之後
[00:41:30.800 --> 00:41:32.240]  我們才會去做的呢?
[00:41:32.240 --> 00:41:34.000]  這些就是我們的扭轉
[00:41:34.000 --> 00:41:36.240]  我們有沒有呢?
[00:41:36.240 --> 00:41:40.000]  又或者是有多少呢?
[00:41:40.000 --> 00:41:42.000]  其實我們作為一個基督徒
[00:41:42.000 --> 00:41:47.280]  不單是不應該去追求一個叫幸福音的東西
[00:41:47.280 --> 00:41:51.840]  不只是追求福音帶給我們很多的幸福
[00:41:51.840 --> 00:41:53.760]  很多的歡樂
[00:41:53.760 --> 00:41:58.080]  而是相反我們要面對很多不同的困難
[00:41:58.080 --> 00:42:01.040]  很多不同的挑戰
[00:42:01.040 --> 00:42:04.560]  我們不應該去選擇
[00:42:04.560 --> 00:42:07.040]  去不用作出改變的東西
[00:42:07.040 --> 00:42:09.280]  不用作出改變的福音
[00:42:09.280 --> 00:42:11.600]  而是我們更加多要去追求
[00:42:11.600 --> 00:42:12.720]  與神同行
[00:42:12.720 --> 00:42:14.480]  去遵行上帝的道
[00:42:14.480 --> 00:42:17.120]  去改變我們的價值觀
[00:42:17.120 --> 00:42:19.520]  去學習與主同工
[00:42:19.520 --> 00:42:24.240]  去享受這種幸福
[00:42:24.240 --> 00:42:27.440]  從來改變都不是一件容易的事
[00:42:27.440 --> 00:42:37.120]  我們會有我們的安書區
[00:42:37.120 --> 00:42:41.600]  但是聽完今天這段經文
[00:42:41.600 --> 00:42:43.200]  他正正跟你說
[00:42:43.200 --> 00:42:44.480]  上帝的大能
[00:42:44.480 --> 00:42:46.000]  聖靈的工作
[00:42:46.000 --> 00:42:48.160]  不能夠被困難
[00:42:48.160 --> 00:42:50.640]  被人所阻撓
[00:42:50.640 --> 00:42:56.480]  問題在於我們願不願意去相信上帝
[00:42:56.480 --> 00:42:58.240]  去檢視自己
[00:42:58.240 --> 00:43:02.400]  去靠著上帝去作出一個改變
[00:43:02.400 --> 00:43:04.160]  上帝的大能
[00:43:04.160 --> 00:43:05.840]  聖靈的工作
[00:43:05.840 --> 00:43:08.320]  是無法被阻撓的
[00:43:08.320 --> 00:43:12.240]  我們有沒有願意的心
[00:43:12.240 --> 00:43:16.880]  去與上帝一起同行呢?
[00:43:16.880 --> 00:43:22.640]  在生活上有很多不同的實踐方式
[00:43:22.640 --> 00:43:28.560]  每個人或上帝要他去做的事都不同
[00:43:28.560 --> 00:43:30.640]  但最重要的是
[00:43:30.640 --> 00:43:34.240]  我們要去追求上帝的道
[00:43:34.240 --> 00:43:36.160]  要去實踐、要去走出來
[00:43:36.160 --> 00:43:37.760]  要相信上帝
[00:43:37.760 --> 00:43:40.960]  我們一起低頭祈禱
[00:43:40.960 --> 00:43:42.400]  主我們感謝祢
[00:43:42.400 --> 00:43:44.880]  因為祢賜下寶貴的話語
[00:43:44.880 --> 00:43:47.440]  聖經裏面記載著的這段經文
[00:43:47.440 --> 00:43:50.480]  讓我們看見上帝的大能、大力
[00:43:50.480 --> 00:43:53.840]  聖靈的工作無法被阻撓
[00:43:53.840 --> 00:43:57.360]  祢的榮耀被彰顯是必然的事
[00:43:57.360 --> 00:43:59.280]  主我們求祢
[00:43:59.280 --> 00:44:02.080]  讓我們看見這個事實的時候
[00:44:02.080 --> 00:44:03.840]  我們有更大的信心
[00:44:03.840 --> 00:44:07.200]  這個信心讓我們能夠作出改變
[00:44:07.200 --> 00:44:09.120]  我們明白改變不容易
[00:44:09.120 --> 00:44:12.640]  但當我們對上帝有信心的時候
[00:44:12.640 --> 00:44:14.800]  我們更加願意去交賞
[00:44:14.800 --> 00:44:20.720]  我們不是知道
[00:44:20.720 --> 00:44:22.960]  我們不需要去面對這些困難
[00:44:22.960 --> 00:44:27.920]  而是靠上帝更加能夠越過這些困難
[00:44:27.920 --> 00:44:30.720]  當我們再去回想的時候
[00:44:30.720 --> 00:44:33.680]  我們就會知道主你與我們同在
[00:44:33.680 --> 00:44:36.000]  這件是好得無比
[00:44:36.000 --> 00:44:38.320]  十分幸福的一件事
[00:44:38.320 --> 00:44:39.440]  主我們求祢
[00:44:39.440 --> 00:44:43.600]  幫助我們在日常生活裏面
[00:44:43.600 --> 00:44:46.720]  更加多去思想主祢的話語
[00:44:46.720 --> 00:44:49.760]  主祢想我們去做的工作
[00:44:49.760 --> 00:44:54.000]  聖靈在微聲細語裏面引導我們
[00:44:54.000 --> 00:44:58.640]  讓我們更加體貼到神的心意
[00:44:58.640 --> 00:45:00.320]  我們這樣去祈禱交托
[00:45:00.320 --> 00:45:01.360]  奉主名求
[00:45:01.360 --> 00:45:02.160]  阿門
