
[00:00:00.000 --> 00:00:05.680]  在1938年2月 中國抗戰打了9個月的時候
[00:22:36.320 --> 00:22:37.520]  容易嗎
[00:22:37.520 --> 00:22:39.240]  絕對不容易
[00:22:39.240 --> 00:22:39.760]  如果不是的話
[00:22:39.760 --> 00:22:43.920]  耶穌也不用特別求上帝保護他們
[00:22:43.920 --> 00:22:47.600]  第一件事的時候就說這件事
[00:22:47.600 --> 00:22:49.840]  因為我們活在世界上面
[00:22:49.840 --> 00:22:53.720]  我們一定會被世界影響
[00:22:53.720 --> 00:22:56.920]  甚至操控
[00:22:56.920 --> 00:23:01.040]  首先我們看看世界是什麼意思
[00:23:01.040 --> 00:23:05.080]  耶穌所說的世界是什麼意思
[00:23:05.080 --> 00:23:08.920]  這個世界不是地圖上的一個範圍
[00:23:08.920 --> 00:23:13.440]  而是代表敵對神的領域和勢力
[00:23:13.440 --> 00:23:15.880]  是一個屬靈異異的世界
[00:23:15.880 --> 00:23:19.880]  是充滿和上帝對立的價值觀
[00:23:19.880 --> 00:23:22.360]  好像第三章19節所說的
[00:23:22.360 --> 00:23:28.760]  是一個黑暗掌權的領域
[00:23:28.760 --> 00:23:32.360]  我們看看約翰一書說得很清楚
[00:23:32.360 --> 00:23:35.360]  我們知道我們是屬神的
[00:23:35.360 --> 00:23:44.760]  而全世界都服在邪惡者的權勢底下
[00:23:44.760 --> 00:23:47.760]  這就是我們的張力
[00:23:47.760 --> 00:23:49.680]  我們一方面是屬神的
[00:23:49.680 --> 00:23:53.240]  但這個世界是服在邪惡者的權勢底下
[00:23:53.240 --> 00:23:54.720]  我們就離開這個世界
[00:23:54.720 --> 00:23:56.520]  但耶穌說不是
[00:23:56.520 --> 00:23:58.960]  你們要留在世上
[00:23:58.960 --> 00:24:02.200]  不求父將你們接走
[00:24:02.200 --> 00:24:06.080]  這樣就出事了
[00:24:06.080 --> 00:24:08.680]  所以耶穌在這段經文裡面
[00:24:08.680 --> 00:24:10.560]  不斷提到在世上
[00:24:10.560 --> 00:24:14.520]  世界這些字眼
[00:24:14.520 --> 00:24:17.840]  在之前有第六第九第十一節
[00:24:17.840 --> 00:24:26.680]  接著十三十四十五十六節都是提到這件事
[00:24:26.680 --> 00:24:31.560]  從十三到十六節有幾個重點我們可以留意
[00:24:31.560 --> 00:24:35.920]  兩次強調到屬神的人不屬世界
[00:24:35.920 --> 00:24:39.120]  正如耶穌不屬世界
[00:24:39.120 --> 00:24:41.360]  耶穌說正如是什麼意思
[00:24:41.360 --> 00:24:48.840]  就是意味著屬神的人是要跟他相似的
[00:24:48.840 --> 00:24:52.120]  跟他連結的有關係的
[00:24:52.120 --> 00:24:54.720]  十四字也說出一個現實
[00:24:54.720 --> 00:24:59.280]  世界對屬神的人充滿了敵意
[00:24:59.280 --> 00:25:03.120]  因為耶穌已經將神的道賜給門徒
[00:25:03.120 --> 00:25:05.200]  真正跟隨門徒的人
[00:25:05.200 --> 00:25:07.600]  他會跟隨耶穌不跟隨世界這一套
[00:25:07.600 --> 00:25:10.160]  世人就是敵視他們
[00:25:10.160 --> 00:25:13.440]  但耶穌在第十五節說得很清楚
[00:25:13.440 --> 00:25:19.480]  明明說到我要不求上帝接受他們
[00:25:19.480 --> 00:25:25.480]  就是說神定義要門徒在世上
[00:25:25.480 --> 00:25:28.160]  所以在世上這個是很重要的
[00:25:28.160 --> 00:25:31.360]  那為什麼活在世界又不屬世界
[00:25:31.360 --> 00:25:33.480]  很矛盾
[00:25:33.480 --> 00:25:36.000]  會不會很理想很離地
[00:25:36.000 --> 00:25:39.840]  可以怎麼做
[00:25:39.840 --> 00:25:43.480]  有沒有一些例子
[00:25:43.480 --> 00:25:47.240]  耶穌既然說正如我不屬世界
[00:25:47.240 --> 00:25:49.920]  我們看看這位道成肉身的耶穌
[00:25:49.920 --> 00:25:54.920]  怎麼樣在世界又不屬世界
[00:25:54.920 --> 00:25:56.120]  耶穌活在世界的時候
[00:25:56.120 --> 00:25:57.680]  我相信大家都記得
[00:25:57.680 --> 00:26:01.040]  耶穌是走在人群當中
[00:26:01.040 --> 00:26:04.760]  也很積極地參與人間的活動
[00:26:04.760 --> 00:26:06.120]  受很多的習俗
[00:26:06.120 --> 00:26:09.440]  例如上游撒冷守節
[00:26:09.440 --> 00:26:13.320]  例如參加婚宴
[00:26:13.320 --> 00:26:15.960]  跟喜樂的人同樂
[00:26:15.960 --> 00:26:18.720]  跟哀哭的人同哭
[00:26:18.720 --> 00:26:20.760]  他是入世的
[00:26:20.760 --> 00:26:25.800]  但是怎麼不屬世界呢
[00:26:25.800 --> 00:26:27.480]  他又提醒門徒
[00:26:27.480 --> 00:26:31.120]  不要被這個世界價值觀同化
[00:26:31.120 --> 00:26:33.160]  譬如這個世界告訴我們
[00:26:33.160 --> 00:26:38.440]  安全感是建立在我們生活的滿足
[00:26:38.440 --> 00:26:41.600]  一切供應充足的時候
[00:26:41.600 --> 00:26:44.280]  但耶穌怎麼提醒門徒呢
[00:26:44.280 --> 00:26:46.800]  路德福音十二章
[00:26:46.800 --> 00:26:50.280]  他說這些是外邦人所求的
[00:26:50.280 --> 00:26:52.680]  不是你們所求的
[00:26:52.680 --> 00:26:56.800]  不屬於世界不是說不惜人間煙火
[00:26:56.800 --> 00:26:58.840]  隱居 離地
[00:26:58.840 --> 00:27:02.640]  不屬世界最重要的一個訊息是
[00:27:02.640 --> 00:27:08.640]  不認同世界這一套價值觀
[00:27:08.640 --> 00:27:13.880]  不去玩世界習慣那一套遊戲規則
[00:27:13.880 --> 00:27:16.000]  這是不屬世界的
[00:27:16.000 --> 00:27:18.040]  保羅也很明白耶穌的意思
[00:27:18.040 --> 00:27:20.520]  所以保羅也說了什麼呢
[00:27:20.520 --> 00:27:22.120]  在以弗所書
[00:27:22.120 --> 00:27:23.320]  保羅說
[00:27:23.320 --> 00:27:25.640]  既然他們已經盲目放縱成慾
[00:27:25.640 --> 00:27:27.520]  做了很多骯髒的事
[00:27:27.520 --> 00:27:30.600]  但你們從基督所學的
[00:27:30.600 --> 00:27:33.240]  不是這樣的
[00:27:33.240 --> 00:27:35.800]  是不是
[00:27:35.800 --> 00:27:38.840]  這就是我們在這個世界上
[00:27:38.840 --> 00:27:41.000]  周圍的人都是這樣
[00:27:41.000 --> 00:27:43.160]  我們跟他們一起生活
[00:27:43.160 --> 00:27:45.360]  但我們的價值觀
[00:27:45.360 --> 00:27:47.840]  我們的路線
[00:27:47.840 --> 00:27:49.720]  可以不是這樣
[00:27:49.720 --> 00:27:53.600]  而且應該不是這樣
[00:27:53.600 --> 00:27:55.000]  事實上
[00:27:55.000 --> 00:27:57.080]  世界這一套
[00:27:57.080 --> 00:27:59.480]  影響力真的很大
[00:27:59.480 --> 00:28:01.040]  門徒也曾經玩過這一套
[00:28:01.040 --> 00:28:04.520]  記不記得
[00:28:04.520 --> 00:28:06.120]  世界這一套是什麼
[00:28:06.120 --> 00:28:09.720]  告訴我們
[00:28:09.720 --> 00:28:12.240]  不單止要滿足我們生活所需
[00:28:12.240 --> 00:28:14.920]  我們還要有發展權
[00:28:14.920 --> 00:28:16.800]  我們要上位
[00:28:16.800 --> 00:28:20.280]  我們要發展
[00:28:20.280 --> 00:28:23.680]  門徒曾經爭大
[00:28:23.680 --> 00:28:25.560]  爭奪這個話事權
[00:28:25.560 --> 00:28:27.640]  爭奪這個地位
[00:28:27.640 --> 00:28:31.120]  我阿哥約翰甚至出到阿媽去求耶穌
[00:28:31.120 --> 00:28:32.360]  用盡方法上位
[00:28:32.360 --> 00:28:35.120]  大家記不記得
[00:28:35.120 --> 00:28:36.160]  《馬達福音》20章
[00:28:36.160 --> 00:28:38.440]  講到西伯泰兩個兒子的母親
[00:28:38.440 --> 00:28:40.120]  帶著他們兩個
[00:28:40.120 --> 00:28:41.680]  跟耶穌講述
[00:28:41.680 --> 00:28:45.120]  你革命成功
[00:28:45.120 --> 00:28:47.000]  建立國道的時候
[00:28:47.000 --> 00:28:48.280]  我兩個兒子
[00:28:48.280 --> 00:28:52.160]  做左右承上行
[00:28:52.160 --> 00:28:54.840]  其餘12個門徒聽到之後
[00:28:54.840 --> 00:28:59.160]  就對他們兄弟二人很生氣
[00:28:59.160 --> 00:29:01.880]  因為門徒仍然信奉
[00:29:01.880 --> 00:29:04.760]  世界這一套規則
[00:29:04.760 --> 00:29:06.880]  結果導致大家不和
[00:29:06.880 --> 00:29:10.920]  破壞合一
[00:29:10.920 --> 00:29:14.200]  世界壓力實在太大
[00:29:14.200 --> 00:29:17.680]  門徒就是活在這樣的世界裏面
[00:29:17.680 --> 00:29:20.680]  所以你說耶穌是否需要求父神
[00:29:20.680 --> 00:29:21.920]  保守他們
[00:29:21.920 --> 00:29:24.520]  在世上要合一
[00:29:24.520 --> 00:29:27.520]  今天我們都是一樣
[00:29:27.520 --> 00:29:29.520]  我們的Mindset
[00:29:29.520 --> 00:29:30.840]  我們的方式
[00:29:30.840 --> 00:29:33.440]  我們想事情的方法
[00:29:33.440 --> 00:29:38.200]  其實是被世界塑造到我們
[00:29:38.200 --> 00:29:43.240]  成為一個世界裏面的專家
[00:29:43.240 --> 00:29:46.320]  我們可以是投資專家
[00:29:46.320 --> 00:29:48.560]  我們可以是管理的專家
[00:29:48.560 --> 00:29:53.200]  我用這一套的投資管理的方法
[00:29:53.200 --> 00:29:56.240]  去運作教會
[00:29:56.240 --> 00:29:59.960]  建立一個龐大的集團組織
[00:29:59.960 --> 00:30:03.280]  可能我們會依賴這件事
[00:30:03.280 --> 00:30:03.880]  沒錯
[00:30:03.880 --> 00:30:05.280]  甚至耶穌講明
[00:30:05.280 --> 00:30:12.080]  不求接走他們
[00:30:12.080 --> 00:30:15.080]  但耶穌求神叫他們合一
[00:30:15.080 --> 00:30:15.880]  不要拋下他們
[00:30:15.880 --> 00:30:16.760]  保存他們
[00:30:16.760 --> 00:30:20.960]  脫離那惡者
[00:30:20.960 --> 00:30:23.040]  那怎麼保存呢
[00:30:23.040 --> 00:30:25.560]  答案在17節
[00:30:25.560 --> 00:30:28.440]  我們多讀17節好嗎
[00:30:28.440 --> 00:30:33.040]  17節 預備起
[00:30:33.040 --> 00:30:35.200]  夠了 時間關了
[00:30:35.200 --> 00:30:37.720]  用真理試他們成性
[00:30:37.720 --> 00:30:39.680]  你的道就是真理
[00:30:39.680 --> 00:30:41.600]  首先看看求理
[00:30:41.600 --> 00:30:45.520]  求理是神
[00:30:45.520 --> 00:30:47.760]  即是說
[00:30:47.760 --> 00:30:52.720]  成性是上帝的作為
[00:30:52.720 --> 00:30:54.560]  是用什麼成性
[00:30:54.560 --> 00:30:56.120]  是否用自己的專業
[00:30:56.120 --> 00:30:58.160]  用自己的智慧
[00:30:58.160 --> 00:31:01.880]  令自己成為聖潔
[00:31:01.880 --> 00:31:03.680]  成為頭上有光環的人
[00:31:03.680 --> 00:31:06.240]  得成正果
[00:31:06.240 --> 00:31:07.200]  不是
[00:31:07.200 --> 00:31:09.680]  是用真理使他成性
[00:31:09.680 --> 00:31:11.280]  不是用其他的東西
[00:31:11.280 --> 00:31:15.120]  是用真理
[00:31:15.120 --> 00:31:17.480]  《約翰一書》第五章
[00:31:17.480 --> 00:31:21.160]  講到什麼呢
[00:31:21.160 --> 00:31:23.800]  凡從神生的
[00:31:23.800 --> 00:31:27.080]  神一定會保守他們
[00:31:27.080 --> 00:31:28.280]  惡者
[00:31:28.280 --> 00:31:31.520]  那個惡者無法加害於他
[00:31:31.520 --> 00:31:34.400]  這就是耶穌基督為祈禱
[00:31:34.400 --> 00:31:38.120]  成性不是說得成正果
[00:31:38.120 --> 00:31:40.760]  我是一個完全不會犯罪的人
[00:31:40.760 --> 00:31:42.080]  成性的意思是
[00:31:42.080 --> 00:31:44.200]  從這個世界分別出來
[00:31:44.200 --> 00:31:45.960]  去持守神的真理
[00:31:45.960 --> 00:31:47.320]  被神尊榮
[00:31:47.320 --> 00:31:49.920]  不要被這個世界的價值觀
[00:31:49.920 --> 00:31:53.600]  世界的遊戲規則牽著你走
[00:31:53.600 --> 00:31:57.440]  而成性是靠什麼可以這樣做呢
[00:31:57.440 --> 00:31:59.000]  就是真理
[00:31:59.000 --> 00:32:01.280]  神的道
[00:32:01.280 --> 00:32:03.440]  唯有見基於神的道
[00:32:03.440 --> 00:32:05.960]  持守真理
[00:32:05.960 --> 00:32:12.320]  這個才是成性的唯一的渠道
[00:32:12.320 --> 00:32:14.160]  十八節
[00:32:14.160 --> 00:32:15.720]  你怎樣猜測我的世界
[00:32:15.720 --> 00:32:19.760]  我又照樣猜測你的世上
[00:32:19.760 --> 00:32:22.160]  這個很清楚
[00:32:22.160 --> 00:32:24.080]  真相大白了
[00:32:24.080 --> 00:32:26.360]  為什麼耶穌不接受他們呢
[00:32:26.360 --> 00:32:28.680]  因為要猜測他們在世上
[00:32:28.680 --> 00:32:33.600]  正如他奉猜來到這個世上
[00:32:33.600 --> 00:32:34.800]  原來門徒在世上
[00:32:34.800 --> 00:32:37.320]  一個很重要的任務是什麼呢
[00:32:37.320 --> 00:32:39.120]  受猜險
[00:32:39.120 --> 00:32:40.920]  成性的目的
[00:32:40.920 --> 00:32:44.520]  不是讓你自己抬高你自己的屬靈地位
[00:32:44.520 --> 00:32:49.960]  而是要為上帝做見證
[00:32:49.960 --> 00:32:54.720]  去接受猜險
[00:32:54.720 --> 00:32:55.840]  十九節
[00:32:55.840 --> 00:32:57.360]  我為他們的緣故
[00:32:57.360 --> 00:33:00.720]  使自己分別為性
[00:33:00.720 --> 00:33:04.560]  要使他們因真理成性
[00:33:04.560 --> 00:33:07.520]  耶穌先要將自己分別為性
[00:33:07.520 --> 00:33:09.480]  什麼意思
[00:33:09.480 --> 00:33:12.520]  耶穌成為贖罪劑
[00:33:12.520 --> 00:33:14.640]  聖潔的一個祭物
[00:33:14.640 --> 00:33:18.200]  為我們付上這個代價
[00:33:18.200 --> 00:33:20.880]  通過他的犧牲救贖
[00:33:20.880 --> 00:33:26.160]  信他的人就能夠有新的生命
[00:33:26.160 --> 00:33:30.760]  和這個世界分別出來
[00:33:30.760 --> 00:33:31.840]  是不是
[00:33:31.840 --> 00:33:34.320]  這樣成性
[00:33:34.320 --> 00:33:36.200]  分別為性的重點
[00:33:36.200 --> 00:33:38.280]  就是生命和上帝聯繫
[00:33:38.280 --> 00:33:40.840]  和神保持一致
[00:33:40.840 --> 00:33:47.160]  用真理成為你的生命的衣櫃
[00:33:47.160 --> 00:33:52.280]  擺脫敵對神、世界的法則
[00:33:52.280 --> 00:33:55.360]  讓自己完全緊貼上你的真理
[00:33:55.360 --> 00:33:57.840]  跟隨神而不跟隨世界
[00:33:57.840 --> 00:33:59.840]  這樣就能從世界分別出來
[00:33:59.840 --> 00:34:03.440]  這樣就叫分別為性
[00:34:03.440 --> 00:34:06.040]  耶穌要求門徒分別為性
[00:34:06.040 --> 00:34:09.360]  他自己首先分別為性十九節
[00:34:09.360 --> 00:34:14.040]  其實耶穌要門徒背起十字架跟隨他
[00:34:14.040 --> 00:34:16.360]  他自己首先背起十字架
[00:34:16.360 --> 00:34:19.280]  而且鼻釘的十字架
[00:34:19.280 --> 00:34:21.160]  耶穌要門徒合一
[00:34:21.160 --> 00:34:25.360]  他自己首先和父神合一
[00:34:25.360 --> 00:34:26.480]  是不是
[00:34:26.480 --> 00:34:30.480]  耶穌差遣門徒去世上為他做見證
[00:34:30.480 --> 00:34:36.120]  他首先接受整個差遣來到這個世界
[00:34:36.120 --> 00:34:40.000]  耶穌對我們今天每個人的要求不是過份的
[00:34:40.000 --> 00:34:43.480]  是他完全自己做到的
[00:34:43.480 --> 00:34:44.960]  所以耶穌有資格說
[00:34:44.960 --> 00:34:46.640]  來跟從我
[00:34:46.640 --> 00:34:52.680]  學我的樣式
[00:34:52.680 --> 00:34:56.280]  基督徒這個名稱
[00:34:56.280 --> 00:35:00.400]  意思就是基督的跟隨者
[00:35:00.400 --> 00:35:03.720]  耶穌完全放下他自己
[00:35:03.720 --> 00:35:07.920]  寫記 寫命
[00:35:07.920 --> 00:35:14.560]  說要得著所有未信的靈魂
[00:35:14.560 --> 00:35:17.480]  如果今天我們是基督徒
[00:35:17.480 --> 00:35:20.760]  我們領受了神的誘因
[00:35:20.760 --> 00:35:24.640]  我們今天活在這個充滿挑戰的世界
[00:35:24.640 --> 00:35:26.720]  這個世界的價值觀
[00:35:26.720 --> 00:35:28.520]  這個世界的政見
[00:35:28.520 --> 00:35:30.240]  這個世界的主張
[00:35:30.240 --> 00:35:32.440]  這個世界的理論
[00:35:32.440 --> 00:35:37.640]  其實對每一個人的影響都很深
[00:35:37.640 --> 00:35:39.920]  你覺不覺得是
[00:35:39.920 --> 00:35:42.920]  教會也在今天這個世代裏面
[00:35:42.920 --> 00:35:46.840]  面對著一個前所未有的撕裂
[00:35:46.840 --> 00:35:49.280]  你想想世界的張力
[00:35:49.280 --> 00:35:54.560]  威力可以有多大
[00:35:54.560 --> 00:35:56.800]  但我們不要忘記
[00:35:56.800 --> 00:36:01.520]  基督徒如果要合一
[00:36:01.520 --> 00:36:09.160]  首要的就是自己跟神的生命有聯繫
[00:36:09.160 --> 00:36:16.800]  是按照神的真理作為最高的標準
[00:36:16.800 --> 00:36:19.440]  如果今天我們用其他東西
[00:36:19.440 --> 00:36:21.320]  去代替上帝的真理
[00:36:21.320 --> 00:36:25.080]  成為最高的準則的時候
[00:36:25.080 --> 00:36:30.360]  我們的生命一定會出問題
[00:36:30.360 --> 00:36:33.120]  破壞了這個合一之餘
[00:36:33.120 --> 00:36:38.040]  自己可能重蹈猶大的覆轍
[00:36:38.040 --> 00:36:42.160]  這個要很小心
[00:36:42.160 --> 00:36:46.560]  其實在這個世界裏面
[00:36:46.560 --> 00:36:48.600]  不單止我們
[00:36:48.600 --> 00:36:50.320]  甚至上帝的先知
[00:36:50.320 --> 00:36:52.040]  耶穌的門徒
[00:36:52.040 --> 00:36:57.360]  都曾經因為受世界影響而跌倒
[00:36:57.360 --> 00:37:00.160]  剛才說的耶穌的門徒
[00:37:00.160 --> 00:37:03.280]  不單止一次的差那麼大
[00:37:03.280 --> 00:37:10.160]  耶穌的先知約拿又如何呢
[00:37:10.160 --> 00:37:13.800]  真的很想有機會和大家看看約拿書
[00:37:13.800 --> 00:37:16.480]  神叫他去尼尼美城
[00:37:16.480 --> 00:37:18.640]  宣告神的審判
[00:37:18.640 --> 00:37:20.520]  想他們回轉
[00:37:20.520 --> 00:37:25.000]  但尼尼美是亞述帝國的地方
[00:37:25.000 --> 00:37:27.320]  是以色列民族的敵人
[00:37:27.320 --> 00:37:33.440]  這是和約拿的政見完全相反的指令
[00:37:33.440 --> 00:37:36.240]  於是約拿如何呢
[00:37:36.240 --> 00:37:37.800]  約拿不像張智忠那樣
[00:37:37.800 --> 00:37:41.040]  收到這個命令的時候
[00:37:41.040 --> 00:37:43.360]  立刻放下自己
[00:37:43.360 --> 00:37:46.360]  堅持他的政見
[00:37:46.360 --> 00:37:47.760]  走去他師
[00:37:47.760 --> 00:37:51.600]  上帝叫他東去西
[00:37:51.600 --> 00:38:02.200]  即是他的政治見解是凌駕於神的命令
[00:38:02.200 --> 00:38:04.120]  你想一下
[00:38:04.120 --> 00:38:13.200]  這個世界各方面的事物的引力是多大
[00:38:13.200 --> 00:38:15.560]  不單止門徒跌倒
[00:38:15.560 --> 00:38:18.160]  先知也會倒
[00:38:18.160 --> 00:38:20.600]  所以今天我們要很小心
[00:38:20.600 --> 00:38:23.520]  所以你要明白為何神
[00:38:23.520 --> 00:38:27.200]  為何耶穌基督要求上帝保護他們
[00:38:27.200 --> 00:38:30.040]  保守他們
[00:38:30.040 --> 00:38:33.360]  要合一
[00:38:33.360 --> 00:38:35.800]  因為合一
[00:38:35.800 --> 00:38:37.280]  古往今來
[00:38:37.280 --> 00:38:40.240]  都是面對戰爭的
[00:38:40.240 --> 00:38:43.360]  一個很重要的生存之道
[00:38:43.360 --> 00:38:47.760]  今天我們所面對的一場是屬靈的戰爭
[00:38:47.760 --> 00:38:55.720]  合一是關乎神的群體在地上的存亡
[00:38:55.720 --> 00:39:01.080]  而這個合一與不合一的關鍵
[00:39:01.080 --> 00:39:04.560]  是在於你和我每一個人
[00:39:04.560 --> 00:39:07.280]  我們是否與上帝的生命有連結
[00:39:07.280 --> 00:39:09.200]  我們是否願意放下我們自己
[00:39:09.200 --> 00:39:10.480]  好像耶穌一樣
[00:39:10.480 --> 00:39:13.440]  捨身捨己
[00:39:13.440 --> 00:39:16.320]  走在神的道路裏面
[00:39:16.320 --> 00:39:20.760]  這才是我們今天要重視的事
[00:39:20.760 --> 00:39:22.240]  好不好我們在神的面前
[00:39:22.240 --> 00:39:25.920]  有一個安靜的時間祈禱
[00:39:25.920 --> 00:39:30.640]  我們檢視我們今天自己
[00:39:30.640 --> 00:39:37.040]  究竟我們會不會因為今天社會上
[00:39:37.040 --> 00:39:38.960]  很多的事情
[00:39:38.960 --> 00:39:47.360]  或者弟兄姊妹之間有些的牙齒癮
[00:39:47.360 --> 00:39:53.920]  就令到值得去拆散
[00:39:53.920 --> 00:39:58.640]  耶穌基督一直以來要建立的
[00:39:58.640 --> 00:40:05.120]  智力要維護的一個合一的群體
[00:40:05.120 --> 00:40:10.400]  如果我們是因為這些事情
[00:40:10.400 --> 00:40:12.120]  去將日光之下的東西
[00:40:12.120 --> 00:40:13.640]  去凌駕日光之上
[00:40:13.640 --> 00:40:17.600]  上帝的一個心意和命令
[00:40:17.600 --> 00:40:21.040]  我們怎樣與上帝交仗
[00:40:21.040 --> 00:40:22.720]  我們一起祈禱
[00:40:22.720 --> 00:40:26.760]  天父上帝我們多謝祢
[00:40:26.760 --> 00:40:30.080]  我們看到耶穌基督在世的日子
[00:40:30.080 --> 00:40:32.560]  去到祂的最後的時候
[00:40:32.560 --> 00:40:34.200]  祂是很懇切的
[00:40:34.200 --> 00:40:36.960]  為門徒去祈禱
[00:40:36.960 --> 00:40:40.640]  每一句話都很懇切的
[00:40:40.640 --> 00:40:43.080]  將門徒交給神
[00:40:43.080 --> 00:40:46.040]  天父我們知道
[00:40:46.040 --> 00:40:48.040]  耶穌所說的他們
[00:40:48.040 --> 00:40:50.680]  就是今天的我們
[00:40:50.680 --> 00:40:55.040]  我們也求上帝祢保守我們
[00:40:55.040 --> 00:40:57.600]  在這個紛亂的世代
[00:40:57.600 --> 00:40:59.600]  我們能夠認定
[00:40:59.600 --> 00:41:03.200]  我們是以真理的我們成聖
[00:41:03.200 --> 00:41:05.440]  不是其他的東西
[00:41:05.440 --> 00:41:09.200]  天父如果我們有得罪祢的地方
[00:41:09.200 --> 00:41:12.640]  求祢憐憫赦免
[00:41:12.640 --> 00:41:14.720]  賜力量給我們
[00:41:14.720 --> 00:41:16.800]  叫我們不要再流失
[00:41:16.800 --> 00:41:19.200]  多謝祢我們祈禱奉耶穌的聖名
[00:41:19.200 --> 00:41:20.200]  阿門
