
[00:00:00.000 --> 00:00:02.000]  好 各位午安
[00:16:56.000 --> 00:16:58.000]  耶穌是不用離場的
[00:16:58.000 --> 00:17:01.000]  仍然是父上帝的兒子
[00:17:01.000 --> 00:17:03.000]  不過就不是他口中宣認
[00:17:03.000 --> 00:17:05.000]  你是我所愛的兒子
[00:17:05.000 --> 00:17:07.000]  我喜悅你
[00:17:07.000 --> 00:17:10.000]  魔鬼用盡各種試探
[00:17:10.000 --> 00:17:12.000]  不成功就離開了
[00:17:12.000 --> 00:17:15.000]  但仍然等待下一個時機
[00:17:15.000 --> 00:17:18.000]  今天魔鬼也是虎視眈眈
[00:17:18.000 --> 00:17:21.000]  同樣很想引誘我們
[00:17:21.000 --> 00:17:23.000]  自己去界定
[00:17:23.000 --> 00:17:26.000]  上帝這樣這樣才為之愛我
[00:17:26.000 --> 00:17:28.000]  用我自己個人的私慾去界定
[00:17:28.000 --> 00:17:30.000]  作為上帝的兒女
[00:17:30.000 --> 00:17:31.000]  我的意義
[00:17:31.000 --> 00:17:33.000]  我的使命是甚麼
[00:17:33.000 --> 00:17:35.000]  我們不用離場
[00:17:35.000 --> 00:17:37.000]  看上去仍然是一個基督徒
[00:17:37.000 --> 00:17:40.000]  但不再緊張與父神的關係
[00:17:40.000 --> 00:17:44.000]  人可否很忠誠活出他的身份
[00:17:44.000 --> 00:17:47.000]  有三個很重要的元素
[00:17:47.000 --> 00:17:49.000]  你要看身份是誰界定
[00:17:49.000 --> 00:17:50.000]  有沒有意義
[00:17:50.000 --> 00:17:53.000]  你知不知道身份的使命是甚麼
[00:17:53.000 --> 00:17:57.000]  你願意為這個使命付上代價
[00:17:57.000 --> 00:17:59.000]  我們的身份是由創天造地
[00:17:59.000 --> 00:18:01.000]  創造主去界定
[00:18:01.000 --> 00:18:03.000]  所以我們每一個信徒身上
[00:18:03.000 --> 00:18:05.000]  託付了很多我們叫「份」
[00:18:05.000 --> 00:18:06.000]  我們的使命
[00:18:06.000 --> 00:18:08.000]  我們要衛生在不同的角色
[00:18:08.000 --> 00:18:09.000]  可能是職場
[00:18:09.000 --> 00:18:10.000]  是家庭
[00:18:10.000 --> 00:18:11.000]  是教會等等
[00:18:11.000 --> 00:18:13.000]  付上代價去成就這個使命
[00:18:13.000 --> 00:18:17.000]  才能充分實現我們真正的身份
[00:18:17.000 --> 00:18:20.000]  人能夠做上帝創造我們的仇
[00:18:20.000 --> 00:18:22.000]  想我們做的那個人
[00:18:22.000 --> 00:18:24.000]  是人最大最大的蒙福
[00:18:24.000 --> 00:18:27.000]  當然人會軟弱
[00:18:27.000 --> 00:18:31.000]  最近我靈性很低的時候
[00:18:31.000 --> 00:18:36.000]  想逃避一些使命的掙扎
[00:18:36.000 --> 00:18:37.000]  有幾個星期
[00:18:37.000 --> 00:18:39.000]  當時心情很低
[00:18:39.000 --> 00:18:41.000]  我靈性比較低
[00:18:41.000 --> 00:18:43.000]  當時的政治環境
[00:18:43.000 --> 00:18:46.000]  讓我心情很低沉
[00:18:46.000 --> 00:18:48.000]  當時的疫情
[00:18:48.000 --> 00:18:51.000]  讓我在實際執行很多事工上
[00:18:51.000 --> 00:18:52.000]  綁手綁腳
[00:18:52.000 --> 00:18:54.000]  你打算搞好又轉
[00:18:54.000 --> 00:18:55.000]  經常這樣轉
[00:18:55.000 --> 00:18:57.000]  很艱難
[00:18:57.000 --> 00:18:59.000]  有種好像不是很想面對
[00:18:59.000 --> 00:19:01.000]  才很想逃避
[00:19:01.000 --> 00:19:05.000]  有些事不是到定期就放下
[00:19:05.000 --> 00:19:07.000]  先不管
[00:19:07.000 --> 00:19:11.000]  回家就拿部手機
[00:19:11.000 --> 00:19:13.000]  很多片都很益智
[00:19:13.000 --> 00:19:14.000]  看片
[00:19:14.000 --> 00:19:16.000]  又放工不想回家
[00:19:16.000 --> 00:19:18.000]  回家要負責煮飯
[00:19:18.000 --> 00:19:20.000]  停停轉在家附近
[00:19:20.000 --> 00:19:25.000]  找找有沒有好一點的食肆
[00:19:25.000 --> 00:19:27.000]  沒有心靈的滿足
[00:19:27.000 --> 00:19:29.000]  有些肉體上的滿足
[00:19:29.000 --> 00:19:31.000]  蓋一蓋
[00:19:31.000 --> 00:19:32.000]  吃了幾餐
[00:19:32.000 --> 00:19:34.000]  我發覺很難定
[00:19:34.000 --> 00:19:37.000]  如果你很努力去做一些事
[00:19:37.000 --> 00:19:38.000]  完成了
[00:19:38.000 --> 00:19:40.000]  你吃一餐好的去獎勵自己
[00:19:40.000 --> 00:19:43.000]  在慶典
[00:19:43.000 --> 00:19:45.000]  你會拍手掌
[00:19:45.000 --> 00:19:47.000]  重新得力
[00:19:47.000 --> 00:19:49.000]  但你不想倒下
[00:19:49.000 --> 00:19:51.000]  想逃避
[00:19:51.000 --> 00:19:55.000]  我覺得有一種說不出的空虛
[00:19:55.000 --> 00:19:56.000]  很難形容
[00:19:56.000 --> 00:19:59.000]  很難受
[00:19:59.000 --> 00:20:01.000]  在床上輾轉泛舟
[00:20:01.000 --> 00:20:04.000]  我要向上帝投降
[00:20:04.000 --> 00:20:05.000]  不行
[00:20:05.000 --> 00:20:07.000]  我沒有心靈
[00:20:07.000 --> 00:20:09.000]  家裡不想煮飯
[00:20:09.000 --> 00:20:11.000]  教的東西不太心靈
[00:20:11.000 --> 00:20:12.000]  沒有心靈怎麼辦
[00:20:12.000 --> 00:20:14.000]  將東西放出來
[00:20:14.000 --> 00:20:16.000]  上帝如果要我做些事
[00:20:16.000 --> 00:20:18.000]  你幫幫忙
[00:20:18.000 --> 00:20:20.000]  跟上帝說
[00:20:20.000 --> 00:20:21.000]  不行
[00:20:21.000 --> 00:20:22.000]  你可否復興我
[00:20:22.000 --> 00:20:25.000]  近期一次最真誠的
[00:20:25.000 --> 00:20:26.000]  流著眼淚
[00:20:26.000 --> 00:20:28.000]  上帝你復興我
[00:20:28.000 --> 00:20:30.000]  但聖靈真的有工作
[00:20:30.000 --> 00:20:32.000]  不知為何
[00:20:32.000 --> 00:20:34.000]  祈禱心裡有一種平靜
[00:20:34.000 --> 00:20:36.000]  一種安穩
[00:20:36.000 --> 00:20:38.000]  我背後有一兩位姊妹
[00:20:38.000 --> 00:20:40.000]  是我的代禱守望者
[00:20:40.000 --> 00:20:41.000]  告訴她
[00:20:41.000 --> 00:20:42.000]  她幫我代禱
[00:20:42.000 --> 00:20:44.000]  慢慢你會發覺
[00:20:44.000 --> 00:20:45.000]  很有趣
[00:20:45.000 --> 00:20:46.000]  某一個講座
[00:20:46.000 --> 00:20:48.000]  一些訊息幫到我
[00:20:48.000 --> 00:20:50.000]  某一位姊妹
[00:20:50.000 --> 00:20:52.000]  跟我投訴一些事
[00:20:52.000 --> 00:20:53.000]  但又成為我的一些
[00:20:53.000 --> 00:20:56.000]  我明白為何她不滿意
[00:20:56.000 --> 00:20:58.000]  我在靈修有些經文
[00:20:58.000 --> 00:21:01.000]  開始慢慢凝聚在一起
[00:21:01.000 --> 00:21:05.000]  你發覺你自己開始有力
[00:21:05.000 --> 00:21:06.000]  繼續走下去
[00:21:06.000 --> 00:21:08.000]  方向仍然不是很清晰
[00:21:08.000 --> 00:21:09.000]  但起碼你有力
[00:21:09.000 --> 00:21:11.000]  你看著前面的時空
[00:21:11.000 --> 00:21:14.000]  你享受面對這個難關
[00:21:14.000 --> 00:21:17.000]  我記得師母跟我們說
[00:21:17.000 --> 00:21:18.000]  甚麼是勇敢
[00:21:18.000 --> 00:21:20.000]  勇敢不是你不害怕
[00:21:20.000 --> 00:21:22.000]  勇敢是其實你很害怕
[00:21:22.000 --> 00:21:25.000]  當你知道這件事很重要的時候
[00:21:25.000 --> 00:21:27.000]  你就努力去面對
[00:21:27.000 --> 00:21:28.000]  這叫勇敢
[00:21:28.000 --> 00:21:29.000]  想起這句說話
[00:21:29.000 --> 00:21:30.000]  在這過程中
[00:21:30.000 --> 00:21:32.000]  引起上帝的加力
[00:21:32.000 --> 00:21:33.000]  同行
[00:21:33.000 --> 00:21:36.000]  有一種很說不出的窩心
[00:21:36.000 --> 00:21:39.000]  被上帝所愛的那種感覺
[00:21:39.000 --> 00:21:41.000]  這段經文有一樣東西
[00:21:41.000 --> 00:21:43.000]  令我很觸動
[00:21:43.000 --> 00:21:45.000]  當天父跟耶穌說
[00:21:45.000 --> 00:21:47.000]  你是我的愛子
[00:21:47.000 --> 00:21:49.000]  我喜悅你
[00:21:49.000 --> 00:21:53.000]  如果耶穌要匹配做這個愛子
[00:21:53.000 --> 00:21:54.000]  你想想三一神
[00:21:54.000 --> 00:21:56.000]  要怎樣一同去成就
[00:21:56.000 --> 00:22:00.000]  不是一樁很榮耀的事
[00:22:00.000 --> 00:22:02.000]  是首先一同去成就
[00:22:02.000 --> 00:22:05.000]  要讓耶穌基督走上十誡
[00:22:05.000 --> 00:22:06.000]  一條艱辛的路
[00:22:06.000 --> 00:22:08.000]  才可以成就這個宏大救贖計劃
[00:22:08.000 --> 00:22:11.000]  究竟三一神之一那種愛的契合
[00:22:11.000 --> 00:22:14.000]  是多麼濃烈和深厚
[00:22:14.000 --> 00:22:19.000]  我們跟父神都是一個相向的關係
[00:22:19.000 --> 00:22:21.000]  因為我知道上帝愛我
[00:22:21.000 --> 00:22:24.000]  於是我很想用愛的行動去回應
[00:22:24.000 --> 00:22:27.000]  我不是被迫成就責任
[00:22:27.000 --> 00:22:31.000]  關鍵是我怎知道上帝愛我
[00:22:31.000 --> 00:22:34.000]  當然有很多很重要的根基
[00:22:34.000 --> 00:22:36.000]  聖經說當我們做罪人的時候
[00:22:36.000 --> 00:22:39.000]  耶穌願意為我們十誡上死
[00:22:39.000 --> 00:22:41.000]  神的愛很清楚顯明
[00:22:41.000 --> 00:22:43.000]  聖經有很多的應許
[00:22:43.000 --> 00:22:46.000]  都是證明上帝怎樣愛我們
[00:22:46.000 --> 00:22:47.000]  但我想問你
[00:22:47.000 --> 00:22:48.000]  跟你說背十次
[00:22:48.000 --> 00:22:50.000]  你會不會覺得上帝很愛你呢
[00:22:50.000 --> 00:22:52.000]  好像不只是這樣
[00:22:52.000 --> 00:22:53.000]  在這個根基上
[00:22:53.000 --> 00:22:56.000]  我們每一個人的生命歷程
[00:22:56.000 --> 00:22:59.000]  都是一個很獨特和上帝相交的歷程
[00:22:59.000 --> 00:23:01.000]  在這個成長的過程裡
[00:23:01.000 --> 00:23:03.000]  我們經歷上帝與我們同行
[00:23:03.000 --> 00:23:06.000]  我們可以不斷更加成熟
[00:23:06.000 --> 00:23:10.000]  更加精準去領悟上帝怎樣愛我們
[00:23:10.000 --> 00:23:15.000]  以至我們不是停留在一個初訊的階段
[00:23:15.000 --> 00:23:17.000]  耶穌整個魔鬼的試探
[00:23:17.000 --> 00:23:19.000]  做了一個榜樣
[00:23:19.000 --> 00:23:21.000]  以色列民在曠野裡
[00:23:21.000 --> 00:23:23.000]  經歷瑪雅的供應
[00:23:23.000 --> 00:23:25.000]  讓我們學習信靠上主的供應
[00:23:25.000 --> 00:23:27.000]  屬靈上得到飽足
[00:23:27.000 --> 00:23:30.000]  上帝領以色列民入迦南地的應許
[00:23:30.000 --> 00:23:34.000]  讓我們學習在信境飽足裡
[00:23:34.000 --> 00:23:35.000]  我們不要忘本
[00:23:35.000 --> 00:23:36.000]  是上帝的工作
[00:23:36.000 --> 00:23:39.000]  只是掛著追求地上很多的安書
[00:23:39.000 --> 00:23:41.000]  不願意為主付代價
[00:23:41.000 --> 00:23:45.000]  以色列民在曠野馬殺埋怨的事件
[00:23:45.000 --> 00:23:47.000]  讓我們學習在逆境裡
[00:23:47.000 --> 00:23:48.000]  不要操控神
[00:23:48.000 --> 00:23:50.000]  要逼上帝成就
[00:23:50.000 --> 00:23:52.000]  就是我的心意
[00:23:52.000 --> 00:23:54.000]  昔日在曠野的以色列民
[00:23:54.000 --> 00:23:56.000]  用了這個錯誤的眼光
[00:23:56.000 --> 00:24:00.000]  去界定上帝怎樣才為之愛他們
[00:24:00.000 --> 00:24:02.000]  以致他覺得這樣的情況
[00:24:02.000 --> 00:24:04.000]  我就不值得再跟從你了
[00:24:04.000 --> 00:24:06.000]  那就跌倒了
[00:24:06.000 --> 00:24:08.000]  弟兄姊妹
[00:24:08.000 --> 00:24:12.000]  你怎樣界定上帝愛你
[00:24:12.000 --> 00:24:17.000]  我想在過去經歷了香港一段比較長的歲月
[00:24:17.000 --> 00:24:19.000]  相對平穩的客觀環境
[00:24:19.000 --> 00:24:21.000]  我們期待的
[00:24:21.000 --> 00:24:24.000]  和實際上帝供應的比較近的時候
[00:24:24.000 --> 00:24:27.000]  我們比較容易經歷上帝愛我
[00:24:27.000 --> 00:24:29.000]  一份很感恩的心
[00:24:29.000 --> 00:24:31.000]  這個當然是好
[00:24:31.000 --> 00:24:33.000]  但當你面對今天的逆境
[00:24:33.000 --> 00:24:35.000]  如果我們的期盼
[00:24:35.000 --> 00:24:39.000]  似乎和上帝的安排不一樣的時候
[00:24:39.000 --> 00:24:41.000]  我們要想挑戰
[00:24:41.000 --> 00:24:45.000]  可能在當下我們未必感受到上帝愛我
[00:24:45.000 --> 00:24:49.000]  事情過後才回望你就知道
[00:24:49.000 --> 00:24:51.000]  我經常說我2003年的時候
[00:24:51.000 --> 00:24:53.000]  患了情緒病SARS的時候
[00:24:53.000 --> 00:24:56.000]  那時候是人生最難受的階段
[00:24:56.000 --> 00:24:58.000]  但我回望
[00:24:58.000 --> 00:25:01.000]  這是我一個很大的侍奉的本錢
[00:25:01.000 --> 00:25:03.000]  弟兄姊妹
[00:25:03.000 --> 00:25:07.000]  如果你覺得上帝不愛你
[00:25:07.000 --> 00:25:10.000]  我鼓勵你自己和上帝祈禱
[00:25:10.000 --> 00:25:11.000]  你和祂說
[00:25:11.000 --> 00:25:13.000]  和祂傾訴
[00:25:13.000 --> 00:25:15.000]  更加好我鼓勵你和一些
[00:25:15.000 --> 00:25:19.000]  靈明成熟的弟兄姊妹一起去祈禱
[00:25:19.000 --> 00:25:22.000]  最近有一位姿態有家人離世
[00:25:22.000 --> 00:25:24.000]  當然很難過
[00:25:24.000 --> 00:25:26.000]  我和一位牧師一起坐下來
[00:25:26.000 --> 00:25:28.000]  傾計祈禱的時候
[00:25:28.000 --> 00:25:31.000]  我和牧師很明顯發現到
[00:25:31.000 --> 00:25:34.000]  一些上帝的恩典在那裡
[00:25:34.000 --> 00:25:37.000]  當你和一些人互相傾計
[00:25:37.000 --> 00:25:38.000]  禱告的時候
[00:25:38.000 --> 00:25:39.000]  讓聖靈
[00:25:39.000 --> 00:25:41.000]  給你一個屬靈的眼光
[00:25:41.000 --> 00:25:44.000]  你會發現一些上帝工作的痕跡
[00:25:44.000 --> 00:25:46.000]  你會看到上帝的恩典
[00:25:46.000 --> 00:25:48.000]  當下看來好像
[00:25:48.000 --> 00:25:51.000]  我們一個被剝奪的日子
[00:25:51.000 --> 00:25:54.000]  會不會反而是愛我們的主
[00:25:54.000 --> 00:25:58.000]  正正鋪排著一條不一樣的成長路
[00:25:58.000 --> 00:26:02.000]  我今天是一個不容易的處境
[00:26:02.000 --> 00:26:04.000]  我覺得有三樣東西很幫助到我
[00:26:04.000 --> 00:26:08.000]  怎樣去憑信心繼續去信靠主
[00:26:08.000 --> 00:26:11.000]  第一 我知道上帝愛我
[00:26:11.000 --> 00:26:12.000]  我剛才說過
[00:26:12.000 --> 00:26:14.000]  我怎樣去界定上帝愛我
[00:26:14.000 --> 00:26:16.000]  是要成長的
[00:26:16.000 --> 00:26:18.000]  我兒女怎樣去界定阿姨愛他
[00:26:18.000 --> 00:26:19.000]  他覺得我不愛他
[00:26:19.000 --> 00:26:21.000]  不幫他洗碗
[00:26:21.000 --> 00:26:22.000]  有一天我說
[00:26:22.000 --> 00:26:24.000]  你嫁了就明白我以甚麼愛你
[00:26:24.000 --> 00:26:26.000]  他要學
[00:26:26.000 --> 00:26:31.000]  第二 肯定一切是上帝掌權
[00:26:31.000 --> 00:26:33.000]  第三 承認人的限制
[00:26:33.000 --> 00:26:34.000]  很多事我不行
[00:26:34.000 --> 00:26:36.000]  要依靠上主
[00:26:36.000 --> 00:26:37.000]  這樣的框架下
[00:26:37.000 --> 00:26:39.000]  我覺得我自己比較容易
[00:26:39.000 --> 00:26:41.000]  真誠地
[00:26:41.000 --> 00:26:44.000]  不是頭腦上去依靠我的神
[00:26:44.000 --> 00:26:46.000]  讓我們學習開放
[00:26:46.000 --> 00:26:50.000]  不要用我們自己定的框架去界定
[00:26:50.000 --> 00:26:53.000]  上帝這樣這樣才是愛我們
[00:26:53.000 --> 00:26:54.000]  我們向上帝開放
[00:26:54.000 --> 00:26:57.000]  令人出一個更加成熟的生命
[00:26:57.000 --> 00:26:59.000]  我同心一同祈禱
[00:26:59.000 --> 00:27:00.000]  差別天賦
[00:27:00.000 --> 00:27:01.000]  我們謙卑
[00:27:01.000 --> 00:27:03.000]  來到你的庚前
[00:27:03.000 --> 00:27:07.000]  我們確實面對一個我們未曾經歷過的處境
[00:27:07.000 --> 00:27:10.000]  有少少好像是曠野的感覺
[00:27:10.000 --> 00:27:13.000]  但我信得過上帝你容忍這一切的發生
[00:27:13.000 --> 00:27:16.000]  你可能是鋪排著一條不一樣的路
[00:27:16.000 --> 00:27:19.000]  要我們學習怎樣去信靠你
[00:27:19.000 --> 00:27:24.000]  要我們學習怎樣凡事去數算上帝你的恩典
[00:27:24.000 --> 00:27:26.000]  一切不是理所當然
[00:27:26.000 --> 00:27:28.000]  要我們在業境裏面學習
[00:27:28.000 --> 00:27:32.000]  不要上上話上帝你要怎樣怎樣幫我
[00:27:32.000 --> 00:27:35.000]  反過來學習我們怎樣怎樣去信服上帝
[00:27:35.000 --> 00:27:38.000]  我知道你是愛我們的
[00:27:38.000 --> 00:27:40.000]  我知道你是掌管萬有的
[00:27:40.000 --> 00:27:43.000]  但要承認受造物我們有很多的限制
[00:27:43.000 --> 00:27:45.000]  就謙卑在這裏求上帝你的引領
[00:27:45.000 --> 00:27:46.000]  祝福我們
[00:27:46.000 --> 00:27:47.000]  聽我們禱告
[00:27:47.000 --> 00:27:48.000]  奉靠我救主
[00:27:48.000 --> 00:27:49.000]  耶穌基督
[00:27:49.000 --> 00:27:50.000]  寶貴聖名力求
[00:27:50.000 --> 00:27:51.000]  Amen
