
[00:00:00.000 --> 00:00:02.000]  我和師母有時回到新加坡
[00:26:04.000 --> 00:26:06.000]  你不用怕
[00:26:06.000 --> 00:26:08.000]  因為你知道
[00:26:08.000 --> 00:26:10.000]  神的恩典都在
[00:26:10.000 --> 00:26:12.000]  神的恩典都在
[00:26:12.000 --> 00:26:16.000]  因為無論你是生還是死
[00:26:16.000 --> 00:26:19.000]  你都是神的孩子
[00:26:19.000 --> 00:26:22.000]  你都是神的孩子
[00:26:22.000 --> 00:26:24.000]  所以我知道
[00:26:25.000 --> 00:26:27.000]  現在怎樣
[00:26:27.000 --> 00:26:29.000]  星期一開始
[00:26:29.000 --> 00:26:32.000]  或者以後會怎樣
[00:26:32.000 --> 00:26:36.000]  但我知道我都是神的孩子
[00:26:36.000 --> 00:26:38.000]  神與我
[00:26:38.000 --> 00:26:41.000]  因為有相熟的恩典
[00:26:41.000 --> 00:26:43.000]  用歡樂
[00:26:43.000 --> 00:26:47.000]  用榮耀歸於神的這樣的生計
[00:26:47.000 --> 00:26:49.000]  去面對每一件事
[00:26:49.000 --> 00:26:51.000]  希望我們大兄姊妹
[00:26:51.000 --> 00:26:53.000]  都是這樣去面對
[00:26:54.000 --> 00:26:56.000]  (CC字幕製作:貝爾)
