
[00:00:00.000 --> 00:00:02.460]  那我在分享這段訊息以先呢
[00:17:56.500 --> 00:17:58.420]  怎麼一放完假回來生病了呢
[00:17:58.420 --> 00:18:00.700]  他說不曉得為什麼什麼原因
[00:18:00.700 --> 00:18:02.940]  不要以為說放個假就從心得力
[00:18:02.940 --> 00:18:06.380]  是放假休息這個對我們來說都很重要
[00:18:06.380 --> 00:18:08.060]  這是生理的需求
[00:18:08.060 --> 00:18:12.900]  但是在這裡從心得力的意思
[00:18:12.900 --> 00:18:17.940]  在原來的意思是一種交換能力
[00:18:17.940 --> 00:18:21.940]  換句話說是上帝要把那個屬天的能力
[00:18:21.940 --> 00:18:26.060]  跟我們人有限的能力做一個交換
[00:18:26.060 --> 00:18:27.860]  這個就很不一樣了
[00:18:27.860 --> 00:18:29.540]  當我們仰望耶和華
[00:18:29.540 --> 00:18:32.220]  當我們確信等候耶和華的時候
[00:18:32.220 --> 00:18:35.180]  上帝應許我們必交換能力
[00:18:35.180 --> 00:18:37.980]  上帝的能力要來代替我們的能力
[00:18:37.980 --> 00:18:43.860]  祂的剛強要代替我們的軟弱
[00:18:43.860 --> 00:18:45.500]  交換能力
[00:18:45.500 --> 00:18:46.100]  祂說什麼
[00:18:46.100 --> 00:18:48.580]  祂們必如鷹展翅上騰
[00:18:48.580 --> 00:18:52.220]  奔跑不困倦行走不疲乏
[00:18:52.220 --> 00:18:54.100]  各位姐妹求神幫助我們
[00:18:54.100 --> 00:18:56.660]  真的讓我們在基督徒信仰生活中間
[00:18:56.660 --> 00:18:58.820]  我們學習一件事情
[00:18:58.820 --> 00:19:00.340]  這邊講到奔跑
[00:19:00.340 --> 00:19:06.380]  這邊講到行走
[00:19:06.380 --> 00:19:10.820]  就是講到一些生活中很實際的一些例子
[00:19:10.820 --> 00:19:12.580]  當你體力好的時候
[00:19:12.580 --> 00:19:14.340]  你一定是跑的對不對
[00:19:14.340 --> 00:19:15.540]  你跑不動了呢
[00:19:15.540 --> 00:19:17.020]  你用走的對不對
[00:19:17.020 --> 00:19:18.700]  但是先知在這裡說
[00:19:18.700 --> 00:19:22.140]  奔跑不困倦行走不疲乏
[00:19:22.140 --> 00:19:22.900]  什麼意思
[00:19:22.900 --> 00:19:26.460]  無論你跑無論你走不疲乏
[00:19:26.460 --> 00:19:29.980]  你不是因為莫可奈何跑不動了才來走
[00:19:29.980 --> 00:19:31.180]  弟兄姊妹
[00:19:31.180 --> 00:19:33.580]  上帝要加力量給我們
[00:19:33.580 --> 00:19:35.180]  而這個力量從哪裡來
[00:19:35.180 --> 00:19:37.500]  這個力量從仰望耶和華
[00:19:37.500 --> 00:19:41.500]  或者說從等候耶和華而來
[00:19:41.500 --> 00:19:43.980]  所以求上帝幫助我們弟兄姊妹
[00:19:43.980 --> 00:19:47.140]  仰望祂是我們的力量
[00:19:47.140 --> 00:19:49.300]  今天我們看香港這個局勢
[00:19:49.300 --> 00:19:52.900]  其實讓我們非常的擔心
[00:19:52.900 --> 00:19:57.020]  特別前兩天機場的這種動亂
[00:19:57.020 --> 00:19:59.140]  今天可能還有遊行
[00:19:59.140 --> 00:20:01.260]  希望是一個和平的訴求
[00:20:01.260 --> 00:20:03.460]  我們真的好好為香港這個地方來打
[00:20:03.460 --> 00:20:05.300]  我們知道很多教會的弟兄姊妹
[00:20:05.300 --> 00:20:09.020]  在禱告會裡面甚至特別禱告
[00:20:09.020 --> 00:20:11.780]  香港教會的這些連鎖的禱告
[00:20:11.780 --> 00:20:13.340]  我們在那裡守望
[00:20:13.340 --> 00:20:14.580]  但是我們相信一件事情
[00:20:14.580 --> 00:20:18.540]  上帝一定會在其中掌權作主
[00:20:18.540 --> 00:20:21.860]  神賜福香港
[00:20:21.860 --> 00:20:23.460]  我自己在禱告的時候
[00:20:23.460 --> 00:20:26.260]  我自己常常想到一節的經文
[00:20:26.260 --> 00:20:27.660]  耶利米亞哥那裡講說
[00:20:27.660 --> 00:20:30.820]  神所賜的是賜平安的意念
[00:20:30.820 --> 00:20:32.900]  不是降災禍的意念
[00:20:32.900 --> 00:20:34.740]  我們在幕後有指望
[00:20:34.740 --> 00:20:36.540]  所以我們不一定那麼悲觀的
[00:20:36.540 --> 00:20:38.540]  看香港這個局勢
[00:20:38.540 --> 00:20:40.020]  我相信我們禱告
[00:20:40.020 --> 00:20:43.820]  相信耶和華所賜的是平安的意念
[00:20:43.820 --> 00:20:46.380]  要叫我們幕後有指望
[00:20:46.380 --> 00:20:48.780]  那今天我想從這節經文
[00:20:48.780 --> 00:20:51.660]  從這段經文跟弟兄姊妹分三方面
[00:20:51.660 --> 00:20:54.060]  相信祂是我們的依靠
[00:20:54.060 --> 00:20:56.540]  確信祂是我們的引導
[00:20:56.540 --> 00:21:00.140]  仰望祂是我們生活中隨時的力量
[00:21:00.140 --> 00:21:03.180]  不只是我們面對今天這樣的局勢
[00:21:03.180 --> 00:21:05.580]  同時也可以應用在
[00:21:05.580 --> 00:21:08.020]  弟兄姊妹我們每天生活當中
[00:21:08.020 --> 00:21:10.460]  我們可以在主面前重新得力
[00:21:10.460 --> 00:21:13.540]  我們一起禱告
[00:21:13.540 --> 00:21:14.500]  天父我們謝謝祢
[00:21:14.500 --> 00:21:17.180]  我們再次來到祢的面前
[00:21:17.180 --> 00:21:18.820]  我們仰望祢
[00:21:18.820 --> 00:21:23.740]  我們繼續為香港這個地方來禱告
[00:21:23.740 --> 00:21:25.860]  主啊不知道
[00:21:25.860 --> 00:21:28.860]  這樣的局勢什麼時候會止息
[00:21:28.860 --> 00:21:31.020]  但是主我們求祢的憐憫
[00:21:31.020 --> 00:21:32.340]  求祢的醫治
[00:21:32.340 --> 00:21:34.180]  臨到這個土地
[00:21:34.180 --> 00:21:36.620]  叫祢的百姓
[00:21:36.620 --> 00:21:38.620]  叫香港這個地圖
[00:21:38.620 --> 00:21:41.380]  主啊真的再次得主的醫治
[00:21:41.380 --> 00:21:42.940]  得主的保守
[00:21:42.940 --> 00:21:45.180]  我們再次向祢獻上仰望
[00:21:45.180 --> 00:21:47.060]  也護衛我們的心
[00:21:47.060 --> 00:21:49.820]  讓我們真的相信
[00:21:49.820 --> 00:21:51.980]  縱然外面的動盪不安
[00:21:51.980 --> 00:21:53.620]  大水氾濫的時候
[00:21:53.620 --> 00:21:56.620]  我們深信耶和華仍然坐著為王
[00:21:56.620 --> 00:21:59.660]  耶和華坐著為王直到永永遠遠
[00:21:59.660 --> 00:22:01.580]  謝謝主垂聽我們的禱告
[00:22:01.580 --> 00:22:03.380]  和耶穌基督的聲明
[00:22:03.380 --> 00:22:05.380]  阿們
