
[00:00:00.000 --> 00:00:02.360]  主要讓我們進入祢的同在
[00:15:39.800 --> 00:15:41.800]  我將來不知道會怎樣
[00:15:41.800 --> 00:15:42.800]  弟兄姐妹
[00:15:42.800 --> 00:15:44.800]  我想跟大家說
[00:15:44.800 --> 00:15:46.800]  神已經看見你
[00:15:46.800 --> 00:15:47.800]  祂看見的你
[00:15:47.800 --> 00:15:48.800]  不只是今天的你
[00:15:48.800 --> 00:15:51.800]  神是一個超持時空的神
[00:15:51.800 --> 00:15:52.800]  所以祂看見的你
[00:15:52.800 --> 00:15:54.800]  不只是今天的你
[00:15:54.800 --> 00:15:56.800]  是將來的你
[00:15:56.800 --> 00:15:59.800]  一個滿有盼望
[00:15:59.800 --> 00:16:01.800]  一個信服神的心意
[00:16:01.800 --> 00:16:03.800]  一個找到
[00:16:03.800 --> 00:16:06.800]  神為你預備的人生的使命
[00:16:06.800 --> 00:16:07.800]  你能夠活出來
[00:16:07.800 --> 00:16:09.800]  當你活出來的時候
[00:16:09.800 --> 00:16:11.800]  那些人就會在你的生命裡面
[00:16:11.800 --> 00:16:13.800]  見到神的真實
[00:16:13.800 --> 00:16:15.800]  在2004年
[00:16:15.800 --> 00:16:17.800]  我是同福第二年的
[00:16:17.800 --> 00:16:19.800]  全職侍奉的時候
[00:16:19.800 --> 00:16:21.800]  如果當年在同福的時候
[00:16:21.800 --> 00:16:23.800]  大家知道我們有一次
[00:16:23.800 --> 00:16:25.800]  有一個報道的行動
[00:16:25.800 --> 00:16:28.800]  就在上面的麗德村舉行
[00:16:28.800 --> 00:16:31.800]  我當年是負責這個項目的
[00:16:31.800 --> 00:16:32.800]  很忙的
[00:16:32.800 --> 00:16:34.800]  當天是星期日
[00:16:34.800 --> 00:16:37.800]  下午有百多位弟兄姐妹
[00:16:37.800 --> 00:16:40.800]  一起上麗德村報道
[00:16:40.800 --> 00:16:43.800]  有大人和小朋友
[00:16:43.800 --> 00:16:45.800]  上去的時候
[00:16:45.800 --> 00:16:48.800]  在街上一起唱詩敬拜
[00:16:48.800 --> 00:16:50.800]  好像唱聖誕歌那些
[00:16:50.800 --> 00:16:53.800]  其他的弟兄姐妹就在街頭報道
[00:16:53.800 --> 00:16:55.800]  見到那些人就傳福音
[00:16:55.800 --> 00:16:57.800]  我當時負責的項目
[00:16:57.800 --> 00:16:59.800]  之前很忙很忙碌
[00:16:59.800 --> 00:17:01.800]  到那天發生的時候
[00:17:01.800 --> 00:17:02.800]  都很忙碌
[00:17:02.800 --> 00:17:04.800]  但所有事情開始的時候
[00:17:04.800 --> 00:17:06.800]  我就變成自由身
[00:17:06.800 --> 00:17:09.800]  因為所有事情都順利進行中
[00:17:09.800 --> 00:17:11.800]  我見到那些弟兄姐妹很積極
[00:17:11.800 --> 00:17:12.800]  在街頭報道
[00:17:12.800 --> 00:17:13.800]  去傳福音
[00:17:13.800 --> 00:17:15.800]  我想參與
[00:17:15.800 --> 00:17:17.800]  我就發覺
[00:17:17.800 --> 00:17:19.800]  其他的弟兄姐妹就很有恩慈
[00:17:19.800 --> 00:17:21.800]  個個都很有修成
[00:17:21.800 --> 00:17:22.800]  跟別人講講
[00:17:22.800 --> 00:17:23.800]  信耶穌
[00:17:23.800 --> 00:17:25.800]  那天其實都
[00:17:25.800 --> 00:17:27.800]  接近有100個人信耶穌
[00:17:27.800 --> 00:17:28.800]  但是
[00:17:28.800 --> 00:17:31.800]  我那兩個小時就狂吃白果
[00:17:31.800 --> 00:17:33.800]  大家知道吃白果是什麼嗎
[00:17:33.800 --> 00:17:35.800]  見到
[00:17:35.800 --> 00:17:37.800]  見到有人
[00:17:37.800 --> 00:17:39.800]  信耶穌講兩句
[00:17:39.800 --> 00:17:40.800]  就迫我走了去
[00:17:40.800 --> 00:17:43.800]  連天真的小朋友
[00:17:43.800 --> 00:17:45.800]  離遠見到我都走了去
[00:17:45.800 --> 00:17:46.800]  所以
[00:17:46.800 --> 00:17:47.800]  那些弟兄姐妹就很開心
[00:17:47.800 --> 00:17:49.800]  我看到很多人信耶穌
[00:17:49.800 --> 00:17:51.800]  但是我就很飽
[00:17:51.800 --> 00:17:53.800]  因為吃了白果
[00:17:53.800 --> 00:17:55.800]  整個肚子都是白果
[00:17:55.800 --> 00:17:57.800]  在我心裡面
[00:17:57.800 --> 00:17:59.800]  就有一個呼求向神
[00:17:59.800 --> 00:18:00.800]  沒有人知道
[00:18:00.800 --> 00:18:02.800]  是我自己向神去呼求
[00:18:02.800 --> 00:18:03.800]  主啊
[00:18:03.800 --> 00:18:05.800]  可不可以給我有份
[00:18:05.800 --> 00:18:07.800]  我有份帶人信耶穌
[00:18:07.800 --> 00:18:10.800]  在心裡面祈願這個禱之後
[00:18:10.800 --> 00:18:12.800]  我自己都忘記了
[00:18:12.800 --> 00:18:13.800]  那天是禮拜日
[00:18:13.800 --> 00:18:15.800]  接著那個禮拜五
[00:18:15.800 --> 00:18:17.800]  其實是那一年度的
[00:18:17.800 --> 00:18:21.800]  第一次啟發課程的第一課
[00:18:21.800 --> 00:18:22.800]  又是我負責
[00:18:22.800 --> 00:18:24.800]  那時候都很多事要做
[00:18:24.800 --> 00:18:29.800]  那個就是當時的高威樓一樓舉行
[00:18:29.800 --> 00:18:31.800]  我又是負責人
[00:18:31.800 --> 00:18:32.800]  又是講員
[00:18:32.800 --> 00:18:34.800]  所以早點上去預備
[00:18:34.800 --> 00:18:36.800]  當時整個場
[00:18:36.800 --> 00:18:38.800]  有一位同工是負責歡迎
[00:18:38.800 --> 00:18:40.800]  我就在裡面收拾東西
[00:18:40.800 --> 00:18:43.800]  突然有一個男人走進來
[00:18:43.800 --> 00:18:45.800]  見到陌生人
[00:18:45.800 --> 00:18:47.800]  你有沒有登記
[00:18:47.800 --> 00:18:48.800]  沒有啊
[00:18:48.800 --> 00:18:50.800]  撞上來
[00:18:50.800 --> 00:18:53.800]  應該多數是沒有信耶穌
[00:18:53.800 --> 00:18:55.800]  我就一直跟他聊天
[00:18:55.800 --> 00:18:56.800]  認識一下他
[00:18:56.800 --> 00:18:58.800]  其實只是聊了一會
[00:18:58.800 --> 00:19:00.800]  心裡面突然間有個感動
[00:19:00.800 --> 00:19:01.800]  喂
[00:19:01.800 --> 00:19:03.800]  你相信耶穌嗎
[00:19:03.800 --> 00:19:04.800]  好啊
[00:19:04.800 --> 00:19:05.800]  多麼的震撼
[00:19:05.800 --> 00:19:07.800]  接著就跟他決志祈禱
[00:19:07.800 --> 00:19:10.800]  後來我才知道他跟我說
[00:19:10.800 --> 00:19:13.800]  其實他之前是撈篇的
[00:19:13.800 --> 00:19:18.800]  那一期他還在吃餅頭丸
[00:19:18.800 --> 00:19:19.800]  餅頭丸
[00:19:19.800 --> 00:19:22.800]  不知道為什麼會搖頭
[00:19:22.800 --> 00:19:24.800]  還在吃餅頭丸
[00:19:24.800 --> 00:19:27.800]  摸著摸著迷迷糊糊
[00:19:27.800 --> 00:19:30.800]  他說突然間有聲音跟他說
[00:19:30.800 --> 00:19:33.800]  當那聲音開的時候
[00:19:33.800 --> 00:19:35.800]  他就整個人醒了
[00:19:35.800 --> 00:19:37.800]  那聲音說什麼呢
[00:19:37.800 --> 00:19:41.800]  你是時候找我了
[00:19:41.800 --> 00:19:43.800]  他就知道是誰跟他說
[00:19:43.800 --> 00:19:45.800]  不知道為什麼
[00:19:45.800 --> 00:19:48.800]  他就知道我們在高威樓一樓
[00:19:48.800 --> 00:19:50.800]  那裡舉行啟發課程
[00:19:50.800 --> 00:19:51.800]  就自己撞上來
[00:19:51.800 --> 00:19:53.800]  就自己上了耶穌
[00:19:53.800 --> 00:19:56.800]  但是故事呢
[00:19:56.800 --> 00:19:57.800]  還沒結束
[00:19:57.800 --> 00:19:59.800]  你知不知道這個人是誰
[00:19:59.800 --> 00:20:00.800]  這個男人是誰
[00:20:00.800 --> 00:20:04.800]  就是我們的同工阿發哥
[00:20:04.800 --> 00:20:06.800]  大家見過阿發哥沒有
[00:20:06.800 --> 00:20:07.800]  他呢
[00:20:07.800 --> 00:20:10.800]  這位弟兄後來就成為我們的同工
[00:20:10.800 --> 00:20:13.800]  還厲害到娶了我們另一位同工
[00:20:13.800 --> 00:20:16.800]  現在就在這裡侍奉
[00:20:16.800 --> 00:20:19.800]  頂姐妹你想一下
[00:20:19.800 --> 00:20:21.800]  我除了告訴大家
[00:20:21.800 --> 00:20:24.800]  有一個同工和有人信耶穌之外
[00:20:24.800 --> 00:20:26.800]  你看整個人的人生
[00:20:26.800 --> 00:20:28.800]  2004年
[00:20:28.800 --> 00:20:30.800]  今年是2021年
[00:20:30.800 --> 00:20:32.800]  在2004年之前
[00:20:32.800 --> 00:20:34.800]  他整個人生
[00:20:34.800 --> 00:20:37.800]  原來神已經看到他
[00:20:37.800 --> 00:20:40.800]  原來神已經為他安排
[00:20:40.800 --> 00:20:42.800]  人生的使命
[00:20:42.800 --> 00:20:44.800]  頂姐妹我們都一樣
[00:20:44.800 --> 00:20:46.800]  神看見你
[00:20:46.800 --> 00:20:48.800]  為什麼
[00:20:48.800 --> 00:20:50.800]  因為神寶貴你
[00:20:50.800 --> 00:20:53.800]  神看我們每一個都寶貴
[00:20:53.800 --> 00:20:54.800]  我們每一個
[00:20:54.800 --> 00:20:56.800]  可能你覺得自己不重要
[00:20:56.800 --> 00:20:59.800]  但是神說你很重要
[00:20:59.800 --> 00:21:01.800]  可能覺得自己不厲害
[00:21:01.800 --> 00:21:03.800]  但是神說你好厲害
[00:21:03.800 --> 00:21:04.800]  在他眼裡
[00:21:04.800 --> 00:21:06.800]  不是人的眼裡
[00:21:06.800 --> 00:21:07.800]  這是第一個
[00:21:07.800 --> 00:21:09.800]  大家要記住我們自己的身份
[00:21:09.800 --> 00:21:10.800]  第二個
[00:21:10.800 --> 00:21:12.800]  不單止神看你為寶貴
[00:21:12.800 --> 00:21:15.800]  耶穌要你去表他
[00:21:15.800 --> 00:21:17.800]  我們繼續看
[00:21:17.800 --> 00:21:18.800]  《馬太福音》
[00:21:18.800 --> 00:21:19.800]  十章
[00:21:19.800 --> 00:21:20.800]  四十節
[00:21:20.800 --> 00:21:21.800]  我們一起讀
[00:21:21.800 --> 00:21:22.800]  一二三
[00:21:22.800 --> 00:21:25.800]  人接待你們就是接待我
[00:21:25.800 --> 00:21:30.800]  接待我就是接待那差我來的
[00:21:30.800 --> 00:21:33.800]  這裡有一條方程式
[00:21:33.800 --> 00:21:35.800]  我就是耶穌
[00:21:35.800 --> 00:21:37.800]  那差我來的就是天父
[00:21:37.800 --> 00:21:40.800]  這一句聖經
[00:21:40.800 --> 00:21:42.800]  有一個猶太人的背景
[00:21:42.800 --> 00:21:44.800]  當時根據猶太人的傳統
[00:21:44.800 --> 00:21:46.800]  如果主人猜派一個人
[00:21:46.800 --> 00:21:47.800]  我舉個例子
[00:21:47.800 --> 00:21:48.800]  譬如我是主人
[00:21:48.800 --> 00:21:51.800]  我猜派阿左去代表我
[00:21:51.800 --> 00:21:53.800]  去傳達信息
[00:21:53.800 --> 00:21:55.800]  或者代表我做的事情
[00:21:55.800 --> 00:21:56.800]  其實實質上
[00:21:56.800 --> 00:22:01.800]  阿左就完全等於我本人
[00:22:01.800 --> 00:22:02.800]  換句話說
[00:22:02.800 --> 00:22:06.800]  他的行為言行舉止
[00:22:06.800 --> 00:22:10.800]  直接影響我的名聲
[00:22:10.800 --> 00:22:12.800]  影響我的榮辱
[00:22:12.800 --> 00:22:13.800]  所以很重要
[00:22:13.800 --> 00:22:16.800]  如果用這個方程式來解釋聖經
[00:22:16.800 --> 00:22:19.800]  大家會發覺很奇怪
[00:22:19.800 --> 00:22:21.800]  我們每一個代表耶穌
[00:22:21.800 --> 00:22:24.800]  也代表上帝
[00:22:24.800 --> 00:22:28.800]  這個可能在概念上我們明白
[00:22:28.800 --> 00:22:30.800]  但實質上
[00:22:30.800 --> 00:22:31.800]  原來耶穌在說
[00:22:31.800 --> 00:22:34.800]  我們真的在代表他
[00:22:34.800 --> 00:22:36.800]  他真的具體在代表他
[00:22:36.800 --> 00:22:40.800]  即是說我們每一個言行舉止
[00:22:40.800 --> 00:22:43.800]  是直接影響上帝的聲譽
[00:22:43.800 --> 00:22:44.800]  換句話說
[00:22:44.800 --> 00:22:46.800]  你想想如果你是上帝
[00:22:46.800 --> 00:22:48.800]  你不會選擇那些
[00:22:48.800 --> 00:22:50.800]  都不知道信不信得過的人
[00:22:50.800 --> 00:22:52.800]  都不知道是什麼人
[00:22:52.800 --> 00:22:55.800]  誰是誰的人去代表你
[00:22:55.800 --> 00:22:56.800]  換句話說
[00:22:56.800 --> 00:22:57.800]  我們反過來看
[00:22:57.800 --> 00:22:59.800]  神是怎樣看重你和我
[00:22:59.800 --> 00:23:02.800]  他可以選擇我們去代表他
[00:23:02.800 --> 00:23:05.800]  我們的行為舉止
[00:23:05.800 --> 00:23:07.800]  是直接影響他的榮辱
[00:23:07.800 --> 00:23:08.800]  真的很奇怪
[00:23:08.800 --> 00:23:10.800]  不單是這樣
[00:23:10.800 --> 00:23:12.800]  我們寶貴到一個地步
[00:23:12.800 --> 00:23:15.800]  就是接不接待我們的人
[00:23:15.800 --> 00:23:17.800]  不同的後果
[00:23:17.800 --> 00:23:18.800]  不同的結果
[00:23:18.800 --> 00:23:20.800]  那些不接待我們的人
[00:23:20.800 --> 00:23:21.800]  是怎樣呢
[00:23:21.800 --> 00:23:22.800]  我們繼續看馬太福音十章
[00:23:22.800 --> 00:23:24.800]  十四至十五節
[00:23:24.800 --> 00:23:25.800]  我們一起讀
[00:23:25.800 --> 00:23:26.800]  一二三
[00:23:26.800 --> 00:23:28.800]  凡不接待你們
[00:23:28.800 --> 00:23:30.800]  不聽你們話的人
[00:23:30.800 --> 00:23:32.800]  你們離開那家
[00:23:32.800 --> 00:23:34.800]  或是那城的時候
[00:23:34.800 --> 00:23:37.800]  就把腳上的塵土堵下去
[00:23:37.800 --> 00:23:39.800]  我實在告訴你們
[00:23:39.800 --> 00:23:41.800]  當審判的日子
[00:23:41.800 --> 00:23:44.800]  所多瑪和和摩拉所受的
[00:23:44.800 --> 00:23:46.800]  比那城還容易呢
[00:23:46.800 --> 00:23:49.800]  把腳上的塵土堵下去
[00:23:49.800 --> 00:23:51.800]  有一個猶太人的背景
[00:23:51.800 --> 00:23:52.800]  大家都知道
[00:23:52.800 --> 00:23:55.800]  猶太人是不喜歡非猶太人的
[00:23:55.800 --> 00:23:57.800]  是很輕視他們的
[00:23:57.800 --> 00:23:58.800]  叫外邦人
[00:23:58.800 --> 00:23:59.800]  所以當時的猶太人
[00:23:59.800 --> 00:24:02.800]  一經過屬於外邦人的地方
[00:24:02.800 --> 00:24:04.800]  一過了邊界
[00:24:04.800 --> 00:24:06.800]  他們就這樣
[00:24:06.800 --> 00:24:09.800]  把腳上的塵土拍走
[00:24:09.800 --> 00:24:10.800]  換句話說
[00:24:10.800 --> 00:24:11.800]  代表什麼
[00:24:11.800 --> 00:24:13.800]  我和你劃清界線
[00:24:13.800 --> 00:24:15.800]  和你一切都沒有關係
[00:24:15.800 --> 00:24:18.800]  耶穌就用這個背景來講什麼呢
[00:24:18.800 --> 00:24:21.800]  如果你去努力去傳福音
[00:24:21.800 --> 00:24:23.800]  那些人聽你講的
[00:24:23.800 --> 00:24:25.800]  就是接待你
[00:24:25.800 --> 00:24:28.800]  但如果他不聽你講
[00:24:28.800 --> 00:24:30.800]  他不接待你
[00:24:30.800 --> 00:24:33.800]  就代表你已經盡了你的責任
[00:24:33.800 --> 00:24:35.800]  你已經OK了
[00:24:35.800 --> 00:24:37.800]  至於將來審判
[00:24:37.800 --> 00:24:38.800]  他不聽你講
[00:24:38.800 --> 00:24:39.800]  不接待你
[00:24:39.800 --> 00:24:41.800]  就是他們自己負責
[00:24:41.800 --> 00:24:44.800]  如果接待我們的人又如何呢
[00:24:44.800 --> 00:24:45.800]  我們繼續看
[00:24:45.800 --> 00:24:46.800]  《馬太福音》
[00:24:46.800 --> 00:24:48.800]  將41至42節
[00:24:48.800 --> 00:24:49.800]  這兩節聖經一起讀
[00:24:49.800 --> 00:24:50.800]  123
[00:24:50.800 --> 00:24:52.800]  人因為先知的名
[00:24:52.800 --> 00:24:53.800]  接待先知
[00:24:53.800 --> 00:24:56.800]  必得先知所得的賞賜
[00:24:56.800 --> 00:24:58.800]  人因為二人的名
[00:24:58.800 --> 00:24:59.800]  接待二人
[00:24:59.800 --> 00:25:02.800]  必得二人所得的賞賜
[00:25:02.800 --> 00:25:03.800]  無論何人
[00:25:03.800 --> 00:25:05.800]  因為門徒的名
[00:25:05.800 --> 00:25:06.800]  只拜一杯涼水
[00:25:06.800 --> 00:25:09.800]  給這小子裡的一個
[00:25:09.800 --> 00:25:10.800]  喝
[00:25:10.800 --> 00:25:12.800]  我實在告訴你們
[00:25:12.800 --> 00:25:15.800]  這人不能不得賞賜
[00:25:15.800 --> 00:25:16.800]  這兩節聖經
[00:25:16.800 --> 00:25:18.800]  其實有三個平衡的觀念
[00:25:18.800 --> 00:25:19.800]  就是哪三個呢
[00:25:19.800 --> 00:25:21.800]  大家看到了
[00:25:21.800 --> 00:25:22.800]  如果接待先知的
[00:25:22.800 --> 00:25:24.800]  就得到先知的賞賜
[00:25:24.800 --> 00:25:25.800]  接待二人的
[00:25:25.800 --> 00:25:27.800]  就得到二人的賞賜
[00:25:27.800 --> 00:25:32.800]  接待小子裡的一個
[00:25:32.800 --> 00:25:34.800]  接待小子裡的一個
[00:25:34.800 --> 00:25:36.800]  你也得到很大的賞賜
[00:25:36.800 --> 00:25:39.800]  這兩節聖經三個平衡的觀念
[00:25:39.800 --> 00:25:41.800]  只是傳遞一個訊息
[00:25:41.800 --> 00:25:45.800]  逢你接待上帝的代表
[00:25:45.800 --> 00:25:47.800]  你也會得到賞賜
[00:25:47.800 --> 00:25:49.800]  這些賞賜是不是一樣的呢
[00:25:49.800 --> 00:25:51.800]  不是一樣的
[00:25:51.800 --> 00:25:53.800]  如果你只看文字
[00:25:53.800 --> 00:25:55.800]  就覺得有等級的
[00:25:55.800 --> 00:25:57.800]  接待先知當然是先知最大
[00:25:57.800 --> 00:25:59.800]  最多的賞賜
[00:25:59.800 --> 00:26:00.800]  接待二人
[00:26:00.800 --> 00:26:01.800]  二人都是好東西
[00:26:01.800 --> 00:26:04.800]  得到很多賞賜
[00:26:04.800 --> 00:26:06.800]  不過沒有那麼多
[00:26:06.800 --> 00:26:08.800]  最少的賞賜是什麼呢
[00:26:08.800 --> 00:26:12.800]  你接待小子裡的其中一個
[00:26:12.800 --> 00:26:13.800]  但事實上不是
[00:26:13.800 --> 00:26:15.800]  其實真正的意思是剛剛相反
[00:26:15.800 --> 00:26:16.800]  剛剛相反
[00:26:16.800 --> 00:26:17.800]  為什麼這麼說呢
[00:26:17.800 --> 00:26:18.800]  有兩個意思
[00:26:18.800 --> 00:26:20.800]  有兩個原因
[00:26:20.800 --> 00:26:21.800]  第一
[00:26:21.800 --> 00:26:23.800]  你看無論何人
[00:26:23.800 --> 00:26:25.800]  就是42節開始
[00:26:25.800 --> 00:26:26.800]  41節
[00:26:26.800 --> 00:26:28.800]  用那些文字
[00:26:28.800 --> 00:26:31.800]  說兩個種類的人
[00:26:31.800 --> 00:26:33.800]  而後面那一節
[00:26:33.800 --> 00:26:36.800]  多文字都說一個種類的人
[00:26:36.800 --> 00:26:37.800]  換句話說
[00:26:37.800 --> 00:26:38.800]  文字
[00:26:38.800 --> 00:26:39.800]  如果在聖經裡
[00:26:39.800 --> 00:26:41.800]  用很多文字去形容一件事
[00:26:41.800 --> 00:26:43.800]  就代表那件事很重要
[00:26:43.800 --> 00:26:44.800]  換句話說
[00:26:44.800 --> 00:26:47.800]  你款待
[00:26:47.800 --> 00:26:48.800]  接待
[00:26:48.800 --> 00:26:50.800]  那群小子的其中一個
[00:26:50.800 --> 00:26:52.800]  是很重要的
[00:26:52.800 --> 00:26:53.800]  還有
[00:26:53.800 --> 00:26:54.800]  第二個原因是
[00:26:54.800 --> 00:26:55.800]  藍色的字
[00:26:55.800 --> 00:26:57.800]  耶穌特意強調
[00:26:57.800 --> 00:26:59.800]  我實實在在的告訴你
[00:26:59.800 --> 00:27:01.800]  逢且在聖經裡
[00:27:01.800 --> 00:27:03.800]  耶穌說我實實在在告訴你
[00:27:03.800 --> 00:27:06.800]  代表那些賞賜是很多
[00:27:06.800 --> 00:27:08.800]  那件事是非常重要
[00:27:08.800 --> 00:27:10.800]  那群人是非常重要
[00:27:10.800 --> 00:27:13.800]  所以接待小子是完全不同的
[00:27:13.800 --> 00:27:14.800]  小子的一個
[00:27:14.800 --> 00:27:16.800]  小子的一個是什麼呢
[00:27:16.800 --> 00:27:18.800]  就是你和我
[00:27:18.800 --> 00:27:19.800]  所以不是先知
[00:27:19.800 --> 00:27:20.800]  不是人
[00:27:20.800 --> 00:27:21.800]  是你和我
[00:27:21.800 --> 00:27:23.800]  接待我們的人
[00:27:23.800 --> 00:27:24.800]  所以今天
[00:27:24.800 --> 00:27:25.800]  從人的角度
[00:27:25.800 --> 00:27:26.800]  怎樣普通
[00:27:26.800 --> 00:27:28.800]  我們怎樣覺得自己平凡
[00:27:28.800 --> 00:27:29.800]  普通
[00:27:29.800 --> 00:27:31.800]  沒有價值也好
[00:27:31.800 --> 00:27:33.800]  如果我們
[00:27:33.800 --> 00:27:34.800]  代表耶穌
[00:27:34.800 --> 00:27:35.800]  換句話說
[00:27:35.800 --> 00:27:37.800]  我們門徒已經是代表耶穌
[00:27:37.800 --> 00:27:40.800]  你的身份就馬上變為尊貴無比
[00:27:40.800 --> 00:27:41.800]  接待你的人
[00:27:41.800 --> 00:27:44.800]  可以得到意想不到的賞賜
[00:27:44.800 --> 00:27:45.800]  等於知不知道
[00:27:45.800 --> 00:27:48.800]  究竟你是怎樣看自己的
[00:27:48.800 --> 00:27:51.800]  你怎樣看自己
[00:27:51.800 --> 00:27:53.800]  你覺不覺得
[00:27:53.800 --> 00:27:55.800]  你認不認同
[00:27:55.800 --> 00:27:57.800]  神的眼裡面
[00:27:57.800 --> 00:27:59.800]  你是寶貴無比
[00:27:59.800 --> 00:28:02.800]  你覺不覺得門徒的身份
[00:28:02.800 --> 00:28:04.800]  不是一般的
[00:28:04.800 --> 00:28:06.800]  是超級重要的
[00:28:06.800 --> 00:28:08.800]  接待你的人
[00:28:08.800 --> 00:28:10.800]  神都接待
[00:28:10.800 --> 00:28:12.800]  重視你的人
[00:28:12.800 --> 00:28:14.800]  神都重視
[00:28:14.800 --> 00:28:17.800]  可能在人的環境裡面
[00:28:17.800 --> 00:28:19.800]  可能我們覺得自己沒有身份
[00:28:19.800 --> 00:28:20.800]  但在神裡面
[00:28:20.800 --> 00:28:22.800]  我們永遠都是尊貴
[00:28:22.800 --> 00:28:24.800]  以下這位姊妹
[00:28:24.800 --> 00:28:25.800]  是一個印度人
[00:28:25.800 --> 00:28:27.800]  最近印度發生很多事
[00:28:27.800 --> 00:28:28.800]  剛好
[00:28:28.800 --> 00:28:30.800]  我看到見證
[00:28:30.800 --> 00:28:33.800]  就是馬歇爾這位姊妹
[00:28:33.800 --> 00:28:35.800]  這位姊妹有什麼特別呢
[00:28:35.800 --> 00:28:37.800]  她的家族
[00:28:37.800 --> 00:28:40.800]  是一個印度教徒的家族
[00:28:40.800 --> 00:28:42.800]  馬歇爾的上三代
[00:28:42.800 --> 00:28:46.800]  是馬來西亞最大的印度廟的首席祭司
[00:28:46.800 --> 00:28:48.800]  大家可以想像
[00:28:48.800 --> 00:28:50.800]  她的家族都是祭司
[00:28:50.800 --> 00:28:52.800]  馬歇爾從小到大
[00:28:52.800 --> 00:28:55.800]  就是在那種宗教生活裡面
[00:28:55.800 --> 00:28:57.800]  但馬歇爾有一個心
[00:28:57.800 --> 00:29:00.800]  他很想找到這個宇宙
[00:29:00.800 --> 00:29:02.800]  真正的神
[00:29:02.800 --> 00:29:04.800]  但很難找到
[00:29:04.800 --> 00:29:06.800]  印度教
[00:29:06.800 --> 00:29:08.800]  很難找到真神
[00:29:08.800 --> 00:29:10.800]  因為印度教有多少神呢
[00:29:10.800 --> 00:29:12.800]  是330萬個
[00:29:12.800 --> 00:29:14.800]  其實等於香港人口一半
[00:29:14.800 --> 00:29:17.800]  330萬個神怎樣找呢
[00:29:17.800 --> 00:29:19.800]  他找不到
[00:29:19.800 --> 00:29:23.800]  他雖然有這個項目
[00:29:23.800 --> 00:29:24.800]  但找不到
[00:29:24.800 --> 00:29:26.800]  但當馬歇爾長大的時候
[00:29:26.800 --> 00:29:28.800]  他患了一個怪病
[00:29:28.800 --> 00:29:31.800]  這個怪病就是令到他身體越來越虛弱
[00:29:31.800 --> 00:29:33.800]  可以上班突然間暈倒
[00:29:33.800 --> 00:29:34.800]  他爸爸很疼他
[00:29:34.800 --> 00:29:36.800]  有一次就帶他去
[00:29:36.800 --> 00:29:38.800]  一間印度廟求醫
[00:29:38.800 --> 00:29:40.800]  馬歇爾很想找到神
[00:29:40.800 --> 00:29:42.800]  他不知道是什麼
[00:29:42.800 --> 00:29:44.800]  印度廟有一個很大的偶像
[00:29:44.800 --> 00:29:46.800]  很多隻手
[00:29:46.800 --> 00:29:48.800]  就撲過去
[00:29:48.800 --> 00:29:50.800]  抱著偶像去祈禱求醫
[00:29:50.800 --> 00:29:51.800]  因為很辛苦
[00:29:51.800 --> 00:29:53.800]  經常暈倒不知道為什麼
[00:29:53.800 --> 00:29:56.800]  他是被當時印度廟的祭祀罵
[00:29:56.800 --> 00:29:58.800]  這個下賤的女人
[00:29:58.800 --> 00:29:59.800]  你沒有地位
[00:29:59.800 --> 00:30:01.800]  你沒有身份
[00:30:01.800 --> 00:30:04.800]  你和神是不會理你的
[00:30:04.800 --> 00:30:07.800]  你和神永遠是一道牆隔著
[00:30:07.800 --> 00:30:09.800]  你這個下賤的人
[00:30:09.800 --> 00:30:12.800]  竟然闖入聖地褻瀆神明
[00:30:12.800 --> 00:30:13.800]  你快點走
[00:30:13.800 --> 00:30:17.800]  他一邊罵一邊趕他走
[00:30:17.800 --> 00:30:20.800]  後來馬歇爾的病越來越嚴重
[00:30:20.800 --> 00:30:21.800]  不是暈倒
[00:30:21.800 --> 00:30:23.800]  是全身都很痛
[00:30:23.800 --> 00:30:25.800]  他找了很多很多醫生
[00:30:25.800 --> 00:30:27.800]  那些醫生沒有辦法
[00:30:27.800 --> 00:30:29.800]  因為根本不知道原因
[00:30:29.800 --> 00:30:32.800]  所以醫生唯有開止痛藥給他
[00:30:32.800 --> 00:30:35.800]  那一晚他在自己的房間裡
[00:30:35.800 --> 00:30:37.800]  很痛
[00:30:37.800 --> 00:30:39.800]  劇痛難忍
[00:30:39.800 --> 00:30:44.800]  他突然間腦裡投現一個記憶
[00:30:44.800 --> 00:30:48.800]  就是不知道很久之前
[00:30:48.800 --> 00:30:52.800]  他曾經在街上收過一張單張
[00:30:52.800 --> 00:30:54.800]  那張單張他什麼都不記得了
[00:30:54.800 --> 00:30:55.800]  他只記得一個字
[00:30:55.800 --> 00:30:57.800]  就是耶穌能救你
[00:30:57.800 --> 00:30:59.800]  第二個記憶就是
[00:30:59.800 --> 00:31:01.800]  他這個家族全部都是印度教徒
[00:31:01.800 --> 00:31:03.800]  他不可能認識信耶穌的人
[00:31:03.800 --> 00:31:07.800]  不知道為什麼有一年有一張聖誕卡寄給他
[00:31:07.800 --> 00:31:10.800]  那張聖誕卡寫著救主耶穌
[00:31:10.800 --> 00:31:14.800]  他在一個無助的情況之下
[00:31:14.800 --> 00:31:16.800]  他說既然救主耶穌
[00:31:16.800 --> 00:31:17.800]  耶穌能救我
[00:31:17.800 --> 00:31:19.800]  我就向耶穌呼求
[00:31:19.800 --> 00:31:21.800]  他說耶穌
