
[00:00:00.000 --> 00:00:03.020]  在我們聽到之前我們一起祈禱
[00:23:24.880 --> 00:23:27.880]  鯊魚看到小魚的時候
[00:23:27.880 --> 00:23:32.880]  他按他的本能,也因著生理的需要不停地撞擊
[00:23:32.880 --> 00:23:37.880]  希望撞破之後進去吃小魚
[00:23:37.880 --> 00:23:42.880]  結果一次、兩次、三次、四次都做不到的時候
[00:23:42.880 --> 00:23:46.880]  這些鯊魚就縮在一起
[00:23:46.880 --> 00:23:52.880]  於是實驗的人員就將玻璃慢慢拿走了
[00:23:52.880 --> 00:23:58.880]  那些鯊魚就和那些魚一起相碰
[00:23:58.880 --> 00:24:02.880]  你猜發生了一個什麼現象呢?
[00:24:02.880 --> 00:24:04.880]  這個現象就是
[00:24:04.880 --> 00:24:10.880]  那些小的魚很大膽地游去那些鯊魚那裡
[00:24:10.880 --> 00:24:13.880]  那些鯊魚當然是吃他
[00:24:13.880 --> 00:24:16.880]  這樣問當然不是
[00:24:16.880 --> 00:24:19.880]  那些鯊魚反而逃避他
[00:24:19.880 --> 00:24:21.880]  因為他的回憶就是
[00:24:21.880 --> 00:24:23.880]  他曾經想吃這些魚
[00:24:23.880 --> 00:24:25.880]  但是怎麼吃也吃不到
[00:24:25.880 --> 00:24:28.880]  而且他撞到受傷
[00:24:28.880 --> 00:24:33.880]  各位,這一種就是一種自我的設限
[00:24:33.880 --> 00:24:35.880]  所以很多時候
[00:24:35.880 --> 00:24:39.880]  我們這個我不能夠得到發揮的時候
[00:24:39.880 --> 00:24:43.880]  是不是我們心理上有了阻礙呢?
[00:24:43.880 --> 00:24:45.880]  很多人在祈禱的時候
[00:24:45.880 --> 00:24:48.880]  他沒有蒙到英文
[00:24:48.880 --> 00:24:51.880]  因為上帝好像不理他
[00:24:51.880 --> 00:24:56.880]  於是慢慢慢慢他就不再祈禱了
[00:24:56.880 --> 00:25:02.880]  他就失去了禱告那一種屬靈的能力
[00:25:02.880 --> 00:25:06.880]  我有很多事情求上帝都好像沒有聽
[00:25:06.880 --> 00:25:10.880]  我也不想現在退休了
[00:25:10.880 --> 00:25:14.880]  但是現實就是這樣
[00:25:14.880 --> 00:25:19.880]  所以你就需要有這一種的醒覺
[00:25:19.880 --> 00:25:21.880]  但是上帝不讓我退休
[00:25:21.880 --> 00:25:24.880]  原來祂還有更好的事情讓我做
[00:25:24.880 --> 00:25:27.880]  你能夠看穿的時間
[00:25:27.880 --> 00:25:31.880]  你就能夠去接受並且知道
[00:25:31.880 --> 00:25:35.880]  上帝不是你的黃大仙有求必應
[00:25:35.880 --> 00:25:37.880]  其實祂有應你
[00:25:37.880 --> 00:25:41.880]  但不是用祂的方法給你
[00:25:41.880 --> 00:25:47.880]  自覺也要自覺自己在找什麼
[00:25:47.880 --> 00:25:50.880]  這是一位我們中國很出名
[00:25:50.880 --> 00:25:55.880]  也是諾貝爾文學獎的得主莫言所說
[00:25:55.880 --> 00:25:59.880]  莫言在六十歲的時候得到這個獎
[00:25:59.880 --> 00:26:03.880]  是我們中國人首開記錄的第一人
[00:26:03.880 --> 00:26:07.880]  他曾經用了一個字
[00:26:07.880 --> 00:26:11.880]  這個字就是我今天講道裡面有提到的
[00:26:11.880 --> 00:26:13.880]  一個「我」字
[00:26:13.880 --> 00:26:16.880]  這個「我」字他發現了
[00:26:16.880 --> 00:26:18.880]  如果少了一撇
[00:26:18.880 --> 00:26:21.880]  變成了什麼字
[00:26:21.880 --> 00:26:23.880]  不要不懂這個字
[00:26:23.880 --> 00:26:25.880]  小學應該教的
[00:26:25.880 --> 00:26:27.880]  「我」字沒有了那一撇
[00:26:27.880 --> 00:26:30.880]  變成了「找」字
[00:26:30.880 --> 00:26:34.880]  他就問很多人沒有了那一撇之後
[00:26:34.880 --> 00:26:37.880]  他去找 想找什麼呢
[00:26:37.880 --> 00:26:40.880]  商人要找錢 政客找權力
[00:26:40.880 --> 00:26:43.880]  明星找名氣 軍人找榮譽
[00:26:43.880 --> 00:26:45.880]  學生找什麼 各位
[00:26:45.880 --> 00:26:50.880]  當然是找分數
[00:26:50.880 --> 00:26:55.880]  莫言在找的當中他的自覺是什麼呢
[00:26:55.880 --> 00:26:58.880]  過了六十歲的人
[00:26:58.880 --> 00:27:02.880]  他找到的是健康和快樂
[00:27:02.880 --> 00:27:04.880]  沒有健康和快樂
[00:27:04.880 --> 00:27:08.880]  你找到什麼都是浮雲
[00:27:08.880 --> 00:27:12.880]  這是一個「唔」
[00:27:12.880 --> 00:27:14.880]  各位
[00:27:14.880 --> 00:27:17.880]  一個人能夠活出他的真「我」
[00:27:17.880 --> 00:27:19.880]  是相當重要
[00:27:19.880 --> 00:27:21.880]  最近在這個地方
[00:27:21.880 --> 00:27:23.880]  我們請到李怡先生
[00:27:23.880 --> 00:27:26.880]  在十一月二十五日的周會
[00:27:26.880 --> 00:27:31.880]  那次我自己也挺認同他所看的一個觀點
[00:27:31.880 --> 00:27:35.880]  他說到了我這樣的年紀已經八十歲了
[00:27:35.880 --> 00:27:37.880]  不是我 是李怡
[00:27:37.880 --> 00:27:39.880]  很多時候回顧我們的人生
[00:27:39.880 --> 00:27:44.880]  會發現絕大多數的人
[00:27:44.880 --> 00:27:48.880]  是沒有忠於自己去活的
[00:27:48.880 --> 00:27:52.880]  他說在澳洲有一個護士寫了一本書
[00:27:52.880 --> 00:27:55.880]  提到大多數臨終的病人
[00:27:55.880 --> 00:27:58.880]  講到人生的第一件憾事
[00:27:58.880 --> 00:28:00.880]  就是後悔
[00:28:00.880 --> 00:28:06.880]  他沒有勇敢忠於自己去追求夢想
[00:28:06.880 --> 00:28:08.880]  最終他發現自己
[00:28:08.880 --> 00:28:14.880]  一生只活在父母或朋友的期望裡
[00:28:14.880 --> 00:28:18.880]  臨終的人最常說的一句話
[00:28:18.880 --> 00:28:21.880]  我真的希望自己當年
[00:28:21.880 --> 00:28:25.880]  有勇氣去做自己真正的「我」
[00:28:25.880 --> 00:28:29.880]  做自己真正想做的事
[00:28:29.880 --> 00:28:34.880]  而不是去選擇別人的期望
[00:28:34.880 --> 00:28:37.880]  他鼓勵我們的大學生
[00:28:37.880 --> 00:28:40.880]  要做自己應該做的事
[00:28:40.880 --> 00:28:43.880]  趁自己年輕勇敢地去做
[00:28:43.880 --> 00:28:46.880]  想做的事
[00:28:46.880 --> 00:28:49.880]  各位
[00:28:49.880 --> 00:28:54.880]  你是不是一個這樣的人呢
[00:28:54.880 --> 00:28:59.880]  在今天整個社會壓制著我的時間
[00:28:59.880 --> 00:29:03.880]  你的「我」是不是有出現呢
[00:29:03.880 --> 00:29:05.880]  講時間關係
[00:29:05.880 --> 00:29:08.880]  我還有一些你看我在網上的講章
[00:29:08.880 --> 00:29:12.880]  不過最後我很想大家記得
[00:29:12.880 --> 00:29:19.880]  在粵語殘片裡經常出現一句話
[00:29:19.880 --> 00:29:20.880]  一句對白
[00:29:20.880 --> 00:29:24.880]  我很深刻經常都聽到
[00:29:24.880 --> 00:29:28.880]  就是兩個主角在聊天
[00:29:28.880 --> 00:29:31.880]  「你醒未呀」
[00:29:31.880 --> 00:29:34.880]  你想想我們看粵語殘片那些
[00:29:34.880 --> 00:29:36.880]  很多位有講
[00:29:36.880 --> 00:29:41.880]  「你醒未呀」是對身邊的人提句
[00:29:41.880 --> 00:29:43.880]  他不夠自覺
[00:29:43.880 --> 00:29:46.880]  他要醒
[00:29:46.880 --> 00:29:48.880]  對於自己來說
[00:29:48.880 --> 00:29:51.880]  我自己都提醒自己
[00:29:51.880 --> 00:29:55.880]  沒有人提醒我「你醒未呀」
[00:29:55.880 --> 00:29:57.880]  當然太太經常提醒
[00:29:57.880 --> 00:29:59.880]  提醒我都不太開心
[00:29:59.880 --> 00:30:01.880]  但的確是好的
[00:30:01.880 --> 00:30:03.880]  「你醒未呀」
[00:30:03.880 --> 00:30:05.880]  我提醒我自己
[00:30:05.880 --> 00:30:07.880]  「我醒未呀」
[00:30:07.880 --> 00:30:09.880]  各位
[00:30:09.880 --> 00:30:12.880]  我們要常常活著
[00:30:12.880 --> 00:30:14.880]  是要醒著的
[00:30:14.880 --> 00:30:16.880]  我們一起祈禱
[00:30:16.880 --> 00:30:18.880]  上主教導我們
[00:30:18.880 --> 00:30:20.880]  常能夠自覺
[00:30:20.880 --> 00:30:21.880]  自省
[00:30:21.880 --> 00:30:23.880]  自悟
[00:30:23.880 --> 00:30:26.880]  自覺我們自己是哪一位
[00:30:26.880 --> 00:30:29.880]  自覺我們自己的價值
[00:30:29.880 --> 00:30:31.880]  讓我們在自覺當中
[00:30:31.880 --> 00:30:33.880]  有更新
[00:30:33.880 --> 00:30:34.880]  改進
[00:30:34.880 --> 00:30:36.880]  成為有價值的人
[00:30:36.880 --> 00:30:38.880]  阿們
