
[00:00:00.000 --> 00:00:02.060]  今天是中國年的除夕
[00:19:44.260 --> 00:19:47.840]  卑女的面前三次就不認耶穌
[00:19:47.840 --> 00:19:49.880]  他也是十分平凡
[00:19:49.880 --> 00:19:55.000]  可能今天你我也像他一樣很血氣很衝動
[00:19:55.000 --> 00:20:00.380]  我們看見聖經裡面神所使用都是很平凡跟你我差不多
[00:20:00.380 --> 00:20:02.420]  但雖然如此
[00:20:02.420 --> 00:20:04.740]  他們卻有一個共同點
[00:20:04.740 --> 00:20:07.300]  當神使用他們的時候
[00:20:07.300 --> 00:20:09.860]  他們沒有推脫
[00:20:09.860 --> 00:20:11.380]  我再一次說
[00:20:11.380 --> 00:20:13.680]  當神使用他們的時候
[00:20:13.680 --> 00:20:17.780]  他們沒有推脫不去
[00:20:17.780 --> 00:20:20.080]  他們敢於跟隨
[00:20:20.080 --> 00:20:23.420]  為主興起與主同工
[00:20:23.420 --> 00:20:25.200]  而他們一跟隨
[00:20:25.200 --> 00:20:29.300]  就經歷與神同工的能力
[00:20:29.300 --> 00:20:33.920]  在史書現代第三章當中你還記得彼得跟約翰到了聖殿的門口
[00:20:33.920 --> 00:20:38.520]  看見有一個人坐在聖殿的門口生來是瘸腿的
[00:20:38.520 --> 00:20:42.360]  我相信那天彼得心中有很大的掙扎
[00:20:42.360 --> 00:20:45.940]  那就如果耶穌在這裡就好了
[00:20:45.940 --> 00:20:50.560]  如果耶穌在這裡耶穌一定能夠醫治這個瘸腿
[00:20:50.560 --> 00:20:52.600]  但其實耶穌不在這裡
[00:20:52.600 --> 00:20:53.620]  我呢
[00:20:53.620 --> 00:20:55.420]  我可以嗎
[00:20:55.420 --> 00:20:57.980]  我可以成為神蹟的器皿嗎
[00:20:57.980 --> 00:21:01.060]  過去他看見耶穌行多少的神蹟
[00:21:01.060 --> 00:21:03.360]  但他從來不覺得他可以做
[00:21:03.360 --> 00:21:07.200]  他自己可以成為那神蹟的器皿
[00:21:07.200 --> 00:21:11.800]  那天當他憑著信心為主興起
[00:21:11.800 --> 00:21:15.140]  他為那個瘸腿的人宣告禱告
[00:21:15.140 --> 00:21:19.740]  今何以我都沒有奉拿上耶穌的名叫你起來行走
[00:21:19.740 --> 00:21:24.680]  結果那個瘸腿的人就立刻得到醫治走著跳著讚美神
[00:21:24.680 --> 00:21:26.400]  Hallelujah
[00:21:26.400 --> 00:21:31.780]  弟兄姊妹我深深的相信這神今年要在我們教會中所做的工作
[00:21:31.780 --> 00:21:35.620]  神要在我們中間興起許多的弟兄姊妹來
[00:21:35.620 --> 00:21:38.940]  也許你覺得你是那個不起眼的
[00:21:38.940 --> 00:21:44.060]  也許你是覺得你在小組裡面永遠是那個小弟兄小姊妹
[00:21:44.060 --> 00:21:47.900]  甚至你不覺得你能夠為神做什麼大事
[00:21:47.900 --> 00:21:53.540]  我告訴你神要為你預備敞開的門叫你侍奉大有果孝
[00:21:53.540 --> 00:21:58.140]  不但叫你自己興起你旁邊也要興起
[00:21:58.140 --> 00:22:01.980]  以前你只在旁邊看別人怎麼禱告
[00:22:01.980 --> 00:22:04.540]  你只聽見別人得到醫治
[00:22:04.540 --> 00:22:07.880]  你從來不覺得你能夠成為醫治的管道
[00:22:07.880 --> 00:22:12.480]  可是我告訴你神在整個教會當中今年一定要做一件事情
[00:22:12.480 --> 00:22:15.800]  你不再是看別人了你不再是聽別人了
[00:22:15.800 --> 00:22:18.880]  當你一開始禱告你一開始宣告
[00:22:18.880 --> 00:22:22.460]  你就看見黑暗的詮釋要被斷開
[00:22:22.460 --> 00:22:25.020]  你要看見疾病要得到醫治
[00:22:25.020 --> 00:22:27.580]  你要看見聖靈要被釋放出來
[00:22:27.580 --> 00:22:28.860]  Hallelujah
[00:22:28.860 --> 00:22:31.940]  我深深相信這是神給教會的應許今年的應許
[00:22:31.940 --> 00:22:34.500]  新的五星節要降臨
[00:22:34.500 --> 00:22:39.100]  新的五星節降臨時每一個人都要被興起成為神的器皿
[00:22:39.100 --> 00:22:42.180]  我要看見今年在教會有人起來要侍奉
[00:22:42.180 --> 00:22:43.980]  有人起來要去宣教
[00:22:43.980 --> 00:22:45.760]  有人起來要影響社區
[00:22:45.760 --> 00:22:47.560]  有人起來要做職場的侍奉
[00:22:47.560 --> 00:22:48.840]  Hallelujah
[00:22:48.840 --> 00:22:50.620]  我們要看見在這個
[00:22:50.620 --> 00:22:54.980]  幕後的世代裡面這是神給教會的應許
[00:22:54.980 --> 00:22:58.300]  我們要為主成為得人的器皿
[00:22:58.300 --> 00:23:02.920]  只要你抓住神的時機勇敢起來與主同工
[00:23:02.920 --> 00:23:05.480]  你就能夠成為神神基的器皿
[00:23:05.480 --> 00:23:06.240]  Amen
[00:23:06.240 --> 00:23:07.280]  Hallelujah
[00:23:07.280 --> 00:23:11.360]  弟兄姊妹今天什麼是你的三弟
[00:23:11.360 --> 00:23:15.200]  什麼是你生命當中那個未得之弟
[00:23:15.200 --> 00:23:21.100]  你有多久沒有認真面對過你生命中的挑戰
[00:23:21.100 --> 00:23:23.660]  多少時候你只看見自己的軟弱
[00:23:23.660 --> 00:23:26.480]  多少時候你只看見現實的環境
[00:23:26.480 --> 00:23:29.280]  你看見病痛壓力
[00:23:29.280 --> 00:23:32.360]  你以為大概就是如此而已
[00:23:32.360 --> 00:23:36.460]  未得之弟已經成為不可能之弟
[00:23:36.460 --> 00:23:38.240]  那是仇敵的謊言
[00:23:38.240 --> 00:23:41.820]  跟你們說仇敵的謊言跟他說
[00:23:41.820 --> 00:23:45.420]  我們看見神的應許從來沒有改變過
[00:23:45.420 --> 00:23:47.460]  你所看見的不是
[00:23:47.460 --> 00:23:50.280]  現實而已你要看見真實
[00:23:50.280 --> 00:23:52.840]  那個真實與你同在的神
[00:23:52.840 --> 00:23:53.600]  Hallelujah
[00:23:53.600 --> 00:23:55.400]  神仍然與你同在
[00:23:55.400 --> 00:23:57.440]  你要相信主的應許
[00:23:57.440 --> 00:24:01.540]  勇敢面對你的環境勇敢向前行
[00:24:01.540 --> 00:24:06.920]  神就要在你我的生命當中再一次顯明他同在的大能
[00:24:06.920 --> 00:24:09.980]  帶領我們一同能夠進入神應許之地
[00:24:09.980 --> 00:24:10.500]  Amen
[00:24:10.500 --> 00:24:12.800]  我們一起禱告
[00:24:12.800 --> 00:24:14.340]  親愛的我們再次來到你面前
[00:24:14.340 --> 00:24:15.880]  獻上我們的感謝與讚美
[00:24:15.880 --> 00:24:16.400]  謝謝你
[00:24:16.400 --> 00:24:19.720]  雖然我們這樣的軟弱像迦勒一樣
[00:24:19.720 --> 00:24:22.800]  說真的85歲還能打什麼仗呢
[00:24:22.800 --> 00:24:26.380]  但是主啊我們裡面的心智還是不變了
[00:24:26.380 --> 00:24:29.700]  再次幫助我們讓我們的眼目不是看環境
[00:24:29.700 --> 00:24:32.260]  而是看這個現實的三弟
[00:24:32.260 --> 00:24:35.080]  幫助我們的眼目再次重新回到你的面前
[00:24:35.080 --> 00:24:36.360]  回到你的應許
[00:24:36.360 --> 00:24:39.180]  回到那坐在寶座上的主
[00:24:39.180 --> 00:24:42.000]  回到那與我們同在的神身上
[00:24:42.000 --> 00:24:45.060]  讓我們再一次今天重新得力
[00:24:45.060 --> 00:24:48.140]  能夠重新面對我們生命當中的三弟
[00:24:48.140 --> 00:24:51.460]  重新面對我們生命中的未得之地
[00:24:51.460 --> 00:24:54.800]  能夠勇敢向前得地為業
[00:24:54.800 --> 00:24:56.840]  我們謝謝你主啊再一次
[00:24:56.840 --> 00:24:59.780]  你的聖靈在整個教會當中來運行
[00:24:59.780 --> 00:25:03.500]  在今年主啊我真的知道
[00:25:03.500 --> 00:25:06.820]  你要載我們這種新奇弟兄姊妹來
[00:25:06.820 --> 00:25:10.420]  來成就那個超乎我們所求所想的事情
[00:25:10.420 --> 00:25:12.840]  我們讚美你這樣一切榮耀歸給你
[00:25:12.840 --> 00:25:15.780]  感謝禱告奉耶穌得聖的名祈求
[00:25:15.780 --> 00:25:17.060]  Amen
