
[00:00:00.000 --> 00:00:04.000]  我看過一位靈修導師的經驗分享
[00:18:58.200 --> 00:19:01.200]  斯人好像是絕望裡的哀求
[00:19:01.200 --> 00:19:02.200]  因為沒有人理他
[00:19:02.200 --> 00:19:04.200]  連上帝都不理他不聽他
[00:19:04.200 --> 00:19:09.200]  甚至覺得上帝好像是攻擊他的敵人一樣
[00:19:09.200 --> 00:19:11.200]  但不是反應
[00:19:11.200 --> 00:19:13.200]  作者他對上帝沒有信心
[00:19:13.200 --> 00:19:17.200]  而是他在傷痛在絕望裡
[00:19:17.200 --> 00:19:20.200]  他沒有保留將自己的感受來對講
[00:19:20.200 --> 00:19:22.200]  他不怕
[00:19:22.200 --> 00:19:24.200]  他不怕來到上帝面前投訴他
[00:19:24.200 --> 00:19:26.200]  指控他「是你」
[00:19:26.200 --> 00:19:28.200]  他不怕
[00:19:28.200 --> 00:19:31.200]  他在上帝面前
[00:19:31.200 --> 00:19:37.200]  很真實地處理自己內心哀傷的情緒
[00:19:37.200 --> 00:19:38.200]  第三
[00:19:38.200 --> 00:19:41.200]  雖然斯人沒有感受到任何的安慰
[00:19:41.200 --> 00:19:43.200]  也彷彿沒有出路
[00:19:43.200 --> 00:19:44.200]  因為上帝不理他們
[00:19:44.200 --> 00:19:47.200]  但他沒有放棄對上帝的信念
[00:19:47.200 --> 00:19:49.200]  或者沒有放棄對上帝的信心
[00:19:49.200 --> 00:19:51.200]  因為他在每一章
[00:19:51.200 --> 00:19:52.200]  你回去看的時候
[00:19:52.200 --> 00:19:54.200]  每一章哭訴之後
[00:19:54.200 --> 00:19:55.200]  投訴之後
[00:19:55.200 --> 00:19:56.200]  他都有禱告
[00:19:56.200 --> 00:19:58.200]  那個禱告的內容
[00:19:58.200 --> 00:19:59.200]  不一定是我們所說的
[00:19:59.200 --> 00:20:00.200]  留下很大的信心
[00:20:00.200 --> 00:20:01.200]  上帝啊你是公義的上帝
[00:20:01.200 --> 00:20:02.200]  你是慈愛的上帝
[00:20:02.200 --> 00:20:03.200]  你不放棄我
[00:20:03.200 --> 00:20:04.200]  不一定
[00:20:04.200 --> 00:20:06.200]  但他仍然有禱告
[00:20:06.200 --> 00:20:08.200]  即使上帝看不到
[00:20:08.200 --> 00:20:09.200]  看不到
[00:20:09.200 --> 00:20:12.200]  或者沒有任何的反應
[00:20:12.200 --> 00:20:14.200]  他仍然祈禱
[00:20:14.200 --> 00:20:15.200]  所以這種的祈禱
[00:20:15.200 --> 00:20:17.200]  不是一種絕望的祈禱
[00:20:17.200 --> 00:20:20.200]  是一種信心的表現
[00:20:20.200 --> 00:20:21.200]  最後
[00:20:21.200 --> 00:20:23.200]  其實這種信心
[00:20:23.200 --> 00:20:26.200]  或者這種祈禱的特點是
[00:20:26.200 --> 00:20:29.200]  他不是禱告到有改變
[00:20:29.200 --> 00:20:31.200]  而是就算沒有改變
[00:20:31.200 --> 00:20:35.200]  都仍然繼續很信靠上帝來祈禱
[00:20:35.200 --> 00:20:36.200]  其實他不知道
[00:20:36.200 --> 00:20:38.200]  何時上帝有反應
[00:20:38.200 --> 00:20:40.200]  上帝何時肯出手
[00:20:40.200 --> 00:20:42.200]  不知道
[00:20:42.200 --> 00:20:43.200]  是一路祈禱
[00:20:43.200 --> 00:20:45.200]  是一路祈禱
[00:20:45.200 --> 00:20:48.200]  好像我們看《但義理書》一樣
[00:20:48.200 --> 00:20:50.200]  但義理信靠上帝
[00:20:50.200 --> 00:20:52.200]  他說「即或不然」
[00:20:52.200 --> 00:20:54.200]  他信上帝會拯救
[00:20:54.200 --> 00:20:56.200]  但就算不拯救
[00:20:56.200 --> 00:21:00.200]  他都不會向其他的神明
[00:21:00.200 --> 00:21:02.200]  或者向當時要求
[00:21:02.200 --> 00:21:06.200]  他們去叩拜皇帝
[00:21:06.200 --> 00:21:08.200]  或者其他神明的威脅
[00:21:08.200 --> 00:21:10.200]  「即或不然」
[00:21:10.200 --> 00:21:12.200]  在開始的時候
[00:21:12.200 --> 00:21:14.200]  我說不少的時候
[00:21:14.200 --> 00:21:15.200]  我們面對困苦
[00:21:15.200 --> 00:21:18.200]  環教會總覺得哭訴和埋怨
[00:21:18.200 --> 00:21:22.200]  是沒有信心、不信服、不堅毅的表現
[00:21:22.200 --> 00:21:24.200]  不知道你們覺得
[00:21:24.200 --> 00:21:29.200]  是不是這樣呢?
[00:21:29.200 --> 00:21:31.200]  如果面對困苦
[00:21:31.200 --> 00:21:33.200]  你自己或你身邊的人
[00:21:33.200 --> 00:21:35.200]  在哭訴、埋怨
[00:21:35.200 --> 00:21:37.200]  你會不會說
[00:21:37.200 --> 00:21:39.200]  你自己或身邊的人
[00:21:39.200 --> 00:21:43.200]  是沒有信心
[00:21:43.200 --> 00:21:45.200]  不信服上帝
[00:21:45.200 --> 00:21:47.200]  甚至不堅忍呢?
[00:21:47.200 --> 00:21:50.200]  你會不會這樣呢?
[00:21:50.200 --> 00:21:52.200]  或者當重重的困苦
[00:21:52.200 --> 00:21:54.200]  發生在你身上的時候
[00:21:54.200 --> 00:21:57.200]  你有什麼反應呢?
[00:21:57.200 --> 00:21:59.200]  你會向誰訴苦呢?
[00:21:59.200 --> 00:22:02.200]  為什麼呢?
[00:22:02.200 --> 00:22:05.200]  我自己成長至今
[00:22:05.200 --> 00:22:08.200]  我是一個容易哭的人
[00:22:08.200 --> 00:22:11.200]  眼淺,可能像媽媽
[00:22:11.200 --> 00:22:12.200]  雖然我哭
[00:22:12.200 --> 00:22:15.200]  但我不懂得流露我的情感
[00:22:15.200 --> 00:22:17.200]  我只會有眼淚
[00:22:17.200 --> 00:22:21.200]  但我講不到眼淚代表什麼
[00:22:21.200 --> 00:22:24.200]  所以就算有很多困苦
[00:22:24.200 --> 00:22:26.200]  我越來越發現
[00:22:26.200 --> 00:22:30.200]  其實我是一個超理性的人
[00:22:30.200 --> 00:22:34.200]  我是很冷靜、很理智去面對的
[00:22:34.200 --> 00:22:36.200]  每當問題發生
[00:22:36.200 --> 00:22:38.200]  我會先處理那個問題
[00:22:38.200 --> 00:22:39.200]  先解決它
[00:22:39.200 --> 00:22:40.200]  就算有眼淚
[00:22:40.200 --> 00:22:43.200]  也不理那些眼淚代表什麼
[00:22:43.200 --> 00:22:49.200]  代表痛、代表傷、代表難過、代表擔心、代表憤怒
[00:22:49.200 --> 00:22:53.200]  都撥在一邊
[00:22:53.200 --> 00:22:55.200]  就算我祈禱
[00:22:55.200 --> 00:22:58.200]  我也很少告訴上帝
[00:22:58.200 --> 00:23:00.200]  上帝很辛苦
[00:23:00.200 --> 00:23:02.200]  上帝很不明白
[00:23:02.200 --> 00:23:04.200]  上帝說怎樣怎樣
[00:23:04.200 --> 00:23:05.200]  我祈禱的內容
[00:23:05.200 --> 00:23:08.200]  往往都是尋求解決的方法
[00:23:08.200 --> 00:23:11.200]  除了不會埋怨
[00:23:11.200 --> 00:23:16.200]  也只是求上帝讓我看到那些痛苦背後的意義
[00:23:16.200 --> 00:23:21.200]  或者對我的生命有什麼成長
[00:23:21.200 --> 00:23:25.200]  或者我都不以為這些就是信服
[00:23:25.200 --> 00:23:28.200]  或者都覺得這些是信心
[00:23:28.200 --> 00:23:31.200]  或者覺得這些是堅毅
[00:23:31.200 --> 00:23:32.200]  不過成長過程
[00:23:32.200 --> 00:23:34.200]  其實我都已經發現
[00:23:34.200 --> 00:23:37.200]  我是會忽略自己感受的
[00:23:37.200 --> 00:23:39.200]  我很理性
[00:23:39.200 --> 00:23:40.200]  我都跟弟兄姊妹講
[00:23:40.200 --> 00:23:41.200]  有時弟兄姊妹都說
[00:23:41.200 --> 00:23:43.200]  吳御師為何有發生一些事在你家
[00:23:43.200 --> 00:23:44.200]  我就會告訴你
[00:23:44.200 --> 00:23:46.200]  是家裡人多
[00:23:46.200 --> 00:23:48.200]  人多三十幾人
[00:23:48.200 --> 00:23:50.200]  一個家庭一年發生一件事
[00:23:50.200 --> 00:23:52.200]  其實很平常
[00:23:52.200 --> 00:23:56.200]  這些都是很理性的解釋
[00:23:56.200 --> 00:23:59.200]  但這些理性解釋不代表
[00:23:59.200 --> 00:24:00.200]  人都是這樣
[00:24:00.200 --> 00:24:02.200]  不代表我不痛
[00:24:02.200 --> 00:24:03.200]  不代表不傷心
[00:24:03.200 --> 00:24:05.200]  不代表不難過
[00:24:05.200 --> 00:24:07.200]  但我的超理智性格
[00:24:07.200 --> 00:24:10.200]  原來很多時候不太容讓自己
[00:24:10.200 --> 00:24:12.200]  在神和人面前流露
[00:24:12.200 --> 00:24:15.200]  我的傷、我的痛
[00:24:15.200 --> 00:24:17.200]  和我的不明白
[00:24:17.200 --> 00:24:22.200]  所以當我去年教耶利米埃哥的時候
[00:24:22.200 --> 00:24:28.200]  上帝給我很大的發現
[00:24:28.200 --> 00:24:29.200]  很大的發現是
[00:24:29.200 --> 00:24:36.200]  其實我們看見私人他哭訴
[00:24:36.200 --> 00:24:41.200]  不代表沒有信心
[00:24:41.200 --> 00:24:44.200]  我有紙巾,謝謝
[00:24:44.200 --> 00:24:47.200]  不代表我們沒有信心
[00:24:47.200 --> 00:24:53.200]  不代表我們不信服
[00:24:53.200 --> 00:24:58.200]  不代表我們不堅強
[00:24:58.200 --> 00:25:03.200]  不代表我們問上帝
[00:25:03.200 --> 00:25:05.200]  上帝不解答
[00:25:05.200 --> 00:25:08.200]  彷彿我們的上帝很不真實
[00:25:08.200 --> 00:25:13.200]  我們的上帝對人很無情
[00:25:13.200 --> 00:25:18.200]  耶利米埃哥的作者在上帝面前流露了
[00:25:18.200 --> 00:25:21.200]  他很深很深的感受
[00:25:21.200 --> 00:25:25.200]  但背後他既然仍然懂得
[00:25:25.200 --> 00:25:31.200]  在上帝面前流露他的感受
[00:25:31.200 --> 00:25:35.200]  表達他仍然對上帝有一份信心
[00:25:35.200 --> 00:25:38.200]  情況就可以想像
[00:25:38.200 --> 00:25:42.200]  你一個家人可能激怒你或傷害你
[00:25:42.200 --> 00:25:45.200]  不過你會在他面前滲,在他面前罵
[00:25:45.200 --> 00:25:47.200]  你仍然是穿著這個人
[00:25:47.200 --> 00:25:50.200]  你穿著這個人
[00:25:50.200 --> 00:25:54.200]  是表示你仍然和他有關連
[00:25:54.200 --> 00:25:56.200]  其實聖經也有這樣的例子
[00:25:56.200 --> 00:26:01.200]  約伯哈伯谷他面對個人的問題
[00:26:01.200 --> 00:26:04.200]  我們經常說約伯只是讀第一章讀第二章
[00:26:04.200 --> 00:26:07.200]  還有最後那一章,過程是不理他的
[00:26:07.200 --> 00:26:11.200]  其實約伯發生在他家裡
[00:26:11.200 --> 00:26:15.200]  比我們任何一個人更慘淡
[00:26:15.200 --> 00:26:18.200]  沒有家財,沒有兒女
[00:26:18.200 --> 00:26:21.200]  約伯可以說得出上次是耶和華
[00:26:21.200 --> 00:26:22.200]  修娶的是耶和華
[00:26:22.200 --> 00:26:27.200]  但當他全身生瘡痛得不得了的時候
[00:26:27.200 --> 00:26:30.200]  他也忍受不了
[00:26:30.200 --> 00:26:33.200]  他之後一直問上帝
[00:26:33.200 --> 00:26:36.200]  問到最後他才說
[00:26:36.200 --> 00:26:39.200]  從前風聞有理,現在親眼看見你
[00:26:39.200 --> 00:26:41.200]  但我們不理中間的過程
[00:26:41.200 --> 00:26:44.200]  他問了多久
[00:26:44.200 --> 00:26:46.200]  約伯也是這樣
[00:26:46.200 --> 00:26:49.200]  但我們不會看約伯沒有信心
[00:26:49.200 --> 00:26:52.200]  因為他中間仍然來上帝的面前問
[00:26:52.200 --> 00:26:54.200]  哈伯谷才知道
[00:26:54.200 --> 00:26:56.200]  面對社會有很多不公平的事
[00:26:56.200 --> 00:27:00.200]  甚至他看見為何上帝會用一些
[00:27:00.200 --> 00:27:05.200]  很行惡的國家
[00:27:05.200 --> 00:27:09.200]  來所謂主持公道
[00:27:09.200 --> 00:27:11.200]  他不明白
[00:27:11.200 --> 00:27:14.200]  但他還是將那些不明白帶到神面前
[00:27:14.200 --> 00:27:19.200]  最後他才發出一個信心的禱告
[00:27:19.200 --> 00:27:21.200]  有研究發現
[00:27:21.200 --> 00:27:28.200]  其實哭泣是很有效的治療方式
[00:27:28.200 --> 00:27:31.200]  大部分的人
[00:27:31.200 --> 00:27:34.200]  十個之中有接近九個
[00:27:34.200 --> 00:27:36.200]  哭完之後
[00:27:36.200 --> 00:27:41.200]  心情會好轉
[00:27:41.200 --> 00:27:43.200]  在哭泣的人裏
[00:27:43.200 --> 00:27:46.200]  其實有七成的人
[00:27:46.200 --> 00:27:51.200]  是不會試圖去隱藏自己哭泣
[00:27:51.200 --> 00:27:53.200]  不過不隱藏的
[00:27:53.200 --> 00:27:55.200]  有些人是獨處的時候哭泣
[00:27:55.200 --> 00:27:57.200]  不會公開哭泣
[00:27:57.200 --> 00:28:01.200]  最多是在家裏哭泣
[00:28:01.200 --> 00:28:04.200]  男士很想哭泣
[00:28:04.200 --> 00:28:08.200]  不過不敢在人前哭泣
[00:28:08.200 --> 00:28:10.200]  同樣也是
[00:28:10.200 --> 00:28:12.200]  可能在自己睡覺的時候哭泣
[00:28:12.200 --> 00:28:14.200]  但哭泣完之後
[00:28:14.200 --> 00:28:18.200]  心情會好轉
[00:28:18.200 --> 00:28:24.200]  因此讓我們透過體驗來問哀歌
[00:28:24.200 --> 00:28:27.200]  第一不要責備那些訴苦的人
[00:28:27.200 --> 00:28:28.200]  包括我們自己
[00:28:28.200 --> 00:28:30.200]  為什麼你在訴苦
[00:28:30.200 --> 00:28:33.200]  為什麼你在埋怨上帝
[00:28:33.200 --> 00:28:36.200]  為什麼我們在指控上帝
[00:28:36.200 --> 00:28:39.200]  容讓那些覺得痛苦的人
[00:28:39.200 --> 00:28:42.200]  有機會流露他們人性的一面
[00:28:42.200 --> 00:28:46.200]  表達他們哀痛的感受
[00:28:46.200 --> 00:28:49.200]  第二要留意哭訴的對象
[00:28:49.200 --> 00:28:53.200]  但我們看到不是我們向一般的人哭訴
[00:28:53.200 --> 00:28:57.200]  而是我們哭訴的對象是上帝他自己
[00:28:57.200 --> 00:28:59.200]  哭訴的內容哪怕是指控
[00:28:59.200 --> 00:29:02.200]  哪怕是埋怨
[00:29:02.200 --> 00:29:03.200]  哪怕是邀請
[00:29:03.200 --> 00:29:05.200]  哪怕是懇求
[00:29:05.200 --> 00:29:10.200]  其實原來也是對上帝一種信靠的表達
[00:29:10.200 --> 00:29:12.200]  就好像我們唱詩歌
[00:29:12.200 --> 00:29:15.200]  小朋友的詩歌「我愛土局」
[00:29:15.200 --> 00:29:17.200]  在什麼時候你愛土局呢
[00:29:17.200 --> 00:29:19.200]  不是在你很想清澈
[00:29:19.200 --> 00:29:23.200]  很想感恩的時候你愛土局
[00:29:23.200 --> 00:29:27.200]  就在我們遭遇很多不明白的事的時候
[00:29:27.200 --> 00:29:28.200]  我們愛土局
[00:29:28.200 --> 00:29:31.200]  也不是因為神聽了我們的祈禱
[00:29:31.200 --> 00:29:33.200]  每次祈禱都很有靈
[00:29:33.200 --> 00:29:34.200]  每次祈禱都很有效
[00:29:34.200 --> 00:29:38.200]  所以我下次繼續祈禱
[00:29:38.200 --> 00:29:42.200]  是上帝沒有反應的時候
[00:29:42.200 --> 00:29:48.200]  我們仍然願意去到上帝面前哭訴
[00:29:48.200 --> 00:29:51.200]  不過有人會挑戰
[00:29:51.200 --> 00:29:53.200]  哀傷訴苦
[00:29:53.200 --> 00:29:54.200]  甚至埋怨
[00:29:54.200 --> 00:29:57.200]  會不會無止境呢
[00:29:57.200 --> 00:30:02.200]  那你就一輩子過著一個埋怨的人生
[00:30:02.200 --> 00:30:07.200]  耶利曼哀歌給我們有另一個提醒
[00:30:07.200 --> 00:30:11.200]  從文體格式去看
[00:30:11.200 --> 00:30:15.200]  那個哭訴
[00:30:15.200 --> 00:30:19.200]  有信心的一種哭訴是怎樣呢
[00:30:19.200 --> 00:30:24.200]  耶利曼哀歌結構和文體很特別
[00:30:24.200 --> 00:30:25.200]  我這樣打了出來
[00:30:25.200 --> 00:30:26.200]  其實你看筆記
[00:30:26.200 --> 00:30:31.200]  你就可以回去看看是不是這樣
[00:30:31.200 --> 00:30:34.200]  全卷書有五首詩歌組合
[00:30:34.200 --> 00:30:36.200]  一首就佔一章
[00:30:36.200 --> 00:30:40.200]  結構很嚴謹
[00:30:40.200 --> 00:30:42.200]  第一首詩歌有22節
[00:30:42.200 --> 00:30:46.200]  每節有三行
[00:30:46.200 --> 00:30:48.200]  稱為彌合詩
[00:30:48.200 --> 00:30:50.200]  我們不太明白
[00:30:50.200 --> 00:30:54.200]  希伯來文字母有22個
[00:30:54.200 --> 00:30:56.200]  我們熟悉的就好像英文
[00:30:56.200 --> 00:30:58.200]  英文有26個英文字母
[00:30:58.200 --> 00:31:00.200]  他們有22個
[00:31:00.200 --> 00:31:03.200]  所以他們詩人寫的時候
[00:31:03.200 --> 00:31:05.200]  每一首就由
[00:31:05.200 --> 00:31:06.200]  如果1至22
[00:31:06.200 --> 00:31:08.200]  第一節就用1字開始
[00:31:08.200 --> 00:31:09.200]  第二節就用2字開始
[00:31:09.200 --> 00:31:11.200]  第三節就用3字開始
[00:31:11.200 --> 00:31:12.200]  他們是這樣寫的
[00:31:12.200 --> 00:31:14.200]  這種叫彌合詩
[00:31:14.200 --> 00:31:17.200]  第二首同樣都是彌合詩
[00:31:17.200 --> 00:31:19.200]  第三首很特別
[00:31:19.200 --> 00:31:20.200]  66節
[00:31:20.200 --> 00:31:22.200]  不過每節是一行
[00:31:22.200 --> 00:31:27.200]  加起來其實都是66行
[00:31:27.200 --> 00:31:30.200]  第四首22節
[00:31:30.200 --> 00:31:32.200]  每節兩行
[00:31:32.200 --> 00:31:35.200]  第五首22節每次一行
[00:31:35.200 --> 00:31:40.200]  好像沒什麼特別
[00:31:40.200 --> 00:31:44.200]  詩人寫的不是隨便寫
[00:31:44.200 --> 00:31:46.200]  想不到了
[00:31:46.200 --> 00:31:47.200]  所以減少
[00:31:47.200 --> 00:31:49.200]  寫到第四首的時候
[00:31:49.200 --> 00:31:51.200]  減它每節兩行
[00:31:51.200 --> 00:31:53.200]  寫到第五首就賣尾
[00:31:53.200 --> 00:31:54.200]  收工了
[00:31:54.200 --> 00:31:59.200]  每節就一行
[00:31:59.200 --> 00:32:02.200]  不同的學者都相繼指出
[00:32:02.200 --> 00:32:05.200]  耶利米埃哥這個問題和結構
[00:32:05.200 --> 00:32:09.200]  是有特殊的功用
[00:32:09.200 --> 00:32:12.200]  它的形式和我們之前看的內容
[00:32:12.200 --> 00:32:14.200]  都是很重要
[00:32:14.200 --> 00:32:18.200]  前四首彌合詩
[00:32:18.200 --> 00:32:21.200]  控制著詩歌的長度
[00:32:21.200 --> 00:32:24.200]  因為每一節都由一個字開始
[00:32:24.200 --> 00:32:26.200]  一個字母開始
[00:32:26.200 --> 00:32:29.200]  在很規律的裡面有變化
[00:32:29.200 --> 00:32:32.200]  當然去年唱過耶利米埃哥
[00:32:32.200 --> 00:32:34.200]  中間還有一點點不同
[00:32:34.200 --> 00:32:35.200]  突然之間有一點點不同
[00:32:35.200 --> 00:32:38.200]  不過今天沒時間詳細解釋
[00:32:38.200 --> 00:32:43.200]  它這種控制著詩歌的長度
[00:32:43.200 --> 00:32:45.200]  告訴我們
[00:32:45.200 --> 00:32:48.200]  其實我們的哭訴
[00:32:48.200 --> 00:32:53.200]  彷彿都有一些節奏
[00:32:53.200 --> 00:32:57.200]  或者節制受控
[00:32:57.200 --> 00:32:59.200]  一會兒我再說
[00:32:59.200 --> 00:33:00.200]  值得留意的是
[00:33:00.200 --> 00:33:02.200]  第三章和第五章
[00:33:02.200 --> 00:33:05.200]  你會看到那個格式的變化
[00:33:05.200 --> 00:33:07.200]  好像將我們的注意力
[00:33:07.200 --> 00:33:09.200]  集中在那兩首
[00:33:09.200 --> 00:33:10.200]  不知是怎樣變化
[00:33:10.200 --> 00:33:14.200]  第三章突然間是六十六節
[00:33:14.200 --> 00:33:17.200]  第五章或第五首
[00:33:17.200 --> 00:33:21.200]  每節只有一行
[00:33:21.200 --> 00:33:23.200]  還有寫著一個仿似彌合詩
[00:33:23.200 --> 00:33:24.200]  不是真的彌合詩
[00:33:24.200 --> 00:33:27.200]  不是由一至二數下去
[00:33:27.200 --> 00:33:29.200]  第一個可能是一
[00:33:29.200 --> 00:33:31.200]  第二節是三
[00:33:31.200 --> 00:33:32.200]  然後是五
[00:33:32.200 --> 00:33:33.200]  然後是七
[00:33:33.200 --> 00:33:34.200]  然後是九
[00:33:34.200 --> 00:33:36.200]  都是那些字母開始
[00:33:36.200 --> 00:33:38.200]  但它不是順序的
[00:33:38.200 --> 00:33:39.200]  不是順序的時候
[00:33:39.200 --> 00:33:40.200]  你就會留意到
[00:33:40.200 --> 00:33:42.200]  為何出現這樣的變化
[00:33:42.200 --> 00:33:44.200]  就想你留意
[00:33:44.200 --> 00:33:46.200]  情況是一個例子
[00:33:46.200 --> 00:33:51.200]  那些寫詩的用字的變化
[00:33:51.200 --> 00:33:53.200]  或者節奏的變化
[00:33:53.200 --> 00:33:54.200]  不知在我們當中
[00:33:54.200 --> 00:33:56.200]  有多少人開車
[00:33:56.200 --> 00:33:57.200]  你開車
[00:33:57.200 --> 00:34:03.200]  如果你開車由大埔出去荃灣
[00:34:03.200 --> 00:34:04.200]  我們出道路說
[00:34:04.200 --> 00:34:05.200]  走多少米
[00:34:05.200 --> 00:34:06.200]  知不知道
[00:34:06.200 --> 00:34:07.200]  私家車
[00:34:07.200 --> 00:34:10.200]  時速可以一百
[00:34:10.200 --> 00:34:12.200]  然後去到馬場附近
[00:34:12.200 --> 00:34:14.200]  知不知道要轉去多少
[00:34:14.200 --> 00:34:15.200]  八十
[00:34:15.200 --> 00:34:17.200]  去到沙田火車站附近
[00:34:17.200 --> 00:34:19.200]  知不知道要轉多少
[00:34:19.200 --> 00:34:20.200]  五十
[00:34:20.200 --> 00:34:23.200]  這樣就很容易被人拍照
[00:34:23.200 --> 00:34:26.200]  試過兩次在同一個位置
[00:34:26.200 --> 00:34:29.200]  去到沙田火車站對出
[00:34:29.200 --> 00:34:30.200]  轉五十那裡
[00:34:30.200 --> 00:34:31.200]  忘記了
[00:34:31.200 --> 00:34:33.200]  因為沒有車在附近
[00:34:33.200 --> 00:34:35.200]  即是轉時速
[00:34:35.200 --> 00:34:36.200]  是叫你留意
[00:34:36.200 --> 00:34:38.200]  應該是那些交通環境
[00:34:38.200 --> 00:34:39.200]  那裡可能是多車
[00:34:39.200 --> 00:34:40.200]  可能危險
[00:34:40.200 --> 00:34:41.200]  可能是轉位
[00:34:41.200 --> 00:34:45.200]  凡是本來一路很穩定的東西
[00:34:45.200 --> 00:34:46.200]  然後有一些變化
[00:34:46.200 --> 00:34:47.200]  是叫你留意的
[00:34:47.200 --> 00:34:50.200]  第三章和第五章
[00:34:50.200 --> 00:34:52.200]  其實都是這樣
[00:34:52.200 --> 00:34:54.200]  第三章
[00:34:54.200 --> 00:34:57.200]  在五章詩歌裡的中間
[00:34:57.200 --> 00:34:59.200]  並且看起來長一點
[00:34:59.200 --> 00:35:02.200]  好像告訴你這一章是重要一點
[00:35:02.200 --> 00:35:05.200]  所以我們就經常讀第三章
[00:35:05.200 --> 00:35:06.200]  也很喜歡
[00:35:06.200 --> 00:35:09.200]  那段經文我們打出來再讀
[00:35:09.200 --> 00:35:11.200]  第一段經文
[00:35:11.200 --> 00:35:13.200]  我們一起再讀這段經文
[00:35:13.200 --> 00:35:14.200]  1 2 3
[00:35:14.200 --> 00:35:15.200]  我們不致消滅
[00:35:15.200 --> 00:35:18.200]  是出於耶和華諸般的慈愛
[00:35:18.200 --> 00:35:21.200]  是因他的憐憫不致斷絕
[00:35:21.200 --> 00:35:23.200]  每早晨這都是新的
[00:35:23.200 --> 00:35:25.200]  你的誠實極其廣大
[00:35:25.200 --> 00:35:28.200]  我心裡說耶和華是我的份
[00:35:28.200 --> 00:35:30.200]  因此我要仰望他
[00:35:30.200 --> 00:35:32.200]  好像我們只看耶和華
[00:35:32.200 --> 00:35:34.200]  外國只看到這三者一樣
[00:35:34.200 --> 00:35:35.200]  你會特別留意
[00:35:35.200 --> 00:35:36.200]  這是你的安慰
[00:35:36.200 --> 00:35:37.200]  這是你的盼望
[00:35:37.200 --> 00:35:41.200]  其他的埋怨就算了
[00:35:41.200 --> 00:35:43.200]  但嚴格來說
[00:35:43.200 --> 00:35:44.200]  其實第三章
[00:35:44.200 --> 00:35:46.200]  你記得剛才計算過
[00:35:46.200 --> 00:35:47.200]  它66字
[00:35:47.200 --> 00:35:49.200]  不過每一行
[00:35:49.200 --> 00:35:51.200]  如果和第一章第二章
[00:35:51.200 --> 00:35:55.200]  它都一樣是66行
[00:35:55.200 --> 00:35:57.200]  第五首
[00:35:57.200 --> 00:35:59.200]  第五首
[00:35:59.200 --> 00:36:04.200]  我們知道它不是用希伯來文字的字母順序寫
[00:36:04.200 --> 00:36:06.200]  所以不是彌合詩
[00:36:06.200 --> 00:36:07.200]  不過它都有22節
[00:36:07.200 --> 00:36:09.200]  每節有一行
[00:36:09.200 --> 00:36:11.200]  都是用希伯來文字母起頭
[00:36:11.200 --> 00:36:13.200]  不順序
[00:36:13.200 --> 00:36:16.200]  那為什麼作者要突然不順序呢
[00:36:16.200 --> 00:36:18.200]  手手寫都順序了
[00:36:18.200 --> 00:36:21.200]  是不是寫得不夠功力
[00:36:21.200 --> 00:36:22.200]  想不通
[00:36:22.200 --> 00:36:23.200]  很難的
[00:36:23.200 --> 00:36:24.200]  每次都寫詩
[00:36:24.200 --> 00:36:27.200]  由1 2 3 4 5
[00:36:27.200 --> 00:36:28.200]  很難的
[00:36:28.200 --> 00:36:30.200]  寫到它掉亂
[00:36:30.200 --> 00:36:34.200]  學者當然相信詩不會是功力出現問題
[00:36:34.200 --> 00:36:36.200]  他很想我們留意
[00:36:36.200 --> 00:36:42.200]  並且要向人傳遞一個很重要的訊息
[00:36:42.200 --> 00:36:48.200]  就是在信心裏面的哭訴究竟是怎樣
[00:36:48.200 --> 00:36:50.200]  之前我們看到哭訴裏面
[00:36:50.200 --> 00:36:52.200]  由於那個對象是上帝
[00:36:52.200 --> 00:36:54.200]  所以你要看到那種信心
[00:36:54.200 --> 00:36:56.200]  這次倒過來看
[00:36:56.200 --> 00:37:00.200]  一個有信心的哭訴究竟是怎樣
[00:37:00.200 --> 00:37:02.200]  首先
[00:37:02.200 --> 00:37:05.200]  它仿效了那些彌合詩
[00:37:05.200 --> 00:37:06.200]  即希伯來文字母詩
[00:37:06.200 --> 00:37:08.200]  22個
[00:37:08.200 --> 00:37:10.200]  這樣的長度
[00:37:10.200 --> 00:37:12.200]  這種規律
[00:37:12.200 --> 00:37:14.200]  這種組織的結構
[00:37:14.200 --> 00:37:16.200]  告訴我們有始有終
[00:37:16.200 --> 00:37:18.200]  即是說那些憂愁
[00:37:18.200 --> 00:37:20.200]  那些苦難
[00:37:20.200 --> 00:37:22.200]  其實不是永無止境的
[00:37:22.200 --> 00:37:25.200]  這是給受苦者很大的安慰
[00:37:25.200 --> 00:37:27.200]  情況就是這樣
[00:37:27.200 --> 00:37:30.200]  你數一到二十二
[00:37:30.200 --> 00:37:32.200]  你知道數到何時停嗎
[00:37:32.200 --> 00:37:34.200]  就是數到二十二的時候停
[00:37:34.200 --> 00:37:38.200]  你教小朋友唱英文的歌
[00:37:38.200 --> 00:37:40.200]  唱字母歌
[00:37:40.200 --> 00:37:41.200]  ABCDEFG
[00:37:41.200 --> 00:37:43.200]  你知道唱到何時停嗎
[00:37:43.200 --> 00:37:45.200]  唱到Z就停
[00:37:45.200 --> 00:37:47.200]  你不會繼續下去
[00:37:47.200 --> 00:37:49.200]  因為Z就代表結束
