
[00:00:00.000 --> 00:00:03.380]  已經隔了一段相當長的時間
[00:26:32.620 --> 00:26:33.860]  某些事情也好
[00:26:33.860 --> 00:26:37.740]  某些財物也好
[00:26:37.740 --> 00:26:41.660]  不要隨便丟棄
[00:26:41.660 --> 00:26:45.780]  如果我們妄想去得到一些不切實際
[00:26:45.780 --> 00:26:50.260]  或者是不合神心意的事物的時候
[00:26:50.260 --> 00:27:00.540]  我們其實不會得到滿足
[00:27:00.540 --> 00:27:01.540]  第十節
[00:27:01.540 --> 00:27:05.260]  「先前所有的早已起了明
[00:27:05.260 --> 00:27:08.740]  並知道何為人
[00:27:08.740 --> 00:27:12.020]  他也不能與那比自己力大的相爭」
[00:27:12.020 --> 00:27:13.540]  簡單來說
[00:27:13.540 --> 00:27:15.820]  這句聖經的應用就是說
[00:27:15.820 --> 00:27:18.940]  我們世人不可以跟神相爭
[00:27:18.940 --> 00:27:19.900]  什麼意思呢?
[00:27:19.900 --> 00:27:24.060]  我們不可以違反神所定的各種標準
[00:27:24.060 --> 00:27:25.860]  無論是道德方面
[00:27:25.860 --> 00:27:26.700]  婚姻方面
[00:27:26.700 --> 00:27:27.420]  性別方面
[00:27:27.420 --> 00:27:31.580]  或者是各種價值觀對錯的各種標準
[00:27:31.580 --> 00:27:32.420]  比如
[00:27:32.420 --> 00:27:34.660]  我們人可以改變
[00:27:34.660 --> 00:27:39.980]  調亂所有婚姻或者性別的定義
[00:27:39.980 --> 00:27:42.500]  但是我們卻是改變不了
[00:27:42.500 --> 00:27:48.780]  犯了婚姻或者性別的罪的後果或者懲罰
[00:27:48.780 --> 00:27:53.100]  因為審判和懲罰的權
[00:27:53.100 --> 00:27:56.100]  仍然掌握在神的手裡
[00:27:56.100 --> 00:28:02.460]  無論我們人怎樣去相爭也沒有用
[00:28:02.460 --> 00:28:05.300]  第十二節
[00:28:05.300 --> 00:28:09.340]  「人一生虛度的日子就如影兒經過
[00:28:09.340 --> 00:28:10.700]  時光飛逝
[00:28:10.700 --> 00:28:13.980]  人的一生很快就會過去」
[00:28:13.980 --> 00:28:15.940]  大家還記得上個主日
[00:28:15.940 --> 00:28:19.700]  Dr. Glenn 拿了一把尺子來
[00:28:19.700 --> 00:28:21.220]  那把尺子有36吋
[00:28:21.220 --> 00:28:22.980]  他說一吋等於兩歲
[00:28:22.980 --> 00:28:26.140]  那就等於72歲
[00:28:26.140 --> 00:28:28.580]  大家去量一下自己去到哪裡
[00:28:28.580 --> 00:28:32.620]  大部分人都去到很近了
[00:28:32.620 --> 00:28:33.540]  但是
[00:28:33.540 --> 00:28:34.780]  其實
[00:28:34.780 --> 00:28:37.020]  在我們當中
[00:28:37.020 --> 00:28:40.020]  有很多長者是非常有福的
[00:28:40.020 --> 00:28:45.820]  他們的年歲已經超出了那把尺子的範圍
[00:28:45.820 --> 00:28:53.020]  我們為我們的長者來去感恩
[00:28:53.020 --> 00:28:57.460]  這個其實也是讓我們去思想
[00:28:57.460 --> 00:28:58.860]  在生命裡面
[00:28:58.860 --> 00:29:04.860]  我們和神的關係
[00:29:04.860 --> 00:29:05.580]  最後
[00:29:05.580 --> 00:29:07.020]  傳道者他問
[00:29:07.020 --> 00:29:10.700]  「誰知道什麼與人有益呢?
[00:29:10.700 --> 00:29:14.700]  誰能告訴他身後日光之下有什麼事呢?」
[00:29:14.700 --> 00:29:16.700]  這個「誰」是誰呢?
[00:29:16.700 --> 00:29:19.700]  我相信大家都知道
[00:29:19.700 --> 00:29:24.100]  任何人都沒有這個能力告訴我們
[00:29:24.100 --> 00:29:26.100]  什麼是對的和怎麼做的
[00:29:26.100 --> 00:29:26.900]  只有神
[00:29:26.900 --> 00:29:29.500]  只有耶穌有這個權柄能力告訴我們
[00:29:29.500 --> 00:29:33.500]  知道是什麼
[00:29:33.500 --> 00:29:34.700]  只有神
[00:29:34.700 --> 00:29:37.300]  只有耶穌能夠告訴我們
[00:29:37.300 --> 00:29:41.100]  什麼對我們有益
[00:29:41.100 --> 00:29:47.700]  因為只有神能夠真正使我們滿足
[00:29:47.700 --> 00:29:52.500]  我請大家跟我一起去讀回應經文
[00:29:52.500 --> 00:29:54.900]  作為今天講道的結束
[00:29:54.900 --> 00:29:59.100]  是詩篇十六篇七至九節
[00:29:59.100 --> 00:30:02.300]  程序表裡面印了兩節
[00:30:02.300 --> 00:30:03.100]  七至八節
[00:30:03.100 --> 00:30:05.500]  第九節你一定要聽我讀
[00:30:05.500 --> 00:30:06.300]  或者聽大家讀
[00:30:06.300 --> 00:30:07.900]  或者你看螢光幕
[00:30:07.900 --> 00:30:11.500]  我們一起讀
[00:30:11.500 --> 00:30:14.700]  「我必稱頌那指教我的耶和華
[00:30:14.700 --> 00:30:18.100]  我的心牆在夜間也警戒我
[00:30:18.100 --> 00:30:21.500]  我將耶和華常擺在我面前
[00:30:21.500 --> 00:30:23.300]  因祂在我右邊
[00:30:23.300 --> 00:30:26.100]  我便不至搖動
[00:30:26.100 --> 00:30:28.300]  因此我的心歡喜
[00:30:28.300 --> 00:30:30.100]  我的靈快樂
[00:30:30.100 --> 00:30:35.100]  我的肉體也要安然居住」
[00:30:35.100 --> 00:30:38.300]  這是神給我們的提醒和應許
[00:30:38.300 --> 00:30:41.100]  我們一起祈禱
[00:30:41.100 --> 00:30:41.900]  賜給人的天父
[00:30:41.900 --> 00:30:43.500]  多謝你
[00:30:43.500 --> 00:30:46.500]  多謝你留下寶貴的說話教導我們
[00:30:46.500 --> 00:30:49.300]  讓我們在生活裡面能夠有指引
[00:30:49.300 --> 00:30:50.900]  也有盼望
[00:30:50.900 --> 00:30:53.100]  也有能力
[00:30:53.100 --> 00:30:55.700]  求神你透過你的話語
[00:30:55.700 --> 00:30:57.700]  將你的恩典能力
[00:30:57.700 --> 00:31:01.500]  去滿滿挑冠在我們每一個人的身上
[00:31:01.500 --> 00:31:06.300]  讓我們生活經歷你所賜的平安喜樂滿足
[00:31:06.300 --> 00:31:08.300]  讓我們的生活能夠榮耀你
[00:31:08.300 --> 00:31:10.900]  見證你的信實
[00:31:10.900 --> 00:31:12.300]  多謝你聽我們的禱告
[00:31:12.300 --> 00:31:13.900]  祈禱奉耶穌基督的聖名
