
[00:00:00.000 --> 00:00:02.600]  各位兄姊妹 大家平安
[00:17:47.400 --> 00:17:50.200]  我帶牠來很小心看管牠的
[00:17:50.200 --> 00:17:52.200]  牠是我家裡最漂亮的一隻
[00:17:52.200 --> 00:17:53.800]  獻給主的
[00:17:53.800 --> 00:17:55.600]  不行,看牠的樣子是病的
[00:17:55.600 --> 00:17:57.400]  你看牠無精打采
[00:17:57.400 --> 00:17:58.800]  肯定有內傷的
[00:17:58.800 --> 00:18:00.000]  這隻不行
[00:18:00.000 --> 00:18:01.200]  那怎麼辦?
[00:18:01.200 --> 00:18:02.800]  下次要聰明一點
[00:18:02.800 --> 00:18:03.800]  不要帶牠來
[00:18:03.800 --> 00:18:06.400]  我這裡有得賣的
[00:18:06.400 --> 00:18:09.800]  這裡的藥全部是合格的
[00:18:09.800 --> 00:18:10.800]  大家明白我的意思吧
[00:18:10.800 --> 00:18:12.800]  就是說
[00:18:12.800 --> 00:18:14.800]  在殯儀館門口有人賣花
[00:18:14.800 --> 00:18:16.800]  哪裡有人賣那些東西
[00:18:16.800 --> 00:18:19.600]  在那裡買就最好了
[00:18:19.600 --> 00:18:20.600]  哪裡用自己帶
[00:18:20.600 --> 00:18:21.600]  那麼傻的
[00:18:21.600 --> 00:18:22.800]  你那些不行的
[00:18:22.800 --> 00:18:23.600]  脫毛的
[00:18:23.600 --> 00:18:25.000]  你看看脫毛的
[00:18:25.000 --> 00:18:26.000]  於是等等
[00:18:26.000 --> 00:18:30.200]  於是就賣牛羊甲子
[00:18:30.200 --> 00:18:31.800]  另外兌換銀錢
[00:18:31.800 --> 00:18:33.600]  有兩個說法的
[00:18:33.600 --> 00:18:36.200]  就是聖殿是收聖殿的幣的
[00:18:36.200 --> 00:18:38.000]  就是說錢幣的
[00:18:38.000 --> 00:18:39.600]  外面那些細軸錢
[00:18:39.600 --> 00:18:42.200]  怎麼能夠進聖殿的銀庫
[00:18:42.200 --> 00:18:45.000]  所以在那裡要換聖結的錢
[00:18:45.000 --> 00:18:47.000]  聖殿的錢的
[00:18:47.000 --> 00:18:49.000]  有些就說未必
[00:18:49.000 --> 00:18:51.600]  可能如果照聖經
[00:18:51.600 --> 00:18:53.400]  就沒有特別規定
[00:18:53.400 --> 00:18:57.000]  好像《釧甲記》第30章有說過的
[00:18:57.000 --> 00:18:58.000]  不過是說
[00:18:58.000 --> 00:19:00.400]  如果你要交你的贖銀
[00:19:00.400 --> 00:19:04.600]  就要用回眸裡面的那把秤
[00:19:04.600 --> 00:19:05.800]  不能夠自己秤
[00:19:05.800 --> 00:19:06.800]  用回眸裡面的那把秤
[00:19:06.800 --> 00:19:10.800]  秤夠銀錢來交贖金
[00:19:10.800 --> 00:19:16.800]  當是獻袋贖的意思
[00:19:16.800 --> 00:19:20.600]  於是就要用裡面的錢幣
[00:19:20.600 --> 00:19:23.000]  或者是有些人來到
[00:19:23.000 --> 00:19:24.800]  我沒有那麼多錢
[00:19:24.800 --> 00:19:26.000]  我只有寡婦
[00:19:26.000 --> 00:19:28.200]  我只有兩個小錢
[00:19:28.200 --> 00:19:31.800]  你可不可以給我兌換一下
[00:19:31.800 --> 00:19:34.200]  這樣就獻一點點
[00:19:34.200 --> 00:19:36.000]  好 來這邊兌換
[00:19:36.000 --> 00:19:38.600]  一兌換就自然有當中
[00:19:38.600 --> 00:19:41.400]  撿到一些利益
[00:19:41.400 --> 00:19:44.800]  那誰給那些牛羊甲子在那裡賣
[00:19:44.800 --> 00:19:46.400]  兌換銀錢的
[00:19:46.400 --> 00:19:49.600]  就是以私管理給他
[00:19:49.600 --> 00:19:52.400]  當然多少分洋給他不定
[00:19:52.400 --> 00:19:54.400]  或者孝敬他
[00:19:54.400 --> 00:19:55.400]  好了 耶穌很生氣
[00:19:55.400 --> 00:19:57.800]  就說聖子作鞭
[00:19:57.800 --> 00:20:00.400]  將牛羊趕出聖殿
[00:20:00.400 --> 00:20:01.800]  這裡絕了
[00:20:01.800 --> 00:20:04.800]  推倒兌換銀錢的銀紙
[00:20:04.800 --> 00:20:06.000]  推回那張桌子
[00:20:06.000 --> 00:20:07.800]  跟他反桌
[00:20:07.800 --> 00:20:10.600]  他只是狼狽而已
[00:20:10.600 --> 00:20:12.600]  哎呀 糟了
[00:20:12.600 --> 00:20:14.600]  要說那些錢跑來滾了
[00:20:14.600 --> 00:20:15.200]  不用怕
[00:20:15.200 --> 00:20:17.400]  不和我們今天的錢那麼圓的
[00:20:17.400 --> 00:20:19.600]  那些錢有的是八角形
[00:20:19.600 --> 00:20:21.200]  有的是這樣掉在地上
[00:20:21.200 --> 00:20:22.400]  不滾得多遠的
[00:20:22.400 --> 00:20:23.800]  而且很粗糙
[00:20:23.800 --> 00:20:25.000]  不太滾的
[00:20:25.000 --> 00:20:26.200]  那就放心
[00:20:26.200 --> 00:20:27.800]  也不會很多錢
[00:20:27.800 --> 00:20:29.600]  你以為擺到滿桌是嗎?
[00:20:29.600 --> 00:20:30.800]  不是的
[00:20:30.800 --> 00:20:33.200]  總之就令到他很狼狽
[00:20:33.200 --> 00:20:34.800]  那些牛羊用鞭子打他
[00:20:34.800 --> 00:20:36.000]  你以為他會馬上跑嗎?
[00:20:36.000 --> 00:20:36.400]  不是的
[00:20:36.400 --> 00:20:38.400]  可能「嗯」一聲
[00:20:38.400 --> 00:20:39.800]  走兩步而已
[00:20:39.800 --> 00:20:40.600]  那未必
[00:20:40.600 --> 00:20:43.000]  因為他未必像你打那麼痛
[00:20:43.000 --> 00:20:44.200]  他不一定是這樣
[00:20:44.200 --> 00:20:45.600]  好了
[00:20:45.600 --> 00:20:48.000]  又對賣甲子的就說了
[00:20:48.000 --> 00:20:49.800]  你這些東西拿去
[00:20:49.800 --> 00:20:51.000]  他沒有放了
[00:20:51.000 --> 00:20:52.400]  趕了那些甲子
[00:20:52.400 --> 00:20:53.600]  飛了不回來
[00:20:53.600 --> 00:20:54.400]  糟了
[00:20:54.400 --> 00:20:56.400]  損失主也很看顧的
[00:20:56.400 --> 00:20:58.000]  很給面子的
[00:20:58.000 --> 00:20:59.200]  這些東西拿走
[00:20:59.200 --> 00:21:00.200]  那些八甲拿走
[00:21:00.200 --> 00:21:02.000]  那些甲子拿走
[00:21:02.000 --> 00:21:02.600]  留意這裡
[00:21:02.600 --> 00:21:05.200]  不要將我付的電當做
[00:21:05.200 --> 00:21:07.800]  買賣的地方
[00:21:07.800 --> 00:21:10.400]  趕出電腦裡面買賣的人
[00:21:10.400 --> 00:21:10.600]  好了
[00:21:10.600 --> 00:21:12.600]  那剛才就約翰福音的記載
[00:21:12.600 --> 00:21:14.400]  在約翰第二章
[00:21:14.400 --> 00:21:15.600]  如果你留意的話
[00:21:15.600 --> 00:21:17.200]  是不是約翰第二章
[00:21:17.200 --> 00:21:19.200]  那很早的
[00:21:19.200 --> 00:21:21.800]  而如果馬太的記載就不是了
[00:21:21.800 --> 00:21:24.200]  去到聖咒Holy Week裡面
[00:21:24.200 --> 00:21:26.600]  所以有人認為
[00:21:26.600 --> 00:21:29.000]  主耶穌是有兩次潔淨聖殿的
[00:21:29.000 --> 00:21:31.400]  有兩次趕出電腦去買賣的人
[00:21:31.400 --> 00:21:32.400]  有些人就說不是
[00:21:32.400 --> 00:21:34.000]  應該是一次
[00:21:34.000 --> 00:21:35.400]  那為什麼約翰第二章
[00:21:35.400 --> 00:21:36.800]  這麼早就說的呢?
[00:21:36.800 --> 00:21:37.400]  什麼都沒說
[00:21:37.400 --> 00:21:38.400]  就已經說這個了
[00:21:38.400 --> 00:21:41.200]  那之後才有去到第三章
[00:21:41.200 --> 00:21:44.000]  就是和尼哥底姆尼哥德姆
[00:21:44.000 --> 00:21:44.800]  談活水
[00:21:44.800 --> 00:21:47.600]  然後就跟著去撒瑪利亞婦人
[00:21:47.600 --> 00:21:49.400]  談活水之道
[00:21:49.400 --> 00:21:49.800]  不是
[00:21:49.800 --> 00:21:52.000]  和尼哥德姆談重生
[00:21:52.000 --> 00:21:54.800]  然後就去和撒瑪利亞婦人
[00:21:54.800 --> 00:21:56.800]  談這個活水
[00:21:56.800 --> 00:22:00.600]  那就有拉到聖殿聖咒的
[00:22:00.600 --> 00:22:04.000]  那有時候有人認為是兩次潔淨聖殿
[00:22:04.000 --> 00:22:05.000]  有人認為不是
[00:22:05.000 --> 00:22:06.800]  那個記載是前後
[00:22:06.800 --> 00:22:08.600]  不一定是順序的
[00:22:08.600 --> 00:22:11.800]  不一定是線性順序的
[00:22:11.800 --> 00:22:12.800]  那不知道了
[00:22:12.800 --> 00:22:14.000]  將來問一下約翰
[00:22:14.000 --> 00:22:17.000]  你的記載是線性順序
[00:22:17.000 --> 00:22:18.000]  還是說這樣
[00:22:18.000 --> 00:22:19.400]  還是說傾傾的
[00:22:19.400 --> 00:22:21.000]  馬太和約翰哥
[00:22:21.000 --> 00:22:24.400]  其實你們是兩次還是一次的潔淨聖殿
[00:22:24.400 --> 00:22:25.800]  將來問一下
[00:22:25.800 --> 00:22:27.000]  21章
[00:22:27.000 --> 00:22:28.200]  馬太福音十二字
[00:22:28.200 --> 00:22:30.400]  耶穌進了上帝的殿
[00:22:30.400 --> 00:22:33.200]  趕出殿裡一切做買賣的人
[00:22:33.200 --> 00:22:36.600]  推倒兌換銀錢之人的桌子
[00:22:36.600 --> 00:22:42.000]  和賣甲子之人的椅子
[00:22:42.000 --> 00:22:43.600]  然後就說
[00:22:43.600 --> 00:22:45.000]  經常說我的殿
[00:22:45.000 --> 00:22:48.000]  是稱為禱告的殿
[00:22:48.000 --> 00:22:51.600]  你們都使它成為賊窩了
[00:22:51.600 --> 00:22:54.400]  我的殿是禱告的殿
[00:22:54.400 --> 00:22:58.200]  有些甚至說我的殿是萬國禱告的殿
[00:22:58.200 --> 00:23:01.600]  你們都使它成為賊窩
[00:23:01.600 --> 00:23:03.800]  啊 不行
[00:23:03.800 --> 00:23:05.000]  那麼
[00:23:05.000 --> 00:23:06.800]  聖殿有沒有這麼重要
[00:23:06.800 --> 00:23:07.400]  很重要的
[00:23:07.400 --> 00:23:10.000]  看看這一個三章十六節
[00:23:10.000 --> 00:23:11.000]  有人三章十六節
[00:23:11.000 --> 00:23:12.200]  大家好明白了
[00:23:12.200 --> 00:23:13.800]  那就很熟悉了
[00:23:13.800 --> 00:23:15.600]  哥倫多前書三章十六節
[00:23:15.600 --> 00:23:17.600]  豈不知你們是上帝的殿
[00:23:17.600 --> 00:23:21.800]  上帝的靈是住在你們裡頭嗎?
[00:23:21.800 --> 00:23:23.600]  這是一個問號
[00:23:23.600 --> 00:23:27.800]  你們是上帝的殿
[00:23:27.800 --> 00:23:33.200]  我所說的不是上帝住在裡頭的問題
[00:23:33.200 --> 00:23:34.400]  我想說
[00:23:34.400 --> 00:23:36.000]  這是上帝的靈
[00:23:36.000 --> 00:23:39.600]  是住在你們裡頭的
[00:23:39.600 --> 00:23:41.000]  你們是上帝的殿
[00:23:41.000 --> 00:23:46.200]  而上帝的靈就是住在上帝的殿裡
[00:23:46.200 --> 00:23:48.800]  因此就可以推斷
[00:23:48.800 --> 00:23:50.400]  一出來邏輯的推斷
[00:23:50.400 --> 00:23:52.000]  就是可以這麼說
[00:23:52.000 --> 00:23:54.200]  那個神學推論就是
[00:23:54.200 --> 00:23:58.000]  聖殿是上帝住的地方
[00:23:58.000 --> 00:24:01.400]  啊 上帝要住人手造的地方嗎?
[00:24:01.400 --> 00:24:02.600]  人建的地方嗎?
[00:24:02.600 --> 00:24:04.000]  希律建的
[00:24:04.000 --> 00:24:09.000]  裝修華麗的神要住希律幫他裝修的那間屋嗎?
[00:24:09.000 --> 00:24:11.000]  神要住所羅伯伯
[00:24:11.000 --> 00:24:14.600]  以色列幫他建的那個第二聖殿嗎?
[00:24:14.600 --> 00:24:19.400]  上帝要住所羅伯伯建的第一聖殿嗎?
[00:24:19.400 --> 00:24:21.800]  不是的 不用的
[00:24:21.800 --> 00:24:24.000]  為什麼要住那裡?
[00:24:24.000 --> 00:24:29.200]  其實上帝真的不用住人手所住的房屋
[00:24:29.200 --> 00:24:31.200]  不過你要知道
[00:24:31.200 --> 00:24:32.800]  上帝這裡說
[00:24:32.800 --> 00:24:35.600]  我們這個身體是上帝的殿
[00:24:35.600 --> 00:24:37.400]  神的靈是住在裡面的
[00:24:37.400 --> 00:24:43.000]  所以除了當然上帝不用住人手造的聖殿
[00:24:43.000 --> 00:24:45.400]  不過其實
[00:24:45.400 --> 00:24:49.800]  聖殿也是象徵著上帝在那裡會望
[00:24:49.800 --> 00:24:51.800]  也象徵著與上帝會面
[00:24:51.800 --> 00:24:54.400]  上帝在那裡的地方
[00:24:54.400 --> 00:24:55.800]  因此很重要
[00:24:55.800 --> 00:24:57.600]  上帝的殿
[00:24:57.600 --> 00:25:01.000]  聖殿是上帝住的居所
[00:25:01.000 --> 00:25:03.000]  但因此在靈修幻想裡面
[00:25:03.000 --> 00:25:04.400]  結成聖殿
[00:25:04.400 --> 00:25:06.200]  趕出裡面做買賣的人
[00:25:06.200 --> 00:25:07.400]  這是正式的字
[00:25:07.400 --> 00:25:09.400]  趕出裡面做買賣的人
[00:25:09.400 --> 00:25:12.600]  聖殿是一個禱告敬拜的地方
[00:25:12.600 --> 00:25:14.000]  是上主的居所
[00:25:14.000 --> 00:25:15.000]  所以有兩點
[00:25:15.000 --> 00:25:17.800]  第一是禱告敬拜的地方
[00:25:17.800 --> 00:25:20.200]  是上主居住的地方
[00:25:20.200 --> 00:25:22.000]  是上主的居所
[00:25:22.000 --> 00:25:23.600]  我們要去找上帝
[00:25:23.600 --> 00:25:25.600]  當然我們不用去了
[00:25:25.600 --> 00:25:29.000]  一禱告已經進入至聖所了
[00:25:29.000 --> 00:25:30.800]  主耶穌基督說
[00:25:30.800 --> 00:25:33.200]  我們開了一條有生有會的路
[00:25:33.200 --> 00:25:34.600]  進到至聖所
[00:25:34.600 --> 00:25:36.200]  馬上去面見神
[00:25:36.200 --> 00:25:40.200]  給以往的大祭司一年一次贖罪日進去
[00:25:40.200 --> 00:25:43.400]  見一見就禱告一下都沒見到
[00:25:43.400 --> 00:25:44.200]  我們現在很好
[00:25:44.200 --> 00:25:46.600]  一禱告就進入至聖所
[00:25:46.600 --> 00:25:48.000]  不過你要知道
[00:25:48.000 --> 00:25:51.600]  其實聖殿是禱告敬拜的地方
[00:25:51.600 --> 00:25:55.200]  借殿稱為「禱告的殿」
[00:25:55.200 --> 00:25:57.400]  是上帝居所來的
[00:25:57.400 --> 00:25:59.800]  所以個人的反省就是
[00:25:59.800 --> 00:26:03.000]  以禱告省察內心
[00:26:03.000 --> 00:26:04.800]  弟子會
[00:26:04.800 --> 00:26:06.400]  我自己對這段聖經
[00:26:06.400 --> 00:26:07.400]  給我的感覺就是
[00:26:07.400 --> 00:26:11.800]  其實我要禱告反省我的內心
[00:26:11.800 --> 00:26:13.800]  靠聖靈光照我
[00:26:13.800 --> 00:26:15.000]  清除我裏面那些
[00:26:15.000 --> 00:26:19.000]  不討神喜悅的思想習慣
[00:26:19.000 --> 00:26:19.800]  我有沒有一些事
[00:26:19.800 --> 00:26:24.000]  是不討神喜悅的思想和習慣呢?
[00:26:24.000 --> 00:26:25.800]  這樣問
[00:26:25.800 --> 00:26:27.600]  當然有
[00:26:27.600 --> 00:26:30.600]  應該這樣問不對
[00:26:30.600 --> 00:26:31.600]  我都怕自己
[00:26:31.600 --> 00:26:35.600]  討神喜悅的思想與習慣是很少
[00:26:35.600 --> 00:26:39.200]  不討神喜悅的思想習慣就很多
[00:26:39.200 --> 00:26:40.800]  一禱告省察
[00:26:40.800 --> 00:26:44.400]  哎呀 神呀 真是很慚愧
[00:26:44.400 --> 00:26:46.800]  我真是一個很不潔的人
[00:26:46.800 --> 00:26:49.600]  思想很多邪惡
[00:26:49.600 --> 00:26:50.800]  很多仇恨
[00:26:50.800 --> 00:26:52.200]  很多慾望
[00:26:52.200 --> 00:26:55.000]  哎呀 不敢
[00:26:55.000 --> 00:26:56.800]  有時自己都真的有少許討厭自己
[00:26:56.800 --> 00:26:58.200]  為甚麼會這樣呢?
[00:26:58.200 --> 00:27:00.600]  為甚麼會有那麼多憎恨呢?
[00:27:00.600 --> 00:27:03.000]  見到別人比自己還要不開心
[00:27:03.000 --> 00:27:03.600]  很少會說
[00:27:03.600 --> 00:27:05.000]  哎呀 你這麼厲害真是太好了
[00:27:05.000 --> 00:27:07.000]  感謝主很少的
[00:27:07.000 --> 00:27:10.400]  見到別人比自己還要不開心
[00:27:10.400 --> 00:27:12.400]  他只是做神的工作
[00:27:12.400 --> 00:27:15.200]  如果多些人他呼召信了主就好了
[00:27:15.200 --> 00:27:17.600]  哎呀 我呼召只有一個舉手
[00:27:17.600 --> 00:27:19.200]  他呼召了一百個
[00:27:19.200 --> 00:27:20.600]  他搞大聚會
[00:27:20.600 --> 00:27:22.200]  其實我的才華比他好
[00:27:22.200 --> 00:27:23.200]  我說得比他好
[00:27:23.200 --> 00:27:27.000]  為甚麼神又不用我用他呢?
[00:27:27.000 --> 00:27:28.800]  哎呀 我有這樣的想法
[00:27:28.800 --> 00:27:30.600]  神就說我當然用他不用你
[00:27:30.600 --> 00:27:31.600]  你經常這樣想
[00:27:31.600 --> 00:27:33.200]  很清楚而已
[00:27:33.200 --> 00:27:35.800]  心裡面有很多不討神喜的思想
[00:27:35.800 --> 00:27:37.400]  還有很多壞習慣
[00:27:37.400 --> 00:27:38.600]  很多罪惡
[00:27:38.600 --> 00:27:41.400]  要透過禱告、醒察、反省自己
[00:27:41.400 --> 00:27:43.600]  聖靈光照我清除
[00:27:43.600 --> 00:27:44.800]  照亮我的內心
[00:27:44.800 --> 00:27:46.800]  清除那些不好的東西
[00:27:46.800 --> 00:27:47.800]  好像甚麼時候
[00:27:47.800 --> 00:27:49.000]  我要去到聖殿那裡
[00:27:49.000 --> 00:27:53.200]  將我內心最深處掩蓋著的坑渠蓋打開
[00:27:53.200 --> 00:27:56.200]  嘩 裡面原來污糟、垃圾很多
[00:27:56.200 --> 00:27:58.000]  臭蟲在那裡
[00:27:58.000 --> 00:28:00.000]  清洗一下它
[00:28:00.000 --> 00:28:02.400]  不需要到年廿八才洗垃圾的
[00:28:02.400 --> 00:28:05.400]  時時去用禱告、醒察內心
[00:28:05.400 --> 00:28:10.200]  聖靈光照清除不討神喜的思想和習慣
[00:28:10.200 --> 00:28:11.400]  那個人和教會都一樣
[00:28:11.400 --> 00:28:14.400]  要避免被世界的價值觀佔據
[00:28:14.400 --> 00:28:18.200]  讓我的心成為賊窩
[00:28:18.200 --> 00:28:21.200]  怎麼可以獲利呢?
[00:28:21.200 --> 00:28:24.400]  怎麼可以得人的喜悅呢?
[00:28:24.400 --> 00:28:25.400]  怎麼可以來到
[00:28:25.400 --> 00:28:28.600]  哎呀 牧師 牧師 你真是好了
[00:28:28.600 --> 00:28:30.400]  哎呀 牧師 牧師
[00:28:30.400 --> 00:28:32.400]  你今天編導真是好了
[00:28:32.400 --> 00:28:33.400]  哎呀 很多人稱讚我
[00:28:33.400 --> 00:28:37.000]  因為稱讚了我 到了天上就沒得稱讚了
[00:28:37.000 --> 00:28:39.000]  神啊 我來拿獎 拿甚麼獎啊?
[00:28:39.000 --> 00:28:42.000]  稱讚啊 在地上稱讚了你
[00:28:42.000 --> 00:28:44.000]  人家稱讚了你 還來拿?
[00:28:44.000 --> 00:28:46.000]  哎呀 不要稱讚我
[00:28:46.000 --> 00:28:49.000]  其實世界上是喜歡稱讚的
[00:28:49.000 --> 00:28:52.000]  你找我港獨 找對人了
[00:28:52.000 --> 00:28:54.000]  就是我就可以了
[00:28:54.000 --> 00:28:57.000]  我有這個學位 我有這些才華
[00:28:57.000 --> 00:29:00.000]  來找對人 為甚麼不找我呢?
[00:29:00.000 --> 00:29:04.000]  哎呀 價值觀 我值錢的
[00:29:04.000 --> 00:29:05.000]  我只是講一條道理
[00:29:05.000 --> 00:29:08.000]  起碼周居費多少呢?
[00:29:08.000 --> 00:29:14.000]  我的薪金應該多少呢?
[00:29:14.000 --> 00:29:18.000]  不妨告訴你 我試過有
[00:29:18.000 --> 00:29:24.000]  因為曾經有些執事
[00:29:24.000 --> 00:29:28.000]  覺得我的薪金高
[00:29:28.000 --> 00:29:30.000]  我的薪金一點都不高
[00:29:30.000 --> 00:29:35.000]  又做了一堂主任 又做幼稚園
[00:29:35.000 --> 00:29:38.000]  校監、校董會主席 又這樣又那樣
[00:29:38.000 --> 00:29:40.000]  哇 管理的事非常多
[00:29:40.000 --> 00:29:42.000]  交了五百人
[00:29:42.000 --> 00:29:46.000]  當時我是拿了兩萬多、三萬元一個月
[00:29:46.000 --> 00:29:49.000]  這個是很內涵的
[00:29:49.000 --> 00:29:58.000]  他們就問一個做一間國際大公司的人事部主席
[00:29:58.000 --> 00:30:02.000]  就問他 如果一個人好像牧師那樣
[00:30:02.000 --> 00:30:05.000]  管理這些東西這樣那樣
[00:30:05.000 --> 00:30:08.000]  如果以你公司人事部來看
[00:30:08.000 --> 00:30:11.000]  他會多少錢薪金呢?
[00:30:11.000 --> 00:30:13.000]  我想他希望說我高
[00:30:13.000 --> 00:30:15.000]  誰知道那個說
[00:30:15.000 --> 00:30:22.000]  如果他在我公司做有這樣的學位、學歷和管理這麼多東西
[00:30:22.000 --> 00:30:26.000]  十八萬左右吧
[00:30:26.000 --> 00:30:29.000]  哇 這樣就當堂沒話說
[00:30:29.000 --> 00:30:31.000]  有時我都覺得
[00:30:31.000 --> 00:30:34.000]  哇 有人告訴我之後
[00:30:34.000 --> 00:30:37.000]  我整個鬆毛鬆翼飄起了
[00:30:37.000 --> 00:30:41.000]  原來我值十幾萬一個月
[00:30:41.000 --> 00:30:44.000]  他們給我幾萬而已
[00:30:44.000 --> 00:30:50.000]  是哦 我的碩士也有很多個
[00:30:50.000 --> 00:30:54.000]  博士也有 只有這樣而已
[00:30:54.000 --> 00:30:56.000]  哇 還這樣忙到極了
[00:30:56.000 --> 00:30:58.000]  很多份工作
[00:30:58.000 --> 00:31:03.000]  世界的價值觀
[00:31:03.000 --> 00:31:09.000]  其實不知道以利亞當時有沒有薪金呢?
[00:31:09.000 --> 00:31:11.000]  耶穌這麼久
[00:31:11.000 --> 00:31:14.000]  回到天堂和父神計數
[00:31:14.000 --> 00:31:19.000]  那我堂堂上帝你兒子落到世界多少錢一個月呢?
[00:31:19.000 --> 00:31:21.000]  有沒有呢?
[00:31:21.000 --> 00:31:22.000]  沒有了
[00:31:22.000 --> 00:31:25.000]  那些弟兄姊妹全所有奉獻
[00:31:25.000 --> 00:31:27.000]  當時那些門徒跟著他
[00:31:27.000 --> 00:31:29.000]  要我跟你同死
[00:31:29.000 --> 00:31:31.000]  還有一幫婦女自己掏錢出來
[00:31:31.000 --> 00:31:34.000]  跟著耶穌幫他煮飯、洗衣服
[00:31:34.000 --> 00:31:39.000]  弄東西、吃東西、睡覺的地方
[00:31:39.000 --> 00:31:42.000]  醫完一個病復活三個人
[00:31:42.000 --> 00:31:46.000]  有沒有多少雄風鮑利士呢?
[00:31:46.000 --> 00:31:47.000]  沒有的
[00:31:47.000 --> 00:31:50.000]  那不去了 走慢一點
[00:31:50.000 --> 00:31:54.000]  我們需要避免世界價值觀佔據了我們的心
[00:31:54.000 --> 00:31:57.000]  成為賊窩
[00:31:57.000 --> 00:32:01.000]  好了 講講故事
[00:32:01.000 --> 00:32:04.000]  很多人去教會不是為了敬拜
[00:32:04.000 --> 00:32:08.000]  有些人去教會是為了自我實現
[00:32:08.000 --> 00:32:09.000]  沒有人聽我講
[00:32:09.000 --> 00:32:11.000]  去到教會就有人聽我講
[00:32:11.000 --> 00:32:13.000]  我做領袖
[00:32:13.000 --> 00:32:16.000]  我的才華在教會可以表現
[00:32:16.000 --> 00:32:17.000]  我唱歌很厲害
[00:32:17.000 --> 00:32:18.000]  不過只是洗澡
[00:32:18.000 --> 00:32:20.000]  可能唱得不夠好
[00:32:20.000 --> 00:32:23.000]  去到教會有師班
[00:32:23.000 --> 00:32:24.000]  表現我的才華
[00:32:24.000 --> 00:32:26.000]  讀唱找我
[00:32:26.000 --> 00:32:29.000]  這段就由我讀唱
[00:32:29.000 --> 00:32:31.000]  指揮各樣東西
[00:32:31.000 --> 00:32:33.000]  組織力我很強的
[00:32:33.000 --> 00:32:34.000]  在教會有得自我實現
[00:32:34.000 --> 00:32:35.000]  有些人很歡喜
[00:32:35.000 --> 00:32:37.000]  因為教會自我實現
[00:32:37.000 --> 00:32:39.000]  可以表現到他的才華
[00:32:39.000 --> 00:32:42.000]  有些人想去教會是想告訴自己
[00:32:42.000 --> 00:32:44.000]  我是一個好人
[00:32:44.000 --> 00:32:46.000]  我過兩天去教會
[00:32:46.000 --> 00:32:47.000]  我做傳呼音
[00:32:47.000 --> 00:32:48.000]  我捐錢
[00:32:48.000 --> 00:32:50.000]  我是一個好人
[00:32:50.000 --> 00:32:52.000]  教徒
[00:32:52.000 --> 00:32:54.000]  有人以為教會是一個社交場合
[00:32:54.000 --> 00:32:55.000]  結交朋友
[00:32:55.000 --> 00:32:58.000]  我有很多教會朋友
[00:32:58.000 --> 00:33:00.000]  我們一起去做義工
[00:33:00.000 --> 00:33:01.000]  多好啊
[00:33:01.000 --> 00:33:03.000]  在教會裡侍奉神
[00:33:03.000 --> 00:33:04.000]  是好人
[00:33:04.000 --> 00:33:06.000]  而且教會是一個好的社交場合
[00:33:06.000 --> 00:33:08.000]  千萬不要在教會賣東西
[00:33:08.000 --> 00:33:10.000]  我在教會工作的時候
[00:33:10.000 --> 00:33:13.000]  我是不鼓勵
[00:33:13.000 --> 00:33:14.000]  不鼓勵
[00:33:14.000 --> 00:33:16.000]  說都不說
[00:33:16.000 --> 00:33:19.000]  不讓人在教會買賣
[00:33:19.000 --> 00:33:21.000]  你做裝修嗎?
[00:33:21.000 --> 00:33:22.000]  哪個教會?
[00:33:22.000 --> 00:33:23.000]  哪個教會裝修?
[00:33:23.000 --> 00:33:24.000]  你幫他吧
[00:33:24.000 --> 00:33:26.000]  我不會做這些
[00:33:26.000 --> 00:33:27.000]  我不介紹
[00:33:27.000 --> 00:33:31.000]  不如做搭檔吧
[00:33:31.000 --> 00:33:32.000]  不要啊
[00:33:32.000 --> 00:33:34.000]  終於大家不歡而散
[00:33:34.000 --> 00:33:36.000]  我知道有好幾個
[00:33:36.000 --> 00:33:38.000]  自己認識了之後
[00:33:38.000 --> 00:33:40.000]  開始做不歡而散
[00:33:40.000 --> 00:33:42.000]  不要在這裡做賣賣
[00:33:42.000 --> 00:33:45.000]  有人以為自己在教會
[00:33:45.000 --> 00:33:46.000]  我是積聚功德
[00:33:46.000 --> 00:33:47.000]  我每個星期都去
[00:33:47.000 --> 00:33:49.000]  逢去必早
[00:33:49.000 --> 00:33:51.000]  而且有多少奉獻
[00:33:51.000 --> 00:33:53.000]  講到點頭點頭
[00:33:53.000 --> 00:33:54.000]  我經常都去
[00:33:54.000 --> 00:33:58.000]  其實我也想去我的兒子積聚陰德
[00:33:58.000 --> 00:34:00.000]  自己積聚陰德
[00:34:00.000 --> 00:34:02.000]  積聚功德尋求平安
[00:34:02.000 --> 00:34:04.000]  不是去教會的目的
[00:34:04.000 --> 00:34:07.000]  聖殿不是為了這些
[00:34:07.000 --> 00:34:08.000]  有些人去教會
[00:34:08.000 --> 00:34:09.000]  沒事的
[00:34:09.000 --> 00:34:12.000]  都是尋求平安
[00:34:12.000 --> 00:34:13.000]  挺好的
[00:34:13.000 --> 00:34:15.000]  有一間香港的大教會
[00:34:15.000 --> 00:34:16.000]  我以前說笑
[00:34:16.000 --> 00:34:18.000]  我將來老了
[00:34:18.000 --> 00:34:19.000]  一定要轉會進去這間教會
[00:34:19.000 --> 00:34:21.000]  轉會進去才行
