
[00:00:00.000 --> 00:00:02.080]  鳳子明問大號,底星姐妹平安
[00:13:25.680 --> 00:13:26.680]  這鷹鞋是指誰的?
[00:13:26.680 --> 00:13:27.680]  這鷹鞋是指誰的?
[00:13:27.680 --> 00:13:28.680]  這鷹鞋是指誰的?
[00:13:28.680 --> 00:13:29.680]  這鷹鞋是指誰的?
[00:13:29.680 --> 00:13:30.680]  這鷹鞋是指誰的?
[00:13:30.680 --> 00:13:31.680]  這鷹鞋是指誰的?
[00:13:31.680 --> 00:13:32.680]  這鷹鞋是指誰的?
[00:13:32.680 --> 00:13:33.680]  這鷹鞋是指誰的?
[00:13:33.680 --> 00:13:34.680]  這鷹鞋是指誰的?
[00:13:34.680 --> 00:13:35.680]  這鷹鞋是指誰的?
[00:13:35.680 --> 00:13:36.680]  這鷹鞋是指誰的?
[00:13:36.680 --> 00:13:37.680]  這鷹鞋是指誰的?
[00:13:37.680 --> 00:13:56.680]  這鷹鞋是指誰的?
[00:13:56.680 --> 00:13:57.680]  這鷹鞋是指誰的?
[00:13:57.680 --> 00:13:58.680]  這鷹鞋是指誰的?
[00:13:58.680 --> 00:13:59.680]  這鷹鞋是指誰的?
[00:13:59.680 --> 00:14:00.680]  這鷹鞋是指誰的?
[00:14:00.680 --> 00:14:01.680]  這鷹鞋是指誰的?
[00:14:01.680 --> 00:14:02.680]  這鷹鞋是指誰的?
[00:14:02.680 --> 00:14:03.680]  這鷹鞋是指誰的?
[00:14:03.680 --> 00:14:04.680]  這鷹鞋是指誰的?
[00:14:04.680 --> 00:14:05.680]  這鷹鞋是指誰的?
[00:14:05.680 --> 00:14:06.680]  這鷹鞋是指誰的?
[00:14:06.680 --> 00:14:07.680]  這鷹鞋是指誰的?
[00:14:07.680 --> 00:14:08.680]  這鷹鞋是指誰的?
[00:14:08.680 --> 00:14:09.680]  這鷹鞋是指誰的?
[00:14:09.680 --> 00:14:10.680]  這鷹鞋是指誰的?
[00:14:10.680 --> 00:14:11.680]  這鷹鞋是指誰的?
[00:14:11.680 --> 00:14:12.680]  這鷹鞋是指誰的?
[00:14:12.680 --> 00:14:13.680]  這鷹鞋是指誰的?
[00:14:13.680 --> 00:14:14.680]  這鷹鞋是指誰的?
[00:14:14.680 --> 00:14:15.680]  這鷹鞋是指誰的?
[00:14:15.680 --> 00:14:16.680]  這鷹鞋是指誰的?
[00:14:16.680 --> 00:14:17.680]  這鷹鞋是指誰的?
[00:14:17.680 --> 00:14:18.680]  這鷹鞋是指誰的?
[00:14:18.680 --> 00:14:19.680]  這鷹鞋是指誰的?
[00:14:19.680 --> 00:14:20.680]  這鷹鞋是指誰的?
[00:14:20.680 --> 00:14:21.680]  這鷹鞋是指誰的?
[00:14:21.680 --> 00:14:42.680]  這鷹鞋是指誰的?
[00:14:42.680 --> 00:14:53.680]  這鷹鞋是指誰的?
[00:14:53.680 --> 00:14:54.680]  這鷹鞋是指誰的?
[00:14:54.680 --> 00:14:55.680]  這鷹鞋是指誰的?
[00:14:55.680 --> 00:14:56.680]  這鷹鞋是指誰的?
[00:14:56.680 --> 00:14:57.680]  這鷹鞋是指誰的?
[00:14:57.680 --> 00:14:58.680]  這鷹鞋是指誰的?
[00:14:58.680 --> 00:14:59.680]  這鷹鞋是指誰的?
[00:14:59.680 --> 00:15:00.680]  這鷹鞋是指誰的?
[00:15:00.680 --> 00:15:01.680]  這鷹鞋是指誰的?
[00:15:01.680 --> 00:15:02.680]  這鷹鞋是指誰的?
[00:15:02.680 --> 00:15:03.680]  這鷹鞋是指誰的?
[00:15:03.680 --> 00:15:04.680]  這鷹鞋是指誰的?
[00:15:04.680 --> 00:15:05.680]  這鷹鞋是指誰的?
[00:15:05.680 --> 00:15:06.680]  這鷹鞋是指誰的?
[00:15:06.680 --> 00:15:07.680]  這鷹鞋是指誰的?
[00:15:07.680 --> 00:15:12.680]  這鷹鞋是指誰的?
[00:15:12.680 --> 00:15:13.680]  這鷹鞋是指誰的?
[00:15:13.680 --> 00:15:14.680]  這鷹鞋是指誰的?
[00:15:14.680 --> 00:15:15.680]  這鷹鞋是指誰的?
[00:15:15.680 --> 00:15:16.680]  這鷹鞋是指誰的?
[00:15:16.680 --> 00:15:17.680]  這鷹鞋是指誰的?
[00:15:17.680 --> 00:15:18.680]  這鷹鞋是指誰的?
[00:15:18.680 --> 00:15:19.680]  這鷹鞋是指誰的?
[00:15:19.680 --> 00:15:20.680]  這鷹鞋是指誰的?
[00:15:20.680 --> 00:15:21.680]  這鷹鞋是指誰的?
[00:15:21.680 --> 00:15:22.680]  這鷹鞋是指誰的?
[00:15:22.680 --> 00:15:23.680]  這鷹鞋是指誰的?
[00:15:23.680 --> 00:15:24.680]  這鷹鞋是指誰的?
[00:15:24.680 --> 00:15:25.680]  這鷹鞋是指誰的?
[00:15:25.680 --> 00:15:26.680]  這鷹鞋是指誰的?
[00:15:26.680 --> 00:15:55.680]  這鷹鞋是指誰的?
[00:15:55.680 --> 00:15:56.680]  這鷹鞋是指誰的?
[00:15:56.680 --> 00:15:57.680]  這鷹鞋是指誰的?
[00:15:57.680 --> 00:15:58.680]  這鷹鞋是指誰的?
[00:15:58.680 --> 00:15:59.680]  這鷹鞋是指誰的?
[00:15:59.680 --> 00:16:00.680]  這鷹鞋是指誰的?
[00:16:00.680 --> 00:16:01.680]  這鷹鞋是指誰的?
[00:16:01.680 --> 00:16:02.680]  這鷹鞋是指誰的?
[00:16:02.680 --> 00:16:03.680]  這鷹鞋是指誰的?
[00:16:03.680 --> 00:16:04.680]  這鷹鞋是指誰的?
[00:16:04.680 --> 00:16:05.680]  這鷹鞋是指誰的?
[00:16:05.680 --> 00:16:06.680]  這鷹鞋是指誰的?
[00:16:06.680 --> 00:16:07.680]  這鷹鞋是指誰的?
[00:16:07.680 --> 00:16:08.680]  這鷹鞋是指誰的?
[00:16:08.680 --> 00:16:09.680]  這鷹鞋是指誰的?
[00:16:09.680 --> 00:16:10.680]  這鷹鞋是指誰的?
[00:16:10.680 --> 00:16:38.680]  這鷹鞋是指誰的?
[00:16:38.680 --> 00:16:41.680]  這鷹鞋是指誰的?
[00:16:41.680 --> 00:16:42.680]  這鷹鞋是指誰的?
[00:16:42.680 --> 00:16:43.680]  這鷹鞋是指誰的?
[00:16:43.680 --> 00:16:44.680]  這鷹鞋是指誰的?
[00:16:44.680 --> 00:16:45.680]  這鷹鞋是指誰的?
[00:16:45.680 --> 00:16:46.680]  這鷹鞋是指誰的?
[00:16:46.680 --> 00:16:47.680]  這鷹鞋是指誰的?
[00:16:47.680 --> 00:16:48.680]  這鷹鞋是指誰的?
[00:16:48.680 --> 00:16:49.680]  這鷹鞋是指誰的?
[00:16:49.680 --> 00:16:50.680]  這鷹鞋是指誰的?
[00:16:50.680 --> 00:16:51.680]  這鷹鞋是指誰的?
[00:16:51.680 --> 00:16:52.680]  這鷹鞋是指誰的?
[00:16:52.680 --> 00:16:53.680]  這鷹鞋是指誰的?
[00:16:53.680 --> 00:16:54.680]  這鷹鞋是指誰的?
[00:16:54.680 --> 00:16:55.680]  這鷹鞋是指誰的?
[00:16:55.680 --> 00:17:13.680]  這鷹鞋是指誰的?
[00:17:13.680 --> 00:17:14.680]  這鷹鞋是指誰的?
[00:17:14.680 --> 00:17:15.680]  這鷹鞋是指誰的?
[00:17:15.680 --> 00:17:16.680]  這鷹鞋是指誰的?
[00:17:16.680 --> 00:17:17.680]  這鷹鞋是指誰的?
[00:17:17.680 --> 00:17:18.680]  這鷹鞋是指誰的?
[00:17:18.680 --> 00:17:19.680]  這鷹鞋是指誰的?
[00:17:19.680 --> 00:17:20.680]  這鷹鞋是指誰的?
[00:17:20.680 --> 00:17:21.680]  這鷹鞋是指誰的?
[00:17:21.680 --> 00:17:22.680]  這鷹鞋是指誰的?
[00:17:22.680 --> 00:17:23.680]  這鷹鞋是指誰的?
[00:17:23.680 --> 00:17:24.680]  這鷹鞋是指誰的?
[00:17:24.680 --> 00:17:25.680]  這鷹鞋是指誰的?
[00:17:25.680 --> 00:17:26.680]  這鷹鞋是指誰的?
[00:17:26.680 --> 00:17:27.680]  這鷹鞋是指誰的?
[00:17:27.680 --> 00:17:28.680]  這鷹鞋是指誰的?
[00:17:28.680 --> 00:17:29.680]  這鷹鞋是指誰的?
[00:17:29.680 --> 00:17:30.680]  這鷹鞋是指誰的?
[00:17:30.680 --> 00:17:31.680]  這鷹鞋是指誰的?
[00:17:31.680 --> 00:17:32.680]  這鷹鞋是指誰的?
[00:17:32.680 --> 00:17:33.680]  這鷹鞋是指誰的?
[00:17:33.680 --> 00:17:34.680]  這鷹鞋是指誰的?
[00:17:34.680 --> 00:17:35.680]  這鷹鞋是指誰的?
[00:17:35.680 --> 00:17:36.680]  這鷹鞋是指誰的?
[00:17:36.680 --> 00:17:37.680]  這鷹鞋是指誰的?
[00:17:37.680 --> 00:17:38.680]  這鷹鞋是指誰的?
[00:17:38.680 --> 00:17:39.680]  這鷹鞋是指誰的?
[00:17:39.680 --> 00:17:57.680]  這鷹鞋是指誰的?
[00:17:57.680 --> 00:17:58.680]  這鷹鞋是指誰的?
[00:17:58.680 --> 00:17:59.680]  這鷹鞋是指誰的?
[00:17:59.680 --> 00:18:00.680]  這鷹鞋是指誰的?
[00:18:00.680 --> 00:18:01.680]  這鷹鞋是指誰的?
[00:18:01.680 --> 00:18:02.680]  這鷹鞋是指誰的?
[00:18:02.680 --> 00:18:03.680]  這鷹鞋是指誰的?
[00:18:03.680 --> 00:18:04.680]  這鷹鞋是指誰的?
[00:18:04.680 --> 00:18:05.680]  這鷹鞋是指誰的?
[00:18:05.680 --> 00:18:06.680]  這鷹鞋是指誰的?
[00:18:06.680 --> 00:18:07.680]  這鷹鞋是指誰的?
[00:18:07.680 --> 00:18:08.680]  這鷹鞋是指誰的?
[00:18:08.680 --> 00:18:09.680]  這鷹鞋是指誰的?
[00:18:09.680 --> 00:18:10.680]  這鷹鞋是指誰的?
[00:18:10.680 --> 00:18:11.680]  這鷹鞋是指誰的?
[00:18:11.680 --> 00:18:12.680]  這鷹鞋是指誰的?
[00:18:12.680 --> 00:18:13.680]  這鷹鞋是指誰的?
[00:18:13.680 --> 00:18:14.680]  這鷹鞋是指誰的?
[00:18:14.680 --> 00:18:15.680]  這鷹鞋是指誰的?
[00:18:15.680 --> 00:18:16.680]  這鷹鞋是指誰的?
[00:18:16.680 --> 00:18:17.680]  這鷹鞋是指誰的?
[00:18:17.680 --> 00:18:18.680]  這鷹鞋是指誰的?
[00:18:18.680 --> 00:18:19.680]  這鷹鞋是指誰的?
[00:18:19.680 --> 00:18:20.680]  這鷹鞋是指誰的?
[00:18:20.680 --> 00:18:21.680]  這鷹鞋是指誰的?
[00:18:21.680 --> 00:18:22.680]  這鷹鞋是指誰的?
[00:18:22.680 --> 00:18:23.680]  這鷹鞋是指誰的?
[00:18:23.680 --> 00:18:40.680]  這鷹鞋是指誰的?
[00:18:53.680 --> 00:18:54.680]  這鷹鞋是指誰的?
[00:18:54.680 --> 00:18:55.680]  這鷹鞋是指誰的?
[00:18:55.680 --> 00:18:56.680]  這鷹鞋是指誰的?
[00:18:56.680 --> 00:18:57.680]  這鷹鞋是指誰的?
[00:18:57.680 --> 00:18:58.680]  這鷹鞋是指誰的?
[00:18:58.680 --> 00:18:59.680]  這鷹鞋是指誰的?
[00:18:59.680 --> 00:19:00.680]  這鷹鞋是指誰的?
[00:19:00.680 --> 00:19:01.680]  這鷹鞋是指誰的?
[00:19:01.680 --> 00:19:02.680]  這鷹鞋是指誰的?
[00:19:02.680 --> 00:19:03.680]  這鷹鞋是指誰的?
[00:19:03.680 --> 00:19:04.680]  這鷹鞋是指誰的?
[00:19:04.680 --> 00:19:05.680]  這鷹鞋是指誰的?
[00:19:05.680 --> 00:19:06.680]  這鷹鞋是指誰的?
[00:19:06.680 --> 00:19:07.680]  這鷹鞋是指誰的?
[00:19:07.680 --> 00:19:08.680]  這鷹鞋是指誰的?
[00:19:08.680 --> 00:19:28.680]  這鷹鞋是指誰的?
[00:19:28.680 --> 00:19:41.680]  這鷹鞋是指誰的?
[00:19:41.680 --> 00:19:42.680]  這鷹鞋是指誰的?
[00:19:42.680 --> 00:19:43.680]  這鷹鞋是指誰的?
[00:19:43.680 --> 00:19:44.680]  這鷹鞋是指誰的?
[00:19:44.680 --> 00:19:45.680]  這鷹鞋是指誰的?
[00:19:45.680 --> 00:19:46.680]  這鷹鞋是指誰的?
[00:19:46.680 --> 00:19:47.680]  這鷹鞋是指誰的?
[00:19:47.680 --> 00:19:48.680]  這鷹鞋是指誰的?
[00:19:48.680 --> 00:19:49.680]  這鷹鞋是指誰的?
[00:19:49.680 --> 00:19:50.680]  這鷹鞋是指誰的?
[00:19:50.680 --> 00:19:51.680]  這鷹鞋是指誰的?
[00:19:51.680 --> 00:19:52.680]  這鷹鞋是指誰的?
[00:19:52.680 --> 00:19:53.680]  這鷹鞋是指誰的?
[00:19:53.680 --> 00:19:54.680]  這鷹鞋是指誰的?
[00:19:54.680 --> 00:19:55.680]  這鷹鞋是指誰的?
[00:19:55.680 --> 00:19:58.680]  這鷹鞋是指誰的?
[00:19:58.680 --> 00:19:59.680]  這鷹鞋是指誰的?
[00:19:59.680 --> 00:20:00.680]  這鷹鞋是指誰的?
[00:20:00.680 --> 00:20:01.680]  這鷹鞋是指誰的?
[00:20:01.680 --> 00:20:02.680]  這鷹鞋是指誰的?
[00:20:02.680 --> 00:20:03.680]  這鷹鞋是指誰的?
[00:20:03.680 --> 00:20:04.680]  這鷹鞋是指誰的?
[00:20:04.680 --> 00:20:05.680]  這鷹鞋是指誰的?
[00:20:05.680 --> 00:20:06.680]  這鷹鞋是指誰的?
[00:20:06.680 --> 00:20:07.680]  這鷹鞋是指誰的?
[00:20:07.680 --> 00:20:08.680]  這鷹鞋是指誰的?
[00:20:08.680 --> 00:20:09.680]  這鷹鞋是指誰的?
[00:20:09.680 --> 00:20:10.680]  這鷹鞋是指誰的?
[00:20:10.680 --> 00:20:11.680]  這鷹鞋是指誰的?
[00:20:11.680 --> 00:20:12.680]  這鷹鞋是指誰的?
[00:20:12.680 --> 00:20:38.680]  這鷹鞋是指誰的?
[00:20:38.680 --> 00:20:39.680]  馬拉西做了什麼?
[00:20:39.680 --> 00:20:40.680]  馬拉西做了什麼?
[00:20:40.680 --> 00:20:41.680]  馬拉西做了什麼?
[00:20:41.680 --> 00:20:42.680]  馬來西亞又做了什麼?
[00:20:42.680 --> 00:20:43.680]  馬來西亞又做了什麼?
[00:20:43.680 --> 00:20:44.680]  馬來西亞又做了什麼?
[00:20:44.680 --> 00:20:45.680]  馬來西亞又做了什麼?
[00:20:45.680 --> 00:20:46.680]  馬來西亞又做了什麼?
[00:20:46.680 --> 00:20:47.680]  馬來西亞又做了什麼?
[00:20:47.680 --> 00:20:48.680]  馬來西亞又做了什麼?
[00:20:48.680 --> 00:20:49.680]  馬來西亞又做了什麼?
[00:20:49.680 --> 00:20:50.680]  馬來西亞又做了什麼?
[00:20:50.680 --> 00:20:51.680]  馬來西亞又做了什麼?
[00:20:51.680 --> 00:20:52.680]  馬來西亞又做了什麼?
[00:20:52.680 --> 00:20:53.680]  馬來西亞又做了什麼?
[00:20:53.680 --> 00:20:54.680]  馬來西亞又做了什麼?
[00:20:54.680 --> 00:20:55.680]  馬來西亞又做了什麼?
[00:20:55.680 --> 00:20:56.680]  馬來西亞又做了什麼?
[00:20:56.680 --> 00:20:57.680]  馬來西亞又做了什麼?
[00:20:57.680 --> 00:20:58.680]  馬來西亞又做了什麼?
[00:20:58.680 --> 00:20:59.680]  馬來西亞又做了什麼?
[00:20:59.680 --> 00:21:00.680]  馬來西亞又做了什麼?
[00:21:00.680 --> 00:21:01.680]  馬來西亞又做了什麼?
[00:21:11.680 --> 00:21:12.680]  馬來西亞又做了什麼?
[00:21:12.680 --> 00:21:13.680]  馬來西亞又做了什麼?
[00:21:13.680 --> 00:21:14.680]  馬來西亞又做了什麼?
[00:21:14.680 --> 00:21:15.680]  馬來西亞又做了什麼?
[00:21:15.680 --> 00:21:16.680]  馬來西亞又做了什麼?
[00:21:16.680 --> 00:21:17.680]  馬來西亞又做了什麼?
[00:21:17.680 --> 00:21:18.680]  馬來西亞又做了什麼?
[00:21:18.680 --> 00:21:19.680]  馬來西亞又做了什麼?
[00:21:19.680 --> 00:21:20.680]  馬來西亞又做了什麼?
[00:21:20.680 --> 00:21:21.680]  馬來西亞又做了什麼?
[00:21:21.680 --> 00:21:22.680]  馬來西亞又做了什麼?
[00:21:22.680 --> 00:21:23.680]  馬來西亞又做了什麼?
[00:21:23.680 --> 00:21:24.680]  馬來西亞又做了什麼?
[00:21:24.680 --> 00:21:25.680]  馬來西亞又做了什麼?
[00:21:25.680 --> 00:21:26.680]  馬來西亞又做了什麼?
[00:21:26.680 --> 00:21:27.680]  馬來西亞又做了什麼?
[00:21:27.680 --> 00:21:28.680]  馬來西亞又做了什麼?
[00:21:28.680 --> 00:21:29.680]  馬來西亞又做了什麼?
[00:21:29.680 --> 00:21:30.680]  馬來西亞又做了什麼?
[00:21:30.680 --> 00:21:31.680]  馬來西亞又做了什麼?
[00:21:42.680 --> 00:21:43.680]  用了上帝的忍耐
[00:21:43.680 --> 00:21:44.680]  用了上帝的忍耐
[00:21:44.680 --> 00:21:45.680]  用了上帝的忍耐
[00:21:45.680 --> 00:21:46.680]  用了上帝的忍耐
[00:21:46.680 --> 00:21:47.680]  用了上帝的忍耐
[00:21:47.680 --> 00:21:48.680]  用了上帝的忍耐
[00:21:48.680 --> 00:21:49.680]  用了上帝的忍耐
[00:21:49.680 --> 00:21:50.680]  用了上帝的忍耐
[00:21:50.680 --> 00:21:51.680]  用了上帝的忍耐
[00:21:51.680 --> 00:21:52.680]  用了上帝的忍耐
[00:21:52.680 --> 00:21:53.680]  用了上帝的忍耐
[00:21:53.680 --> 00:21:54.680]  用了上帝的忍耐
[00:21:54.680 --> 00:21:55.680]  用了上帝的忍耐
[00:21:55.680 --> 00:21:56.680]  用了上帝的忍耐
[00:21:56.680 --> 00:21:57.680]  用了上帝的忍耐
[00:21:57.680 --> 00:21:58.680]  用了上帝的忍耐
[00:21:58.680 --> 00:21:59.680]  用了上帝的忍耐
[00:21:59.680 --> 00:22:00.680]  用了上帝的忍耐
[00:22:00.680 --> 00:22:29.680]  用了上帝的忍耐
[00:22:30.680 --> 00:22:31.680]  用了上帝的忍耐
[00:22:31.680 --> 00:22:32.680]  用了上帝的忍耐
[00:22:32.680 --> 00:22:33.680]  用了上帝的忍耐
[00:22:33.680 --> 00:22:34.680]  用了上帝的忍耐
[00:22:34.680 --> 00:22:35.680]  用了上帝的忍耐
[00:22:35.680 --> 00:22:36.680]  用了上帝的忍耐
[00:22:36.680 --> 00:22:37.680]  用了上帝的忍耐
[00:22:37.680 --> 00:22:38.680]  用了上帝的忍耐
[00:22:38.680 --> 00:22:39.680]  用了上帝的忍耐
[00:22:39.680 --> 00:22:40.680]  用了上帝的忍耐
[00:22:40.680 --> 00:22:41.680]  用了上帝的忍耐
[00:22:41.680 --> 00:22:42.680]  用了上帝的忍耐
[00:22:42.680 --> 00:22:43.680]  用了上帝的忍耐
[00:22:43.680 --> 00:22:44.680]  用了上帝的忍耐
[00:22:44.680 --> 00:22:45.680]  用了上帝的忍耐
[00:22:45.680 --> 00:22:46.680]  用了上帝的忍耐
[00:22:46.680 --> 00:22:47.680]  用了上帝的忍耐
[00:22:47.680 --> 00:22:48.680]  用了上帝的忍耐
[00:22:48.680 --> 00:23:14.680]  用了上帝的忍耐
[00:23:19.680 --> 00:23:20.680]  用了上帝的忍耐
[00:23:20.680 --> 00:23:21.680]  用了上帝的忍耐
[00:23:21.680 --> 00:23:22.680]  用了上帝的忍耐
[00:23:22.680 --> 00:23:23.680]  用了上帝的忍耐
[00:23:23.680 --> 00:23:24.680]  用了上帝的忍耐
[00:23:24.680 --> 00:23:25.680]  用了上帝的忍耐
[00:23:25.680 --> 00:23:26.680]  用了上帝的忍耐
[00:23:26.680 --> 00:23:27.680]  用了上帝的忍耐
[00:23:27.680 --> 00:23:28.680]  用了上帝的忍耐
[00:23:28.680 --> 00:23:29.680]  用了上帝的忍耐
[00:23:29.680 --> 00:23:30.680]  用了上帝的忍耐
[00:23:30.680 --> 00:23:31.680]  用了上帝的忍耐
[00:23:31.680 --> 00:23:32.680]  用了上帝的忍耐
[00:23:32.680 --> 00:23:33.680]  用了上帝的忍耐
[00:23:33.680 --> 00:23:34.680]  用了上帝的忍耐
[00:23:34.680 --> 00:23:35.680]  用了上帝的忍耐
[00:23:35.680 --> 00:23:36.680]  用了上帝的忍耐
[00:23:36.680 --> 00:23:37.680]  用了上帝的忍耐
[00:23:37.680 --> 00:23:48.680]  用了上帝的忍耐
[00:24:08.680 --> 00:24:09.680]  由大國的曹操
[00:24:09.680 --> 00:24:10.680]  由大國的曹操
[00:24:10.680 --> 00:24:11.680]  由大國的曹操
[00:24:11.680 --> 00:24:12.680]  由大國的曹操
[00:24:12.680 --> 00:24:13.680]  由大國的曹操
[00:24:13.680 --> 00:24:14.680]  由大國的曹操
[00:24:14.680 --> 00:24:15.680]  由大國的曹操
[00:24:15.680 --> 00:24:16.680]  由大國的曹操
[00:24:16.680 --> 00:24:17.680]  由大國的曹操
[00:24:17.680 --> 00:24:18.680]  由大國的曹操
[00:24:18.680 --> 00:24:19.680]  由大國的曹操
[00:24:19.680 --> 00:24:20.680]  由大國的曹操
[00:24:20.680 --> 00:24:21.680]  由大國的曹操
[00:24:21.680 --> 00:24:22.680]  由大國的曹操
[00:24:22.680 --> 00:24:23.680]  由大國的曹操
[00:24:23.680 --> 00:24:24.680]  由大國的曹操
[00:24:24.680 --> 00:24:25.680]  由大國的曹操
[00:24:25.680 --> 00:24:26.680]  由大國的曹操
[00:24:26.680 --> 00:24:27.680]  由大國的曹操
[00:24:27.680 --> 00:24:28.680]  由大國的曹操
[00:24:28.680 --> 00:24:29.680]  由大國的曹操
[00:24:29.680 --> 00:24:30.680]  由大國的曹操
[00:24:37.680 --> 00:24:38.680]  十二節
[00:24:38.680 --> 00:24:39.680]  二十三章十二節
[00:24:39.680 --> 00:24:40.680]  二十六節
[00:24:40.680 --> 00:24:42.680]  二十四章三節
[00:24:42.680 --> 00:24:43.680]  二十四到三節
[00:24:43.680 --> 00:24:46.680]  耶利米斯十五章十四節都有講的
[00:24:46.680 --> 00:24:49.680]  耶利米斯十五章第四節都有講
[00:24:49.680 --> 00:24:51.680]  好了現在我們看第一點
[00:24:51.680 --> 00:24:52.680]  我們看第一點
[00:24:52.680 --> 00:24:54.680]  肖政的評價
[00:24:54.680 --> 00:24:55.680]  曹操的評價
[00:24:55.680 --> 00:24:56.680]  一到三節
[00:24:56.680 --> 00:24:57.680]  一到三節
[00:24:57.680 --> 00:24:58.680]  為了省時間我不讀了
[00:24:58.680 --> 00:25:00.680]  因為省時間我不太讀
[00:25:00.680 --> 00:25:04.680]  一節就告訴他登基的時候十二歲
[00:25:04.680 --> 00:25:05.680]  他登基的時候十二歲
[00:25:05.680 --> 00:25:09.680]  即是說希西加病好之後
[00:25:09.680 --> 00:25:11.680]  第三年出生
[00:25:11.680 --> 00:25:13.680]  也就是說希西加病好之後第三年出生
[00:25:13.680 --> 00:25:19.680]  現在記者說他在耶路撒冷坐王五十五年
[00:25:19.680 --> 00:25:21.680]  耶路撒冷坐王五十五年
[00:25:21.680 --> 00:25:24.680]  為時在主前六九二至六三八
[00:25:24.680 --> 00:25:26.680]  在主前是六九二到六三八
[00:25:26.680 --> 00:25:28.680]  那你會問一個問題
[00:25:28.680 --> 00:25:29.680]  你就問一個問題
[00:25:29.680 --> 00:25:30.680]  這個問題問你
[00:25:30.680 --> 00:25:33.680]  他是南國最長的君王
[00:25:33.680 --> 00:25:35.680]  他是南國最長的君王
[00:25:35.680 --> 00:25:36.680]  你會問
[00:25:36.680 --> 00:25:39.680]  為何這麼矮的人坐君王位那麼久
[00:25:39.680 --> 00:25:41.680]  為何一個這麼壞的人
[00:25:41.680 --> 00:25:43.680]  可以坐君王位這麼長
[00:25:43.680 --> 00:25:45.680]  Kennedy坐了總統三年就不見了
[00:25:45.680 --> 00:25:47.680]  Kennedy坐了總統三年就不見了
[00:25:47.680 --> 00:25:50.680]  他六一年一月二十日就位
[00:25:50.680 --> 00:25:52.680]  他六一年一月二十日就位
[00:25:52.680 --> 00:25:55.680]  六三年十一月二十二日被人綁死了
[00:25:55.680 --> 00:25:57.680]  六三年就被人打死了
[00:25:57.680 --> 00:25:59.680]  這位仁兄呢
[00:25:59.680 --> 00:26:00.680]  這位仁兄呢
[00:26:00.680 --> 00:26:04.680]  胡舒武五十五年
[00:26:04.680 --> 00:26:06.680]  坐王五十五年
[00:26:06.680 --> 00:26:08.680]  你會問一個問題
[00:26:08.680 --> 00:26:10.680]  為何惡人可以坐這麼長
[00:26:10.680 --> 00:26:11.680]  享這麼久福的呢
[00:26:11.680 --> 00:26:14.680]  為何惡人可以坐這麼長
[00:26:14.680 --> 00:26:15.680]  享這麼多福呢
[00:26:15.680 --> 00:26:17.680]  這個答案其實很值得去問
[00:26:17.680 --> 00:26:19.680]  這個答案很值得去問
[00:26:19.680 --> 00:26:20.680]  知道答案嗎
[00:26:20.680 --> 00:26:22.680]  知道怎麼回答嗎
[00:26:22.680 --> 00:26:24.680]  我自己想到答案
[00:26:24.680 --> 00:26:25.680]  我自己想到答案
[00:26:25.680 --> 00:26:27.680]  我不敢說這是唯一的答案
[00:26:27.680 --> 00:26:28.680]  只不過我只想提議
[00:26:28.680 --> 00:26:30.680]  難過的人呢
[00:26:30.680 --> 00:26:31.680]  難過的人
[00:26:31.680 --> 00:26:33.680]  你肯聽這個壞君王的話嗎
[00:26:33.680 --> 00:26:35.680]  如果聽這個壞君王的話
[00:26:35.680 --> 00:26:38.680]  那上帝要你捱久一點
[00:26:38.680 --> 00:26:41.680]  上帝要你捱長一點
[00:26:41.680 --> 00:26:42.680]  你明白這句話嗎
[00:26:42.680 --> 00:26:44.680]  捱久一點
[00:26:44.680 --> 00:26:46.680]  你喜歡他嘛
[00:26:46.680 --> 00:26:48.680]  你就要受苦長一點
[00:26:48.680 --> 00:26:49.680]  讓他遊輪你多一點
[00:26:49.680 --> 00:26:50.680]  就讓他遊輪你長一點
[00:26:50.680 --> 00:26:52.680]  所以看到今天如果世人的話
[00:26:52.680 --> 00:26:54.680]  不敬畏上帝
[00:26:54.680 --> 00:26:55.680]  不敬畏上帝
[00:26:55.680 --> 00:26:56.680]  很喜歡跟隨魔鬼
[00:26:56.680 --> 00:26:58.680]  很喜歡跟隨魔鬼
[00:26:58.680 --> 00:26:59.680]  親自到
[00:26:59.680 --> 00:27:02.680]  上帝就讓你在火坑裏面捱多一點
[00:27:02.680 --> 00:27:04.680]  上帝就讓你在火坑裏面
[00:27:04.680 --> 00:27:05.680]  待時間長一點
[00:27:05.680 --> 00:27:07.680]  將來另一個火坑呢
[00:27:07.680 --> 00:27:08.680]  將來另一個火坑呢
[00:27:08.680 --> 00:27:10.680]  就跟財主一起了
[00:27:10.680 --> 00:27:11.680]  就跟財主一起
[00:27:11.680 --> 00:27:13.680]  我這個財主是說誰呢
[00:27:13.680 --> 00:27:14.680]  我這個財主是說誰呢
[00:27:14.680 --> 00:27:15.680]  路加福音
[00:27:15.680 --> 00:27:16.680]  路加福音
[00:27:16.680 --> 00:27:18.680]  第十六章
[00:27:18.680 --> 00:27:21.680]  十六章
[00:27:21.680 --> 00:27:23.680]  財主和拉薩路的財主
[00:27:23.680 --> 00:27:26.680]  日後如果你不敬畏就陪他
[00:27:26.680 --> 00:27:28.680]  你不敬畏你就會去陪財主
[00:27:28.680 --> 00:27:29.680]  你不敬畏你就會去陪財主
