
[00:00:00.000 --> 00:00:01.400]  各位電視節目的大家好
[00:18:20.760 --> 00:18:22.760]  大佬 別人在旁邊看到也不好
[00:18:22.760 --> 00:18:24.760]  可能旁邊跟她一起
[00:18:24.760 --> 00:18:25.760]  屏蔽維艱的官員
[00:18:25.760 --> 00:18:26.760]  你搞甚麼
[00:18:26.760 --> 00:18:28.760]  整天有個女人在你門口
[00:18:28.760 --> 00:18:31.760]  所以有時內地那些維權
[00:18:31.760 --> 00:18:36.760]  你知道每個地方都不讓人上京投訴
[00:18:36.760 --> 00:18:38.760]  有些車全部擋住他們
[00:18:38.760 --> 00:18:41.760]  因為去中央投訴就等於自己沒面子
[00:18:41.760 --> 00:18:43.760]  每個地方都是這樣
[00:18:43.760 --> 00:18:44.760]  這個耶穌的比喻
[00:18:44.760 --> 00:18:46.760]  我們看到一個很重要的東西
[00:18:46.760 --> 00:18:48.760]  就是我們要堅持禱告
[00:18:48.760 --> 00:18:50.760]  不知道大家禱告的生活是怎樣
[00:18:50.760 --> 00:18:52.760]  因為祂說我們堅持的話
[00:18:52.760 --> 00:18:54.760]  上帝必然應運我們
[00:18:54.760 --> 00:18:56.760]  當然有些識經學者解釋得更好
[00:18:56.760 --> 00:18:58.760]  他說寡婦除了堅持之外
[00:18:58.760 --> 00:19:00.760]  更重要的一件事就是找對人
[00:19:00.760 --> 00:19:04.760]  即是她知道哪個人是幫到她的
[00:19:04.760 --> 00:19:06.760]  當我們生命遇到問題
[00:19:06.760 --> 00:19:08.760]  或者我們遇到一些事情我們解決不了的時候
[00:19:08.760 --> 00:19:12.760]  我們知道哪個哪樣東西是幫到她的
[00:19:12.760 --> 00:19:13.760]  這個寡婦知道
[00:19:13.760 --> 00:19:15.760]  雖然這是一個壞官
[00:19:15.760 --> 00:19:17.760]  但是她說要伸張正義的話
[00:19:17.760 --> 00:19:20.760]  我一定要找這個官幫忙
[00:19:20.760 --> 00:19:21.760]  所以各位弟兄姊妹
[00:19:21.760 --> 00:19:23.760]  可能在這段經文裏面
[00:19:23.760 --> 00:19:25.760]  其中一個很重要的提醒
[00:19:25.760 --> 00:19:26.760]  我們先不要說政治
[00:19:26.760 --> 00:19:28.760]  可能在我們個人上
[00:19:28.760 --> 00:19:30.760]  一整年過去
[00:19:30.760 --> 00:19:33.760]  我們的禱告生活如何呢
[00:19:33.760 --> 00:19:36.760]  我們有沒有懇切的為自己
[00:19:36.760 --> 00:19:39.760]  為自己在社會的崗位
[00:19:39.760 --> 00:19:42.760]  為這個社會去祈禱呢
[00:19:42.760 --> 00:19:43.760]  很多時候
[00:19:43.760 --> 00:19:45.760]  當人越大的時候
[00:19:45.760 --> 00:19:47.760]  我們覺得很多事情可以自己解決
[00:19:47.760 --> 00:19:49.760]  近日我自己都經常提醒
[00:19:49.760 --> 00:19:51.760]  有時候教書這麼多年
[00:19:51.760 --> 00:19:53.760]  我覺得上帝都很幽默的
[00:19:53.760 --> 00:19:55.760]  有時候都提醒我自己
[00:19:55.760 --> 00:19:56.760]  其實你都不是很行的
[00:19:56.760 --> 00:19:57.760]  你要教書
[00:19:57.760 --> 00:19:58.760]  你要好好祈禱
[00:19:58.760 --> 00:20:00.760]  上兩個星期發生了兩件事
[00:20:00.760 --> 00:20:02.760]  我都記得認識到祈禱的重要
[00:20:02.760 --> 00:20:04.760]  前個星期有一班中大的教授
[00:20:04.760 --> 00:20:06.760]  和一班中大的學生
[00:20:06.760 --> 00:20:08.760]  來我們學校看我上通識課
[00:20:08.760 --> 00:20:10.760]  我那班十九人
[00:20:10.760 --> 00:20:11.760]  來就來二十多人
[00:20:11.760 --> 00:20:13.760]  來的人還多過我那班
[00:20:13.760 --> 00:20:15.760]  雖然搞了很多年
[00:20:15.760 --> 00:20:16.760]  但都緊張的
[00:20:16.760 --> 00:20:17.760]  你要預備得好
[00:20:17.760 --> 00:20:19.760]  因為學生的反應你控制不了
[00:20:19.760 --> 00:20:23.760]  你知道有時候
[00:20:23.760 --> 00:20:27.760]  有教授不要介意
[00:20:27.760 --> 00:20:30.760]  有些教授很會看
[00:20:30.760 --> 00:20:32.760]  有時候做得不要太差
[00:20:32.760 --> 00:20:35.760]  因為影響學校的聲譽
[00:20:35.760 --> 00:20:37.760]  我們學校很多時候有人來看課
[00:20:37.760 --> 00:20:39.760]  舊時孫明揚都來看課
[00:20:39.760 --> 00:20:40.760]  又是看通識
[00:20:40.760 --> 00:20:42.760]  不過那次好彩我甩了欄
[00:20:42.760 --> 00:20:43.760]  我在後備
[00:20:43.760 --> 00:20:44.760]  主要另一個課室看
[00:20:44.760 --> 00:20:46.760]  我在後面另一個課室預備
[00:20:46.760 --> 00:20:48.760]  這次來看我
[00:20:48.760 --> 00:20:51.760]  你發覺一路去預備的時候
[00:20:51.760 --> 00:20:52.760]  其實我自己都覺得
[00:20:52.760 --> 00:20:53.760]  預備的都預備了
[00:20:53.760 --> 00:20:56.760]  但最後其實都要禱告
[00:20:56.760 --> 00:20:58.760]  真的要上帝的保守
[00:20:58.760 --> 00:21:00.760]  當然都算順利
[00:21:00.760 --> 00:21:03.760]  再到上個禮拜發生什麼事
[00:21:03.760 --> 00:21:05.760]  上個禮拜真的自己控制不了
[00:21:05.760 --> 00:21:07.760]  有一個組會
[00:21:07.760 --> 00:21:10.760]  每個星期三老師都要講英文
[00:21:10.760 --> 00:21:12.760]  有時候講英文的時候
[00:21:12.760 --> 00:21:13.760]  要什麼呢
[00:21:13.760 --> 00:21:15.760]  我坦白講
[00:21:15.760 --> 00:21:16.760]  我英文都不算很差
[00:21:16.760 --> 00:21:18.760]  不過我小時候
[00:21:18.760 --> 00:21:21.760]  我不敢說和大家一樣
[00:21:21.760 --> 00:21:23.760]  我們都是很隨便講英文的人
[00:21:23.760 --> 00:21:26.760]  大概聽到字就算了
[00:21:26.760 --> 00:21:28.760]  但你知道英文實際上
[00:21:28.760 --> 00:21:30.760]  有很多尾音 發音
[00:21:30.760 --> 00:21:31.760]  我老婆經常說
[00:21:31.760 --> 00:21:34.760]  大佬 L 和 N 給多點鼻音來聽
[00:21:34.760 --> 00:21:36.760]  你知道我們讀東西很懶
[00:21:36.760 --> 00:21:37.760]  平時沒問題
[00:21:37.760 --> 00:21:39.760]  講的沒問題 寫的沒問題
[00:21:39.760 --> 00:21:40.760]  但真的有一次
[00:21:40.760 --> 00:21:42.760]  上個星期三在周會
[00:21:42.760 --> 00:21:43.760]  在周會講英文
[00:21:43.760 --> 00:21:46.760]  死了這次
[00:21:46.760 --> 00:21:48.760]  有要求的嘛 英文老師
[00:21:48.760 --> 00:21:50.760]  阿sir 你這樣講英文
[00:21:50.760 --> 00:21:52.760]  不要搞壞我的英文檔攤
[00:21:52.760 --> 00:21:55.760]  一路要很仔細地練
[00:21:55.760 --> 00:21:56.760]  要找我老婆聽清楚
[00:21:56.760 --> 00:21:59.760]  有沒有發音不準確
[00:21:59.760 --> 00:22:00.760]  誰知道
[00:22:00.760 --> 00:22:01.760]  我在祈禱求上帝保守
[00:22:01.760 --> 00:22:03.760]  星期三發生了一件事
[00:22:03.760 --> 00:22:06.760]  星期三幸好那天下雨
[00:22:06.760 --> 00:22:08.760]  下雨的好處是什麼
[00:22:08.760 --> 00:22:09.760]  不是不用講
[00:22:09.760 --> 00:22:10.760]  下雨的好處就是
[00:22:10.760 --> 00:22:11.760]  我不用在操場講
[00:22:11.760 --> 00:22:14.760]  我去了密室裡面講
[00:22:14.760 --> 00:22:16.760]  密室裡面講的重要在什麼呢
[00:22:16.760 --> 00:22:18.760]  密室裡面講可以拿著稿讀
[00:22:18.760 --> 00:22:19.760]  一路對著稿
[00:22:19.760 --> 00:22:21.760]  一路慢慢讀
[00:22:21.760 --> 00:22:23.760]  那一刻我感謝上帝
[00:22:23.760 --> 00:22:24.760]  幸好下雨
[00:22:24.760 --> 00:22:25.760]  不然出去
[00:22:25.760 --> 00:22:26.760]  你知道講中文
[00:22:26.760 --> 00:22:28.760]  我當然是哔哩叭啦
[00:22:28.760 --> 00:22:29.760]  講英文的時候
[00:22:29.760 --> 00:22:31.760]  阿sir平時講話很囂張
[00:22:31.760 --> 00:22:34.760]  現在為什麼拿著稿講話
[00:22:34.760 --> 00:22:35.760]  當然可能你覺得好笑
[00:22:35.760 --> 00:22:36.760]  但在我來說
[00:22:36.760 --> 00:22:38.760]  我真的很感謝上帝
[00:22:38.760 --> 00:22:39.760]  避過一劫
[00:22:39.760 --> 00:22:40.760]  起碼這十年
[00:22:40.760 --> 00:22:42.760]  我不會再在學校講英文
[00:22:42.760 --> 00:22:45.760]  公開場在周會講英文
[00:22:45.760 --> 00:22:47.760]  各位聽眾
[00:22:47.760 --> 00:22:49.760]  雖然好像
[00:22:49.760 --> 00:22:51.760]  少少滑稽幽默
[00:22:51.760 --> 00:22:53.760]  但當我再看這段經文的時候
[00:22:53.760 --> 00:22:55.760]  的確是一個很大的提醒
[00:22:55.760 --> 00:22:57.760]  有時候我們覺得
[00:22:57.760 --> 00:23:00.760]  我們自己覺得有些事情無所謂
[00:23:00.760 --> 00:23:03.760]  可能我們就錯過了一個
[00:23:03.760 --> 00:23:07.760]  我們可以向上帝
[00:23:07.760 --> 00:23:10.760]  支取能力的一個機會
[00:23:10.760 --> 00:23:11.760]  我們錯過了一個
[00:23:11.760 --> 00:23:12.760]  可以和上帝
[00:23:12.760 --> 00:23:14.760]  當我現在去想
[00:23:14.760 --> 00:23:16.760]  可能我這幾年都覺得很感恩
[00:23:16.760 --> 00:23:18.760]  可能我這個講英文的故事
[00:23:18.760 --> 00:23:19.760]  對你們來說
[00:23:19.760 --> 00:23:20.760]  微不足道的一件事
[00:23:20.760 --> 00:23:21.760]  但可能對我來說
[00:23:21.760 --> 00:23:23.760]  這幾年我都經常
[00:23:23.760 --> 00:23:25.760]  上帝真的保守了
[00:23:25.760 --> 00:23:26.760]  會不會我們
[00:23:26.760 --> 00:23:28.760]  沒有了這個禱告生活的時候
[00:23:28.760 --> 00:23:30.760]  我們錯過了很多
[00:23:30.760 --> 00:23:33.760]  我們和上帝親密的回憶呢
[00:23:33.760 --> 00:23:34.760]  其實我不知道
[00:23:34.760 --> 00:23:36.760]  可能大家值得去反省一下
[00:23:36.760 --> 00:23:37.760]  當然
[00:23:37.760 --> 00:23:38.760]  各位禱告的能力
[00:23:38.760 --> 00:23:40.760]  是我們經常在這段經文講的
[00:23:40.760 --> 00:23:42.760]  不過我近日看這段經文的時候
[00:23:42.760 --> 00:23:44.760]  我發覺我看到一篇
[00:23:44.760 --> 00:23:47.760]  婦女神學家對這篇經文的解釋
[00:23:47.760 --> 00:23:49.760]  婦女神學家的
[00:23:49.760 --> 00:23:52.760]  有時婦女神學家的釋經很有趣
[00:23:52.760 --> 00:23:53.760]  他們釋經的時候
[00:23:53.760 --> 00:23:56.760]  我發覺解釋得很有趣
[00:23:56.760 --> 00:23:58.760]  我覺得可以豐富了
[00:23:58.760 --> 00:24:00.760]  這段經文的一些看法和體會
[00:24:00.760 --> 00:24:03.760]  所以我拿出來和大家分享
[00:24:03.760 --> 00:24:04.760]  一般而言
[00:24:04.760 --> 00:24:05.760]  正如我剛才分享
[00:24:05.760 --> 00:24:06.760]  我們都會將這段經文
[00:24:06.760 --> 00:24:08.760]  將寡婦看作是我們
[00:24:08.760 --> 00:24:12.760]  然後我們將一些有需要的東西
[00:24:12.760 --> 00:24:14.760]  向上帝祈求
[00:24:14.760 --> 00:24:15.760]  這位不義的官
[00:24:15.760 --> 00:24:16.760]  就是指上帝
[00:24:16.760 --> 00:24:18.760]  當然路加不是指上帝不義
[00:24:18.760 --> 00:24:20.760]  所以在第七節說
[00:24:20.760 --> 00:24:22.760]  上帝的選民就夜呼籲他
[00:24:22.760 --> 00:24:24.760]  他豈會言辭
[00:24:24.760 --> 00:24:26.760]  不給他們新冤嗎
[00:24:26.760 --> 00:24:28.760]  所以他說一位不義的官
[00:24:28.760 --> 00:24:30.760]  姑且怕煩
[00:24:30.760 --> 00:24:31.760]  都會回應寡婦的要求
[00:24:31.760 --> 00:24:32.760]  何況是上帝呢
[00:24:32.760 --> 00:24:34.760]  不過這位婦女神學家
[00:24:34.760 --> 00:24:36.760]  有一個另外的角度詮釋
[00:24:36.760 --> 00:24:38.760]  他說這位寡婦
[00:24:38.760 --> 00:24:39.760]  不單單是代表我們
[00:24:39.760 --> 00:24:41.760]  他說這位寡婦
[00:24:41.760 --> 00:24:43.760]  剛剛和我們看的相反
[00:24:43.760 --> 00:24:47.760]  這位寡婦就是代表耶穌
[00:24:47.760 --> 00:24:48.760]  很有趣
[00:24:48.760 --> 00:24:50.760]  我覺得很少人看這段經文
[00:24:50.760 --> 00:24:54.760]  會用寡婦是代表耶穌
[00:24:54.760 --> 00:24:56.760]  但這位婦女神學家就說
[00:24:56.760 --> 00:24:58.760]  其實寡婦就是代表耶穌
[00:24:58.760 --> 00:25:00.760]  為什麼代表耶穌呢
[00:25:00.760 --> 00:25:04.760]  他說這是完全配合耶穌的身份
[00:25:04.760 --> 00:25:06.760]  他說耶穌來到這個世界
[00:25:06.760 --> 00:25:12.760]  就是一個沒有權柄的人來到這個世界
[00:25:12.760 --> 00:25:14.760]  他不是以一個君王的方式
[00:25:14.760 --> 00:25:15.760]  雖然我們說耶穌是君王
[00:25:15.760 --> 00:25:17.760]  但你知道他來到這個世界的時候
[00:25:17.760 --> 00:25:19.760]  他不是像皇帝一樣橫行霸道
[00:25:19.760 --> 00:25:21.760]  他是一個很謙卑
[00:25:21.760 --> 00:25:23.760]  沒有權勢的人來到這個世界
[00:25:23.760 --> 00:25:25.760]  他代表的是什麼呢
[00:25:25.760 --> 00:25:26.760]  他說他代表的是
[00:25:26.760 --> 00:25:28.760]  他在這個世界當中
[00:25:28.760 --> 00:25:30.760]  是和我們的人
[00:25:30.760 --> 00:25:35.760]  和我們一起去經歷這個世界
[00:25:35.760 --> 00:25:37.760]  在不公義的世界裡
[00:25:37.760 --> 00:25:38.760]  和我們一起去掙扎
[00:25:38.760 --> 00:25:40.760]  和我們一起去抗爭
[00:25:40.760 --> 00:25:42.760]  這位不義的官
[00:25:42.760 --> 00:25:43.760]  這位神學家說什麼呢
[00:25:43.760 --> 00:25:45.760]  他說這位不義的官
[00:25:45.760 --> 00:25:49.760]  就是正正代表這個世界不公義的力量
[00:25:49.760 --> 00:25:51.760]  他說耶穌在世
[00:25:51.760 --> 00:25:55.760]  就是以一種無權者的身份
[00:25:55.760 --> 00:25:57.760]  但是仍敢於挑戰
[00:25:57.760 --> 00:26:00.760]  敢於去改變這些不公義的東西
[00:26:00.760 --> 00:26:01.760]  到最終
[00:26:01.760 --> 00:26:03.760]  耶穌給我們一個盼望
[00:26:03.760 --> 00:26:05.760]  他就是告訴我們
[00:26:05.760 --> 00:26:07.760]  是有可能改變
[00:26:07.760 --> 00:26:09.760]  這位官最終
[00:26:09.760 --> 00:26:11.760]  什麼狀況都好
[00:26:11.760 --> 00:26:13.760]  他是改變
[00:26:13.760 --> 00:26:15.760]  他是帶來某些公義
[00:26:15.760 --> 00:26:17.760]  他是帶來某些公義
[00:26:17.760 --> 00:26:19.760]  所以
[00:26:19.760 --> 00:26:21.760]  他說耶穌在這件經文
[00:26:21.760 --> 00:26:23.760]  給我們看到的就是
[00:26:23.760 --> 00:26:25.760]  他改變世界
[00:26:25.760 --> 00:26:28.760]  不是靠他一些什麼大的權力
[00:26:28.760 --> 00:26:30.760]  大的神蹟
[00:26:30.760 --> 00:26:32.760]  而是靠他本著基督的愛
[00:26:32.760 --> 00:26:34.760]  去改變這個世界
[00:26:34.760 --> 00:26:36.760]  我今天的主題叫做
[00:26:36.760 --> 00:26:38.760]  無權者的大能
[00:26:38.760 --> 00:26:41.760]  其實這個題目之所以這樣來
[00:26:41.760 --> 00:26:43.760]  也是來自一本書
[00:26:43.760 --> 00:26:45.760]  可能有些電影的姐妹知道
[00:26:45.760 --> 00:26:47.760]  錢哲克總統哈維爾
[00:26:47.760 --> 00:26:49.760]  他有一本書叫做
[00:26:49.760 --> 00:26:51.760]  無權力者的大能
[00:26:51.760 --> 00:26:52.760]  這本書很好看
[00:26:52.760 --> 00:26:54.760]  大家不妨回去看看
[00:26:54.760 --> 00:26:56.760]  這本書寫於哈維爾
[00:26:56.760 --> 00:26:58.760]  記錄了哈維爾在七十至八十年代
[00:26:58.760 --> 00:26:59.760]  就是上個世紀
[00:26:59.760 --> 00:27:00.760]  七十至八十年代
[00:27:00.760 --> 00:27:02.760]  他一些公開信
[00:27:02.760 --> 00:27:03.760]  緝瀘而成
[00:27:03.760 --> 00:27:05.760]  大概說一些背景
[00:27:05.760 --> 00:27:06.760]  為什麼會有這本書
[00:27:06.760 --> 00:27:08.760]  這本書大概是說
[00:27:08.760 --> 00:27:10.760]  那時候因為經歷了
[00:27:10.760 --> 00:27:12.760]  捷克經過了布拉格之春之後
[00:27:12.760 --> 00:27:13.760]  被暴力鎮壓
[00:27:13.760 --> 00:27:15.760]  那時候的民選總統
[00:27:15.760 --> 00:27:16.760]  被押回蘇聯
[00:27:16.760 --> 00:27:18.760]  成為了傀儡
[00:27:18.760 --> 00:27:20.760]  有另外的傀儡政權
[00:27:20.760 --> 00:27:21.760]  上台
[00:27:21.760 --> 00:27:23.760]  而新的傀儡政府上台之後
[00:27:23.760 --> 00:27:25.760]  他們就有少許改變
[00:27:25.760 --> 00:27:26.760]  改變是什麼呢
[00:27:26.760 --> 00:27:29.760]  他們就沒有用暴力的手法
[00:27:29.760 --> 00:27:31.760]  去壓制人民
[00:27:31.760 --> 00:27:32.760]  他用了什麼方法呢
[00:27:32.760 --> 00:27:36.760]  他是將他們的壓迫滲透了
[00:27:36.760 --> 00:27:38.760]  在整個國家
[00:27:38.760 --> 00:27:41.760]  所有層面的裏面
[00:27:41.760 --> 00:27:42.760]  他滲透了
[00:27:42.760 --> 00:27:44.760]  譬如一些人的工作機會
[00:27:44.760 --> 00:27:45.760]  住屋
[00:27:45.760 --> 00:27:46.760]  消費
[00:27:46.760 --> 00:27:47.760]  甚或是子女的教育
[00:27:47.760 --> 00:27:49.760]  逼到那些人
[00:27:49.760 --> 00:27:52.760]  去順從黨中央的要求而生活
[00:27:52.760 --> 00:27:54.760]  例如什麼叫順從黨中央的生活呢
[00:27:54.760 --> 00:27:56.760]  例如要他們投票給指定的候選人
[00:27:56.760 --> 00:27:58.760]  參加特定的遊行
[00:27:58.760 --> 00:28:00.760]  或者示威
[00:28:00.760 --> 00:28:02.760]  其實看這本書很有趣
[00:28:02.760 --> 00:28:03.760]  你看看的時候
[00:28:03.760 --> 00:28:05.760]  你會有些心領神會
[00:28:05.760 --> 00:28:07.760]  現在香港有點像
[00:28:07.760 --> 00:28:09.760]  都好像是這樣
[00:28:09.760 --> 00:28:11.760]  但哈維爾他在說什麼呢
[00:28:11.760 --> 00:28:14.760]  哈維爾說面對這個充滿
[00:28:14.760 --> 00:28:16.760]  那時候他突出了一件事
[00:28:16.760 --> 00:28:19.760]  他說那時候社會最大的特色就是充滿謊言
[00:28:19.760 --> 00:28:20.760]  為什麼充滿謊言呢
[00:28:20.760 --> 00:28:21.760]  因為所有人都知道
[00:28:21.760 --> 00:28:22.760]  所有人都不喜歡這套
[00:28:22.760 --> 00:28:23.760]  但是因為我們生活需要
[00:28:23.760 --> 00:28:25.760]  譬如我真的要謀生
[00:28:25.760 --> 00:28:26.760]  我沒辦法
[00:28:26.760 --> 00:28:28.760]  他那時候用了個麵包師傅
[00:28:28.760 --> 00:28:30.760]  自然把黨的標誌都放在那裡
[00:28:30.760 --> 00:28:32.760]  但是他的心完全不會相信
[00:28:32.760 --> 00:28:34.760]  共產黨的
[00:28:34.760 --> 00:28:35.760]  完全不相信
[00:28:35.760 --> 00:28:36.760]  哈維爾說
[00:28:36.760 --> 00:28:38.760]  如果要建立一個新的社會
[00:28:38.760 --> 00:28:40.760]  他應該怎麼做呢
[00:28:40.760 --> 00:28:43.760]  整本無權力者的權力
[00:28:43.760 --> 00:28:45.760]  就是在說這件事
[00:28:45.760 --> 00:28:47.760]  他的立場不是說
[00:28:47.760 --> 00:28:49.760]  去組織新的政黨
[00:28:49.760 --> 00:28:51.760]  不是提出新的政綱
[00:28:51.760 --> 00:28:53.760]  或者他提出
[00:28:53.760 --> 00:28:55.760]  或者提出以武力
[00:28:55.760 --> 00:28:57.760]  去推翻現時的政權
[00:28:57.760 --> 00:28:59.760]  他說了一件很重要的事
[00:28:59.760 --> 00:29:03.760]  他說人民應該要重建道德
[00:29:03.760 --> 00:29:06.760]  人應該重建真誠的生活
[00:29:06.760 --> 00:29:09.760]  應該要講真話
[00:29:09.760 --> 00:29:12.760]  他相信改變一個政權
[00:29:12.760 --> 00:29:16.760]  改變一個社會的最根本
[00:29:16.760 --> 00:29:18.760]  不是很多革命
[00:29:18.760 --> 00:29:20.760]  他說最重要的就是
[00:29:20.760 --> 00:29:23.760]  一些好像沒權力的人民
[00:29:23.760 --> 00:29:26.760]  他說只要他們敢於拒絕謊言
[00:29:26.760 --> 00:29:29.760]  敢於拒絕自欺或者騙人
[00:29:29.760 --> 00:29:34.760]  以真誠的態度去生活
[00:29:34.760 --> 00:29:36.760]  或者以真誠的
[00:29:36.760 --> 00:29:41.760]  去敢於向他們身邊的人
[00:29:41.760 --> 00:29:42.760]  他們的政府
[00:29:42.760 --> 00:29:43.760]  講真說話
[00:29:43.760 --> 00:29:46.760]  這個世界就可以改變
[00:29:46.760 --> 00:29:48.760]  可能你們說荒謬
[00:29:48.760 --> 00:29:49.760]  這樣都改變到
[00:29:49.760 --> 00:29:50.760]  但是各位電視自媒體
[00:29:50.760 --> 00:29:52.760]  90年代
[00:29:52.760 --> 00:29:55.760]  就是89年的時候
[00:29:55.760 --> 00:30:03.760]  東歐或者蘇聯的政體就解體
[00:30:03.760 --> 00:30:06.760]  哈維爾一直受到捷克的人
[00:30:06.760 --> 00:30:08.760]  和現在這個世界的人尊重
[00:30:08.760 --> 00:30:11.760]  他提出了一樣很重要的
[00:30:11.760 --> 00:30:14.760]  或者這位婦女神學家的理解耶穌形象
[00:30:14.760 --> 00:30:15.760]  也是這樣
[00:30:15.760 --> 00:30:19.760]  就是耶穌和我們一起
[00:30:19.760 --> 00:30:22.760]  掙扎在這個不公義的世界
[00:30:22.760 --> 00:30:25.760]  但是耶穌仍然敢於一個
[00:30:25.760 --> 00:30:27.760]  沒有權力者的身份
[00:30:27.760 --> 00:30:30.760]  和我們一起去申冤
[00:30:30.760 --> 00:30:32.760]  去站出來
[00:30:32.760 --> 00:30:35.760]  要求這個世界的改變
[00:30:35.760 --> 00:30:38.760]  他不是靠什麼神蹟
[00:30:38.760 --> 00:30:40.760]  不是靠強而有力
[00:30:40.760 --> 00:30:42.760]  帶著一群人起革命
[00:30:42.760 --> 00:30:46.760]  而是每一個人心慢慢的改變
[00:30:46.760 --> 00:30:47.760]  各位電視自媒體
[00:30:47.760 --> 00:30:50.760]  路加福音試圖行傳的作者
[00:30:50.760 --> 00:30:51.760]  都是路加
[00:30:51.760 --> 00:30:53.760]  如果大家有興趣
[00:30:53.760 --> 00:30:54.760]  回去看這兩本書的時候
[00:30:54.760 --> 00:30:57.760]  你會發現一個很重要的主題
[00:30:57.760 --> 00:30:59.760]  他經常說耶穌祈禱
[00:30:59.760 --> 00:31:02.760]  經常說耶穌祈禱
[00:31:02.760 --> 00:31:05.760]  經常說門徒祈禱
[00:31:05.760 --> 00:31:08.760]  他們沒有搞過什麼大的事情出來
[00:31:08.760 --> 00:31:11.760]  但是從耶穌開始
[00:31:11.760 --> 00:31:13.760]  到那些小小的門徒
[00:31:13.760 --> 00:31:17.760]  最後改變整個世界
[00:31:17.760 --> 00:31:19.760]  就是路加福音
[00:31:19.760 --> 00:31:23.760]  試圖行傳一個很重要的主題
[00:31:23.760 --> 00:31:24.760]  各位電視自媒體
[00:31:24.760 --> 00:31:26.760]  正如我開始講到
[00:31:26.760 --> 00:31:28.760]  香港社會
[00:31:28.760 --> 00:31:31.760]  或者大家真的給點時間去觀察一下
[00:31:31.760 --> 00:31:33.760]  香港社會或者我們
[00:31:33.760 --> 00:31:34.760]  接下來2013年
[00:31:34.760 --> 00:31:36.760]  香港社會是急速的轉變
[00:31:36.760 --> 00:31:38.760]  或者急速的退步當中
[00:31:38.760 --> 00:31:41.760]  這種退步或者我們漠不關心
[00:31:41.760 --> 00:31:45.760]  或者我們覺得無力的關注
[00:31:45.760 --> 00:31:47.760]  無力的改變
[00:31:47.760 --> 00:31:49.760]  但是各位我們的漠不關心
[00:31:49.760 --> 00:31:51.760]  我們信徒群體的不參與
[00:31:51.760 --> 00:31:53.760]  只會令我們的社會
[00:31:53.760 --> 00:31:56.760]  變得更加的惡劣
[00:31:56.760 --> 00:31:59.760]  我們是無權力者的一班
[00:31:59.760 --> 00:32:01.760]  我們同樣是罪人
[00:32:01.760 --> 00:32:02.760]  但是各位
[00:32:02.760 --> 00:32:05.760]  不等於我們沒有改變世界的能力
[00:32:05.760 --> 00:32:08.760]  我們如果各位電視自媒體
[00:32:08.760 --> 00:32:11.760]  當我們安靜下來
[00:32:11.760 --> 00:32:16.760]  我們覺得這個香港是我們的地方
[00:32:16.760 --> 00:32:19.760]  香港是我們的家
[00:32:19.760 --> 00:32:22.760]  是上帝的恩典
[00:32:22.760 --> 00:32:26.760]  讓我們可以在這裡成長
[00:32:26.760 --> 00:32:31.760]  我們就更不能夠讓這個地方退步
[00:32:31.760 --> 00:32:36.760]  更不能夠讓這個是我們先輩
[00:32:36.760 --> 00:32:38.760]  或者我們的祖父輩
[00:32:38.760 --> 00:32:39.760]  我們的爸爸媽媽
[00:32:39.760 --> 00:32:42.760]  努力建立回來的香港
[00:32:42.760 --> 00:32:45.760]  在無聲無息之下
[00:32:45.760 --> 00:32:47.760]  不斷的退步
[00:32:47.760 --> 00:32:51.760]  我們可以通過我們懇切的禱告
[00:32:51.760 --> 00:32:53.760]  這個是我們的力量
[00:32:53.760 --> 00:32:55.760]  但是同時我們也可以學校
[00:32:55.760 --> 00:33:00.760]  耶穌當時一樣積極的站出來
[00:33:00.760 --> 00:33:02.760]  以正確的價值
[00:33:02.760 --> 00:33:05.760]  以正確的人生觀
[00:33:05.760 --> 00:33:08.760]  鼓勵更多的人
[00:33:08.760 --> 00:33:12.760]  鼓勵更多的我們身邊的人
[00:33:12.760 --> 00:33:15.760]  去公義對人的尊嚴的嚮往
[00:33:15.760 --> 00:33:19.760]  從而去改變這個社會
[00:33:19.760 --> 00:33:22.760]  這個不是我們什麼年紀的問題
[00:33:22.760 --> 00:33:25.760]  而是我們每個人都可以做到
[00:33:25.760 --> 00:33:28.760]  請各位真的去記住
[00:33:28.760 --> 00:33:31.760]  路加福音試圖行轉
[00:33:31.760 --> 00:33:32.760]  給我們看到的
[00:33:32.760 --> 00:33:35.760]  從來不是一班很有權力的人
[00:33:35.760 --> 00:33:38.760]  去改變這個世界
[00:33:38.760 --> 00:33:41.760]  路加福音試圖行轉
[00:33:41.760 --> 00:33:44.760]  耶穌到第一代的試圖
[00:33:44.760 --> 00:33:47.760]  這一班都和我們一樣
[00:33:47.760 --> 00:33:50.760]  是一班沒有權力的人
[00:33:50.760 --> 00:33:53.760]  一班小角色
[00:33:53.760 --> 00:33:58.760]  但是是一班對上帝的愛
[00:33:58.760 --> 00:34:03.760]  很想回應上帝的愛的一班人
[00:34:03.760 --> 00:34:07.760]  他們最終改變世界
[00:34:07.760 --> 00:34:08.760]  各位弟兄姊妹
[00:34:08.760 --> 00:34:14.760]  願意我們真的去經歷過2013的時候
[00:34:14.760 --> 00:34:19.760]  再進入聖誕節迎接耶穌降生的時候
[00:34:19.760 --> 00:34:20.760]  我們再一次去思考
[00:34:20.760 --> 00:34:24.760]  耶穌以一個什麼形象來到我們的世界
