
[00:00:00.000 --> 00:00:03.600]  非常感謝神在太庫省的教會
[00:17:32.160 --> 00:17:34.480]  把那個攔阻突破掉
[00:17:34.480 --> 00:17:35.820]  阿們
[00:17:35.820 --> 00:17:36.560]  而且呢
[00:17:36.560 --> 00:17:37.660]  不但是說
[00:17:37.660 --> 00:17:38.120]  哎呀
[00:17:38.120 --> 00:17:39.020]  我沒有懷疑
[00:17:39.020 --> 00:17:43.720]  我有一個很純的一個敬拜主的心
[00:17:43.720 --> 00:17:45.520]  我說沒事啊
[00:17:45.520 --> 00:17:48.920]  你看這個人又沒有什麼信心了
[00:17:48.920 --> 00:17:50.760]  還有彼得他那邊搖搖頭
[00:17:50.760 --> 00:17:51.920]  我的多瑪搖搖頭
[00:17:51.920 --> 00:17:54.360]  我馬太我不錯了
[00:17:54.360 --> 00:17:55.720]  不是這個
[00:17:55.720 --> 00:18:02.080]  不應該批評別的信徒
[00:18:02.080 --> 00:18:06.220]  應該是為他們禱告
[00:18:06.220 --> 00:18:07.380]  鼓勵了
[00:18:07.380 --> 00:18:08.880]  來吧
[00:18:08.880 --> 00:18:09.320]  來吧
[00:18:09.320 --> 00:18:12.020]  你看我們的主是引他活著
[00:18:12.020 --> 00:18:13.880]  我們能夠面對明天的
[00:18:13.880 --> 00:18:14.580]  好不好
[00:18:14.580 --> 00:18:15.860]  來吧
[00:18:15.860 --> 00:18:16.560]  不是說
[00:18:16.560 --> 00:18:17.280]  哎呀
[00:18:17.280 --> 00:18:18.720]  耶穌也沒有這樣說
[00:18:18.720 --> 00:18:19.380]  哎呀
[00:18:19.380 --> 00:18:20.360]  你懷疑的人
[00:18:20.360 --> 00:18:21.720]  你搖搖頭的那些人
[00:18:21.720 --> 00:18:22.520]  下山了
[00:18:22.520 --> 00:18:23.520]  走啊
[00:18:23.520 --> 00:18:26.560]  不用理了
[00:18:26.560 --> 00:18:28.680]  接納了
[00:18:28.680 --> 00:18:31.380]  接納還是幫助
[00:18:31.380 --> 00:18:33.380]  還有呢
[00:18:33.380 --> 00:18:35.280]  接下來
[00:18:35.280 --> 00:18:39.280]  天上地下所有的什麼
[00:18:39.280 --> 00:18:43.120]  全餅都吃給我了
[00:18:43.120 --> 00:18:44.860]  Amen
[00:18:44.860 --> 00:18:48.180]  主有全餅
[00:18:48.180 --> 00:18:50.880]  不是我們有什麼全餅
[00:18:50.880 --> 00:18:53.860]  他有全餅
[00:18:53.860 --> 00:18:59.820]  天上地下所有的全餅都吃給我了
[00:18:59.820 --> 00:19:01.260]  所以呢
[00:19:01.260 --> 00:19:04.660]  如果我說大全餅
[00:19:04.660 --> 00:19:06.020]  有那個大
[00:19:06.020 --> 00:19:08.860]  請問有沒有小全餅
[00:19:08.860 --> 00:19:10.920]  那個是主的大全餅
[00:19:10.920 --> 00:19:12.620]  在那個盡頭的
[00:19:12.620 --> 00:19:15.320]  或者在耶穌的復活的那個盡頭
[00:19:15.320 --> 00:19:16.580]  復活節的那個盡頭
[00:19:16.580 --> 00:19:19.020]  有沒有小全餅
[00:19:19.020 --> 00:19:22.620]  我們知道耶穌的大全餅從此裡復活了
[00:19:22.620 --> 00:19:24.180]  有沒有小的
[00:19:24.180 --> 00:19:25.780]  有沒有
[00:19:25.780 --> 00:19:28.520]  有
[00:19:28.520 --> 00:19:30.920]  看衛兵
[00:19:30.920 --> 00:19:34.260]  看出了耶穌的墳墓了
[00:19:34.260 --> 00:19:36.720]  猶太的領袖
[00:19:36.720 --> 00:19:38.860]  找政府的
[00:19:38.860 --> 00:19:40.760]  你不要忘記了
[00:19:40.760 --> 00:19:44.020]  有說那是三天之後了復活了
[00:19:44.020 --> 00:19:45.320]  你教人了
[00:19:45.320 --> 00:19:50.020]  因為門徒會把他偷他的屍體了
[00:19:50.020 --> 00:19:51.880]  把他封好
[00:19:51.880 --> 00:19:54.220]  在那個時候
[00:19:54.220 --> 00:19:57.260]  也是用一句話說
[00:19:57.260 --> 00:20:02.860]  他們要嚴密地封守了
[00:20:02.860 --> 00:20:04.420]  你看
[00:20:04.420 --> 00:20:07.060]  有幾次的出現嚴密
[00:20:07.060 --> 00:20:08.220]  看守了
[00:20:08.220 --> 00:20:11.060]  看守
[00:20:11.060 --> 00:20:12.160]  還不夠
[00:20:12.160 --> 00:20:15.560]  而且有封好石頭
[00:20:15.560 --> 00:20:17.360]  你知道那個封是什麼
[00:20:17.360 --> 00:20:18.760]  代表什麼了
[00:20:18.760 --> 00:20:21.720]  有羅馬帝國的全餅
[00:20:21.720 --> 00:20:25.080]  那就是小全餅
[00:20:25.080 --> 00:20:27.260]  因為耶穌復活出路
[00:20:27.260 --> 00:20:28.360]  突破了
[00:20:28.360 --> 00:20:30.480]  所封的那個石頭了
[00:20:30.480 --> 00:20:33.380]  勝過了
[00:20:33.380 --> 00:20:35.620]  世界的全餅
[00:20:35.620 --> 00:20:37.220]  感謝主
[00:20:37.220 --> 00:20:40.620]  所以呢我們要考慮去傳福音了
[00:20:40.620 --> 00:20:43.780]  你可以考慮就是說在你自己的
[00:20:43.780 --> 00:20:46.420]  四周圍的你的鄰居也好
[00:20:46.420 --> 00:20:48.320]  或者到另外一個國家
[00:20:48.320 --> 00:20:51.620]  或者到北邊去了傳福音的時候
[00:20:51.620 --> 00:20:53.820]  弟兄姊妹絕對不要忘記
[00:20:53.820 --> 00:20:56.060]  我們可以看各國家了
[00:20:56.060 --> 00:20:58.080]  有什麼全有什麼全
[00:20:58.080 --> 00:20:59.380]  但是我告訴你
[00:20:59.380 --> 00:21:03.320]  超過一切所有的是主耶穌基督的全餅
[00:21:03.320 --> 00:21:05.960]  Amen
[00:21:05.960 --> 00:21:07.320]  大全餅
[00:21:07.320 --> 00:21:09.120]  為什麼使命這麼大了
[00:21:09.120 --> 00:21:14.980]  因為主的全餅這麼大
[00:21:14.980 --> 00:21:17.420]  奉主耶穌基督的名禱告
[00:21:17.420 --> 00:21:17.920]  Amen
[00:21:17.920 --> 00:21:20.180]  我們常常就是結束的時候
[00:21:20.180 --> 00:21:25.220]  我小的時候用英文說In Jesus name Amen
[00:21:25.220 --> 00:21:28.060]  And I thought that became 記號
[00:21:28.060 --> 00:21:29.320]  奉耶穌基督的名
[00:21:29.320 --> 00:21:30.320]  我小時候就說
[00:21:30.320 --> 00:21:32.120]  如果一個人禱告太長了
[00:21:32.120 --> 00:21:34.820]  我就是一直等奉那個字
[00:21:34.820 --> 00:21:35.860]  In Jesus
[00:21:35.860 --> 00:21:36.360]  啊
[00:21:36.360 --> 00:21:38.660]  快上一口氣
[00:21:38.660 --> 00:21:42.420]  因為奉耶穌基督的名就是代表停了
[00:21:42.420 --> 00:21:42.960]  停了
[00:21:42.960 --> 00:21:44.520]  完畢了
[00:21:44.520 --> 00:21:46.480]  結束了
[00:21:46.480 --> 00:21:47.320]  我告訴你
[00:21:47.320 --> 00:21:49.920]  我希望你我信耶穌的人
[00:21:49.920 --> 00:21:51.260]  有個密切的關係
[00:21:51.260 --> 00:21:53.020]  跟他常常約會了
[00:21:53.020 --> 00:21:54.720]  有這個密切的關係
[00:21:54.720 --> 00:21:57.920]  我們說奉耶穌基督的名是因著
[00:21:57.920 --> 00:22:00.680]  憑著他的全餅
[00:22:00.680 --> 00:22:02.220]  有他的名
[00:22:02.220 --> 00:22:05.360]  我們能夠出去釋放主
[00:22:05.360 --> 00:22:08.620]  不是說禱告完了就停了
[00:22:08.620 --> 00:22:09.760]  沒有
[00:22:09.760 --> 00:22:14.120]  奉耶穌基督的名非常有意義啊
[00:22:14.120 --> 00:22:18.160]  所以我們奉耶穌基督的名出去開口
[00:22:18.160 --> 00:22:21.260]  向還沒有信主的人說見證
[00:22:21.260 --> 00:22:26.460]  奉耶穌基督的名出去使萬名做主的門徒
[00:22:26.460 --> 00:22:27.980]  不是我們的名
[00:22:27.980 --> 00:22:29.820]  不是政府的名
[00:22:29.820 --> 00:22:32.380]  不是某一個名人的名
[00:22:32.380 --> 00:22:33.960]  沒有
[00:22:33.960 --> 00:22:42.160]  是主耶穌基督滿有全餅的名
[00:22:42.160 --> 00:22:44.920]  你我信耶穌基督的時候
[00:22:44.920 --> 00:22:46.520]  是因為主的全餅
[00:22:46.520 --> 00:22:49.860]  突破撒旦魔鬼的狹隘
[00:22:49.860 --> 00:22:51.760]  Amen
[00:22:51.760 --> 00:22:55.380]  我們必須的繼續彼此的提醒說
[00:22:55.380 --> 00:22:57.720]  滿有全餅的
[00:22:57.720 --> 00:22:59.460]  這是我們的主
[00:22:59.460 --> 00:23:02.920]  接下來
[00:23:02.920 --> 00:23:04.420]  所以大範圍啊
[00:23:04.420 --> 00:23:09.780]  在那裡大使命說使萬名做我的門徒
[00:23:09.780 --> 00:23:11.220]  使萬名一起來說
[00:23:11.220 --> 00:23:13.020]  使萬名做我的門徒
[00:23:13.020 --> 00:23:20.120]  來,使萬名做我的門徒
[00:23:20.120 --> 00:23:24.720]  請你同上來說給我機會喝一口
[00:23:24.720 --> 00:23:27.720]  所以萬名
[00:23:27.720 --> 00:23:30.020]  有沒有意外的萬名
[00:23:30.020 --> 00:23:33.620]  有沒有萬名意外的人
[00:23:33.620 --> 00:23:34.220]  有沒有
[00:23:34.220 --> 00:23:35.720]  沒有
[00:23:35.720 --> 00:23:36.620]  一切所有的
[00:23:36.620 --> 00:23:38.920]  Amen
[00:23:38.920 --> 00:23:41.020]  我們也絕對不要忘記
[00:23:41.020 --> 00:23:43.720]  我們可以考慮說到各個國家
[00:23:43.720 --> 00:23:46.420]  使萬名做主的門徒
[00:23:46.420 --> 00:23:51.020]  但是我們不要忽略在我們的四周圍
[00:23:51.020 --> 00:23:52.420]  不同的人啊
[00:23:52.420 --> 00:23:53.920]  不同的基層的也好
[00:23:53.920 --> 00:23:55.220]  基層的
[00:23:55.220 --> 00:23:57.820]  文化比較差的
[00:23:57.820 --> 00:24:00.320]  或者是北邊來的
[00:24:00.320 --> 00:24:04.120]  也是有的時候給我們覺得煩惱
[00:24:04.120 --> 00:24:05.520]  我告訴你
[00:24:05.520 --> 00:24:06.920]  他們萬名以內的
[00:24:06.920 --> 00:24:11.220]  都是每個人是主所愛的民
[00:24:11.220 --> 00:24:13.120]  耶穌基督所愛的
[00:24:13.120 --> 00:24:14.420]  有時候我坐火車了
[00:24:14.420 --> 00:24:16.320]  坐MTR了
[00:24:16.320 --> 00:24:17.720]  有時候我如果不小心
[00:24:17.720 --> 00:24:18.720]  我就開始煩了
[00:24:18.720 --> 00:24:22.020]  哎呀這麼大聲
[00:24:22.020 --> 00:24:24.020]  我告訴你
[00:24:24.020 --> 00:24:26.220]  主說使萬名做主的門徒
[00:24:26.220 --> 00:24:29.420]  而且也和福音三章了
[00:24:29.420 --> 00:24:31.420]  神愛什麼
[00:24:31.420 --> 00:24:32.820]  世人啊
[00:24:32.820 --> 00:24:35.420]  有沒有世人意外的
[00:24:35.420 --> 00:24:37.220]  沒有啊
[00:24:37.220 --> 00:24:38.420]  所以如果神愛世人
[00:24:38.420 --> 00:24:43.720]  我們必須也去愛世人
[00:24:43.720 --> 00:24:45.320]  關乎萬名的
[00:24:45.320 --> 00:24:46.420]  報佳音的時候
[00:24:46.420 --> 00:24:47.720]  天使
[00:24:47.720 --> 00:24:49.220]  天使也跟他說
[00:24:49.220 --> 00:24:52.320]  我給你說大喜的信息
[00:24:52.320 --> 00:24:54.120]  是救主來了
[00:24:54.120 --> 00:24:55.320]  救主來了
[00:24:55.320 --> 00:24:59.020]  那個是關乎萬名的
[00:24:59.020 --> 00:25:00.820]  我記得好幾年以前
[00:25:00.820 --> 00:25:02.920]  我孩子還在我們的家的時候
[00:25:02.920 --> 00:25:05.920]  我們在這裡的有一些的鄰居
[00:25:05.920 --> 00:25:07.720]  他們的那個小孩子是
[00:25:07.720 --> 00:25:09.320]  我們的孩子的晚伴了
[00:25:09.320 --> 00:25:10.820]  聖誕節快到的時候
[00:25:10.820 --> 00:25:12.220]  我師母覺得
[00:25:12.220 --> 00:25:14.420]  我請那些孩子到我們的家
[00:25:14.420 --> 00:25:16.120]  有一個步道的機會了
[00:25:16.120 --> 00:25:17.620]  但我們有一個月
[00:25:17.620 --> 00:25:19.720]  換做一個戲
[00:25:19.720 --> 00:25:20.820]  是什麼戲啊
[00:25:20.820 --> 00:25:24.220]  是聖誕節的鏡頭
[00:25:24.220 --> 00:25:25.520]  那個戲啊
[00:25:25.520 --> 00:25:27.420]  所以有瑪利亞約瑟拉
[00:25:27.420 --> 00:25:29.720]  是誰要扮演約瑟拉
[00:25:29.720 --> 00:25:33.020]  是要扮演瑪利亞
[00:25:33.020 --> 00:25:34.620]  所以準備的時候
[00:25:34.620 --> 00:25:36.120]  我們的孩子開始
[00:25:36.120 --> 00:25:39.420]  是跟我師母來談一談
[00:25:39.420 --> 00:25:41.120]  他說誰要扮演這個
[00:25:41.120 --> 00:25:42.920]  他是提某一個人的名字
[00:25:42.920 --> 00:25:44.520]  還有誰扮演這個
[00:25:44.520 --> 00:25:45.920]  他說
[00:25:45.920 --> 00:25:48.020]  但是他說Gary
[00:25:48.020 --> 00:25:49.920]  Gary不要來
[00:25:49.920 --> 00:25:51.620]  Gary是一個
[00:25:51.620 --> 00:25:53.320]  他們不算一個晚伴
[00:25:53.320 --> 00:25:54.620]  是一個男孩子那邊
[00:25:54.620 --> 00:25:56.220]  非常頑皮
[00:25:56.220 --> 00:25:57.820]  很頑皮
[00:25:57.820 --> 00:25:59.820]  我們的小孩子
[00:25:59.820 --> 00:26:02.820]  不要他來
[00:26:02.820 --> 00:26:04.620]  我就是跟他說
[00:26:04.620 --> 00:26:07.720]  不要忘記大洗的信息是關乎誰
[00:26:07.720 --> 00:26:08.520]  英文英文
[00:26:08.520 --> 00:26:11.020]  他們那時候沒有說中文
[00:26:11.020 --> 00:26:11.820]  他說
[00:26:11.820 --> 00:26:13.420]  All people
[00:26:13.420 --> 00:26:15.320]  All of the people
[00:26:15.320 --> 00:26:17.520]  Everybody
[00:26:17.520 --> 00:26:18.620]  So I told my kids
[00:26:18.620 --> 00:26:20.020]  是關乎萬民的
[00:26:20.020 --> 00:26:22.320]  是Gary要來嗎
[00:26:22.320 --> 00:26:23.520]  好Gary
[00:26:23.520 --> 00:26:27.020]  好Gary要來
[00:26:27.020 --> 00:26:29.520]  所以Gary來了
[00:26:29.520 --> 00:26:32.120]  他不是做扮演什麼什麼小的
[00:26:32.120 --> 00:26:33.220]  扮演什麼角色
[00:26:33.220 --> 00:26:34.620]  他是扮演什麼
[00:26:34.620 --> 00:26:38.520]  犀利王
[00:26:38.520 --> 00:26:40.520]  我說孩子你不要妄想
[00:26:40.520 --> 00:26:42.020]  不要有官服膺
[00:26:42.020 --> 00:26:44.120]  不要自私
[00:26:44.120 --> 00:26:45.120]  不要有一個
[00:26:45.120 --> 00:26:46.820]  奉是奉祝耶穌基督的名
[00:26:46.820 --> 00:26:47.820]  Amen
[00:26:47.820 --> 00:26:49.220]  但是不要用另外一個奉
[00:26:49.220 --> 00:26:50.020]  是封
[00:26:50.020 --> 00:26:51.820]  封閉的心態
[00:26:51.820 --> 00:26:54.920]  不要那個封
[00:26:54.920 --> 00:26:58.520]  關乎萬民的大範圍
[00:26:58.520 --> 00:26:59.020]  沒錯
[00:26:59.020 --> 00:27:00.420]  我們可以有關教會
[00:27:00.420 --> 00:27:01.920]  想到什麼範圍
[00:27:01.920 --> 00:27:03.320]  是傳出福音
[00:27:03.320 --> 00:27:06.220]  我也是在這裡跟一些的同工配搭了
[00:27:06.220 --> 00:27:07.920]  有關他們也是傳福音
[00:27:07.920 --> 00:27:10.020]  是萬民做主的門徒
[00:27:10.020 --> 00:27:11.420]  我也是提醒大家
[00:27:11.420 --> 00:27:13.520]  絕對不要忘記太穀行的
[00:27:13.520 --> 00:27:15.120]  Amen
[00:27:15.120 --> 00:27:16.520]  不要忘記你個人的
[00:27:16.520 --> 00:27:19.020]  你個人的忌諱了
[00:27:19.020 --> 00:27:21.220]  個人的忌諱
[00:27:21.220 --> 00:27:23.520]  因為都是萬民
[00:27:23.520 --> 00:27:27.020]  好我們接下來
[00:27:27.020 --> 00:27:28.420]  還有大策略了
[00:27:28.420 --> 00:27:29.720]  是封了
[00:27:29.720 --> 00:27:31.220]  我們一起來念
[00:27:31.220 --> 00:27:36.520]  所以你們要去使萬民做我的門徒
[00:27:36.520 --> 00:27:38.120]  來接下來
[00:27:38.120 --> 00:27:38.720]  一起來
[00:27:38.720 --> 00:27:40.820]  奉父子聖靈的名
[00:27:40.820 --> 00:27:42.420]  給他們施洗
[00:27:42.420 --> 00:27:43.620]  請繼續
[00:27:43.620 --> 00:27:48.920]  我吩咐你們的一切
[00:27:48.920 --> 00:27:49.820]  所以呢
[00:27:49.820 --> 00:27:50.820]  這個是什麼呢
[00:27:50.820 --> 00:27:52.220]  大策略了
[00:27:52.220 --> 00:27:54.220]  要去那個去
[00:27:54.220 --> 00:27:55.520]  我們常常說去
[00:27:55.520 --> 00:27:56.920]  英文是go
[00:27:56.920 --> 00:27:57.320]  go
[00:27:57.320 --> 00:27:58.820]  we are commanded to go
[00:27:58.820 --> 00:28:00.420]  神命令我們去
[00:28:00.420 --> 00:28:01.520]  但是你知道嗎
[00:28:01.520 --> 00:28:04.020]  如果你原文來看的時候
[00:28:04.020 --> 00:28:06.120]  只有一個動詞在這裡
[00:28:06.120 --> 00:28:07.220]  那個動詞
[00:28:07.220 --> 00:28:08.820]  這重點是在哪裡
[00:28:08.820 --> 00:28:11.320]  使萬民做主的門徒
[00:28:11.320 --> 00:28:12.320]  那個是動詞
[00:28:12.320 --> 00:28:13.920]  去我可以去
[00:28:13.920 --> 00:28:15.220]  我從離開我的
[00:28:15.220 --> 00:28:17.020]  我的賓州的家鄉了
[00:28:17.020 --> 00:28:18.120]  到亞洲去了
[00:28:18.120 --> 00:28:19.320]  到臺灣我就去了
[00:28:19.320 --> 00:28:20.020]  就夠了吧
[00:28:20.020 --> 00:28:20.720]  沒有
[00:28:20.720 --> 00:28:22.520]  應該去以後了
[00:28:22.520 --> 00:28:24.420]  也是使萬民做主的門徒了
[00:28:24.420 --> 00:28:25.620]  Amen
[00:28:25.620 --> 00:28:27.120]  所以去不是最重要
[00:28:27.120 --> 00:28:28.120]  但是去
[00:28:28.120 --> 00:28:29.620]  它原文的意思就是說
[00:28:29.620 --> 00:28:31.620]  你正在去的時候
[00:28:31.620 --> 00:28:33.720]  使萬民做我的門徒
[00:28:33.720 --> 00:28:34.920]  意思就是說
[00:28:34.920 --> 00:28:36.120]  道場若深
[00:28:36.120 --> 00:28:36.920]  馬上耶穌
[00:28:36.920 --> 00:28:37.720]  道場若深
[00:28:37.720 --> 00:28:39.220]  住在人的中間
[00:28:39.220 --> 00:28:41.220]  不要等到禮拜天的早上
[00:28:41.220 --> 00:28:41.920]  上臺了
[00:28:41.920 --> 00:28:43.820]  我向你傳福音了就夠了
[00:28:43.820 --> 00:28:44.320]  沒有
[00:28:44.320 --> 00:28:46.220]  應該是禮拜一了
[00:28:46.220 --> 00:28:46.920]  下午的
[00:28:46.920 --> 00:28:48.020]  不知道什麼時候
[00:28:48.020 --> 00:28:50.020]  我自就為了
[00:28:50.020 --> 00:28:51.120]  日常生活上
[00:28:51.120 --> 00:28:53.220]  我們每一位
[00:28:53.220 --> 00:28:55.120]  認識
[00:28:55.120 --> 00:28:57.920]  表現出的愛
[00:28:57.920 --> 00:28:58.920]  這個是
[00:28:58.920 --> 00:29:00.820]  大策略
[00:29:00.820 --> 00:29:02.020]  正在去的時候
[00:29:02.020 --> 00:29:04.420]  是完完全全的
[00:29:04.420 --> 00:29:06.920]  投入社會
[00:29:06.920 --> 00:29:09.520]  做人做狂
[00:29:09.520 --> 00:29:10.720]  而且為現在
[00:29:10.720 --> 00:29:12.120]  在政府也好
[00:29:12.120 --> 00:29:14.720]  為基督徒禱告
[00:29:14.720 --> 00:29:16.320]  他們正在去的時候
[00:29:16.320 --> 00:29:18.220]  正在辦公室裡面
[00:29:18.220 --> 00:29:19.520]  正在上臺
[00:29:19.520 --> 00:29:21.020]  也是發表的
[00:29:21.020 --> 00:29:23.020]  這個正在做的時候
[00:29:23.020 --> 00:29:25.320]  願主來透過他們
[00:29:25.320 --> 00:29:27.220]  發大光
[00:29:27.220 --> 00:29:30.120]  Amen
[00:29:30.120 --> 00:29:32.420]  而且你我
[00:29:32.420 --> 00:29:34.320]  在我們日常生活上
[00:29:34.320 --> 00:29:35.520]  上班
[00:29:35.520 --> 00:29:38.020]  上車
[00:29:38.020 --> 00:29:39.820]  司機對我們
[00:29:39.820 --> 00:29:40.220]  沒有
[00:29:40.220 --> 00:29:41.620]  你正在去的時候
[00:29:41.620 --> 00:29:46.420]  還是要表現愛心了
[00:29:46.420 --> 00:29:47.820]  以前在臺灣
[00:29:47.820 --> 00:29:50.420]  我們在跟宣導會在那邊開拓教會
[00:29:50.420 --> 00:29:52.120]  在臺北
[00:29:52.120 --> 00:29:53.920]  有一天我們在開拓教會的時候
[00:29:53.920 --> 00:29:54.720]  在聚會
[00:29:54.720 --> 00:29:56.020]  小聚會一個一個
[00:29:56.020 --> 00:29:57.320]  有陌生人進來
[00:29:57.320 --> 00:29:59.620]  一個老太太了
[00:29:59.620 --> 00:30:01.320]  她說你怎麼知道我們在這裡
[00:30:01.320 --> 00:30:02.720]  她說
[00:30:02.720 --> 00:30:04.120]  我怎麼沒有見過你呢
[00:30:04.120 --> 00:30:06.320]  她說我見過你了
[00:30:06.320 --> 00:30:08.320]  我見過你了
[00:30:08.320 --> 00:30:09.720]  在哪裡
[00:30:09.720 --> 00:30:11.120]  她說幾個禮拜前
[00:30:11.120 --> 00:30:13.920]  你是在那個菜市場
[00:30:13.920 --> 00:30:16.420]  買番茄
[00:30:16.420 --> 00:30:18.820]  你在番茄買番茄
[00:30:18.820 --> 00:30:20.720]  非常簡單的事情
[00:30:20.720 --> 00:30:22.020]  買番茄
[00:30:22.020 --> 00:30:24.920]  她說我看到你
[00:30:24.920 --> 00:30:25.520]  我告訴你
[00:30:25.520 --> 00:30:28.620]  我那時候是正在去的時候
[00:30:28.620 --> 00:30:30.020]  日常生活上
[00:30:30.020 --> 00:30:30.720]  感謝主
[00:30:30.720 --> 00:30:32.720]  我在那時候沒有發生
[00:30:32.720 --> 00:30:35.620]  可能沒有跟人發大脾氣什麼的
[00:30:35.620 --> 00:30:38.020]  感謝主了
[00:30:38.020 --> 00:30:40.320]  但是提醒的我說
[00:30:40.320 --> 00:30:41.120]  Steve
[00:30:41.120 --> 00:30:43.120]  你在你的日常生活上
[00:30:43.120 --> 00:30:44.820]  道成肉身
[00:30:44.820 --> 00:30:45.820]  你表現
[00:30:45.820 --> 00:30:48.620]  你的表情等等
[00:30:48.620 --> 00:30:50.420]  你的語氣
[00:30:50.420 --> 00:30:51.620]  都是透過那個
[00:30:51.620 --> 00:30:53.620]  應該是由耶穌傳的
[00:30:53.620 --> 00:30:56.320]  Amen
[00:30:56.320 --> 00:30:58.220]  大策略了
[00:30:58.220 --> 00:31:01.720]  大侍奉還接下來
[00:31:01.720 --> 00:31:04.320]  所以你看這六個了
[00:31:04.320 --> 00:31:05.920]  多不多
[00:31:05.920 --> 00:31:08.320]  多不多
[00:31:08.320 --> 00:31:10.120]  不多
[00:31:10.120 --> 00:31:10.620]  OK
[00:31:10.620 --> 00:31:11.820]  還有再來一個嗎
[00:31:11.820 --> 00:31:13.120]  好我們一起來
[00:31:13.120 --> 00:31:15.120]  所以我們看到那些
[00:31:15.120 --> 00:31:16.620]  給我們挑戰了
[00:31:16.620 --> 00:31:19.020]  你覺得太大了嗎
[00:31:19.020 --> 00:31:20.320]  這個責任感重了
[00:31:20.320 --> 00:31:21.420]  你給我基督徒
[00:31:21.420 --> 00:31:22.720]  不信也好
[00:31:22.720 --> 00:31:23.920]  因為我如果不信
[00:31:23.920 --> 00:31:25.420]  沒有這麼大的重擔
[00:31:25.420 --> 00:31:27.020]  十萬沒做主的門徒了
[00:31:27.020 --> 00:31:29.420]  怎麼辦呢
[00:31:29.420 --> 00:31:30.920]  有的時候覺得太大
[00:31:30.920 --> 00:31:33.420]  有時候覺得沒辦法
[00:31:33.420 --> 00:31:34.520]  有時候我覺得
[00:31:34.520 --> 00:31:35.620]  怎麼表現愛心
[00:31:35.620 --> 00:31:37.220]  怎麼能夠正在去的時候
[00:31:37.220 --> 00:31:38.120]  表現愛心
[00:31:38.120 --> 00:31:40.220]  十萬沒做主的門徒了
[00:31:40.220 --> 00:31:41.520]  再接下來
[00:31:41.520 --> 00:31:43.020]  但是好消息
[00:31:43.020 --> 00:31:44.420]  最大的應許了
[00:31:44.420 --> 00:31:45.620]  最大的應許什麼呢
[00:31:45.620 --> 00:31:47.420]  接下來
[00:31:47.420 --> 00:31:48.520]  一起來念
[00:31:48.520 --> 00:31:51.420]  我就常常與你們同在
[00:31:51.420 --> 00:31:54.520]  直到時代的終結
[00:31:54.520 --> 00:31:56.720]  我比較喜歡那個
[00:31:56.720 --> 00:31:57.620]  賀賀本
[00:31:57.620 --> 00:32:00.120]  直到世界的末了
[00:32:00.120 --> 00:32:02.220]  以上也是讀那個
[00:32:02.220 --> 00:32:03.020]  我比較覺得
[00:32:03.020 --> 00:32:03.720]  比較有力
[00:32:03.720 --> 00:32:05.520]  直到世界的末了
[00:32:05.520 --> 00:32:06.520]  一起來說
[00:32:06.520 --> 00:32:08.720]  直到世界的末了
[00:32:08.720 --> 00:32:09.720]  對
[00:32:09.720 --> 00:32:12.020]  I'm gonna be with you forever
[00:32:12.020 --> 00:32:13.920]  Forever
[00:32:13.920 --> 00:32:15.320]  世界的末了
[00:32:15.320 --> 00:32:16.520]  感謝主
[00:32:16.520 --> 00:32:18.120]  所以意思就是說
[00:32:18.120 --> 00:32:19.320]  以上的
[00:32:19.320 --> 00:32:20.320]  我給你這個
[00:32:20.320 --> 00:32:21.220]  耶穌可以說
[00:32:21.220 --> 00:32:22.920]  我給你這些的命令
[00:32:22.920 --> 00:32:26.020]  這麼大的重擔在你身上
[00:32:26.020 --> 00:32:27.520]  但是你放心了
[00:32:27.520 --> 00:32:28.220]  第一
[00:32:28.220 --> 00:32:29.420]  權柄在我了
[00:32:29.420 --> 00:32:30.320]  耶穌說
[00:32:30.320 --> 00:32:31.320]  你沒有權柄
[00:32:31.320 --> 00:32:32.620]  我有權柄
[00:32:32.620 --> 00:32:34.420]  而且有權柄的我
[00:32:34.420 --> 00:32:35.920]  也是與你同在
[00:32:35.920 --> 00:32:37.320]  Amen
[00:32:37.320 --> 00:32:38.920]  有權柄的耶穌
[00:32:38.920 --> 00:32:41.820]  也是與我們渺小的人同在
[00:32:41.820 --> 00:32:43.520]  感謝主
[00:32:43.520 --> 00:32:47.120]  這個大使命應該給我們大的盼望
[00:32:47.120 --> 00:32:47.920]  大的挑戰
[00:32:47.920 --> 00:32:48.720]  沒錯
[00:32:48.720 --> 00:32:51.820]  但是給我們大的盼望
[00:32:51.820 --> 00:32:54.620]  開始在台北學普通話了
[00:32:54.620 --> 00:32:57.620]  在那時候不會說一二三四
[00:32:57.620 --> 00:32:59.520]  也不會說吃飽沒有
[00:32:59.520 --> 00:33:00.920]  都不會
[00:33:00.920 --> 00:33:02.620]  只會說謝謝平安
[00:33:02.620 --> 00:33:03.820]  謝謝平安
[00:33:03.820 --> 00:33:05.920]  平安謝謝
[00:33:05.920 --> 00:33:07.520]  後來開始學普通話了
[00:33:07.520 --> 00:33:09.020]  覺得好好玩
[00:33:09.020 --> 00:33:10.220]  好好玩
[00:33:10.220 --> 00:33:12.120]  但是過了第三個禮拜
[00:33:12.120 --> 00:33:14.520]  我的舌頭就酸了
[00:33:14.520 --> 00:33:15.920]  還有麻煩了
[00:33:15.920 --> 00:33:16.920]  我開始說麻煩
