
[00:00:00.000 --> 00:00:05.300]  今早我們看一個新的系列的講道
[00:17:40.500 --> 00:17:41.600]  但是當我們信了主
[00:17:41.600 --> 00:17:43.600]  如果你在這裡還未信主
[00:17:43.600 --> 00:17:46.300]  或者在網上正在收看的
[00:17:46.300 --> 00:17:48.000]  正在參與我們崇拜的
[00:17:48.000 --> 00:17:48.900]  如果你還未信主
[00:17:48.900 --> 00:17:52.000]  你明白到原來其實我們不能夠追求
[00:17:52.000 --> 00:17:56.700]  只是說事事平安、身體健康、家庭屋用
[00:17:56.700 --> 00:17:58.500]  這些我們知道都是暫時的
[00:17:58.500 --> 00:18:00.600]  它不會永遠存在的
[00:18:00.600 --> 00:18:01.800]  它有一天都會過去的
[00:18:01.800 --> 00:18:03.800]  有一天健康會衰敗的
[00:18:03.800 --> 00:18:05.500]  金錢會損失的
[00:18:05.500 --> 00:18:08.100]  我們人生都會有很多崎嶇的
[00:18:08.100 --> 00:18:10.300]  沒有可能事事順利
[00:18:10.300 --> 00:18:14.500]  永遠都是健健康康、快快樂樂的
[00:18:14.500 --> 00:18:16.600]  這些外表的東西是沒有辦法
[00:18:16.600 --> 00:18:20.800]  能夠真正滿足到我們人生的需要
[00:18:20.800 --> 00:18:26.300]  但是感謝神這位自有、永有、自存、自足的上帝
[00:18:26.300 --> 00:18:32.000]  祂是真正幫助我們人生有真正的幸福的一位神
[00:18:32.000 --> 00:18:33.700]  所以我們人生的答案
[00:18:33.700 --> 00:18:35.700]  可能我們尋求幸福
[00:18:35.700 --> 00:18:37.300]  但是耶穌說
[00:18:37.300 --> 00:18:42.300]  我就是能夠使世人得到真正幸福的上帝
[00:18:42.300 --> 00:18:45.600]  所以我們怎樣能夠得到這個真正的幸福呢?
[00:18:45.600 --> 00:18:48.300]  這位自有、永有、全封聖的神
[00:18:48.300 --> 00:18:51.100]  耶穌說「我就是」
[00:18:51.100 --> 00:18:54.200]  我們首先需要留意的就是耶穌提醒我們
[00:18:54.200 --> 00:18:55.500]  第一個入門的
[00:18:55.500 --> 00:18:58.800]  就是要有主真實的生命
[00:18:58.800 --> 00:19:03.300]  所以祂說「我是真葡萄樹,我負是栽培的人」
[00:19:03.300 --> 00:19:09.000]  「凡屬我不結果子的枝子,它就剪去」
[00:19:09.000 --> 00:19:11.400]  「凡結果子的,它就修理乾淨」
[00:19:11.400 --> 00:19:14.100]  「使枝子結果子更多」
[00:19:14.100 --> 00:19:16.200]  這件事大家都很能夠明白了
[00:19:16.200 --> 00:19:20.400]  昨天兩個女兒去參觀果園的時候
[00:19:20.400 --> 00:19:23.800]  原主就告訴我們
[00:19:23.800 --> 00:19:28.200]  祂說這些樹到它結果收成的時候
[00:19:28.200 --> 00:19:32.700]  接著差不多要將三分之二都要斬去
[00:19:32.700 --> 00:19:33.400]  為什麼呢?
[00:19:33.400 --> 00:19:34.600]  因為斬了之後
[00:19:34.600 --> 00:19:36.400]  它才在明年的時候
[00:19:36.400 --> 00:19:38.500]  它不會浪費那些營養
[00:19:38.500 --> 00:19:41.000]  才將那些肥料、營養
[00:19:41.000 --> 00:19:46.500]  去供應那些能夠結枝子的樹幹
[00:19:46.500 --> 00:19:49.600]  其他的就要剪去
[00:19:49.600 --> 00:19:50.400]  所以我們發覺
[00:19:50.400 --> 00:19:52.900]  這正是主耶穌告訴我們
[00:19:52.900 --> 00:19:56.100]  我們怎麼能夠得到真正的幸福呢?
[00:19:56.100 --> 00:20:01.300]  唯有有神給我們這種永恆永遠的生命
[00:20:01.300 --> 00:20:02.300]  這種生命
[00:20:02.300 --> 00:20:04.600]  只有從主耶穌基督這位
[00:20:04.600 --> 00:20:07.400]  自有永有的主賜給我們
[00:20:07.400 --> 00:20:08.600]  所以祂用這個比喻
[00:20:08.600 --> 00:20:11.100]  就說我是真的葡萄樹
[00:20:11.100 --> 00:20:13.200]  而我父就是栽培的人
[00:20:13.200 --> 00:20:15.000]  神很希望栽培我們
[00:20:15.000 --> 00:20:17.600]  栽培我們的人生結出果子
[00:20:17.600 --> 00:20:18.500]  因為結出果子
[00:20:18.500 --> 00:20:19.900]  就是能夠真正的幸福
[00:20:19.900 --> 00:20:24.400]  真正能夠完成神創造我們的時候的計劃
[00:20:24.400 --> 00:20:26.800]  當我們人類能夠結出這些果子
[00:20:26.800 --> 00:20:28.700]  歸榮耀給上帝的時候
[00:20:28.700 --> 00:20:31.700]  原來這就是神創造我們本來有的計劃
[00:20:31.700 --> 00:20:32.500]  祂做這棵樹
[00:20:32.500 --> 00:20:33.600]  希望就是果子
[00:20:33.600 --> 00:20:35.100]  每個人都希望的
[00:20:35.100 --> 00:20:39.100]  沒有人說種一棵樹只有百種
[00:20:39.100 --> 00:20:42.500]  還浪費了肥料、浪費了水、浪費了時間
[00:20:42.500 --> 00:20:44.500]  你希望祂能夠結出果子
[00:20:44.500 --> 00:20:47.100]  這就是目的
[00:20:47.100 --> 00:20:49.000]  所以神也是這樣
[00:20:49.000 --> 00:20:51.400]  希望我們有這個目的
[00:20:51.400 --> 00:20:52.100]  但是很可惜
[00:20:52.100 --> 00:20:57.400]  如果我們的肢子沒有生命的連結的時候
[00:20:57.400 --> 00:21:02.300]  它就不能夠達到它應該有的人生的目的
[00:21:02.300 --> 00:21:04.900]  所以用其他東西代替不了的
[00:21:04.900 --> 00:21:10.700]  只有有神的生命才可以真正的達到這個效果
[00:21:10.700 --> 00:21:14.300]  所以主耶穌在聖經裏面不斷的強調
[00:21:14.300 --> 00:21:15.900]  這種重生
[00:21:15.900 --> 00:21:17.600]  或者有真實的生命
[00:21:17.600 --> 00:21:20.900]  祂說從那些是結果就看見的了
[00:21:20.900 --> 00:21:23.800]  就是說它是不是一個結果子的樹
[00:21:23.800 --> 00:21:25.900]  還是它是結一些壞的果子
[00:21:25.900 --> 00:21:27.600]  或者沒有結果子的
[00:21:27.600 --> 00:21:31.800]  從它們就知道它的生命的來源有沒有問題
[00:21:31.800 --> 00:21:35.600]  所以親愛的兄弟姊妹,今天我們信了主耶穌
[00:21:35.600 --> 00:21:37.300]  我們有沒有結出果子
[00:21:37.300 --> 00:21:40.800]  有沒有有神生命的一些改變
[00:21:40.800 --> 00:21:42.900]  結出我們應該有的果子
[00:21:42.900 --> 00:21:47.700]  原來那個關鍵是在乎有沒有真實的生命做開始
[00:21:47.700 --> 00:21:49.400]  其實在新約的聖經裏面
[00:21:49.400 --> 00:21:51.000]  都有很多提到
[00:21:51.000 --> 00:21:53.400]  有些人,聖經記載了很多人物
[00:21:53.400 --> 00:21:56.400]  在福音書裏面有些人跟耶穌很近的
[00:21:56.400 --> 00:22:00.900]  甚至近到成為祂的十二個門徒之一
[00:22:00.900 --> 00:22:02.800]  也有很多的記載說到
[00:22:02.800 --> 00:22:05.500]  有些人跟教會很近的
[00:22:05.500 --> 00:22:08.500]  經常都在教會那裏出入
[00:22:08.500 --> 00:22:12.100]  但是不代表祂有真實的生命
[00:22:12.100 --> 00:22:13.700]  所以弟兄姊妹,求神幫助我們
[00:22:13.700 --> 00:22:18.500]  不是代表說你跟基督徒經常在一起
[00:22:18.500 --> 00:22:19.700]  或者你的家人是基督徒
[00:22:19.700 --> 00:22:22.600]  或者你自己也說自己是基督徒
[00:22:22.600 --> 00:22:26.100]  或者你經常跟教會有些聯繫
[00:22:26.100 --> 00:22:27.500]  甚至都會回來教會
[00:22:27.500 --> 00:22:30.800]  但是不代表你有真實的生命
[00:22:30.800 --> 00:22:33.300]  每一個人都知道神之道
[00:22:33.300 --> 00:22:35.300]  我們都很難判斷
[00:22:35.300 --> 00:22:38.700]  雖然有時從一些果子去反映出來
[00:22:38.700 --> 00:22:41.200]  但是你自己知道你的生命
[00:22:41.200 --> 00:22:43.300]  有沒有連於主耶穌
[00:22:43.300 --> 00:22:46.800]  其實信耶穌不是我信耶穌
[00:22:46.800 --> 00:22:48.400]  是口頭地說
[00:22:48.400 --> 00:22:52.100]  或者只是在意念裏面想一想
[00:22:52.100 --> 00:22:54.400]  等於我們知道有一種藥
[00:22:54.400 --> 00:22:56.000]  那種藥介紹給你
[00:22:56.000 --> 00:22:58.800]  這藥醫生說可以醫治你的
[00:22:58.800 --> 00:23:01.500]  這藥給你看到,是存在的
[00:23:01.500 --> 00:23:03.900]  有人也見證說吃了這藥
[00:23:03.900 --> 00:23:06.800]  你會痊癒的,和你一樣的
[00:23:06.800 --> 00:23:08.600]  你都相信祂的存在
[00:23:08.600 --> 00:23:11.100]  你都知道祂會有機會
[00:23:11.100 --> 00:23:13.000]  還有很多證明知道
[00:23:13.000 --> 00:23:15.100]  吃了的時候你會痊癒
[00:23:15.100 --> 00:23:17.400]  但是你怎樣能得到那個
[00:23:17.400 --> 00:23:19.800]  病得醫治的好處呢?
[00:23:19.800 --> 00:23:21.100]  是甚麼?
[00:23:21.100 --> 00:23:23.400]  就是要吃,你要吃才行
[00:23:23.400 --> 00:23:25.200]  所以有很多人說耶穌是很好的
[00:23:25.200 --> 00:23:26.100]  基督教是很好的
[00:23:26.100 --> 00:23:27.800]  我都知道是很好的
[00:23:27.800 --> 00:23:28.900]  甚至口頭地說
[00:23:28.900 --> 00:23:31.200]  我都相信,我都相信有神
[00:23:31.200 --> 00:23:34.300]  甚至說我都相信耶穌存在
[00:23:34.300 --> 00:23:37.000]  但是你沒有去真正接受耶穌
[00:23:37.000 --> 00:23:38.900]  成為你的主
[00:23:38.900 --> 00:23:42.200]  那你就未能夠得到那個好處
[00:23:42.200 --> 00:23:46.600]  所以究竟我們有沒有去
[00:23:46.600 --> 00:23:48.700]  得著這種真正的生命
[00:23:48.700 --> 00:23:50.000]  所以如果你今天
[00:23:50.000 --> 00:23:52.000]  是在參加我們的崇拜
[00:23:52.000 --> 00:23:53.200]  或者我們都不認識你
[00:23:53.200 --> 00:23:54.600]  或者你在網上參加
[00:23:54.600 --> 00:23:56.400]  但是你知道基督教是好的
[00:23:56.400 --> 00:23:58.100]  崇拜那些東西是挺好的
[00:23:58.100 --> 00:23:59.400]  挺有意思的
[00:23:59.400 --> 00:24:01.100]  那些基督教的道理
[00:24:01.100 --> 00:24:02.900]  都能夠幫助我一些的
[00:24:02.900 --> 00:24:05.400]  但是你必須要真正的領受
[00:24:05.400 --> 00:24:06.500]  去接受祂
[00:24:06.500 --> 00:24:08.600]  接受祂、相信祂
[00:24:08.600 --> 00:24:11.500]  而且讓耶穌基督成為你的主
[00:24:11.500 --> 00:24:13.600]  去改變你的人生
[00:24:13.600 --> 00:24:17.800]  這個才是真正能夠得到那個好處
[00:24:17.800 --> 00:24:20.500]  事實上聖經也說得很真實
[00:24:20.500 --> 00:24:22.800]  我們永恆的將來
[00:24:22.800 --> 00:24:26.700]  我們有一個地方是會跟神永遠隔絕的
[00:24:26.700 --> 00:24:29.300]  神今天是給予我們每一個機會的
[00:24:29.300 --> 00:24:30.500]  因為有一天
[00:24:30.500 --> 00:24:32.200]  當我們去永恆的時候
[00:24:32.200 --> 00:24:33.700]  離開這個世界的時候
[00:24:33.700 --> 00:24:35.800]  可能如果我們沒有這個真實的生命
[00:24:35.800 --> 00:24:38.300]  我們是跟神永遠的隔絕的
[00:24:38.300 --> 00:24:40.000]  因為好像這裡這樣說
[00:24:40.000 --> 00:24:43.900]  它說那些不結果子的枝子
[00:24:43.900 --> 00:24:45.400]  就會被剪去
[00:24:45.400 --> 00:24:49.000]  然後將來枯乾被火燒了
[00:24:49.000 --> 00:24:51.600]  當然這個不是直接指出
[00:24:51.600 --> 00:24:53.800]  將來這個地獄的火
[00:24:53.800 --> 00:24:57.600]  也不一定是說到它沉淪
[00:24:57.600 --> 00:25:00.600]  但是我們明白這個比喻
[00:25:00.600 --> 00:25:02.300]  同樣地帶出這個意義
[00:25:02.300 --> 00:25:06.200]  就是說它將來這些被剪去的
[00:25:06.200 --> 00:25:09.400]  就是它再不能夠連在這個樹上面的
[00:25:09.400 --> 00:25:12.100]  它就不能夠結出果子
[00:25:12.100 --> 00:25:14.800]  除了你說接枝等等那些之外
[00:25:14.800 --> 00:25:16.700]  那些是另一個的說法
[00:25:16.700 --> 00:25:18.100]  但是這個比喻很簡單來看
[00:25:18.100 --> 00:25:19.000]  我們知道明白
[00:25:19.000 --> 00:25:20.000]  當它剪掉了
[00:25:20.000 --> 00:25:21.400]  吊在這裡 它就枯乾了
[00:25:21.400 --> 00:25:24.800]  它沒有辦法領受到樹幹
[00:25:24.800 --> 00:25:28.200]  從地下的水和養料給它的生命
[00:25:28.200 --> 00:25:31.800]  它沒有辦法去結出它的果子
[00:25:31.800 --> 00:25:33.500]  但相反 奇妙的就是
[00:25:33.500 --> 00:25:36.200]  神非常願意栽培我們
[00:25:36.200 --> 00:25:38.100]  神願意幫助我們
[00:25:38.100 --> 00:25:39.800]  祂是那個栽培的人
[00:25:39.800 --> 00:25:43.000]  祂願意讓我們的人生結出果子
[00:25:43.000 --> 00:25:45.300]  怎樣啊 祂就修理乾淨
[00:25:45.300 --> 00:25:47.800]  洗枝子 結果子 更多
[00:25:47.800 --> 00:25:50.000]  這就是耶穌基督給我們的應許
[00:25:50.000 --> 00:25:51.700]  只要我們能夠有著主的生命
[00:25:51.700 --> 00:25:53.300]  而且不斷連於祂
[00:25:53.300 --> 00:25:54.500]  一直我們說的時候
[00:25:54.500 --> 00:25:56.700]  耶穌希望我們所做的
[00:25:56.700 --> 00:25:57.900]  得真正的幸福
[00:25:57.900 --> 00:26:00.500]  是祂想願意給我們的
[00:26:00.500 --> 00:26:02.400]  但是我們必須要從這個開始
[00:26:02.400 --> 00:26:05.300]  就是要連於主的生命那裡
[00:26:05.300 --> 00:26:08.300]  有真正的屬主的生命
[00:26:08.300 --> 00:26:11.300]  所以這個是起頭
[00:26:11.300 --> 00:26:12.700]  其它的裝飾
[00:26:12.700 --> 00:26:14.100]  貼一些假的東西上去
[00:26:14.100 --> 00:26:15.300]  那些是沒有用的
[00:26:15.300 --> 00:26:17.800]  利用外表的物質
[00:26:17.800 --> 00:26:19.600]  如果你那枝子不連在樹上
[00:26:19.600 --> 00:26:22.400]  你有多少肥料 多少好東西給祂
[00:26:22.400 --> 00:26:24.600]  祂都沒有產生那個
[00:26:24.600 --> 00:26:26.900]  應該有真正的結果
[00:26:26.900 --> 00:26:30.200]  自己人生幸福的表現
[00:26:30.200 --> 00:26:32.100]  感謝主 神是一位賜福的上帝
[00:26:32.100 --> 00:26:33.900]  我們上一系列已經說過
[00:26:33.900 --> 00:26:35.500]  祂一開始耶穌來的時候
[00:26:35.500 --> 00:26:38.600]  就是祂用八福開始
[00:26:38.600 --> 00:26:39.900]  祂希望人能得到快樂
[00:26:39.900 --> 00:26:42.200]  得到幸福 得到滿足
[00:26:42.200 --> 00:26:45.600]  這個是祂作為天父對兒女的心
[00:26:45.600 --> 00:26:49.600]  創造主對於受造之物的賜福
[00:26:49.600 --> 00:26:52.500]  這位為我們捨命的救主耶穌
[00:26:52.500 --> 00:26:54.000]  生命都給我們了
[00:26:54.000 --> 00:26:55.700]  其它所有百特的
[00:26:55.700 --> 00:26:58.100]  都願意賜給我們每一個
[00:26:58.100 --> 00:27:01.500]  但是我們必須要照主的方法
[00:27:01.500 --> 00:27:04.300]  所以我們一定要來聽
[00:27:04.300 --> 00:27:06.800]  耶穌清楚的教導
[00:27:06.800 --> 00:27:09.000]  將生命連於祂
[00:27:09.000 --> 00:27:11.000]  如果你還沒有清楚相信耶穌
[00:27:11.000 --> 00:27:14.200]  希望你把握、悔改你的罪
[00:27:14.200 --> 00:27:15.800]  歸向耶穌
[00:27:15.800 --> 00:27:17.200]  接受祂做你的救主
[00:27:17.200 --> 00:27:20.800]  而且讓祂成為你人生的主宰
[00:27:20.800 --> 00:27:22.400]  你願意來跟隨祂
[00:27:22.400 --> 00:27:24.400]  願意來連於祂
[00:27:24.400 --> 00:27:26.700]  不是信不信
[00:27:26.700 --> 00:27:28.500]  而是真心誠意的
[00:27:28.500 --> 00:27:30.500]  轉移你的舊道路
[00:27:30.500 --> 00:27:32.600]  真心來歸向主耶穌
[00:27:32.600 --> 00:27:35.700]  得著祂所賜給你真正的生命
[00:27:35.700 --> 00:27:37.600]  一有這個真正的生命
[00:27:37.600 --> 00:27:41.600]  你的人生就會是一個結果子的人生
[00:27:41.600 --> 00:27:44.200]  第二我們看見就是
[00:27:44.200 --> 00:27:46.700]  怎樣能夠有真正的幸福呢
[00:27:46.700 --> 00:27:48.100]  耶穌說你連於我
[00:27:48.100 --> 00:27:52.200]  因為有神的話來滋養我們
[00:27:52.200 --> 00:27:55.200]  所以在這裡我們出現了好幾次
[00:27:55.200 --> 00:27:56.800]  耶穌特別強調
[00:27:56.800 --> 00:27:57.700]  祂說:現在你們
[00:27:57.700 --> 00:28:00.300]  因我所講給你們的道
[00:28:00.300 --> 00:28:02.600]  已經結靜了
[00:28:02.600 --> 00:28:04.600]  然後呢?結靜了之後怎樣?
[00:28:04.600 --> 00:28:07.600]  你們要常在我裏面
[00:28:07.600 --> 00:28:09.800]  我也常在你們裏面
[00:28:09.800 --> 00:28:12.200]  之子若不常在葡萄樹上
[00:28:12.200 --> 00:28:13.800]  自己就不能結果子
[00:28:13.800 --> 00:28:15.900]  你們若不常在我裏面
[00:28:15.900 --> 00:28:17.400]  也是這樣
[00:28:17.400 --> 00:28:24.400]  有多少個「常」字?
[00:28:24.400 --> 00:28:25.400]  好,再來多兩個
[00:28:25.400 --> 00:28:26.400]  第七節說:
[00:28:26.400 --> 00:28:28.700]  你們若常在我裏面
[00:28:28.700 --> 00:28:32.600]  我的話也常在你們裏面
[00:28:32.600 --> 00:28:35.000]  凡你們所願意的祈求
[00:28:35.000 --> 00:28:37.400]  就給你們成就
[00:28:37.400 --> 00:28:39.100]  再多兩個「常」
[00:28:39.100 --> 00:28:41.800]  所以總共有六個
[00:28:41.800 --> 00:28:42.800]  其實這段經文
[00:28:42.800 --> 00:28:44.000]  如果大家回去看看
[00:28:44.000 --> 00:28:45.400]  第一節數到第十一節
[00:28:45.400 --> 00:28:47.000]  剛才我們讀過十一節經文
[00:28:47.000 --> 00:28:49.200]  有多少個「常」字
[00:28:49.200 --> 00:28:50.800]  在這裡常在什麼?
[00:28:50.800 --> 00:28:52.600]  特別耶穌說
[00:28:52.600 --> 00:28:58.700]  祂說要常在我的話語裏面
[00:28:58.700 --> 00:28:59.900]  你們若常在我裏面
[00:28:59.900 --> 00:29:02.500]  我的話也常在你們裏面
[00:29:02.500 --> 00:29:04.300]  這裏在開始的時候
[00:29:04.300 --> 00:29:04.800]  祂說:
[00:29:04.800 --> 00:29:05.800]  因我所講
[00:29:05.800 --> 00:29:08.400]  給你們的道已經結靜了
[00:29:08.400 --> 00:29:11.200]  這就是祂的話語
[00:29:11.200 --> 00:29:13.400]  原來神用祂的話語
[00:29:13.400 --> 00:29:14.700]  來幫助我們
[00:29:14.700 --> 00:29:15.500]  事實上是
[00:29:15.500 --> 00:29:16.900]  因為祂的吩咐
[00:29:16.900 --> 00:29:19.100]  祂的話語的提醒
[00:29:19.100 --> 00:29:21.100]  祂一定用祂的話語
[00:29:21.100 --> 00:29:22.900]  來慰藥我們
[00:29:22.900 --> 00:29:25.400]  這是真的良
[00:29:25.400 --> 00:29:26.800]  所以祂說
[00:29:26.800 --> 00:29:28.000]  祂的話
[00:29:28.000 --> 00:29:30.600]  成為我們人生幸福的
[00:29:30.600 --> 00:29:33.700]  一個很重要的關鍵
[00:29:33.700 --> 00:29:34.900]  真是感謝主
[00:29:34.900 --> 00:29:36.100]  有主的話語
[00:29:36.100 --> 00:29:38.300]  滋養我們的人生
[00:29:38.300 --> 00:29:39.100]  真的
[00:29:39.100 --> 00:29:41.900]  如果你時常在神的話語裏面
[00:29:41.900 --> 00:29:43.700]  得到公認
[00:29:43.700 --> 00:29:44.600]  得到力量
[00:29:44.600 --> 00:29:46.500]  你的人生是很不同的
[00:29:46.500 --> 00:29:49.100]  我們真的有一種
[00:29:49.100 --> 00:29:50.800]  活潑的盼望
[00:29:50.800 --> 00:29:52.600]  有神話語的應許
[00:29:52.600 --> 00:29:54.200]  在我們需要的時候
[00:29:54.200 --> 00:29:55.100]  祂的話語
[00:29:55.100 --> 00:29:56.900]  就成為我們的提醒
[00:29:56.900 --> 00:29:58.200]  成為我們的幫助
[00:29:58.200 --> 00:30:00.200]  成為我們的力量
[00:30:00.200 --> 00:30:02.300]  就好像肥料一樣
[00:30:02.300 --> 00:30:04.500]  所以這些的供應
[00:30:04.500 --> 00:30:07.100]  如果那個樹你不施肥
[00:30:07.100 --> 00:30:10.200]  它不會結果
[00:30:10.200 --> 00:30:12.500]  或者水分不會結果子
[00:30:12.500 --> 00:30:14.000]  所以神的話語就知道
[00:30:14.000 --> 00:30:14.700]  這些的水
[00:30:14.700 --> 00:30:16.000]  好像這些的肥料一樣
[00:30:16.000 --> 00:30:17.000]  來供應我們
[00:30:17.000 --> 00:30:19.000]  使我們有健壯的力量
[00:30:19.000 --> 00:30:20.100]  使我們能夠
[00:30:20.100 --> 00:30:21.500]  常在祂裏面的時候
[00:30:21.500 --> 00:30:24.100]  祂的話語常在我們裏面
[00:30:24.100 --> 00:30:26.000]  我們就真的可以
[00:30:26.000 --> 00:30:26.900]  結出果子
[00:30:26.900 --> 00:30:28.200]  這句和詩篇第一篇
[00:30:28.200 --> 00:30:31.500]  非常非常直接地
[00:30:31.500 --> 00:30:33.500]  連在一起
[00:30:33.500 --> 00:30:35.400]  祂說我們好像一棵樹
[00:30:35.400 --> 00:30:37.400]  栽在溪水旁
[00:30:37.400 --> 00:30:40.100]  然後按著時候
[00:30:40.100 --> 00:30:41.300]  結出果子
[00:30:41.300 --> 00:30:42.500]  葉子也不枯乾
[00:30:42.500 --> 00:30:44.500]  那麼這篇詩篇說什麼呢
[00:30:44.500 --> 00:30:45.800]  這篇詩篇就是說
[00:30:45.800 --> 00:30:50.900]  祂說你要周而思想神的話語
[00:30:50.900 --> 00:30:51.700]  所以周而思想
[00:30:51.700 --> 00:30:54.200]  就是常連在祂的話裏
[00:30:54.200 --> 00:30:55.800]  所以我們發覺這個真的
[00:30:55.800 --> 00:30:57.800]  因為上帝的話語是什麼
[00:30:57.800 --> 00:30:59.000]  在詩篇三十三篇
[00:30:59.000 --> 00:31:00.600]  第六節我們一起中讀
[00:31:00.600 --> 00:31:00.900]  好嗎
[00:31:00.900 --> 00:31:01.600]  請讀
[00:31:01.600 --> 00:31:05.000]  「諸天值而和華的命而造」
[00:31:05.000 --> 00:31:08.900]  「萬象值他口中的氣而成」
[00:31:08.900 --> 00:31:13.400]  「神說有就有,命立就立」
[00:31:13.400 --> 00:31:15.700]  所以神是創造萬有的時候
[00:31:15.700 --> 00:31:17.200]  用祂的話語
[00:31:17.200 --> 00:31:18.100]  因為祂的話語
[00:31:18.100 --> 00:31:20.900]  是帶著命令和權能的
[00:31:20.900 --> 00:31:23.200]  祂的話語是帶著生命
[00:31:23.200 --> 00:31:25.200]  和供應的
[00:31:25.200 --> 00:31:27.100]  所以神用祂的話語
[00:31:27.100 --> 00:31:28.600]  你看物質界這一切
[00:31:28.600 --> 00:31:30.000]  神就是用祂的話語
[00:31:30.000 --> 00:31:32.600]  供應他們而產生出來的
[00:31:32.600 --> 00:31:34.200]  所以今天我們的
[00:31:34.200 --> 00:31:35.500]  不單止物質的需要
[00:31:35.500 --> 00:31:36.200]  屬靈的需要
[00:31:36.200 --> 00:31:37.800]  就是需要神的話語
[00:31:37.800 --> 00:31:38.500]  幫助我們
[00:31:38.500 --> 00:31:39.500]  滋養我們
[00:31:39.500 --> 00:31:41.200]  給我們生命和能力
[00:31:41.200 --> 00:31:42.700]  因為祂有創造力
[00:31:42.700 --> 00:31:44.700]  改變我們的人生
[00:31:44.700 --> 00:31:45.900]  在詩篇十九篇
[00:31:45.900 --> 00:31:47.700]  除了詩篇第一篇之外
[00:31:47.700 --> 00:31:49.100]  十九篇也是律法師
[00:31:49.100 --> 00:31:49.900]  很出名的
[00:31:49.900 --> 00:31:51.400]  我們一起讀第九第十節
[00:31:51.400 --> 00:31:52.100]  請讀
[00:31:52.100 --> 00:31:55.900]  「耶和華的道理潔淨,傳到永遠」
[00:31:55.900 --> 00:32:00.200]  「耶和華的典章真實,傳言公義」
[00:32:00.200 --> 00:32:02.300]  「都比金紙可羨慕」
[00:32:02.300 --> 00:32:05.300]  「且比極多的精金可羨慕」
[00:32:05.300 --> 00:32:06.900]  「比物甘甜」
[00:32:06.900 --> 00:32:10.300]  「且比豐房下敵的物甘甜」
[00:32:10.300 --> 00:32:12.900]  這位師人表達出
[00:32:12.900 --> 00:32:14.400]  那種神的道理
[00:32:14.400 --> 00:32:16.000]  那個律法的典章
[00:32:16.000 --> 00:32:17.500]  各等寶貴
[00:32:17.500 --> 00:32:20.300]  寶貴過任何的精金和金紙
[00:32:20.300 --> 00:32:22.600]  所有我們人生可以享受的東西
[00:32:22.600 --> 00:32:26.100]  豐房下敵的物就是那些享受的東西
[00:32:26.100 --> 00:32:27.800]  所以什麼叫真正的幸福呢?
[00:32:27.800 --> 00:32:29.200]  不是金錢多
[00:32:29.200 --> 00:32:31.800]  不只是這些享受的東西多
[00:32:31.800 --> 00:32:33.900]  真正的幸福就是
[00:32:33.900 --> 00:32:35.400]  神的話語
[00:32:35.400 --> 00:32:37.500]  神的話語是潔淨的
[00:32:37.500 --> 00:32:38.600]  傳言公義的
[00:32:38.600 --> 00:32:41.100]  是極其可羨慕的
[00:32:41.100 --> 00:32:42.600]  所以如果你帶著這樣的心
[00:32:42.600 --> 00:32:45.700]  來羨慕領受神的話語的時候
[00:32:45.700 --> 00:32:47.500]  我們的人生就能得到
[00:32:47.500 --> 00:32:48.800]  真正的豐盛
[00:32:48.800 --> 00:32:50.100]  真正的幸福
[00:32:50.100 --> 00:32:51.200]  除了詩篇第一篇
[00:32:51.200 --> 00:32:51.800]  十九篇
[00:32:51.800 --> 00:32:52.700]  另外一篇律法詩
[00:32:52.700 --> 00:32:54.400]  知不知道有篇篇很出名的
[00:32:54.400 --> 00:32:56.000]  另外一篇律法詩
[00:32:56.000 --> 00:32:56.900]  《舊約》
[00:32:56.900 --> 00:32:57.700]  知不知道?
[00:32:57.700 --> 00:32:59.100]  一、一九
[00:32:59.100 --> 00:33:00.800]  然後呢?
[00:33:00.800 --> 00:33:02.200]  一一九
[00:33:02.200 --> 00:33:03.700]  一、十九
[00:33:03.700 --> 00:33:04.400]  一一九
[00:33:04.400 --> 00:33:05.600]  一一九就是
[00:33:05.600 --> 00:33:07.700]  有176節這麼多的
[00:33:07.700 --> 00:33:09.700]  講明了神的律法
[00:33:09.700 --> 00:33:11.200]  詩篇一百一十九篇
[00:33:11.200 --> 00:33:12.400]  神的律法詩
[00:33:12.400 --> 00:33:13.100]  每一節
[00:33:13.100 --> 00:33:14.000]  差不多每一節
[00:33:14.000 --> 00:33:16.500]  都有提到關乎律法
[00:33:16.500 --> 00:33:17.300]  典章
[00:33:17.300 --> 00:33:18.600]  或者它的律例
[00:33:18.600 --> 00:33:20.900]  或者它的誡命等等這些字眼
[00:33:20.900 --> 00:33:22.900]  而且這首是字母詩
[00:33:22.900 --> 00:33:24.800]  每二十二節
[00:33:24.800 --> 00:33:25.900]  就是一個段落
[00:33:25.900 --> 00:33:28.400]  是希伯來的字母
[00:33:28.400 --> 00:33:30.300]  十二個字母
[00:33:30.300 --> 00:33:32.700]  輪流地組成
[00:33:32.700 --> 00:33:35.100]  所以這篇詩是非常非常寶貴的
[00:33:35.100 --> 00:33:36.100]  有時候我們都
[00:33:36.100 --> 00:33:37.000]  真的有這麼多
[00:33:37.000 --> 00:33:37.900]  176節
[00:33:37.900 --> 00:33:39.600]  很難一次都讀完
[00:33:39.600 --> 00:33:41.300]  慢慢讀著慢慢讀著
