
[00:00:00.000 --> 00:00:01.680]  我們是應該明白
[00:15:05.320 --> 00:15:07.320]  就不會那麼確信承諾
[00:15:07.320 --> 00:15:09.320]  什麼意思呢
[00:15:09.320 --> 00:15:11.320]  譬如有兩父子
[00:15:11.320 --> 00:15:13.320]  答應了去迪士尼
[00:15:13.320 --> 00:15:15.320]  小朋友就很肯定
[00:15:15.320 --> 00:15:17.320]  確信阿伯這個承諾
[00:15:17.320 --> 00:15:19.320]  是必定會發生的
[00:15:19.320 --> 00:15:21.320]  因為他答應了下星期帶他去迪士尼
[00:15:21.320 --> 00:15:23.320]  就一定會發生
[00:15:23.320 --> 00:15:25.320]  但是在大人
[00:15:25.320 --> 00:15:27.320]  爸爸的角度你會怎樣想呢
[00:15:27.320 --> 00:15:29.320]  我答應了你
[00:15:29.320 --> 00:15:31.320]  但是真的不知道
[00:15:31.320 --> 00:15:33.320]  如果下星期紅色暴雨黑色暴雨
[00:15:33.320 --> 00:15:35.320]  迪士尼不開也沒辦法
[00:15:35.320 --> 00:15:37.320]  如果有一個隕石掉下來
[00:15:37.320 --> 00:15:39.320]  迪士尼沒有了也沒辦法
[00:15:39.320 --> 00:15:41.320]  如果交通意外我帶不到你去
[00:15:41.320 --> 00:15:43.320]  也沒辦法
[00:15:43.320 --> 00:15:45.320]  這個就是一個單純
[00:15:45.320 --> 00:15:47.320]  和現實的對比
[00:15:47.320 --> 00:15:49.320]  小朋友就是很單純
[00:15:49.320 --> 00:15:51.320]  應許承諾
[00:15:51.320 --> 00:15:53.320]  一定會發生
[00:15:53.320 --> 00:15:55.320]  但是大人的世界
[00:15:55.320 --> 00:15:57.320]  他會知道現實
[00:15:57.320 --> 00:15:59.320]  不是他能夠控制
[00:15:59.320 --> 00:16:01.320]  現實不是他能夠控制
[00:16:01.320 --> 00:16:03.320]  我不會承諾一定會發生
[00:16:03.320 --> 00:16:07.320]  但是我們要知道
[00:16:07.320 --> 00:16:09.320]  應許是由神去
[00:16:09.320 --> 00:16:11.320]  發出的
[00:16:11.320 --> 00:16:13.320]  人是會失信
[00:16:13.320 --> 00:16:15.320]  但是神是不會的
[00:16:15.320 --> 00:16:17.320]  人有很多東西我們控制不了
[00:16:17.320 --> 00:16:19.320]  不會有黑色暴雨
[00:16:19.320 --> 00:16:21.320]  我們控制不了有颱風來到
[00:16:21.320 --> 00:16:23.320]  我們控制不了有交通意外發生
[00:16:23.320 --> 00:16:25.320]  但是神絕對能夠
[00:16:25.320 --> 00:16:27.320]  控制
[00:16:27.320 --> 00:16:29.320]  當神應許的東西的時候
[00:16:29.320 --> 00:16:31.320]  必定會成就
[00:16:31.320 --> 00:16:33.320]  所以當我們再去看
[00:16:33.320 --> 00:16:35.320]  應許的時候
[00:16:35.320 --> 00:16:37.320]  我們選擇用一個單純的角度
[00:16:37.320 --> 00:16:39.320]  去相信單純的眼光
[00:16:39.320 --> 00:16:41.320]  去相信神的全能
[00:16:41.320 --> 00:16:43.320]  還是我們用
[00:16:43.320 --> 00:16:45.320]  現實的眼光
[00:16:45.320 --> 00:16:47.320]  去把限制套在神身上
[00:16:47.320 --> 00:16:49.320]  沒可能的
[00:16:49.320 --> 00:16:51.320]  今天的香港
[00:16:51.320 --> 00:16:53.320]  沒可能發生的
[00:16:53.320 --> 00:16:55.320]  神也不會做到
[00:16:55.320 --> 00:16:57.320]  我們有沒有時看應許
[00:16:57.320 --> 00:16:59.320]  去到一個這樣的地步呢
[00:16:59.320 --> 00:17:01.320]  神向亞伯蘭
[00:17:01.320 --> 00:17:03.320]  發出應許
[00:17:03.320 --> 00:17:05.320]  發出一個一定會成就的承諾
[00:17:05.320 --> 00:17:07.320]  但是你要知道
[00:17:07.320 --> 00:17:09.320]  亞伯蘭很現實的情況
[00:17:09.320 --> 00:17:11.320]  是什麼呢
[00:17:11.320 --> 00:17:13.320]  他是一個無兒無女的人
[00:17:13.320 --> 00:17:15.320]  他的後裔會像天上的星星那麼多
[00:17:15.320 --> 00:17:17.320]  好像地上的星星那麼大
[00:17:17.320 --> 00:17:19.320]  後面那句是假的
[00:17:19.320 --> 00:17:21.320]  好不好笑
[00:17:21.320 --> 00:17:23.320]  神應許亞伯蘭
[00:17:23.320 --> 00:17:25.320]  他的後裔好像天上的星星那麼多
[00:17:25.320 --> 00:17:27.320]  但這個是現實
[00:17:27.320 --> 00:17:29.320]  現實是他現在一個子女都沒有
[00:17:29.320 --> 00:17:31.320]  你叫他要成為大國
[00:17:31.320 --> 00:17:33.320]  你是不是
[00:17:33.320 --> 00:17:35.320]  嘲笑我
[00:17:35.320 --> 00:17:37.320]  是不是說大了呢
[00:17:37.320 --> 00:17:39.320]  其實你應許有一子一女
[00:17:39.320 --> 00:17:41.320]  我已經很滿足了
[00:17:41.320 --> 00:17:43.320]  他對於我的後裔要成為大國
[00:17:43.320 --> 00:17:45.320]  是什麼意思呢
[00:17:45.320 --> 00:17:47.320]  亞伯蘭當時其實
[00:17:47.320 --> 00:17:49.320]  根本不會明白神的意思
[00:17:49.320 --> 00:17:51.320]  亞伯蘭他不明白
[00:17:51.320 --> 00:17:53.320]  他的後裔會生出大胃
[00:17:53.320 --> 00:17:55.320]  他不明白他的後裔
[00:17:55.320 --> 00:17:57.320]  是有耶穌基督
[00:17:57.320 --> 00:17:59.320]  是帶來一個拯救
[00:17:59.320 --> 00:18:01.320]  這些全部都是神救贖計劃的一部份
[00:18:01.320 --> 00:18:03.320]  亞伯蘭只不過是
[00:18:03.320 --> 00:18:05.320]  那個救贖計劃裏面的
[00:18:05.320 --> 00:18:07.320]  其中一點
[00:18:07.320 --> 00:18:09.320]  他當刻不明白
[00:18:09.320 --> 00:18:11.320]  他的現實告訴他
[00:18:11.320 --> 00:18:13.320]  我沒有子女
[00:18:13.320 --> 00:18:15.320]  我怎樣成為大國呢
[00:18:15.320 --> 00:18:17.320]  但在剛才第六節
[00:18:17.320 --> 00:18:19.320]  亞伯蘭怎樣說呢
[00:18:19.320 --> 00:18:21.320]  亞伯蘭信耶和華
[00:18:21.320 --> 00:18:23.320]  耶和華就以此
[00:18:23.320 --> 00:18:25.320]  為他的意
[00:18:25.320 --> 00:18:27.320]  他選擇用單純的一面
[00:18:27.320 --> 00:18:29.320]  去相信神
[00:18:29.320 --> 00:18:31.320]  而不是用現實的一面
[00:18:31.320 --> 00:18:33.320]  去將限制加在神身上
[00:18:33.320 --> 00:18:35.320]  這個是我們要學習
[00:18:35.320 --> 00:18:37.320]  亞伯拉罕被稱為
[00:18:37.320 --> 00:18:39.320]  信心之父
[00:18:39.320 --> 00:18:41.320]  反思我們今天
[00:18:41.320 --> 00:18:43.320]  面對外在的環境
[00:18:43.320 --> 00:18:45.320]  多麼惡劣
[00:18:45.320 --> 00:18:47.320]  不知道你在面對什麼的環境
[00:18:47.320 --> 00:18:49.320]  一些什麼的限制
[00:18:49.320 --> 00:18:51.320]  但是你會不會將這些限制
[00:18:51.320 --> 00:18:53.320]  加在那個全能的神
[00:18:53.320 --> 00:18:55.320]  那個死而復活的神
[00:18:55.320 --> 00:18:57.320]  那個創天造地的神
[00:18:57.320 --> 00:18:59.320]  你有沒有將這些限制
[00:18:59.320 --> 00:19:01.320]  加在那個神身上
[00:19:01.320 --> 00:19:03.320]  加在那個愛我們的神身上
[00:19:03.320 --> 00:19:05.320]  我們有沒有
[00:19:05.320 --> 00:19:07.320]  傾向神對我們的應許
[00:19:07.320 --> 00:19:09.320]  我們有沒有單純地
[00:19:09.320 --> 00:19:11.320]  回應他的應許
[00:19:11.320 --> 00:19:13.320]  還是我們現實地
[00:19:13.320 --> 00:19:15.320]  拒絕他的應許
[00:19:15.320 --> 00:19:17.320]  我們看聖經或祈禱的時間
[00:19:17.320 --> 00:19:19.320]  其實很多時候
[00:19:19.320 --> 00:19:21.320]  都會發生好像跟亞伯蘭
[00:19:21.320 --> 00:19:23.320]  跟神對話的一個pattern
[00:19:23.320 --> 00:19:25.320]  可能神呼召我們
[00:19:25.320 --> 00:19:27.320]  我們就懼怕了
[00:19:27.320 --> 00:19:29.320]  就好像亞伯蘭說不了不了
[00:19:29.320 --> 00:19:31.320]  然後神就應許你怎樣怎樣
[00:19:31.320 --> 00:19:33.320]  但你還是很膽怯
[00:19:33.320 --> 00:19:35.320]  例如我都聽過很多
[00:19:35.320 --> 00:19:37.320]  神呼召我們去侍奉神
[00:19:37.320 --> 00:19:39.320]  你去做祖長
[00:19:39.320 --> 00:19:41.320]  去侍奉
[00:19:41.320 --> 00:19:43.320]  去傳福音
[00:19:43.320 --> 00:19:45.320]  去跟你的爸爸去傳福音
[00:19:45.320 --> 00:19:47.320]  但是你的反應就是
[00:19:47.320 --> 00:19:49.320]  不了不了
[00:19:49.320 --> 00:19:51.320]  他廢的
[00:19:51.320 --> 00:19:53.320]  他不會信耶穌的
[00:19:53.320 --> 00:19:55.320]  他很頑固的
[00:19:55.320 --> 00:19:57.320]  神你都搞他不行的
[00:19:57.320 --> 00:19:59.320]  你不要搞我
[00:19:59.320 --> 00:20:01.320]  或者你叫我做祖長
[00:20:01.320 --> 00:20:03.320]  一次我都沒有用的
[00:20:03.320 --> 00:20:05.320]  我做不了的
[00:20:05.320 --> 00:20:07.320]  我們有沒有將現實的限制
[00:20:07.320 --> 00:20:09.320]  套在一個全能的神身上呢
[00:20:09.320 --> 00:20:11.320]  聖經裏面
[00:20:11.320 --> 00:20:13.320]  有很多的應許
[00:20:13.320 --> 00:20:15.320]  我簡單講三個
[00:20:15.320 --> 00:20:17.320]  我們有沒有確信這些應許呢
[00:20:17.320 --> 00:20:19.320]  在耶利米蘇29章11節
[00:20:19.320 --> 00:20:21.320]  耶和華書
[00:20:21.320 --> 00:20:23.320]  我知道我向你所懷的意念
[00:20:23.320 --> 00:20:25.320]  是次平安的意念
[00:20:25.320 --> 00:20:27.320]  不是降災禍的意念
[00:20:27.320 --> 00:20:29.320]  要叫你們末後有子望
[00:20:29.320 --> 00:20:31.320]  在漢一書一章九節
[00:20:31.320 --> 00:20:33.320]  我們若認自己的罪
[00:20:33.320 --> 00:20:35.320]  神是信實的 是公義的
[00:20:35.320 --> 00:20:37.320]  必要赦免我們的罪
[00:20:37.320 --> 00:20:39.320]  洗淨我們一切的不義
[00:20:39.320 --> 00:20:41.320]  新命記三十一章八節
[00:20:41.320 --> 00:20:43.320]  耶和華必在你前面行
[00:20:43.320 --> 00:20:45.320]  他必與你同在
[00:20:45.320 --> 00:20:47.320]  必不撇下你
[00:20:47.320 --> 00:20:49.320]  也不丟棄你
[00:20:49.320 --> 00:20:51.320]  不要懼怕 也不要驚慌
[00:20:51.320 --> 00:20:55.320]  聖經有很多很多很多很多的應許
[00:20:55.320 --> 00:20:57.320]  在我們生活上
[00:20:57.320 --> 00:20:59.320]  面對困難的時候
[00:20:59.320 --> 00:21:01.320]  我們有沒有確信這些應許
[00:21:01.320 --> 00:21:03.320]  我們有沒有看得見
[00:21:03.320 --> 00:21:05.320]  這些神對我們的應許
[00:21:05.320 --> 00:21:07.320]  透過亞伯蘭的事蹟
[00:21:07.320 --> 00:21:13.320]  以及在神是全能的前提下
[00:21:13.320 --> 00:21:15.320]  神所發出的應許
[00:21:15.320 --> 00:21:17.320]  一定會成就
[00:21:17.320 --> 00:21:19.320]  這是聖靈降臨的第一個重點
[00:21:19.320 --> 00:21:21.320]  應許
[00:21:21.320 --> 00:21:23.320]  第二個主題重點
[00:21:23.320 --> 00:21:25.320]  就是等候
[00:21:25.320 --> 00:21:27.320]  等候和應許是密不可分的
[00:21:27.320 --> 00:21:29.320]  為什麼呢?因為叫得應許
[00:21:29.320 --> 00:21:31.320]  即是說他不一定馬上發生
[00:21:31.320 --> 00:21:33.320]  他的時間線不一定馬上發生
[00:21:33.320 --> 00:21:35.320]  你就要去等
[00:21:35.320 --> 00:21:37.320]  你明白我的意思嗎?
[00:21:37.320 --> 00:21:39.320]  所以當我們去
[00:21:39.320 --> 00:21:41.320]  去領受應許
[00:21:41.320 --> 00:21:43.320]  或者去看應許的時候
[00:21:43.320 --> 00:21:45.320]  我們一定要帶著一個等候的態度
[00:21:45.320 --> 00:21:47.320]  距離那天
[00:21:47.320 --> 00:21:49.320]  發生那一天 我們要等候
[00:21:49.320 --> 00:21:51.320]  我們又看創世紀二十一章
[00:21:51.320 --> 00:21:53.320]  一至六節
[00:21:53.320 --> 00:21:55.320]  之後發生什麼事
[00:21:55.320 --> 00:21:57.320]  亞伯蘭已經改名做亞伯拉罕
[00:21:57.320 --> 00:21:59.320]  長話短說
[00:21:59.320 --> 00:22:01.320]  這裡說到亞伯拉罕生
[00:22:01.320 --> 00:22:03.320]  以撒的時候多少歲?一百歲
[00:22:03.320 --> 00:22:05.320]  剛才沒有說
[00:22:05.320 --> 00:22:07.320]  當神應許亞伯拉罕
[00:22:07.320 --> 00:22:09.320]  的後裔
[00:22:09.320 --> 00:22:11.320]  好像天上人星星那麼多的時候
[00:22:11.320 --> 00:22:13.320]  當時亞伯拉罕大概
[00:22:13.320 --> 00:22:15.320]  七十多歲
[00:22:15.320 --> 00:22:17.320]  換句話說他等了多少年?
[00:22:17.320 --> 00:22:19.320]  等了二十多年
[00:22:19.320 --> 00:22:21.320]  他等了二十多年
[00:22:21.320 --> 00:22:23.320]  這個應許才向前走了一小步
[00:22:23.320 --> 00:22:25.320]  還沒有完全成就
[00:22:25.320 --> 00:22:27.320]  即是神應許他的後裔
[00:22:27.320 --> 00:22:29.320]  要成為大國
[00:22:29.320 --> 00:22:31.320]  要像天上的星星那麼多
[00:22:31.320 --> 00:22:33.320]  但他等了二十多年
[00:22:33.320 --> 00:22:35.320]  這個應許向前邁進了一小步
[00:22:35.320 --> 00:22:37.320]  他有第一粒子
[00:22:37.320 --> 00:22:39.320]  他有粒子了
[00:22:39.320 --> 00:22:41.320]  等二十年
[00:22:41.320 --> 00:22:43.320]  是一個什麼概念呢?
[00:22:43.320 --> 00:22:45.320]  有沒有人試過等一樣東西等二十年?
[00:22:45.320 --> 00:22:47.320]  通常是一些很浪漫的
[00:22:47.320 --> 00:22:49.320]  愛情故事
[00:22:49.320 --> 00:22:51.320]  等二十年
[00:22:51.320 --> 00:22:53.320]  等一個白馬王子
[00:22:53.320 --> 00:22:55.320]  大家都十多歲
[00:22:55.320 --> 00:22:57.320]  沒有可能等二十年
[00:22:57.320 --> 00:22:59.320]  不要說等二十年
[00:22:59.320 --> 00:23:01.320]  等二十秒都是一個很痛苦的經歷
[00:23:01.320 --> 00:23:03.320]  不知道有沒有人和我一樣
[00:23:03.320 --> 00:23:05.320]  我是一個
[00:23:05.320 --> 00:23:07.320]  手機不離手的人
[00:23:07.320 --> 00:23:09.320]  有沒有人都類似
[00:23:09.320 --> 00:23:11.320]  知不知道最痛苦是什麼?
[00:23:11.320 --> 00:23:13.320]  就是進電梯的時候
[00:23:13.320 --> 00:23:15.320]  進電梯的時候不知道誰設計的電梯
[00:23:15.320 --> 00:23:17.320]  是會封掉所有訊號
[00:23:17.320 --> 00:23:19.320]  不知道將來科技發展會不會好一點
[00:23:19.320 --> 00:23:21.320]  就是進電梯那二十秒
[00:23:21.320 --> 00:23:23.320]  我住十六樓
[00:23:23.320 --> 00:23:25.320]  平均一層樓一秒
[00:23:25.320 --> 00:23:27.320]  我都要等十六秒
[00:23:27.320 --> 00:23:29.320]  我那十六秒簡直去了外太空
[00:23:29.320 --> 00:23:31.320]  因為我的手機
[00:23:31.320 --> 00:23:33.320]  運作不了那一秒
[00:23:33.320 --> 00:23:35.320]  我唯有不斷看舊的帖子
[00:23:35.320 --> 00:23:37.320]  或者圓圈
[00:23:37.320 --> 00:23:39.320]  一直都看不到
[00:23:39.320 --> 00:23:41.320]  那二十秒很痛苦
[00:23:41.320 --> 00:23:43.320]  或者有另一個經歷
[00:23:43.320 --> 00:23:45.320]  就是坐地鐵的時候
[00:23:45.320 --> 00:23:47.320]  我在寶林那邊
[00:23:47.320 --> 00:23:49.320]  來西灣河會經過一個
[00:23:49.320 --> 00:23:51.320]  黑暗的地方
[00:23:51.320 --> 00:23:53.320]  就是將軍澳站
[00:23:53.320 --> 00:23:55.320]  我上次說錯應該是將軍澳站
[00:23:55.320 --> 00:23:57.320]  不是調景嶺
[00:23:57.320 --> 00:23:59.320]  有沒有人明白我的意思
[00:23:59.320 --> 00:24:01.320]  一去到將軍澳站的時候
[00:24:01.320 --> 00:24:03.320]  無論你的手機是哪一台
[00:24:03.320 --> 00:24:05.320]  那一刻都會斷網
[00:24:05.320 --> 00:24:07.320]  圓圈一直都拉下去
[00:24:07.320 --> 00:24:09.320]  都沒有東西看
[00:24:09.320 --> 00:24:11.320]  還有一次最慘就是
[00:24:11.320 --> 00:24:13.320]  之前的事
[00:24:13.320 --> 00:24:15.320]  我們實在會等
[00:24:15.320 --> 00:24:17.320]  全車人在將軍澳站等
[00:24:17.320 --> 00:24:19.320]  我就特意去看身邊的人
[00:24:19.320 --> 00:24:21.320]  我們大概等了五至十分鐘
[00:24:21.320 --> 00:24:23.320]  我看他
[00:24:23.320 --> 00:24:25.320]  他繼續在滾 我知道他在裝模作樣
[00:24:25.320 --> 00:24:27.320]  他明明是撈不到都在滾
[00:24:27.320 --> 00:24:29.320]  我很肯定 為什麼呢
[00:24:29.320 --> 00:24:31.320]  因為我都在裝模作樣
[00:24:31.320 --> 00:24:33.320]  大家的眼睛很怕被人看到
[00:24:33.320 --> 00:24:35.320]  大家都一定低頭
[00:24:35.320 --> 00:24:37.320]  在那十分鐘裏面
[00:24:37.320 --> 00:24:39.320]  很痛苦地等待
[00:24:39.320 --> 00:24:41.320]  等待我們的網絡和世界連接
[00:24:43.320 --> 00:24:45.320]  二十秒收不到訊號
[00:24:45.320 --> 00:24:47.320]  都很難捱
[00:24:47.320 --> 00:24:49.320]  為什麼呢 因為這是一個急速的世代
[00:24:49.320 --> 00:24:51.320]  並且我們是急速的一代
[00:24:51.320 --> 00:24:53.320]  我們這個年紀
[00:24:53.320 --> 00:24:55.320]  所有東西都很快
[00:24:55.320 --> 00:24:57.320]  所有資訊都很快
[00:24:57.320 --> 00:24:59.320]  你隨時上網
[00:24:59.320 --> 00:25:01.320]  三秒鐘你就查到你想要的東西
[00:25:01.320 --> 00:25:03.320]  我們不習慣等
[00:25:03.320 --> 00:25:07.320]  這是一個問題的所在
[00:25:07.320 --> 00:25:09.320]  等候是什麼意思呢
[00:25:09.320 --> 00:25:11.320]  我想用盧雲神父
[00:25:11.320 --> 00:25:13.320]  去描述盲鹿
[00:25:13.320 --> 00:25:15.320]  去幫我們反思
[00:25:15.320 --> 00:25:17.320]  什麼是等候
[00:25:17.320 --> 00:25:19.320]  我們看看下一張PowerPoint
[00:25:19.320 --> 00:25:21.320]  大家聽我用
[00:25:21.320 --> 00:25:23.320]  比較慢的速度
[00:25:23.320 --> 00:25:25.320]  去聽盧雲神父
[00:25:25.320 --> 00:25:27.320]  怎樣描述
[00:25:27.320 --> 00:25:29.320]  他這樣說
[00:25:29.320 --> 00:25:31.320]  我們以盲鹿作為地位象徵
[00:25:31.320 --> 00:25:33.320]  地位越高
[00:25:33.320 --> 00:25:35.320]  應該越要盲
[00:25:35.320 --> 00:25:37.320]  以盲鹿作為
[00:25:37.320 --> 00:25:39.320]  自我認同的工具
[00:25:39.320 --> 00:25:41.320]  用以界定
[00:25:41.320 --> 00:25:43.320]  自己的身份
[00:25:43.320 --> 00:25:45.320]  雖然有這麼多東西
[00:25:45.320 --> 00:25:47.320]  可以忘 但是人
[00:25:47.320 --> 00:25:49.320]  卻不覺得充實
[00:25:49.320 --> 00:25:51.320]  因為很少感到滿足
[00:25:51.320 --> 00:25:53.320]  平安
[00:25:53.320 --> 00:25:55.320]  和舒適
[00:25:55.320 --> 00:25:57.320]  相反是被一種
[00:25:57.320 --> 00:25:59.320]  不充實的感覺
[00:25:59.320 --> 00:26:01.320]  去圍繞 纏繞
[00:26:01.320 --> 00:26:03.320]  這種不充實的感覺
[00:26:03.320 --> 00:26:05.320]  可以表現為
[00:26:05.320 --> 00:26:07.320]  不同的情緒
[00:26:07.320 --> 00:26:09.320]  例如焦急
[00:26:09.320 --> 00:26:11.320]  憤恨 躁鬱
[00:26:11.320 --> 00:26:13.320]  我不知道
[00:26:13.320 --> 00:26:15.320]  你看的時候
[00:26:15.320 --> 00:26:17.320]  有沒有一個共鳴感
[00:26:17.320 --> 00:26:19.320]  或者
[00:26:19.320 --> 00:26:21.320]  你去理解
[00:26:21.320 --> 00:26:23.320]  又是我們有時
[00:26:23.320 --> 00:26:25.320]  用盲鹿成為
[00:26:25.320 --> 00:26:27.320]  我們身份地位的象徵
[00:26:27.320 --> 00:26:29.320]  越有
[00:26:29.320 --> 00:26:31.320]  成就的人
[00:26:31.320 --> 00:26:33.320]  應該越是盲鹿
[00:26:33.320 --> 00:26:35.320]  因為盲是代表
[00:26:35.320 --> 00:26:37.320]  我們有價值
[00:26:37.320 --> 00:26:39.320]  我們被人
[00:26:39.320 --> 00:26:41.320]  想我們去完成一些事
[00:26:41.320 --> 00:26:43.320]  我們是有價值的
[00:26:43.320 --> 00:26:45.320]  所以我盲鹿去貢獻這個世界
[00:26:45.320 --> 00:26:47.320]  貢獻我的群體
[00:26:47.320 --> 00:26:49.320]  盲鹿不是
[00:26:49.320 --> 00:26:51.320]  一個最大的問題
[00:26:51.320 --> 00:26:53.320]  最大的問題是
[00:26:53.320 --> 00:26:55.320]  盲鹿得來我們竟然不覺得充實
[00:26:55.320 --> 00:26:57.320]  盲鹿得來
[00:26:57.320 --> 00:26:59.320]  我們沒有滿足
[00:26:59.320 --> 00:27:01.320]  這是問題所在
[00:27:01.320 --> 00:27:03.320]  而這種不滿足
[00:27:03.320 --> 00:27:05.320]  不充實
[00:27:05.320 --> 00:27:07.320]  會變成一個焦急
[00:27:07.320 --> 00:27:09.320]  鬱躁 憤恨
[00:27:09.320 --> 00:27:11.320]  一種負面的情緒
[00:27:11.320 --> 00:27:13.320]  在我們生命流出來
[00:27:13.320 --> 00:27:15.320]  所以我們去檢視
[00:27:15.320 --> 00:27:17.320]  我們的生命
[00:27:17.320 --> 00:27:19.320]  我們去思想
[00:27:19.320 --> 00:27:21.320]  我們的盲鹿
[00:27:21.320 --> 00:27:23.320]  有沒有帶給我們滿足
[00:27:23.320 --> 00:27:25.320]  是否充實
[00:27:25.320 --> 00:27:27.320]  你過去這一個星期
[00:27:27.320 --> 00:27:29.320]  或者這兩天
[00:27:29.320 --> 00:27:31.320]  越是假期的時間
[00:27:31.320 --> 00:27:33.320]  要找東西去充實
[00:27:33.320 --> 00:27:35.320]  我的人生
[00:27:35.320 --> 00:27:37.320]  但這些事是否真的帶給滿足
[00:27:37.320 --> 00:27:39.320]  甚至信仰上
[00:27:39.320 --> 00:27:41.320]  是否神想我們
[00:27:41.320 --> 00:27:43.320]  有的一個生活呢
[00:27:43.320 --> 00:27:45.320]  所以這個
[00:27:45.320 --> 00:27:47.320]  幫我們去反思
[00:27:47.320 --> 00:27:49.320]  我們要學習安靜 等候神
[00:27:49.320 --> 00:27:51.320]  和這個盲鹿的
[00:27:51.320 --> 00:27:53.320]  世界去一個對行
[00:27:53.320 --> 00:27:55.320]  等候是甚麼呢
[00:27:55.320 --> 00:27:57.320]  等候很容易
[00:27:57.320 --> 00:27:59.320]  被誤解
[00:27:59.320 --> 00:28:01.320]  是一種被動的 消極的
[00:28:01.320 --> 00:28:03.320]  譬如說
[00:28:03.320 --> 00:28:05.320]  都沒事可以做了
[00:28:05.320 --> 00:28:07.320]  就等下吧
[00:28:07.320 --> 00:28:09.320]  神應許會甚麼甚麼
[00:28:09.320 --> 00:28:11.320]  那我還可以怎樣呢
[00:28:11.320 --> 00:28:13.320]  你叫我等就等吧
[00:28:13.320 --> 00:28:15.320]  等候不是一種消極的
[00:28:15.320 --> 00:28:17.320]  而是一個
[00:28:17.320 --> 00:28:19.320]  主動的被動
[00:28:19.320 --> 00:28:21.320]  或者叫積極的被動
[00:28:21.320 --> 00:28:23.320]  我很主動地去到一個
[00:28:23.320 --> 00:28:25.320]  被動的狀況
[00:28:25.320 --> 00:28:27.320]  我主動地等候神
[00:28:27.320 --> 00:28:29.320]  的應許 神的計劃
[00:28:29.320 --> 00:28:31.320]  神的心意成就
[00:28:31.320 --> 00:28:33.320]  等候是一個主動
[00:28:33.320 --> 00:28:35.320]  和積極的動作
[00:28:35.320 --> 00:28:37.320]  就好像如果你讀
[00:28:37.320 --> 00:28:39.320]  Physics 應該是Ivan 做的
[00:28:39.320 --> 00:28:41.320]  讀Physics 是否有一樣東西叫
[00:28:41.320 --> 00:28:43.320]  Potential Energy
[00:28:43.320 --> 00:28:45.320]  轉做Kinetic Energy
[00:28:45.320 --> 00:28:47.320]  這麼多年前我都記得
[00:28:47.320 --> 00:28:49.320]  因為我Google的
[00:28:49.320 --> 00:28:51.320]  就是你去等候
[00:28:51.320 --> 00:28:53.320]  就是一個能量的轉化
[00:28:53.320 --> 00:28:55.320]  你等候不是
[00:28:55.320 --> 00:28:57.320]  代表你是消極
[00:28:57.320 --> 00:28:59.320]  不是被動的 不是沒有作為的
[00:28:59.320 --> 00:29:01.320]  而是你處於
[00:29:01.320 --> 00:29:03.320]  一種能量
[00:29:03.320 --> 00:29:05.320]  當時機到的時候
[00:29:05.320 --> 00:29:07.320]  你化為一個行動
[00:29:07.320 --> 00:29:11.320]  在詩篇27篇
[00:29:11.320 --> 00:29:13.320]  14節這樣說
[00:29:13.320 --> 00:29:15.320]  要等候耶和華
[00:29:15.320 --> 00:29:17.320]  壯膽 堅固你的心
[00:29:17.320 --> 00:29:19.320]  耳塞書40章
[00:29:19.320 --> 00:29:21.320]  那等候耶和華的
[00:29:21.320 --> 00:29:23.320]  必重新得力
[00:29:23.320 --> 00:29:25.320]  心展翅上騰
[00:29:25.320 --> 00:29:27.320]  他們奔跑卻不困倦
[00:29:27.320 --> 00:29:29.320]  行走卻不疲乏
[00:29:29.320 --> 00:29:31.320]  等候是有主動的一面
[00:29:31.320 --> 00:29:33.320]  是充滿盼望
[00:29:33.320 --> 00:29:35.320]  去等候那個
[00:29:35.320 --> 00:29:37.320]  信實的主 那個全能的主
[00:29:37.320 --> 00:29:39.320]  按他的時間
[00:29:39.320 --> 00:29:41.320]  成就他的應許
[00:29:41.320 --> 00:29:43.320]  等候就好像
[00:29:43.320 --> 00:29:45.320]  一個跑步選手
[00:29:45.320 --> 00:29:47.320]  他準備跑的時候
[00:29:47.320 --> 00:29:49.320]  他要蹲在起跑線前
[00:29:49.320 --> 00:29:51.320]  就是一個
[00:29:51.320 --> 00:29:53.320]  Potential Energy
[00:29:53.320 --> 00:29:55.320]  一個慧能
[00:29:55.320 --> 00:29:57.320]  他蹲在這裡
[00:29:57.320 --> 00:29:59.320]  等到槍聲彈一聲的時候
[00:29:59.320 --> 00:30:01.320]  他就飆出去
[00:30:01.320 --> 00:30:03.320]  這個動作以前小學的
[00:30:03.320 --> 00:30:05.320]  體育老師教是一個連貫的動作
[00:30:05.320 --> 00:30:07.320]  你蹲在這裡的時候
[00:30:07.320 --> 00:30:09.320]  你要幻想到
[00:30:09.320 --> 00:30:11.320]  你是準備向前
[00:30:11.320 --> 00:30:13.320]  你是準備好
[00:30:13.320 --> 00:30:15.320]  很積極等待槍聲一響
[00:30:15.320 --> 00:30:17.320]  你就很連貫地向前跑
[00:30:17.320 --> 00:30:19.320]  所以等候
[00:30:19.320 --> 00:30:21.320]  不是被動的
[00:30:21.320 --> 00:30:23.320]  不是消極
[00:30:23.320 --> 00:30:25.320]  不是沒事做
[00:30:25.320 --> 00:30:27.320]  而是我們確信神的應許
[00:30:27.320 --> 00:30:29.320]  確信神的時間表
[00:30:29.320 --> 00:30:31.320]  不是我們的時間表
