
[00:00:00.000 --> 00:00:04.480]  第一季裡,我們也有一個很重要的季題
[00:16:00.960 --> 00:16:04.560]  所以你再懇切祈禱也沒有用
[00:16:04.560 --> 00:16:06.400]  你改變不了上帝
[00:16:06.400 --> 00:16:08.960]  上帝的計劃是永恆不變的
[00:16:08.960 --> 00:16:12.400]  還需要祈禱嗎?
[00:16:12.400 --> 00:16:14.240]  有沒有道理?
[00:16:14.240 --> 00:16:16.160]  有字就對了
[00:16:16.160 --> 00:16:19.920]  就可能因為這些似是而非的神學邏輯
[00:16:19.920 --> 00:16:23.040]  令我們的祈禱沒有能力
[00:16:23.040 --> 00:16:24.560]  沒有信心
[00:16:24.560 --> 00:16:26.160]  不能夠持久
[00:16:26.160 --> 00:16:27.840]  孖孖赴寅
[00:16:27.840 --> 00:16:31.280]  李希敏聽見者說
[00:16:31.280 --> 00:16:34.560]  坐下哭泣悲哀幾日
[00:16:34.560 --> 00:16:39.040]  在天上的神面前禁食祈禱
[00:16:39.040 --> 00:16:41.680]  李希敏哭著
[00:16:41.680 --> 00:16:44.480]  連續幾日悲哀哭號
[00:16:44.480 --> 00:16:48.560]  當她聽到她的家鄉猶太人被人凌辱
[00:16:48.560 --> 00:16:51.040]  城門被火焚燒的時候
[00:16:51.040 --> 00:16:53.360]  她的家鄉正在燃燒
[00:16:53.360 --> 00:16:58.080]  她的家鄉猶太人被人凌辱城門被火焚燒的時候
[00:16:58.080 --> 00:17:01.920]  她在神面前禁食祈禱
[00:17:01.920 --> 00:17:06.000]  她的反應是因為聽到同胞受難
[00:17:06.000 --> 00:17:14.160]  她也透過祈禱將自己和這群受難同胞的痛苦連結起來
[00:17:14.160 --> 00:17:17.440]  所以祈禱
[00:17:17.440 --> 00:17:24.240]  就是將我們的感情和我們所禱告的對象一起連結起來
[00:17:24.240 --> 00:17:27.200]  正如哥林多前書第十二章二十六節說
[00:17:27.200 --> 00:17:29.120]  若一個肢體受苦
[00:17:29.120 --> 00:17:32.800]  所有肢體就一同受苦
[00:17:32.800 --> 00:17:35.360]  你有沒有感受到你身邊的弟兄姊妹
[00:17:35.360 --> 00:17:39.360]  在失意、失樂、失業、失敗當中
[00:17:39.360 --> 00:17:41.520]  你能不能和你的弟兄姊妹一起祈禱
[00:17:41.520 --> 00:17:45.680]  大家互相擁抱彼此承擔
[00:17:45.680 --> 00:17:49.680]  我曾經試過為我的弟兄祈禱流眼淚
[00:17:49.680 --> 00:17:51.440]  因為他患病
[00:17:51.440 --> 00:17:54.080]  眼睛幾乎看不到東西
[00:17:54.080 --> 00:17:56.640]  連上街也不能
[00:17:56.640 --> 00:17:58.400]  所以他要辭職
[00:17:58.400 --> 00:18:02.000]  他原本想再讀書也要放下
[00:18:02.000 --> 00:18:04.960]  我作為一個牧者能夠幫助他什麼呢?
[00:18:04.960 --> 00:18:06.080]  我不是醫生
[00:18:06.080 --> 00:18:08.960]  就算我介紹醫生給他也沒辦法
[00:18:08.960 --> 00:18:10.400]  在那一年裡
[00:18:10.400 --> 00:18:12.800]  我只能為他禱告
[00:18:12.800 --> 00:18:16.880]  當我們一起感受到那份無助困倦的時候
[00:18:16.880 --> 00:18:19.360]  我們一起同心流眼淚
[00:18:19.360 --> 00:18:23.200]  大家彼此扶持
[00:18:23.200 --> 00:18:27.920]  你有沒有為教會流淚祈禱呢?
[00:18:27.920 --> 00:18:32.080]  我記得在二十年前
[00:18:32.080 --> 00:18:36.000]  當我在外公幹了一個月
[00:18:36.000 --> 00:18:39.280]  回來教會時和傳道人祈禱
[00:18:39.280 --> 00:18:41.920]  傳道人很灰心
[00:18:41.920 --> 00:18:45.360]  他說教會的光景令他很失望
[00:18:45.360 --> 00:18:47.520]  弟兄的姐妹靈性很低落
[00:18:47.520 --> 00:18:49.360]  侍奉非常冷淡
[00:18:49.360 --> 00:18:51.760]  關係非常疏離
[00:18:51.760 --> 00:18:53.760]  我們大家一起在祈禱當中
[00:18:53.760 --> 00:18:56.080]  為教會流淚禱告
[00:18:56.080 --> 00:18:58.880]  我不但感受到傳道人的憂傷
[00:18:58.880 --> 00:19:01.920]  也感受到耶穌的憂傷
[00:19:01.920 --> 00:19:03.520]  聖靈的憂傷
[00:19:03.520 --> 00:19:07.280]  我們一起流淚祈禱
[00:19:07.280 --> 00:19:11.040]  我有沒有為香港流淚祈禱呢?
[00:19:11.040 --> 00:19:13.280]  近象當中沒有
[00:19:13.280 --> 00:19:17.200]  但我記得在八九年六四的時候
[00:19:17.200 --> 00:19:19.680]  我也為中國流淚
[00:19:19.680 --> 00:19:21.120]  但當時我未信主
[00:19:21.120 --> 00:19:23.280]  所以不算是祈禱
[00:19:23.280 --> 00:19:26.320]  但在過去一年
[00:19:26.320 --> 00:19:29.120]  香港的政治環境這麼混亂
[00:19:29.120 --> 00:19:31.840]  這麼黑暗的時候
[00:19:31.840 --> 00:19:34.800]  我呼籲要更多弟兄姐妹
[00:19:34.800 --> 00:19:37.600]  為香港去祈禱
[00:19:37.600 --> 00:19:40.720]  就在我發出這個祈禱的下午
[00:19:40.720 --> 00:19:43.680]  我記得是十月二十六日
[00:19:43.680 --> 00:19:44.880]  不知道大家知不知道
[00:19:44.880 --> 00:19:46.480]  上年十月二十日
[00:19:46.480 --> 00:19:48.400]  香港發生什麼事
[00:19:48.400 --> 00:19:50.240]  竟然還有一個人
[00:19:50.240 --> 00:19:51.520]  在我們香港市民當中
[00:19:51.520 --> 00:19:53.280]  比較正氣的法官
[00:19:53.280 --> 00:19:54.640]  願意走出來說
[00:19:54.640 --> 00:19:59.600]  去承擔做香港的特首選舉的候選人
[00:19:59.600 --> 00:20:00.960]  我這裡不是說
[00:20:00.960 --> 00:20:02.240]  上帝聽祈禱
[00:20:02.240 --> 00:20:04.640]  去欽點了誰做特首
[00:20:04.640 --> 00:20:05.920]  而我想說
[00:20:05.920 --> 00:20:07.600]  我們仍然有希望
[00:20:07.600 --> 00:20:10.800]  而有人願意在最黑暗最困難的時候
[00:20:10.800 --> 00:20:14.800]  願意承擔帶領香港的責任
[00:20:14.800 --> 00:20:19.920]  就因為有人願意有這個正面的眼光
[00:20:19.920 --> 00:20:23.120]  所以我向上帝感恩
[00:20:23.120 --> 00:20:24.960]  李希敏的祈禱
[00:20:24.960 --> 00:20:29.840]  就是將自己和上帝的關係重新紀念出來
[00:20:29.840 --> 00:20:31.120]  李希敏的祈禱
[00:20:31.120 --> 00:20:35.040]  就是將自己和他所屬的群體連結起來
[00:20:35.040 --> 00:20:38.800]  我們也要向上帝禱告和我們身邊的弟兄姊妹
[00:20:38.800 --> 00:20:39.920]  結連起來
[00:20:39.920 --> 00:20:41.440]  和教會連結起來
[00:20:41.440 --> 00:20:43.840]  和我們這個城市連結起來
[00:20:43.840 --> 00:20:49.680]  祈禱就是重建關係的一個很重要的環節
[00:20:49.680 --> 00:20:52.080]  所以我很鼓勵弟兄姊妹
[00:20:52.080 --> 00:20:54.880]  我們沒有什麼特別的事工行動
[00:20:54.880 --> 00:20:56.400]  但我很鼓勵大家
[00:20:56.400 --> 00:21:00.240]  多些為你身邊的弟兄姊妹去祈禱
[00:21:00.240 --> 00:21:05.040]  能夠每個星期都用一些時間為教會祈禱
[00:21:05.040 --> 00:21:10.240]  為你所愛的群體建上禱告
[00:21:10.240 --> 00:21:14.800]  當李希敏願意用禱告去連結他的群體的時候
[00:21:14.800 --> 00:21:18.240]  他有一份更大的認同和承擔
[00:21:18.240 --> 00:21:24.080]  他感受到他的群體是充滿著罪
[00:21:24.080 --> 00:21:28.800]  李希敏說我與我父家都有罪了
[00:21:28.800 --> 00:21:31.280]  可能你會覺得很奇怪
[00:21:31.280 --> 00:21:36.720]  李希敏距離耶路撒冷秘魯滅亡
[00:21:36.720 --> 00:21:39.920]  已經有一百多年那麼遠的時間
[00:21:39.920 --> 00:21:42.560]  當時以色列人犯罪根本與李希敏無關
[00:21:42.560 --> 00:21:45.680]  李希敏還沒有出生
[00:21:45.680 --> 00:21:50.640]  但他對這個群體有相當大的認同感
[00:21:50.640 --> 00:21:53.280]  正如前幾天看新聞
[00:21:53.280 --> 00:21:57.920]  有三個香港女士
[00:21:57.920 --> 00:22:00.800]  在台灣的海鮮市場
[00:22:00.800 --> 00:22:01.840]  做了些什麼?
[00:22:01.840 --> 00:22:05.280]  我看到你們已經很蒙羞
[00:22:05.280 --> 00:22:08.880]  偷了幾個海鮮鮑魚在廁所裡吃
[00:22:08.880 --> 00:22:10.560]  殼留在廁所裡
[00:22:10.560 --> 00:22:12.160]  被人發現了被人抓
[00:22:12.160 --> 00:22:14.720]  還要上網
[00:22:14.720 --> 00:22:15.920]  我們不認識她
[00:22:15.920 --> 00:22:19.440]  但我們香港人都感到蒙羞
[00:22:19.440 --> 00:22:21.760]  就是這份的結連
[00:22:21.760 --> 00:22:24.160]  李希敏為自己的國家
[00:22:24.160 --> 00:22:27.840]  自己的民族猶大以色列國而蒙羞
[00:22:27.840 --> 00:22:30.800]  她曾經犯罪離棄了
[00:22:30.800 --> 00:22:33.440]  上帝給予摩西人的吩咐
[00:22:33.440 --> 00:22:35.520]  作為誡命律例和典章
[00:22:35.520 --> 00:22:41.200]  所以她就要為著她們的國家禱告
[00:22:41.200 --> 00:22:42.800]  弟兄姊妹
[00:22:42.800 --> 00:22:47.600]  其實香港人有事
[00:22:47.600 --> 00:22:50.320]  和我們每個人都有關係
[00:22:50.320 --> 00:22:52.080]  教會弟兄姊妹有事
[00:22:52.080 --> 00:22:53.920]  其實和我們每個人都有關係
[00:22:53.920 --> 00:22:56.240]  我們每一個人是獨立的個體
[00:22:56.240 --> 00:22:59.840]  我們大家都是彼此有一個互為的影響
[00:22:59.840 --> 00:23:01.600]  屬於一個人犯罪
[00:23:01.600 --> 00:23:03.120]  我們屬於一個群體的
[00:23:03.120 --> 00:23:06.480]  就是一同犯罪
[00:23:06.480 --> 00:23:07.600]  在過去一年
[00:23:07.600 --> 00:23:08.640]  說得好像很遠似的
[00:23:08.640 --> 00:23:10.560]  其實都是上年的事
[00:23:10.560 --> 00:23:12.640]  我們使命組
[00:23:12.640 --> 00:23:15.600]  為教會策劃這個五年計劃和意象
[00:23:15.600 --> 00:23:18.560]  我們先去為教會做一個健康檢查
[00:23:18.560 --> 00:23:20.640]  我們參加了NCD
[00:23:20.640 --> 00:23:22.960]  自然教會發展健康調查
[00:23:22.960 --> 00:23:27.920]  這是集合了全世界七萬多間教會的一個統計
[00:23:27.920 --> 00:23:32.560]  他們用八個鄉度量度教會的健康指數
[00:23:32.560 --> 00:23:34.960]  如果還記得在上年的二月十四日
[00:23:34.960 --> 00:23:36.240]  我還記得是情人節
[00:23:36.240 --> 00:23:39.040]  也是我們姐妹的生日
[00:23:39.040 --> 00:23:42.640]  我們有三十多位弟兄姊妹一起做了一個問卷
[00:23:42.640 --> 00:23:44.480]  其實過了一個多兩個月
[00:23:44.480 --> 00:23:46.160]  我們就知道報告了
[00:23:46.160 --> 00:23:48.480]  當我看到報告的時候
[00:23:48.480 --> 00:23:49.840]  不如先不要說
[00:23:49.840 --> 00:23:51.200]  不如大家猜一下
[00:23:51.200 --> 00:23:53.360]  如果一百分滿分的話
[00:23:53.360 --> 00:23:54.640]  你猜教會
[00:23:54.640 --> 00:23:55.920]  我們土魂浸信會
[00:23:55.920 --> 00:23:57.680]  說去年的時候
[00:23:57.680 --> 00:23:59.520]  二月那段時間做的
[00:23:59.520 --> 00:24:02.240]  你覺得教會有多少分呢
[00:24:02.240 --> 00:24:05.200]  如果你覺得教會有七十分或以上的請舉手
[00:24:05.200 --> 00:24:08.560]  也有些想舉但又不敢舉
[00:24:08.560 --> 00:24:09.840]  也有感謝主
[00:24:09.840 --> 00:24:12.480]  你覺得教會有五十分或以上的請舉手
[00:24:12.480 --> 00:24:15.600]  都給合格了
[00:24:15.600 --> 00:24:19.680]  你覺得教會有三十分左右的請舉手
[00:24:19.680 --> 00:24:20.960]  或者在附近的
[00:24:21.200 --> 00:24:22.080]  也有的
[00:24:22.080 --> 00:24:24.720]  很多人沒有舉手不敢給分數
[00:24:24.720 --> 00:24:26.480]  當我看到的時候
[00:24:26.480 --> 00:24:28.800]  我也要在神面前
[00:24:28.800 --> 00:24:30.720]  認罪悔改
[00:24:30.720 --> 00:24:32.400]  因為教會只有
[00:24:32.400 --> 00:24:35.120]  平均分三十一分
[00:24:35.120 --> 00:24:36.400]  三十一分
[00:24:36.400 --> 00:24:39.840]  連合格也不到
[00:24:39.840 --> 00:24:43.360]  我幾乎就想引咎辭職
[00:24:43.360 --> 00:24:45.520]  因為我覺得
[00:24:45.520 --> 00:24:49.920]  我絕對有一個很大的責任去承擔
[00:24:49.920 --> 00:24:51.280]  但是感謝主
[00:24:51.280 --> 00:24:53.680]  我們教會的執事
[00:24:53.680 --> 00:24:55.760]  大家都覺得
[00:24:55.760 --> 00:24:57.520]  不是一個人的責任
[00:24:57.520 --> 00:24:59.600]  是大家都有份
[00:24:59.600 --> 00:25:02.000]  土魂浸信會是屬於我們每一個人
[00:25:02.000 --> 00:25:03.920]  我們每一個人組織起來
[00:25:03.920 --> 00:25:06.240]  就成為教會
[00:25:06.240 --> 00:25:10.640]  所以我們每個人都要承擔這個分數
[00:25:10.640 --> 00:25:12.400]  也有弟兄姊妹安慰我
[00:25:12.400 --> 00:25:13.920]  牧師不用怕
[00:25:13.920 --> 00:25:15.120]  這個只是分數
[00:25:15.120 --> 00:25:16.160]  不是罪
[00:25:16.160 --> 00:25:17.280]  不用認罪的
[00:25:17.280 --> 00:25:19.360]  我們沒有做錯事
[00:25:19.360 --> 00:25:20.800]  所以
[00:25:20.800 --> 00:25:23.840]  不用這麼大的罪疚感
[00:25:23.840 --> 00:25:26.080]  但是當我去預備今天講道的時候
[00:25:26.080 --> 00:25:28.000]  我看到兩節經文
[00:25:28.000 --> 00:25:29.600]  《雅各書》寫了七節太細節了
[00:25:29.600 --> 00:25:30.960]  我讀給大家聽
[00:25:30.960 --> 00:25:33.760]  「人若知道行善卻不去行
[00:25:33.760 --> 00:25:36.000]  這就是他的罪了」
[00:25:36.000 --> 00:25:39.120]  路加分我等大家自己看
[00:25:39.120 --> 00:25:40.880]  罪是什麼意思呢?
[00:25:40.880 --> 00:25:43.440]  就是違反了上帝的心意
[00:25:43.440 --> 00:25:47.600]  或者沒有做核心心意的事
[00:25:47.600 --> 00:25:51.040]  所以當教會應該做的事沒有做到的時候
[00:25:51.040 --> 00:25:52.480]  都是罪
[00:25:52.480 --> 00:25:56.160]  我們都要為著我們沒有做到核心心意的事
[00:25:56.160 --> 00:26:00.080]  在神面前認罪悔改
[00:26:00.080 --> 00:26:03.120]  我們有沒有好好為弟兄姊妹守望呢?
[00:26:03.120 --> 00:26:06.880]  我們有沒有好好認真讀好聖經呢?
[00:26:06.880 --> 00:26:10.640]  我們有沒有好好為著我們的群體
[00:26:10.640 --> 00:26:13.840]  為著天國去祈禱呢?
[00:26:13.840 --> 00:26:15.120]  更加不要講道
[00:26:15.120 --> 00:26:18.960]  我們有沒有好好去傳福音呢?
[00:26:18.960 --> 00:26:22.640]  我們有很多應做的事都沒有做到
[00:26:22.640 --> 00:26:24.480]  作為一個堂主任
[00:26:24.480 --> 00:26:27.680]  我對教會有極大的承擔
[00:26:27.680 --> 00:26:30.000]  不單止因為這是我的責任
[00:26:30.000 --> 00:26:32.720]  是我的身份 是我的角色
[00:26:32.720 --> 00:26:34.720]  土瓜人浸信會
[00:26:34.720 --> 00:26:37.200]  也是我生命的一部份
[00:26:37.200 --> 00:26:41.760]  我和這個群體緊緊的結點
[00:26:41.760 --> 00:26:43.040]  弟兄姊妹
[00:26:43.040 --> 00:26:45.280]  你在未來一年裡面
[00:26:45.280 --> 00:26:47.520]  會怎樣為著你自己
[00:26:47.520 --> 00:26:49.920]  為著你所屬的群體 你的團契
[00:26:49.920 --> 00:26:51.280]  你的教會
[00:26:51.280 --> 00:26:55.200]  或者你的城市去禱告 去守望呢?
[00:26:55.200 --> 00:27:07.040]  祈禱
[00:27:07.040 --> 00:27:08.560]  尼希米的禱告
[00:27:08.560 --> 00:27:10.720]  讓我們看見
[00:27:10.720 --> 00:27:12.000]  尼希米知道
[00:27:12.000 --> 00:27:15.600]  他所信的 他所禱告的對象是哪一個
[00:27:15.600 --> 00:27:18.720]  不單止是那位全能全知美善的主
[00:27:18.720 --> 00:27:20.640]  更加是那位耶和華
[00:27:20.640 --> 00:27:22.880]  自有永有 我必成就的主
[00:27:22.880 --> 00:27:24.480]  是那位創天造地
[00:27:24.480 --> 00:27:26.800]  高高在上 超乎世家一切的主
[00:27:26.800 --> 00:27:29.520]  更加是那位大而可畏的上帝
[00:27:29.520 --> 00:27:31.920]  所以尼希米的禱告更有信心
[00:27:31.920 --> 00:27:33.440]  他知道他的祈禱
[00:27:33.440 --> 00:27:37.680]  不是講完之後 上帝無能為力
[00:27:37.680 --> 00:27:40.880]  不是禱告完之後 上帝懶理 什麼都不聽
[00:27:40.880 --> 00:27:45.040]  而是那位上帝是守約斯慈愛的主
[00:27:45.040 --> 00:27:47.120]  愛我 守我誡命的
[00:27:47.120 --> 00:27:51.680]  我必向他們發慈愛 直到千代
[00:27:51.680 --> 00:27:54.240]  尼希米因為熟讀上帝的話語
[00:27:54.240 --> 00:27:57.120]  他深深地知道 明白
[00:27:57.120 --> 00:28:01.440]  他所祈禱的對象是哪一個
[00:28:01.440 --> 00:28:04.640]  然後我們看見尼希米的禱告
[00:28:04.640 --> 00:28:06.880]  他都引用上帝的說話
[00:28:06.880 --> 00:28:08.400]  摩西的說話
[00:28:08.400 --> 00:28:11.520]  在第八節 下半節和第九節說
[00:28:11.520 --> 00:28:14.400]  你們若犯罪 我就將你們分散在萬人中
[00:28:14.400 --> 00:28:17.120]  你們若歸向我 遵守我的誡命
[00:28:17.120 --> 00:28:19.520]  就算你們被趕散到天涯
[00:28:19.520 --> 00:28:21.920]  上帝都要招聚他們回來
[00:28:21.920 --> 00:28:25.600]  這個引致生命的第三十章第四節
[00:28:25.600 --> 00:28:28.960]  尼希米就抓住上帝的應許去禱告
[00:28:28.960 --> 00:28:31.600]  他就更加地行切去相信
[00:28:31.600 --> 00:28:34.800]  不是因為我們的祈禱延遲美麗
[00:28:34.800 --> 00:28:38.880]  不是因為我們用了一百天 二百天 三百天
[00:28:38.880 --> 00:28:40.080]  持守祈禱
[00:28:40.080 --> 00:28:41.600]  不是因為我們通宵禱告
[00:28:41.600 --> 00:28:42.880]  不是因為我們早上祈禱
[00:28:42.880 --> 00:28:45.680]  不是因為放假都用來祈禱
[00:28:45.680 --> 00:28:47.600]  而我們清楚知道
[00:28:47.600 --> 00:28:51.200]  上帝是那位信守承諾的主
[00:28:51.200 --> 00:28:55.520]  只要我們願意謙卑 禱告 悔改
[00:28:55.520 --> 00:28:58.240]  歸向祂 遵守祂的誡命
[00:28:58.240 --> 00:29:00.400]  就算我們被趕散到天涯
[00:29:00.400 --> 00:29:02.640]  上帝都會招聚我們回來
[00:29:02.640 --> 00:29:06.240]  去到祂的居所當中
[00:29:06.240 --> 00:29:09.200]  就好像在幾年前
[00:29:09.200 --> 00:29:11.920]  我帶著我的子女去探訪
[00:29:11.920 --> 00:29:13.200]  我跟我的子女說
[00:29:13.200 --> 00:29:16.720]  你們探訪的時候要乖乖的 不要亂說話
[00:29:16.720 --> 00:29:18.480]  因為我兒子曾經說過
[00:29:18.480 --> 00:29:19.600]  真是失禮死人了
[00:29:19.600 --> 00:29:22.320]  不過他現在不在 我也說吧
[00:29:22.320 --> 00:29:24.160]  你的房子這麼小
[00:29:24.160 --> 00:29:26.240]  在別人面前這樣說一句話
[00:29:26.240 --> 00:29:28.000]  真是 我都很
[00:29:28.000 --> 00:29:30.320]  所以我說 你們這次規規矩矩
[00:29:30.320 --> 00:29:31.920]  不要說錯話
[00:29:31.920 --> 00:29:33.840]  探訪完之後
[00:29:33.840 --> 00:29:36.560]  我就請你們吃冰淇淋
[00:29:36.560 --> 00:29:37.840]  接著怎樣
[00:29:37.840 --> 00:29:39.600]  當然探訪完之後
[00:29:39.600 --> 00:29:41.520]  他們都規規矩矩
[00:29:41.520 --> 00:29:43.440]  都沒有說錯話
[00:29:43.440 --> 00:29:45.040]  我當然請他們吃冰淇淋
[00:29:45.040 --> 00:29:46.000]  為什麼
[00:29:46.000 --> 00:29:48.640]  不是因為他們做得好
[00:29:48.640 --> 00:29:51.680]  不是因為他們聽話
[00:29:51.680 --> 00:29:55.760]  而是因為我要做一個信守承諾的爸爸
[00:29:55.760 --> 00:29:57.360]  正如我們天父也是
[00:29:57.360 --> 00:29:59.360]  他是一位信守承諾的天父
[00:29:59.360 --> 00:30:08.320]  他必然按照他的應許去成就我們的禱告
[00:30:08.320 --> 00:30:12.160]  所以我們要好好的回到聖經的懷疑裡面
[00:30:12.160 --> 00:30:13.760]  去認識上帝
[00:30:13.760 --> 00:30:15.920]  去捉緊上帝給我們的應許
[00:30:15.920 --> 00:30:17.520]  以致我們知道我們禱告的對象
[00:30:17.520 --> 00:30:19.600]  就是那位大而可畏的上帝
[00:30:19.600 --> 00:30:20.800]  禱告的憑據
[00:30:20.800 --> 00:30:28.080]  就是因為上帝是那位守約斯慈愛的主
[00:30:28.080 --> 00:30:30.080]  最後兩節我再請大家幫我讀
[00:30:30.080 --> 00:30:31.600]  1、2、3
[00:30:31.600 --> 00:30:33.360]  「這都是你的僕人」
[00:30:33.360 --> 00:30:34.560]  「你的百姓」
[00:30:34.560 --> 00:30:37.120]  「若是你要打你僕人的手」
[00:30:37.120 --> 00:30:38.480]  「喪咎成敵」
[00:30:38.480 --> 00:30:40.240]  「此刻,就你自己」
[00:30:40.240 --> 00:30:42.080]  「你僕人的祈禱」
[00:30:42.080 --> 00:30:43.440]  「我祈求你愛你」
[00:30:43.440 --> 00:30:45.760]  「你僕人的祈禱」
[00:30:45.760 --> 00:30:48.000]  「使你僕人現今幸福」
[00:30:48.000 --> 00:30:49.760]  「在王面前蒙恩」
[00:30:49.760 --> 00:30:52.400]  「我是作王走證的」
[00:30:52.400 --> 00:30:54.320]  我不是刻意highlight這幾個字
[00:30:54.320 --> 00:30:56.240]  只不過電腦還是搞不定
[00:30:56.240 --> 00:30:58.720]  連字體也搞不定
[00:30:58.720 --> 00:31:00.560]  在短短兩節經文裏
[00:31:00.560 --> 00:31:04.800]  你會見到有一個字出現了四次
[00:31:04.800 --> 00:31:06.800]  就是「僕人」這個字
[00:31:06.800 --> 00:31:11.040]  當尼西米祈禱不知不覺間
[00:31:11.040 --> 00:31:13.040]  他體會到,他意識到
[00:31:13.040 --> 00:31:16.480]  其實他的身份就是上帝的僕人
[00:31:16.480 --> 00:31:19.600]  這份祈禱給他一份更大的信心
[00:31:19.600 --> 00:31:23.200]  他知道他是上帝的僕人
[00:31:23.200 --> 00:31:26.880]  一切都在上帝的大念和安排底下
[00:31:26.880 --> 00:31:29.120]  也因為上帝是他的主
[00:31:29.120 --> 00:31:32.080]  他不是祈禱完之後
[00:31:32.080 --> 00:31:33.360]  「父老難彌」
[00:31:33.360 --> 00:31:36.080]  或者任憑神去聽天由命
[00:31:36.080 --> 00:31:38.480]  任憑環境去支配
[00:31:38.480 --> 00:31:40.400]  而他更加願意積極地
[00:31:40.400 --> 00:31:45.280]  以僕人的身份去和上帝同工
[00:31:45.280 --> 00:31:47.600]  在第十節的「僕人」裏面
[00:31:47.600 --> 00:31:49.520]  提醒了尼西米
[00:31:49.520 --> 00:31:51.680]  他認定了他自己和百姓
[00:31:51.680 --> 00:31:55.200]  都是借著上帝的大能大力的手所救贖的
[00:31:55.200 --> 00:31:57.200]  如果沒有上帝出手
[00:31:57.200 --> 00:31:59.200]  就一事無成
[00:31:59.200 --> 00:32:01.200]  所以這個「僕人」象徵著
[00:32:01.200 --> 00:32:04.160]  他對上帝的信心的交託
[00:32:04.160 --> 00:32:07.920]  第二和第三個「僕人」
[00:32:07.920 --> 00:32:09.920]  聽你僕人的祈禱
[00:32:09.920 --> 00:32:13.840]  和喜愛你敬畏你民眾僕人的祈禱
[00:32:13.840 --> 00:32:17.280]  讓他知道尼西米深深的相信
[00:32:17.280 --> 00:32:24.720]  不是只有他一個人為以色列猶太重建禱告
[00:32:24.720 --> 00:32:28.640]  他有一班弟兄姊妹
[00:32:28.640 --> 00:32:34.240]  為耶路撒冷的重建獻上祈禱
[00:32:34.240 --> 00:32:36.480]  我也很感謝主
[00:32:36.480 --> 00:32:37.840]  當我們去年
[00:32:37.840 --> 00:32:41.920]  說要去圍教會尋找五年的計劃異象的時候
[00:32:41.920 --> 00:32:46.400]  在五重節聖靈降臨節的那一天開始
[00:32:46.400 --> 00:32:50.640]  我邀請了二十位弟兄姊妹
[00:32:50.640 --> 00:32:54.400]  為我每天為教會復興祈禱
[00:32:54.400 --> 00:32:59.200]  我們持續了二百二十天左右
[00:32:59.200 --> 00:33:01.200]  從五月到現在
[00:33:01.200 --> 00:33:06.000]  我們每天都圍著教會的屬靈復興去禱告
[00:33:06.000 --> 00:33:07.600]  我從今天開始
[00:33:07.600 --> 00:33:09.920]  將我每天為教會祈禱的禱文
[00:33:09.920 --> 00:33:14.800]  放在教會的Facebook上
[00:33:14.800 --> 00:33:16.240]  我感謝主
[00:33:16.240 --> 00:33:18.800]  上帝賜給我一班好童工
[00:33:18.800 --> 00:33:20.880]  讓我們能夠同心地禱告
[00:33:20.880 --> 00:33:26.080]  為教會重建獻上祈禱
[00:33:26.080 --> 00:33:29.920]  還有一個僕人在第十一節的下半部
[00:33:29.920 --> 00:33:32.320]  使你僕人現今坑通
[00:33:32.320 --> 00:33:34.560]  在王面前蒙恩
[00:33:34.560 --> 00:33:37.120]  我是作王走證的
[00:33:37.120 --> 00:33:44.480]  這個僕人在這一節非常特別的使用
[00:33:44.480 --> 00:33:46.320]  不知道大家有沒有留意到
[00:33:46.320 --> 00:33:49.040]  因為如果按正身份
[00:33:49.040 --> 00:33:51.840]  波斯應該說
[00:33:51.840 --> 00:33:53.840]  尼希瑪是哪一個僕人
[00:33:53.840 --> 00:33:55.440]  他是波斯王的走證
[00:33:55.440 --> 00:33:56.880]  所以他是哪一個僕人
[00:33:56.880 --> 00:33:59.280]  他當然是波斯王的僕人
[00:33:59.280 --> 00:34:00.720]  但他這一刻
[00:34:00.720 --> 00:34:02.800]  他知道他真正的身份
[00:34:02.800 --> 00:34:05.840]  不是波斯王的僕人
[00:34:05.840 --> 00:34:07.680]  他是上帝的僕人
[00:34:07.680 --> 00:34:10.560]  他求上帝親自出手
[00:34:10.560 --> 00:34:14.960]  斯恩在作王面前的蒙恩王
[00:34:14.960 --> 00:34:16.480]  在原文是人
[00:34:16.480 --> 00:34:17.360]  不是王
[00:34:17.360 --> 00:34:18.560]  不知道為什麼
[00:34:18.560 --> 00:34:21.200]  希望大家明白用王
[00:34:21.200 --> 00:34:23.600]  波斯王只是一個人
[00:34:23.600 --> 00:34:26.080]  上帝在這個人裡面動功
[00:34:26.080 --> 00:34:29.120]  使我一會兒向波斯王說話的時候
[00:34:29.120 --> 00:34:34.240]  能夠成就上帝的旨意
[00:34:34.240 --> 00:34:35.760]  這個就在下一次講道
[00:34:35.760 --> 00:34:37.600]  尼希米是第二章才會見到
[00:34:37.600 --> 00:34:43.200]  因為尼希米將會向波斯王發出一個又大又難的請求
[00:34:43.200 --> 00:34:46.560]  但竟然蒙英雲
[00:34:46.560 --> 00:34:48.800]  而更重要的是他知道
[00:34:48.800 --> 00:34:51.040]  真正的主是上帝
[00:34:51.040 --> 00:34:52.080]  他是僕人
[00:34:52.080 --> 00:34:54.000]  他要參與上帝的計劃
[00:34:54.000 --> 00:34:56.560]  去信奉上帝的帶領下
[00:34:56.560 --> 00:34:59.120]  所以在尼希米的祈禱
