
[00:00:00.000 --> 00:00:04.900]  離開了香港已經三十年有多了
[00:25:41.720 --> 00:25:45.800]  其他的宗教都似乎得到一個共識
[00:25:45.800 --> 00:25:49.800]  行為就是那個答案
[00:25:49.800 --> 00:25:53.400]  Lucado牧師隨即輕描淡寫說
[00:25:53.400 --> 00:25:57.720]  「聖經的教導,我們是因信稱義」
[00:25:57.720 --> 00:26:01.320]  「得救是本乎因,不是出於自己」
[00:26:01.320 --> 00:26:04.760]  他停了一停,然後說
[00:26:04.760 --> 00:26:09.160]  正正就是這些什麼靠著行為得救的理論
[00:26:09.160 --> 00:26:13.080]  哲學、誤導甚至迷惑了人
[00:26:13.080 --> 00:26:16.920]  使得那幾個劫機者以為就是這樣
[00:26:16.920 --> 00:26:23.080]  可以穩奪天堂的入場券
[00:26:23.080 --> 00:26:25.240]  43節耶穌對他說
[00:26:25.240 --> 00:26:32.520]  「我實在告訴你,今天你要和我再樂園女鳥」
[00:26:32.520 --> 00:26:38.840]  我們說話有時都會有語病而不自覺的
[00:26:38.840 --> 00:26:41.800]  譬如我說
[00:26:41.800 --> 00:26:46.520]  「眨眼間,我全職侍奉已經差不多十五個年頭了」
[00:26:46.520 --> 00:26:51.160]  「老實說,真是多麼辛苦」
[00:26:51.160 --> 00:26:57.560]  究竟是不是「真是多麼辛苦」這句才是老實話
[00:26:57.560 --> 00:27:00.120]  因為我說老實說
[00:27:00.120 --> 00:27:03.960]  還是其它的說話同樣是老實
[00:27:03.960 --> 00:27:08.840]  還是這句是比較老實一點呢?
[00:27:08.840 --> 00:27:10.360]  耶穌對他說
[00:27:10.360 --> 00:27:16.280]  「我實在告訴你,今天你要和我再樂園女鳥」
[00:27:16.280 --> 00:27:19.960]  耶穌的其它說話是不是不實在呢?
[00:27:19.960 --> 00:27:24.920]  為什麼祂要說「我實在告訴你」?
[00:27:24.920 --> 00:27:27.080]  NIV聖經的翻譯是
[00:27:27.080 --> 00:27:29.560]  「I tell you the truth」
[00:27:29.560 --> 00:27:35.320]  都和中文帶著同一個語病和同一個問題
[00:27:35.320 --> 00:27:39.400]  但是這一句才是truth?
[00:27:39.400 --> 00:27:41.000]  在原文文法
[00:27:41.000 --> 00:27:47.480]  主耶穌的這個答案是一個肯定、很確切的答案
[00:27:47.480 --> 00:27:50.040]  彷彿耶穌在說
[00:27:50.040 --> 00:27:57.480]  「我將要說的,是不需要爭論的,我只說一次」
[00:27:57.480 --> 00:28:00.680]  那個強盜在四十二節說
[00:28:00.680 --> 00:28:04.760]  「你德國降臨的時候,求你紀念我」
[00:28:04.760 --> 00:28:11.320]  耶穌回應的第一個字就是「阿們」(Amen)
[00:28:11.320 --> 00:28:19.560]  「我實在告訴你」就是「阿們」就是「Amen」
[00:28:19.560 --> 00:28:22.440]  大家看到耶穌在做什麼?
[00:28:22.440 --> 00:28:25.000]  當那個強盜說
[00:28:25.000 --> 00:28:29.880]  「耶穌啊,你德國降臨的時候,求你紀念我」
[00:28:29.880 --> 00:28:32.040]  這個其實是一個禱告
[00:28:32.040 --> 00:28:35.400]  而耶穌他回應說「阿們」
[00:28:35.400 --> 00:28:38.280]  是應運、是肯定
[00:28:38.280 --> 00:28:39.720]  當那個強盜說
[00:28:39.720 --> 00:28:42.920]  耶穌說「你德國降臨的時候」
[00:28:42.920 --> 00:28:47.880]  就是說當那一天來到的時候
[00:28:47.880 --> 00:28:53.240]  但是耶穌說「不需要等那一天,就今天」
[00:28:53.240 --> 00:28:55.400]  聖經貫徹的告訴我們
[00:28:55.400 --> 00:29:00.040]  「救恩就在今天」
[00:29:00.040 --> 00:29:06.280]  記玉實際上是因為很多人以「明天」、「遲些」
[00:29:06.280 --> 00:29:13.960]  「慢慢先」的藉口而宣告滿座
[00:29:13.960 --> 00:29:19.800]  話說回來,這個強盜的經歷令人安慰的是
[00:29:19.800 --> 00:29:26.520]  沒有人是惡貫滿盈到一個地步,主是不寬恕的
[00:29:26.520 --> 00:29:31.320]  只要我們是真心悔改的話
[00:29:31.320 --> 00:29:34.920]  有一個人,他時時飲醉酒
[00:29:34.920 --> 00:29:40.360]  他可以為了有兩杯落肚而不擇手段
[00:29:40.360 --> 00:29:43.640]  有一天,他的兒子病得很重
[00:29:43.640 --> 00:29:47.080]  如果再不吃藥的話,他就會死
[00:29:47.080 --> 00:29:49.560]  所以這個男人就去黑錢
[00:29:49.560 --> 00:29:52.200]  當他黑到可以買藥給兒子的時候
[00:29:52.200 --> 00:29:56.680]  他竟然拿著錢又走進酒房
[00:29:56.680 --> 00:30:00.040]  最後他的兒子終於死了
[00:30:00.040 --> 00:30:04.680]  在喪禮裏面,這個男人還是不知悔改
[00:30:04.680 --> 00:30:07.800]  連兒子的一雙鞋都不放過
[00:30:07.800 --> 00:30:11.640]  又偷了去換一瓶酒
[00:30:11.640 --> 00:30:15.320]  這樣的人,神都沒有放棄
[00:30:15.320 --> 00:30:18.680]  後來他認識神,慰恨神之後
[00:30:18.680 --> 00:30:24.440]  神大大的使用,成為一個報道家和宣教士
[00:30:24.440 --> 00:30:28.120]  他叫做Mel Trotter
[00:30:28.120 --> 00:30:31.800]  他的名字有三個T字
[00:30:31.800 --> 00:30:36.680]  在他的網頁,他就用了三個T字
[00:30:36.680 --> 00:30:39.720]  將他轉成三個十字架
[00:30:39.720 --> 00:30:45.640]  和路加福音裏面的記載一樣
[00:30:45.640 --> 00:30:52.040]  我們的生命,未必好像Mel Trotter那樣老道
[00:30:52.040 --> 00:30:56.120]  又未必好像那個強盜那樣作惡
[00:30:56.120 --> 00:31:00.360]  或者我們生活檢點,有頭有臉
[00:31:00.360 --> 00:31:05.240]  但是我們和Mel Trotter一樣
[00:31:05.240 --> 00:31:10.760]  和強盜一樣,都是罪人
[00:31:10.760 --> 00:31:13.320]  羅馬書三章二十三節
[00:31:13.320 --> 00:31:17.800]  因為世人都犯了罪,規決了神的榮耀
[00:31:17.800 --> 00:31:21.160]  我們都規決了神的榮耀
[00:31:21.160 --> 00:31:24.920]  但是基督在十字架上面的補血
[00:31:24.920 --> 00:31:27.880]  可以洗乾淨我們的罪
[00:31:27.880 --> 00:31:30.120]  讓我們得到永生
[00:31:30.120 --> 00:31:35.640]  記住,永生不是死了之後才入
[00:31:35.640 --> 00:31:38.200]  永生是由我們接受主耶穌基督
[00:31:38.200 --> 00:31:39.720]  進入我們心裏面
[00:31:39.720 --> 00:31:43.720]  成為我們生命的主的那一刻開始
[00:31:43.720 --> 00:31:45.800]  我們與主同行的日子
[00:31:45.800 --> 00:31:50.600]  就可以好像在樂園裏面一樣
[00:31:50.600 --> 00:31:54.440]  接受主就在今天
[00:31:54.440 --> 00:32:00.040]  不需要等到明天
[00:32:00.040 --> 00:32:03.880]  在1941年2月在波蘭的一個集中營
[00:32:03.880 --> 00:32:05.800]  在納粹的餘威底下
[00:32:05.800 --> 00:32:09.000]  每一期都要有十個猶太人
[00:32:09.000 --> 00:32:12.840]  去其中一個監倉去備受折磨
[00:32:12.840 --> 00:32:17.960]  以防止或者阻嚇他們將來逃走
[00:32:17.960 --> 00:32:20.520]  又是點名的一天
[00:32:20.520 --> 00:32:23.720]  有一個叫做Franciszek的
[00:32:23.720 --> 00:32:25.640]  一直在祈求
[00:32:25.640 --> 00:32:29.480]  千萬千萬不要抽到自己
[00:32:29.480 --> 00:32:33.320]  因為他的子女還很小
[00:32:33.320 --> 00:32:34.600]  故事發展下去
[00:32:34.600 --> 00:32:35.880]  大家都猜到的
[00:32:35.880 --> 00:32:38.440]  自然是事與願違
[00:32:38.440 --> 00:32:39.720]  一抽抽到他
[00:32:39.720 --> 00:32:42.280]  他高聲的在大叫
[00:32:42.280 --> 00:32:43.560]  不可以啊
[00:32:43.560 --> 00:32:44.440]  我有太太
[00:32:44.440 --> 00:32:47.400]  我的子女年紀又這麼小
[00:32:47.400 --> 00:32:49.960]  正在痛哭之餘
[00:32:49.960 --> 00:32:52.520]  有一個方濟會的修士
[00:32:52.520 --> 00:32:54.840]  叫做Cobie
[00:32:54.840 --> 00:32:56.360]  他站起來
[00:32:56.360 --> 00:32:58.680]  他說我代替他
[00:32:58.680 --> 00:33:01.480]  結果這個修士都捱到八月
[00:33:01.480 --> 00:33:06.360]  由四月捱到八月才離世
[00:33:06.360 --> 00:33:08.680]  這個故事在幾年前
[00:33:08.680 --> 00:33:12.120]  在NBC電視台廣泛的報導
[00:33:12.120 --> 00:33:14.040]  82歲的Franciszek
[00:33:14.040 --> 00:33:17.880]  說起仍然是眼淚兩行
[00:33:17.880 --> 00:33:20.440]  電視台的鏡頭一路跟著他
[00:33:20.440 --> 00:33:23.560]  只見他在一個花園種花的地方
[00:33:23.560 --> 00:33:26.200]  有一塊雲石的紀念碑
[00:33:26.200 --> 00:33:29.800]  上面刻著一句
[00:33:29.800 --> 00:33:33.240]  In memory of Maximilian Cobie
[00:33:33.240 --> 00:33:40.280]  He died in my place
[00:33:40.280 --> 00:33:43.080]  好好地提醒我們
[00:33:43.080 --> 00:33:45.640]  要好好地活著
[00:33:45.640 --> 00:33:49.480]  有一個人為我而死
[00:33:49.480 --> 00:33:50.760]  而這個故事
[00:33:50.760 --> 00:33:56.920]  跟中國電影《活著》有異曲同工之妙
[00:33:56.920 --> 00:33:59.080]  而身為基督徒
[00:33:59.080 --> 00:34:00.840]  我們每天的生活
[00:34:00.840 --> 00:34:03.160]  有沒有好像那句
[00:34:03.160 --> 00:34:07.400]  刻在紀念碑上面的字一樣
[00:34:07.400 --> 00:34:09.000]  好好活著
[00:34:09.000 --> 00:34:12.120]  有一個人為我而死
[00:34:12.120 --> 00:34:16.680]  Christ died in my place
[00:34:16.680 --> 00:34:22.840]  我們活著是不是應該更有深度呢
[00:34:22.840 --> 00:34:24.920]  好好地活著
[00:34:24.920 --> 00:34:28.840]  基督為我而死
[00:34:28.840 --> 00:34:36.920]  我們有沒有每天為著基督而活呢
[00:34:36.920 --> 00:34:38.520]  文藝復興時代
[00:34:38.520 --> 00:34:41.240]  荷蘭畫家Rambrandt
[00:34:41.240 --> 00:34:43.240]  有一幅繪著人口的作品
[00:34:43.240 --> 00:34:45.320]  是印畫來的
[00:34:45.320 --> 00:34:49.160]  叫做《The Three Crosses》
[00:34:49.160 --> 00:34:50.680]  這幅印畫裏面
[00:34:50.680 --> 00:34:53.400]  我們見到很多僧靈的面孔
[00:34:53.400 --> 00:34:58.120]  個個都忙於釘死耶穌
[00:34:58.120 --> 00:35:01.960]  Rambrandt默想耶穌的死
[00:35:01.960 --> 00:35:08.040]  想到其實他自己都有份釘死耶穌
[00:35:08.040 --> 00:35:11.560]  於是就在畫的左下角
[00:35:11.560 --> 00:35:17.960]  是陰影部份靜悄悄地將自己都擺上去
[00:35:17.960 --> 00:35:22.680]  作為提醒 作為警惕
[00:35:22.680 --> 00:35:26.920]  誰把耶穌釘在十字架上面
[00:35:26.920 --> 00:35:31.800]  有一張海報是這樣的
[00:35:31.800 --> 00:35:36.280]  誰把耶穌釘在十字架上面
[00:35:36.280 --> 00:35:38.920]  將你自己的相夾上去
[00:35:38.920 --> 00:35:41.000]  夾在中間那裏
[00:35:41.000 --> 00:35:43.560]  用這些成為通緝犯
[00:35:43.560 --> 00:35:50.600]  懸紅是要書 是赦免
[00:35:50.600 --> 00:35:55.720]  我們快點去自首
[00:35:55.720 --> 00:36:01.240]  雖然我們今天已經在樂園裏面
[00:36:01.240 --> 00:36:02.520]  但是有朝一日
[00:36:02.520 --> 00:36:05.960]  我們的肉體都是要死的
[00:36:05.960 --> 00:36:08.520]  但是都是真正的
[00:36:08.520 --> 00:36:12.360]  是真正的死而無憾
[00:36:12.360 --> 00:36:15.320]  不過不要忘記
[00:36:15.320 --> 00:36:21.960]  當日是誰把耶穌釘在十字架上面
[00:36:21.960 --> 00:36:26.200]  你和我都有份
[00:36:26.200 --> 00:36:34.680]  讓我們一起低頭祈禱
[00:36:34.680 --> 00:36:40.440]  親愛的主耶穌 當我們看著
[00:36:40.440 --> 00:36:46.840]  在各國他山上面的十字架的時候
[00:36:46.840 --> 00:36:50.280]  其實原來在人蟲當中
[00:36:50.280 --> 00:36:53.400]  我們都看到自己
[00:36:53.400 --> 00:36:56.040]  我們自己都在裏面
[00:36:56.040 --> 00:37:00.760]  我們有份釘死你
[00:37:00.760 --> 00:37:04.840]  但是主啊 多謝你
[00:37:04.840 --> 00:37:09.720]  你不單止在父神去求赦免我們
[00:37:09.720 --> 00:37:11.240]  因為我們所作的
[00:37:11.240 --> 00:37:15.080]  我們自己不知道在做什麼
[00:37:15.080 --> 00:37:19.320]  但是更加的主你的應許
[00:37:19.320 --> 00:37:20.440]  只要我們成為
[00:37:20.440 --> 00:37:22.280]  我們接受主耶穌你
[00:37:22.280 --> 00:37:25.080]  成為我們生命的主的時候
[00:37:25.080 --> 00:37:30.200]  我們就已經在樂園裏面和你一起
[00:37:30.200 --> 00:37:34.040]  一直到永遠
[00:37:34.040 --> 00:37:38.920]  主啊 本來我們個個都是死罪
[00:37:38.920 --> 00:37:41.080]  但是你流出你的寶血
[00:37:41.080 --> 00:37:43.000]  就是遮蓋了我們的罪
[00:37:43.000 --> 00:37:44.920]  就是讓我們可以得到永生
[00:37:44.920 --> 00:37:46.200]  這一份的恩典
[00:37:46.200 --> 00:37:49.160]  是帶到我們沒有辦法去回報
[00:37:49.160 --> 00:37:52.600]  但是主啊 我們就是向你欣賞
[00:37:52.600 --> 00:37:54.280]  我們最真摰的禱告
[00:37:54.280 --> 00:37:56.440]  主啊 求你建立我們
[00:37:56.440 --> 00:38:00.920]  就是讓我們好好地去活著
[00:38:00.920 --> 00:38:08.840]  因為主耶穌你為我而死
[00:38:08.840 --> 00:38:12.680]  Christ died in my place
[00:38:12.680 --> 00:38:17.560]  主啊 我們就抱住這一份的感恩
[00:38:17.560 --> 00:38:21.000]  好好地天天為主你而活
[00:38:21.000 --> 00:38:22.600]  多謝你聽我們的祈禱
[00:38:22.600 --> 00:38:25.000]  奉主耶穌基督的名
[00:38:25.000 --> 00:38:34.000]  多謝您收睇時局新聞,請不吝點贊訂閱轉發打賞支持明鏡與點點欄目
