
[00:00:00.000 --> 00:00:03.400]  那今天我要跟各位分享的信息是
[00:18:06.400 --> 00:18:07.640]  等等等等
[00:18:07.640 --> 00:18:09.920]  那麼魚門顧其名
[00:18:09.920 --> 00:18:14.360]  就是打魚的人從那個門進出的
[00:18:14.360 --> 00:18:15.400]  羊門呢
[00:18:15.400 --> 00:18:17.920]  牧羊人喜歡從那邊走的
[00:18:17.920 --> 00:18:20.360]  但是人都往那邊去
[00:18:20.360 --> 00:18:23.640]  那個地方大概水草都已經吃得差不多
[00:18:23.640 --> 00:18:25.000]  有的牧羊人呢
[00:18:25.000 --> 00:18:29.600]  就喜歡從耶路撒冷城最下面最南端
[00:18:29.600 --> 00:18:31.920]  有一個叫做糞場門
[00:18:31.920 --> 00:18:34.920]  糞場門顧其名就是什麼
[00:18:34.920 --> 00:18:37.160]  那個垃圾啦
[00:18:37.160 --> 00:18:39.600]  那個那些穢物啦
[00:18:39.600 --> 00:18:43.000]  或者是都往那邊出去
[00:18:43.000 --> 00:18:45.560]  或者是亂葬當
[00:18:45.560 --> 00:18:47.080]  那些沒有人埋葬的人
[00:18:47.080 --> 00:18:49.280]  就從那邊拉出去隨便掃一掃
[00:18:49.280 --> 00:18:52.680]  所以那個地方常常是烏煙瘴氣
[00:18:52.680 --> 00:18:54.520]  燒垃圾的地方
[00:18:54.520 --> 00:18:56.280]  從糞場門出來的
[00:18:56.280 --> 00:18:58.320]  甚至於聖經上面說
[00:18:58.320 --> 00:19:01.000]  那叫做新任之谷
[00:19:01.000 --> 00:19:02.560]  在耶利明書說
[00:19:02.560 --> 00:19:06.480]  他們在新任之谷建築八里的秋毯
[00:19:06.480 --> 00:19:10.320]  好使自己的兒女金火歸摩洛
[00:19:10.320 --> 00:19:12.160]  所以那個新任之谷
[00:19:12.160 --> 00:19:14.200]  就是亂葬崗
[00:19:14.200 --> 00:19:16.240]  就是垃圾場
[00:19:16.240 --> 00:19:19.320]  就是豺狼虎豹群起的地方
[00:19:19.320 --> 00:19:21.920]  人煙稀少的地方
[00:19:21.920 --> 00:19:27.480]  但是你只要通過了這個地方
[00:19:27.480 --> 00:19:32.480]  你再看到的就是上好的牧場
[00:19:32.480 --> 00:19:34.640]  最棒的青草地
[00:19:34.640 --> 00:19:36.320]  最好的溪水
[00:19:36.320 --> 00:19:37.640]  就在那個地方
[00:19:37.640 --> 00:19:39.360]  所以牧羊人
[00:19:39.360 --> 00:19:41.760]  多有冒著性命的危險
[00:19:41.760 --> 00:19:44.720]  帶著羊群要從那邊去的
[00:19:44.720 --> 00:19:46.160]  除了糞場門
[00:19:46.160 --> 00:19:48.880]  來到那個烏煙瘴氣的
[00:19:48.880 --> 00:19:51.520]  那個新任之谷的時候
[00:19:51.520 --> 00:19:54.200]  那個燒得昏天暗地的
[00:19:54.200 --> 00:20:00.080]  不時的還有什麼蛇會蚊蟲
[00:20:00.080 --> 00:20:01.760]  還有豺狼虎豹
[00:20:01.760 --> 00:20:04.720]  連羊都不敢走了
[00:20:04.720 --> 00:20:07.520]  這牧羊人就怎麼樣呢
[00:20:07.520 --> 00:20:08.560]  就拿起他的杖
[00:20:08.560 --> 00:20:10.240]  拿起他的桿
[00:20:10.240 --> 00:20:11.920]  就在那邊叫
[00:20:11.920 --> 00:20:13.080]  叫的時候
[00:20:13.080 --> 00:20:15.400]  這些羊認得他的聲音
[00:20:15.400 --> 00:20:17.320]  就跟著他走
[00:20:17.320 --> 00:20:19.320]  穿過了新任之谷
[00:20:19.320 --> 00:20:22.920]  就來到青草地溪水邊
[00:20:22.920 --> 00:20:23.960]  那麼有的時候
[00:20:23.960 --> 00:20:27.520]  牧羊人帶羊走走走走得遠了
[00:20:27.520 --> 00:20:30.760]  因為越遠那個草地越好
[00:20:30.760 --> 00:20:31.640]  走得遠了
[00:20:31.640 --> 00:20:33.040]  羊吃飽了
[00:20:33.040 --> 00:20:36.280]  然後晚上要帶回家的時候
[00:20:36.280 --> 00:20:38.120]  時間來不及了
[00:20:38.120 --> 00:20:39.520]  你如果晚上的時候
[00:20:39.520 --> 00:20:41.520]  豺狼虎豹出來的時候
[00:20:41.520 --> 00:20:44.400]  那羊群在危險之中
[00:20:44.400 --> 00:20:46.160]  牧羊人這個時候就要想辦法
[00:20:46.160 --> 00:20:47.720]  怎麼辦怎麼辦
[00:20:47.720 --> 00:20:50.600]  就趕快找這邊有水
[00:20:50.600 --> 00:20:51.880]  天然的屏障
[00:20:51.880 --> 00:20:54.360]  這邊有山頭有荊棘
[00:20:54.360 --> 00:20:56.200]  這裡也是天然的屏障
[00:20:56.200 --> 00:20:57.760]  好像一個布袋一樣
[00:20:57.760 --> 00:21:00.000]  就把羊趕進去
[00:21:00.000 --> 00:21:02.640]  結果開口的地方怎麼樣呢
[00:21:02.640 --> 00:21:05.520]  牧羊人就在那邊燒個火
[00:21:05.520 --> 00:21:08.440]  就睡在開口那個地方
[00:21:08.440 --> 00:21:09.840]  所以他說
[00:21:09.840 --> 00:21:12.840]  羊出入都要經過他
[00:21:12.840 --> 00:21:14.000]  所以耶穌說
[00:21:14.000 --> 00:21:16.080]  我實實在在地告訴你
[00:21:16.080 --> 00:21:18.240]  我就是羊的門
[00:21:18.240 --> 00:21:19.720]  因為當他在那邊
[00:21:19.720 --> 00:21:21.880]  睡在那邊的時候
[00:21:21.880 --> 00:21:24.360]  如果說豺狼虎豹來的時候
[00:21:24.360 --> 00:21:26.600]  第一關就是要經過牧羊人
[00:21:26.600 --> 00:21:28.480]  牧羊人就要跟他拼命
[00:21:28.480 --> 00:21:31.880]  所以他是羊的門
[00:21:31.880 --> 00:21:34.080]  香港的房地非常貴
[00:21:34.080 --> 00:21:38.640]  在商店騎樓地那邊
[00:21:38.640 --> 00:21:41.880]  還有人租鐵籠子的
[00:21:41.880 --> 00:21:43.160]  就晚上睡覺的時候
[00:21:43.160 --> 00:21:44.960]  就進去然後鎖起來
[00:21:44.960 --> 00:21:47.040]  不然沒地方睡覺了
[00:21:47.040 --> 00:21:50.200]  你要我在隨隨便便一個地方睡覺
[00:21:50.200 --> 00:21:51.600]  我還真睡不著
[00:21:51.600 --> 00:21:54.240]  那更何況羊呢
[00:21:54.240 --> 00:21:55.600]  他在野外睡覺的時候
[00:21:55.600 --> 00:21:58.720]  如果沒有牧羊人看守他的話
[00:21:58.720 --> 00:22:00.080]  他怎麼辦呢
[00:22:00.080 --> 00:22:02.040]  那邊有狼嚎的聲音
[00:22:02.040 --> 00:22:03.520]  那邊有獅子
[00:22:03.520 --> 00:22:05.600]  那邊有熊要來吃他
[00:22:05.600 --> 00:22:07.080]  他一個晚上睡不著
[00:22:07.080 --> 00:22:08.720]  幾天他就死了
[00:22:08.720 --> 00:22:12.240]  所以牧羊人就是他的門
[00:22:12.240 --> 00:22:13.520]  為他把守
[00:22:13.520 --> 00:22:15.160]  看得緊緊的
[00:22:15.160 --> 00:22:18.080]  有的時候帶回到耶路撒冷城
[00:22:18.080 --> 00:22:21.320]  或者帶回到牧場地的時候
[00:22:21.320 --> 00:22:24.680]  他就要把羊趕到羊圈裡面去
[00:22:24.680 --> 00:22:25.680]  您知道嗎
[00:22:25.680 --> 00:22:28.080]  羊圈有的大戶人家
[00:22:28.080 --> 00:22:29.400]  他羊多的時候
[00:22:29.400 --> 00:22:31.320]  有自己的羊圈
[00:22:31.320 --> 00:22:34.200]  他有自己的手跟的人
[00:22:34.200 --> 00:22:35.560]  那就比較容易了
[00:22:35.560 --> 00:22:37.840]  但是有些小戶人家羊少的時候
[00:22:37.840 --> 00:22:41.720]  就只好趕到所謂的公共的羊圈
[00:22:41.720 --> 00:22:44.360]  那公共的羊圈裡面去的時候
[00:22:44.360 --> 00:22:47.440]  大家就是統統趕在一起了
[00:22:47.440 --> 00:22:49.920]  就有人專門給你守根的
[00:22:49.920 --> 00:22:52.360]  專門幫你保護羊群的
[00:22:52.360 --> 00:22:54.960]  到了早上的時候
[00:22:54.960 --> 00:22:57.920]  牧羊人就要站在羊圈門口
[00:22:57.920 --> 00:23:02.360]  羊認得他的聲音了
[00:23:02.360 --> 00:23:05.320]  熟他的羊都出來了
[00:23:05.320 --> 00:23:09.040]  他也認得他的羊
[00:23:09.040 --> 00:23:14.600]  幾十年前在台灣山地泰山鄉
[00:23:14.600 --> 00:23:18.360]  有一個教會叫做美門堂基督教會
[00:23:18.360 --> 00:23:20.960]  他的牧師叫做周孔道
[00:23:20.960 --> 00:23:23.600]  那師母叫做丁非比
[00:23:23.600 --> 00:23:27.480]  他們那個時候教會人開始多了
[00:23:27.480 --> 00:23:28.640]  就要建堂了
[00:23:28.640 --> 00:23:29.480]  不是嗎
[00:23:29.480 --> 00:23:30.720]  很好
[00:23:30.720 --> 00:23:33.400]  建堂建到一半沒錢了
[00:23:33.400 --> 00:23:35.080]  再怎麼樣也建不下去
[00:23:35.080 --> 00:23:36.240]  怎麼辦
[00:23:36.240 --> 00:23:38.920]  有一天這個周孔道牧師看報紙
[00:23:38.920 --> 00:23:40.120]  哎喲
[00:23:40.120 --> 00:23:44.280]  有人在收購眼角膜三十萬
[00:23:44.280 --> 00:23:45.680]  哇
[00:23:45.680 --> 00:23:49.000]  他忽然間動了齊心
[00:23:49.000 --> 00:23:52.840]  這三十萬我就可以把教堂建起來了
[00:23:52.840 --> 00:23:56.280]  所以他就跟那個收購的人聯絡
[00:23:56.280 --> 00:23:59.200]  結果那事情被師母發現了
[00:23:59.200 --> 00:24:00.320]  師母就說
[00:24:00.320 --> 00:24:03.640]  你怎麼可以把你的眼角膜捐掉呢
[00:24:03.640 --> 00:24:05.680]  要捐捐我的
[00:24:05.680 --> 00:24:07.000]  後來說好吧
[00:24:07.000 --> 00:24:08.560]  我們一人一克了
[00:24:08.560 --> 00:24:11.080]  一個拿你的一個拿我的
[00:24:11.080 --> 00:24:16.640]  那個買的人是台南馬納茶行的老闆
[00:24:16.640 --> 00:24:20.600]  他的老母雙眼失明需要眼角膜
[00:24:20.600 --> 00:24:22.880]  馬納茶行啊
[00:24:22.880 --> 00:24:24.240]  基督徒的嘛
[00:24:24.240 --> 00:24:25.600]  是不是
[00:24:25.600 --> 00:24:29.160]  所以這個事情又被弟兄姐妹知道了
[00:24:29.160 --> 00:24:31.400]  有一個老姐妹說牧師啊
[00:24:31.400 --> 00:24:34.840]  我不會看字啊
[00:24:34.840 --> 00:24:36.880]  所以拿我的眼角膜好了
[00:24:36.880 --> 00:24:38.640]  你要煉聖經給我聽
[00:24:38.640 --> 00:24:41.560]  哇整個教會就開始起哄啊
[00:24:41.560 --> 00:24:43.320]  就開始熱火起來了
[00:24:43.320 --> 00:24:45.480]  新聞記者也知道也報道了
[00:24:45.480 --> 00:24:46.680]  這馬納茶行的老闆
[00:24:46.680 --> 00:24:49.120]  砰三十萬起來眼角膜我不要了
[00:24:49.120 --> 00:24:52.520]  哈哈哈
[00:24:52.520 --> 00:24:55.720]  教會就蓋起來了
[00:24:55.720 --> 00:25:02.000]  前年丁非彼牧師終於如願以償啊
[00:25:02.000 --> 00:25:03.800]  他被祖接去了
[00:25:03.800 --> 00:25:06.680]  眼角膜一愛人間
[00:25:06.680 --> 00:25:08.440]  捐出來了
[00:25:08.440 --> 00:25:10.840]  好牧人為羊捨命啊
[00:25:10.840 --> 00:25:12.760]  感謝贊美聖母
[00:25:12.760 --> 00:25:16.560]  但是你如果去看第十六節
[00:25:16.560 --> 00:25:19.200]  他說我另外有羊
[00:25:19.200 --> 00:25:21.040]  不是這圈里的
[00:25:21.040 --> 00:25:23.480]  我必須領他們來
[00:25:23.480 --> 00:25:24.960]  他們也要聽我的聲音
[00:25:24.960 --> 00:25:28.880]  並且要合成一群歸一個牧人
[00:25:28.880 --> 00:25:31.360]  觀音教說教會很多
[00:25:31.360 --> 00:25:33.080]  羊群很多
[00:25:33.080 --> 00:25:34.760]  牧人很多
[00:25:34.760 --> 00:25:37.680]  但是都是歸一個大牧人
[00:25:37.680 --> 00:25:39.800]  那就是我們的神
[00:25:39.800 --> 00:25:42.920]  我今天是新光愛臨陽堂的牧師
[00:25:42.920 --> 00:25:44.400]  我是這裡的牧人
[00:25:44.400 --> 00:25:48.600]  但是這個羊群不是我的歸於大牧人
[00:25:48.600 --> 00:25:51.800]  我只是暫為代管的
[00:25:51.800 --> 00:25:55.640]  我們不過是小牧人中最小的一個
[00:25:55.640 --> 00:25:58.120]  我們又來再管的羊群
[00:25:58.120 --> 00:26:00.880]  就好像雅各您記得嗎
[00:26:00.880 --> 00:26:05.840]  他是他舅舅拉班手下最稱職的一個牧羊人
[00:26:05.840 --> 00:26:09.840]  他說羊群被野獸撕裂的
[00:26:09.840 --> 00:26:11.600]  我沒有帶來給你
[00:26:11.600 --> 00:26:13.320]  我自己陪葬的
[00:26:13.320 --> 00:26:17.680]  無論是白日是黑夜被偷去的
[00:26:17.680 --> 00:26:20.040]  你都將我授取
[00:26:20.040 --> 00:26:23.440]  但是雅各沒有為羊捨命
[00:26:23.440 --> 00:26:25.600]  大胃王也是一個好牧人
[00:26:25.600 --> 00:26:29.800]  有的時候羊被獅子被熊嫌走了
[00:26:29.800 --> 00:26:33.000]  大胃王去跟他們把羊救回來
[00:26:33.000 --> 00:26:37.440]  但是大胃王也沒有為羊捨命
[00:26:37.440 --> 00:26:39.280]  只有誰為羊捨命
[00:26:39.280 --> 00:26:41.320]  我們的耶穌基督
[00:26:41.320 --> 00:26:43.040]  他為羊捨命
[00:26:43.040 --> 00:26:44.840]  為我們死了
[00:26:44.840 --> 00:26:46.760]  以賽亞書所說的
[00:26:46.760 --> 00:26:49.600]  他為我們的過犯受害
[00:26:49.600 --> 00:26:53.240]  為我們的罪孽壓傷
[00:26:53.240 --> 00:26:54.360]  不但如此
[00:26:54.360 --> 00:26:58.680]  耶穌走遍各城各鄉在會堂里教訓人
[00:26:58.680 --> 00:27:01.000]  宣講天國的福音
[00:27:01.000 --> 00:27:03.960]  又激至各樣的病症
[00:27:03.960 --> 00:27:07.760]  他看見許多人就憐憫他們
[00:27:07.760 --> 00:27:10.160]  因為他們困苦流離
[00:27:10.160 --> 00:27:13.520]  如羊沒有牧人一樣
[00:27:13.520 --> 00:27:14.840]  我們在這個世界上
[00:27:14.840 --> 00:27:16.480]  在這個神的肢體裡面
[00:27:16.480 --> 00:27:19.400]  有許多的教會沒有牧人
[00:27:19.400 --> 00:27:22.320]  有許多的牧人沒有教會
[00:27:22.320 --> 00:27:24.400]  求神再一次來
[00:27:24.400 --> 00:27:26.120]  讓那個困苦流羊
[00:27:26.120 --> 00:27:28.560]  如羊沒有牧人一般的
[00:27:28.560 --> 00:27:31.240]  能夠有牧人
[00:27:31.240 --> 00:27:32.440]  我們低頭禱告
[00:27:32.440 --> 00:27:33.800]  阿爸父我們感謝禰
[00:27:33.800 --> 00:27:35.680]  我們贊美禰
[00:27:35.680 --> 00:27:37.680]  禰是偉大奇妙神
[00:27:37.680 --> 00:27:39.800]  天才把一切榮耀歸給禰
[00:27:39.800 --> 00:27:41.680]  感謝、禱告、贊美
[00:27:41.680 --> 00:27:44.720]  是奉主耶穌基督的名
[00:27:44.720 --> 00:27:45.200]  Amen
